reference_Q_std,train/loss_actor,train/param_noise_distance,rollout/Q_mean,rollout/return_history,reference_perturbed_action_std,reference_action_std,reference_action_mean,train/loss_critic,obs_rms_mean,total/epochs,ret_rms_std,rollout/episodes,param_noise_stddev,obs_rms_std,rollout/episode_steps,total/episodes,rollout/actions_std,rollout/return,ret_rms_mean,eval/return_history,eval/return,eval/episodes,reference_perturbed_action_mean,eval/Q,reference_Q_mean,reference_actor_Q_std,total/steps,reference_actor_Q_mean,total/duration,total/steps_per_second,rollout/actions_mean
1.4098312854766846,2.304299831390381,0.5762374401092529,-1.6429259777069092,-1099.7142460408443,0.8158522844314575,0.7682908177375793,-0.2562469244003296,0.19066491723060608,0.014544184319674969,1,1.0,1.0,0.16720346283821505,0.4558101296424866,1000.0,1.0,0.6959723830223083,-1099.7142460408443,0.0,-1623.4657968197498,-1623.4657968197498,1.0,-0.23641180992126465,-1.637921929359436,-3.1760177612304688,1.2030062675476074,1000,-2.3880999088287354,14.060826301574707,71.11957566021619,0.20093201100826263
1.916904091835022,5.111042022705078,0.9303808212280273,-3.5635986328125,-1595.6083503050218,0.19516441226005554,0.1769063025712967,0.9364124536514282,0.3837862014770508,0.015461459755897522,2,1.0,2.0,0.1370306733903066,0.41503047943115234,1000.0,2.0,0.8010178208351135,-1595.6083503050218,0.0,-2113.578072792321,-2603.6903487648924,2.0,0.8818248510360718,-1.5792425870895386,-4.459595680236816,1.735248327255249,2000,-3.7941436767578125,28.040940284729004,71.32428441029109,0.015211463905870914
2.489713191986084,8.275264739990234,0.5272285342216492,-4.454785346984863,-1747.3601037121564,0.8284595012664795,0.8427941203117371,0.29208728671073914,0.38029175996780396,0.032067324966192245,3,1.0,3.0,0.11456001552955852,0.3677111864089966,1000.0,3.0,0.771673858165741,-1747.3601037121564,0.0,-2159.041687828461,-2249.96891790074,3.0,0.2045014500617981,-7.652710914611816,-7.661564826965332,2.289202928543091,3000,-6.84083890914917,41.99058270454407,71.44459082906108,0.2940722703933716
2.619314670562744,10.541875839233398,0.23187798261642456,-6.185662269592285,-1664.5332106389033,0.962752103805542,0.9469940066337585,0.09716293215751648,0.41892009973526,0.03738715872168541,4,1.0,4.0,0.09388702724900437,0.3533838987350464,1000.0,4.0,0.7654857635498047,-1664.5332106389033,0.0,-2271.400259848826,-2608.4759759099206,4.0,0.03828233480453491,-7.228043556213379,-8.454265594482422,2.4111216068267822,4000,-7.70543098449707,56.0195677280426,71.40362130994554,0.2746308147907257
2.4806532859802246,13.571538925170898,0.384854257106781,-8.147315979003906,-1910.8662057137103,0.8255506753921509,0.8687909245491028,0.3225882351398468,0.4620218575000763,0.0376407690346241,5,1.0,5.0,0.07849118035809692,0.3336911201477051,1000.0,5.0,0.8213573694229126,-1910.8662057137103,0.0,-2387.7474290221753,-2853.1361057155727,5.0,0.3949936032295227,-11.101036071777344,-10.694074630737305,2.1774888038635254,5000,-9.988760948181152,69.9990005493164,71.42959129076921,0.22160443663597107
2.6927459239959717,16.6981143951416,0.27062174677848816,-9.801616668701172,-2015.5192236342566,0.8460506796836853,0.8703359961509705,0.045251257717609406,0.7124865651130676,0.04248415306210518,6,1.0,6.0,0.06561998579066344,0.3210987448692322,1000.0,6.0,0.8261597752571106,-2015.5192236342566,0.0,-2420.8939513193786,-2586.6265628053943,6.0,0.15469223260879517,-11.91684341430664,-11.565937042236328,2.5759615898132324,6000,-10.468221664428711,83.97235465049744,71.45208711810795,0.2603473663330078
2.8190386295318604,18.63284683227539,0.22780084609985352,-10.986708641052246,-2039.2848044683367,0.8138313293457031,0.8388452529907227,-0.19949379563331604,0.9730069637298584,0.0443061925470829,7,1.0,7.0,0.05377849649835011,0.3157319128513336,1000.0,7.0,0.8408488035202026,-2039.2848044683367,0.0,-2368.390345858711,-2053.368713094703,7.0,-0.11119914054870605,-10.81638240814209,-12.415912628173828,2.6356184482574463,7000,-11.737418174743652,97.07246088981628,72.11108007188018,0.22533667087554932
2.7688941955566406,20.59844207763672,0.22757041454315186,-11.765453338623047,-1712.835332497517,0.8271728157997131,0.8139484524726868,-0.2777940034866333,1.2779518365859985,0.04146977514028549,8,1.0,9.0,0.04495975420378481,0.34681546688079834,866.5555555555555,9.0,0.8383450508117676,-1712.835332497517,0.0,-2165.285623116547,-743.5525639214031,8.0,-0.14066362380981445,-15.646957397460938,-14.082147598266602,2.551976442337036,8000,-13.68216323852539,107.92628788948059,74.1246656068836,0.19493468105793
3.1725850105285645,24.693954467773438,0.25294241309165955,-13.594146728515625,-1501.7913536495028,0.8726807236671448,0.8335980772972107,0.2113250195980072,1.4864457845687866,0.041034035384655,9,1.0,12.0,0.039113321278561465,0.34394603967666626,744.1666666666666,12.0,0.8492823243141174,-1501.7913536495028,0.0,-1936.6787492469075,-107.82375828979264,9.0,0.052042361348867416,-24.210630416870117,-16.602224349975586,3.315498113632202,9000,-15.902976989746094,117.40432119369507,76.65816648393793,0.17928019165992737
4.4502692222595215,26.669137954711914,0.22966895997524261,-14.04439640045166,-1438.3990415126843,0.7231752276420593,0.710690975189209,0.4908359944820404,2.846123456954956,0.038487035781145096,10,1.0,14.0,0.03612049597631193,0.36220550537109375,711.2857142857143,14.0,0.8520992398262024,-1438.3990415126843,0.0,-1899.4874135548773,-1564.7653923266034,10.0,0.42900341749191284,-16.91512680053711,-18.30118179321289,4.505137920379639,10000,-17.36069107055664,132.0944585800171,75.70340275812883,0.16328255832195282
5.583343982696533,28.762710571289062,0.22336222231388092,-14.923111915588379,-1011.3780135584722,0.7231729030609131,0.7836034893989563,0.38781094551086426,3.575305223464966,0.03656647354364395,11,1.0,21.0,0.034027141129503384,0.37696701288223267,504.85714285714283,21.0,0.8476988673210144,-1011.3780135584722,0.0,-1735.1465016845968,-91.737382981792,11.0,0.4367280602455139,-24.279441833496094,-19.594024658203125,5.4419636726379395,11000,-19.033794403076172,141.68133687973022,77.63901895799887,0.16260111331939697
5.271548271179199,30.17181396484375,0.2169661670923233,-15.345306396484375,-1009.6280817104519,0.8122429251670837,0.8444808125495911,0.027187533676624298,2.7190871238708496,0.036134377121925354,12,1.0,23.0,0.032055106170371106,0.37821483612060547,505.7826086956522,23.0,0.8425037264823914,-1009.6280817104519,0.0,-1768.0112154098485,-2129.523066387618,12.0,0.2847056984901428,-30.129846572875977,-23.79007339477539,4.922555446624756,12000,-23.403230667114258,158.6870059967041,75.6205583729347,0.18517354130744934
5.769083023071289,30.484750747680664,0.22659283876419067,-16.2172908782959,-1047.3978412842541,0.8872265815734863,0.8589133620262146,0.07744254171848297,2.825810432434082,0.035376932471990585,13,1.0,24.0,0.03142349394213421,0.37765705585479736,526.375,24.0,0.8432235717773438,-1047.3978412842541,0.0,-1665.276116879939,-432.45493452102403,13.0,0.07840919494628906,-31.06157875061035,-25.239892959594727,5.853405952453613,13000,-24.48714828491211,178.9582896232605,72.64262542611101,0.18857307732105255
7.252716541290283,32.933048248291016,0.20931878685951233,-17.331871032714844,-1063.9045990502077,0.7318674921989441,0.8460572361946106,0.29415470361709595,2.4721839427948,0.035804226994514465,14,1.0,26.0,0.02901906944733551,0.3735567331314087,525.2692307692307,26.0,0.8441314697265625,-1063.9045990502077,0.0,-1622.2922110704071,-1063.5014355464934,14.0,0.455472856760025,-34.09164810180664,-26.33774185180664,7.266459941864014,14000,-25.441144943237305,197.56767964363098,70.86179290688106,0.20359870791435242
8.901735305786133,35.0262336730957,0.1712493747472763,-18.520212173461914,-1066.1089726143941,0.8524201512336731,0.8603146076202393,0.15658250451087952,2.3943800926208496,0.0368383564054966,15,1.0,28.0,0.029602352743226954,0.3694888651371002,525.4285714285714,28.0,0.8382863998413086,-1066.1089726143941,0.0,-1544.2637454398512,-451.8652266120689,15.0,0.17216843366622925,-31.77547264099121,-27.20505714416504,9.302227020263672,15000,-26.199308395385742,212.73860025405884,70.5090659715094,0.23127606511116028
