train/loss_critic,reference_action_mean,param_noise_stddev,total/duration,rollout/return,rollout/return_history,reference_perturbed_action_mean,rollout/actions_std,ret_rms_std,reference_actor_Q_std,train/param_noise_distance,reference_Q_mean,train/loss_actor,eval/return,rollout/episode_steps,reference_perturbed_action_std,reference_action_std,total/steps_per_second,rollout/Q_mean,rollout/actions_mean,obs_rms_std,eval/return_history,eval/Q,obs_rms_mean,ret_rms_mean,rollout/episodes,total/episodes,reference_actor_Q_mean,total/epochs,reference_Q_std,eval/episodes,total/steps
0.14054058492183685,0.010584920644760132,0.16720346283821505,22.596904754638672,-106.69297196369187,-106.69297196369187,-0.1174750104546547,0.6290444135665894,1.0,1.7420951128005981,0.6786839365959167,2.1172609329223633,-2.139880418777466,870.8491607887441,1000.0,0.6164950728416443,0.6749938726425171,44.25384851855522,0.9085219502449036,-0.18701745569705963,1.6468952894210815,870.8491607887441,4.521491050720215,-0.037491850554943085,0.0,1.0,1.0,2.6077332496643066,1,1.8766623735427856,1.0,1000
0.08348220586776733,-0.014547854661941528,0.1370306733903066,45.018818855285645,-241.88417138469654,-241.88417138469654,0.029259299859404564,0.6553556323051453,1.0,1.3210810422897339,0.7191600203514099,7.574611663818359,-8.170210838317871,-265.5832366156812,1000.0,0.7629277110099792,0.7416365742683411,44.42586569028078,3.172424554824829,-0.12151765823364258,1.5321252346038818,302.6329620865315,7.566791534423828,-0.03718011453747749,0.0,2.0,2.0,8.165396690368652,2,1.4830427169799805,2.0,2000
0.15928924083709717,-0.12376368790864944,0.11230273064362171,67.16511416435242,-343.463267210157,-343.463267210157,0.09177971631288528,0.6967895030975342,1.0,1.477967381477356,0.4661875069141388,12.999406814575195,-11.541587829589844,-284.8885526383802,1000.0,0.7131165266036987,0.6363862156867981,44.666044825875346,4.246487140655518,-0.06125416234135628,1.3512961864471436,106.79245717822761,10.3795747756958,-0.02416885271668434,0.0,3.0,3.0,13.579343795776367,3,1.6302063465118408,3.0,3000
0.1975385844707489,-0.0835760235786438,0.09203708190275892,89.02568483352661,-352.365666853665,-352.365666853665,-0.26187917590141296,0.7227084040641785,1.0,1.3273110389709473,0.5065118074417114,17.598133087158203,-15.499689102172852,614.8102256982085,1000.0,0.7473797798156738,0.6922872066497803,44.930853466387724,6.445652484893799,-0.054065678268671036,1.1904017925262451,233.7968993082228,19.18531608581543,-0.02132866531610489,0.0,4.0,4.0,18.178117752075195,4,1.4700450897216797,4.0,4000
0.2778072655200958,-0.15755070745944977,0.07542848153938683,110.8592300415039,-356.8706588332233,-356.8706588332233,-0.05875897407531738,0.7300141453742981,1.0,1.5886695384979248,0.4961841106414795,20.543006896972656,-18.202594757080078,178.5758770746286,1000.0,0.6944607496261597,0.6627508997917175,45.10224361226468,8.911462783813477,-0.10889504849910736,1.0834672451019287,222.75269486150395,20.877492904663086,-0.03397076949477196,0.0,5.0,5.0,21.003433227539062,5,1.7240142822265625,5.0,5000
0.34105750918388367,-0.30417123436927795,0.06181699495154324,132.66031980514526,-245.98947327909573,-245.98947327909573,-0.3357962667942047,0.7209132313728333,1.0,1.67306387424469,0.48593583703041077,23.58164405822754,-21.746095657348633,215.32932697235597,1000.0,0.596318244934082,0.6183933615684509,45.228294404935454,11.399742126464844,-0.09096996486186981,1.2069839239120483,221.5154668799793,23.944156646728516,-0.02665606327354908,0.0,6.0,6.0,24.135055541992188,6,1.832849383354187,6.0,6000
0.6661512851715088,-0.27557167410850525,0.05066177638540577,154.42311000823975,-120.45244149323797,-120.45244149323797,0.06773561984300613,0.7110720872879028,1.0,2.2429521083831787,0.38186895847320557,27.761194229125977,-26.580968856811523,607.932260740938,1000.0,0.7338806986808777,0.6381195187568665,45.33000274134158,13.78535270690918,-0.1036623865365982,1.340370535850525,276.71786600297344,30.994646072387695,-0.022707607597112656,0.0,7.0,7.0,28.37076187133789,7,2.359891891479492,7.0,7000
1.370703935623169,-0.10695280879735947,0.04151957869412388,176.21020364761353,-139.95952824525432,-139.95952824525432,-0.017322203144431114,0.7304136753082275,1.0,2.355145215988159,0.250122994184494,34.90626525878906,-33.02750015258789,647.6183029699209,1000.0,0.7023241519927979,0.6857266426086426,45.40032208349557,14.829357147216797,-0.05846061557531357,1.3493512868881226,323.08042062384186,38.56586837768555,-0.01219488400965929,0.0,8.0,8.0,35.696475982666016,8,2.396817207336426,8.0,8000
0.9296970963478088,-0.30516597628593445,0.034027141129503384,198.08093404769897,-101.75365700818043,-101.75365700818043,-0.45070815086364746,0.7250773310661316,1.0,2.6044228076934814,0.2700619101524353,41.48468780517578,-39.50004577636719,654.4146891531694,1000.0,0.550069272518158,0.6405061483383179,45.43597314536466,17.470584869384766,-0.051589690148830414,1.4324307441711426,359.89533934932274,45.83102035522461,-0.01032603532075882,0.0,9.0,9.0,42.42500686645508,9,2.743446111679077,9.0,9000
2.125804901123047,0.2965865731239319,0.029602352743226958,220.23386454582214,-50.376554361406384,-50.376554361406384,0.13893428444862366,0.7174414396286011,1.0,2.173031806945801,0.20174722373485565,48.467620849609375,-47.48615646362305,-416.52615029170704,1000.0,0.5734176635742188,0.5613381266593933,45.406277643188645,20.57703399658203,-0.08929628133773804,1.4278147220611572,282.25319038521974,50.9532470703125,-0.012383319437503815,0.0,10.0,10.0,49.65738296508789,10,2.381326675415039,10.0,10000
