obs_rms_mean,eval/return,reference_perturbed_action_std,total/duration,eval/Q,reference_actor_Q_std,total/steps_per_second,rollout/episode_steps,train/loss_critic,rollout/actions_std,ret_rms_std,reference_actor_Q_mean,rollout/Q_mean,total/episodes,reference_Q_std,obs_rms_std,total/epochs,reference_Q_mean,reference_action_std,total/steps,ret_rms_mean,eval/episodes,param_noise_stddev,train/param_noise_distance,rollout/return_history,train/loss_actor,rollout/actions_mean,eval/return_history,rollout/episodes,reference_action_mean,reference_perturbed_action_mean,rollout/return
-0.2815026640892029,163.8920989341437,0.7438860535621643,9.806090116500854,4.770247936248779,4.69121789932251,101.97744341725813,58.1764705882353,0.2199934720993042,0.6588932275772095,1.0,3.96846866607666,1.6441808938980103,17.0,5.1009745597839355,1.6676877737045288,1,3.3941659927368164,0.42985451221466064,1000,0.0,1.0,0.16720346283821505,0.5629255175590515,21.930335053389147,-3.4658043384552,0.4794030785560608,163.8920989341437,17.0,0.7357876300811768,0.20649190247058868,21.930335053389147
-0.16748124361038208,115.76513155364012,0.5502025485038757,19.66338038444519,8.67776870727539,8.166050910949707,101.71191122265577,81.25,0.6166536808013916,0.5932344794273376,1.0,9.720258712768555,4.292096138000488,24.0,8.63547134399414,1.4616907835006714,2,8.719707489013672,0.4438229501247406,2000,0.0,2.0,0.1370306733903066,0.5850029587745667,36.01048800889123,-8.526479721069336,0.580076277256012,139.8286152438919,24.0,0.8165950775146484,0.7146384716033936,36.01048800889123
-0.0967179462313652,254.0851817298429,0.3676646053791046,29.577605962753296,15.259164810180664,11.982073783874512,101.42808730963087,85.53846153846153,0.9087291955947876,0.5243197083473206,1.0,15.239290237426758,6.6424689292907715,26.0,12.252925872802734,1.2586928606033325,3,14.15290641784668,0.3345404267311096,3000,0.0,3.0,0.11230273064362171,0.4821014404296875,45.273845760292645,-14.041735649108887,0.637719452381134,177.91413740587555,26.0,0.806414783000946,0.8151555061340332,45.273845760292645
-0.03585701063275337,220.11436285651297,0.455662339925766,39.05342125892639,27.858749389648438,15.28681468963623,102.42380490763597,124.71875,1.3344333171844482,0.4952666163444519,1.0,20.214733123779297,10.509514808654785,32.0,15.5390625,1.1617841720581055,4,19.048269271850586,0.5213461518287659,4000,0.0,4.0,0.09203708190275892,0.5908946394920349,93.18955512417605,-21.326025009155273,0.6608765721321106,188.46419376853493,32.0,0.6257902383804321,0.5947586894035339,93.18955512417605
-0.005802510306239128,59.43198017994001,0.6247909665107727,48.391563177108765,29.162242889404297,18.909624099731445,103.32379596212775,131.52777777777777,1.0449243783950806,0.49812236428260803,1.0,24.690528869628906,14.329562187194824,36.0,19.453968048095703,1.1046642065048218,5,23.109817504882812,0.6091575026512146,5000,0.0,5.0,0.07542848153938683,0.5689243674278259,111.28109237423267,-28.800565719604492,0.6361649632453918,162.65775105081593,36.0,0.5573044419288635,0.5120278000831604,111.28109237423267
-0.0019048432586714625,44.828685870442186,0.6102308630943298,57.74976420402527,34.82971954345703,22.15253448486328,103.89652811053017,155.18421052631578,1.9056113958358765,0.5288793444633484,1.0,29.01836395263672,18.82135581970215,38.0,22.945478439331055,1.0442612171173096,6,27.223644256591797,0.6166832447052002,6000,0.0,6.0,0.06181699495154324,0.38829442858695984,137.67111904126102,-36.0858268737793,0.6001212000846863,143.01957352075365,38.0,0.5799145698547363,0.5721778869628906,137.67111904126102
-0.004764548968523741,73.59612812271371,0.5937115550041199,66.94952845573425,37.94009017944336,24.485424041748047,104.55637495084474,176.84615384615384,1.2271428108215332,0.5352001190185547,1.0,36.32145690917969,22.752145767211914,39.0,25.190383911132812,0.998187243938446,7,34.51744842529297,0.6021369099617004,7000,0.0,7.0,0.05066177638540577,0.2335207611322403,160.1421873579101,-45.08039855957031,0.5790637731552124,133.1019384638908,39.0,0.603979766368866,0.5805757641792297,160.1421873579101
0.017934035509824753,274.9300198929286,0.583757221698761,76.3825044631958,63.14956283569336,24.515798568725586,104.73602634821597,172.08695652173913,2.136265754699707,0.530914843082428,1.0,43.666996002197266,26.716323852539062,46.0,25.67493438720703,0.9943501949310303,8,41.324851989746094,0.5143901705741882,8000,0.0,8.0,0.04151957869412388,0.24455872178077698,165.01787019865384,-52.0003547668457,0.5813093185424805,150.83044864252054,46.0,0.6912183165550232,0.6072353720664978,165.01787019865384
0.04075421020388603,28.22827882509676,0.4451830983161926,85.50020122528076,42.650814056396484,26.68145751953125,105.26291015720876,171.21153846153845,2.845335006713867,0.5299158692359924,1.0,48.13697052001953,31.208101272583008,52.0,27.331052780151367,0.987853467464447,9,46.1595458984375,0.6352211833000183,9000,0.0,9.0,0.03612049597631193,0.24264195561408997,183.33177694610174,-59.53940963745117,0.5725284218788147,137.20798532947344,52.0,0.5131527781486511,0.7149972915649414,183.33177694610174
0.0555540956556797,356.668854419211,0.4773080348968506,95.08911061286926,82.43535614013672,29.012529373168945,105.16451290319051,174.3859649122807,6.708434581756592,0.5275483727455139,1.0,52.43022918701172,35.15687942504883,57.0,29.513124465942383,0.9796719551086426,10,50.11924362182617,0.6120684742927551,10000,0.0,10.0,0.03142349394213421,0.35699939727783203,201.7982471374612,-64.88154602050781,0.563281238079071,159.1540722384472,57.0,0.5437458157539368,0.7153509259223938,201.7982471374612
0.06251683086156845,326.5953641662131,0.5578826665878296,104.62796878814697,87.02861022949219,31.711519241333008,105.13441221699566,176.51612903225808,6.905357837677002,0.529344916343689,1.0,58.856056213378906,38.864097595214844,62.0,32.029415130615234,1.004300832748413,11,56.644020080566406,0.5971658229827881,11000,0.0,11.0,0.028447279136688076,0.19886261224746704,213.77634884149606,-71.34803009033203,0.5610496997833252,174.37600786824413,62.0,0.5482409596443176,0.5703018307685852,213.77634884149606
0.0703454539179802,299.6034193837057,0.6249657273292542,114.16457033157349,66.71952056884766,35.59953689575195,105.11141911319633,176.955223880597,5.441146373748779,0.5274428725242615,1.0,63.06672668457031,42.749691009521484,67.0,35.992061614990234,1.0061243772506714,12,60.78104782104492,0.6376491785049438,12000,0.0,12.0,0.026798623766663407,0.20486034452915192,224.580820832424,-78.3126449584961,0.5539636015892029,184.8116254945326,67.0,0.44632411003112793,0.37936267256736755,224.580820832424
0.0676705539226532,288.38008229458103,0.6133858561515808,123.63166546821594,90.84223937988281,38.95098114013672,105.15105455197582,173.02666666666667,9.848776817321777,0.5336341857910156,1.0,67.59729766845703,45.26805877685547,75.0,39.410255432128906,1.0620917081832886,13,65.28001403808594,0.6123554706573486,13000,0.0,13.0,0.025245515830755405,0.2045418620109558,224.0973765940386,-84.36924743652344,0.5438998937606812,192.7784298637671,75.0,0.5249422788619995,0.5361400246620178,224.0973765940386
0.07049035280942917,273.01168537978555,0.5343445539474487,133.16490983963013,92.02105712890625,40.19955825805664,105.13280125267335,171.39506172839506,14.58778190612793,0.5345497131347656,1.0,75.18541717529297,48.825340270996094,81.0,41.09825134277344,1.0942386388778687,14,72.24363708496094,0.6288312673568726,14000,0.0,14.0,0.02575295069895359,0.21080896258354187,227.44083318247425,-91.1923828125,0.5429519414901733,198.50937668633983,81.0,0.45998311042785645,0.6441805958747864,227.44083318247425
0.07033953070640564,292.47111176010264,0.5930526852607727,142.45590949058533,116.18868255615234,41.589202880859375,105.2957371416826,171.06896551724137,13.045299530029297,0.5352955460548401,1.0,84.05057525634766,51.9794921875,87.0,43.13542175292969,1.1249113082885742,15,80.67424011230469,0.5924326181411743,15000,0.0,15.0,0.02575295069895359,0.20509634912014008,232.20192099567126,-98.36620330810547,0.540474534034729,204.77349235792403,87.0,0.5326899886131287,0.5629739761352539,232.20192099567126
0.07633713632822037,369.25435158317157,0.6484280228614807,152.01919674873352,119.09992218017578,42.06544494628906,105.2498654261788,170.12765957446808,15.50522232055664,0.5331710577011108,1.0,92.86181640625,55.81062316894531,94.0,43.931007385253906,1.1428996324539185,16,88.88206481933594,0.6483508944511414,16000,0.0,16.0,0.026798623766663407,0.23483477532863617,235.06103456074197,-105.48588562011719,0.5439140796661377,215.05354605950197,94.0,0.4827860891819,0.48160290718078613,235.06103456074197
0.07388520985841751,-32.9535784199353,0.6292459964752197,161.22015380859375,66.7198486328125,45.691123962402344,105.44587384641129,171.51020408163265,11.031335830688477,0.5318811535835266,1.0,100.08677673339844,58.427059173583984,98.0,46.92551803588867,1.1572264432907104,17,97.20970153808594,0.6375017762184143,17000,0.0,17.0,0.024748079434129402,0.22745035588741302,232.45250766305608,-113.70751953125,0.5434823036193848,200.4648916783586,98.0,0.46515345573425293,0.5000180602073669,232.45250766305608
0.07784895598888397,158.35978333029524,0.5862030982971191,170.54478430747986,122.95708465576172,48.25749588012695,105.54412480622865,179.87878787878788,17.689712524414062,0.5247108936309814,1.0,105.60472869873047,62.63140106201172,99.0,49.04819107055664,1.1320335865020752,18,102.61872863769531,0.6170516610145569,18000,0.0,18.0,0.02426044449968572,0.176443949341774,239.98295001688646,-120.93672943115234,0.5451927185058594,198.12571899235508,99.0,0.5053241848945618,0.5383974313735962,239.98295001688646
0.0679110661149025,139.86266329363988,0.5932024121284485,180.0159854888916,110.9879150390625,52.349571228027344,105.54618218153992,169.01785714285714,25.696577072143555,0.5290687680244446,1.0,107.7525405883789,65.6377944946289,112.0,53.09392547607422,1.1975735425949097,19,104.89393615722656,0.6104074120521545,19000,0.0,19.0,0.025245515830755405,0.1870473176240921,251.16426186022196,-127.7500228881836,0.5439776182174683,195.05924237663322,112.0,0.5211188197135925,0.5662168860435486,225.05836828519992
0.06113610416650772,210.2552144323929,0.5116798281669617,189.31394219398499,135.06161499023438,57.260921478271484,105.64462272676425,166.13333333333333,24.737268447875977,0.5290126204490662,1.0,112.67402648925781,68.12505340576172,120.0,57.81752014160156,1.2588777542114258,20,109.38241577148438,0.5800548791885376,20000,0.0,20.0,0.025245515830755405,0.21065102517604828,256.9087421785711,-133.5362548828125,0.5444349646568298,195.8190409794212,120.0,0.554669201374054,0.6489450931549072,217.12396993082268
0.06291375309228897,324.469321217526,0.4931308627128601,199.244934797287,127.70025634765625,61.2411994934082,105.39791147697444,165.0,37.00450897216797,0.5257282257080078,1.0,116.885498046875,70.46844482421875,125.0,61.61323928833008,1.2471705675125122,21,113.90296936035156,0.5936844348907471,21000,0.0,21.0,0.027886755354071244,0.19166946411132812,258.8808519551545,-137.593017578125,0.5528796315193176,201.94524480028335,125.0,0.5390121936798096,0.733721911907196,213.91027983534732
0.05993097648024559,89.68026434536456,0.6320100426673889,208.49226713180542,114.73314666748047,65.03526306152344,105.51950104745112,167.40458015267177,25.09307289123535,0.5257039666175842,1.0,121.66871643066406,72.65886688232422,131.0,65.98892974853516,1.2750493288040161,22,118.18510437011719,0.648647129535675,22000,0.0,22.0,0.025245515830755405,0.24883700907230377,249.09332058920782,-143.3513641357422,0.5560267567634583,196.8422911432416,131.0,0.4485936164855957,0.5104446411132812,213.12906636607974
0.056848302483558655,285.5185384820912,0.6015084981918335,218.63970637321472,130.3194122314453,67.18025970458984,105.19589685479792,167.33576642335765,33.278465270996094,0.5251529216766357,1.0,125.36302947998047,74.83818054199219,137.0,67.96432495117188,1.3126310110092163,23,122.04931640625,0.6301952600479126,23000,0.0,23.0,0.02575295069895359,0.19645459949970245,240.83990744170936,-148.8188934326172,0.5569648146629333,200.6977801579742,137.0,0.48574280738830566,0.5742042660713196,211.9013639356617
0.059764545410871506,315.571377301918,0.6009911894798279,228.89615154266357,132.04685974121094,69.11918640136719,104.85104200420199,169.33333333333334,36.10362243652344,0.5248007774353027,1.0,128.26858520507812,78.45397186279297,141.0,69.70906066894531,1.3168703317642212,24,124.81736755371094,0.6213822364807129,24000,0.0,24.0,0.026270585008002556,0.22463886439800262,241.52540896383604,-152.71726989746094,0.5573658347129822,205.48418003897186,141.0,0.49036967754364014,0.5968503355979919,217.4648157513693
0.06310733407735825,279.8079938569573,0.6378488540649414,238.52135181427002,160.70408630371094,68.42390441894531,104.81241955842515,169.64583333333334,24.592998504638672,0.522628664970398,1.0,134.76983642578125,81.56275939941406,144.0,69.39213562011719,1.3051279783248901,25,130.8729248046875,0.6345460414886475,25000,0.0,25.0,0.02575295069895359,0.21907711029052734,244.52829383123913,-157.05447387695312,0.558715283870697,208.45713259169125,144.0,0.405344158411026,0.4848657548427582,220.61329314273675
0.06609655171632767,224.63981284400998,0.6076173782348633,247.78546929359436,165.0323944091797,72.03316497802734,104.92947820597703,174.68243243243242,35.17753982543945,0.5205268859863281,1.0,137.26779174804688,85.07950592041016,148.0,72.83272552490234,1.2951143980026245,26,133.19898986816406,0.6356371641159058,26000,0.0,26.0,0.02426044449968572,0.2026808112859726,253.86706663425403,-161.689453125,0.5569671988487244,209.0795433706266,148.0,0.39820215106010437,0.40970858931541443,226.98817854878263
0.069156214594841,307.6783168431067,0.5968025326728821,257.35295033454895,199.34532165527344,73.76726531982422,104.91428198084007,174.5974025974026,30.784151077270508,0.5214301347732544,1.0,142.00674438476562,88.54109191894531,154.0,74.57416534423828,1.3076592683792114,27,137.87484741210938,0.5896557569503784,27000,0.0,27.0,0.024748079434129402,0.1852027177810669,251.42771217882492,-168.2523956298828,0.5523002743721008,212.73134979553325,154.0,0.5132446885108948,0.46893128752708435,230.37241282820082
0.07135488092899323,389.42579071956413,0.5950323939323425,267.04787373542786,194.35948181152344,76.96526336669922,104.85011398271016,174.25,32.919410705566406,0.5209701061248779,1.0,143.97222900390625,91.5073013305664,160.0,77.63150024414062,1.309472680091858,28,139.81253051757812,0.6180771589279175,28000,0.0,28.0,0.02426044449968572,0.18547528982162476,246.28984213231655,-172.3192596435547,0.5515387654304504,219.04186554282006,160.0,0.5216569304466248,0.5324152112007141,231.83742560290366
0.07439194619655609,342.92047861198864,0.6146067976951599,276.3859932422638,199.18173217773438,80.44853210449219,104.9257223920906,174.17469879518072,40.15404510498047,0.5197102427482605,1.0,145.44412231445312,94.99948120117188,166.0,80.67933654785156,1.3092738389968872,29,141.94143676757812,0.633348822593689,29000,0.0,29.0,0.023313810312614227,0.19369615614414215,241.33045105098353,-175.01568603515625,0.5501052737236023,223.31354185555003,166.0,0.4571778476238251,0.4774054288864136,233.83352980019495
0.0719679519534111,-25.25852449385055,0.6627658605575562,285.6264634132385,120.8180923461914,82.5897445678711,105.03228461921826,171.44252873563218,44.8334846496582,0.5223649740219116,1.0,147.1451873779297,97.31713104248047,174.0,83.15953826904297,1.3142080307006836,30,143.15516662597656,0.6590884327888489,30000,0.0,30.0,0.023782417899897774,0.21633614599704742,233.93418289799123,-179.46600341796875,0.5463947653770447,215.02780631057,174.0,0.46122896671295166,0.4349529445171356,229.2765309306378
0.07244022190570831,280.54070296240127,0.574049174785614,295.42406702041626,174.2563018798828,84.9271240234375,104.93390167111077,171.13333333333333,30.951522827148438,0.522269606590271,1.0,149.93673706054688,100.60882568359375,180.0,86.10576629638672,1.3120797872543335,31,145.454833984375,0.6011689305305481,31000,0.0,31.0,0.025245515830755405,0.1495596319437027,234.91484297713885,-185.77035522460938,0.544856071472168,217.14112555740326,180.0,0.5177180767059326,0.569811999797821,229.83102179412677
0.074613556265831,257.7048746372481,0.5708257555961609,305.40609216690063,158.0215606689453,86.32231140136719,104.77852544772551,171.62702702702703,53.13582992553711,0.5216181874275208,1.0,152.7334747314453,103.73526763916016,185.0,87.405029296875,1.3049709796905518,32,148.17832946777344,0.5666698813438416,32000,0.0,32.0,0.02575295069895359,0.17197725176811218,234.68615601072761,-191.31712341308594,0.5449185371398926,218.40874271614842,185.0,0.5567824840545654,0.5271002054214478,233.30440821927124
0.07492005825042725,390.63457792033313,0.4864751100540161,315.3469099998474,214.06338500976562,91.43570709228516,104.64665723223979,173.42631578947368,56.50007629394531,0.5203189849853516,1.0,153.20584106445312,106.44218444824219,190.0,91.91507720947266,1.303287148475647,33,148.79959106445312,0.5805537104606628,33000,0.0,33.0,0.026270585008002556,0.20476752519607544,239.90169492245718,-194.6046905517578,0.5447605848312378,223.62770741930552,190.0,0.525665283203125,0.6480771899223328,236.41151675250515
0.07429172098636627,179.5696574532302,0.5209643840789795,324.8470821380615,180.4689483642578,94.58985137939453,104.66463105107972,173.6051282051282,32.83842086791992,0.5201767683029175,1.0,156.13681030273438,109.3205337524414,195.0,95.82190704345703,1.3012771606445312,34,151.19662475585938,0.5421411395072937,34000,0.0,34.0,0.024748079434129402,0.22614140808582306,241.3097806392868,-201.2567596435547,0.5438852906227112,222.33188242030332,195.0,0.5968142151832581,0.6129639744758606,237.26537976583649
0.07475117594003677,454.61881995621945,0.4549908936023712,334.44167280197144,237.82122802734375,98.17754364013672,104.65203007378835,174.07462686567163,47.858680725097656,0.5197383165359497,1.0,159.826171875,112.18199157714844,201.0,99.12773895263672,1.2997522354125977,35,154.88645935058594,0.4655746519565582,35000,0.0,35.0,0.024748079434129402,0.17501626908779144,237.41381481027258,-200.8843994140625,0.5430704355239868,228.96865206418664,201.0,0.6784958839416504,0.6785078048706055,239.17209441923848
0.07769816368818283,388.8301653799357,0.5529616475105286,344.0951554775238,238.7529754638672,100.15362548828125,104.62222273963839,174.48058252427185,49.92405319213867,0.5175832509994507,1.0,162.30899047851562,115.73212432861328,206.0,100.71554565429688,1.2936773300170898,36,157.3404541015625,0.4703148305416107,36000,0.0,36.0,0.02575295069895359,0.20114101469516754,252.84243961100748,-207.0902862548828,0.5440738201141357,233.4092496562908,206.0,0.6731471419334412,0.5806885957717896,241.94341040173254
0.07945188879966736,330.43741679452523,0.4978713393211365,353.4459731578827,242.83448791503906,105.19734191894531,104.6836088396239,175.03791469194312,58.53093719482422,0.5172496438026428,1.0,162.95452880859375,119.0746078491211,211.0,105.26270294189453,1.2986440658569336,37,157.47634887695312,0.48675811290740967,37000,0.0,37.0,0.024748079434129402,0.18008366227149963,266.183179500297,-212.83787536621094,0.5424391627311707,236.03163255191876,211.0,0.6325522065162659,0.6268324851989746,245.47865589146573
0.07767070084810257,229.97230008665233,0.5161668658256531,363.16690039634705,168.8001251220703,108.33528900146484,104.63508639836999,174.54377880184333,52.20011901855469,0.5170547366142273,1.0,169.57684326171875,121.23827362060547,217.0,109.0290756225586,1.3098541498184204,38,164.24713134765625,0.5609549283981323,38000,0.0,38.0,0.024748079434129402,0.19663898646831512,269.23464078955584,-214.7191925048828,0.5423787832260132,235.87217643441176,217.0,0.5871562361717224,0.6320865750312805,243.41665719425976
0.08032256364822388,609.4087585809021,0.5179784297943115,373.04239869117737,255.6595916748047,111.85822296142578,104.54575709579355,175.07207207207207,57.69276428222656,0.5164571404457092,1.0,167.49658203125,124.32623291015625,222.0,112.02002716064453,1.306696891784668,39,163.3143310546875,0.5495643019676208,39000,0.0,39.0,0.025245515830755405,0.21999727189540863,287.1211717451297,-216.62669372558594,0.5422181487083435,245.45003751509103,222.0,0.6132268309593201,0.6262474060058594,247.5273975402871
0.082404725253582,423.8825548271422,0.5551357269287109,382.5571575164795,255.9046630859375,114.03994750976562,104.55953891877428,176.0704845814978,52.91249465942383,0.5160603523254395,1.0,173.44696044921875,127.23870086669922,227.0,114.14839172363281,1.3024344444274902,40,168.54641723632812,0.5718323588371277,40000,0.0,40.0,0.026270585008002556,0.1960218846797943,302.1671528169149,-220.43797302246094,0.5423316955566406,249.91085044789224,227.0,0.5468599200248718,0.5804769992828369,252.4802314634335
0.08334262669086456,482.09121062237256,0.602776288986206,392.27237462997437,256.41485595703125,117.4354019165039,104.51921331109484,177.14347826086956,58.20045852661133,0.5154386758804321,1.0,173.7765350341797,130.04612731933594,230.0,117.77393341064453,1.304509162902832,41,169.0581817626953,0.5507971048355103,41000,0.0,41.0,0.026270585008002556,0.21518146991729736,311.6798906156518,-226.6808624267578,0.5426109433174133,255.57378606190397,230.0,0.555192768573761,0.5501226782798767,255.15869753292893
