rollout/actions_std,reference_actor_Q_std,reference_actor_Q_mean,obs_rms_mean,eval/Q,reference_action_std,reference_Q_mean,reference_Q_std,ret_rms_mean,total/duration,train/loss_actor,total/episodes,reference_perturbed_action_mean,rollout/actions_mean,reference_action_mean,obs_rms_std,param_noise_stddev,ret_rms_std,rollout/episodes,rollout/episode_steps,eval/return,rollout/Q_mean,eval/return_history,total/epochs,eval/episodes,train/param_noise_distance,total/steps,total/steps_per_second,reference_perturbed_action_std,rollout/return_history,rollout/return,train/loss_critic
0.511908233165741,0.6575527787208557,3.346956491470337,0.004203192889690399,0.3292316794395447,0.5543410181999207,2.907203197479248,0.7532137036323547,0.0,77.66690278053284,-3.3375017642974854,1.0,0.2184782475233078,0.11808528751134872,0.5412831902503967,1.9004608392715454,0.16720346283821505,1.0,1.0,1000.0,-398.97826015009156,1.4329137802124023,-398.97826015009156,1,1.0,0.7488516569137573,1000,12.875497337981262,0.5959476232528687,-37.12306662232213,-37.12306662232213,0.030125774443149567
0.5466140508651733,0.6313455104827881,8.767192840576172,0.05681507661938667,6.171968936920166,0.6095460057258606,8.298583984375,0.7917062044143677,0.0,157.92558908462524,-7.627779483795166,2.0,0.5931434631347656,0.2653009593486786,0.49204859137535095,1.562073826789856,0.1370306733903066,1.0,2.0,1000.0,-435.1399318521914,2.730476140975952,-417.0590960011415,2,2.0,0.6279758214950562,2000,12.664192114732526,0.4760803282260895,-125.06524535132542,-125.06524535132542,0.036385826766490936
0.5349950790405273,0.7437658905982971,12.694642066955566,0.0803985744714737,6.51540994644165,0.6793157458305359,12.255583763122559,0.8521534204483032,0.0,233.88264799118042,-10.201294898986816,3.0,0.8343586921691895,0.36270588636398315,0.44988247752189636,1.4136171340942383,0.11230273064362171,1.0,3.0,1000.0,-515.1090813049482,3.917248010635376,-449.7424244357437,3,3.0,0.6923648715019226,3000,12.826945589025177,0.30264657735824585,-214.40337053580413,-214.40337053580413,0.08547545224428177
0.534162700176239,1.002659797668457,16.696117401123047,0.10423088818788528,15.060728073120117,0.6305384039878845,16.216800689697266,1.106101393699646,0.0,313.5728352069855,-12.863210678100586,4.0,0.15568995475769043,0.48862430453300476,0.24716001749038696,1.35531747341156,0.09203708190275892,1.0,4.0,1000.0,442.5225461846996,4.996866226196289,-226.67618178063287,4,4.0,0.5156664848327637,4000,12.756207014423461,0.7155212759971619,-284.1085289832943,-284.1085289832943,0.12158133834600449
0.5786892771720886,1.1829707622528076,21.54867172241211,0.08810130506753922,22.934534072875977,0.6122987866401672,20.910263061523438,1.316676139831543,0.0,388.6606345176697,-17.389646530151367,5.0,0.2089880257844925,0.4473596215248108,0.13946585357189178,1.2361750602722168,0.07542848153938683,1.0,5.0,1000.0,934.0667134061844,7.248209476470947,5.472397256730574,5,5.0,0.6985865235328674,5000,12.864693658016156,0.6244315505027771,-296.75380825499326,-296.75380825499326,0.26063552498817444
0.5882363319396973,1.4286450147628784,25.917741775512695,0.08564800024032593,29.158061981201172,0.5847932696342468,25.22241973876953,1.4760956764221191,0.0,457.60892844200134,-22.531126022338867,6.0,0.16951479017734528,0.4231410324573517,-0.00220305728726089,1.396941900253296,0.06181699495154324,1.0,6.0,1000.0,1131.2016680884515,10.165868759155273,193.09394239535072,6,6.0,0.4430493414402008,6000,13.111632284859269,0.7190755009651184,-168.3970957618006,-168.3970957618006,0.2731921374797821
0.6273564696311951,1.6800507307052612,33.687129974365234,0.07932019978761673,36.39676284790039,0.6573827266693115,32.764366149902344,1.7764214277267456,0.0,534.7994894981384,-28.606239318847656,7.0,0.1438414305448532,0.3588663935661316,0.13046781718730927,1.400291085243225,0.05066177638540577,1.0,7.0,1000.0,427.7112510800117,12.01132583618164,226.6107007788737,7,7.0,0.47414156794548035,7000,13.08901772993253,0.6755794286727905,-191.9363136041743,-191.9363136041743,0.6081965565681458
0.6236009001731873,1.7704023122787476,39.69950485229492,0.06912510097026825,44.447635650634766,0.5711140632629395,38.85725402832031,1.877731442451477,0.0,628.284761428833,-35.69981384277344,8.0,0.41251683235168457,0.340300589799881,0.1821635216474533,1.3947240114212036,0.04151957869412388,1.0,8.0,1000.0,674.8507598786215,15.025589942932129,282.6407081663422,8,8.0,0.2763616740703583,8000,12.733079793001115,0.5350649356842041,-189.2872398273924,-189.2872398273924,0.6715918183326721
0.6327775120735168,1.7491172552108765,47.80274200439453,0.07272105664014816,51.457725524902344,0.6610010862350464,46.7535400390625,1.7562172412872314,0.0,867.8439800739288,-43.09214401245117,9.0,-0.04590189456939697,0.31551530957221985,0.11745283007621765,1.3693403005599976,0.034027141129503384,1.0,9.0,1000.0,556.1664647327423,17.17441749572754,313.0324588959422,9,9.0,0.2991558611392975,9000,10.370527660090836,0.7204150557518005,-199.44971795061684,-199.44971795061684,1.1358009576797485
0.642728328704834,1.660992980003357,53.61493682861328,0.06918322294950485,56.94816207885742,0.6012100577354431,52.863746643066406,1.9076142311096191,0.0,1133.3594160079956,-49.621726989746094,10.0,0.3708459138870239,0.2933555245399475,0.20935510098934174,1.3957593441009521,0.028447279136688076,1.0,10.0,1000.0,331.2117269914671,20.857498168945312,314.85038570549466,10,10.0,0.19191180169582367,10000,8.823326350631786,0.5672591328620911,-117.92366599378049,-117.92366599378049,2.036871910095215
