reference_actor_Q_std,train/param_noise_distance,total/steps,rollout/return_history,reference_Q_std,rollout/episode_steps,ret_rms_mean,reference_action_std,eval/episodes,ret_rms_std,reference_action_mean,reference_perturbed_action_mean,rollout/return,reference_perturbed_action_std,train/loss_actor,param_noise_stddev,rollout/actions_mean,total/steps_per_second,total/episodes,eval/return_history,train/loss_critic,eval/Q,total/duration,reference_Q_mean,total/epochs,obs_rms_std,rollout/actions_std,rollout/Q_mean,obs_rms_mean,rollout/episodes,eval/return,reference_actor_Q_mean
0.9076710939407349,0.5795855522155762,1000,-324.6890478413295,1.1198171377182007,1000.0,0.0,0.7705752849578857,1.0,1.0,-0.32927247881889343,-0.5133886933326721,-324.6890478413295,0.762627124786377,-1.9156872034072876,0.16720346283821505,0.006840447895228863,54.6802233372697,1.0,-412.18460712910974,0.07633848488330841,2.569356918334961,18.288147687911987,1.425940752029419,1,2.513580083847046,0.6929548382759094,0.48494014143943787,0.12191446870565414,1.0,-412.18460712910974,2.06011962890625
1.1155145168304443,0.7998856902122498,2000,-436.07590250377217,1.2351422309875488,1000.0,0.0,0.673647940158844,2.0,1.0,0.22543786466121674,0.2741180956363678,-436.07590250377217,0.7128205299377441,-6.231127738952637,0.1370306733903066,-0.1696493774652481,54.99054123736008,2.0,-384.8480440942468,0.06320010870695114,6.440486431121826,36.36989116668701,5.312459945678711,2,1.871839165687561,0.8181297183036804,2.7084836959838867,0.02756647765636444,2.0,-357.5114810593838,6.081479072570801
1.6864981651306152,0.729824960231781,3000,-468.28762960620907,1.7828221321105957,1000.0,0.0,0.6772387027740479,3.0,1.0,0.03824346140027046,0.0034018505830317736,-468.28762960620907,0.6428163647651672,-8.63897705078125,0.11230273064362171,-0.04190446063876152,55.155359703784846,3.0,-370.5112497090194,0.11485890299081802,11.143453598022461,54.391812801361084,7.867809295654297,3,1.7481210231781006,0.8368640542030334,4.410468101501465,0.02157784439623356,3.0,-341.8376609385645,8.612832069396973
1.6756325960159302,0.5179917812347412,4000,-381.99261186829426,1.8199529647827148,1000.0,0.0,0.6824790239334106,4.0,1.0,0.029773009940981865,0.008171826601028442,-381.99261186829426,0.7310387492179871,-14.057151794433594,0.09203708190275892,-0.07168882340192795,55.30479977541866,4.0,-325.680422916041,0.2042851597070694,13.90449333190918,72.32645297050476,11.87315559387207,4,1.9360895156860352,0.7908185720443726,6.421307563781738,0.007898302748799324,4.0,-191.1879425371057,12.780237197875977
1.9222464561462402,0.5636100172996521,5000,-463.89925193152266,2.038562536239624,1000.0,0.0,0.6634799838066101,5.0,1.0,0.049721911549568176,0.020374536514282227,-463.89925193152266,0.6208440661430359,-19.189895629882812,0.07542848153938683,-0.04465499147772789,55.32043801959062,5.0,-310.8712312319627,0.5143959522247314,16.835250854492188,90.38250923156738,16.578006744384766,5,1.9616060256958008,0.7795911431312561,8.152078628540039,0.0029911876190453768,5.0,-251.63446449564987,17.463607788085938
1.8304544687271118,0.4339909851551056,6000,-467.22638574674323,1.9120850563049316,1000.0,0.0,0.6635666489601135,6.0,1.0,0.009362876415252686,0.04465414583683014,-467.22638574674323,0.580795407295227,-24.40009307861328,0.06181699495154324,0.00809608493000269,55.35350239671388,6.0,-258.97641651654413,0.6362510919570923,23.424352645874023,108.39422512054443,22.043455123901367,6,1.938783049583435,0.7559372782707214,10.125604629516602,0.01984851062297821,6.0,0.4976570605487846,22.931922912597656
2.3535377979278564,0.3714026212692261,7000,-436.9155581290469,2.313570976257324,1000.0,0.0,0.7037518620491028,7.0,1.0,0.02601989544928074,0.09566722065210342,-436.9155581290469,0.6770209074020386,-28.860610961914062,0.05066177638540577,0.019112180918455124,55.374985460121806,7.0,-243.38378504175247,0.9675582051277161,30.765932083129883,126.41086840629578,25.798126220703125,7,1.9733381271362305,0.7313173413276672,12.080130577087402,0.04197552800178528,7.0,-149.82799619300243,26.35353660583496
2.526747941970825,0.37032079696655273,8000,-399.17741440640464,2.589784860610962,1000.0,0.0,0.7182204127311707,8.0,1.0,0.09393984824419022,0.037314873188734055,-399.17741440640464,0.7260504364967346,-32.01982116699219,0.04151957869412388,0.012007782235741615,55.384364729667,8.0,-249.87778654163498,1.0243098735809326,32.458377838134766,144.4450981616974,28.108428955078125,8,1.924302101135254,0.7158035039901733,14.589113235473633,0.03564445301890373,8.0,-295.33579704081245,29.048574447631836
2.4117271900177,0.2803250551223755,9000,-380.6372139587754,2.4246504306793213,1000.0,0.0,0.667451024055481,9.0,1.0,0.10749629884958267,0.0009606480598449707,-380.6372139587754,0.6510937809944153,-34.74644088745117,0.034027141129503384,0.016258439049124718,55.384758808575114,9.0,-202.82931684352687,0.8156343698501587,39.62113571166992,162.49957919120789,31.496509552001953,9,1.872309684753418,0.7031872272491455,16.565683364868164,0.0404653362929821,9.0,173.55844074133796,32.411399841308594
1.7941771745681763,0.2502728998661041,10000,-323.17316885091424,1.8743915557861328,1000.0,0.0,0.6234226822853088,10.0,1.0,0.21036021411418915,0.1108585074543953,-323.17316885091424,0.6004073619842529,-39.110328674316406,0.027886755354071244,0.014063932001590729,55.40544953469064,10.0,-193.5227995723646,1.3029307126998901,41.3881721496582,180.48766112327576,35.84489440917969,10,1.8847488164901733,0.6814867854118347,18.974361419677734,0.03543919697403908,10.0,-109.76414413190427,36.93627166748047
