rollout/episode_steps,eval/episodes,total/duration,rollout/actions_std,reference_Q_mean,train/loss_critic,eval/return,rollout/episodes,train/loss_actor,rollout/actions_mean,rollout/return,total/steps,reference_actor_Q_std,reference_perturbed_action_std,rollout/Q_mean,obs_rms_mean,ret_rms_std,reference_action_mean,obs_rms_std,eval/Q,reference_action_std,total/episodes,eval/return_history,reference_perturbed_action_mean,param_noise_stddev,reference_Q_std,ret_rms_mean,rollout/return_history,reference_actor_Q_mean,total/steps_per_second,total/epochs,train/param_noise_distance
1000.0,341.0,3802.345936536789,0.6877167224884033,218.30035400390625,31.498573303222656,1517.013960315175,341.0,-217.22402954101562,0.20998187363147736,669.6446212029601,341000,4.477156639099121,0.7603739500045776,149.37770080566406,0.1728980541229248,1.0,0.06534633785486221,2.4531092643737793,232.2958526611328,0.7424394488334656,341.0,1246.9269688451866,0.032489579170942307,0.030197360033365813,5.191329479217529,0.0,1101.8528663014567,220.10906982421875,89.6814770911102,341,0.22042207419872284
1000.0,342.0,3813.656736135483,0.688165009021759,220.78280639648438,34.510005950927734,1564.6382245630252,342.0,-218.3708038330078,0.20924478769302368,671.7803259999165,342000,3.540797710418701,0.7285917401313782,149.61962890625,0.17289769649505615,1.0,0.26923617720603943,2.4533495903015137,233.19845581054688,0.7274426817893982,342.0,1254.990055945208,0.22224675118923187,0.02960235274322695,3.836561679840088,0.0,1108.4755007648243,222.33349609375,89.6777092598431,342,0.21255147457122803
1000.0,343.0,3824.9666814804077,0.6885859370231628,221.345947265625,85.83586883544922,1455.587835312965,343.0,-218.23257446289062,0.2087027132511139,674.3639537530107,343000,3.6591169834136963,0.7032032012939453,149.8642578125,0.17296375334262848,1.0,0.2804734408855438,2.454008102416992,233.30160522460938,0.7181596159934998,343.0,1257.5280939912116,0.3262321949005127,0.030197360033365813,3.8328771591186523,0.0,1113.1272705787733,223.07107543945312,89.67398373970828,343,0.178193137049675
1000.0,344.0,3836.2349371910095,0.6889025568962097,221.49183654785156,82.34522247314453,1542.1937817587427,344.0,-219.3467254638672,0.2082240879535675,676.2103060989008,344000,3.6799240112304688,0.7218471765518188,150.10581970214844,0.17297989130020142,1.0,0.2637186348438263,2.455587863922119,234.2979278564453,0.7318137288093567,344.0,1267.1875935679716,0.2979343831539154,0.02788675535407124,4.500245571136475,0.0,1116.544747112553,223.24774169921875,89.67125466301229,344,0.21513600647449493
1000.0,345.0,3847.5504219532013,0.6891974806785583,222.03948974609375,36.648406982421875,1434.1235990287605,345.0,-220.93785095214844,0.20797686278820038,678.0280203582589,345000,3.939573049545288,0.7480170130729675,150.34796142578125,0.17300139367580414,1.0,0.1631954461336136,2.4561948776245117,234.5280303955078,0.7769055962562561,345.0,1269.7168597176062,0.22533531486988068,0.026798623766663403,4.137214183807373,0.0,1117.89362871429,223.6061553955078,89.66744088173935,345,0.19796247780323029
1000.0,346.0,3858.8687307834625,0.689448356628418,222.962158203125,36.235443115234375,1434.5391963298268,346.0,-221.1031036376953,0.20736247301101685,680.3485367495001,346000,3.450467586517334,0.8310016393661499,150.59149169921875,0.17302760481834412,1.0,0.06532478332519531,2.4571549892425537,234.4365692138672,0.8315920233726501,346.0,1272.9837755567744,0.14956866204738617,0.029019069447335507,3.416348695755005,0.0,1122.0831809740077,224.6630859375,89.66358384773352,346,0.20000335574150085
1000.0,347.0,3870.122674703598,0.6896374821662903,223.03665161132812,57.831451416015625,1445.9888947353381,347.0,-221.2229461669922,0.20706544816493988,682.179747978662,347000,3.536221504211426,0.7896022796630859,150.8388671875,0.17297548055648804,1.0,0.11200692504644394,2.4560704231262207,235.8346710205078,0.7799630761146545,347.0,1278.0749703954189,0.024174511432647705,0.030197360033365813,3.9796626567840576,0.0,1124.115801131942,224.70077514648438,89.66124052555408,347,0.14947077631950378
1000.0,348.0,3881.433299303055,0.6898595690727234,223.352294921875,35.834049224853516,1308.8632425912288,348.0,-220.97874450683594,0.20650096237659454,684.108495727559,348000,3.3647944927215576,0.7896357178688049,151.08282470703125,0.17296011745929718,1.0,0.12513218820095062,2.456120491027832,235.78050231933594,0.7995007634162903,348.0,1279.3842349569686,0.11435088515281677,0.029019069447335507,3.5423967838287354,0.0,1124.7698901717097,225.26644897460938,89.65760150058135,348,0.2114446461200714
1000.0,349.0,3892.7240386009216,0.6900795698165894,224.8623504638672,72.00031280517578,1156.0507207332046,349.0,-221.86154174804688,0.2059597223997116,685.5072372986198,349000,3.2413370609283447,0.7663372755050659,151.32252502441406,0.17295897006988525,1.0,0.09938488155603409,2.4565558433532715,235.65945434570312,0.7835718989372253,349.0,1278.8638554336192,0.16404105722904205,0.028447279136688073,3.357651948928833,0.0,1125.372168819859,226.5955810546875,89.65444160419693,349,0.1841433048248291
1000.0,350.0,3904.1565639972687,0.6902710199356079,224.65109252929688,35.66708755493164,1238.7926184902565,350.0,-222.7945556640625,0.20552298426628113,686.5267581013575,350000,3.593122720718384,0.7274174094200134,151.5641326904297,0.17298634350299835,1.0,0.2395039051771164,2.4567861557006836,237.22940063476562,0.7138264179229736,350.0,1280.4060476447892,0.14170946180820465,0.028447279136688073,3.767273426055908,0.0,1123.3792888203552,226.1042022705078,89.64804414545627,350,0.2440810352563858
