reference_actor_Q_mean,rollout/episodes,obs_rms_mean,rollout/return,total/steps_per_second,eval/return_history,rollout/actions_std,reference_action_mean,rollout/return_history,train/param_noise_distance,param_noise_stddev,rollout/actions_mean,total/steps,reference_actor_Q_std,rollout/Q_mean,total/episodes,total/epochs,train/loss_actor,reference_perturbed_action_mean,ret_rms_std,eval/Q,obs_rms_std,reference_action_std,eval/return,total/duration,ret_rms_mean,eval/episodes,reference_Q_std,reference_Q_mean,train/loss_critic,reference_perturbed_action_std,rollout/episode_steps
191.07350158691406,230.0,1.8930964469909668,233.36487514968795,83.7809218427977,270.13046320214625,0.7070475220680237,0.1926710158586502,248.66079088805935,0.21860915422439575,0.022854436146078055,0.26738691329956055,11000,88.3980484008789,99.67756652832031,230.0,11,-192.4841766357422,0.17274491488933563,1.0,223.33116149902344,6.210944175720215,0.8029859066009521,456.94883243595166,131.29480743408203,0.0,11.0,91.83612060546875,186.17103576660156,42.039485931396484,0.8218060731887817,47.46086956521739
206.11599731445312,243.0,1.8888169527053833,241.82382178868153,83.59228904867818,289.2438007411665,0.7134115099906921,0.20223544538021088,270.6492315109053,0.19279655814170837,0.02240411346542305,0.26037168502807617,12000,95.6827621459961,109.15870666503906,243.0,12,-209.63897705078125,0.20672498643398285,1.0,220.51426696777344,6.155264377593994,0.7974728941917419,499.4905136703895,143.5539107322693,0.0,12.0,99.59432983398438,200.51698303222656,58.595611572265625,0.7864816784858704,49.27160493827161
220.76705932617188,256.0,1.8982127904891968,247.9156578349207,83.55989610378401,295.39269639193856,0.7179809212684631,0.37548890709877014,288.5657405846822,0.19106097519397736,0.021962663920618616,0.26018646359443665,13000,104.46050262451172,116.18225860595703,256.0,13,-218.8790283203125,0.3225386440753937,1.0,200.4921112060547,6.147781848907471,0.7353320121765137,369.1794442012031,155.57702445983887,0.0,13.0,108.25052642822266,214.0009002685547,90.52120208740234,0.7563609480857849,50.62109375
238.59918212890625,271.0,1.9344203472137451,252.19281989895495,83.51336320057038,300.0115170528033,0.7213176488876343,0.3920595049858093,295.34913874072487,0.22255973517894745,0.02240411346542305,0.26967179775238037,14000,110.82723999023438,121.43573760986328,271.0,14,-232.38604736328125,0.38680317997932434,1.0,184.56216430664062,6.257107257843018,0.7223258018493652,360.05618564404483,167.63784217834473,0.0,14.0,114.89510345458984,231.15272521972656,68.2067642211914,0.7306666374206543,51.52767527675277
245.52886962890625,288.0,1.9590994119644165,253.9222551917995,83.5279000026594,299.62069825683,0.7233160138130188,0.3841839134693146,298.54658047248756,0.19276975095272064,0.021962663920618616,0.27351710200309753,15000,124.2878646850586,128.7972869873047,288.0,15,-242.7434539794922,0.40125569701194763,1.0,238.71775817871094,6.290855407714844,0.7368725538253784,294.14923511320364,179.58071494102478,0.0,15.0,127.50848388671875,238.42568969726562,75.2594985961914,0.7281152009963989,51.923611111111114
255.15374755859375,306.0,1.9843180179595947,256.54646998891764,83.44472426870388,302.8761430919433,0.7249488830566406,0.3653442859649658,316.02220304443875,0.1965979039669037,0.02152991267583435,0.2749491035938263,16000,134.79855346679688,135.27072143554688,306.0,16,-250.22427368164062,0.36491504311561584,1.0,206.9291534423828,6.312635898590088,0.713023841381073,351.70781561864266,191.7436978816986,0.0,16.0,138.2152862548828,248.33529663085938,99.1631851196289,0.7127904295921326,52.22549019607843
262.7451477050781,318.0,1.9966777563095093,261.9739486327175,83.33312627588246,308.01766274770625,0.7265654802322388,0.3255505859851837,332.3335884761702,0.1961779147386551,0.021962663920618616,0.2724384367465973,17000,143.8094024658203,144.37855529785156,318.0,17,-259.7915954589844,0.3319412171840668,1.0,265.0782470703125,6.2645697593688965,0.741185188293457,390.2819772399137,204.00050687789917,0.0,17.0,146.31393432617188,256.3084716796875,102.50575256347656,0.746671736240387,53.283018867924525
268.65643310546875,332.0,2.001417875289917,265.6976310530039,83.15290842586501,313.67046868396096,0.7269135117530823,0.35574036836624146,337.4267020639665,0.21803775429725647,0.021962663920618616,0.27695682644844055,18000,154.54090881347656,151.9410400390625,332.0,18,-264.68865966796875,0.3451061546802521,1.0,300.192138671875,6.265391826629639,0.7468597888946533,409.76816960029157,216.46867609024048,0.0,18.0,155.95510864257812,261.375244140625,115.35350799560547,0.7464975118637085,54.0210843373494
276.4662170410156,347.0,2.0018391609191895,268.11212275882,83.1354381400284,310.2085157709786,0.7279507517814636,0.3140142858028412,330.7599030685415,0.210762158036232,0.02152991267583435,0.28119543194770813,19000,162.20228576660156,159.55873107910156,347.0,19,-272.13995361328125,0.29126930236816406,1.0,298.3457946777344,6.344595909118652,0.7711780071258545,247.89336333729528,228.54273009300232,0.0,19.0,163.03628540039062,268.44110107421875,174.9095916748047,0.7857039570808411,54.64553314121037
280.74810791015625,362.0,2.0063843727111816,270.1141971479977,82.83300193005174,307.1492301363072,0.7296898365020752,0.29430657625198364,320.95072051333585,0.19574818015098572,0.021962663920618616,0.2842808961868286,20000,171.48171997070312,164.86720275878906,362.0,20,-274.2877197265625,0.29222768545150757,1.0,288.55096435546875,6.434211254119873,0.775005042552948,249.02280307755186,241.44965815544128,0.0,20.0,172.8966064453125,272.6008605957031,185.7832794189453,0.7773476839065552,55.08839779005525
282.92437744140625,377.0,2.009758234024048,272.976755368528,82.77761940434871,309.47539388573017,0.7302647233009338,0.33435314893722534,326.62482003586763,0.19042116403579712,0.021962663920618616,0.2890312075614929,21000,176.68453979492188,171.41380310058594,377.0,21,-284.0259704589844,0.40020230412483215,1.0,325.100341796875,6.434121131896973,0.7519547343254089,355.9986688741893,253.69176054000854,0.0,21.0,177.96356201171875,273.4150695800781,197.9178924560547,0.7161363959312439,55.6710875331565
291.50909423828125,390.0,2.015584707260132,276.0238647608716,82.62608071797996,318.6058090321847,0.7298848628997803,0.333925724029541,339.2885395894637,0.2081766277551651,0.021962663920618616,0.29473674297332764,22000,181.8948211669922,177.73683166503906,390.0,22,-285.0210876464844,0.3227301239967346,1.0,407.4940185546875,6.450569152832031,0.7629418969154358,510.34452710772996,266.25975489616394,0.0,22.0,183.492919921875,280.6736145019531,182.51889038085938,0.7650461792945862,56.37948717948718
302.57647705078125,402.0,2.0197088718414307,279.24026308602504,82.62304196182859,318.52918979386925,0.7302781343460083,0.2694251537322998,351.11844639570865,0.2027764916419983,0.021962663920618616,0.29965120553970337,23000,190.53836059570312,185.0737762451172,402.0,23,-302.365478515625,0.3020780086517334,1.0,310.1736145019531,6.43031644821167,0.7893154621124268,316.8435665509289,278.37270879745483,0.0,23.0,190.11209106445312,291.8638916015625,260.4171447753906,0.7817595601081848,57.07462686567164
322.7947082519531,417.0,2.020491361618042,280.7430892731687,82.60526404134572,322.15812471216697,0.7330496311187744,0.2336311638355255,340.7982579273809,0.1830321103334427,0.02240411346542305,0.29921117424964905,24000,191.93515014648438,190.8615264892578,417.0,24,-311.7456970214844,0.25250884890556335,1.0,359.0888671875,6.415046691894531,0.8003950119018555,405.623627833015,290.5383849143982,0.0,24.0,194.99453735351562,307.609619140625,321.4259033203125,0.7983001470565796,57.44604316546763
334.02581787109375,431.0,2.0196969509124756,283.46335169410884,82.62783965115558,320.05323270312977,0.7348973751068115,0.25557076930999756,342.90094637456497,0.20603202283382416,0.0211056883401964,0.2961800694465637,25000,200.8258514404297,196.8071746826172,431.0,25,-326.15216064453125,0.2707057297229767,1.0,278.3929443359375,6.407073497772217,0.779310405254364,269.5358244862367,302.56146240234375,0.0,25.0,201.3717803955078,320.07989501953125,290.6658630371094,0.7812386155128479,57.97447795823666
359.80548095703125,446.0,2.0197887420654297,284.5345177015766,82.61391806233001,322.18808723824526,0.7349878549575806,0.2614642381668091,341.94503898961847,0.1875028759241104,0.020689822899908242,0.2974103093147278,26000,204.3339080810547,201.5226287841797,446.0,26,-330.6298828125,0.2501603066921234,1.0,320.92437744140625,6.415999889373779,0.7649558782577515,375.55945061613187,314.7169461250305,0.0,26.0,207.03335571289062,342.40093994140625,308.1046447753906,0.7752237319946289,58.18385650224215
372.98712158203125,459.0,2.0179786682128906,286.77257226703244,82.63959569747762,320.9981797028688,0.734765350818634,0.20615309476852417,349.0957596733156,0.20218124985694885,0.020282151651708893,0.29923027753829956,27000,216.1940460205078,207.99264526367188,459.0,27,-331.07855224609375,0.21957913041114807,1.0,304.05755615234375,6.387589931488037,0.7844160199165344,290.0605837830808,326.71989464759827,0.0,27.0,216.7395782470703,358.214599609375,283.8500061035156,0.7837312817573547,58.77995642701525
365.62274169921875,472.0,2.0117971897125244,288.482197535583,82.5985434623405,320.4622772016087,0.7363638281822205,0.11985976248979568,348.6921063435048,0.20898941159248352,0.0211056883401964,0.2965594232082367,28000,226.69325256347656,213.38424682617188,472.0,28,-349.8017578125,0.10575606673955917,1.0,396.9093017578125,6.379380226135254,0.8172972798347473,305.99290966758645,338.9890284538269,0.0,28.0,227.78575134277344,352.41925048828125,288.1117248535156,0.8125888109207153,59.266949152542374
369.49053955078125,483.0,2.0027430057525635,291.52990719568504,81.8113437030528,322.6931216656227,0.7381777763366699,0.14075405895709991,357.8983474057336,0.1824689507484436,0.0211056883401964,0.2929942309856415,29000,233.11012268066406,220.09637451171875,483.0,29,-349.936279296875,0.13716144859790802,1.0,344.994140625,6.373136520385742,0.7978845834732056,385.1567666580167,354.47407031059265,0.0,29.0,233.6021728515625,354.3822021484375,330.09210205078125,0.7928053736686707,59.939958592132506
382.28265380859375,494.0,1.9973790645599365,293.9111611508817,81.79959078933832,325.01722100587847,0.7388856410980225,0.17202413082122803,360.65540835855666,0.20491085946559906,0.021962663920618616,0.2919130027294159,30000,238.13717651367188,226.48812866210938,494.0,30,-361.6943054199219,0.16494350135326385,1.0,395.71038818359375,6.387582778930664,0.8099018931388855,392.4161018732951,366.7500009536743,0.0,30.0,238.1338653564453,364.7218017578125,443.3919982910156,0.8069770336151123,60.502024291497975
383.50970458984375,507.0,1.9939136505126953,296.31539596703624,81.8226477518831,323.5182587009902,0.7396151423454285,0.20308157801628113,363.6878993092154,0.20961499214172363,0.020282151651708893,0.2912213206291199,31000,244.12440490722656,232.52249145507812,507.0,31,-362.67340087890625,0.20299310982227325,1.0,369.75335693359375,6.390269756317139,0.784530758857727,278.5493895543426,378.86820888519287,0.0,31.0,243.9205780029297,368.809326171875,402.02410888671875,0.7858046889305115,61.057199211045365
390.70654296875,521.0,1.993944525718689,297.46340375347626,81.86047698083516,324.5117180783898,0.7398068308830261,0.14597968757152557,360.97399276900484,0.19856008887290955,0.020282151651708893,0.29271069169044495,32000,255.22682189941406,236.48233032226562,521.0,32,-368.9886779785156,0.1392166018486023,1.0,424.4149475097656,6.386648654937744,0.7846968173980713,355.3089587777742,390.90903425216675,0.0,32.0,254.3638153076172,373.86749267578125,408.51239013671875,0.7922055721282959,61.36468330134357
394.5888977050781,535.0,1.9898000955581665,298.7127169633002,81.86618935761147,327.89313431029495,0.7411757707595825,0.06487324833869934,364.2726944007146,0.19704283773899078,0.0211056883401964,0.29048752784729004,33000,266.5467224121094,240.96669006347656,535.0,33,-372.54058837890625,0.09044651687145233,1.0,377.4656677246094,6.383518218994141,0.8031869530677795,436.09845373126126,403.09681272506714,0.0,33.0,263.4734802246094,376.44573974609375,422.7688293457031,0.8072288632392883,61.58878504672897
396.03533935546875,552.0,1.9875965118408203,298.7654300712692,81.92593327676126,326.1855834150045,0.7417478561401367,0.1530061960220337,358.78756392176706,0.19898243248462677,0.020282151651708893,0.29136377573013306,34000,270.8013610839844,246.04214477539062,552.0,34,-380.6402282714844,0.17190340161323547,1.0,448.7958679199219,6.445409297943115,0.7896277904510498,269.8364038704185,415.00900435447693,0.0,34.0,267.5126647949219,378.08367919921875,605.521728515625,0.781281590461731,61.57608695652174
413.56439208984375,572.0,1.9860745668411255,296.86905709569794,81.99989219295506,323.0867531801997,0.7423585653305054,0.2042667120695114,336.4550342194406,0.17018315196037292,0.0211056883401964,0.29245346784591675,35000,280.5025329589844,252.06507873535156,572.0,35,-383.2596435546875,0.23933035135269165,1.0,523.2742309570312,6.473396301269531,0.7913467884063721,217.72652519683692,426.829829454422,0.0,35.0,279.58282470703125,393.5218505859375,588.4472045898438,0.779969334602356,61.14335664335665
428.6031188964844,588.0,1.9892314672470093,296.8684160976921,81.98763294708614,327.2048165219056,0.7410956621170044,0.21309953927993774,319.93448963933884,0.20697593688964844,0.02152991267583435,0.29805484414100647,36000,279.4639892578125,257.4687194824219,588.0,36,-393.3265686035156,0.1816631704568863,1.0,475.2715759277344,6.480569839477539,0.7978254556655884,471.33703348161407,439.0906128883362,0.0,36.0,280.5189514160156,409.560546875,646.7927856445312,0.8087919354438782,61.17687074829932
439.3262023925781,599.0,1.9887940883636475,299.0283830576352,81.98805289705037,329.27764278399815,0.741593599319458,0.164220929145813,315.5028285655845,0.19701656699180603,0.021962663920618616,0.2990974187850952,37000,288.2963562011719,263.60626220703125,599.0,37,-402.350341796875,0.20652775466442108,1.0,556.814453125,6.4683427810668945,0.802553653717041,403.8993882193287,451.28526282310486,0.0,37.0,287.439697265625,418.85919189453125,556.9768676757812,0.7920342087745667,61.68948247078464
450.2745361328125,612.0,1.9806177616119385,300.40674387003907,81.98905601567837,330.27420790101746,0.7433232665061951,0.12581078708171844,317.8853780236086,0.2095666378736496,0.020689822899908242,0.2951168119907379,38000,293.2440185546875,269.49365234375,612.0,38,-407.4598388671875,0.13906145095825195,1.0,362.6387939453125,6.464486598968506,0.8174375891685486,367.147117230732,463.47649121284485,0.0,38.0,292.2842102050781,428.6072998046875,684.485595703125,0.8082874417304993,61.98529411764706
451.040771484375,626.0,1.973279595375061,301.54835367954985,81.99265934229342,331.0440888969696,0.7444998621940613,0.13177216053009033,324.26489540146997,0.21073396503925323,0.020689822899908242,0.29231399297714233,39000,300.7202453613281,275.39697265625,626.0,39,-412.34429931640625,0.15602687001228333,1.0,476.5856628417969,6.452553749084473,0.8207308053970337,360.29956674315196,475.6523365974426,0.0,39.0,298.5347595214844,429.8083801269531,728.2748413085938,0.8137171268463135,62.277955271565496
464.8582763671875,638.0,1.9650063514709473,303.0532710032794,82.05646266200453,327.9151898370143,0.7457422614097595,0.16156724095344543,326.3415561676447,0.1839657574892044,0.019882513137642284,0.2895198166370392,40000,309.7982177734375,281.2742004394531,638.0,40,-410.826904296875,0.1491483598947525,1.0,534.891357421875,6.456911563873291,0.8085821866989136,205.88812649875405,487.46922183036804,0.0,40.0,308.2357177734375,443.3578186035156,770.0741577148438,0.8091637492179871,62.63793103448276
466.99639892578125,652.0,1.9647351503372192,303.4877164311803,82.09441226162262,328.0354281309775,0.7456650137901306,0.20833991467952728,329.55473713788956,0.20970462262630463,0.019490749081111935,0.2902292311191559,41000,308.1048889160156,285.3808898925781,652.0,41,-419.3128662109375,0.24536311626434326,1.0,450.2272033691406,6.462480068206787,0.7975763082504272,332.8449598895072,499.42497754096985,0.0,41.0,306.1276550292969,443.26531982421875,767.8501586914062,0.7859395146369934,62.74233128834356
480.05731201171875,666.0,1.9635944366455078,303.9827725545591,82.09674692023967,329.1612628484794,0.7466365694999695,0.11581845581531525,339.419832063343,0.2160869687795639,0.020689822899908242,0.28975674510002136,42000,310.2333068847656,289.9161071777344,666.0,42,-432.02459716796875,0.11888060718774796,1.0,472.8522644042969,6.456799030303955,0.8395759463310242,375.3204862660575,511.591525554657,0.0,42.0,307.6326904296875,452.2265625,868.036376953125,0.8358035683631897,62.9039039039039
488.4324035644531,678.0,1.9615004062652588,305.9675215821695,82.11202921448451,329.4669971338726,0.7481425404548645,0.16963030397891998,361.6248319366753,0.1919575035572052,0.020689822899908242,0.28852882981300354,43000,319.9308166503906,293.6844787597656,678.0,43,-433.6285400390625,0.13487647473812103,1.0,458.14202880859375,6.4403557777404785,0.8188484311103821,342.3078371203857,523.6747941970825,0.0,43.0,315.7967834472656,464.739990234375,930.3658447265625,0.8266851902008057,63.349557522123895
490.9376220703125,690.0,1.9591262340545654,307.3848733749892,82.1337078390286,328.01791311043036,0.7493892312049866,0.18665221333503723,367.6294914602354,0.20565181970596313,0.02152991267583435,0.28798362612724304,44000,325.7072448730469,297.5665588378906,690.0,44,-446.12066650390625,0.19489136338233948,1.0,375.8938293457031,6.438647747039795,0.8224478363990784,265.70730010241454,535.7118430137634,0.0,44.0,320.6068115234375,468.74005126953125,1065.574462890625,0.8217231631278992,63.68695652173913
503.9207763671875,702.0,1.9584672451019287,308.48789399694186,82.0978939140729,329.65820562588004,0.7495583295822144,0.23431460559368134,362.20877939964413,0.22219432890415192,0.021962663920618616,0.2900615632534027,45000,339.7342834472656,301.5653076171875,702.0,45,-447.0960998535156,0.2645898461341858,1.0,451.56964111328125,6.456828594207764,0.7974770665168762,401.8310763056666,548.1261193752289,0.0,45.0,333.5068054199219,479.6219482421875,1067.0662841796875,0.7985939383506775,64.02136752136752
496.6046447753906,717.0,1.959049940109253,308.3960977073486,82.04549658534846,333.50090156352087,0.749699592590332,0.18828244507312775,353.90877385381026,0.1882724016904831,0.020689822899908242,0.29247552156448364,46000,338.35919189453125,303.74981689453125,717.0,46,-433.0795593261719,0.15314562618732452,1.0,489.8486328125,6.46001672744751,0.7972370982170105,506.4222187573554,560.664532661438,0.0,46.0,333.71881103515625,472.50103759765625,1019.8311157226562,0.8073720335960388,64.07391910739192
487.80328369140625,727.0,1.9612443447113037,309.8860958718983,82.04834633516838,333.2840168200594,0.7495250105857849,0.1398848593235016,361.3114155464165,0.21135105192661285,0.020689822899908242,0.29452961683273315,47000,340.8782958984375,307.379150390625,727.0,47,-432.592529296875,0.12100466340780258,1.0,399.3005065917969,6.444102764129639,0.8040646314620972,323.3073186208322,572.8329954147339,0.0,47.0,331.5233459472656,459.6734619140625,1171.9306640625,0.8065155148506165,64.45116918844566
488.88531494140625,744.0,1.9608536958694458,309.52756020698746,82.0614885513408,332.99681824222586,0.7495269179344177,0.14548161625862122,350.4340923601719,0.19496233761310577,0.02152991267583435,0.29590079188346863,48000,339.30902099609375,310.2725524902344,744.0,48,-436.39276123046875,0.1368761658668518,1.0,367.17596435546875,6.451388835906982,0.8133494853973389,319.4984850840525,584.927239894867,0.0,48.0,329.61553955078125,460.33709716796875,1048.1376953125,0.8174823522567749,64.44220430107526
501.6219482421875,757.0,1.962424874305725,310.4351597145601,82.0476919204807,334.6842385544275,0.7494461536407471,0.21736523509025574,354.99680863559405,0.20304089784622192,0.02152991267583435,0.29723796248435974,49000,347.89715576171875,313.3353576660156,757.0,49,-458.7969055175781,0.21282440423965454,1.0,538.5482177734375,6.447888374328613,0.8046741485595703,415.68041354010865,597.2136309146881,0.0,49.0,338.9945983886719,470.1762390136719,1156.19091796875,0.8050634860992432,64.66314398943197
503.67694091796875,769.0,1.9670768976211548,311.58835032709544,82.08223277563103,331.80381849365205,0.7493472695350647,0.16167926788330078,355.89460397382857,0.22000162303447723,0.02240411346542305,0.29956650733947754,50000,344.94146728515625,315.93450927734375,769.0,50,-443.0340576171875,0.20486190915107727,1.0,562.8363037109375,6.445737361907959,0.8116570115089417,190.6632355156557,609.1452231407166,0.0,50.0,338.80029296875,477.24212646484375,1120.596435546875,0.8073596358299255,64.89466840052016
502.6153564453125,784.0,1.9646213054656982,312.080140962693,82.10556839498065,331.56744117764885,0.750072181224823,0.12533527612686157,345.89587278315923,0.201872780919075,0.02152991267583435,0.29810017347335815,51000,346.2236328125,319.5979309082031,784.0,51,-457.8657531738281,0.11780646443367004,1.0,522.5543823242188,6.454082012176514,0.8313183188438416,319.74857537748863,621.1515369415283,0.0,51.0,335.6565246582031,479.23052978515625,1240.533935546875,0.8446509838104248,65.00510204081633
503.418212890625,798.0,1.96194589138031,312.2478604862271,82.11222192345758,331.76500341315443,0.7508283257484436,0.18860915303230286,340.8757553489042,0.1966920644044876,0.021962663920618616,0.2976124882698059,52000,353.145263671875,321.9233093261719,798.0,52,-448.0004577636719,0.23285336792469025,1.0,391.68798828125,6.453082084655762,0.8020609021186829,341.8406774239369,633.2796602249146,0.0,52.0,346.1862487792969,480.1048583984375,1268.5201416015625,0.7967914342880249,65.04887218045113
481.6962890625,815.0,1.96493661403656,311.89577184237294,82.13438193589504,330.6535680792949,0.750429630279541,0.25369420647621155,336.68412555854337,0.20254339277744293,0.020689822899908242,0.29940763115882874,53000,359.8596496582031,325.69586181640625,815.0,53,-450.97637939453125,0.27890512347221375,1.0,344.66204833984375,6.456099033355713,0.7804513573646545,272.8589307185997,645.2839694023132,0.0,53.0,348.08843994140625,453.94073486328125,1400.201416015625,0.7698928713798523,64.98527607361963
490.44775390625,829.0,1.9644325971603394,312.2831056580031,82.13834789963732,331.15491461644007,0.7506725788116455,0.15117838978767395,325.2078469322649,0.2180013507604599,0.020282151651708893,0.2990085482597351,54000,364.13836669921875,327.71484375,829.0,54,-447.0027770996094,0.18653543293476105,1.0,579.4098510742188,6.445191860198975,0.803796648979187,357.72628108512987,657.427393913269,0.0,54.0,351.1374206542969,457.9556884765625,1475.8587646484375,0.7901186943054199,65.03739445114596
500.87469482421875,843.0,1.9618912935256958,312.8855896778914,82.1695506469068,329.8470804908921,0.7509161829948425,0.11954732239246368,337.06724197701993,0.2018139362335205,0.020689822899908242,0.29857879877090454,55000,367.146484375,331.1524963378906,843.0,55,-445.2762451171875,0.15026985108852386,1.0,710.8146362304688,6.440392017364502,0.8179368376731873,259.2240377112998,669.3477032184601,0.0,55.0,356.3635559082031,471.77459716796875,1334.3907470703125,0.812735915184021,65.18505338078292
498.39447021484375,855.0,1.9585899114608765,313.7019945841428,82.14069915539012,333.73291237990696,0.7514825463294983,0.17468249797821045,342.96917576046775,0.18211239576339722,0.020282151651708893,0.29728963971138,56000,364.57049560546875,334.26513671875,855.0,56,-449.963134765625,0.1554654985666275,1.0,546.6278686523438,6.434057235717773,0.8059509992599487,547.4536662757321,681.757040977478,0.0,56.0,352.65972900390625,469.5379943847656,1323.943603515625,0.8179908394813538,65.38362573099415
498.62530517578125,866.0,1.9571083784103394,315.3080750322125,82.14185379291985,334.12218712096325,0.7513261437416077,0.21048295497894287,345.788089011829,0.2019481360912323,0.020282151651708893,0.29721978306770325,57000,369.85748291015625,337.3957214355469,866.0,57,-454.9612121582031,0.22855685651302338,1.0,512.3219604492188,6.41467809677124,0.7954708337783813,355.9215726201136,693.9215195178986,0.0,57.0,356.1254577636719,467.1419677734375,1548.349365234375,0.7848718762397766,65.74480369515011
