obs_rms_mean,rollout/return_history,obs_rms_std,rollout/episodes,rollout/episode_steps,total/duration,rollout/Q_mean,rollout/actions_std,train/param_noise_distance,reference_perturbed_action_std,total/steps,reference_perturbed_action_mean,total/steps_per_second,reference_Q_std,reference_actor_Q_mean,train/loss_actor,reference_actor_Q_std,ret_rms_std,eval/return_history,eval/Q,total/episodes,eval/return,ret_rms_mean,total/epochs,rollout/return,rollout/actions_mean,eval/episodes,reference_action_mean,reference_action_std,train/loss_critic,reference_Q_mean,param_noise_stddev
1.693680763244629,277.70640472715576,6.920395374298096,251.0,43.633466135458164,165.20530486106873,104.73236083984375,0.7014366388320923,0.26432567834854126,0.765525758266449,11000,0.183902770280838,66.58381829355041,71.99651336669922,204.06466674804688,-202.1785888671875,64.11730194091797,1.0,242.4817629032338,204.23202514648438,251.0,228.0024162323585,0.0,11,217.78733368044877,0.1218683272600174,11.0,0.17999321222305298,0.7637758851051331,28.50408172607422,195.0348663330078,0.022854436146078055
1.712591290473938,266.3941556811697,6.975926399230957,275.0,43.556363636363635,180.28953742980957,112.98814392089844,0.7083142399787903,0.20709013938903809,0.793310821056366,12000,0.07586153596639633,66.55960279820368,84.15263366699219,215.26422119140625,-216.5673370361328,77.07576751708984,1.0,240.26073958441702,187.49913024902344,275.0,215.8294830774327,0.0,12,217.499140926568,0.12400832772254944,12.0,0.11646447330713272,0.7830919027328491,35.19981384277344,205.59548950195312,0.019106704324195603
1.7271186113357544,247.46686868249827,7.02221155166626,297.0,43.64309764309764,195.25742983818054,119.9333267211914,0.7145965695381165,0.19696521759033203,0.7775171399116516,13000,0.12554298341274261,66.57877249932943,93.84313201904297,231.90713500976562,-227.51303100585938,86.42543029785156,1.0,244.74925031135282,196.935546875,297.0,298.61137903458257,0.0,13,217.49001637119144,0.12230000644922256,13.0,0.08247041702270508,0.7896817922592163,42.70612716674805,221.20382690429688,0.017999379770019416
1.7232224941253662,254.81578716565946,7.037748336791992,311.0,44.964630225080384,210.69950914382935,128.50088500976562,0.7185932397842407,0.191395103931427,0.7804445624351501,14000,0.13041044771671295,66.44533751829108,106.61290740966797,241.87847900390625,-237.84548950195312,99.56168365478516,1.0,248.2606922504929,227.002685546875,311.0,293.9094374593136,0.0,14,224.22224347295634,0.1193767786026001,14.0,0.12170950323343277,0.7817784547805786,46.209877014160156,230.713623046875,0.017297050171870294
1.740151047706604,259.47307751250554,7.155434608459473,327.0,45.75840978593272,225.84725499153137,137.06210327148438,0.7208213210105896,0.21537858247756958,0.764900803565979,15000,0.2630767226219177,66.41656990943926,118.02383422851562,244.91818237304688,-249.46466064453125,113.32138061523438,1.0,248.8221472798094,233.4201202392578,327.0,256.6825176902404,0.0,15,228.32701517541184,0.12457690387964249,15.0,0.2561650574207306,0.7570432424545288,75.43053436279297,235.27406311035156,0.01662212523270047
1.7697476148605347,268.0264945236284,7.139762878417969,344.0,46.4593023255814,240.93724632263184,145.14723205566406,0.722599983215332,0.23501767218112946,0.7669155597686768,16000,0.15103779733181,66.40733321312588,130.661376953125,251.57266235351562,-257.4812316894531,125.18755340576172,1.0,253.62014488186273,261.467041015625,344.0,325.5901089126627,0.0,16,232.39524614481687,0.13247041404247284,16.0,0.17705193161964417,0.7672220468521118,57.5073356628418,240.5517120361328,0.017297050171870294
1.7707366943359375,278.8101672756574,7.104527473449707,361.0,47.013850415512465,256.68189907073975,153.1923065185547,0.724672794342041,0.19559624791145325,0.7736738920211792,17000,0.06301616132259369,66.22983568979642,133.3053741455078,260.7132568359375,-263.411865234375,127.85774230957031,1.0,255.79946424508788,264.414794921875,361.0,290.66857405669015,0.0,17,234.8228935626169,0.1310860514640808,17.0,0.03450530767440796,0.7853235006332397,90.46619415283203,247.81129455566406,0.01695622994987775
1.7792402505874634,295.1896704455637,7.068966388702393,378.0,47.57936507936508,271.86205077171326,160.71446228027344,0.7265052199363708,0.16702783107757568,0.8031121492385864,18000,0.12303727120161057,66.21005009307046,141.52650451660156,262.89862060546875,-270.35955810546875,138.10154724121094,1.0,257.6965535365918,263.3155517578125,378.0,289.94707149215844,0.0,18,237.97193282815627,0.13222651183605194,18.0,0.10570240765810013,0.7946587800979614,82.44680786132812,251.44720458984375,0.01662212523270047
1.7861342430114746,312.631732416517,7.015867710113525,393.0,48.23918575063613,287.22125124931335,167.52574157714844,0.7302393317222595,0.18527360260486603,0.8275920152664185,19000,0.035088516771793365,66.15109403415157,149.21878051757812,270.58795166015625,-277.2770080566406,143.13800048828125,1.0,259.3293498117614,277.1033630371094,393.0,288.7196827648146,0.0,19,241.3813469557565,0.13167928159236908,19.0,0.05656038224697113,0.8255511522293091,130.4086456298828,255.20236206054688,0.017297050171870294
1.7904201745986938,307.77215948758663,6.963122844696045,409.0,48.863080684596575,302.5417037010193,173.96792602539062,0.7347698211669922,0.2055032104253769,0.8337393403053284,20000,0.03805531933903694,66.10658879532389,157.31271362304688,278.5657958984375,-285.5041809082031,153.01014709472656,1.0,263.61613921482274,289.98187255859375,409.0,345.06513787298815,0.0,20,244.60161573271105,0.12903441488742828,20.0,0.09801996499300003,0.8309984803199768,117.71456909179688,264.1753845214844,0.01662212523270047
1.7979059219360352,311.41089012298585,6.922061920166016,425.0,49.392941176470586,319.51485991477966,179.53543090820312,0.7392458319664001,0.1898818463087082,0.8173421621322632,21000,0.02669570781290531,65.72464268360187,159.43487548828125,282.1073913574219,-287.791259765625,156.49365234375,1.0,268.6607949490105,304.7713317871094,425.0,369.5539096327649,0.0,21,247.39293932395856,0.12799331545829773,21.0,0.04519819840788841,0.819145917892456,118.65850830078125,268.4590759277344,0.01662212523270047
1.7952224016189575,315.27679055296323,6.895424842834473,440.0,49.97954545454545,335.6265015602112,185.74246215820312,0.7427822947502136,0.18977946043014526,0.8206474781036377,22000,0.08902117609977722,65.54905496952604,166.54359436035156,286.990234375,-297.6157531738281,163.45327758789062,1.0,270.9352996482043,332.8758850097656,440.0,318.6998983312745,0.0,22,250.46082351353982,0.12551666796207428,22.0,0.0971982330083847,0.8286991119384766,133.82489013671875,271.77777099609375,0.016294603698363365
1.785259485244751,318.79625669641155,6.879423141479492,453.0,50.688741721854306,351.02489495277405,192.3651123046875,0.7473414540290833,0.20390906929969788,0.8259438276290894,23000,0.17625556886196136,65.5224182976947,166.00022888183594,282.3421936035156,-296.31024169921875,164.17892456054688,1.0,270.6728820971134,291.6376647949219,453.0,264.8996959731139,0.0,23,253.2918351638206,0.11984971165657043,23.0,0.1416930854320526,0.8443164825439453,164.3838653564453,270.6979064941406,0.0156587938752642
1.7811588048934937,321.28102253305497,6.868166446685791,471.0,50.91932059447983,366.2335395812988,197.5064239501953,0.7515969276428223,0.21901410818099976,0.8178826570510864,24000,0.13832785189151764,65.53195544962459,170.5931854248047,281.5985107421875,-300.99639892578125,168.1985321044922,1.0,275.7731821820419,402.96453857421875,471.0,393.0800841353983,0.0,24,254.26222921593606,0.11370722949504852,24.0,0.1122002899646759,0.8334471583366394,166.62136840820312,266.7004089355469,0.0156587938752642
1.7835355997085571,325.4030095332178,6.850915908813477,485.0,51.542268041237115,381.2996413707733,203.90748596191406,0.7544748783111572,0.23276519775390625,0.8155953288078308,25000,0.16137520968914032,65.56523344770251,172.81185913085938,282.88726806640625,-309.24578857421875,172.2222900390625,1.0,278.3304649290896,354.02227783203125,485.0,339.7052508582341,0.0,25,257.2896574740505,0.11214663833379745,25.0,0.12859144806861877,0.8184798955917358,227.21694946289062,267.7018127441406,0.015350253774398782
1.7861207723617554,327.9336352315129,6.830550670623779,499.0,52.00400801603207,396.3489291667938,209.87132263183594,0.7570924162864685,0.190408855676651,0.827709436416626,26000,0.1812318116426468,65.59876433792138,178.59840393066406,294.216064453125,-316.06915283203125,177.57684326171875,1.0,281.13172981996354,327.6010437011719,499.0,351.1633520918114,0.0,26,259.64504846174754,0.11133617907762527,26.0,0.19579365849494934,0.8195267915725708,233.2938690185547,276.8228454589844,0.015350253774398782
1.7878693342208862,329.89726124600696,6.860196590423584,513.0,52.526315789473685,411.4088101387024,215.54541015625,0.7594269514083862,0.19747981429100037,0.8370043039321899,27000,0.10207083076238632,65.62815218005959,181.91700744628906,297.39276123046875,-325.35430908203125,181.69032287597656,1.0,280.7366279467257,452.5626220703125,513.0,270.46397924254313,0.0,27,261.8999783373852,0.112371526658535,27.0,0.0976986289024353,0.8330557942390442,275.8080139160156,281.77044677734375,0.0156587938752642
1.7889066934585571,339.7480902803156,6.86748743057251,525.0,53.24190476190476,426.88056921958923,222.4142608642578,0.7612214088439941,0.1765257865190506,0.8511752486228943,28000,-0.015346793457865715,65.5921164347883,186.9783172607422,301.5359802246094,-322.9952087402344,186.71859741210938,1.0,288.197464450807,405.8639831542969,525.0,489.6400500610005,0.0,28,264.984396648979,0.11486691981554031,28.0,-0.011305034160614014,0.8444328308105469,274.55230712890625,285.35162353515625,0.015350253774398782
1.789236068725586,344.79855994602315,6.866255283355713,538.0,53.80483271375465,442.29213547706604,228.2720184326172,0.7627749443054199,0.1921946406364441,0.8452613949775696,29000,0.05794459208846092,65.56752352994015,194.73435974121094,303.5111999511719,-335.747802734375,196.69686889648438,1.0,289.8143632893863,425.0101623535156,538.0,335.0875307696073,0.0,29,267.72861414317845,0.11425802856683731,29.0,0.0742306113243103,0.8509361743927002,250.5319366455078,286.4272766113281,0.0156587938752642
1.787093997001648,350.88450927938686,6.845715522766113,550.0,54.50909090909091,457.5509834289551,233.62464904785156,0.7647761702537537,0.19940783083438873,0.8255405426025391,30000,0.1903081089258194,65.56646381825155,200.32327270507812,311.0356750488281,-346.2247314453125,201.81341552734375,1.0,289.9431781377685,377.24298095703125,550.0,293.6788087408519,0.0,30,270.83989568495934,0.11254750192165375,30.0,0.18275251984596252,0.8290256857872009,296.45855712890625,293.3734130859375,0.01695622994987775
1.7906849384307861,357.73601662719574,6.826915264129639,565.0,54.861946902654864,473.1251735687256,238.1365203857422,0.7661022543907166,0.19163528084754944,0.8250089883804321,31000,0.23968639969825745,65.521772528337,209.10484313964844,324.15936279296875,-353.92950439453125,210.6471405029297,1.0,290.2427269574745,393.20404052734375,565.0,299.2291915486543,0.0,31,272.7376862419445,0.11468567699193954,31.0,0.23075878620147705,0.828011155128479,392.0938720703125,307.8903503417969,0.015973535632157008
1.7912068367004395,364.5445793587932,6.828270435333252,579.0,55.16580310880829,488.4664444923401,243.62472534179688,0.7664204835891724,0.1811468005180359,0.8507250547409058,32000,0.11310295015573502,65.51115303991328,206.6317138671875,336.06884765625,-365.1332092285156,207.80087280273438,1.0,293.82977457738286,389.998046875,579.0,405.02825079454146,0.0,32,274.24851100039524,0.11671038717031479,32.0,0.09679023921489716,0.8442841172218323,385.6825866699219,317.3625793457031,0.015047793132436803
1.7944729328155518,364.3194272279088,6.862098693847656,593.0,55.57841483979764,504.12261867523193,249.36093139648438,0.7668840885162354,0.18639549612998962,0.8099899291992188,33000,0.28195878863334656,65.46026458150136,215.05328369140625,343.0143127441406,-368.87762451171875,215.4931640625,1.0,297.8698780808809,439.9942932128906,593.0,427.1531901928166,0.0,33,276.0614919787823,0.12017767131328583,33.0,0.31808027625083923,0.8027870059013367,476.56121826171875,323.4015197753906,0.015047793132436803
1.7990427017211914,352.04261679762703,6.946987628936768,610.0,55.65573770491803,519.6032118797302,253.72862243652344,0.7676718831062317,0.19512856006622314,0.8520688414573669,34000,0.1637478917837143,65.43454548135048,223.68704223632812,336.9656982421875,-373.4560546875,226.92239379882812,1.0,300.5897650917621,434.0061340332031,610.0,390.3460364508436,0.0,34,276.2758136564138,0.12398887425661087,34.0,0.14821875095367432,0.8494366407394409,371.8677673339844,317.5391845703125,0.016294603698363365
1.8009283542633057,358.5778378369298,6.922530174255371,621.0,56.28502415458937,535.1844198703766,258.4385986328125,0.7700088620185852,0.19816209375858307,0.854388952255249,35000,0.11977986991405487,65.39801739459664,229.51446533203125,343.38037109375,-373.9006652832031,232.49485778808594,1.0,302.6721510727717,518.1627197265625,621.0,373.4732744270989,0.0,35,279.28959823918376,0.12133370339870453,35.0,0.09894677996635437,0.850071370601654,423.8421630859375,323.4895324707031,0.015973535632157008
1.8000469207763672,351.6649672666739,6.891548156738281,635.0,56.53543307086614,550.3929195404053,263.9039306640625,0.7715626358985901,0.21607168018817902,0.8607347011566162,36000,-0.023203013464808464,65.40781816390569,241.89817810058594,355.21466064453125,-388.7393798828125,246.42581176757812,1.0,302.57297718910075,500.8425598144531,635.0,299.1018912606164,0.0,36,280.45339332767014,0.11958025395870209,36.0,0.01706167869269848,0.8652076721191406,406.0994567871094,333.23455810546875,0.016294603698363365
1.7997053861618042,353.2588041542298,6.873715877532959,647.0,57.15301391035549,565.7524611949921,268.97515869140625,0.7731907963752747,0.19927513599395752,0.8671184778213501,37000,0.0839434340596199,65.39962711226738,246.92776489257812,356.5322265625,-400.0684509277344,249.35440063476562,1.0,304.3914725663948,486.38409423828125,647.0,369.8573061489798,0.0,37,283.40942596447286,0.11751396954059601,37.0,0.054936718195676804,0.8721866607666016,508.9471435546875,334.0439147949219,0.01662212523270047
1.7978812456130981,359.3115627102841,6.853589057922363,660.0,57.49242424242424,581.3895485401154,273.5184326171875,0.7741022109985352,0.2140432894229889,0.8605392575263977,38000,0.062470942735672,65.36065207126445,249.77206420898438,367.07666015625,-399.5660400390625,253.6414031982422,1.0,307.4771853216952,402.1759338378906,660.0,421.64855726781025,0.0,38,285.0808279946489,0.11646635830402374,38.0,0.11087379604578018,0.8564906120300293,512.3380126953125,344.56011962890625,0.016294603698363365
1.8026671409606934,366.8742915855419,6.853041648864746,673.0,57.93313521545319,596.4813256263733,277.5855407714844,0.7749133706092834,0.1985820233821869,0.8411338329315186,39000,0.17152239382266998,65.38343838182287,254.0886688232422,379.78631591796875,-399.2259521484375,258.8848571777344,1.0,308.46607478214213,334.30609130859375,673.0,346.0438742791263,0.0,39,287.19704382050605,0.11900414526462555,39.0,0.2052871733903885,0.8303234577178955,572.343994140625,357.1739196777344,0.01695622994987775
1.803808331489563,370.4901189335118,6.848057746887207,685.0,58.345985401459856,612.3892233371735,282.14605712890625,0.7756559252738953,0.18388716876506805,0.8523081541061401,40000,0.11467345803976059,65.31793584155959,261.522705078125,386.95892333984375,-409.1230163574219,265.9631042480469,1.0,312.65901156736436,555.5630493164062,685.0,476.1835461910314,0.0,40,289.1634976827574,0.1202365830540657,40.0,0.11259888112545013,0.8466760516166687,628.0384521484375,362.794189453125,0.0156587938752642
1.8012162446975708,361.11980725178995,6.835119247436523,704.0,58.23863636363637,627.9388971328735,288.2658996582031,0.7760323882102966,0.19518513977527618,0.8544518351554871,41000,0.19647802412509918,65.29297705111631,257.5436706542969,382.6945495605469,-416.1314392089844,262.9759521484375,1.0,314.4513800903606,617.7622680664062,704.0,386.14612101020884,0.0,41,288.35634335389483,0.12118960916996002,41.0,0.18170654773712158,0.8584334254264832,720.091064453125,360.95159912109375,0.016294603698363365
1.7981802225112915,355.22154287416924,6.819216251373291,717.0,58.50488145048814,643.7588772773743,294.2438659667969,0.7764953374862671,0.20810499787330627,0.8487204909324646,42000,0.15427957475185394,65.24181876548104,264.9935302734375,380.596435546875,-419.4456787109375,271.2984924316406,1.0,316.3455349121319,463.81494140625,717.0,394.005882604756,0.0,42,289.36905278205745,0.12039127200841904,42.0,0.15476661920547485,0.8495672941207886,697.9360961914062,358.57818603515625,0.015350253774398782
1.798583984375,362.7578578448015,6.803040981292725,729.0,58.95747599451303,659.2626609802246,299.51055908203125,0.7775530219078064,0.2329697608947754,0.8583680391311646,43000,0.11302606016397476,65.22438254893044,268.1351013183594,368.00750732421875,-429.34722900390625,272.85662841796875,1.0,319.2285161906351,460.79632568359375,729.0,440.31372988777014,0.0,43,291.35829325225416,0.1213323250412941,43.0,0.14477813243865967,0.8548768758773804,740.3033447265625,344.7354736328125,0.016294603698363365
1.798808217048645,366.56925499394094,6.784273147583008,740.0,59.398648648648646,675.1951832771301,303.60137939453125,0.7792313098907471,0.16916102170944214,0.8615514636039734,44000,0.1000908836722374,65.16634165907615,270.0661926269531,371.8907775878906,-425.62371826171875,276.1257019042969,1.0,318.81665679609426,505.11358642578125,740.0,301.10670283083834,0.0,44,293.4142458403441,0.12041646242141724,44.0,0.10484486073255539,0.8698758482933044,836.513671875,349.3862609863281,0.015973535632157008
1.7986913919448853,360.5039557810722,6.769155979156494,754.0,59.6631299734748,690.296080827713,307.0165100097656,0.7806174755096436,0.19506794214248657,0.8570647239685059,45000,0.10390990227460861,65.18941835225527,266.4044189453125,370.52142333984375,-423.88714599609375,276.27716064453125,1.0,318.0807202049585,444.98828125,754.0,285.69951019498325,0.0,45,294.3931070624802,0.11998279392719269,45.0,0.12117444723844528,0.867429256439209,774.0912475585938,344.6932373046875,0.01662212523270047
1.8010964393615723,351.5544413810941,6.757483959197998,768.0,59.82421875,705.828127861023,311.22357177734375,0.7816035151481628,0.23126652836799622,0.8569060564041138,46000,0.08031409233808517,65.17167308052842,259.9397888183594,368.5133056640625,-432.54718017578125,272.7626953125,1.0,317.008460461942,495.39630126953125,768.0,268.75677202619875,0.0,46,294.8299306872194,0.11942442506551743,46.0,0.06364195793867111,0.8631527423858643,909.990966796875,340.2121276855469,0.016294603698363365
1.8002210855484009,337.5086874770602,6.8642072677612305,783.0,60.015325670498086,721.4359834194183,315.325439453125,0.783004879951477,0.18228700757026672,0.8692235946655273,47000,0.00880148820579052,65.14784551947668,280.1224670410156,368.07440185546875,-453.20440673828125,290.7039489746094,1.0,316.53646531480655,445.86492919921875,783.0,294.82468854657543,0.0,47,295.1666293467096,0.11851250380277634,47.0,0.03757517412304878,0.8569136261940002,971.2191162109375,341.57904052734375,0.01662212523270047
1.8032230138778687,343.9840254643992,6.892138957977295,797.0,60.202007528230865,737.1310770511627,318.63848876953125,0.7841152548789978,0.1908555030822754,0.8482378721237183,48000,0.09389445185661316,65.11731969301903,286.1490173339844,376.3252868652344,-451.29364013671875,298.5479431152344,1.0,317.4437514697406,491.2714538574219,797.0,360.0862007516444,0.0,48,295.61764126645386,0.1188613548874855,48.0,0.10518385469913483,0.8452929258346558,1071.1015625,347.80511474609375,0.016294603698363365
1.8051201105117798,350.6688273283232,6.908332824707031,811.0,60.33415536374846,753.1164937019348,321.9533996582031,0.7848773002624512,0.17529158294200897,0.8643802404403687,49000,0.12378223985433578,65.06297552871416,282.6362609863281,399.00750732421875,-458.76202392578125,289.9045715332031,1.0,321.23915877259793,503.2422790527344,811.0,503.41870930975057,0.0,49,296.13507353481276,0.12007347494363785,49.0,0.11763079464435577,0.8591504693031311,1090.2547607421875,369.4923095703125,0.017297050171870294
1.8058054447174072,349.33250942762936,6.908366680145264,823.0,60.6269744835966,768.6039111614227,325.5512390136719,0.785685122013092,0.2148054838180542,0.8367750644683838,50000,0.18116120994091034,65.05301270773649,288.70623779296875,402.3982849121094,-462.1809387207031,296.9776611328125,1.0,321.4481520660214,390.0240783691406,823.0,331.68882344377016,0.0,50,297.6408508793178,0.12021487206220627,50.0,0.17476923763751984,0.8322697877883911,1052.1966552734375,375.705810546875,0.01695622994987775
1.8055118322372437,353.76297707677986,6.898765563964844,834.0,61.02278177458034,783.6196978092194,329.0350646972656,0.7863027453422546,0.21883054077625275,0.859946072101593,51000,0.05264710634946823,65.08259062729239,296.40460205078125,408.83233642578125,-454.4486999511719,304.2726745605469,1.0,319.00660547843427,390.0804443359375,834.0,196.92927609907994,0.0,51,299.4709157180857,0.12013660371303558,51.0,0.11404463648796082,0.8469064235687256,1071.6448974609375,382.0387878417969,0.017297050171870294
1.8095277547836304,344.99447853753975,6.899703502655029,849.0,61.20494699646643,798.8010840415955,330.5792236328125,0.7876244187355042,0.20342670381069183,0.8451695442199707,52000,0.1776122897863388,65.09755812661396,293.5552062988281,417.1431579589844,-468.41351318359375,300.3162536621094,1.0,317.6400386086291,382.1603088378906,849.0,247.94512824856207,0.0,52,299.9945192200137,0.12202459573745728,52.0,0.21399718523025513,0.8288701176643372,1252.31201171875,391.948974609375,0.01695622994987775
1.8145793676376343,342.8177735754101,6.897117614746094,865.0,61.253179190751446,814.5821845531464,332.2588806152344,0.7884970307350159,0.19752241671085358,0.8417605757713318,53000,0.1875530481338501,65.0640303765962,290.361083984375,429.1571044921875,-479.8868103027344,299.48193359375,1.0,317.87434747540027,422.7831726074219,865.0,330.0584085475034,0.0,53,300.1217128673159,0.12517735362052917,53.0,0.17988213896751404,0.8404138684272766,1389.7322998046875,401.4814453125,0.016294603698363365
1.8187929391860962,343.868199365373,6.89831018447876,879.0,61.34698521046644,830.5232112407684,335.3341979980469,0.7890344262123108,0.19446386396884918,0.8307142853736877,54000,0.24057719111442566,65.01925445205337,299.1109313964844,424.94268798828125,-474.9844665527344,306.7187194824219,1.0,320.5793517156022,469.07086181640625,879.0,463.9445764463047,0.0,54,300.4714857269079,0.1280384212732315,54.0,0.19650612771511078,0.8424968123435974,1250.3966064453125,396.9422607421875,0.01662212523270047
1.8203879594802856,356.4978992814153,6.898685455322266,891.0,61.66329966329966,846.3731737136841,339.8865051269531,0.7892786860466003,0.19889049232006073,0.8292361497879028,55000,0.2238575518131256,64.98315602167905,309.3330078125,441.38800048828125,-472.0605773925781,316.4061279296875,1.0,324.6187260413228,601.9949340820312,891.0,542.7449396302349,0.0,55,301.9806892719848,0.12994642555713654,55.0,0.2051669806241989,0.8311700224876404,1290.7271728515625,414.2340087890625,0.015973535632157008
1.8209351301193237,355.0653506096333,6.890745639801025,905.0,61.790055248618785,862.099308013916,344.4751281738281,0.789721667766571,0.21911963820457458,0.8489837050437927,56000,0.14998337626457214,64.95771366411542,310.6171569824219,449.7379150390625,-495.5736083984375,318.0095520019531,1.0,326.7620294740374,570.6194458007812,905.0,444.64371827333605,0.0,56,302.4535878020486,0.13110503554344177,56.0,0.13871273398399353,0.8527988791465759,1505.08642578125,420.57318115234375,0.0156587938752642
1.8217637538909912,362.1351483618483,6.903156757354736,917.0,62.089422028353326,877.8637351989746,348.0128173828125,0.7906588315963745,0.18358613550662994,0.8763177394866943,57000,0.11246772855520248,64.93035047982761,320.0797119140625,447.64605712890625,-509.73382568359375,329.4372863769531,1.0,327.4612612581086,580.26611328125,917.0,366.61824116609705,0.0,57,303.8537845477258,0.13194671273231506,57.0,0.1221248134970665,0.8736122846603394,1305.300048828125,419.18707275390625,0.015973535632157008
