#{"env_id": "Ant-v2", "t_start": 1521243981.90698}
r,l,t
-149.517618,111,2.5106
-249.568137,167,3.865594
-1519.265021,1000,17.170189
-1656.270909,1000,30.53038
-2443.325521,1000,43.883853
-1913.266202,1000,55.664962
-2100.212079,1000,68.130018
-1934.402596,1000,81.518037
-2668.167399,1000,94.947529
-2261.475436,1000,106.761604
-76.096029,60,107.215234
-1190.069353,1000,117.476229
-18.992607,11,117.492531
-19.007291,10,117.881534
-210.455019,111,118.766211
-16.415495,9,118.778247
-158.338804,94,119.644226
-119.481877,65,120.10071
-107.57021,59,120.553215
-23.751056,13,120.949163
-213.549552,133,121.867906
-60.31889,32,122.282798
-2609.711079,1000,133.232321
-33.830944,23,133.263264
-1595.23161,1000,143.230378
-54.704877,31,143.647231
-102.024256,86,146.559342
-1737.747852,1000,157.334186
-130.869283,85,157.819597
-1642.681352,1000,168.684844
-42.304929,36,169.104372
-103.60342,46,169.535992
-10.906149,9,169.549289
-147.315822,74,170.39254
-51.620764,27,170.427133
-496.645266,219,172.584663
-44.347392,19,172.609917
-2413.194641,1000,183.404294
-2190.422843,1000,193.200607
-42.757828,18,193.225317
-1102.468969,472,198.666527
-24.214871,14,198.686273
-20.084793,11,198.702481
-61.96322,28,199.112434
-56.768694,23,199.142487
-18.333417,13,199.534253
-22.330754,13,199.551439
-54.893449,21,199.579537
-17.690765,10,199.969426
-1927.453893,1000,209.941477
-11.037265,9,209.954973
-76.730092,48,210.38985
-1639.487873,1000,220.217532
-2764.103886,1000,229.416406
-20.594344,13,229.433588
-21.882082,18,229.457935
-44.04212,29,229.873173
0.53043,23,229.90464
-52.835015,26,230.315888
-133.829383,83,231.176175
-70.073706,53,231.619946
-38.066508,15,231.640459
-21.674099,36,232.062274
-191.900199,122,232.970094
-35.889074,21,232.998449
-35.673538,17,233.393297
-27.165156,46,233.831329
-27.184742,26,233.864784
-1680.354738,1000,242.842039
-2350.017839,1000,251.791299
-120.694085,112,252.68289
-42.067639,45,253.113277
-55.474199,31,253.524193
-84.391997,78,254.580358
-596.564828,381,257.697985
-102.704966,67,258.529942
-22.148143,14,258.550008
-27.396061,32,258.591356
-1676.737204,1000,270.148108
-70.504267,52,270.58812
-10.72307,10,270.977539
-187.834714,109,271.862085
-168.517809,138,273.162537
-24.178095,12,273.180305
-8.528896,10,273.194776
-5.918124,9,273.207194
-11.495609,10,273.221878
-21.57782,38,273.64388
-8.87962,10,273.658693
-260.38916,220,276.870865
-23.964279,22,276.898592
-1690.692131,1000,286.795947
-42.689439,41,287.225348
-280.633528,189,288.961381
-57.575396,42,289.388012
-39.16828,24,289.418325
-16.212818,11,289.434228
-15.188666,9,289.82005
-20.430947,12,289.83752
-66.4536,25,289.870905
-1833.429249,1000,298.88034
-17.835428,19,299.280713
-16.967149,12,299.297427
-79.372611,39,299.723356
-29.460362,19,299.748458
-5.807604,10,299.762262
-33.8197,25,300.171324
-9.614231,10,300.185294
-15.538704,30,300.599736
-19.500585,11,300.615532
-22.954307,64,301.074105
-20.901479,9,301.087079
-1997.125809,1000,310.02856
-9.754656,59,310.478624
-12.931336,9,310.866816
-67.254531,52,311.307938
-2505.081294,1000,320.239586
-32.765269,33,320.281822
-556.794905,329,323.540592
-18.755649,12,323.55655
-1259.686729,1000,332.41763
-54.06508,58,332.86714
-10.881244,10,333.255846
-5.580299,9,333.269652
-9.61337,11,333.285594
-11.651897,10,333.299169
-47.196649,58,333.747023
-17.728616,10,333.761548
-4.87331,10,334.15253
-8.312236,8,334.164643
0.655886,10,334.178083
9.067449,35,334.59626
-6.582341,10,334.609571
-20.263559,10,334.623274
-56.514539,44,335.054485
-11.136813,8,335.065612
-13.267278,9,335.079294
-18.161586,11,335.466852
-14.47098,9,335.480653
-34.326028,37,335.528551
-1821.441715,1000,344.447685
-7.457929,8,344.833173
-11.880831,11,344.849211
-8.706406,11,344.863898
-2.880946,16,344.885516
-14.520061,21,345.2872
-7.869965,8,345.298355
-39.980652,33,345.71484
-2289.698448,1000,354.643378
-2411.844561,1000,363.495191
-88.151806,75,363.963803
-11.237105,10,363.978262
-6.773857,21,364.381028
-2085.03818,1000,374.222629
-13.368061,12,374.238437
-3.86323,10,374.251687
-9.212874,10,374.266015
-4.256887,9,374.65354
-2199.448339,1000,383.702126
-2334.203144,1000,393.570113
-7.665213,10,393.584843
-5.829864,8,393.596006
