reference_actor_Q_std,reference_perturbed_action_mean,total/steps,rollout/actions_mean,train/loss_actor,reference_actor_Q_mean,reference_Q_std,rollout/return_history,ret_rms_std,train/param_noise_distance,rollout/Q_mean,total/duration,ret_rms_mean,eval/Q,eval/episodes,rollout/episode_steps,rollout/actions_std,eval/return,obs_rms_mean,rollout/episodes,param_noise_stddev,eval/return_history,obs_rms_std,total/steps_per_second,reference_action_std,train/loss_critic,reference_Q_mean,reference_perturbed_action_std,total/episodes,rollout/return,reference_action_mean,total/epochs
6.520383834838867,0.007094833999872208,19000,-0.022737404331564903,30.417604446411133,-26.369382858276367,6.431644916534424,-691.4116844215106,1.0,0.23367077112197876,-18.622333526611328,216.94909620285034,0.0,-20.843544006347656,19.0,350.1923076923077,0.8583979606628418,-373.8410150386718,0.024362731724977493,52.0,0.023313810312614227,-1228.8287902626157,0.40312522649765015,87.57814774316802,0.848761260509491,2.822425127029419,-27.738643646240234,0.8356775641441345,52.0,-691.4116844215106,-0.030279848724603653,19
6.819616794586182,-0.1167965680360794,20000,-0.025361724197864532,31.302940368652344,-26.334739685058594,6.366717338562012,-709.2999143905777,1.0,0.2316339761018753,-19.359716415405273,226.1308958530426,0.0,-24.127899169921875,20.0,362.45283018867923,0.8622493743896484,-99.2050332576037,0.02350940927863121,53.0,0.023313810312614227,-1172.3476024123652,0.40119555592536926,88.44434956379226,0.8512386679649353,4.351369380950928,-27.780439376831055,0.8471968770027161,53.0,-709.2999143905777,-0.0665740817785263,20
7.370842933654785,-0.12977421283721924,21000,-0.023369813337922096,32.9937629699707,-27.549028396606445,6.7921905517578125,-604.0776306468533,1.0,0.22858843207359314,-19.809097290039062,235.18006682395935,0.0,-28.316139221191406,21.0,304.97058823529414,0.8615039587020874,-78.90737322341809,0.023123305290937424,68.0,0.02240411346542305,-1120.2790200700342,0.41116130352020264,89.29328188225767,0.8372898697853088,4.932133674621582,-28.570215225219727,0.8289749026298523,68.0,-604.0776306468533,-0.13619168102741241,21
7.727999210357666,-0.08349042385816574,22000,-0.020551729947328568,34.260074615478516,-27.240352630615234,7.535698890686035,-619.6758495881069,1.0,0.20205198228359222,-20.498023986816406,244.07424187660217,0.0,-27.64522933959961,22.0,315.04347826086956,0.8604371547698975,-45.86069312300164,0.022697167471051216,69.0,0.02240411346542305,-1071.4418233906238,0.4111998379230499,90.13650859201542,0.8268002271652222,4.7156453132629395,-28.96245002746582,0.8327814340591431,69.0,-619.6758495881069,-0.09161047637462616,22
6.8643670082092285,-0.030400166288018227,23000,-0.007418976631015539,35.378990173339844,-26.71527862548828,6.794328212738037,-620.9025669006598,1.0,0.20144574344158173,-21.72087860107422,253.08015155792236,0.0,-23.724048614501953,23.0,314.05479452054794,0.8620574474334717,-47.08063911636456,0.02294556237757206,73.0,0.020282151651708893,-1026.9043805960907,0.4102409780025482,90.88029961423506,0.8224236965179443,3.8531863689422607,-28.409082412719727,0.8161234259605408,73.0,-620.9025669006598,5.2403658628463745e-05,23
6.022778511047363,-0.1226358413696289,24000,-0.0018256629118695855,37.06129455566406,-27.11397361755371,6.038387775421143,-591.7832484428335,1.0,0.17988908290863037,-22.19110870361328,264.6334455013275,0.0,-47.79501724243164,24.0,301.2564102564103,0.8594305515289307,-1067.1491887189318,0.022589098662137985,78.0,0.020689822899908242,-1028.581247601209,0.4178030788898468,90.69148442115419,0.8241580128669739,4.623204708099365,-28.567928314208984,0.8086983561515808,78.0,-591.7832484428335,-0.10696028918027878,24
6.038877487182617,0.02202998474240303,25000,0.002463970333337784,38.392799377441406,-26.60508918762207,5.8775153160095215,-543.3032427606012,1.0,0.20789572596549988,-22.933795928955078,274.4733862876892,0.0,-36.642173767089844,25.0,279.7303370786517,0.8575083613395691,-367.7300569417618,0.022222643718123436,89.0,0.020282151651708893,-1002.1471999748312,0.4227997958660126,91.08351209612817,0.8040183186531067,5.782315731048584,-28.22825813293457,0.8131592869758606,89.0,-543.3032427606012,-0.007785169407725334,25
5.658123016357422,0.017396096140146255,26000,0.007741265930235386,38.249114990234375,-26.590221405029297,5.507440567016602,-534.4872752061752,1.0,0.18638630211353302,-23.439531326293945,284.36910104751587,0.0,-37.15360641479492,26.0,276.24175824175825,0.8553856015205383,-364.24639939925277,0.02180570922791958,91.0,0.020689822899908242,-977.6125537988474,0.42715489864349365,91.43046802280956,0.814450204372406,6.600967884063721,-28.026142120361328,0.8096427321434021,91.0,-534.4872752061752,0.08179117739200592,26
5.723328590393066,0.005304174497723579,27000,0.01308031752705574,39.284297943115234,-25.801074981689453,5.644067764282227,-508.6738684875698,1.0,0.18710823357105255,-23.956212997436523,293.36934900283813,0.0,-25.3791561126709,27.0,264.91,0.8535566329956055,-70.36355367304921,0.021648429334163666,100.0,0.020689822899908242,-944.0107389793734,0.4312531352043152,92.03415452832053,0.7731872797012329,5.779331684112549,-27.06010627746582,0.7828001379966736,100.0,-508.6738684875698,0.10034579038619995,27
6.359650611877441,0.08231933414936066,28000,0.008433359675109386,40.03350830078125,-27.16266441345215,6.275913238525391,-348.1095195705043,1.0,0.18642935156822205,-24.866487503051758,302.3526153564453,0.0,-18.114999771118164,28.0,247.66964285714286,0.8528606295585632,-30.56677072251161,0.021175522357225418,112.0,0.020689822899908242,-911.3877401130569,0.4348401129245758,92.60710368584255,0.773817241191864,6.039729118347168,-28.035724639892578,0.7744609117507935,112.0,-472.969538012457,0.05846066027879715,28
6.7248406410217285,-0.06930405646562576,29000,0.003823857055976987,39.38074493408203,-26.681297302246094,6.737718105316162,-366.3314787699814,1.0,0.19094109535217285,-25.591474533081055,311.23410296440125,0.0,-16.117515563964844,29.0,248.7844827586207,0.8535397052764893,-17.062544607724703,0.021097304299473763,116.0,0.0211056883401964,-880.5489402680455,0.43610045313835144,93.17744978389146,0.7941938638687134,6.971510410308838,-27.855979919433594,0.8144373297691345,116.0,-474.6521947379958,-0.009273305535316467,29
7.399794101715088,0.10095396637916565,30000,0.003326784586533904,40.27127456665039,-25.042896270751953,7.2777557373046875,-388.9317375840925,1.0,0.16568434238433838,-26.558271408081055,320.2496819496155,0.0,-13.474237442016602,30.0,253.32203389830508,0.8564338088035583,-39.06646681385401,0.02077697589993477,118.0,0.020689822899908242,-852.499524486239,0.4324592053890228,93.67690802178491,0.809964120388031,6.317632675170898,-26.454618453979492,0.798629105091095,118.0,-488.1144165441685,0.08491498231887817,30
8.880056381225586,0.003459472209215164,31000,0.001201410312205553,40.29767990112305,-25.762231826782227,8.62330436706543,-393.374030472991,1.0,0.21015380322933197,-26.983379364013672,329.1120398044586,0.0,-8.016043663024902,31.0,251.94166666666666,0.8540076613426208,-13.606672968416007,0.020119521766901016,120.0,0.020689822899908242,-825.4384647598577,0.4334007501602173,94.19284696609276,0.7685245871543884,11.265069961547852,-26.98592758178711,0.7870432734489441,120.0,-484.7754308873226,0.07284568250179291,31
10.037049293518066,-0.021560654044151306,32000,0.006171993911266327,38.51372146606445,-24.63512420654297,9.816034317016602,-272.08203515486395,1.0,0.17503386735916138,-27.200105667114258,338.04256772994995,0.0,-8.651946067810059,32.0,225.71428571428572,0.8524053692817688,-13.826603122463187,0.020058590918779373,140.0,0.020689822899908242,-800.075594083689,0.43556302785873413,94.662634398055,0.7681007981300354,8.487144470214844,-25.922012329101562,0.7641534209251404,140.0,-426.9117208914992,-0.038105323910713196,32
11.493739128112793,0.0042870622128248215,33000,0.013381507247686386,39.48789978027344,-24.05646324157715,11.269140243530273,-277.6188385622379,1.0,0.20016677677631378,-27.873964309692383,346.9505054950714,0.0,-6.970383644104004,33.0,221.0,0.8519750833511353,-10.540289641999921,0.02034568227827549,148.0,0.019490749081111935,-776.1502818278802,0.43467310070991516,95.11443124405184,0.75234055519104,5.7136688232421875,-25.426856994628906,0.7464931607246399,148.0,-416.77283399464125,-0.09793432056903839,33
12.866421699523926,-0.12823700904846191,34000,0.018532054498791695,40.4534912109375,-22.730501174926758,12.832088470458984,-300.33891538805835,1.0,0.1987655758857727,-28.927688598632812,355.8443582057953,0.0,-3.929996967315674,34.0,226.2281879194631,0.8537851572036743,-7.332005473856201,0.020358115434646606,149.0,0.020282151651708893,-753.5379795821736,0.43188852071762085,95.54739091953454,0.7419430613517761,8.766186714172363,-24.18471908569336,0.7604568600654602,149.0,-429.3428045562348,-0.04957566037774086,34
13.352808952331543,0.030266575515270233,35000,0.022543206810951233,40.88116455078125,-21.89008140563965,13.553505897521973,-288.9718974515782,1.0,0.16401252150535583,-29.803855895996094,365.67413306236267,0.0,-70.1865463256836,35.0,227.54248366013073,0.8547224998474121,-554.7703503368945,0.020356711000204086,153.0,0.020282151651708893,-747.8589044608799,0.4315771758556366,95.7136336302766,0.7506203651428223,7.138964653015137,-23.153493881225586,0.7409698367118835,153.0,-434.5757203128002,-0.07191592454910278,35
13.505976676940918,-0.025635823607444763,36000,0.025049082934856415,43.113460540771484,-22.019432067871094,13.54064655303955,-281.6283697539134,1.0,0.19403918087482452,-30.733083724975586,374.72751688957214,0.0,-6.591608047485352,36.0,226.93037974683546,0.8552970290184021,-15.071134252945162,0.020401831716299057,158.0,0.020689822899908242,-727.5036886217707,0.43239909410476685,96.06980639910888,0.7362633347511292,4.835931301116943,-23.653423309326172,0.7396337389945984,158.0,-434.21407873189344,-0.08932092785835266,36
13.733418464660645,-0.02281009405851364,37000,0.020208260044455528,45.4026985168457,-20.91016387939453,13.85802173614502,-303.0945029966174,1.0,0.2152930051088333,-31.907791137695312,384.59627747535706,0.0,-69.24288177490234,37.0,231.79245283018867,0.8568921685218811,-484.15500807466935,0.019929606467485428,159.0,0.019882513137642284,-720.9266972556328,0.4325109124183655,96.20477931529321,0.7375342845916748,4.93596076965332,-22.199596405029297,0.7314499616622925,159.0,-445.31618099704025,-0.01058204472064972,37
14.839308738708496,-0.12716713547706604,38000,0.007740668021142483,47.16997146606445,-20.84303092956543,14.799429893493652,-322.07080832972395,1.0,0.18282711505889893,-32.711395263671875,393.47932386398315,0.0,-5.398606777191162,38.0,231.3109756097561,0.8579497933387756,-7.545773828882401,0.019430620595812798,164.0,0.020282151651708893,-702.153515060192,0.4328867197036743,96.57432473665563,0.7412087917327881,8.822290420532227,-22.647377014160156,0.7459019422531128,164.0,-446.0880927244684,-0.08106682449579239,38
14.028250694274902,-0.00834396481513977,39000,0.000526381831150502,48.457176208496094,-19.521099090576172,14.086008071899414,-322.0754505965325,1.0,0.16632023453712463,-33.80317306518555,403.3877248764038,0.0,-70.2306137084961,39.0,230.4,0.8585183024406433,-452.71238137299116,0.019213926047086716,165.0,0.020689822899908242,-695.7575885553921,0.4331218898296356,96.68117692958909,0.7428188920021057,6.755874156951904,-20.964378356933594,0.729650616645813,165.0,-443.60485156150156,-0.008025005459785461,39
14.217157363891602,-0.03246759623289108,40000,0.001594934961758554,48.43428039550781,-17.926166534423828,14.182341575622559,-342.3694889688176,1.0,0.21695542335510254,-34.020042419433594,412.7036337852478,0.0,-7.122880458831787,40.0,233.688622754491,0.8607320785522461,-40.351986643925564,0.01975473202764988,167.0,0.020282151651708893,-679.3724485076053,0.4314329922199249,96.92185075553316,0.723369836807251,13.468911170959473,-19.333614349365234,0.7276721000671387,167.0,-450.82061700044954,0.06692388653755188,40
14.990228652954102,0.023699946701526642,41000,0.008230149745941162,51.1482048034668,-18.72600555419922,14.738122940063477,-350.96948791843477,1.0,0.22201566398143768,-34.65912628173828,422.5281443595886,0.0,-78.78917694091797,41.0,236.90532544378698,0.860638439655304,-466.73355975703197,0.020006375387310982,169.0,0.019882513137642284,-674.1861341478352,0.4307561218738556,97.03495624449417,0.7145693898200989,8.357699394226074,-19.858963012695312,0.7109135389328003,169.0,-460.67800244628904,0.08097774535417557,41
15.846360206604004,0.11202307045459747,42000,0.013657378032803535,53.618247985839844,-19.61412239074707,15.867049217224121,-344.57513817996215,1.0,0.20699737966060638,-35.898014068603516,432.3546073436737,0.0,-78.11125183105469,42.0,240.05263157894737,0.8617544174194336,-460.6767287408393,0.0200532004237175,171.0,0.019882513137642284,-669.1025768762402,0.4303484857082367,97.1424827829224,0.7189328670501709,12.089456558227539,-20.927520751953125,0.7216272950172424,171.0,-465.9991775638068,0.02307095006108284,42
14.456768989562988,0.10152578353881836,43000,0.014050522819161415,55.013118743896484,-17.998607635498047,14.585216522216797,-358.7369615093019,1.0,0.17558208107948303,-36.319740295410156,441.4954905509949,0.0,-17.366788864135742,43.0,238.24293785310735,0.8610867857933044,-74.63632460035694,0.019806500524282455,177.0,0.019882513137642284,-655.2777803116846,0.4315870702266693,97.39623828622841,0.6986440420150757,13.200592994689941,-19.36060333251953,0.7265394926071167,177.0,-463.3073077335938,0.08360923826694489,43
