eval/return,reference_perturbed_action_std,reference_actor_Q_std,total/episodes,total/steps_per_second,reference_Q_std,obs_rms_std,total/epochs,train/loss_critic,reference_action_std,eval/Q,eval/return_history,rollout/return,reference_actor_Q_mean,ret_rms_mean,train/param_noise_distance,rollout/actions_mean,total/steps,reference_Q_mean,rollout/return_history,train/loss_actor,reference_perturbed_action_mean,rollout/episodes,rollout/actions_std,total/duration,ret_rms_std,rollout/Q_mean,rollout/episode_steps,param_noise_stddev,reference_action_mean,eval/episodes,obs_rms_mean
470.87192780428313,0.8685358166694641,1310.1380615234375,509.0,25.112465881296767,1042.8955078125,8.37355899810791,30,49919.140625,0.8906858563423157,1926.6861572265625,298.6387953394499,274.59263269322884,1147.847412109375,0.0,0.2090965360403061,0.2230866551399231,30000,949.276611328125,321.49460904927327,-1609.326416015625,0.2838083803653717,509.0,0.8564338684082031,1194.6258141994476,1.0,904.3805541992188,58.76817288801572,0.016294603698363365,0.24199450016021729,30.0,1.9169037342071533
300.576410936002,0.8607238531112671,1350.0655517578125,524.0,25.115096726931387,1076.2684326171875,8.368430137634277,31,49434.40625,0.8623106479644775,2453.572509765625,298.701299068371,276.0717176434327,1229.4757080078125,0.0,0.2048574611544609,0.22534465789794922,31000,1021.4338989257812,329.0220051387003,-1691.540283203125,0.34351813793182373,524.0,0.8566840887069702,1234.3173644542694,1.0,925.0651245117188,59.13358778625954,0.0156587938752642,0.3319692611694336,31.0,1.918440818786621
394.9030009051134,0.8857064247131348,1424.3291015625,540.0,25.113981614286207,1106.054931640625,8.361727714538574,32,57178.5,0.8873985409736633,2102.26318359375,301.70760225076924,276.1196358513404,1292.891357421875,0.0,0.20640584081411362,0.22730067372322083,32000,1074.2998046875,325.8386721340173,-1714.1846923828125,0.2429705560207367,540.0,0.8561745285987854,1274.1906278133392,1.0,955.5089721679688,59.2037037037037,0.016294603698363365,0.20651081204414368,32.0,1.9199488162994385
402.25337535172105,0.8919162154197693,1376.6873779296875,554.0,25.114203895449563,1081.660400390625,8.344836235046387,33,54277.92578125,0.8806448578834534,3155.480712890625,304.754443859889,277.4268223024841,1367.7840576171875,0.0,0.2087651565670967,0.2269514948129654,33000,1129.35693359375,319.5963321143704,-1782.260498046875,0.22381195425987244,554.0,0.8564647436141968,1313.997454881668,1.0,982.6731567382812,59.45667870036101,0.016294603698363365,0.26767370104789734,33.0,1.923675537109375
362.18169027566785,0.8906620144844055,1449.9305419921875,566.0,25.117273110397882,1146.71875,8.308137893676758,34,54640.9453125,0.8966675400733948,2147.87255859375,306.4434805191766,280.2332688008831,1359.7330322265625,0.0,0.19995486736297607,0.2276645004749298,34000,1139.4871826171875,331.92617391024186,-1864.9854736328125,0.20063340663909912,566.0,0.8563292622566223,1353.6501295566559,1.0,1019.912353515625,60.0565371024735,0.015350253774398782,0.1590869277715683,34.0,1.928743839263916
372.3474707981864,0.8587483763694763,1501.677978515625,579.0,25.115955047030713,1197.9813232421875,8.326022148132324,35,57181.0,0.8585611581802368,2802.61474609375,308.32645167000544,281.48244536694534,1421.493896484375,0.0,0.19985128939151764,0.22741124033927917,35000,1174.5938720703125,336.16775960272395,-1982.596923828125,0.28815868496894836,579.0,0.8557674884796143,1393.5364964008331,1.0,1064.7174072265625,60.362694300518136,0.0156587938752642,0.2867904305458069,35.0,1.9325168132781982
366.83515571087236,0.8742689490318298,1653.8282470703125,594.0,25.11593446544187,1290.7320556640625,8.3191556930542,36,68724.046875,0.8844432234764099,2737.768798828125,309.95169344891843,282.1291281942794,1557.7586669921875,0.0,0.1845194697380066,0.2310323417186737,36000,1267.411376953125,327.0250721023513,-2083.9013671875,0.19702307879924774,594.0,0.8543458580970764,1433.3529994487762,1.0,1107.56005859375,60.59090909090909,0.015350253774398782,0.14829814434051514,36.0,1.9352316856384277
365.5036507282026,0.9188180565834045,1648.0101318359375,611.0,25.11733323947173,1295.944580078125,8.359970092773438,37,84554.75,0.9200127720832825,2496.00634765625,311.4530976997099,281.8003960939775,1403.09130859375,0.0,0.20038308203220367,0.22919109463691711,37000,1159.67529296875,316.93291610424393,-2199.52294921875,0.0632098838686943,611.0,0.8544718027114868,1473.086320400238,1.0,1146.375732421875,60.49754500818331,0.016294603698363365,0.05086485296487808,37.0,1.9370545148849487
268.67082675183593,0.8879098892211914,1773.5576171875,625.0,25.117986298023684,1349.248779296875,8.36884593963623,38,95230.2109375,0.8913582563400269,2559.448486328125,310.3272484642395,282.49573549700364,1464.349609375,0.0,0.18735691905021667,0.22735749185085297,38000,1186.4429931640625,316.17996609135906,-2302.2451171875,0.2291940301656723,625.0,0.8546209931373596,1512.8601293563843,1.0,1195.5167236328125,60.6592,0.01695622994987775,0.1699678599834442,38.0,1.935094952583313
326.3430236869691,0.848477303981781,1692.2569580078125,639.0,25.11621232832709,1300.8544921875,8.371026039123535,39,95559.2109375,0.8681261539459229,2889.1103515625,310.7379093673864,283.78751866817066,1484.5443115234375,0.0,0.2042214423418045,0.2259790003299713,39000,1222.0357666015625,323.46860636010956,-2291.00146484375,0.36348673701286316,639.0,0.8548930883407593,1552.7819039821625,1.0,1244.2767333984375,60.90453834115806,0.017297050171870294,0.29711678624153137,39.0,1.9373703002929688
436.67307489297565,0.876130998134613,1639.1832275390625,652.0,25.110278874158656,1213.79248046875,8.358420372009277,40,91754.890625,0.8933031558990479,2500.99365234375,313.8862885055262,285.47073998034904,1441.100341796875,0.0,0.20459912717342377,0.2259933203458786,40000,1147.83349609375,331.58325633979956,-2301.207763671875,0.2760348618030548,652.0,0.8550240993499756,1592.9731485843658,1.0,1283.0107421875,61.23312883435583,0.01695622994987775,0.21988514065742493,40.0,1.9409377574920654
302.6611241971326,0.8503649830818176,1640.4571533203125,668.0,25.107807061983227,1216.681884765625,8.336663246154785,41,100020.6171875,0.8650866746902466,3628.37255859375,313.61250401019953,285.8872145313064,1493.120361328125,0.0,0.21996405720710754,0.22769862413406372,41000,1205.9571533203125,316.25306335894066,-2266.383544921875,0.30467644333839417,668.0,0.8546189665794373,1632.9582228660583,1.0,1317.9454345703125,61.33982035928144,0.016294603698363365,0.27869343757629395,41.0,1.942608118057251
232.20442109287032,0.8342525362968445,1594.4991455078125,683.0,25.108490759269685,1160.6864013671875,8.329195022583008,42,105633.7265625,0.846725344657898,2225.147705078125,311.6742163216917,286.13137939867624,1520.3912353515625,0.0,0.1844261735677719,0.22933609783649445,42000,1259.5157470703125,310.0185479673458,-2274.30859375,0.36976107954978943,683.0,0.853904664516449,1672.7409226894379,1.0,1357.8958740234375,61.465592972181554,0.01695622994987775,0.33767491579055786,42.0,1.9417123794555664
320.86967386470917,0.8723860383033752,1760.6163330078125,697.0,25.10770028693076,1328.388916015625,8.321161270141602,43,108819.5625,0.8819961547851562,3183.625,311.8880641715293,286.7005895981484,1688.0574951171875,0.0,0.18098939210176468,0.23095166683197021,43000,1382.83349609375,314.822090270317,-2436.1455078125,0.2904476225376129,697.0,0.8536627292633057,1712.6220047473907,1.0,1386.5213623046875,61.631276901004306,0.01662212523270047,0.27558475732803345,43.0,1.9391582012176514
314.4424497657982,0.8930619955062866,1712.2799072265625,711.0,25.109104940131672,1296.255615234375,8.333045959472656,44,110929.4609375,0.8958067893981934,2515.97705078125,311.9461183895809,288.0198079758815,1683.598388671875,0.0,0.19957763701677322,0.2300514429807663,44000,1377.5712890625,326.0204145743153,-2577.4736328125,0.2078169584274292,711.0,0.8544840216636658,1752.3523879051208,1.0,1410.5955810546875,61.842475386779185,0.01695622994987775,0.1861172914505005,44.0,1.9367281198501587
310.35713226368216,0.9206603765487671,1790.262939453125,725.0,25.10549871348493,1391.0357666015625,8.347146034240723,45,112555.796875,0.9162445664405823,4059.636962890625,311.9108075867831,288.5369480857359,1815.5494384765625,0.0,0.19835180044174194,0.2272954285144806,45000,1510.192138671875,326.2945267653122,-2641.830322265625,0.028999578207731247,725.0,0.8553609251976013,1792.4360122680664,1.0,1454.2711181640625,61.9848275862069,0.017297050171870294,0.044046711176633835,45.0,1.9344521760940552
293.6459457556387,0.8885093927383423,1852.6473388671875,737.0,25.100803579048655,1474.05126953125,8.34615421295166,46,114203.546875,0.8956202268600464,2692.0908203125,311.5137453730626,290.2703711091931,1881.095458984375,0.0,0.19327618926763535,0.22541093826293945,46000,1547.45556640625,330.64311707059954,-2640.205078125,0.119179867208004,737.0,0.8555939793586731,1832.6106514930725,1.0,1500.8819580078125,62.38263229308006,0.0156587938752642,0.14911508560180664,46.0,1.9301241636276245
509.3436247078556,0.8957633376121521,1823.4239501953125,752.0,25.09363752482022,1450.3092041015625,8.396478652954102,47,122697.9921875,0.8949991464614868,3290.744384765625,315.72289174188796,290.44156427727023,1900.26953125,0.0,0.20422249287366867,0.224098339676857,47000,1576.140625,322.8513386931962,-2737.08154296875,0.12848000228405,752.0,0.8559433817863464,1872.9847338199615,1.0,1528.8699951171875,62.48936170212766,0.016294603698363365,0.16051346063613892,47.0,1.9221824407577515
387.58671591926645,0.8810718059539795,1916.668212890625,764.0,25.09067546051407,1552.984619140625,8.382299423217773,48,122427.53125,0.8818089962005615,2921.331298828125,317.22005474558335,291.46641473030786,2074.710693359375,0.0,0.20492440462112427,0.22284571826457977,48000,1731.73388671875,327.4314071877177,-2851.8173828125,0.2062939703464508,764.0,0.856290340423584,1913.0612914562225,1.0,1565.761962890625,62.74738219895288,0.01662212523270047,0.2346954047679901,48.0,1.9206924438476562
293.3413263389306,0.8834977746009827,2005.7115478515625,777.0,25.08707190389741,1596.76806640625,8.365630149841309,49,129823.046875,0.8677544593811035,3133.056396484375,316.7327337576925,292.4204825356399,2028.2298583984375,0.0,0.20478032529354095,0.22192399203777313,49000,1677.4349365234375,338.8102630757843,-2986.452880859375,0.2510092258453369,777.0,0.8562572002410889,1953.1972558498383,1.0,1608.231201171875,63.002574002574,0.017297050171870294,0.28033745288848877,49.0,1.9174610376358032
262.58623298882634,0.9071317911148071,2110.164794921875,793.0,25.086487195524995,1696.7305908203125,8.350682258605957,50,136095.21875,0.9054252505302429,3110.40673828125,315.6498037423151,292.4060582546164,1953.3602294921875,0.0,0.19916795194149017,0.2214120477437973,50000,1635.061767578125,334.32404929867545,-2945.275390625,0.11341775208711624,793.0,0.8560563325881958,1993.104877948761,1.0,1643.5638427734375,63.049180327868854,0.017297050171870294,0.12206616252660751,50.0,1.9150575399398804
292.2260991927313,0.8590776324272156,2172.774658203125,805.0,25.087385491280166,1719.4532470703125,8.325961112976074,51,142155.171875,0.8401596546173096,2481.5498046875,315.19051541781346,293.4676631183937,2076.71240234375,0.0,0.19198885560035706,0.22043295204639435,51000,1684.9803466796875,334.857916695466,-3085.639404296875,0.29053378105163574,805.0,0.856080949306488,2032.894181728363,1.0,1680.3275146484375,63.30062111801242,0.015973535632157008,0.360670804977417,51.0,1.9117717742919922
358.84283262446104,0.8811573386192322,2128.24365234375,818.0,25.087379542715247,1696.01611328125,8.317063331604004,52,154994.015625,0.8872400522232056,2628.404052734375,316.0299830564028,294.2411733305554,1959.4580078125,0.0,0.2062244713306427,0.22010137140750885,52000,1593.8116455078125,338.98793488280984,-3048.998046875,0.1797182708978653,818.0,0.8561678528785706,2072.755343437195,1.0,1709.4036865234375,63.553789731051346,0.0156587938752642,0.19407473504543304,52.0,1.9079862833023071
358.1689040097491,0.8499458432197571,2215.17138671875,831.0,25.08649073068487,1789.2811279296875,8.308747291564941,53,150948.546875,0.8704395890235901,3230.012939453125,316.8250570366546,295.03979737503994,1981.613037109375,0.0,0.18635061383247375,0.22014017403125763,53000,1642.509521484375,337.8349439281086,-3111.112548828125,0.2862037122249603,831.0,0.8555307388305664,2112.6908729076385,1.0,1753.208251953125,63.74127557160048,0.015047793132436803,0.2314925491809845,53.0,1.9065775871276855
279.36427457091435,0.8429293632507324,2283.23193359375,843.0,25.086217457377945,1873.29736328125,8.32717227935791,54,144621.421875,0.8338633179664612,3203.567626953125,316.1313388428446,296.1460579848799,2121.20458984375,0.0,0.2130715250968933,0.2201399952173233,54000,1738.334228515625,341.108289056948,-3176.60791015625,0.3223729133605957,843.0,0.8554272055625916,2152.5764133930206,1.0,1794.050048828125,63.99288256227758,0.015350253774398782,0.3490271270275116,54.0,1.9071999788284302
297.7792172274219,0.8631783723831177,2199.082275390625,857.0,25.087450316234868,1772.7852783203125,8.328052520751953,55,156110.734375,0.8800618648529053,3314.360107421875,315.7976639043824,296.8457988702755,2050.4013671875,0.0,0.19396895915269852,0.22125908732414246,55000,1677.0262451171875,339.87847195433073,-3202.826171875,0.25342464447021484,857.0,0.8550087213516235,2192.3311977386475,1.0,1826.32177734375,64.12602100350058,0.015350253774398782,0.20644499361515045,55.0,1.9080603122711182
282.3840609011148,0.8590298295021057,2259.49853515625,871.0,25.087951485117255,1847.006103515625,8.31146240234375,56,143424.09375,0.8581876158714294,3535.189453125,315.20099242218123,297.2536806637117,2233.42431640625,0.0,0.20296965539455414,0.22264041006565094,56000,1841.3681640625,333.34906594673356,-3242.0185546875,0.3229063153266907,871.0,0.8545160889625549,2232.147173643112,1.0,1860.8145751953125,64.23995407577497,0.015047793132436803,0.31403112411499023,56.0,1.9090206623077393
438.99554230024006,0.8557590842247009,2169.711669921875,884.0,25.086798948708562,1713.8255615234375,8.304767608642578,57,148267.0,0.877816379070282,4330.255859375,317.3728266305682,297.91177086905395,2157.57763671875,0.0,0.19627632200717926,0.22338657081127167,57000,1733.8193359375,341.501181715533,-3315.61083984375,0.2675572335720062,884.0,0.8537018299102783,2272.1113250255585,1.0,1908.91650390625,64.38235294117646,0.014751292160020392,0.1901869922876358,57.0,1.9106718301773071
