ret_rms_std,reference_perturbed_action_mean,rollout/return,obs_rms_mean,total/steps_per_second,train/param_noise_distance,total/episodes,train/loss_actor,rollout/return_history,eval/episodes,reference_action_std,total/steps,rollout/episodes,obs_rms_std,reference_actor_Q_std,eval/return,total/epochs,param_noise_stddev,reference_perturbed_action_std,eval/Q,rollout/actions_mean,eval/return_history,ret_rms_mean,rollout/actions_std,total/duration,rollout/episode_steps,train/loss_critic,reference_actor_Q_mean,rollout/Q_mean,reference_Q_std,reference_Q_mean,reference_action_mean
1.0,0.5331535935401917,163.76421366391753,0.08477792888879776,107.75699040148515,0.21130278706550598,121.0,-86.39657592773438,189.53531267757404,21.0,0.7075405716896057,21000,121.0,1.1484869718551636,50.1173095703125,54.239149952368315,21,0.03335667202186392,0.6778126358985901,102.92407989501953,0.7280791401863098,271.64685179288483,0.0,0.44881734251976013,194.8829483985901,169.34710743801654,9.54250431060791,58.042930603027344,54.56109619140625,50.134037017822266,55.230445861816406,0.4660120904445648
1.0,0.509115993976593,172.7326945534135,0.08534128218889236,108.20731025472355,0.17321941256523132,125.0,-96.28984069824219,200.48079516341684,22.0,0.717620313167572,22000,125.0,1.1630162000656128,51.15617752075195,12.587867582182989,22,0.03335667202186392,0.6470285058021545,131.74732971191406,0.7240362167358398,259.8714434196711,0.0,0.45200657844543457,203.3134355545044,175.816,11.089261054992676,64.15039825439453,57.69709014892578,51.25828170776367,61.03948211669922,0.4238464832305908
1.0,0.4974009692668915,172.79100493447194,0.08366893231868744,108.34862460035976,0.1983908861875534,131.0,-102.77117919921875,203.72881451741029,23.0,0.6817649006843567,23000,131.0,1.2330501079559326,53.12418746948242,268.1365663344039,23,0.03269941380439557,0.6683496236801147,95.50381469726562,0.7208198308944702,260.2307965898769,0.0,0.4584100842475891,212.2777292728424,175.13740458015266,12.325861930847168,67.6373291015625,59.13355255126953,53.495357513427734,64.97137451171875,0.44954657554626465
1.0,0.5562622547149658,173.49746895873938,0.08617138117551804,108.58553752267049,0.2131337672472,133.0,-107.42462921142578,206.56376454991732,24.0,0.701380729675293,24000,133.0,1.2203376293182373,54.570613861083984,185.56531439790308,24,0.030804326970036475,0.6074668169021606,101.50367736816406,0.7210420370101929,257.11973483187796,0.0,0.45662936568260193,221.02390933036804,174.53383458646616,12.641736030578613,73.43746948242188,62.7349853515625,54.45622634887695,70.40013122558594,0.411356121301651
1.0,0.487930029630661,178.96406589505662,0.08284085243940353,108.31019073625637,0.1545531004667282,139.0,-116.59016418457031,217.00351631376034,25.0,0.6543670892715454,25000,139.0,1.2691890001296997,56.5654411315918,240.91919142291266,25,0.03019736003336582,0.6323755383491516,117.03357696533203,0.7199775576591492,256.47171309551936,0.0,0.4578864276409149,230.81853914260864,179.3453237410072,15.266278266906738,78.53889465332031,65.27155303955078,56.45512008666992,75.10973358154297,0.4986945688724518
1.0,0.49016618728637695,180.8771220865444,0.08016982674598694,108.30568293494532,0.183646097779274,143.0,-119.19767761230469,222.19818906621234,26.0,0.6810944676399231,26000,143.0,1.3129810094833374,56.42905044555664,353.7283271948464,26,0.03142349394213421,0.6440175175666809,130.50767517089844,0.715320348739624,260.2123520993396,0.0,0.4638521373271942,240.06127190589905,180.34265734265733,28.68973159790039,85.54859161376953,67.54927062988281,56.938350677490234,82.02877807617188,0.4262429177761078
1.0,0.4806707799434662,181.23709420949314,0.07575353235006332,108.339710211735,0.13917067646980286,149.0,-123.95943450927734,224.7311771160613,27.0,0.6447516083717346,27000,149.0,1.3651773929595947,57.347782135009766,131.56878740951467,27,0.029602352743226954,0.6531720161437988,112.40006256103516,0.7114293575286865,255.4477756293461,0.0,0.4677925407886505,249.21609950065613,180.50335570469798,13.393193244934082,88.83866119384766,69.64408111572266,57.697975158691406,85.51315307617188,0.524334192276001
1.0,0.5489950180053711,182.1384700394661,0.07156234234571457,108.34181062330568,0.2544943392276764,154.0,-131.84945678710938,222.54490453444967,28.0,0.6574156284332275,28000,154.0,1.4021520614624023,59.63490676879883,373.3175832812691,28,0.030197360033365817,0.6272331476211548,138.01797485351562,0.7072281837463379,259.65741161691477,0.0,0.47287505865097046,258.4413149356842,181.7987012987013,19.04094696044922,92.01565551757812,71.9065170288086,59.50852966308594,88.99827575683594,0.4949919879436493
1.0,0.46054577827453613,185.68177393963776,0.07064623385667801,108.38500638395203,0.17396430671215057,159.0,-134.09153747558594,229.08058484410773,29.0,0.6342774629592896,29000,159.0,1.4156984090805054,61.07453155517578,323.28646614695947,29,0.028447279136688076,0.6768383979797363,154.14097595214844,0.7041535377502441,261.851516945537,0.0,0.47662389278411865,267.56468415260315,182.23270440251574,21.479543685913086,94.96245574951172,74.2803726196289,61.10034942626953,91.86647033691406,0.525690495967865
1.0,0.4794338643550873,190.71796547111333,0.07269534468650818,107.53598690732896,0.20967602729797363,162.0,-136.5355224609375,239.7665241945009,30.0,0.6345981955528259,30000,162.0,1.407719612121582,61.309654235839844,790.9805210554202,30,0.029602352743226954,0.6620029211044312,178.04608154296875,0.700689435005188,279.48915041586645,0.0,0.4789797365665436,278.9763767719269,184.33333333333334,21.999521255493164,97.24957275390625,77.35724639892578,61.579097747802734,93.6944580078125,0.517092227935791
1.0,0.4809021055698395,194.1073990313996,0.07426459342241287,106.62833960183949,0.18764658272266388,164.0,-139.49855041503906,249.7229072695001,31.0,0.6813335418701172,31000,164.0,1.3900350332260132,61.62905502319336,965.3533267622054,31,0.02901906944733551,0.6661905646324158,190.4391632080078,0.7008527517318726,301.61380126574835,0.0,0.47882112860679626,290.7294638156891,188.75,18.765918731689453,101.57992553710938,80.75755310058594,62.15984344482422,97.96296691894531,0.4518938958644867
1.0,0.41077470779418945,199.26299477189838,0.07600563019514084,105.68857285358582,0.24305549263954163,165.0,-146.50564575195312,260.2828916618338,32.0,0.7073218822479248,32000,165.0,1.3709808588027954,63.396114349365234,1012.855950450137,32,0.02901906944733551,0.7029504179954529,200.3855438232422,0.6969239115715027,323.84011842776056,0.0,0.481754332780838,302.7763469219208,193.66666666666666,18.15602684020996,103.5073013305664,84.36917877197266,63.91087341308594,100.15626525878906,0.4006842076778412
1.0,0.5202824473381042,200.58504482597633,0.07664112746715546,104.86760969279034,0.2577120065689087,168.0,-147.81341552734375,265.91044328340485,33.0,0.7094591856002808,33000,168.0,1.3671331405639648,64.22111511230469,1009.868918254336,33,0.02901906944733551,0.6190685629844666,199.04397583007812,0.6956803798675537,344.6288699376568,0.0,0.48306533694267273,314.6824848651886,194.35119047619048,28.329147338867188,103.74881744384766,86.92402648925781,64.59876251220703,100.52439880371094,0.3879326283931732
1.0,0.44798341393470764,204.98668060705285,0.0780215784907341,104.73749605003499,0.20840208232402802,169.0,-149.93185424804688,272.6835826101986,34.0,0.6445172429084778,34000,169.0,1.3497568368911743,66.72917938232422,642.7774293404544,34,0.03080432697003647,0.679259717464447,187.3463134765625,0.6955683827400208,353.3979452142097,0.0,0.48238223791122437,324.62108874320984,199.11834319526628,17.87490463256836,105.90536499023438,90.07136535644531,66.88934326171875,102.819091796875,0.49915361404418945
1.0,0.56043940782547,209.5854031209477,0.07971201092004776,104.7076005285337,0.1858607530593872,170.0,-152.8656005859375,282.64912361796013,35.0,0.6991550326347351,35000,170.0,1.3314974308013916,68.70934295654297,331.3498781421265,35,0.0314234939421342,0.6066074967384338,179.78961181640625,0.6955702900886536,352.76800044072155,0.0,0.48145049810409546,334.26417779922485,203.8294117647059,18.703533172607422,106.53201293945312,93.06808471679688,68.90602111816406,103.18585205078125,0.40031754970550537
1.0,0.4439865052700043,215.33744809962565,0.07978203147649765,104.56481177388902,0.22453701496124268,173.0,-158.4194793701172,293.58324407103146,36.0,0.7119333744049072,36000,173.0,1.3328912258148193,70.514404296875,507.6427515419109,36,0.030197360033365813,0.6856158971786499,182.60414123535156,0.6931911110877991,357.07007686019904,0.0,0.48328879475593567,344.28407979011536,206.71676300578034,46.4029426574707,105.93388366699219,95.04148864746094,70.6678237915039,102.73556518554688,0.420459508895874
1.0,0.3629837930202484,215.76324946342098,0.08109942823648453,104.50459224319266,0.18908707797527313,174.0,-160.4814910888672,293.8045168024788,37.0,0.6633040904998779,37000,174.0,1.3242110013961792,74.17359161376953,460.2101976362692,37,0.02788675535407124,0.7108981609344482,177.59031677246094,0.6917016506195068,359.8576476919847,0.0,0.4827282130718231,354.0514268875122,208.08620689655172,31.4677734375,107.99757385253906,97.57408142089844,74.73555755615234,104.76931762695312,0.5087037682533264
1.0,0.4226662218570709,220.67664658589538,0.08267173916101456,104.70551585818286,0.19822359085083008,176.0,-162.1633758544922,303.88262522094453,38.0,0.7094064354896545,38000,176.0,1.3121001720428467,76.87142181396484,277.7556178517627,38,0.028447279136688073,0.6788356900215149,153.6250762939453,0.6892845630645752,357.6970679593473,0.0,0.4820903539657593,362.9226186275482,212.20454545454547,13.054093360900879,107.83332824707031,100.13846588134766,76.9839859008789,103.91239929199219,0.4344503879547119
1.0,0.51002436876297,226.90755484187184,0.08342321962118149,104.76398773582024,0.20592811703681946,180.0,-168.32928466796875,313.0704173363331,39.0,0.7289875745773315,39000,180.0,1.3147472143173218,78.24230194091797,162.57658428537133,39,0.02788675535407124,0.6686012744903564,185.28892517089844,0.6862706542015076,352.69397863437354,0.0,0.4836706519126892,372.26532554626465,215.73888888888888,29.577007293701172,112.51627349853516,102.12916564941406,78.54496765136719,108.40899658203125,0.3739919662475586
1.0,0.4543428421020508,228.1212198809383,0.08253496140241623,104.944370432312,0.20048341155052185,187.0,-171.7450714111328,314.130248353971,40.0,0.7067588567733765,40000,187.0,1.3415687084197998,79.7998046875,269.7614961583593,40,0.026270585008002553,0.6945047974586487,157.75314331054688,0.6822956800460815,350.62066657247317,0.0,0.48733043670654297,381.1543185710907,213.3475935828877,27.37569808959961,113.40121459960938,103.76152801513672,80.16730499267578,109.19110107421875,0.4709411561489105
1.0,0.46967336535453796,229.65089539150216,0.08219832181930542,105.12771695079684,0.24834594130516052,194.0,-174.88546752929688,320.1313739323232,41.0,0.7104420065879822,41000,194.0,1.359143614768982,81.2835922241211,216.47182480583584,41,0.0252455158307554,0.7123883366584778,174.82057189941406,0.6794997453689575,347.3487436025552,0.0,0.4899797737598419,390.00181102752686,211.0979381443299,29.520671844482422,118.19273376464844,105.2980728149414,81.76604461669922,114.17863464355469,0.471724271774292
1.0,0.5284924507141113,227.97406667381253,0.07994276285171509,105.27276816353535,0.19343063235282898,201.0,-177.7411651611328,321.54524397462785,42.0,0.6956149935722351,42000,201.0,1.3885397911071777,84.04320526123047,288.36157725787973,42,0.025752950698953586,0.6624146699905396,171.12428283691406,0.6766737699508667,345.94428726101535,0.0,0.4927462637424469,398.96357560157776,208.34825870646767,20.908058166503906,122.21903228759766,106.90569305419922,84.57496643066406,118.2595443725586,0.4928235113620758
1.0,0.4692106246948242,231.6635726992019,0.08104315400123596,105.33629540516996,0.185215026140213,203.0,-182.74154663085938,322.8026848177107,43.0,0.7317408323287964,43000,203.0,1.3810456991195679,85.08048248291016,312.56801938317625,43,0.025752950698953586,0.7073496580123901,179.23147583007812,0.6769397258758545,345.1680949847865,0.0,0.48985904455184937,408.21636867523193,211.77339901477833,29.60669708251953,125.18002319335938,109.13119506835938,85.70757293701172,120.68849182128906,0.44932636618614197
1.0,0.4901998043060303,232.19265076584304,0.07970446348190308,105.52232547848732,0.22810199856758118,208.0,-183.54873657226562,323.4101567887435,44.0,0.7049405574798584,44000,208.0,1.3976473808288574,85.32140350341797,186.45220110779184,44,0.027337276104373337,0.6755974292755127,173.5360565185547,0.6741151213645935,341.5609155784912,0.0,0.49251729249954224,416.97337317466736,211.45673076923077,19.377281188964844,128.10128784179688,110.506103515625,86.07056427001953,124.07492065429688,0.46624478697776794
1.0,0.4590529203414917,231.5636836340773,0.07743308693170547,105.69114241325848,0.21837997436523438,214.0,-186.5196533203125,317.64474974771207,45.0,0.7171804308891296,45000,214.0,1.417560338973999,86.36297607421875,210.38895968565225,45,0.025752950698953586,0.7136528491973877,191.56649780273438,0.6714133024215698,338.64598322531697,0.0,0.4956967830657959,425.76888632774353,209.98598130841123,22.02347183227539,132.0285186767578,112.04667663574219,87.40807342529297,127.44559478759766,0.46719709038734436
1.0,0.5037257671356201,231.9701763110474,0.075175940990448,105.69709017745943,0.1613054871559143,218.0,-190.08074951171875,315.91452099421844,46.0,0.6616868376731873,46000,218.0,1.4454619884490967,89.485595703125,426.02952220762836,46,0.026270585008002553,0.7001664638519287,193.843994140625,0.6698183417320251,340.5456253771063,0.0,0.49754899740219116,435.2059259414673,210.03669724770643,48.924102783203125,133.54678344726562,113.68877410888672,89.89421844482422,129.3516387939453,0.5193987488746643
1.0,0.4830284118652344,233.5558075529678,0.0725899189710617,105.763220925846,0.1708212047815323,221.0,-194.56272888183594,318.0036361587188,47.0,0.7150663137435913,47000,221.0,1.4608772993087769,92.61005401611328,246.2303214740689,47,0.026270585008002553,0.6766153573989868,202.28713989257812,0.6692586541175842,338.5389167834247,0.0,0.49835205078125,444.38888669013977,212.37556561085972,21.538494110107422,135.93313598632812,115.2940444946289,92.94253540039062,131.6110382080078,0.4419727623462677
1.0,0.6077347993850708,234.5096701115565,0.07127667963504791,105.84414082183217,0.1838090717792511,226.0,-196.3384552001953,311.6840192827555,48.0,0.6485956907272339,48000,226.0,1.4811296463012695,95.5960464477539,343.8004072630079,48,0.0252455158307554,0.6039271950721741,198.52366638183594,0.6668286919593811,338.64853116841596,0.0,0.5015833377838135,453.49699687957764,211.72566371681415,21.757001876831055,138.45968627929688,116.94149780273438,95.659912109375,134.59011840820312,0.5600265264511108
1.0,0.4814279079437256,234.4578067479375,0.07080461084842682,106.00249640361072,0.27274978160858154,232.0,-198.6208953857422,316.051671823951,49.0,0.6992688775062561,49000,232.0,1.4975476264953613,95.80636596679688,185.8636631094634,49,0.025752950698953586,0.6941308975219727,186.04061889648438,0.6653873920440674,335.5304726366006,0.0,0.5036174654960632,462.25326442718506,210.76293103448276,24.330272674560547,140.84393310546875,118.6252212524414,96.26532745361328,136.35073852539062,0.4854961931705475
1.0,0.4593238830566406,234.62283293982128,0.07041597366333008,106.07430634361359,0.18912336230278015,238.0,-200.51861572265625,309.94249866827613,50.0,0.6365947127342224,50000,238.0,1.5142335891723633,99.39803314208984,397.1965112421068,50,0.026270585008002553,0.7033103108406067,182.68902587890625,0.6629466414451599,336.7637934087107,0.0,0.5070983171463013,471.3676829338074,209.5,52.93544006347656,138.764404296875,119.83661651611328,99.35081481933594,134.70089721679688,0.5746745467185974
1.0,0.6034178733825684,234.92471956582366,0.06963136047124863,106.14990905927486,0.19971944391727448,245.0,-200.3388671875,311.9549615315502,51.0,0.6279911994934082,51000,245.0,1.531743049621582,101.50122833251953,363.67649686473817,51,0.02788675535407124,0.5976804494857788,180.36569213867188,0.6606519222259521,337.2914934764759,0.0,0.5102884769439697,480.45260190963745,207.12244897959184,63.4421272277832,138.0972137451172,121.36197662353516,101.55123138427734,133.5230712890625,0.5648245215415955
1.0,0.5953119397163391,238.87645324339016,0.07011397182941437,106.28167449254856,0.15798647701740265,252.0,-204.13021850585938,327.7205423189341,52.0,0.6340866684913635,52000,252.0,1.5410346984863281,100.98057556152344,261.2599048277288,52,0.02788675535407124,0.6071927547454834,184.26516723632812,0.6573812365531921,335.8293475409231,0.0,0.5145186185836792,489.265908241272,206.1984126984127,49.73446273803711,138.39755249023438,122.65913391113281,101.29829406738281,134.0809783935547,0.5769602656364441
1.0,0.5736534595489502,238.20340114574952,0.06847118586301804,106.38831635022626,0.25451841950416565,259.0,-208.15570068359375,321.71278840346724,53.0,0.6614083647727966,53000,259.0,1.5595370531082153,103.92504119873047,371.2513118360336,53,0.026798623766663403,0.6223906874656677,177.7741241455078,0.6558159589767456,336.4976864898874,0.0,0.5163319706916809,498.17500472068787,204.48648648648648,67.89633178710938,137.09530639648438,123.9791259765625,103.89654541015625,131.8397979736328,0.5233728289604187
1.0,0.523745059967041,238.9725678845964,0.06729208678007126,106.40591648093597,0.19708088040351868,264.0,-209.0316619873047,312.5514448038391,54.0,0.683476984500885,54000,264.0,1.5716089010238647,104.7296371459961,366.0706527760482,54,0.029019069447335507,0.6423852443695068,211.1983642578125,0.6540926694869995,337.04533401370526,0.0,0.5183100700378418,507.4905774593353,204.27272727272728,79.49353790283203,140.5950164794922,125.0333480834961,105.04821014404297,136.0025634765625,0.5050988793373108
1.0,0.6686838269233704,240.26244130173515,0.0660090297460556,106.4633276712581,0.22418361902236938,269.0,-208.36732482910156,299.8784768757483,55.0,0.6387136578559875,55000,269.0,1.5849908590316772,104.95353698730469,445.88369267996757,55,0.028447279136688073,0.5470863580703735,196.8038330078125,0.6518450975418091,339.02421326218274,0.0,0.5212618112564087,516.6098148822784,203.9368029739777,68.46896362304688,147.3111114501953,126.5348892211914,104.62550354003906,142.0218505859375,0.5482434630393982
1.0,0.5405133366584778,241.71341081517704,0.06525273621082306,106.52283553648488,0.22741788625717163,274.0,-210.2560577392578,286.8666915672325,56.0,0.6687930226325989,56000,274.0,1.5929509401321411,106.57514953613281,391.6395782445218,56,0.027337276104373337,0.62640780210495,205.83010864257812,0.6492692232131958,339.9637733511532,0.0,0.5241968631744385,525.7088747024536,203.6058394160584,64.76114654541016,149.53656005859375,127.81465911865234,106.26252746582031,144.8319091796875,0.4773128926753998
