eval/Q,eval/return_history,obs_rms_mean,rollout/return,reference_action_mean,reference_Q_mean,total/epochs,rollout/actions_mean,reference_actor_Q_mean,train/param_noise_distance,total/steps,param_noise_stddev,rollout/episodes,train/loss_actor,eval/return,eval/episodes,ret_rms_std,obs_rms_std,reference_Q_std,rollout/return_history,total/steps_per_second,ret_rms_mean,train/loss_critic,rollout/episode_steps,rollout/Q_mean,total/episodes,reference_actor_Q_std,total/duration,reference_perturbed_action_std,reference_action_std,reference_perturbed_action_mean,rollout/actions_std
177.639404296875,268.0738489127868,1.5134093761444092,190.23077822907075,0.10900682210922241,154.4329833984375,11,0.13338667154312134,163.89828491210938,0.20648905634880066,11000,0.023313810312614227,284.0,-182.74803161621094,244.4629286488886,11.0,1.0,7.1378889083862305,94.52740478515625,300.243280369628,79.60962658026571,0.0,31.485456466674805,38.61267605633803,99.00311279296875,284.0,93.03157043457031,138.1742444038391,0.7616552114486694,0.760170042514801,0.08259827643632889,0.6691774129867554
193.70944213867188,266.44317364299246,1.5273184776306152,196.96488536680556,0.059004560112953186,167.34320068359375,12,0.1296330839395523,177.6080780029297,0.19916902482509613,12000,0.021962663920618616,299.0,-199.38645935058594,248.50574567525533,12.0,1.0,7.1201348304748535,102.9566421508789,304.4234722160152,79.71848250210945,0.0,37.73369216918945,40.08361204013378,106.33989715576172,299.0,101.43340301513672,150.52970933914185,0.7761378288269043,0.7748552560806274,0.02748454362154007,0.6789668798446655
205.67141723632812,271.93850308404666,1.5405834913253784,202.34209796726748,0.10565361380577087,176.56777954101562,13,0.12480035424232483,188.2781219482422,0.19874145090579987,13000,0.021962663920618616,314.0,-208.7178955078125,337.8824563766967,13.0,1.0,7.117697715759277,109.98078155517578,307.22332266430726,79.72107500363187,0.0,46.21775817871094,41.25796178343949,114.11956024169922,314.0,108.79296112060547,163.0685486793518,0.7480153441429138,0.7558672428131104,0.11591869592666626,0.6856125593185425
238.3384246826172,275.2473793058481,1.5557209253311157,207.54290987781923,0.06025252491235733,188.8837127685547,14,0.12131402641534805,202.34140014648438,0.21357916295528412,14000,0.020689822899908242,330.0,-221.06356811523438,318.26277018926686,14.0,1.0,7.069990634918213,116.56768035888672,310.3866077495722,79.5291462750362,0.0,53.42206954956055,42.342424242424244,121.22844696044922,330.0,115.6501693725586,176.0360906124115,0.7493613362312317,0.7579103112220764,0.06047888472676277,0.6906246542930603
254.40765380859375,285.7330585431594,1.5823088884353638,211.51172918138556,0.1496250182390213,192.83180236816406,15,0.12517334520816803,207.07391357421875,0.20182760059833527,15000,0.0211056883401964,346.0,-233.97390747070312,432.532567865518,15.0,1.0,7.152127742767334,123.67570495605469,309.8788474016302,79.08561461615054,0.0,87.98788452148438,43.13583815028902,128.99330139160156,346.0,123.61409759521484,189.66786909103394,0.7462573051452637,0.7348225712776184,0.08376755565404892,0.6934207081794739
269.0191650390625,299.8319658638734,1.6305444240570068,218.46642041927504,0.22013378143310547,192.88233947753906,16,0.1393011212348938,209.44287109375,0.19213473796844482,16000,0.02152991267583435,359.0,-241.0118408203125,511.3155756745834,16.0,1.0,7.066773891448975,129.59722900390625,324.70069524642,78.91223028810613,0.0,74.50759887695312,44.53481894150418,136.58421325683594,359.0,128.29298400878906,202.75691032409668,0.7294651865959167,0.7450078129768372,0.23542845249176025,0.6957404613494873
237.8569793701172,305.36822549757403,1.6690727472305298,223.5323304915338,0.17873015999794006,203.60736083984375,17,0.15032583475112915,218.19342041015625,0.19578269124031067,17000,0.0211056883401964,372.0,-257.71051025390625,393.94837963678424,17.0,1.0,7.027106761932373,136.20223999023438,328.9538735389762,78.89523011647269,0.0,85.97647094726562,45.60215053763441,144.24266052246094,372.0,137.3395233154297,215.4756374359131,0.7373547554016113,0.7476286888122559,0.1976141333580017,0.6972959041595459
243.9937744140625,304.62814522540396,1.6957429647445679,227.4228289404137,0.17531658709049225,207.6142578125,18,0.15633301436901093,223.48997497558594,0.20581528544425964,18000,0.020689822899908242,388.0,-268.564208984375,292.04678059851284,18.0,1.0,7.0534162521362305,143.83900451660156,327.5904563525389,78.94975317420686,0.0,119.49323272705078,46.25257731958763,150.2303009033203,388.0,144.868896484375,227.99311304092407,0.7634795904159546,0.7629688382148743,0.17060498893260956,0.6989527344703674
293.85595703125,310.2936577656624,1.7030905485153198,231.68782030497331,0.13736073672771454,213.24032592773438,19,0.15586577355861664,231.7777099609375,0.2042749524116516,19000,0.019882513137642284,403.0,-270.11993408203125,412.2728834903143,19.0,1.0,7.064974308013916,149.29632568359375,336.5783095291692,78.96276584592324,0.0,150.31109619140625,47.02977667493796,156.15267944335938,403.0,152.5202178955078,240.61973762512207,0.7798773050308228,0.7799260020256042,0.12765339016914368,0.7020573616027832
292.8060302734375,315.38707061636853,1.705552339553833,234.52620780844228,0.1765156090259552,219.80935668945312,20,0.1537354588508606,238.17068481445312,0.18045441806316376,20000,0.02152991267583435,418.0,-283.3979187011719,412.16191477978475,20.0,1.0,7.089402198791504,158.23544311523438,333.0774055841263,79.00984176340364,0.0,161.04942321777344,47.59569377990431,162.79029846191406,418.0,161.72344970703125,253.13302183151245,0.7689019441604614,0.7717995643615723,0.13801373541355133,0.7055186033248901
337.0213928222656,322.51847214499327,1.7148531675338745,237.69940825026205,0.10656684637069702,228.3294677734375,21,0.15509092807769775,246.14801025390625,0.1890835464000702,21000,0.02152991267583435,434.0,-286.8312072753906,465.14650271748843,21.0,1.0,7.11647891998291,166.6367645263672,333.0232658598768,79.04979565891917,0.0,197.5919952392578,48.35253456221198,168.75692749023438,434.0,169.30735778808594,265.65533566474915,0.7951022386550903,0.7976477146148682,0.12534771859645844,0.7077291011810303
330.6681823730469,319.4710669586637,1.7274653911590576,242.5151521377905,0.1686723679304123,223.81753540039062,22,0.15857136249542236,243.21192932128906,0.19328653812408447,22000,0.02152991267583435,445.0,-296.1824951171875,255.47555804574267,22.0,1.0,7.104090213775635,163.9510498046875,350.0625060448191,79.16908331235713,0.0,248.65113830566406,49.4314606741573,175.6846466064453,445.0,168.0365753173828,277.88625407218933,0.807450532913208,0.8027177453041077,0.16237758100032806,0.7079235315322876
347.97967529296875,318.68696964845327,1.7432364225387573,245.71424766065275,0.1600678712129593,232.59628295898438,23,0.1627407968044281,250.623291015625,0.20320172607898712,23000,0.021962663920618616,458.0,-309.5019836425781,301.4368288238237,23.0,1.0,7.136391639709473,171.40682983398438,345.01639358523715,79.23492128928721,0.0,231.58990478515625,50.11790393013101,182.14776611328125,458.0,176.75572204589844,290.2760503292084,0.8171923160552979,0.8137457370758057,0.1884097158908844,0.708583414554596
327.8674621582031,319.40146903296915,1.7508054971694946,248.45265909342248,0.2583400011062622,241.6243896484375,24,0.1626068502664566,264.1814880371094,0.20312315225601196,24000,0.02240411346542305,473.0,-323.4322814941406,335.8349548768341,24.0,1.0,7.198662757873535,174.91775512695312,339.3965282806396,79.27140676197561,0.0,245.31837463378906,50.72938689217759,187.66000366210938,473.0,182.60166931152344,302.7573368549347,0.7936570048332214,0.7940986752510071,0.27407392859458923,0.7124412059783936
358.0760498046875,322.60275231904467,1.7663272619247437,251.82334687254297,0.18537628650665283,255.23626708984375,25,0.16586589813232422,277.00299072265625,0.21159130334854126,25000,0.022854436146078055,487.0,-336.8397521972656,399.43355118485704,25.0,1.0,7.175181865692139,190.19784545898438,346.7781854069952,79.27399243284526,0.0,263.1334228515625,51.32032854209446,193.14979553222656,487.0,194.51759338378906,315.3619394302368,0.8142790198326111,0.811526894569397,0.214452862739563,0.715009331703186
344.897705078125,325.9923719752948,1.7854505777359009,255.65365497111813,0.2206951528787613,253.67678833007812,26,0.16961701214313507,277.4444580078125,0.19617535173892975,26000,0.023313810312614227,499.0,-339.6893310546875,410.73286338154793,26.0,1.0,7.164870262145996,198.00390625,356.8429509342542,79.27957170975886,0.0,275.8076477050781,52.054108216432866,199.5742645263672,499.0,202.4236602783203,327.9533357620239,0.8099193572998047,0.8039286732673645,0.22476965188980103,0.7171145677566528
331.17816162109375,326.45345042828717,1.7967857122421265,257.8956463216278,0.24260930716991425,263.5640563964844,27,0.1734059453010559,282.7211608886719,0.20309872925281525,27000,0.02240411346542305,513.0,-356.1093444824219,338.4414902060894,27.0,1.0,7.161444664001465,210.3212127685547,358.54434208136126,79.24998066900535,0.0,435.2408447265625,52.52436647173489,206.0131072998047,513.0,215.6829071044922,340.6940894126892,0.8026517033576965,0.8042147159576416,0.26339372992515564,0.7188652753829956
314.7122802734375,331.16539109810145,1.8146755695343018,261.1843413516135,0.24537397921085358,264.2559509277344,28,0.18243494629859924,284.30389404296875,0.19399359822273254,28000,0.02240411346542305,525.0,-359.90167236328125,458.3877891830878,28.0,1.0,7.129889488220215,221.48072814941406,369.3811764786252,78.62140532162206,0.0,335.2814025878906,53.264761904761905,212.62506103515625,525.0,229.3699493408203,356.137109041214,0.796521008014679,0.8015191555023193,0.2408445030450821,0.7195661664009094
327.0626220703125,329.5564825109571,1.8270410299301147,263.7222539741265,0.24883000552654266,270.5548400878906,29,0.18869270384311676,293.0708923339844,0.19468766450881958,29000,0.022854436146078055,538.0,-356.7084655761719,284.50704207091457,29.0,1.0,7.159822463989258,234.60154724121094,373.58649033304226,78.67700700122089,0.0,403.6264343261719,53.81598513011152,217.49998474121094,538.0,241.77447509765625,368.5956177711487,0.7991283535957336,0.8096581697463989,0.27974915504455566,0.7207111716270447
350.27490234375,324.9243904037292,1.8367305994033813,265.69938550172657,0.2728078067302704,284.2645568847656,30,0.19402392208576202,309.31219482421875,0.20683997869491577,30000,0.023313810312614227,553.0,-374.580810546875,190.59371929411984,30.0,1.0,7.157952308654785,240.1457977294922,360.0454215293976,78.7455015785686,0.0,485.2353820800781,54.19168173598553,221.80221557617188,553.0,246.31405639648438,380.97414326667786,0.8028103113174438,0.8027095198631287,0.2988113462924957,0.7217854261398315
336.4222412109375,321.2858293511242,1.8397997617721558,264.5709445784519,0.18691526353359222,292.87255859375,31,0.19479110836982727,318.46044921875,0.2276654839515686,31000,0.02240411346542305,573.0,-380.666748046875,212.12899777297497,31.0,1.0,7.209786891937256,237.9875030517578,340.810434922641,78.83578585912042,0.0,516.160400390625,54.01570680628272,226.64016723632812,573.0,245.5524139404297,393.22243905067444,0.8161757588386536,0.8211717009544373,0.19215263426303864,0.7245290875434875
371.34271240234375,321.2299315632549,1.839125633239746,265.21570980845837,0.13667240738868713,289.7718505859375,32,0.19172100722789764,315.8713073730469,0.17656190693378448,32000,0.0211056883401964,589.0,-382.4837951660156,319.4971001393061,32.0,1.0,7.232824325561523,244.2894744873047,329.18005241900323,78.86549634153123,0.0,544.8658447265625,54.26146010186757,231.90966796875,589.0,253.99659729003906,405.75411915779114,0.8329178690910339,0.8296595811843872,0.12664158642292023,0.7278138995170593
367.7410888671875,321.58831271974293,1.8420462608337402,268.09007799105467,0.22100821137428284,288.1381530761719,33,0.19067533314228058,317.62677001953125,0.20874015986919403,33000,0.019882513137642284,601.0,-379.666259765625,333.05650972735873,33.0,1.0,7.214362144470215,245.84840393066406,328.14529592146425,78.9039437308637,0.0,613.86328125,54.86023294509151,236.73028564453125,601.0,258.6022033691406,418.2300457954407,0.8065426349639893,0.8107231855392456,0.22287142276763916,0.7302665114402771
325.0244445800781,323.2414020846281,1.8483728170394897,271.2066881910455,0.25009334087371826,307.77008056640625,34,0.19411589205265045,337.7196350097656,0.20639432966709137,34000,0.02240411346542305,612.0,-394.41448974609375,377.79335112583715,34.0,1.0,7.222057819366455,254.2528533935547,339.86889544548956,78.92572017207485,0.0,577.9268798828125,55.48039215686274,240.35342407226562,612.0,263.4820861816406,430.78479266166687,0.8236767649650574,0.813856840133667,0.2216009795665741,0.7321485280990601
447.72381591796875,323.44114683517324,1.8551565408706665,273.4133963374899,0.294343501329422,311.1333312988281,35,0.19820909202098846,340.6407775878906,0.19934117794036865,35000,0.021962663920618616,625.0,-397.9307556152344,330.2324683537082,35.0,1.0,7.253796100616455,246.84068298339844,337.61593501334113,78.95008245275643,0.0,572.9896240234375,55.8896,243.50588989257812,625.0,256.6830139160156,443.31809306144714,0.7548894882202148,0.7579610347747803,0.304760605096817,0.7336421608924866
429.2140197753906,319.66333642880954,1.8592685461044312,274.98808165358116,0.2782977521419525,324.5972595214844,36,0.20139722526073456,357.3135986328125,0.2028125822544098,36000,0.02152991267583435,639.0,-412.2967224121094,187.4399722060812,36.0,1.0,7.261097431182861,248.37486267089844,333.6554677930384,79.01006595782323,0.0,724.6232299804688,56.305164319248824,247.8656463623047,639.0,262.2120666503906,455.63814640045166,0.7543428540229797,0.769636869430542,0.3223744332790375,0.7345613241195679
353.7386779785156,318.87910361998036,1.8588039875030518,274.8844679563954,0.27564093470573425,326.7275390625,37,0.20001190900802612,363.982421875,0.1888790726661682,37000,0.021962663920618616,655.0,-406.64105224609375,290.64672250213056,37.0,1.0,7.265540599822998,263.1591491699219,327.11346915052764,79.03722965470182,0.0,829.461181640625,56.46412213740458,252.34658813476562,655.0,274.2451477050781,468.13381695747375,0.7817652821540833,0.7673630714416504,0.25209662318229675,0.7370822429656982
393.67034912109375,317.9179915253728,1.865540862083435,275.4634999906816,0.2966870665550232,332.6891174316406,38,0.2017458975315094,368.6383056640625,0.2185259759426117,38000,0.021962663920618616,669.0,-402.0245666503906,282.3568440248953,38.0,1.0,7.235569953918457,265.3899841308594,336.31179954746045,79.04745850572323,0.0,773.5615844726562,56.648729446935725,256.7845458984375,669.0,278.65045166015625,480.723867893219,0.7541145086288452,0.7591162323951721,0.3178466260433197,0.7386975884437561
479.51104736328125,317.9092571134215,1.8749325275421143,277.71926182877365,0.38699156045913696,345.6022033691406,39,0.206292062997818,383.0123596191406,0.21571224927902222,39000,0.02240411346542305,682.0,-424.5040283203125,317.5773494592708,39.0,1.0,7.216076374053955,273.8776550292969,352.5509615844046,79.05644701449044,0.0,759.0346069335938,57.12903225806452,261.8256530761719,682.0,287.1597595214844,493.3184006214142,0.733977198600769,0.7409536242485046,0.40594539046287537,0.7392541766166687
448.0558776855469,320.95070324272814,1.8841320276260376,279.2183715286569,0.34364014863967896,366.22869873046875,40,0.21105699241161346,401.39892578125,0.20470425486564636,40000,0.022854436146078055,696.0,-432.767333984375,439.5671022856865,40.0,1.0,7.210853576660156,277.05157470703125,352.8807201455061,78.96796805802867,0.0,862.0505981445312,57.4066091954023,265.08538818359375,696.0,288.6859436035156,506.53449726104736,0.741793692111969,0.7591164112091064,0.37425971031188965,0.7398951053619385
526.6784057617188,325.37899979194805,1.8928886651992798,280.59985379383767,0.3612220287322998,364.84063720703125,41,0.21489596366882324,401.2362365722656,0.1932743340730667,41000,0.02240411346542305,710.0,-438.7738342285156,502.51086176074375,41.0,1.0,7.222672939300537,276.37164306640625,345.133771889987,78.94319433127677,0.0,824.7963256835938,57.64507042253521,268.8902893066406,710.0,289.3049011230469,519.3607928752899,0.7400624752044678,0.744827926158905,0.3706884980201721,0.7405239939689636
454.7468566894531,326.721665117308,1.8957642316818237,282.12426341866706,0.31092071533203125,363.705078125,42,0.21787095069885254,402.4640197753906,0.18549369275569916,42000,0.02240411346542305,724.0,-436.26934814453125,381.7709434570687,42.0,1.0,7.237588405609131,287.2364501953125,337.83881809360304,78.95192058433392,0.0,918.155029296875,57.976519337016576,272.856201171875,724.0,299.6878662109375,531.9693262577057,0.7558950185775757,0.7701812982559204,0.3351655900478363,0.741019070148468
517.8265380859375,328.24764364165173,1.896484375,283.8269184483596,0.21999315917491913,374.1466064453125,43,0.21855568885803223,409.40777587890625,0.1819358766078949,43000,0.021962663920618616,736.0,-449.0894470214844,392.33874166408765,43.0,1.0,7.225610733032227,294.2337341308594,339.0306216154615,78.95888815888546,0.0,1066.9166259765625,58.375,276.7383117675781,736.0,306.467041015625,544.5872023105621,0.8093013763427734,0.7999364137649536,0.20214863121509552,0.7421902418136597
562.9667358398438,332.1525835617743,1.8983665704727173,285.03398255345303,0.2785549461841583,367.96209716796875,44,0.21856346726417542,406.75299072265625,0.20373830199241638,44000,0.020689822899908242,750.0,-424.950439453125,500.06500012704385,44.0,1.0,7.256178855895996,302.0499267578125,352.43315187586376,78.92807893839115,0.0,881.3453369140625,58.64933333333333,281.5397644042969,750.0,317.9721984863281,557.4695417881012,0.7910005450248718,0.7862654328346252,0.23617728054523468,0.7434213757514954
550.4451904296875,335.2632823217155,1.9026730060577393,287.4140654595576,0.32106253504753113,377.11541748046875,45,0.21908670663833618,415.24786376953125,0.21322640776634216,45000,0.0211056883401964,760.0,-437.9795227050781,472.1340277591274,45.0,1.0,7.223036289215088,300.35711669921875,367.69073201848676,78.85517269251936,0.0,980.5013427734375,59.15394736842105,286.87933349609375,760.0,312.2283935546875,570.666431427002,0.7735504508018494,0.7679038643836975,0.3019179105758667,0.7448140382766724
501.2722473144531,336.4756206917098,1.90634024143219,289.11109563719697,0.29423412680625916,381.55548095703125,46,0.21949288249015808,418.65179443359375,0.21567589044570923,46000,0.020282151651708893,773.0,-446.6781311035156,391.03084734145557,46.0,1.0,7.202795028686523,303.8866882324219,374.0471313638857,78.85678479088644,0.0,1013.8482666015625,59.50840879689521,291.804931640625,773.0,319.73162841796875,583.3359820842743,0.7703901529312134,0.7654455304145813,0.25978031754493713,0.7455145120620728
542.6792602539062,340.7587345802179,1.9107930660247803,291.05020764192216,0.21232430636882782,390.8901672363281,47,0.21991413831710815,426.3028259277344,0.21920156478881836,47000,0.02152991267583435,784.0,-448.796875,537.7819734515889,47.0,1.0,7.175264358520508,310.7935485839844,381.818762023266,78.83833764448084,0.0,1005.6356201171875,59.87244897959184,297.278076171875,784.0,320.5677185058594,596.1566593647003,0.7922978401184082,0.8004457354545593,0.2497754991054535,0.7466412782669067
627.9047241210938,342.56590649812273,1.9168750047683716,293.9149080407461,0.26657500863075256,395.96856689453125,48,0.220868781208992,432.07342529296875,0.1886875033378601,48000,0.020689822899908242,794.0,-461.2677307128906,427.50298663964804,48.0,1.0,7.136465549468994,312.0794982910156,398.65200443297016,78.83183821455427,0.0,1098.6912841796875,60.42695214105793,304.35052490234375,794.0,323.2658996582031,608.8910405635834,0.7980640530586243,0.7890880107879639,0.252736359834671,0.7477789521217346
631.2022705078125,344.0363274218046,1.9245936870574951,295.50203295488717,0.2978450059890747,392.1448974609375,49,0.22293858230113983,435.97222900390625,0.16543048620224,49000,0.020689822899908242,806.0,-460.2178955078125,414.61653175853155,49.0,1.0,7.110093116760254,306.7586364746094,403.7527669211954,78.83809862002727,0.0,1079.4677734375,60.720843672456574,309.68121337890625,806.0,318.8769226074219,621.5269122123718,0.7756945490837097,0.7823408246040344,0.308186411857605,0.7486749291419983
447.3907165527344,343.5530962132909,1.933681607246399,296.81328087081306,0.22371336817741394,402.99322509765625,50,0.2262161523103714,442.3948669433594,0.19046971201896667,50000,0.020689822899908242,820.0,-468.1632385253906,319.8747669961222,50.0,1.0,7.087902545928955,305.2608947753906,405.5978907084367,78.86100900060936,0.0,1146.4979248046875,60.921951219512195,311.8594055175781,820.0,316.2368469238281,634.0268864631653,0.8009620308876038,0.7919238209724426,0.2221785932779312,0.7492443323135376
529.2489013671875,343.84376345863666,1.9381768703460693,297.8141026039752,0.30191928148269653,409.7819519042969,51,0.2271418273448944,448.07342529296875,0.2057439535856247,51000,0.020282151651708893,833.0,-456.1678161621094,358.3771257259265,51.0,1.0,7.070528507232666,307.4706726074219,401.9224865002784,78.845333607726,0.0,1167.84228515625,61.12244897959184,315.0709533691406,833.0,321.8121032714844,646.8359973430634,0.7351594567298889,0.7484464049339294,0.3410182297229767,0.7497707009315491
495.365478515625,344.6196975290214,1.940559983253479,298.32779786383264,0.21055224537849426,408.22607421875,52,0.22789300978183746,445.04248046875,0.19434021413326263,52000,0.020282151651708893,847.0,-463.3290710449219,384.19233511864024,52.0,1.0,7.065718173980713,308.6437683105469,400.3061759111887,78.83100573738452,0.0,1136.1558837890625,61.29634002361275,319.1423034667969,847.0,321.3638000488281,659.6389265060425,0.7778817415237427,0.7806901931762695,0.22747182846069336,0.7503067255020142
476.91937255859375,344.96441046909234,1.940695881843567,299.6461777928177,0.30335283279418945,395.60198974609375,53,0.22760573029518127,435.51678466796875,0.21221822500228882,53000,0.02152991267583435,860.0,-462.7430419921875,362.889483352781,53.0,1.0,7.048583984375,306.1581726074219,392.6102315255949,78.83896731752291,0.0,1189.3890380859375,61.61511627906977,322.1616516113281,860.0,320.0728759765625,672.2563955783844,0.74282306432724,0.7439525723457336,0.2957608699798584,0.7514230608940125
518.4141235351562,345.5656811133194,1.9411886930465698,299.91820629833626,0.3517456650733948,391.3650207519531,54,0.22745677828788757,433.3122253417969,0.19952845573425293,54000,0.020689822899908242,875.0,-450.7872619628906,377.43302525735214,54.0,1.0,7.051773548126221,297.7225646972656,381.8255913366757,78.85577919049791,0.0,1351.419677734375,61.68114285714286,324.9804382324219,875.0,309.6964416503906,684.7944507598877,0.7274706363677979,0.720953643321991,0.355209618806839,0.7518213987350464
563.3934326171875,348.26774445298196,1.9442658424377441,302.1126795977647,0.3557516634464264,412.416259765625,55,0.22883233428001404,454.53399658203125,0.20909374952316284,55000,0.020689822899908242,885.0,-465.8084411621094,494.1791647947601,55.0,1.0,7.055010795593262,300.93646240234375,387.9231705252556,78.84894263371912,0.0,1246.9970703125,62.14576271186441,329.6383361816406,885.0,313.6749572753906,697.5363037586212,0.7464510202407837,0.7351049184799194,0.3164508044719696,0.7516338229179382
514.4874877929688,348.0142797824747,1.94586181640625,302.88850936053507,0.3785892128944397,425.1495666503906,56,0.23015381395816803,466.21539306640625,0.2008827179670334,56000,0.020689822899908242,898.0,-462.9757080078125,334.0737229045798,56.0,1.0,7.055001258850098,302.3610534667969,367.16456675314373,78.84929426130698,0.0,1306.9951171875,62.32182628062361,332.3045349121094,898.0,313.5555419921875,710.2156147956848,0.7249190211296082,0.711957573890686,0.3354623317718506,0.7516741752624512
583.0452270507812,349.19764011038444,1.9506059885025024,303.88680373918595,0.34581342339515686,419.0418701171875,57,0.2330770641565323,456.93353271484375,0.21294856071472168,57000,0.02152991267583435,910.0,-470.3930358886719,415.4658184733272,57.0,1.0,7.049551010131836,303.722900390625,367.4548133233649,78.84091330032889,0.0,1177.0152587890625,62.52197802197802,336.110107421875,910.0,318.756103515625,722.9748821258545,0.7305331826210022,0.7380664944648743,0.34931865334510803,0.7513344287872314
