eval/return,obs_rms_mean,rollout/return_history,eval/episodes,reference_Q_std,obs_rms_std,rollout/actions_std,reference_perturbed_action_mean,rollout/actions_mean,eval/return_history,reference_actor_Q_mean,param_noise_stddev,reference_actor_Q_std,ret_rms_std,rollout/episode_steps,train/loss_actor,reference_Q_mean,reference_action_std,total/steps_per_second,total/episodes,total/steps,ret_rms_mean,reference_perturbed_action_std,reference_action_mean,total/epochs,eval/Q,total/duration,train/loss_critic,rollout/return,rollout/episodes,train/param_noise_distance,rollout/Q_mean
-140.44725799837025,0.012548934668302536,-555.6385690736079,21.0,10.774065971374512,0.4573036730289459,0.7137161493301392,-0.02493564411997795,-0.026947878301143646,-563.627435570978,18.273338317871094,0.027886755354071244,10.926015853881836,1.0,538.3333333333334,6.636260509490967,17.969287872314453,0.7215995192527771,77.93100510468685,39.0,21000,0.0,0.7296919226646423,0.06227310001850128,21,29.46077537536621,269.46912813186646,3.747462749481201,-555.6385690736079,39.0,0.18194566667079926,2.0519723892211914
-51.074932725229644,0.012231161817908287,-531.1656563728156,22.0,10.748374938964844,0.45763975381851196,0.7113361954689026,0.07198953628540039,-0.03027331456542015,-540.3295945325349,19.131858825683594,0.02901906944733551,10.450810432434082,1.0,518.6190476190476,4.1353960037231445,18.57468032836914,0.7647501230239868,77.86659271513592,42.0,22000,0.0,0.7508363127708435,0.0630214586853981,22,32.937984466552734,282.5345149040222,4.259605884552002,-531.1656563728156,42.0,0.2217569500207901,3.1722254753112793
-41.230327720951834,0.011810560710728168,-566.5913565878618,23.0,9.929954528808594,0.45374369621276855,0.7180191278457642,0.0006836839020252228,-0.04624928534030914,-518.6296264102922,20.322280883789062,0.029602352743226954,9.767525672912598,1.0,529.8139534883721,5.364028453826904,19.57209014892578,0.7664831280708313,78.28947288654166,43.0,23000,0.0,0.7309283018112183,0.05471792817115784,23,31.01157569885254,293.7815155982971,3.921574354171753,-566.5913565878618,43.0,0.20682194828987122,2.454899549484253
-8.994952016664257,0.01126941666007042,-581.3384507828531,24.0,10.422520637512207,0.4501178562641144,0.7235397100448608,0.023625802248716354,-0.05279942974448204,-497.3948483105576,20.490554809570312,0.02901906944733551,10.402355194091797,1.0,532.1333333333333,6.204068183898926,19.92352294921875,0.7335634827613831,78.90074949080055,45.0,24000,0.0,0.7487233877182007,-0.036866262555122375,24,31.17647933959961,304.1796200275421,4.460597991943359,-581.3384507828531,45.0,0.19530533254146576,2.165618896484375
-992.9004358302369,0.011005905456840992,-557.8625601057784,25.0,10.559734344482422,0.44677817821502686,0.728608250617981,-0.11591401696205139,-0.06702500581741333,-517.2150718113448,21.153221130371094,0.02901906944733551,10.544086456298828,1.0,516.9148936170212,6.9467973709106445,20.469661712646484,0.767896831035614,78.74560235621607,47.0,25000,0.0,0.7096489071846008,-0.06159132719039917,25,-14.405932426452637,317.4780464172363,4.764837265014648,-557.8625601057784,47.0,0.17930415272712708,1.1680001020431519
-490.0139515805554,0.010967403650283813,-590.0201485921305,26.0,9.728487014770508,0.44438716769218445,0.73360276222229,-0.054862409830093384,-0.07787412405014038,-516.1688748793914,22.72676658630371,0.026798623766663407,9.424089431762695,1.0,518.734693877551,10.736867904663086,21.967220306396484,0.7738208174705505,78.9372607269181,49.0,26000,0.0,0.7837289571762085,-0.01784326136112213,26,-4.68589973449707,329.37550354003906,7.096692085266113,-590.0201485921305,49.0,0.23312555253505707,-0.035561297088861465
-885.8242497507341,0.010741540230810642,-625.1327936642482,27.0,9.880607604980469,0.4461662471294403,0.7383589148521423,-0.05666526407003403,-0.08164015412330627,-529.8598146894411,23.109413146972656,0.025245515830755405,9.74184799194336,1.0,528.36,9.672388076782227,22.346477508544922,0.8038443922996521,78.89260142772454,50.0,27000,0.0,0.7877263426780701,0.04550360143184662,27,-25.39552116394043,342.2374153137207,5.629846572875977,-625.1327936642482,50.0,0.19102047383785248,-1.0251927375793457
-477.9019874863711,0.010795976035296917,-647.5777416206988,28.0,10.206404685974121,0.45093515515327454,0.7458246946334839,0.06590399146080017,-0.06787433475255966,-528.0041780036172,22.839828491210938,0.026270585008002556,10.117300033569336,1.0,537.6078431372549,12.378281593322754,22.241409301757812,0.7648219466209412,78.84690312138423,51.0,28000,0.0,0.7996323108673096,-0.06518527120351791,28,6.468027114868164,355.11857652664185,5.844987869262695,-647.5777416206988,51.0,0.18291492760181427,-2.282607078552246
-1018.6822251055683,0.010768124833703041,-678.8707717281457,29.0,11.033906936645508,0.4519599378108978,0.7457208633422852,-0.054234884679317474,-0.0650908574461937,-544.9241106623051,21.626220703125,0.026270585008002556,10.975506782531738,1.0,546.5,14.575155258178711,21.14447021484375,0.7486350536346436,78.61858131983706,52.0,29000,0.0,0.755470335483551,0.02699335664510727,29,0.2637732923030853,368.8695409297943,6.104299545288086,-678.8707717281457,52.0,0.20670266449451447,-2.124445676803589
-1090.0557006270856,0.010652178898453712,-649.7600253688064,30.0,11.708141326904297,0.45119696855545044,0.7443010807037354,-0.04712851345539093,-0.06759937107563019,-563.0951636611312,20.523975372314453,0.025245515830755405,11.649797439575195,1.0,540.9090909090909,15.846724510192871,19.768539428710938,0.733788788318634,78.12631532125563,55.0,30000,0.0,0.7548449635505676,-0.16047948598861694,30,5.280185699462891,383.9935350418091,6.499366283416748,-649.7600253688064,55.0,0.21670812368392944,-1.575181245803833
-291.296332029622,0.01113972533494234,-685.3580385632195,31.0,11.864275932312012,0.44720029830932617,0.7494524717330933,-0.28791671991348267,-0.060012541711330414,-554.3274594149535,22.011810302734375,0.02240411346542305,11.868577003479004,1.0,549.1071428571429,17.454618453979492,21.089866638183594,0.7105667591094971,77.7792349850625,56.0,31000,0.0,0.7554855942726135,-0.4067143499851227,31,39.55152130126953,398.5639612674713,6.7504496574401855,-685.3580385632195,56.0,0.1769915521144867,-2.618372917175293
-471.6236029010307,0.011042802594602108,-673.7210207909206,32.0,12.503702163696289,0.4470733404159546,0.7456604838371277,-0.45689624547958374,-0.0659041479229927,-551.7429638988933,20.521747589111328,0.023313810312614227,12.621692657470703,1.0,546.5263157894736,15.573877334594727,20.38718032836914,0.7828419804573059,77.62208693450076,57.0,32000,0.0,0.6961498260498047,-0.23705190420150757,32,7.6791605949401855,412.25379610061646,8.699795722961426,-673.7210207909206,57.0,0.18229487538337708,-1.5430898666381836
-448.02663867592094,0.011006087996065617,-670.427042646732,33.0,13.647310256958008,0.4471927285194397,0.7426859736442566,-0.1460937261581421,-0.06840846687555313,-548.6000449527427,18.18416976928711,0.022854436146078055,13.800751686096191,1.0,553.4237288135594,15.100622177124023,18.126277923583984,0.7708436250686646,77.74955570693656,59.0,33000,0.0,0.7850692272186279,-0.06898641586303711,33,-5.8587727546691895,424.439724445343,6.503480434417725,-670.427042646732,59.0,0.18334253132343292,-0.7326294779777527
-124.6291698488811,0.011019483208656311,-652.6330633053306,34.0,14.25897216796875,0.4474364221096039,0.7384138703346252,-0.09480996429920197,-0.0703706368803978,-536.1303133320408,16.32626724243164,0.023313810312614227,14.331244468688965,1.0,549.2622950819672,14.5741605758667,16.120777130126953,0.781520664691925,77.74170206390474,61.0,34000,0.0,0.7725284695625305,0.09615791589021683,34,38.856693267822266,437.34571146965027,6.465857028961182,-652.6330633053306,61.0,0.19236434996128082,0.2670622766017914
37.20334045096873,0.011245930567383766,-650.8711054689138,35.0,15.48816204071045,0.44728681445121765,0.7374717593193054,0.1002475768327713,-0.06555905938148499,-519.7493517953835,13.892073631286621,0.023313810312614227,15.550335884094238,1.0,554.015873015873,14.205992698669434,13.648406982421875,0.7622759342193604,77.82938609971072,63.0,35000,0.0,0.7748035788536072,0.09390013664960861,35,36.67234420776367,449.70160698890686,10.488786697387695,-650.8711054689138,63.0,0.22633355855941772,0.6887999773025513
-418.1446328024373,0.012328322976827621,-643.6303741840798,36.0,15.810181617736816,0.4448244273662567,0.733487069606781,0.1498158872127533,-0.053828660398721695,-516.9269984900238,14.113794326782227,0.021962663920618616,15.733627319335938,1.0,560.984375,13.116418838500977,13.634452819824219,0.7869876623153687,77.51261576233298,64.0,36000,0.0,0.7906926870346069,0.09774697571992874,36,21.64537811279297,464.4405255317688,10.586448669433594,-643.6303741840798,64.0,0.2240353524684906,1.87546706199646
-1256.8566246409275,0.012426497414708138,-624.7269327154428,37.0,15.084525108337402,0.44400542974472046,0.7281490564346313,0.017860332503914833,-0.05558392405509949,-536.9250964941024,14.82314682006836,0.022854436146078055,14.732236862182617,1.0,560.2727272727273,12.740711212158203,13.769244194030762,0.8262268304824829,77.36811784872512,66.0,37000,0.0,0.8337724208831787,0.05180649086833,37,-9.750893592834473,478.2331666946411,6.445829391479492,-624.7269327154428,66.0,0.20846539735794067,2.9432713985443115
38.61233928189604,0.012532364577054977,-624.3635865578937,38.0,15.632938385009766,0.4448179602622986,0.7278060913085938,0.11856204271316528,-0.0572376511991024,-521.7793744999972,13.37845230102539,0.021962663920618616,15.72744083404541,1.0,559.6716417910447,11.581720352172852,13.106327056884766,0.8088744878768921,77.21757520418828,67.0,38000,0.0,0.8185737133026123,0.15067413449287415,38,39.25685501098633,492.1159451007843,7.989013671875,-624.3635865578937,67.0,0.1702493578195572,3.1931827068328857
-622.277108474487,0.012402771040797234,-641.553006034275,39.0,16.09157371520996,0.44542258977890015,0.7281543016433716,0.22479265928268433,-0.056050460785627365,-524.356239473702,12.98652458190918,0.0211056883401964,16.029621124267578,1.0,566.1470588235294,12.228261947631836,12.542600631713867,0.7936068177223206,77.05537493877473,68.0,39000,0.0,0.8027531504631042,0.27675604820251465,39,12.829854011535645,506.1295208930969,7.146455764770508,-641.553006034275,68.0,0.19303904473781586,2.8444697856903076
60.003898353078874,0.012452533468604088,-622.3730348018775,40.0,16.430686950683594,0.445792019367218,0.7292699217796326,0.2094617486000061,-0.055948738008737564,-509.74723602803243,12.619756698608398,0.0211056883401964,16.372695922851562,1.0,560.4142857142857,10.777573585510254,11.960794448852539,0.8190956711769104,77.12276574128336,70.0,40000,0.0,0.8067423105239868,0.18391408026218414,40,39.70487594604492,518.6535987854004,6.777957916259766,-622.3730348018775,70.0,0.20243200659751892,2.5422465801239014
-1274.7876927654922,0.012582702562212944,-631.5556642677067,41.0,16.807111740112305,0.4459218680858612,0.7279483079910278,0.23391929268836975,-0.05390312522649765,-528.4067593630924,11.401418685913086,0.0211056883401964,16.947372436523438,1.0,564.7638888888889,14.483609199523926,10.999337196350098,0.8269538283348083,77.03299360227543,72.0,41000,0.0,0.8385241031646729,0.11818762123584747,41,-26.155582427978516,532.2394740581512,11.56926155090332,-631.5556642677067,72.0,0.1985577940940857,2.9999659061431885
-1054.400069320611,0.01270006038248539,-616.3559042707384,42.0,16.808452606201172,0.4463609457015991,0.7272435426712036,0.1707438826560974,-0.050080806016922,-540.9304096001762,12.242561340332031,0.02152991267583435,16.944683074951172,1.0,559.4,13.106340408325195,11.38437557220459,0.8343192338943481,76.93145523560048,75.0,42000,0.0,0.840337872505188,0.21223855018615723,42,-8.217720031738281,545.9405372142792,12.06313705444336,-616.3559042707384,75.0,0.1848343014717102,3.211671829223633
-68.05571909473733,0.01333368569612503,-608.2867951856807,43.0,18.457979202270508,0.44504228234291077,0.7287617325782776,0.2593310475349426,-0.04049612209200859,-529.9333237744682,10.391979217529297,0.02240411346542305,18.345407485961914,1.0,555.6052631578947,16.104562759399414,9.97270393371582,0.837816059589386,77.31303043510002,76.0,43000,0.0,0.8305374383926392,0.04264744371175766,43,31.456439971923828,556.1805009841919,10.173177719116211,-608.2867951856807,76.0,0.17014466226100922,3.723667621612549
-1411.07691348455,0.013587269000709057,-601.2755959023865,44.0,18.08357810974121,0.44463109970092773,0.7302897572517395,-0.0018254630267620087,-0.03658610209822655,-549.9593144496974,11.198060989379883,0.021962663920618616,17.803823471069336,1.0,544.875,16.72466468811035,10.668031692504883,0.8395102024078369,77.2654237614933,80.0,44000,0.0,0.8268064260482788,0.02688935399055481,44,-49.43156051635742,569.4655883312225,12.264470100402832,-601.2755959023865,80.0,0.18254342675209045,3.754202365875244
1.8345146876404335,0.013378284871578217,-614.980480132868,45.0,17.797571182250977,0.44566571712493896,0.7320740222930908,0.07015587389469147,-0.038800839334726334,-537.6972293577566,9.900338172912598,0.02152991267583435,17.786788940429688,1.0,546.2560975609756,18.491329193115234,9.637460708618164,0.847338855266571,77.55737873031617,82.0,45000,0.0,0.8473577499389648,0.08404548466205597,45,36.5539436340332,580.2155866622925,9.405635833740234,-614.980480132868,82.0,0.18986043334007263,3.0916128158569336
-1433.2975886176937,0.013154781423509121,-606.8455331738263,46.0,18.765853881835938,0.44823113083839417,0.7353396415710449,0.014595165848731995,-0.040745869278907776,-557.1668023851464,8.79516887664795,0.0211056883401964,18.68808937072754,1.0,543.3253012048193,22.257051467895508,8.461015701293945,0.8518791198730469,77.4971275484329,83.0,46000,0.0,0.8426423668861389,0.033141642808914185,46,-63.87372589111328,593.5703871250153,8.358475685119629,-606.8455331738263,83.0,0.20874281227588654,1.875234603881836
-406.1644365795895,0.013149252161383629,-564.220607698287,47.0,18.622207641601562,0.45018795132637024,0.7335964441299438,0.021698489785194397,-0.03869925066828728,-553.9539860914113,8.520339012145996,0.020689822899908242,18.506000518798828,1.0,499.93617021276594,20.352069854736328,8.050169944763184,0.8469672799110413,77.61559590162928,94.0,47000,0.0,0.8471366763114929,-0.020797312259674072,47,-28.07537841796875,605.5484011173248,9.255596160888672,-564.220607698287,94.0,0.24868886172771454,2.2989463806152344
-510.806643318925,0.013071882538497448,-584.6848672770795,48.0,18.453603744506836,0.4541531801223755,0.7384334206581116,-0.11952795088291168,-0.03793318569660187,-553.0550831169845,8.478677749633789,0.02240411346542305,18.2683162689209,1.0,505.2,23.26474380493164,7.87096643447876,0.8643102645874023,77.77809115413962,95.0,48000,0.0,0.8557845950126648,-0.061544984579086304,48,-32.10396194458008,617.1403706073761,9.968964576721191,-584.6848672770795,95.0,0.2002587914466858,0.6943787336349487
-501.3766265668555,0.0129096619784832,-601.3125792792106,49.0,19.042600631713867,0.45625171065330505,0.7419126033782959,-0.05000773072242737,-0.0387464202940464,-552.0004207384105,5.725025177001953,0.02152991267583435,19.03668785095215,1.0,510.3541666666667,26.749147415161133,5.395671367645264,0.8736569285392761,77.9828181606509,96.0,49000,0.0,0.8699483275413513,-0.01424562931060791,49,-46.506717681884766,628.3435397148132,13.19061279296875,-601.3125792792106,96.0,0.18292270600795746,-0.45208051800727844
-1733.0872806307711,0.012808025814592838,-596.7236385471105,50.0,19.067977905273438,0.45778635144233704,0.7446674704551697,-0.03443169593811035,-0.04020335525274277,-575.6221579362577,5.371456623077393,0.020689822899908242,19.208032608032227,1.0,507.2371134020619,29.316553115844727,5.133144378662109,0.8645234704017639,77.7048813202454,97.0,50000,0.0,0.8710127472877502,-0.01951494812965393,50,-34.268550872802734,643.4602196216583,17.760679244995117,-596.7236385471105,97.0,0.16872531175613403,-1.602341890335083
-1072.1064949911474,0.012832799926400185,-614.7447979882043,51.0,19.846654891967773,0.4595930874347687,0.746882438659668,0.040081560611724854,-0.04034668579697609,-585.357144937334,3.921539783477783,0.019490749081111935,19.805307388305664,1.0,512.265306122449,28.879322052001953,3.539635181427002,0.8761221766471863,77.4300490777302,98.0,51000,0.0,0.8633655905723572,0.0004425942897796631,51,19.53657341003418,658.6590168476105,15.50370979309082,-614.7447979882043,98.0,0.20129212737083435,-2.5700747966766357
-471.2980828917092,0.01297985389828682,-621.4102006318968,52.0,20.4000301361084,0.4590628743171692,0.7456943392753601,0.10269075632095337,-0.03831543028354645,-583.1637014364567,3.004159688949585,0.019490749081111935,20.29411506652832,1.0,513.23,30.83648109436035,2.1873064041137695,0.8335047364234924,77.52350706909891,100.0,52000,0.0,0.8497723937034607,0.21916049718856812,52,-7.7868170738220215,670.7642877101898,19.579805374145508,-621.4102006318968,100.0,0.18212014436721802,-2.267979145050049
-912.872424219014,0.013055719435214996,-623.0663291996011,53.0,19.636138916015625,0.4593050181865692,0.7446660995483398,0.19195544719696045,-0.03657699003815651,-589.3846207342407,3.726215124130249,0.019490749081111935,19.691011428833008,1.0,517.2352941176471,29.750661849975586,3.2404727935791016,0.8119773268699646,77.13591411798286,102.0,53000,0.0,0.8519120216369629,0.3277875483036041,53,42.61268615722656,687.0988774299622,14.479369163513184,-614.3768204224809,102.0,0.14773808419704437,-1.763094186782837
-843.376845263085,0.013131716288626194,-644.4359285147315,54.0,20.65239906311035,0.46256136894226074,0.7478317618370056,0.31937676668167114,-0.03215234726667404,-594.0881804477378,2.7100820541381836,0.019490749081111935,20.57304573059082,1.0,521.9223300970874,31.960712432861328,2.158545732498169,0.8452847003936768,77.14508637914436,103.0,54000,0.0,0.8036580085754395,0.2243632674217224,54,-26.84668731689453,699.9797723293304,16.87978744506836,-631.8993597975224,103.0,0.20400728285312653,-2.9373929500579834
