rollout/episodes,train/loss_critic,rollout/return_history,reference_perturbed_action_std,total/steps_per_second,rollout/Q_mean,train/param_noise_distance,param_noise_stddev,rollout/episode_steps,reference_action_mean,rollout/return,reference_actor_Q_std,eval/return,total/epochs,rollout/actions_std,reference_Q_mean,obs_rms_mean,reference_action_std,ret_rms_std,reference_actor_Q_mean,total/episodes,rollout/actions_mean,reference_Q_std,ret_rms_mean,eval/Q,total/steps,eval/episodes,train/loss_actor,total/duration,obs_rms_std,reference_perturbed_action_mean,eval/return_history
12.0,0.08785200864076614,32.87903509616756,0.3445221185684204,86.53109501826418,2.1109378337860107,0.4846543073654175,0.16720346283821505,70.0,0.9031157493591309,32.87903509616756,3.375225305557251,91.86132035945982,1,0.4007067382335663,3.8269922733306885,-0.06048792228102684,0.1760624647140503,1.0,4.197356224060059,12.0,0.6310276985168457,3.568605422973633,0.0,4.071041584014893,1000,1.0,-4.516191005706787,11.556539297103882,1.2739375829696655,0.6570005416870117,91.86132035945982
17.0,0.13224393129348755,46.17685318978361,0.4179103374481201,88.34958310350116,3.9456019401550293,0.30364012718200684,0.14259466822295333,105.47058823529412,0.9073724746704102,46.17685318978361,6.926079273223877,290.8633512259733,2,0.36508694291114807,6.910358428955078,0.010993743315339088,0.2369040846824646,1.0,7.419821739196777,17.0,0.7398173213005066,7.1153388023376465,0.0,17.563108444213867,2000,2.0,-7.43132209777832,22.6373450756073,0.9909834861755371,0.7712782025337219,191.36233579271658
21.0,1.6658685207366943,94.1386892746404,0.49025630950927734,88.94730185065052,8.024985313415527,0.27988606691360474,0.11686267184170265,141.71428571428572,0.8687745928764343,94.1386892746404,9.30530071258545,318.49894472537557,3,0.3608836531639099,7.966274261474609,0.060427919030189514,0.3822605013847351,1.0,8.432255744934082,21.0,0.7675954103469849,9.362489700317383,0.0,21.771821975708008,3000,3.0,-10.716972351074219,33.72783589363098,0.8708394765853882,0.6680473685264587,233.7412054369362
26.0,0.6587311625480652,113.06266310418344,0.3706364929676056,89.06677452436158,10.0574951171875,0.37113505601882935,0.09577415649670935,147.15384615384616,0.7595426440238953,113.06266310418344,11.693655014038086,338.5007217364384,4,0.34515538811683655,9.892993927001953,0.08804484456777573,0.5657117366790771,1.0,10.362395286560059,26.0,0.7838905453681946,11.816542625427246,0.0,26.95644187927246,4000,4.0,-14.916525840759277,44.91012525558472,0.8152482509613037,0.8211932182312012,259.9310845118118
31.0,0.570749044418335,128.16712115077863,0.49279046058654785,89.44161878602904,12.931418418884277,0.32981783151626587,0.07849118035809692,151.74193548387098,0.6171632409095764,128.16712115077863,13.602446556091309,281.58310360366175,5,0.33981791138648987,11.426948547363281,0.10824958235025406,0.6958460807800293,1.0,11.955364227294922,31.0,0.7946566343307495,13.806330680847168,0.0,36.69021224975586,5000,5.0,-19.908113479614258,55.9023871421814,0.7805007100105286,0.7261460423469543,264.2614883301818
36.0,0.4470779001712799,139.74703879577774,0.41478613018989563,89.92255825557335,14.886994361877441,0.3518613576889038,0.06432701283272566,163.72222222222223,0.8403360247612,139.74703879577774,16.593978881835938,237.62610889913776,6,0.3333102762699127,13.479496002197266,0.11057408899068832,0.4837901294231415,1.0,14.016610145568848,36.0,0.8053005337715149,16.713199615478516,0.0,45.33469009399414,6000,6.0,-23.907978057861328,66.72408032417297,0.7758373618125916,0.8646628260612488,259.82225842500776
42.0,1.237892746925354,157.2442427133037,0.4851257801055908,90.21560670894038,18.530807495117188,0.4756009578704834,0.055962119107954095,166.57142857142858,0.669269323348999,157.2442427133037,18.126346588134766,259.46459890194075,7,0.34508639574050903,15.299688339233398,0.12637090682983398,0.6299553513526917,1.0,16.227813720703125,42.0,0.8048587441444397,18.37178611755371,0.0,50.03934860229492,7000,7.0,-27.979045867919922,77.59189629554749,0.779023289680481,0.7069949507713318,259.77116420742675
47.0,1.1213737726211548,164.76413478266215,0.5313701033592224,89.91874766369426,21.62403106689453,0.42395085096359253,0.045863445263280886,167.4255319148936,0.6658403277397156,164.76413478266215,20.07692527770996,300.97853850669634,8,0.37135666608810425,17.34854507446289,0.13088726997375488,0.6521376967430115,1.0,18.367557525634766,47.0,0.7870633006095886,20.329256057739258,0.0,41.68915939331055,8000,8.0,-34.38413619995117,88.96921062469482,0.8297702670097351,0.7632259726524353,264.92208599483547
54.0,2.016918659210205,182.86054677650495,0.7313655018806458,90.28385736014154,25.865659713745117,0.2997185289859772,0.037587132956139066,166.64814814814815,0.5566204190254211,182.86054677650495,21.65328025817871,-22.313271946687262,9,0.39658746123313904,18.048797607421875,0.1345154047012329,0.738783597946167,1.0,19.29387664794922,54.0,0.7730042934417725,21.77910041809082,0.0,14.437956809997559,9000,9.0,-39.959781646728516,99.68559455871582,0.8391740322113037,0.5297688245773315,233.0070462235552
61.0,2.795360803604126,187.70295940804812,0.6596717238426208,90.54786752872783,29.341482162475586,0.2554890215396881,0.03142349394213421,162.21311475409837,0.5838683247566223,187.70295940804812,23.7969970703125,76.78814544374048,10,0.42931121587753296,19.7587833404541,0.13272571563720703,0.6605681777000427,1.0,21.125328063964844,61.0,0.7474873065948486,23.937847137451172,0.0,38.399940490722656,10000,10.0,-47.44552230834961,110.43882393836975,0.8847036361694336,0.5828792452812195,217.38515614557372
64.0,4.70181131362915,197.9331055930588,0.7793712019920349,90.60622207928282,31.99971580505371,0.19783101975917816,0.02733727610437334,170.046875,0.3102594316005707,197.9331055930588,25.465356826782227,11.602426078106758,11,0.4451908469200134,23.056743621826172,0.12735290825366974,0.850347638130188,1.0,24.97141456604004,64.0,0.7281671166419983,25.90269660949707,0.0,35.133262634277344,11000,11.0,-54.37109375,121.40446591377258,0.9136363863945007,0.3955470621585846,198.67763523034947
70.0,4.877528190612793,194.08976960020627,0.805510401725769,89.98164702670415,33.7054443359375,0.19945336878299713,0.026798623766663407,170.84285714285716,0.25150373578071594,194.08976960020627,28.353878021240234,515.8917572574832,12,0.47015658020973206,28.626388549804688,0.11504954844713211,0.8241921663284302,1.0,30.462081909179688,70.0,0.7047885060310364,28.614749908447266,0.0,63.75094223022461,12000,12.0,-61.982177734375,133.3605284690857,0.9644638299942017,0.2544533312320709,225.1121453992773
71.0,6.4000983238220215,197.52688434871936,0.7474343776702881,89.06658837241771,36.025611877441406,0.1997562050819397,0.02575295069895359,171.57746478873239,0.2307276874780655,197.52688434871936,31.453643798828125,481.3043865177382,13,0.4727984368801117,34.886688232421875,0.11491548269987106,0.8124584555625916,1.0,36.603233337402344,71.0,0.6976258754730225,31.63030433654785,0.0,90.02848052978516,13000,13.0,-70.09557342529297,145.9582121372223,0.942206084728241,0.37127581238746643,244.81924086992814
77.0,6.826557636260986,211.27041012207982,0.7218457460403442,89.31975368487744,39.50212478637695,0.2073766589164734,0.025245515830755405,180.97402597402598,0.4306260645389557,211.27041012207982,33.649742126464844,228.71737858050022,14,0.48715150356292725,38.42851638793945,0.11617130786180496,0.7083935737609863,1.0,40.20393371582031,77.0,0.6837207674980164,33.93147277832031,0.0,107.71842956542969,14000,14.0,-77.01181030273438,156.74024415016174,0.9556034207344055,0.30683812499046326,243.66910784925471
84.0,7.785621166229248,216.2917265378805,0.682691752910614,89.52208795353447,43.92771911621094,0.24997061491012573,0.023782417899897774,177.32142857142858,0.4673222303390503,216.2917265378805,35.79222869873047,264.8993518747324,15,0.49711301922798157,40.73137664794922,0.11687486618757248,0.6589273810386658,1.0,42.867759704589844,84.0,0.6708688139915466,36.003578186035156,0.0,111.60435485839844,15000,15.0,-81.78279113769531,167.5564136505127,0.9684827327728271,0.42323872447013855,245.08445745095324
93.0,7.955426216125488,219.50214739793438,0.745978832244873,89.71941989716537,47.69900894165039,0.17418375611305237,0.025245515830755405,171.8494623655914,0.3797329366207123,219.50214739793438,37.914100646972656,239.66325146999142,16,0.5109550952911377,42.49449157714844,0.11679594218730927,0.749866247177124,1.0,44.68708801269531,93.0,0.6588574051856995,38.07691955566406,0.0,111.92443084716797,16000,16.0,-87.85092163085938,178.33374333381653,0.9825633764266968,0.3644723892211914,244.74563207714306
101.0,13.196274757385254,218.6422104373322,0.7236765623092651,89.92004712579732,52.04203796386719,0.22538772225379944,0.026270585008002556,167.34653465346534,0.28310427069664,220.04844272614838,40.427085876464844,174.93616160770475,17,0.5222162008285522,45.24382019042969,0.11870298534631729,0.7930408120155334,1.0,47.768028259277344,101.0,0.6486517786979675,40.497291564941406,0.0,110.62464141845703,17000,17.0,-95.55450439453125,189.0568404197693,0.9935141205787659,0.41801008582115173,240.63919263776435
108.0,11.02646255493164,236.1676858126354,0.6996558308601379,90.04969378047423,55.43052291870117,0.21778590977191925,0.024748079434129402,166.5,0.34293481707572937,221.86689447661882,43.144920349121094,238.17967712816167,18,0.5319339036941528,52.51908874511719,0.11678893119096756,0.7537143230438232,1.0,55.007633209228516,108.0,0.638364851474762,43.376407623291016,0.0,136.23843383789062,18000,18.0,-105.17407989501953,199.889630317688,1.0065900087356567,0.4163723886013031,240.50255288723085
115.0,12.493915557861328,250.57904469421655,0.7485973238945007,90.19214962276386,59.47367858886719,0.17120316624641418,0.025245515830755405,164.48695652173913,0.3595100939273834,223.5663753496229,46.25800704956055,220.6960072124345,19,0.5388382077217102,56.90409469604492,0.11801702529191971,0.732502818107605,1.0,59.36249542236328,115.0,0.6287501454353333,46.11371994018555,0.0,132.34588623046875,19000,19.0,-113.31263732910156,210.66135001182556,1.0122720003128052,0.32542023062705994,239.46010311487316
122.0,14.315354347229004,253.84099217779104,0.7337994575500488,90.33920061934514,62.6617431640625,0.16190700232982635,0.023313810312614227,163.18852459016392,0.33986854553222656,224.41940691896704,49.918052673339844,175.6891142026853,20,0.5443031191825867,60.54600143432617,0.1180877536535263,0.7363855838775635,1.0,63.77229690551758,122.0,0.6207309365272522,49.84605026245117,0.0,138.8688507080078,20000,20.0,-121.56488037109375,221.3878345489502,1.0153037309646606,0.3804764747619629,236.27155366926377
132.0,16.34136390686035,253.87789996755154,0.6594568490982056,90.48423877757017,66.32817840576172,0.18751104176044464,0.024748079434129402,158.99242424242425,0.4148402214050293,224.28000635416498,52.65510940551758,172.59182192891888,21,0.552405595779419,64.64781188964844,0.11901586502790451,0.7053549885749817,1.0,67.93818664550781,132.0,0.6110994219779968,52.37556457519531,0.0,136.63877868652344,21000,21.0,-127.28321075439453,232.08461809158325,1.0234084129333496,0.4705885946750641,233.2391854911521
142.0,23.76825523376465,246.12868468804183,0.6506860852241516,90.61068484121029,69.86051940917969,0.21180541813373566,0.022854436146078055,154.0211267605634,0.45688319206237793,219.83892016030242,54.904232025146484,252.4270912508751,22,0.5578600168228149,70.00001525878906,0.12147623300552368,0.6532324552536011,1.0,73.50642395019531,142.0,0.604910671710968,54.79741287231445,0.0,155.7943878173828,22000,22.0,-133.96649169921875,242.796972990036,1.0318330526351929,0.3890928030014038,234.111363025685
145.0,22.619165420532227,250.08704884623776,0.6411205530166626,90.70551973724592,70.47840118408203,0.24795404076576233,0.021962663920618616,158.17241379310346,0.4750709533691406,224.43520080169762,62.08988571166992,207.8935743258256,23,0.5585390329360962,84.64269256591797,0.1165102869272232,0.6891440153121948,1.0,88.753173828125,145.0,0.6026037335395813,61.99269104003906,0.0,154.95928955078125,23000,23.0,-140.9018096923828,253.56781005859375,1.032447099685669,0.5303537249565125,232.97145916916935
154.0,23.361835479736328,246.44928412376845,0.6613423824310303,90.80116368895025,73.94146728515625,0.1799168735742569,0.022854436146078055,155.7987012987013,0.4469795525074005,224.15193466433843,63.89290237426758,168.43433620653698,24,0.5635446310043335,89.63457489013672,0.11930963397026062,0.6863742470741272,1.0,94.00928497314453,154.0,0.5961762070655823,63.78827667236328,0.0,147.5238800048828,24000,24.0,-146.97145080566406,264.31379318237305,1.03983473777771,0.5119549632072449,230.28241237905965
161.0,22.436683654785156,245.5867050040467,0.6215163469314575,90.88868087199407,77.53534698486328,0.16283908486366272,0.023313810312614227,154.2049689440994,0.6345450282096863,223.6555964241963,66.10867309570312,151.13914928600352,25,0.5669069886207581,94.14186096191406,0.11953544616699219,0.6099674105644226,1.0,98.57035827636719,161.0,0.5906869769096375,66.2519302368164,0.0,165.22564697265625,25000,25.0,-156.8695068359375,275.06175422668457,1.0414061546325684,0.5777121186256409,227.11668185533742
170.0,26.48798370361328,245.2142048094159,0.6921841502189636,90.99043101258597,81.16780853271484,0.19525106251239777,0.02426044449968572,152.73529411764707,0.577145516872406,224.16296678209426,69.43682861328125,231.9919266971609,26,0.5695180296897888,99.51917266845703,0.12236803770065308,0.6291017532348633,1.0,104.57655334472656,170.0,0.5859031677246094,69.43299865722656,0.0,165.8164825439453,26000,26.0,-159.3472900390625,285.74433279037476,1.0443543195724487,0.47692933678627014,227.30419127233063
171.0,28.40277862548828,250.6027062441735,0.6631947755813599,91.10862844858761,84.76312255859375,0.21947360038757324,0.023782417899897774,157.69005847953215,0.5817004442214966,228.56537668524226,72.43019104003906,155.14223033784714,27,0.5749545693397522,106.71194458007812,0.11659745126962662,0.6158807873725891,1.0,112.07379150390625,171.0,0.5773487687110901,73.26223754882812,0.0,166.12277221679688,27000,27.0,-168.1717987060547,296.349538564682,1.0323807001113892,0.5238757729530334,224.63152605253492
178.0,28.79574966430664,242.12313966794957,0.6867138147354126,91.2010068447859,88.08453369140625,0.19595761597156525,0.023313810312614227,156.56179775280899,0.3977130353450775,229.1447930321492,73.22984313964844,203.64151067358773,28,0.5791446566581726,112.74665832519531,0.1172962635755539,0.7281541228294373,1.0,118.57449340820312,178.0,0.5699948668479919,74.29047393798828,0.0,174.7804718017578,28000,28.0,-175.25221252441406,307.0141544342041,1.033950924873352,0.43862399458885193,223.88188264614396
184.0,32.476444244384766,243.27842166954244,0.7674968838691711,91.29280209945287,91.63411712646484,0.2426578849554062,0.02240411346542305,156.09782608695653,0.26451319456100464,230.95840867465327,73.44091796875,190.98901162734023,29,0.5831813812255859,122.19600677490234,0.11723597347736359,0.7474244832992554,1.0,128.24575805664062,184.0,0.5632330775260925,74.43888092041016,0.0,167.13253784179688,29000,29.0,-181.75521850585938,317.65921664237976,1.0324510335922241,0.264178603887558,222.74764571446104
192.0,23.121007919311523,246.79311100489645,0.696119487285614,91.36994520861947,94.62966918945312,0.2066516876220703,0.023313810312614227,156.0,0.3428795337677002,233.13941743995966,76.97599792480469,200.08828510576444,30,0.5876845717430115,128.9673614501953,0.11638501286506653,0.725648820400238,1.0,135.67098999023438,192.0,0.5556739568710327,77.76420593261719,0.0,169.76968383789062,30000,30.0,-186.09771728515625,328.33553671836853,1.0385903120040894,0.3785957396030426,221.99233369417115
201.0,29.416854858398438,245.4576879767081,0.6739593148231506,91.4270490707735,97.29283905029297,0.22501279413700104,0.023313810312614227,154.10945273631842,0.402547687292099,232.68985827369056,77.0645751953125,196.7726072579683,31,0.5935470461845398,135.23167419433594,0.11522730439901352,0.662956953048706,1.0,140.82293701171875,201.0,0.5472586750984192,78.183349609375,0.0,167.25015258789062,31000,31.0,-188.73696899414062,339.0681457519531,1.0417569875717163,0.3824731409549713,221.178794131713
