eval/return,total/epochs,reference_actor_Q_std,rollout/return,eval/return_history,reference_perturbed_action_mean,total/steps_per_second,rollout/actions_mean,rollout/episode_steps,reference_action_mean,ret_rms_std,ret_rms_mean,reference_actor_Q_mean,train/loss_critic,eval/episodes,reference_perturbed_action_std,param_noise_stddev,rollout/actions_std,reference_Q_mean,eval/Q,train/param_noise_distance,obs_rms_std,rollout/Q_mean,obs_rms_mean,total/episodes,train/loss_actor,rollout/episodes,reference_action_std,reference_Q_std,rollout/return_history,total/duration,total/steps
1392.0759615689335,4389,3847.412353515625,872.1214676045159,1209.428670592334,0.11187396943569183,54.994494649595495,0.1428937017917633,182.85471438690055,0.16473814845085144,1.0,0.0,4198.22119140625,201191.578125,4389.0,0.9421179294586182,0.007649259507199841,0.8704795241355896,3928.16748046875,8913.560546875,0.18397033214569092,6.64922571182251,4148.15380859375,1.8432857990264893,24001.0,-8316.591796875,24001.0,0.9374933838844299,3818.251220703125,833.8564355244732,79807.98856258392,4389000
1139.0364030826333,4390,3865.30908203125,872.1601091647185,1205.5502794322456,0.11535926163196564,54.992529917150165,0.14290183782577515,182.86355872182645,0.14641723036766052,1.0,0.0,4184.20703125,195837.953125,4390.0,0.9474440813064575,0.007649259507199841,0.8704773187637329,3909.7958984375,7901.97998046875,0.2210552841424942,6.649186134338379,4149.34228515625,1.8433164358139038,24003.0,-8382.5595703125,24003.0,0.9398295879364014,3831.16650390625,850.5770742531458,79829.02417135239,4390000
1687.2561565564465,4391,3895.3955078125,872.2317614850167,1204.209248852373,0.08998429030179977,54.98993252547821,0.14290466904640198,182.8798833819242,0.11653498560190201,1.0,0.0,4162.69140625,210143.34375,4391.0,0.944629967212677,0.007649259507199841,0.870484471321106,3905.07470703125,8749.8876953125,0.19928884506225586,6.649263381958008,4150.07080078125,1.8433197736740112,24010.0,-8425.05859375,24010.0,0.9420686960220337,3871.942138671875,901.6816604583157,79850.97995829582,4391000
1203.9057827344404,4392,3878.21142578125,872.2433372396721,1199.18436699416,0.1987576186656952,54.98773980239129,0.14291465282440186,182.88294815740161,0.2317199409008026,1.0,0.0,4214.02587890625,225874.6875,4392.0,0.9253498911857605,0.007803009623294559,0.870486855506897,3947.52490234375,8738.83984375,0.21723437309265137,6.649415969848633,4150.99951171875,1.8433442115783691,24015.0,-8328.9345703125,24015.0,0.9189749360084534,3853.7265625,914.5026867560936,79872.35001444817,4392000
693.1743544226856,4393,3890.3125,872.1026809500746,1195.2887148090686,0.16167113184928894,54.986053252924776,0.1429351568222046,182.8551864801865,0.17070476710796356,1.0,0.0,4244.3076171875,177670.71875,4393.0,0.935494601726532,0.007803009623294559,0.8704889416694641,3966.45068359375,8575.525390625,0.2181941717863083,6.649715423583984,4151.810546875,1.8433187007904053,24024.0,-8378.9013671875,24024.0,0.9360203146934509,3862.42626953125,898.991576494623,79892.9863140583,4393000
798.3782088585834,4394,3887.695556640625,872.1670001411397,1186.5111259174687,0.1412249207496643,54.984347761687054,0.14293019473552704,182.8698185450308,0.14900235831737518,1.0,0.0,4234.4638671875,153504.703125,4394.0,0.9441255927085876,0.007803009623294559,0.8704907298088074,3956.926025390625,8350.1416015625,0.19580398499965668,6.649676322937012,4152.93408203125,1.8432945013046265,24028.0,-8319.72265625,24028.0,0.9425860047340393,3856.481201171875,931.7453025560698,79913.65140938759,4394000
1314.0775953822952,4395,3838.232177734375,872.0567451938235,1179.6069555934375,0.1429302990436554,54.98210497238591,0.14292936027050018,182.8470627392245,0.1319444328546524,1.0,0.0,4249.162109375,162675.96875,4395.0,0.9420238733291626,0.007803009623294559,0.8704922795295715,3963.601806640625,8972.947265625,0.1831969916820526,6.649684906005859,4153.91357421875,1.8432341814041138,24036.0,-8339.4072265625,24036.0,0.939809262752533,3796.281005859375,924.6919362344994,79935.09892368317,4395000
510.4386089255846,4396,3856.798828125,871.9271818336797,1181.1994041898151,0.14222975075244904,54.98079000774071,0.142934188246727,182.82062798918693,0.11818107217550278,1.0,0.0,4185.7236328125,167677.984375,4396.0,0.9426546692848206,0.007649259507199841,0.8704952597618103,3901.29150390625,8086.6015625,0.20774495601654053,6.649688720703125,4154.76025390625,1.8432095050811768,24045.0,-8273.86328125,24045.0,0.948671281337738,3808.185546875,929.318145332604,79955.1988863945,4396000
1334.776297270879,4397,3875.012451171875,871.7544297475596,1184.7095508703792,0.09183749556541443,54.97860094466708,0.14293764531612396,182.7847848680108,0.10045093297958374,1.0,0.0,4249.55419921875,170344.78125,4397.0,0.9480634927749634,0.007498538875796335,0.8704943656921387,3960.068603515625,9545.8701171875,0.20674316585063934,6.649572372436523,4155.8779296875,1.8431925773620605,24055.0,-8432.537109375,24055.0,0.9479295015335083,3823.604736328125,919.4675316592627,79976.57132863998,4397000
1179.2279394056004,4398,3883.755859375,871.7404724768487,1183.035546749281,0.1661187708377838,54.976464184422795,0.14294998347759247,182.78267736170565,0.1619521528482437,1.0,0.0,4283.8759765625,198091.203125,4398.0,0.9365003108978271,0.007649259507199841,0.8704922795295715,3998.912109375,8658.4765625,0.21141815185546875,6.649482250213623,4156.89794921875,1.8432010412216187,24061.0,-8379.6015625,24061.0,0.9356154799461365,3829.18017578125,863.336909734461,79997.86936545372,4398000
