train/loss_actor,total/episodes,rollout/return,eval/episodes,rollout/Q_mean,reference_Q_std,total/steps_per_second,reference_Q_mean,ret_rms_mean,eval/Q,reference_action_mean,train/loss_critic,reference_perturbed_action_mean,rollout/episodes,total/duration,rollout/return_history,train/param_noise_distance,reference_perturbed_action_std,reference_action_std,reference_actor_Q_std,reference_actor_Q_mean,rollout/actions_mean,rollout/episode_steps,total/steps,total/epochs,ret_rms_std,rollout/actions_std,eval/return,obs_rms_mean,param_noise_stddev,obs_rms_std,eval/return_history
0.9036819338798523,1.0,-400.61059034004364,1.0,-0.8651307225227356,0.9607646465301514,73.82088830470069,-1.289406657218933,0.0,0.21986041963100433,0.2974942922592163,0.09303640574216843,0.40983763337135315,1.0,13.546301364898682,-400.61059034004364,0.8064374327659607,0.5901907086372375,0.7441549897193909,0.8239083886146545,-0.8823719620704651,0.25559622049331665,1000.0,1000,1,1.0,0.5976009368896484,-317.19850454817,0.18962794542312622,0.16720346283821505,1.951228380203247,-317.19850454817
0.42179855704307556,2.0,-342.9075988938019,2.0,-0.8054948449134827,1.0660996437072754,74.60930057774169,-1.1062672138214111,0.0,1.5349184274673462,0.2985214293003082,0.07046165317296982,-0.029145577922463417,2.0,26.806309461593628,-342.9075988938019,0.6906171441078186,0.6476180553436279,0.8169676661491394,0.8588929772377014,-0.48651623725891113,0.35160204768180847,1000.0,2000,2,1.0,0.5892872214317322,-476.9078392858305,0.14393983781337738,0.1370306733903066,1.5481871366500854,-397.0531719170002
-0.34667181968688965,3.0,-467.9148102799254,3.0,-0.5451027750968933,1.0767518281936646,75.18749575935794,-0.378984272480011,0.0,0.9328278303146362,0.48898109793663025,0.07104367017745972,0.4141913950443268,3.0,39.900251626968384,-467.9148102799254,0.5822864174842834,0.6981156468391418,0.704002857208252,0.9571788311004639,0.09095452725887299,0.20398031175136566,1000.0,3000,3,1.0,0.6538930535316467,-403.8014473470101,0.0757858157157898,0.11230273064362171,1.4897810220718384,-399.30259706033684
-0.844585120677948,4.0,-439.44756723691734,4.0,-0.17192846536636353,1.3786722421646118,75.68697405600595,-0.5630146265029907,0.0,2.145462989807129,0.1534857153892517,0.09505005925893784,-0.028460582718253136,4.0,52.849252462387085,-439.44756723691734,0.5522823333740234,0.748914897441864,0.8465085625648499,1.2398725748062134,-0.11193527281284332,0.2591618299484253,1000.0,4000,4,1.0,0.6532531976699829,223.90600136079684,0.06351102888584137,0.09203708190275892,1.3552699089050293,-243.5004474550534
-2.922847032546997,5.0,-316.21506192904457,5.0,0.7060283422470093,1.5759211778640747,75.89931033337606,-0.13039861619472504,0.0,4.844542503356934,0.41463127732276917,0.11267732828855515,0.3855380117893219,5.0,65.87675142288208,-316.21506192904457,0.45454367995262146,0.7233234643936157,0.7806414365768433,1.4439315795898438,0.5652934312820435,0.22301660478115082,1000.0,5000,5,1.0,0.6668915152549744,-67.95370268031925,0.05441775172948837,0.07542848153938683,1.502627968788147,-208.39109850010658
-5.347099781036377,6.0,-238.59552404546025,6.0,1.6518863439559937,1.7112586498260498,76.02121774698891,1.1977508068084717,0.0,7.944915771484375,0.3657693862915039,0.14722055196762085,0.41590431332588196,6.0,78.9253339767456,-238.59552404546025,0.31337296962738037,0.7108967304229736,0.8001267313957214,1.5753276348114014,2.058143138885498,0.21863463521003723,1000.0,6000,6,1.0,0.6783825159072876,431.1584650482265,0.05120166018605232,0.06181699495154324,1.606555700302124,-101.7995045753844
-7.694716930389404,7.0,-253.32450431356304,7.0,2.3756649494171143,1.5450705289840698,76.14940489603265,3.860240936279297,0.0,9.589723587036133,0.009317383170127869,0.18667636811733246,0.05327519774436951,7.0,91.92455291748047,-253.32450431356304,0.3477245569229126,0.8319838643074036,0.8311469554901123,1.356981635093689,4.740475654602051,0.2630982995033264,1000.0,7000,7,1.0,0.6720298528671265,113.36824794847193,0.06656208634376526,0.05066177638540577,1.671871542930603,-71.0612542148335
-9.492510795593262,8.0,-277.3622440959345,8.0,3.0102734565734863,1.6188760995864868,76.13794607743823,5.359992027282715,0.0,9.55657958984375,0.03147795796394348,0.24781294167041779,-0.01909852959215641,8.0,105.07244300842285,-277.3622440959345,0.29912182688713074,0.7411649823188782,0.767066240310669,1.5181732177734375,6.106633186340332,0.2847038805484772,1000.0,8000,8,1.0,0.6745639443397522,-346.02541589750933,0.061594828963279724,0.04151957869412388,1.7155245542526245,-105.43177442516796
-11.83452033996582,9.0,-287.41709514263067,9.0,3.724977493286133,1.690384864807129,76.2671410734624,7.415477752685547,0.0,13.007377624511719,-0.025736073032021523,0.19460682570934296,0.04013223573565483,9.0,118.00625896453857,-287.41709514263067,0.23892472684383392,0.7263025641441345,0.7410308122634888,1.6071699857711792,8.363838195800781,0.31163159012794495,1000.0,9000,9,1.0,0.6689733862876892,-280.282715553844,0.0682234838604927,0.034027141129503384,1.6489609479904175,-124.85965677279864
-13.54840087890625,10.0,-292.5411103024004,10.0,4.287964820861816,1.8030611276626587,76.34722822437712,9.082159042358398,0.0,10.142616271972656,0.2540323734283447,0.3879402279853821,0.23815523087978363,10.0,130.9805245399475,-292.5411103024004,0.228430837392807,0.7500873804092407,0.805052638053894,1.7426111698150635,9.680222511291504,0.25807079672813416,1000.0,10000,10,1.0,0.6928012371063232,-98.33191921129897,0.07227900624275208,0.030804326970036475,1.6063905954360962,-122.20688301664867
