reference_action_std,eval/return,total/steps,total/episodes,reference_actor_Q_mean,rollout/actions_std,train/param_noise_distance,reference_Q_mean,ret_rms_mean,ret_rms_std,rollout/actions_mean,eval/return_history,reference_actor_Q_std,rollout/episodes,rollout/return,rollout/Q_mean,train/loss_critic,obs_rms_std,train/loss_actor,obs_rms_mean,total/epochs,eval/episodes,total/duration,rollout/episode_steps,eval/Q,reference_action_mean,rollout/return_history,reference_Q_std,total/steps_per_second
0.5010992288589478,-67.15466878848068,13000,13.0,15.014995574951172,0.7462598085403442,0.0,14.576377868652344,0.0,1.0,-0.08442030847072601,-155.30280150160073,0.4595228433609009,13.0,-138.02671367194685,1.6264843940734863,0.2424694299697876,2.371546745300293,-9.279816627502441,0.13049937784671783,13,13.0,139.86294746398926,1000.0,15.259309768676758,0.05524575710296631,-138.02671367194685,0.5573264360427856,92.94813412499498
0.4429149627685547,48.839212551456875,14000,14.0,16.14670181274414,0.7474321126937866,0.0,15.743669509887695,0.0,1.0,-0.07328705489635468,-140.72122906923946,0.5421665906906128,14.0,-101.97804618386068,2.286447763442993,0.3191848397254944,2.459599018096924,-11.119916915893555,0.1361415684223175,14,14.0,150.8585753440857,1000.0,15.436248779296875,0.0271929744631052,-101.97804618386068,0.539965808391571,92.80214908611
0.5656508803367615,521.959408870614,15000,15.0,17.66347885131836,0.749234139919281,0.0,17.234291076660156,0.0,1.0,-0.06750644743442535,-96.54251987324922,0.7005778551101685,15.0,-73.63093539495478,2.98193621635437,0.4129454791545868,2.502391815185547,-13.361964225769043,0.1406966745853424,15,15.0,161.5020809173584,1000.0,14.019628524780273,0.0966498851776123,-73.63093539495478,0.7144242525100708,92.8780602379705
0.5717800259590149,-151.29868874256618,16000,16.0,19.398273468017578,0.7501422762870789,0.0,18.80539321899414,0.0,1.0,-0.05913500487804413,-99.96478042758156,1.0387181043624878,16.0,-35.47554628075984,3.723126173019409,0.4505913555622101,2.566728353500366,-15.456046104431152,0.14626553654670715,16,16.0,172.19912242889404,1000.0,17.850765228271484,-0.04680044576525688,-35.47554628075984,0.8462755084037781,92.91568838631486
0.5791978240013123,648.1772443367732,17000,17.0,21.784038543701172,0.7496888637542725,0.0,21.0263671875,0.0,1.0,-0.05502060800790787,-55.95642602967833,1.2067548036575317,17.0,-17.236278770508193,4.607213497161865,0.6934840679168701,2.5730786323547363,-18.143579483032227,0.14521895349025726,17,17.0,182.89715147018433,1000.0,19.495973587036133,0.16819246113300323,-17.236278770508193,1.196405053138733,92.94841315651283
0.5380280017852783,385.0777315484143,18000,18.0,24.301788330078125,0.750810980796814,0.0,23.58627700805664,0.0,1.0,-0.04431723430752754,-31.454528386450963,1.023760437965393,18.0,20.166966411442097,5.494319438934326,0.4037439227104187,2.5996108055114746,-20.9670467376709,0.15018539130687714,18,18.0,193.57749247550964,1000.0,21.41176986694336,0.12170085310935974,20.166966411442097,1.0723719596862793,92.98601696825503
0.529971182346344,316.95537447491824,19000,19.0,26.483837127685547,0.7471139430999756,0.0,25.809877395629883,0.0,1.0,-0.03349841386079788,-13.117165077957846,1.1638368368148804,19.0,40.482703517359575,6.420436859130859,1.2380138635635376,2.611672878265381,-23.848278045654297,0.15378768742084503,19,19.0,204.25136280059814,1000.0,23.589624404907227,0.15264452993869781,40.482703517359575,1.2160513401031494,93.02263514662023
0.5886808037757874,613.8223891689494,20000,20.0,29.537601470947266,0.7476160526275635,0.0,28.787681579589844,0.0,1.0,-0.021477481350302696,18.229812634387514,1.1639811992645264,20.0,64.40274357929587,7.429314136505127,1.0194357633590698,2.6217095851898193,-26.87845230102539,0.1578611582517624,20,20.0,214.96503472328186,1000.0,28.549856185913086,0.08663725852966309,64.40274357929587,1.2380468845367432,93.03838657177624
0.5029281973838806,548.6023102138187,21000,21.0,31.32756996154785,0.7482403516769409,0.0,30.760461807250977,0.0,1.0,-0.02157328836619854,43.48564585245566,1.1416223049163818,21.0,44.719803811062036,8.22595500946045,0.8603767156600952,2.566187620162964,-29.806310653686523,0.155090793967247,21,21.0,225.64834594726562,1000.0,31.008190155029297,0.17983132600784302,44.719803811062036,1.155079960823059,93.06516257339521
0.5499811768531799,-484.36338096313136,22000,22.0,33.417381286621094,0.7443072199821472,0.0,32.85908508300781,0.0,1.0,-0.014599182642996311,19.49250826992898,1.3592411279678345,22.0,78.92744596156571,9.387048721313477,2.8926444053649902,2.5902211666107178,-32.8509521484375,0.1586325615644455,22,22.0,236.5435652732849,1000.0,26.159032821655273,0.22561125457286835,78.92744596156571,1.2683238983154297,93.00612331002465
0.503241240978241,741.4784744175588,23000,23.0,34.95475769042969,0.7412915229797363,0.0,34.467926025390625,0.0,1.0,-0.0008829628932289779,50.88320245026072,1.8126671314239502,23.0,64.17657229802424,10.344805717468262,1.1953895092010498,2.54198956489563,-35.747901916503906,0.15762794017791748,23,23.0,247.30925297737122,1000.0,39.46221160888672,0.18118911981582642,64.17657229802424,1.764507532119751,93.00096831437398
0.6106796264648438,781.9859558650625,24000,24.0,36.198238372802734,0.7396067976951599,0.0,35.622406005859375,0.0,1.0,0.013086688704788685,81.34581717587746,1.4288055896759033,24.0,89.415724684556,11.617535591125488,1.5522059202194214,2.556090831756592,-39.211395263671875,0.16239380836486816,24,24.0,258.31112599372864,1000.0,42.664024353027344,0.22589482367038727,89.415724684556,1.5229908227920532,92.91121281621714
0.7014291882514954,827.1447841954574,25000,25.0,39.34113693237305,0.7379398345947266,0.0,38.57189178466797,0.0,1.0,0.00892473291605711,111.17777585666065,1.4000754356384277,25.0,108.43270172666509,12.887795448303223,2.197180986404419,2.5603396892547607,-42.61465835571289,0.16336704790592194,25,25.0,268.9906508922577,1000.0,46.46363830566406,-0.08296205848455429,108.43270172666509,1.433836579322815,92.9400331092309
0.6151302456855774,1087.2987718077318,26000,26.0,43.12641906738281,0.7373459935188293,0.0,42.370948791503906,0.0,1.0,0.01367613673210144,148.72089108554798,1.5579861402511597,26.0,133.55778442343978,14.250255584716797,4.7834153175354,2.581181049346924,-46.086830139160156,0.1658056080341339,26,26.0,279.85132002830505,1000.0,51.098323822021484,0.001445350586436689,133.55778442343978,1.4717758893966675,92.90647618660608
0.5988335609436035,1063.5149963826166,27000,27.0,45.4354248046875,0.7336176633834839,0.0,44.46518325805664,0.0,1.0,0.01842227764427662,182.60215424469868,1.6131551265716553,27.0,157.88913473355328,15.644428253173828,1.3131103515625,2.5944511890411377,-50.029541015625,0.16817936301231384,27,27.0,290.5140416622162,1000.0,54.50735092163086,0.13829194009304047,157.88913473355328,1.565695881843567,92.9387090741493
0.5483412742614746,1035.9825199376296,28000,28.0,49.187171936035156,0.7310911417007446,0.0,48.02376174926758,0.0,1.0,0.026342742145061493,213.08002444801767,1.6533396244049072,28.0,178.25312201288833,17.056602478027344,2.974846601486206,2.608238697052002,-53.684425354003906,0.1713024228811264,28,28.0,301.50340723991394,1000.0,57.92938232421875,0.20938722789287567,178.25312201288833,1.8368808031082153,92.86793889436774
0.5663784742355347,1086.713485853806,29000,29.0,51.822940826416016,0.7299653887748718,0.0,50.75053787231445,0.0,1.0,0.027809301391243935,243.2053162206311,1.3983783721923828,29.0,201.79999741492173,18.50672721862793,1.5039503574371338,2.6297359466552734,-57.23810958862305,0.17329451441764832,29,29.0,312.25526332855225,1000.0,61.699031829833984,0.22897009551525116,201.79999741492173,1.3246058225631714,92.8727339640916
0.6383140087127686,712.1724490628201,30000,30.0,55.19607162475586,0.7285504937171936,0.0,54.23652648925781,0.0,1.0,0.02709975838661194,258.8375539820374,1.8232102394104004,30.0,224.01038098329266,19.968908309936523,4.046385765075684,2.652345895767212,-60.84266662597656,0.17484717071056366,30,30.0,322.92233180999756,1000.0,63.30320739746094,-0.0019480487098917365,224.01038098329266,1.5729979276657104,92.90159597154009
0.5796321034431458,1005.2735400020408,31000,31.0,59.39332580566406,0.7255282402038574,0.0,58.16191101074219,0.0,1.0,0.031558942049741745,282.9161341762311,1.3597625494003296,31.0,239.71063542336913,21.446809768676758,4.519504547119141,2.6638762950897217,-64.66022491455078,0.17709881067276,31,31.0,333.5648522377014,1000.0,68.60745239257812,0.31153395771980286,239.71063542336913,1.2825560569763184,92.93545105858189
0.623870313167572,909.0609122787221,32000,32.0,62.283058166503906,0.72477126121521,0.0,61.104286193847656,0.0,1.0,0.03046046383678913,302.48315849193386,1.0938395261764526,32.0,259.62167817597697,22.956621170043945,4.0934858322143555,2.6838018894195557,-68.27250671386719,0.1788792461156845,32,32.0,344.19990396499634,1000.0,72.07987213134766,0.250844806432724,259.62167817597697,1.1279679536819458,92.96922989047162
0.6494407653808594,927.9984712305061,33000,33.0,65.17852020263672,0.7226417660713196,0.0,64.13555908203125,0.0,1.0,0.029257329180836678,321.43816796886034,1.5350674390792847,33.0,275.833336598677,24.47786521911621,5.272382736206055,2.695402145385742,-71.9524917602539,0.18000279366970062,33,33.0,354.86598229408264,1000.0,75.89749908447266,0.26827970147132874,275.833336598677,1.3906373977661133,92.9928526444454
0.6463274955749512,832.8516232060285,34000,34.0,68.48729705810547,0.7215632200241089,0.0,67.33047485351562,0.0,1.0,0.03140532970428467,336.47974018171817,1.2870572805404663,34.0,289.2917642930504,26.02213478088379,5.932457447052002,2.7078216075897217,-75.76455688476562,0.1815544217824936,34,34.0,365.53697967529297,1000.0,79.62738800048828,0.3405490219593048,289.2917642930504,1.2335004806518555,93.01384508402474
0.6656951308250427,765.5633281889602,35000,35.0,71.16976165771484,0.7205071449279785,0.0,70.17610168457031,0.0,1.0,0.029943743720650673,348.7392712676394,1.5535879135131836,35.0,297.34594176568123,27.527761459350586,4.676630973815918,2.7219009399414062,-79.25297546386719,0.18164347112178802,35,35.0,376.21880555152893,1000.0,82.18939971923828,0.2590072453022003,297.34594176568123,1.632582187652588,93.03096890303165
0.6794021129608154,897.0946832526628,36000,36.0,73.9783935546875,0.7195233106613159,0.0,72.84245300292969,0.0,1.0,0.024723850190639496,363.97136604500116,1.8671951293945312,36.0,310.13546705606717,29.085323333740234,8.493074417114258,2.7351484298706055,-82.51495361328125,0.1817852258682251,36,36.0,386.9143807888031,1000.0,86.20784759521484,0.19410057365894318,310.13546705606717,1.6891133785247803,93.04384067246798
0.6796485185623169,868.2772152916908,37000,37.0,77.09541320800781,0.7195946574211121,0.0,76.08561706542969,0.0,1.0,0.02321617677807808,377.60125386247927,2.1253018379211426,37.0,321.8222474506736,30.66398048400879,3.3718373775482178,2.7442989349365234,-86.57319641113281,0.18265879154205322,37,37.0,398.9801688194275,1000.0,90.23812103271484,0.32721906900405884,321.8222474506736,2.036463737487793,92.73643877960674
0.661104679107666,863.4958298547251,38000,38.0,80.38854217529297,0.7184873819351196,0.0,79.17537689208984,0.0,1.0,0.029782896861433983,390.38795323069627,1.9307574033737183,38.0,328.84818958908835,32.249393463134766,4.429216384887695,2.74505352973938,-89.6471176147461,0.184330016374588,38,38.0,409.6768238544464,1000.0,93.114990234375,0.40319299697875977,328.84818958908835,2.0003175735473633,92.75604034047329
0.7402922511100769,854.9081697428686,39000,39.0,82.30987548828125,0.7166470289230347,0.0,81.46788787841797,0.0,1.0,0.03382347524166107,402.29872801305964,1.9617035388946533,39.0,334.312785191983,33.831871032714844,7.2665300369262695,2.7506473064422607,-92.44158935546875,0.18571637570858002,39,39.0,420.49373865127563,1000.0,95.86318969726562,0.24187208712100983,334.312785191983,1.7761256694793701,92.748111125487
0.7374105453491211,681.9769145290801,40000,40.0,85.07339477539062,0.7152782678604126,0.0,84.07233428955078,0.0,1.0,0.03217796981334686,409.2906826759601,2.3630211353302,40.0,346.72069882492525,35.41885757446289,3.9965481758117676,2.7615342140197754,-95.59629821777344,0.1867486834526062,40,40.0,431.3408260345459,1000.0,98.0373764038086,0.1031653881072998,346.72069882492525,2.043397903442383,92.73409235970726
0.780673623085022,984.5412422314505,41000,41.0,88.08573913574219,0.7140554785728455,0.0,86.87995147705078,0.0,1.0,0.032888442277908325,423.3211841285331,2.482448101043701,41.0,361.85615681022693,37.022403717041016,10.298742294311523,2.7711501121520996,-98.57469940185547,0.1878567337989807,41,41.0,442.6200728416443,1000.0,102.64667510986328,-0.049467552453279495,361.85615681022693,2.4916481971740723,92.63023192052233
0.6594399213790894,795.3554326422916,42000,42.0,90.01029968261719,0.7144253253936768,0.0,88.90294647216797,0.0,1.0,0.03710613399744034,432.17914242647976,1.8728910684585571,42.0,372.5513368026685,38.60857009887695,13.7466402053833,2.778703451156616,-101.24811553955078,0.1896120309829712,42,42.0,453.5018000602722,1000.0,105.28710174560547,0.4357375204563141,372.5513368026685,1.9230083227157593,92.61264231898976
0.7559450268745422,915.6217091949715,43000,43.0,93.0052261352539,0.7150248289108276,0.0,91.72392272949219,0.0,1.0,0.0332164540886879,443.4219928164447,2.073502540588379,43.0,377.669945689442,40.14453887939453,7.400508403778076,2.7801458835601807,-104.45731353759766,0.1894482523202896,43,43.0,464.3730800151825,1000.0,108.32393646240234,0.23181509971618652,377.669945689442,1.9389997720718384,92.59796024049054
0.8056841492652893,710.767832860007,44000,44.0,97.2750244140625,0.7157601714134216,0.0,95.89967346191406,0.0,1.0,0.034061577171087265,449.4980346356166,3.0731985569000244,44.0,386.1038257099899,41.71379089355469,20.722707748413086,2.790052890777588,-107.52005004882812,0.1901381015777588,44,44.0,475.21466040611267,1000.0,111.3198013305664,0.18451814353466034,386.1038257099899,2.784396171569824,92.58973610451777
0.7891653180122375,839.8837560314283,45000,45.0,99.93696594238281,0.7155488729476929,0.0,98.497314453125,0.0,1.0,0.03683813661336899,458.17327288885684,3.2509846687316895,45.0,394.94722371320194,43.28870391845703,13.280609130859375,2.798130512237549,-110.79335021972656,0.19113723933696747,45,45.0,486.0724720954895,1000.0,113.94496154785156,-0.015604282729327679,394.94722371320194,3.1045079231262207,92.57878728659972
0.7600491046905518,951.3643748188481,46000,46.0,102.55768585205078,0.715862512588501,0.0,101.28082275390625,0.0,1.0,0.03193215653300285,468.8948185829871,2.6414501667022705,46.0,402.79919996974377,44.834964752197266,21.436079025268555,2.8076674938201904,-113.37063598632812,0.190909281373024,46,46.0,496.9407744407654,1000.0,117.04900360107422,0.10280796885490417,402.79919996974377,2.477419376373291,92.56636276579702
0.7788466811180115,697.6849329616009,47000,47.0,106.41571044921875,0.7161910533905029,0.0,105.27032470703125,0.0,1.0,0.029718054458498955,473.76269335700016,2.6730358600616455,47.0,409.0872853934418,46.377830505371094,11.442985534667969,2.821204423904419,-116.22694396972656,0.19109633564949036,47,47.0,507.7759392261505,1000.0,118.64334869384766,-0.09780722856521606,409.0872853934418,2.5023012161254883,92.56051019594962
0.7409911155700684,955.0763054224723,48000,48.0,108.53480529785156,0.7169880867004395,0.0,107.52279663085938,0.0,1.0,0.029068823903799057,483.7900602750307,2.574840784072876,48.0,414.829787247929,47.91377258300781,19.136211395263672,2.8346993923187256,-119.06009674072266,0.19142873585224152,48,48.0,518.8583316802979,1000.0,122.08667755126953,0.24055148661136627,414.829787247929,2.210141181945801,92.51080125196081
0.7711699604988098,594.5978695927973,49000,49.0,111.72962951660156,0.7159155607223511,0.0,110.70455169677734,0.0,1.0,0.03148777782917023,486.0514441386586,2.963087797164917,49.0,418.4469895139872,49.43422317504883,14.000385284423828,2.8414065837860107,-121.49930572509766,0.19218644499778748,49,49.0,530.2428407669067,1000.0,122.92427825927734,0.16009797155857086,418.4469895139872,2.7484917640686035,92.41048861523481
0.7717453241348267,825.8243816769389,50000,50.0,113.50462341308594,0.7145524024963379,0.0,112.59974670410156,0.0,1.0,0.03219582885503769,492.84690288942426,2.936021089553833,50.0,417.371622730719,50.9049186706543,24.22269058227539,2.8440372943878174,-123.62030029296875,0.19246816635131836,50,50.0,541.7523462772369,1000.0,126.5730972290039,0.005070885177701712,417.371622730719,2.6911349296569824,92.29309359449077
0.7464175224304199,779.6337051781863,51000,51.0,116.2514877319336,0.714195191860199,0.0,115.23757934570312,0.0,1.0,0.0298440121114254,498.4701735225372,3.4267377853393555,51.0,423.38524814086827,52.39146041870117,16.358383178710938,2.8555309772491455,-126.21317291259766,0.19261685013771057,51,51.0,553.3713757991791,1000.0,128.3238525390625,-0.009265261702239513,423.38524814086827,3.1240100860595703,92.16233840491982
0.8332506418228149,916.1319796455185,52000,52.0,118.89677429199219,0.7146456241607666,0.0,117.86618041992188,0.0,1.0,0.030003024265170097,506.5021313325945,3.005073070526123,52.0,426.6863497304599,53.86024475097656,11.972675323486328,2.861276149749756,-128.14427185058594,0.19293099641799927,52,52.0,564.4043891429901,1000.0,130.9660186767578,-0.017254183068871498,426.6863497304599,3.0589001178741455,92.13252235504136
0.863837480545044,1033.3695807043564,53000,53.0,121.02471160888672,0.7148489952087402,0.0,119.94593811035156,0.0,1.0,0.02836642600595951,516.4430266037598,2.938817262649536,53.0,433.59039526571195,55.3271369934082,7.007568359375,2.8699207305908203,-130.48373413085938,0.19325143098831177,53,53.0,575.4827165603638,1000.0,133.6131134033203,0.021540790796279907,433.59039526571195,2.820852041244507,92.09659729970484
0.848064124584198,841.8158655292106,54000,54.0,124.0457763671875,0.715180516242981,0.0,122.95674896240234,0.0,1.0,0.025143032893538475,522.4684495468236,2.8502540588378906,54.0,441.21628978645214,56.77793502807617,12.923249244689941,2.878640651702881,-132.62594604492188,0.1934288740158081,54,54.0,586.5003778934479,1000.0,134.83372497558594,0.047894079238176346,441.21628978645214,2.627018451690674,92.07155192969103
0.8339701890945435,582.8582597008235,55000,55.0,125.83587646484375,0.7167842984199524,0.0,124.23933410644531,0.0,1.0,0.019363760948181152,523.5664460950783,2.665745258331299,55.0,442.6070470383011,58.18683624267578,10.275304794311523,2.8874876499176025,-134.5731964111328,0.19269001483917236,55,55.0,598.1753232479095,1000.0,136.46200561523438,0.12177132815122604,442.6070470383011,4.539707183837891,91.9462870874826
0.7884059548377991,564.0145655124008,56000,56.0,127.6598892211914,0.7159587144851685,0.0,126.6385726928711,0.0,1.0,0.01978525146842003,524.2887339418163,1.9952807426452637,56.0,449.2733938642863,59.615699768066406,19.119129180908203,2.8935577869415283,-136.794189453125,0.1932947337627411,56,56.0,609.1791734695435,1000.0,138.76812744140625,-0.003503046929836273,449.2733938642863,1.9805283546447754,91.92697721600585
0.8604287505149841,414.7804651594947,57000,57.0,129.700439453125,0.7158721685409546,0.0,128.36331176757812,0.0,1.0,0.024161040782928467,522.3675362438809,2.002349853515625,57.0,444.78387359882373,60.987152099609375,26.658218383789062,2.890862226486206,-138.77394104003906,0.19400319457054138,57,57.0,620.3395218849182,1000.0,139.5724639892578,-0.0913444384932518,444.78387359882373,2.0680177211761475,91.88516608905391
0.8605172038078308,467.2690982326159,58000,58.0,131.24864196777344,0.7152036428451538,0.0,130.46231079101562,0.0,1.0,0.026462003588676453,521.4175631747211,0.9965713024139404,58.0,443.34766081212643,62.35829162597656,7.160342216491699,2.8938026428222656,-140.7584991455078,0.1946631222963333,58,58.0,632.0908813476562,1000.0,142.3083953857422,-0.20551657676696777,443.34766081212643,0.8985161781311035,91.7589569973553
0.8814903497695923,-390.31936257433495,59000,59.0,133.67971801757812,0.7146269679069519,0.0,132.30056762695312,0.0,1.0,0.0264193806797266,505.9643949416863,1.1891449689865112,59.0,441.87425909669514,63.70627212524414,26.950231552124023,2.903923988342285,-142.44003295898438,0.19479987025260925,59,59.0,643.5371477603912,1000.0,140.26730346679688,0.04616765305399895,441.87425909669514,1.4834604263305664,91.68079916649586
0.8511499762535095,6.740366647204702,60000,60.0,135.25839233398438,0.7145610451698303,0.0,134.15042114257812,0.0,1.0,0.026227550581097603,497.6439944701116,1.1953173875808716,60.0,435.91046844022424,65.00238800048828,21.689355850219727,2.8969340324401855,-143.97537231445312,0.19378778338432312,60,60.0,654.7753331661224,1000.0,140.5402069091797,0.1190781220793724,435.91046844022424,1.1331626176834106,91.63448431979562
0.8703166246414185,-236.27419143262009,61000,61.0,136.29544067382812,0.7148293852806091,0.0,135.21139526367188,0.0,1.0,0.024439038708806038,485.612548799575,1.4814566373825073,61.0,437.91547462156825,66.3277587890625,13.73803997039795,2.9018352031707764,-145.54403686523438,0.19375360012054443,61,61.0,665.7414381504059,1000.0,140.91465759277344,0.08381321281194687,437.91547462156825,1.5994898080825806,91.62716409763085
0.84676593542099,797.715293948939,62000,62.0,136.78720092773438,0.7161895632743835,0.0,135.66632080078125,0.0,1.0,0.02227720245718956,490.64646404391954,1.7276811599731445,62.0,434.2938374091829,67.56857299804688,16.1599178314209,2.896285057067871,-147.06546020507812,0.19282405078411102,62,62.0,676.6278328895569,1000.0,149.3950958251953,0.0622880645096302,434.2938374091829,1.3975259065628052,91.63087444278987
0.8479317426681519,584.9612748080265,63000,63.0,139.07818603515625,0.7159404158592224,0.0,137.97535705566406,0.0,1.0,0.022811586037278175,492.1435245322387,1.9121737480163574,63.0,437.5703407474286,68.8734359741211,11.091638565063477,2.901017904281616,-148.60601806640625,0.1932222694158554,63,63.0,687.930258512497,1000.0,149.87124633789062,0.06845060735940933,437.5703407474286,1.5764977931976318,91.57905066746754
0.8270402550697327,770.1533544124721,64000,64.0,139.97161865234375,0.7157922983169556,0.0,139.11691284179688,0.0,1.0,0.023630844429135323,496.4874281241173,1.8911443948745728,64.0,439.58046641332743,70.15159606933594,26.603849411010742,2.9042675495147705,-150.0615692138672,0.19337332248687744,64,64.0,699.6869878768921,1000.0,153.0518035888672,0.24366843700408936,439.58046641332743,1.5632812976837158,91.46947293417527
0.829156219959259,737.9855156272844,65000,65.0,140.80148315429688,0.7157039046287537,0.0,139.61917114257812,0.0,1.0,0.023492610082030296,500.20278331647376,1.6311964988708496,65.0,443.2347845361096,71.41801452636719,15.956398963928223,2.909712791442871,-151.4487762451172,0.19377216696739197,65,65.0,711.6510701179504,1000.0,153.7316436767578,0.3030155301094055,443.2347845361096,1.6494567394256592,91.33689630962934
0.8348825573921204,656.0287423500181,66000,66.0,142.33090209960938,0.7164527177810669,0.0,141.31155395507812,0.0,1.0,0.019809747114777565,502.5637826957698,1.9416937828063965,66.0,443.64975954808335,72.65516662597656,1.896141767501831,2.9149463176727295,-152.8543701171875,0.19334185123443604,66,66.0,723.5141961574554,1000.0,154.88458251953125,0.1993415802717209,443.64975954808335,1.7422224283218384,91.2214305545384
