train/param_noise_distance,rollout/actions_std,rollout/episodes,eval/Q,ret_rms_std,param_noise_stddev,eval/episodes,total/steps_per_second,rollout/Q_mean,rollout/return_history,train/loss_actor,total/duration,rollout/return,reference_Q_std,eval/return,ret_rms_mean,obs_rms_mean,reference_actor_Q_std,reference_actor_Q_mean,eval/return_history,reference_Q_mean,reference_perturbed_action_mean,total/epochs,rollout/episode_steps,reference_perturbed_action_std,reference_action_mean,rollout/actions_mean,train/loss_critic,obs_rms_std,reference_action_std,total/steps,total/episodes
0.1678941547870636,0.665212869644165,26.0,23.587261199951172,1.0,0.03540877950819716,16.0,76.37207810772357,7.936305522918701,-436.0520410723047,-24.822532653808594,209.50064992904663,-436.0520410723047,5.6396355628967285,-221.07696149257714,0.0,0.019472068175673485,5.656225204467773,33.168434143066406,-681.5549262419979,31.974470138549805,0.4910162091255188,16,588.3076923076923,0.4904840588569641,0.2914244830608368,-0.03306462988257408,1.7819068431854248,0.38078951835632324,0.444379597902298,16000,26.0
0.21807555854320526,0.663975179195404,27.0,16.950599670410156,1.0,0.034711086666206405,17.0,76.98678491366142,8.734986305236816,-434.2653092145267,-26.42770767211914,220.81711840629578,-434.2653092145267,6.447349548339844,-195.39015095833508,0.0,0.020238356664776802,6.0207109451293945,35.64466857910156,-652.9569982841355,34.05187225341797,0.22730271518230438,17,603.5555555555555,0.4463597536087036,0.1718062460422516,-0.012668092735111713,2.4246954917907715,0.38272011280059814,0.47413328289985657,17000,27.0
0.1700715571641922,0.6620841026306152,29.0,16.858327865600586,1.0,0.03540877950819716,18.0,76.6278990269088,8.83945369720459,-421.0026669572205,-27.67413330078125,234.9013900756836,-421.0026669572205,6.818685054779053,-303.1169679462131,0.0,0.020083267241716385,6.361052513122559,39.44373321533203,-633.5214410431397,37.88023376464844,-0.09322390705347061,18,600.1379310344828,0.45931005477905273,0.18240967392921448,-0.012069523334503174,2.0324816703796387,0.385178804397583,0.4391019940376282,18000,29.0
0.1815500408411026,0.658530056476593,30.0,21.943185806274414,1.0,0.03758713295613906,19.0,76.31489705720418,9.832074165344238,-439.2103956875966,-29.060840606689453,248.96842861175537,-439.2103956875966,7.321476936340332,-300.5414444728532,0.0,0.020244624465703964,6.527980327606201,42.10633087158203,-615.9961780657562,40.32422637939453,0.22536902129650116,19,613.4666666666667,0.461035817861557,0.14259374141693115,-0.0120889563113451,3.2247507572174072,0.3837166726589203,0.45508986711502075,19000,30.0
0.24467888474464417,0.6494154334068298,32.0,41.0993537902832,1.0,0.034711086666206405,20.0,76.28189011066328,11.545409202575684,-389.8683281138844,-32.09910583496094,262.185427904129,-389.8683281138844,6.1104254722595215,-6.1664391471685045,0.0,0.019947681576013565,5.578391075134277,45.99284362792969,-585.5046911198268,44.307735443115234,0.17449995875358582,20,614.0,0.4831526577472687,0.12663790583610535,-0.011535058729350567,3.831860065460205,0.38541293144226074,0.5092387795448303,20000,32.0
0.22240260243415833,0.6422654390335083,33.0,43.395198822021484,1.0,0.03834263432855745,21.0,76.29067916064872,13.025514602661133,-386.36065280564435,-35.246341705322266,275.2629840373993,-386.36065280564435,7.004649639129639,174.2344761846788,0.0,0.018958058208227158,6.694144248962402,47.51631164550781,-549.3266355338981,46.11827850341797,0.25689396262168884,21,625.6969696969697,0.5038256049156189,0.24060362577438354,-0.017110398039221764,2.639414072036743,0.3859309256076813,0.445564329624176,21000,33.0
0.2242872714996338,0.6358224749565125,34.0,33.68922805786133,1.0,0.03612049597631192,22.0,76.53484972605777,14.640270233154297,-368.0741765630538,-36.53782653808594,287.4507505893707,-368.0741765630538,6.698482036590576,-194.5030153234708,0.0,0.018931053578853607,6.358758449554443,50.51496124267578,-533.1982891606968,48.83006286621094,0.27428585290908813,22,636.7058823529412,0.49573925137519836,0.17916738986968994,-0.012954366393387318,4.7429962158203125,0.38550639152526855,0.457642525434494,22000,34.0
0.19976061582565308,0.6287856101989746,36.0,23.746313095092773,1.0,0.03612049597631192,23.0,76.5065730349029,16.4571475982666,-344.7818925042196,-39.619873046875,300.6277642250061,-344.7818925042196,6.318605422973633,-1181.3797484541137,0.0,0.01866740547120571,5.9485392570495605,53.73898696899414,-561.3800917386715,52.177947998046875,0.12624095380306244,23,622.8611111111111,0.49829933047294617,0.19770905375480652,-0.015372402034699917,3.295196533203125,0.3877829611301422,0.47243091464042664,23000,36.0
0.1746215671300888,0.6262763738632202,38.0,28.81052589416504,1.0,0.036846517945435794,24.0,76.654301677729,17.284082412719727,-331.08010097945987,-40.97365188598633,313.0939748287201,-331.08010097945987,6.609637260437012,-601.8984805291528,0.0,0.01848708651959896,6.325864315032959,56.99489212036133,-563.0683579382747,55.50718688964844,0.1979728788137436,24,618.578947368421,0.4973314702510834,0.23229292035102844,-0.013526532799005508,4.867969989776611,0.3897690773010254,0.4745737314224243,24000,38.0
0.18805119395256042,0.6241916418075562,39.0,31.088903427124023,1.0,0.03612049597631192,25.0,76.90221742857844,18.079986572265625,-323.84045760113065,-41.8753776550293,325.0881552696228,-323.84045760113065,6.7835211753845215,-400.88340915036,0.0,0.01827223412692547,6.509449481964111,58.99867630004883,-556.5809599867582,58.1500244140625,0.12097583711147308,25,628.3589743589744,0.41615384817123413,0.26619571447372437,-0.012058787047863007,3.961718797683716,0.3883782923221588,0.37795642018318176,25000,39.0
0.1533564329147339,0.6209390759468079,40.0,31.12311553955078,1.0,0.03612049597631192,26.0,77.05250128765341,19.036930084228516,-326.5443629045033,-42.720767974853516,337.4322645664215,-326.5443629045033,7.25691556930542,-600.7928147006415,0.0,0.01837925799190998,7.3955206871032715,62.4444465637207,-558.2814159372922,61.327125549316406,0.12506797909736633,26,637.65,0.4450325071811676,0.2009289413690567,-0.007992332801222801,6.733344554901123,0.3881337344646454,0.4239300787448883,26000,40.0
0.2132330983877182,0.620751142501831,41.0,20.827342987060547,1.0,0.03612049597631192,27.0,76.81115474492532,19.93622398376465,-328.61203850728884,-43.94071960449219,351.5114450454712,-328.61203850728884,6.175516128540039,-772.7552096609404,0.0,0.018624940887093544,6.035762310028076,65.60417175292969,-566.2248897789087,64.17210388183594,0.03996868431568146,27,646.4878048780488,0.4234301447868347,0.19738875329494476,-0.001676300773397088,4.353592395782471,0.38708433508872986,0.39146459102630615,27000,41.0
0.3264297544956207,0.6177905201911926,43.0,46.69631576538086,1.0,0.03612049597631192,28.0,76.73438144222516,21.10430335998535,-314.9343568653809,-46.76200866699219,364.8951027393341,-314.9343568653809,5.549868583679199,-317.5578427518536,0.0,0.018700148910284042,5.515264511108398,68.8763427734375,-557.3439238136568,67.46939086914062,0.375143438577652,28,640.1860465116279,0.3651444911956787,0.19026711583137512,0.001684641931205988,4.568758964538574,0.3881073594093323,0.43023502826690674,28000,43.0
0.24434269964694977,0.613000750541687,46.0,38.68218994140625,1.0,0.034711086666206405,29.0,76.66389607479849,22.597816467285156,-287.08853849590656,-47.6005744934082,378.2745397090912,-287.08853849590656,5.730827331542969,-489.4747755667234,0.0,0.01889166235923767,5.721110820770264,71.08399963378906,-555.0036083568659,69.96867370605469,0.09186237305402756,29,621.6521739130435,0.407470166683197,0.105404332280159,0.007016359828412533,5.626718044281006,0.3893364369869232,0.4209693372249603,29000,46.0
0.18732650578022003,0.6143382787704468,49.0,54.451744079589844,1.0,0.03335667202186392,30.0,76.83702424654048,22.560791015625,-282.40836871682376,-47.25929260253906,390.4367756843567,-282.40836871682376,6.137394905090332,-132.1426021925073,0.0,0.018681639805436134,6.195331573486328,72.63741302490234,-540.9082414847206,71.65977478027344,0.17662686109542847,30,611.7755102040817,0.43488749861717224,0.1541145145893097,0.004733261186629534,6.470049858093262,0.3908174932003021,0.43113791942596436,30000,49.0
0.17847411334514618,0.6174256205558777,50.0,73.18156433105469,1.0,0.03335667202186392,31.0,76.63473337647991,22.523204803466797,-275.8226117118357,-48.049224853515625,404.51631569862366,-275.8226117118357,6.4472880363464355,-54.44124872308239,0.0,0.018486209213733673,6.415931701660156,74.7999267578125,-525.2157578472485,73.73641967773438,0.15986526012420654,31,601.16,0.44506093859672546,0.021543428301811218,0.0033669876866042614,8.329998016357422,0.3943350911140442,0.42934074997901917,31000,50.0
0.18667754530906677,0.6158684492111206,51.0,78.91342163085938,1.0,0.03335667202186392,32.0,76.44542534600971,24.295846939086914,-291.3341804874595,-49.86771011352539,418.5992798805237,-291.3341804874595,7.362242221832275,32.43998302107097,0.0,0.018045218661427498,6.878369331359863,77.14105224609375,-507.78901594511353,75.67570495605469,-0.13515079021453857,32,608.9803921568628,0.4412453770637512,0.05499166250228882,-0.007605826482176781,5.973349571228027,0.3932034373283386,0.4365459680557251,32000,51.0
0.2273642122745514,0.6184023022651672,52.0,19.888700485229492,1.0,0.03142349394213421,33.0,76.5587640244307,25.166242599487305,-289.672158056663,-51.942264556884766,431.0414414405823,-289.672158056663,7.205357551574707,-921.959124953408,0.0,0.017717545852065086,7.04237699508667,79.84705352783203,-520.3396253090013,78.44723510742188,0.11782717704772949,33,616.5,0.44657760858535767,0.19314393401145935,-0.01220093946903944,7.604856014251709,0.392071396112442,0.40163132548332214,33000,52.0
0.22225549817085266,0.6201940774917603,53.0,63.42790603637695,1.0,0.032055106170371106,34.0,76.72548005244712,25.582717895507812,-304.1926147895801,-52.100502014160156,443.1383156776428,-304.1926147895801,6.120236873626709,-258.819644196123,0.0,0.018204445019364357,6.134709358215332,82.3006591796875,-512.6478611586225,81.20708465576172,0.2742052674293518,34,623.7358490566038,0.42232879996299744,0.1850256621837616,-0.007548410911113024,7.982973098754883,0.3923240900039673,0.4065188765525818,34000,53.0
0.1851094514131546,0.6236175298690796,54.0,67.72111511230469,1.0,0.032055106170371106,35.0,76.66118683612342,25.71207046508789,-312.1511460055454,-51.75856018066406,456.55437183380127,-312.1511460055454,5.979966163635254,-19.727665864254867,0.0,0.0182951670140028,5.759998798370361,84.39586639404297,-498.5644270073549,83.10148620605469,0.1762525886297226,35,630.7037037037037,0.4613741636276245,0.26129916310310364,-0.004882538691163063,6.589864730834961,0.3915959894657135,0.4038515090942383,35000,54.0
0.2107590138912201,0.6208502054214478,56.0,30.4731502532959,1.0,0.03142349394213421,36.0,76.48791973272512,27.307682037353516,-320.29688402461136,-51.14487838745117,470.662558555603,-320.29688402461136,5.731183052062988,-798.4262379132257,0.0,0.018365036696195602,5.60159158706665,86.07429504394531,-506.8939217547402,84.76207733154297,0.11267124116420746,36,630.9285714285714,0.4841545522212982,0.23046743869781494,-0.004596435930579901,5.681363105773926,0.39168235659599304,0.43057793378829956,36000,56.0
0.251429945230484,0.6170116066932678,57.0,73.53431701660156,1.0,0.03142349394213421,37.0,76.46471032801269,29.050615310668945,-309.64685542802965,-55.314208984375,483.8833475112915,-309.64685542802965,5.004441261291504,105.17274742288514,0.0,0.018188565969467163,4.935772895812988,89.01362609863281,-490.35157934453406,87.66940307617188,-0.0036280937492847443,37,637.4035087719299,0.4485316574573517,0.2484547197818756,-0.0073730312287807465,7.623966693878174,0.39157646894454956,0.41894352436065674,37000,57.0
0.18862015008926392,0.6132538914680481,59.0,34.9947509765625,1.0,0.03269941380439557,38.0,76.30866718187386,30.692588806152344,-289.37877219495397,-57.46175765991211,497.97750902175903,-289.37877219495397,4.578366279602051,-903.6707716899142,0.0,0.018333639949560165,4.29848051071167,91.05924224853516,-501.2284001957283,89.63777160644531,0.2946902811527252,38,644.0508474576271,0.4579560160636902,0.23699146509170532,-0.00631613377481699,8.057567596435547,0.391753613948822,0.455348938703537,38000,59.0
0.2284504920244217,0.6121535301208496,62.0,35.75017547607422,1.0,0.034027141129503384,39.0,76.50403074214509,31.76801872253418,-272.43320025726797,-59.77069854736328,509.7770617008209,-272.43320025726797,4.426179885864258,-508.3368622124938,0.0,0.018541546538472176,4.216170310974121,92.67872619628906,-501.4106684525685,91.50151062011719,0.3891421854496002,39,623.1129032258065,0.4173847436904907,0.18859998881816864,-0.0017852650489658117,14.502216339111328,0.3920072317123413,0.42974337935447693,39000,62.0
0.2784425914287567,0.6157012581825256,63.0,46.3425407409668,1.0,0.032055106170371106,40.0,76.75216034191915,31.458946228027344,-291.93293272302,-57.24124526977539,521.1579689979553,-291.93293272302,5.5813822746276855,-337.01527086347335,0.0,0.018605191260576248,3.9615206718444824,95.19031524658203,-497.300783512841,93.51788330078125,0.05552411079406738,40,629.0952380952381,0.49134111404418945,0.17001605033874512,-0.0007775611011311412,7.590837001800537,0.39034944772720337,0.4115186035633087,40000,63.0
0.15859314799308777,0.6124090552330017,65.0,65.45035552978516,1.0,0.032055106170371106,41.0,76.66542191982185,33.04011535644531,-277.2848675974404,-60.333641052246094,534.791291475296,-277.2848675974404,3.931403160095215,-291.04990360073054,0.0,0.018649587407708168,3.6771609783172607,96.772705078125,-492.270274246692,95.38011932373047,0.17521266639232635,41,629.6153846153846,0.41732603311538696,0.08989149332046509,0.0010920027270913124,11.991965293884277,0.39073437452316284,0.4043709933757782,41000,65.0
0.24851301312446594,0.6093378067016602,66.0,92.00863647460938,1.0,0.03142349394213421,42.0,76.52430987731022,34.515010833740234,-273.4907817270925,-62.33712387084961,548.8451979160309,-273.4907817270925,3.9865827560424805,-41.53270257476733,0.0,0.01858382485806942,3.58807110786438,99.0306396484375,-481.5384273021224,97.73988342285156,0.24014849960803986,42,630.8939393939394,0.45181745290756226,0.2821550965309143,0.002209640573710203,8.834409713745117,0.3916061222553253,0.40911808609962463,42000,66.0
0.22974039614200592,0.6076257228851318,67.0,102.01773834228516,1.0,0.034027141129503384,43.0,76.41886019716635,35.91798400878906,-270.4996895532036,-64.8228530883789,562.6883192062378,-270.4996895532036,4.133772850036621,3.0632688727615363,0.0,0.018580904230475426,3.462486505508423,101.17352294921875,-470.2686204143344,99.56346130371094,0.14693573117256165,43,633.955223880597,0.5426661968231201,0.24823202192783356,0.0030062419828027487,11.499378204345703,0.3914780914783478,0.4612407684326172,43000,67.0
0.18346984684467316,0.6062096953392029,68.0,94.44918060302734,1.0,0.03540877950819716,44.0,76.30695439571788,37.43702697753906,-266.73234178207406,-66.37183380126953,576.6184792518616,-266.73234178207406,3.6859073638916016,108.62442525075103,0.0,0.0187756959348917,3.3035218715667725,102.91270446777344,-457.1119602855825,101.42283630371094,0.1438191533088684,44,639.3382352941177,0.5192154049873352,0.2958652377128601,0.0045920261181890965,12.61166000366211,0.39096903800964355,0.4076204299926758,44000,68.0
0.17381995916366577,0.6065607666969299,69.0,91.76217651367188,1.0,0.03335667202186392,45.0,76.17997288694856,38.00653839111328,-267.0066239051268,-66.68138122558594,590.7064323425293,-267.0066239051268,3.8327531814575195,19.873765466506246,0.0,0.01870417222380638,3.1808695793151855,103.56185913085938,-446.51227749109165,101.96550750732422,-0.025402508676052094,45,644.5652173913044,0.4079526960849762,0.19273489713668823,0.004727048799395561,10.180416107177734,0.390831857919693,0.42362865805625916,45000,69.0
0.18913321197032928,0.6094440221786499,70.0,40.231651306152344,1.0,0.03540877950819716,46.0,76.32040246694834,38.1433219909668,-280.5638255803515,-68.93936920166016,602.7221884727478,-280.5638255803515,4.885609149932861,-521.3951963208709,0.0,0.018676087260246277,3.259587287902832,104.78701782226562,-448.14016703086946,103.19996643066406,0.14978674054145813,46,649.6428571428571,0.47823765873908997,0.14307430386543274,0.004910072777420282,13.931726455688477,0.3903670012950897,0.45665550231933594,46000,70.0
0.20937281847000122,0.6071476936340332,71.0,89.95481872558594,1.0,0.032055106170371106,47.0,76.19275879760892,39.41783142089844,-281.31550196765096,-67.32595825195312,616.8565194606781,-281.31550196765096,3.8397858142852783,-130.85715876402907,0.0,0.018687495961785316,3.5994150638580322,105.98257446289062,-441.3894647273197,104.61273956298828,0.1597283035516739,47,654.5774647887324,0.4677252471446991,0.03174196928739548,0.007016703020781279,7.4937238693237305,0.3903729319572449,0.4431830048561096,47000,71.0
0.19368964433670044,0.6045745611190796,73.0,107.56647491455078,1.0,0.03269941380439557,48.0,76.07317106025157,40.79862594604492,-271.3523844410301,-70.37113952636719,630.9714624881744,-271.3523844410301,3.9152143001556396,129.27354937394017,0.0,0.018648607656359673,3.646559715270996,107.2861328125,-429.5006519335434,106.25102233886719,0.11324413865804672,48,657.4383561643835,0.48021581768989563,0.06695552915334702,0.00710219144821167,12.624433517456055,0.39068403840065,0.44635191559791565,48000,73.0
0.20050229132175446,0.6036739349365234,74.0,81.2958755493164,1.0,0.030804326970036475,49.0,76.1770608174705,41.46592712402344,-270.40827595246753,-73.07415771484375,643.2382593154907,-270.40827595246753,4.296114921569824,-135.9344253977502,0.0,0.01856018416583538,4.207964897155762,108.59024047851562,-423.5095044532211,107.46998596191406,0.2901589870452881,49,662.0675675675676,0.3802868127822876,0.1844470202922821,0.006816644221544266,8.658795356750488,0.3907848298549652,0.3977515697479248,49000,74.0
0.17666681110858917,0.6012876629829407,75.0,93.67828369140625,1.0,0.03269941380439557,50.0,76.06610554116287,42.80546569824219,-267.0894619903322,-72.9356460571289,657.3229908943176,-267.0894619903322,5.645657062530518,30.994195254612542,0.0,0.018545540049672127,3.4633278846740723,110.25537109375,-414.4194304590644,108.66539001464844,0.023573674261569977,50,666.5733333333334,0.4579809904098511,0.04172052815556526,0.00696765398606658,16.048023223876953,0.39045360684394836,0.4213460087776184,50000,75.0
0.21833589673042297,0.5984311103820801,76.0,79.17620849609375,1.0,0.032055106170371106,51.0,76.10481036759333,44.096675872802734,-261.3130631653326,-75.00757598876953,670.1284682750702,-261.3130631653326,5.497406482696533,-383.23241621732325,0.0,0.018366016447544098,3.6065404415130615,111.19407653808594,-413.807920375893,109.75566101074219,0.14966510236263275,51,670.9605263157895,0.45822763442993164,-0.021676987409591675,0.006387141067534685,11.736530303955078,0.3909016251564026,0.42569583654403687,51000,76.0
0.18476904928684235,0.5993743538856506,77.0,87.66024017333984,1.0,0.030804326970036475,52.0,76.17238653827107,44.509368896484375,-268.09961113446144,-75.03059387207031,682.662082195282,-268.09961113446144,2.9372918605804443,-45.230944984269264,0.0,0.01833685301244259,3.007997989654541,111.97227478027344,-406.7199016183618,110.87155151367188,0.08999884128570557,52,675.2337662337662,0.4249938726425171,0.025579232722520828,0.005720359273254871,14.798022270202637,0.39119160175323486,0.4329398572444916,52000,77.0
0.26557961106300354,0.6015971302986145,78.0,114.25303649902344,1.0,0.032055106170371106,53.0,76.09457926038574,44.515071868896484,-277.4341028914157,-75.6954345703125,696.5016498565674,-277.4341028914157,3.322866678237915,1.1989601408299269,0.0,0.01824224554002285,3.365393877029419,113.54305267333984,-399.0233193210185,112.26020812988281,0.029978808015584946,53,679.3974358974359,0.4708235263824463,0.041029319167137146,0.008418594487011433,11.388655662536621,0.39094096422195435,0.48404964804649353,53000,78.0
0.21483109891414642,0.6067352294921875,79.0,91.55650329589844,1.0,0.029602352743226954,54.0,75.98775739672814,44.019004821777344,-295.4115655500714,-73.77452850341797,710.6407907009125,-295.4115655500714,3.929131269454956,-194.8829869946578,0.0,0.0182039737701416,3.539043426513672,114.72265625,-395.24294279645625,113.60624694824219,0.23384571075439453,54,683.4556962025316,0.4874889552593231,0.018406745046377182,0.004991591442376375,12.700779914855957,0.3904820680618286,0.4506520628929138,54000,79.0
0.22622856497764587,0.6044997572898865,80.0,86.42914581298828,1.0,0.02901906944733551,55.0,75.88620405287685,45.32763671875,-290.36755956185397,-73.16239929199219,724.7694187164307,-290.36755956185397,3.731431245803833,-116.14448166828988,0.0,0.018458208069205284,3.2727251052856445,116.09315490722656,-390.1684253213987,114.71553039550781,0.25474536418914795,55,687.4125,0.42237743735313416,0.012709047645330429,0.009008998051285744,6.699491024017334,0.3897765278816223,0.45398348569869995,55000,80.0
