reference_perturbed_action_mean,rollout/actions_std,eval/return_history,reference_action_std,train/loss_actor,rollout/Q_mean,reference_perturbed_action_std,total/epochs,eval/Q,total/steps,ret_rms_mean,rollout/return_history,reference_action_mean,obs_rms_std,train/param_noise_distance,total/steps_per_second,eval/return,ret_rms_std,rollout/return,obs_rms_mean,train/loss_critic,param_noise_stddev,reference_actor_Q_std,total/duration,rollout/episode_steps,reference_Q_std,reference_Q_mean,rollout/actions_mean,rollout/episodes,reference_actor_Q_mean,total/episodes,eval/episodes
-0.021126974374055862,0.46159490942955017,428.80499570179927,0.20115144550800323,-38.8444709777832,17.0013370513916,0.22670575976371765,11,39.8494758605957,11000,0.0,92.80089093756527,-0.10400718450546265,0.2947861850261688,0.11077319830656052,65.42139528296951,810.0946518456215,1.0,92.80089093756527,0.025679923593997955,0.40592601895332336,0.036846517945435794,0.9785509705543518,168.14071226119995,910.4545454545455,0.8320640325546265,38.80450439453125,-0.01356471423059702,11.0,39.45771026611328,11.0,11.0
-0.07605818659067154,0.448161780834198,456.59631738810253,0.21676230430603027,-42.52333450317383,19.04270362854004,0.2658610939979553,12,41.53205490112305,12000,0.0,150.05944031635207,-0.11131861805915833,0.2907930910587311,0.2501569986343384,65.23576995187511,762.3008559374384,1.0,150.05944031635207,0.0255278293043375,2.1230955123901367,0.03612049597631192,0.7301503419876099,183.948162317276,917.9166666666666,0.6696341633796692,42.826011657714844,-0.018565161153674126,12.0,43.503662109375,12.0,12.0
-0.11044356226921082,0.43522390723228455,481.9851285206092,0.17733734846115112,-45.85695266723633,20.994319915771484,0.2121899425983429,13,45.37632369995117,13000,0.0,193.63781790983708,-0.1029902920126915,0.2898566424846649,0.14572513103485107,65.13468080604864,786.6508621106886,1.0,193.63781790983708,0.02440819889307022,1.090057373046875,0.03540877950819716,0.7583565711975098,199.5864543914795,924.2307692307693,0.6321544051170349,46.061790466308594,-0.02644454315304756,13.0,46.58200454711914,13.0,13.0
-0.044377401471138,0.42345669865608215,495.8887932522114,0.16545185446739197,-49.195404052734375,22.984928131103516,0.20057135820388794,14,49.82403564453125,14000,0.0,227.13765755304658,-0.19050702452659607,0.28496432304382324,0.15177014470100403,65.07516361963128,676.6364347630407,1.0,227.13765755304658,0.02520119957625866,1.4038383960723877,0.036846517945435794,0.5667893886566162,215.135840177536,929.6428571428571,0.5217675566673279,49.19868850708008,-0.03055102378129959,14.0,49.9820671081543,14.0,14.0
-0.10240770876407623,0.41273096203804016,508.21624848156466,0.22126492857933044,-52.433380126953125,24.90021324157715,0.19203126430511475,15,53.342838287353516,15000,0.0,264.26225133878745,-0.12560229003429413,0.28625649213790894,0.3195997178554535,65.02744568093843,680.8006216925108,1.0,264.26225133878745,0.0249820314347744,3.4976110458374023,0.03758713295613906,0.4973415732383728,230.6718316078186,934.3333333333334,0.4022979438304901,52.501956939697266,-0.034115906804800034,15.0,53.15968322753906,15.0,15.0
-0.03500204533338547,0.406345933675766,527.8550586155056,0.19315007328987122,-55.331939697265625,26.744115829467773,0.3211560845375061,16,53.48912048339844,16000,0.0,299.27637443190525,-0.1041085347533226,0.287028968334198,0.19152626395225525,64.92815296716451,822.4372106246194,1.0,299.27637443190525,0.025238066911697388,1.1247000694274902,0.034027141129503384,0.4410085082054138,246.4262306690216,938.4375,0.5067393779754639,55.85139465332031,-0.031662531197071075,16.0,56.27313995361328,16.0,16.0
-0.049528226256370544,0.3972901701927185,545.0344566438405,0.23872080445289612,-58.44576644897461,28.565061569213867,0.23035898804664612,17,57.83007049560547,17000,0.0,321.7780104600001,-0.12129845470190048,0.28613463044166565,0.11803729832172394,64.83240053352677,819.9048250971966,1.0,321.7780104600001,0.02551846392452717,1.5995309352874756,0.03612049597631192,0.44197532534599304,262.21456956863403,942.0588235294117,0.4157488942146301,58.547645568847656,-0.029979344457387924,17.0,59.136329650878906,17.0,17.0
-0.1187000423669815,0.3921956419944763,557.3996999751904,0.2747822403907776,-61.41917419433594,30.366600036621094,0.31512266397476196,18,62.245506286621094,18000,0.0,350.4423609111675,-0.07738710194826126,0.28200021386146545,0.1808726042509079,64.81522003876721,767.6088366081402,1.0,350.4423609111675,0.025859421119093895,6.7510576248168945,0.03540877950819716,0.3967053294181824,277.7125494480133,945.2777777777778,0.43065184354782104,61.44416046142578,-0.033677779138088226,18.0,62.10430908203125,18.0,18.0
-0.14738191664218903,0.38611000776290894,562.4811423940761,0.2906123399734497,-64.25774383544922,32.00196075439453,0.21771611273288727,19,64.50056457519531,19000,0.0,365.2469428857375,-0.1329219490289688,0.27886080741882324,0.2673991024494171,64.74203377934937,653.9471059340184,1.0,365.2469428857375,0.026079514995217323,3.6364352703094482,0.034711086666206405,0.4083195924758911,293.4723994731903,948.1578947368421,0.3777972161769867,64.57916259765625,-0.03737574443221092,19.0,65.09952545166016,19.0,19.0
-0.08781832456588745,0.3802069425582886,566.9618021096683,0.3400985598564148,-66.91908264160156,33.63225555419922,0.2705497145652771,20,67.7442855834961,20000,0.0,382.6150353200579,-0.04249649867415428,0.2791430950164795,0.2653736472129822,64.74713736858767,652.0943367059189,1.0,382.6150353200579,0.02546677365899086,3.0773584842681885,0.03269941380439557,0.4251258075237274,308.8939652442932,950.75,0.42199188470840454,67.0826416015625,-0.04021570459008217,20.0,67.70719146728516,20.0,20.0
0.03200541436672211,0.37606024742126465,558.8345536415013,0.38768166303634644,-69.30916595458984,35.27425765991211,0.2445223033428192,21,70.00521850585938,21000,0.0,398.87125849285377,-0.04453110694885254,0.2783425450325012,0.20610901713371277,64.74179601020984,396.2895842781643,1.0,398.87125849285377,0.025445353239774704,6.362545013427734,0.03019736003336582,0.4535432755947113,324.36542224884033,953.0952380952381,0.4262230396270752,69.69993591308594,-0.03663250803947449,21.0,70.65188598632812,21.0,21.0
-0.12142694741487503,0.37391045689582825,547.0089080724748,0.42116740345954895,-72.2352523803711,36.89963150024414,0.31727397441864014,22,72.12557220458984,22000,0.0,411.6046463981642,-0.03566375747323036,0.2754453420639038,0.25215354561805725,64.75321375935562,298.6703511229176,1.0,411.6046463981642,0.02475038729608059,2.3504157066345215,0.02901906944733551,0.3968588411808014,339.75147676467896,955.2272727272727,0.3569573163986206,72.82469177246094,-0.04213821515440941,22.0,73.41082763671875,22.0,22.0
-0.03052491322159767,0.3725685477256775,537.1595826738518,0.403714120388031,-74.23218536376953,38.501922607421875,0.3834080696105957,23,74.1360092163086,23000,0.0,416.81934151317324,-0.04792952537536621,0.2721530795097351,0.21966762840747833,64.77617563581411,320.47442390414653,1.0,416.81934151317324,0.024674182757735252,6.184114933013916,0.028447279136688076,0.6389692425727844,355.06881618499756,957.1739130434783,0.5565969347953796,74.49483489990234,-0.0413510799407959,23.0,74.98745727539062,23.0,23.0
-0.02394575998187065,0.37416040897369385,532.6106397501107,0.35288792848587036,-75.92764282226562,40.03730392456055,0.40428662300109863,24,75.8454818725586,24000,0.0,421.2924392318716,-0.1095639243721962,0.2723403871059418,0.20951753854751587,64.8183126525707,427.98495250406665,1.0,421.2924392318716,0.025364907458424568,4.854548454284668,0.03080432697003647,0.45016276836395264,370.2657322883606,958.9583333333334,0.34783580899238586,76.84555053710938,-0.03969457373023033,24.0,77.09038543701172,24.0,24.0
-0.21857576072216034,0.3728797733783722,532.0165401458808,0.3230767846107483,-77.71385955810547,41.48841857910156,0.3076269030570984,25,76.99681091308594,25000,0.0,422.2192103175368,-0.10649119317531586,0.2723769247531891,0.10025475174188614,64.84432848671344,517.7581496443615,1.0,422.2192103175368,0.025419684126973152,7.9036641120910645,0.0314234939421342,0.47987139225006104,385.5387291908264,960.6,0.4518775939941406,78.6755599975586,-0.04649347811937332,25.0,79.10279846191406,25.0,25.0
-0.21972326934337616,0.3717523515224457,542.5758385338344,0.16246969997882843,-79.25569915771484,42.90988540649414,0.3003949224948883,26,79.9688720703125,26000,0.0,424.7540859037022,-0.07753080874681473,0.2730492353439331,0.13595128059387207,64.89310830483115,806.5582982326733,1.0,424.7540859037022,0.025047602131962776,3.0623884201049805,0.0347110866662064,0.6905028820037842,400.6588785648346,962.1153846153846,0.5929124355316162,80.38114929199219,-0.05314064025878906,26.0,80.85977172851562,26.0,26.0
-0.012672677636146545,0.36678022146224976,552.005863200667,0.19938351213932037,-80.20610046386719,44.31169891357422,0.1863803267478943,27,81.69609832763672,27000,0.0,424.42128392843284,-0.08977576345205307,0.2728846073150635,0.18829700350761414,64.8989184525074,797.186504538317,1.0,424.42128392843284,0.02551100216805935,12.350698471069336,0.03402714112950338,0.7818364500999451,416.0315864086151,963.5185185185185,0.733383059501648,81.65811920166016,-0.051596835255622864,27.0,81.98892974853516,27.0,27.0
-0.10029305517673492,0.366131067276001,563.9828188592863,0.17380386590957642,-81.97451782226562,45.723785400390625,0.3643300533294678,28,82.13552856445312,28000,0.0,440.0292201511257,0.04893404245376587,0.2705734372138977,0.15185129642486572,64.89932114500807,887.3606216420088,1.0,440.0292201511257,0.026086334139108658,8.929317474365234,0.03402714112950338,0.5943213701248169,431.43748664855957,964.8214285714286,0.6806028485298157,82.83097839355469,-0.05227327719330788,28.0,83.13033294677734,28.0,28.0
0.06361699849367142,0.3628765940666199,570.2332261022624,0.2577327787876129,-83.22660064697266,47.00932312011719,0.2695930600166321,29,82.7451400756836,29000,0.0,441.76655500639777,-0.012914802879095078,0.2696547508239746,0.1314643919467926,64.90788530972821,745.2446289055896,1.0,441.76655500639777,0.026779374107718468,5.565760612487793,0.03269941380439556,0.47717323899269104,446.7870099544525,966.0344827586207,0.6551358699798584,84.26026153564453,-0.048540741205215454,29.0,84.53910827636719,29.0,29.0
-0.08665641397237778,0.3635609447956085,579.8831811577999,0.19185401499271393,-84.8884048461914,48.27632522583008,0.35458892583847046,30,84.08387756347656,30000,0.0,452.85191000364927,0.03644614666700363,0.2673649489879608,0.24045366048812866,64.9480387667505,859.7318777683859,1.0,452.85191000364927,0.02698317915201187,5.424273490905762,0.03402714112950338,0.4306241571903229,461.90771222114563,967.1666666666666,0.5305922627449036,85.43541717529297,-0.0499127022922039,30.0,85.80521392822266,30.0,30.0
0.024302426725625992,0.35893845558166504,590.2384738305526,0.18176524341106415,-85.94082641601562,49.459434509277344,0.1404343545436859,31,85.686767578125,31000,0.0,450.54593950723,0.06026744470000267,0.2678808271884918,0.24489623308181763,64.94811308654066,900.8972540131379,1.0,450.54593950723,0.026983166113495827,6.562131404876709,0.03269941380439556,0.5338464379310608,477.3040897846222,968.2258064516129,0.6516859531402588,86.37686920166016,-0.04771781340241432,31.0,86.98444366455078,31.0,31.0
0.10995936393737793,0.3552144765853882,594.3743096491032,0.22486835718154907,-87.8563461303711,50.624454498291016,0.13418295979499817,32,87.89081573486328,32000,0.0,465.890935166301,0.12671878933906555,0.2681018114089966,0.248514786362648,64.96928853568295,722.5852200241691,1.0,465.890935166301,0.027600064873695374,6.614614963531494,0.0314234939421342,0.5727209448814392,492.5404098033905,969.21875,0.71149742603302,88.50856018066406,-0.04265308752655983,32.0,88.94908905029297,32.0,32.0
0.19359531998634338,0.3540404736995697,590.7178394732998,0.29227104783058167,-89.58160400390625,51.774940490722656,0.2190035730600357,33,89.88294982910156,33000,0.0,477.15685712844714,0.1933029592037201,0.2663998007774353,0.2219194620847702,64.99523566935154,473.71079384758923,1.0,477.15685712844714,0.028719205409288406,6.769506931304932,0.030197360033365813,3.089400291442871,507.7295229434967,970.1515151515151,4.995284557342529,89.36958312988281,-0.035698436200618744,33.0,90.17639923095703,33.0,33.0
0.1295124590396881,0.3553372323513031,584.2572809907393,0.2928793132305145,-91.27828979492188,52.93343734741211,0.3765515089035034,34,90.00342559814453,34000,0.0,482.5439085694212,0.2408372312784195,0.2665490210056305,0.27470487356185913,65.02747525194235,371.05885106624663,1.0,482.5439085694212,0.029129263013601303,11.827947616577148,0.029019069447335507,0.8381350636482239,522.8559138774872,971.0294117647059,1.6654820442199707,91.2890625,-0.03050554357469082,34.0,92.05303955078125,34.0,34.0
0.02133747935295105,0.35283058881759644,577.0470899900524,0.3603787124156952,-93.5125961303711,54.06831741333008,0.23057176172733307,35,93.29464721679688,35000,0.0,480.26637017717553,0.18732038140296936,0.26523423194885254,0.18529656529426575,65.04077872680047,331.9005959666976,1.0,480.26637017717553,0.02947511337697506,6.6221442222595215,0.02788675535407124,0.3965299129486084,538.1239383220673,971.8571428571429,0.8910868763923645,93.09097290039062,-0.028161298483610153,35.0,93.90968322753906,35.0,35.0
-0.09356489777565002,0.35150474309921265,571.9110710994008,0.32102712988853455,-95.00927734375,55.209571838378906,0.31032589077949524,36,95.67153930664062,36000,0.0,487.9391765769916,0.17703503370285034,0.2638145089149475,0.24719294905662537,65.07478217067842,392.15040992659453,1.0,487.9391765769916,0.02957005240023136,12.25522232055664,0.028447279136688073,0.39657074213027954,553.2096889019012,972.6388888888889,0.5770862698554993,95.1954574584961,-0.029042944312095642,36.0,95.6917495727539,36.0,36.0
0.2231641262769699,0.35416513681411743,569.90851164425,0.30524319410324097,-96.42225646972656,56.2970085144043,0.30113741755485535,37,97.56853485107422,37000,0.0,491.5238649331244,0.13017436861991882,0.26221010088920593,0.24909700453281403,65.1155607583696,497.8163712588189,1.0,491.5238649331244,0.03048844076693058,7.79533576965332,0.028447279136688073,0.3492768704891205,568.2205538749695,973.3783783783783,0.44392409920692444,96.7553939819336,-0.020964236930012703,37.0,97.19857025146484,37.0,37.0
0.03737413138151169,0.35224610567092896,576.57629926013,0.2081054300069809,-98.07368469238281,57.380592346191406,0.2700917720794678,38,98.70352172851562,38000,0.0,485.8732882239224,0.04518662393093109,0.26394790410995483,0.2374946027994156,65.13342228831608,823.2844410476928,1.0,485.8732882239224,0.030012886971235275,12.573408126831055,0.029019069447335507,0.41612112522125244,583.417831659317,974.078947368421,0.5924727320671082,97.57868957519531,-0.020023496821522713,38.0,98.31511688232422,38.0,38.0
0.18471474945545197,0.3499678373336792,585.8149628653158,0.1899489164352417,-98.97974395751953,58.45401382446289,0.12945932149887085,39,98.9493408203125,39000,0.0,492.4574018808185,0.09632059931755066,0.2638971507549286,0.16981369256973267,65.14685229882791,936.8841798623774,1.0,492.4574018808185,0.03069683536887169,14.180218696594238,0.02788675535407124,0.7714589834213257,598.6474959850311,974.7435897435897,1.059187889099121,99.23675537109375,-0.014478493481874466,39.0,99.94352722167969,39.0,39.0
0.16005846858024597,0.3481280207633972,585.9937865800579,0.29637494683265686,-101.22065734863281,59.52796173095703,0.1997326761484146,40,101.18026733398438,40000,0.0,498.9633794975751,0.08104147762060165,0.26249244809150696,0.1922261267900467,65.17688488621249,592.9679114549944,1.0,498.9633794975751,0.03144392743706703,7.5469441413879395,0.02788675535407124,0.43688273429870605,613.7145104408264,975.375,0.551629364490509,101.11542510986328,-0.009400608949363232,40.0,101.62739562988281,40.0,40.0
-0.05283958092331886,0.3461841940879822,583.1963939130164,0.3211626410484314,-102.4149398803711,60.568050384521484,0.2746560573577881,41,103.26013946533203,41000,0.0,504.61298557959844,0.08334214985370636,0.26301443576812744,0.25645944476127625,65.20838549180837,471.30068723135446,1.0,504.61298557959844,0.03140942007303238,16.449447631835938,0.0247480794341294,1.0908465385437012,628.7534906864166,975.9756097560976,1.821075201034546,102.20614624023438,-0.010511372238397598,41.0,103.0017318725586,41.0,41.0
-0.13463366031646729,0.3435508608818054,588.3624645136863,0.3259156048297882,-103.98193359375,61.565547943115234,0.16531173884868622,42,103.88479614257812,42000,0.0,509.5686259924124,0.11925357580184937,0.26328539848327637,0.1845492422580719,65.23453120952178,800.1713591411509,1.0,509.5686259924124,0.031052108854055405,4.364617824554443,0.023313810312614223,0.38881024718284607,643.8307936191559,976.547619047619,0.5130283832550049,103.79379272460938,-0.013295726850628853,42.0,104.32322692871094,42.0,42.0
0.14416863024234772,0.3446987569332123,582.3015493882242,0.3502792418003082,-105.55499267578125,62.58441162109375,0.32276415824890137,43,106.20002746582031,43000,0.0,516.7208093726957,0.20831376314163208,0.2636882960796356,0.2157803326845169,65.22858972108934,327.7431141188184,1.0,516.7208093726957,0.03133416920900345,11.020493507385254,0.022404113465423047,0.35088327527046204,659.2201392650604,977.0930232558139,0.55059814453125,105.36241149902344,-0.00908861868083477,43.0,106.07447052001953,43.0,43.0
0.034962624311447144,0.3439514636993408,580.296781094122,0.33422917127609253,-107.11820220947266,63.6119270324707,0.31002962589263916,44,107.6483154296875,44000,0.0,513.906528621581,0.11507119238376617,0.26250240206718445,0.20598921179771423,65.25743593546413,494.091744447731,1.0,513.906528621581,0.03125542402267456,8.582951545715332,0.02068982289990824,1.5753984451293945,674.2526636123657,977.6136363636364,2.474151134490967,106.66520690917969,-0.008762667886912823,44.0,107.50956726074219,44.0,44.0
0.3080119788646698,0.3460204601287842,580.1292177605934,0.3203968405723572,-108.26676940917969,64.61090850830078,0.25697916746139526,45,108.42230987548828,45000,0.0,516.2351986557406,0.10732752829790115,0.26215222477912903,0.30211207270622253,65.28510386010342,572.7564310853336,1.0,516.2351986557406,0.031628262251615524,8.259966850280762,0.021105688340196396,0.459881067276001,689.2843441963196,978.1111111111111,0.540592610836029,108.40187072753906,-0.0008968471665866673,45.0,108.89486694335938,45.0,45.0
0.13293544948101044,0.34517714381217957,575.1658822036046,0.34973227977752686,-109.53675842285156,65.5856704711914,0.2939909100532532,46,110.06472778320312,46000,0.0,510.97057684894367,0.10514798760414124,0.261065274477005,0.24897949397563934,65.30630432923392,351.8157821391111,1.0,510.97057684894367,0.03227053955197334,8.36221981048584,0.02028215165170889,1.0197017192840576,704.3730382919312,978.5869565217391,1.6366567611694336,108.90834045410156,0.0017728556413203478,46.0,109.80265808105469,46.0,46.0
0.03966231644153595,0.3449634909629822,575.3538389296457,0.3591092824935913,-110.81634521484375,66.55133819580078,0.3499467372894287,47,110.84603881835938,47000,0.0,513.4844077574946,0.07617449760437012,0.2600730061531067,0.1412622332572937,65.33822867571115,583.9998483275305,1.0,513.4844077574946,0.03224344551563263,11.090802192687988,0.01949074908111193,0.45582330226898193,719.333856344223,979.0425531914893,1.4730075597763062,110.53176879882812,0.0035636029206216335,47.0,111.37432861328125,47.0,47.0
0.16206574440002441,0.3452805280685425,564.3831978322584,0.388336718082428,-111.89476776123047,67.50000762939453,0.3080393970012665,48,113.00454711914062,48000,0.0,514.1336677357202,0.08054899424314499,0.26008427143096924,0.1915733516216278,65.36960643335769,48.763066255061815,1.0,514.1336677357202,0.032424524426460266,17.66020965576172,0.01949074908111193,0.40816590189933777,734.2862014770508,979.4791666666666,0.7169084548950195,111.6184310913086,0.007829819805920124,48.0,112.25123596191406,48.0,48.0
0.1586727350950241,0.34569329023361206,557.1967263342249,0.40823864936828613,-112.76663208007812,68.42896270751953,0.35502612590789795,49,112.81431579589844,49000,0.0,513.2035258676121,0.2228979766368866,0.25897830724716187,0.16254593431949615,65.38820867832963,212.246094428615,1.0,513.2035258676121,0.032787568867206573,17.15068817138672,0.01988251313764228,0.5385234951972961,749.3705821037292,979.8979591836735,1.2368206977844238,113.05712890625,0.01038405206054449,49.0,113.73067474365234,49.0,49.0
0.1997273862361908,0.34833717346191406,558.6788141566811,0.3169129490852356,-113.49786376953125,69.31621551513672,0.41157010197639465,50,113.78710174560547,50000,0.0,511.9960711791897,0.09580641984939575,0.25875040888786316,0.164303258061409,65.40198026497666,631.3011174570436,1.0,511.9960711791897,0.03304911404848099,8.899657249450684,0.017999379770019412,0.4405823051929474,764.502845287323,980.3,0.5049853324890137,113.56006622314453,0.014269646257162094,50.0,113.88580322265625,50.0,50.0
0.03053576871752739,0.35031118988990784,560.7440070119297,0.22858233749866486,-113.88944244384766,70.19322204589844,0.3658106029033661,51,113.42208862304688,51000,0.0,504.5811962060338,-0.13509432971477509,0.2599428594112396,0.2502783238887787,65.41158468093793,664.0036497743617,1.0,504.5811962060338,0.03309940546751022,18.259862899780273,0.017999379770019412,1.4920425415039062,779.6784048080444,980.6862745098039,1.6691373586654663,114.03068542480469,0.015989644452929497,51.0,114.6934585571289,51.0,51.0
-0.23524345457553864,0.35192039608955383,565.7882196235925,0.1924504041671753,-114.85336303710938,71.04837036132812,0.2999841868877411,52,114.69529724121094,52000,0.0,499.11556967092264,-0.07606032490730286,0.2592833340167999,0.176261305809021,65.43005272135898,823.043062818384,1.0,499.11556967092264,0.03326636180281639,5.195538520812988,0.018361167303396802,0.3892691433429718,794.7418324947357,981.0576923076923,0.6144723892211914,115.08087158203125,0.010698930360376835,52.0,115.58751678466797,52.0,52.0
0.027167774736881256,0.35151347517967224,572.3909163760011,0.16072241961956024,-115.07018280029297,71.890869140625,0.3371437191963196,53,115.81351470947266,53000,0.0,495.2827823142393,-0.03499464690685272,0.25962546467781067,0.2100183665752411,65.4517693808795,915.7311475012486,1.0,495.2827823142393,0.0330221988260746,15.37678337097168,0.0191067043241956,1.5532604455947876,809.7565658092499,981.4150943396227,2.081939220428467,115.05043029785156,0.010487447492778301,53.0,115.84983825683594,53.0,53.0
-0.2923051714897156,0.3521435260772705,577.8829320482068,0.1720832884311676,-115.78704071044922,72.71431732177734,0.20251035690307617,54,116.30117797851562,54000,0.0,497.39884173846644,-0.006399425677955151,0.2590973675251007,0.2029062956571579,65.46472758880319,868.9597626751176,1.0,497.39884173846644,0.03261728584766388,22.47513198852539,0.01873022676619508,0.7161890268325806,824.8716826438904,981.7592592592592,1.213877558708191,115.4356689453125,0.004407711327075958,54.0,116.60627746582031,54.0,54.0
0.15759912133216858,0.3504406809806824,582.1409233073686,0.20722238719463348,-116.56417083740234,73.51128387451172,0.1681658774614334,55,118.1733627319336,55000,0.0,495.86031129263387,-0.08146820962429047,0.2591419816017151,0.1884821206331253,65.47731238728313,812.0724513020999,1.0,495.86031129263387,0.0332312174141407,16.567468643188477,0.01988251313764228,0.3992493748664856,839.9856071472168,982.0909090909091,0.5170034766197205,117.48173522949219,0.007806713227182627,55.0,118.02008056640625,55.0,55.0
-0.005133986473083496,0.34912994503974915,586.0493058047374,0.19326630234718323,-117.54431915283203,74.30302429199219,0.30432263016700745,56,118.43475341796875,56000,0.0,500.7524854919107,-0.09956644475460052,0.2582133114337921,0.1044597253203392,65.50353882943222,801.0103431600166,1.0,500.7524854919107,0.03335486352443695,4.26142692565918,0.01873022676619508,0.3213898837566376,854.9156427383423,982.4107142857143,0.4818805456161499,117.75205993652344,0.008156483992934227,56.0,118.48663330078125,56.0,56.0
