total/duration,ret_rms_mean,rollout/actions_std,eval/return,train/loss_critic,reference_Q_mean,param_noise_stddev,reference_action_std,eval/Q,reference_action_mean,ret_rms_std,rollout/Q_mean,eval/return_history,rollout/episodes,total/epochs,reference_actor_Q_mean,reference_Q_std,eval/episodes,obs_rms_mean,rollout/episode_steps,reference_actor_Q_std,rollout/return,total/steps_per_second,reference_perturbed_action_std,obs_rms_std,total/episodes,total/steps,rollout/actions_mean,reference_perturbed_action_mean,train/loss_actor,rollout/return_history,train/param_noise_distance
9.289971351623535,0.0,0.6445687413215637,94.23161117975101,0.10882152616977692,2.880601406097412,0.16720346283821505,0.2636507749557495,3.936903953552246,0.8622902035713196,1.0,1.3574795722961426,94.23161117975101,12.0,1,3.2460951805114746,3.250211238861084,1.0,-0.22609739005565643,77.83333333333333,3.276892900466919,14.88557989145422,107.64295842798674,0.7226651310920715,1.5347121953964233,12.0,1000,0.5227190256118774,0.6213970184326172,-3.0252938270568848,14.88557989145422,0.7657692432403564
18.387139081954956,0.0,0.5634090304374695,166.0019881580907,0.2357059121131897,5.500042915344238,0.13978498992545177,0.6105936765670776,9.044098854064941,0.7536260485649109,1.0,5.025214195251465,130.11679966892086,15.0,2,6.58473539352417,5.823828220367432,2.0,-0.08832713216543198,80.8,5.57509708404541,10.554970041833652,108.7716795465364,0.6658448576927185,1.277824878692627,15.0,2000,0.6046015620231628,0.5158371329307556,-8.528898239135742,10.554970041833652,0.6625311374664307
27.582326889038086,0.0,0.5126553177833557,366.58191300976176,0.45362257957458496,11.428377151489258,0.11456001552955852,0.6340650916099548,17.509843826293945,0.7314664721488953,1.0,6.909913539886475,208.93850411586786,20.0,3,12.506349563598633,6.490004539489746,3.0,-0.016868118196725845,143.85,6.054737091064453,81.7132304673534,108.76529786876958,0.6591370105743408,1.100937843322754,20.0,3000,0.6741268634796143,0.6907544136047363,-13.48880386352539,81.7132304673534,0.3831788897514343
36.76145029067993,0.0,0.47808837890625,288.59395618339875,0.6391651034355164,15.486515045166016,0.09388702724900437,0.5582461357116699,22.80071258544922,0.70806884765625,1.0,9.813888549804688,228.85236713275057,21.0,4,16.548694610595703,8.576869010925293,4.0,0.02901323139667511,145.38095238095238,8.512961387634277,92.41364785201365,108.80963532100128,0.2503320574760437,0.9690624475479126,21.0,4000,0.7026342153549194,0.8940057754516602,-18.812740325927734,92.41364785201365,0.4310136139392853
45.527472734451294,0.0,0.4570673108100891,-17.14637336108689,1.055713415145874,19.87569808959961,0.07694459401832851,0.6837891936302185,18.034027099609375,0.6170074939727783,1.0,12.090437889099121,179.65261903398306,27.0,5,20.855697631835938,11.226064682006836,5.0,0.051213983446359634,185.0,11.147760391235352,141.84906194429234,109.82379868005341,0.5656044483184814,0.9145018458366394,27.0,5000,0.731594979763031,0.6885280013084412,-23.376867294311523,141.84906194429234,0.5004487633705139
54.367621421813965,0.0,0.48564133048057556,192.68871103679098,2.1600372791290283,23.56229019165039,0.06305951655006926,0.7752714157104492,33.47316360473633,0.47498416900634766,1.0,13.74769401550293,181.82530103445106,34.0,6,24.098949432373047,13.815404891967773,6.0,0.021808065474033356,175.1764705882353,14.086390495300293,123.76407541460527,110.3598031896355,0.6999027729034424,0.9827483892440796,34.0,6000,0.7262970805168152,0.5326053500175476,-28.225692749023438,123.76407541460527,0.3593407869338989
65.61208820343018,0.0,0.4865705370903015,866.1915233709439,1.7862492799758911,23.978300094604492,0.051680078090752424,0.5639348030090332,34.01007080078125,0.7282528877258301,1.0,18.090456008911133,279.5919042253786,37.0,7,25.06555938720703,17.8156681060791,7.0,0.03750557824969292,173.51351351351352,17.88118553161621,128.95508477229552,106.68765758981044,0.5998102426528931,0.9510963559150696,37.0,7000,0.715363621711731,0.5863569378852844,-32.81181716918945,128.95508477229552,0.3697628676891327
74.24705862998962,0.0,0.4855307936668396,82.08803997261202,4.253034591674805,25.16909408569336,0.04320544008261588,0.5283233523368835,49.79388427734375,0.7743532061576843,1.0,22.938602447509766,254.90392119378276,38.0,8,26.45664405822754,20.42690658569336,8.0,0.04532282054424286,195.26315789473685,20.138917922973633,150.4447186605255,107.7483761325552,0.3578055500984192,0.9057196378707886,38.0,8000,0.7077502608299255,0.8596816658973694,-38.536865234375,150.4447186605255,0.27611270546913147
82.84958052635193,0.0,0.48532265424728394,66.14455068399084,4.562140464782715,27.00804901123047,0.03834263432855746,0.472073495388031,59.21574020385742,0.8168018460273743,1.0,26.29312515258789,233.9306578038059,43.0,9,28.372655868530273,22.998828887939453,9.0,0.03997224569320679,207.72093023255815,22.89093780517578,166.1154677349645,108.63060431715009,0.4056345522403717,0.9207993745803833,43.0,9000,0.709578275680542,0.8220955729484558,-45.090065002441406,166.1154677349645,0.22752507030963898
92.08227491378784,0.0,0.4877690076828003,302.00417902205663,6.023193359375,28.7902774810791,0.034027141129503384,0.4282959997653961,54.915283203125,0.8451234698295593,1.0,28.915813446044922,240.73800992563096,49.0,10,30.05218505859375,25.770729064941406,10.0,0.037796586751937866,203.6326530612245,25.92790985107422,169.73241887726823,108.59853331558668,0.26027563214302063,0.9121419787406921,49.0,10000,0.7128698825836182,0.9120898246765137,-48.72650909423828,169.73241887726823,0.24104245007038116
100.80591440200806,0.0,0.4819258451461792,93.12786028668765,6.873553276062012,30.627174377441406,0.029602352743226958,0.6294087171554565,49.85186767578125,0.6732924580574036,1.0,30.606420516967773,227.31890541299978,53.0,11,31.7043514251709,26.716257095336914,11.0,0.044231660664081573,205.52830188679246,26.37828254699707,171.36881917100408,109.12058151799157,0.4230339825153351,0.8902254700660706,53.0,11000,0.7184789180755615,0.8450367450714111,-53.36750030517578,171.36881917100408,0.22186850011348724
109.57355618476868,0.0,0.4857713580131531,104.69823708226508,13.580879211425781,33.68061447143555,0.02733727610437334,0.7682663202285767,53.10216522216797,0.4894202649593353,1.0,32.006683349609375,217.10051638543857,59.0,12,35.6866455078125,29.235044479370117,12.0,0.036067936569452286,202.38983050847457,29.308216094970703,166.2387246196483,109.5154745161777,0.6998730301856995,1.0236742496490479,59.0,12000,0.7198391556739807,0.5550650954246521,-58.5117073059082,166.2387246196483,0.21281743049621582
118.70710253715515,0.0,0.4844168722629547,271.99543713650803,11.473675727844238,36.915122985839844,0.023782417899897774,0.6002476811408997,71.00875091552734,0.6832592487335205,1.0,34.72372055053711,221.32320259705926,65.0,13,38.872825622558594,32.35938262939453,13.0,0.03897414356470108,198.09230769230768,32.707862854003906,166.05678652154276,109.51324497142889,0.5902188420295715,1.034358263015747,65.0,13000,0.7186567187309265,0.6910733580589294,-66.66002655029297,166.05678652154276,0.15758542716503143
127.63526201248169,0.0,0.48259231448173523,231.22030044557337,7.032586574554443,39.71967315673828,0.023313810312614227,0.6446717977523804,78.31208801269531,0.6057716608047485,1.0,36.711299896240234,222.0301381576674,70.0,14,41.306297302246094,35.67523193359375,14.0,0.04536882042884827,199.64285714285714,36.20608901977539,168.4391887131616,109.68755639511998,0.6254496574401855,1.0404653549194336,70.0,14000,0.7180585861206055,0.6184843182563782,-71.13480377197266,168.4391887131616,0.17949123680591583
136.5100347995758,0.0,0.4860593378543854,157.9041667491982,10.72966194152832,43.37092590332031,0.023313810312614227,0.7440136075019836,63.89209747314453,0.4018365144729614,1.0,39.22260284423828,217.75507339710282,78.0,15,45.75505065917969,40.05352020263672,15.0,0.039776481688022614,190.46153846153845,40.616905212402344,163.04291418030786,109.88203191086295,0.6824696063995361,1.0853108167648315,78.0,15000,0.7183929681777954,0.46050333976745605,-76.25707244873047,163.04291418030786,0.17542453110218048
145.97735714912415,0.0,0.49105146527290344,488.53590867076554,20.958091735839844,45.901058197021484,0.02426044449968572,0.6014926433563232,106.4598159790039,0.6235126852989197,1.0,41.56539535522461,234.67887560170675,85.0,16,48.30529022216797,43.567344665527344,16.0,0.039770741015672684,187.4470588235294,44.07443618774414,166.76997312772988,109.60603967953121,0.5959482192993164,1.12392258644104,85.0,16000,0.7156586647033691,0.5983343720436096,-79.55258178710938,166.76997312772988,0.2634391188621521
156.5421838760376,0.0,0.49434030055999756,594.7522113280304,13.888191223144531,49.97876739501953,0.023782417899897774,0.5955520868301392,98.0599365234375,0.6086404919624329,1.0,43.820037841796875,255.85966005619636,92.0,17,52.14637756347656,45.5009880065918,17.0,0.03433346003293991,184.4673913043478,45.887664794921875,166.9179262079863,108.59692626660897,0.4897213280200958,1.1784799098968506,92.0,17000,0.7106341123580933,0.735629141330719,-84.17693328857422,166.9179262079863,0.19948403537273407
166.02269792556763,0.0,0.494931161403656,394.49076943569577,32.88572692871094,53.58100128173828,0.023313810312614227,0.630967378616333,104.37983703613281,0.6154081225395203,1.0,46.17853546142578,263.5613883550575,96.0,18,56.72029113769531,47.16090393066406,18.0,0.03180564194917679,184.66666666666666,47.5784797668457,164.90950904678257,108.41891033519933,0.631600022315979,1.202765703201294,96.0,18000,0.7089928984642029,0.5857028365135193,-89.56137084960938,164.90950904678257,0.1858861893415451
175.0362627506256,0.0,0.4867371916770935,266.2681788849702,23.0929012298584,60.473350524902344,0.02426044449968572,0.7176260948181152,103.98600006103516,0.4527505934238434,1.0,49.60672378540039,263.70385101452655,98.0,19,63.842586517333984,49.22902297973633,19.0,0.036528654396533966,193.08163265306123,49.59481430053711,175.18649604066306,108.54893552583057,0.6546574234962463,1.1881588697433472,98.0,19000,0.7153593301773071,0.5639151930809021,-95.19298553466797,175.18649604066306,0.21293474733829498
184.46066045761108,0.0,0.4812890887260437,207.3503543108537,22.75127601623535,65.48490905761719,0.023313810312614227,0.726747989654541,49.16154861450195,0.39419111609458923,1.0,50.448883056640625,260.8861761793429,100.0,20,68.47960662841797,52.007728576660156,20.0,0.03602020815014839,192.32,52.205596923828125,173.61715351258846,108.42420248514715,0.6540591716766357,1.1891955137252808,100.0,20000,0.7202279567718506,0.5266067385673523,-99.26437377929688,173.61715351258846,0.21610109508037567
193.52879548072815,0.0,0.4869785010814667,260.7144073045588,33.13759994506836,68.08757019042969,0.023782417899897774,0.6632716655731201,99.56262969970703,0.55342036485672,1.0,52.34840393066406,260.8779967091151,105.0,21,71.05365753173828,54.27803039550781,21.0,0.030373159795999527,197.67619047619047,54.080116271972656,181.52059440790475,108.51098384525008,0.6569766998291016,1.2568498849868774,105.0,21000,0.7150576710700989,0.5294240117073059,-104.35334777832031,188.78446281742762,0.1901606172323227
202.33304953575134,0.0,0.4930996894836426,238.46555201307447,31.1312255859375,71.90589904785156,0.02575295069895359,0.6722335815429688,122.26371765136719,0.5629805326461792,1.0,54.924556732177734,259.85924922293145,111.0,22,74.96623992919922,54.98316192626953,22.0,0.027848923578858376,197.11711711711712,55.07564926147461,182.01065788423665,108.73161873692166,0.6164917945861816,1.2916536331176758,111.0,22000,0.7088009715080261,0.5915389657020569,-110.39969635009766,200.15205006398992,0.15765957534313202
211.0897889137268,0.0,0.49798646569252014,141.75000302303474,22.484840393066406,75.38571166992188,0.026798623766663407,0.558940052986145,118.94763946533203,0.7096967101097107,1.0,56.705406188964844,254.72406460554467,117.0,23,78.60324096679688,57.15041732788086,23.0,0.02160375379025936,195.64102564102564,57.40258026123047,177.38491490471253,108.95837320392691,0.6147661209106445,1.336594581604004,117.0,23000,0.7045612335205078,0.6430333256721497,-115.73818969726562,195.1515231835908,0.2335609495639801
221.20475935935974,0.0,0.49475136399269104,584.5980718265779,24.527929306030273,78.04592895507812,0.02575295069895359,0.5609794855117798,133.68348693847656,0.705697238445282,1.0,59.76438903808594,268.46881490642096,119.0,24,81.13396453857422,60.27296447753906,24.0,0.025586742907762527,195.78991596638656,61.00548553466797,180.06330636175213,108.49676141466121,0.5643102526664734,1.319729208946228,119.0,24000,0.703575849533081,0.7040398716926575,-120.90003204345703,200.64996134481365,0.25270161032676697
232.47486996650696,0.0,0.49542009830474854,873.5985419730392,20.546323776245117,77.25548553466797,0.02426044449968572,0.5533499121665955,137.12338256835938,0.7083601355552673,1.0,62.973724365234375,292.67400398908575,123.0,25,80.28185272216797,64.40389251708984,25.0,0.027503713965415955,201.9430894308943,65.40422058105469,189.28942735821883,107.53850514510145,0.5451620817184448,1.3349552154541016,123.0,25000,0.7005398273468018,0.6896529793739319,-125.2800521850586,201.48491508909436,0.14019647240638733
241.33181810379028,0.0,0.49577072262763977,274.44309549986355,25.384885787963867,78.21781921386719,0.023782417899897774,0.5800714492797852,143.157958984375,0.6823728680610657,1.0,65.96324157714844,291.9728152010387,127.0,26,81.73548889160156,67.57677459716797,26.0,0.02938286028802395,203.70078740157481,68.33870697021484,194.8251170333701,107.73548305519375,0.5387396812438965,1.3476266860961914,127.0,26000,0.6990559101104736,0.7319464683532715,-129.47402954101562,209.12865190742107,0.21296384930610657
250.20030069351196,0.0,0.49825531244277954,284.2225567948964,34.0518684387207,81.89466857910156,0.02426044449968572,0.6451142430305481,146.85487365722656,0.6413148045539856,1.0,68.82228088378906,291.6857685934038,134.0,27,85.71927642822266,70.09541320800781,27.0,0.028106611222028732,200.99253731343285,70.52151489257812,197.57437179947672,107.91353937289712,0.646382212638855,1.380180835723877,134.0,27000,0.6966577768325806,0.614599883556366,-133.3751983642578,222.66987257033296,0.17740102112293243
259.1229646205902,0.0,0.4954208731651306,262.5029037590767,31.866315841674805,86.01100158691406,0.024748079434129402,0.6785432696342468,142.310302734375,0.5979180335998535,1.0,70.79436492919922,290.64352342074926,135.0,28,89.60877227783203,71.862060546875,28.0,0.02818659320473671,206.9111111111111,72.38700103759766,203.7446471526442,108.05680631586556,0.6526126861572266,1.3635185956954956,135.0,28000,0.6978874206542969,0.6284915804862976,-138.69427490234375,233.03294421156937,0.19002453982830048
