rollout/episode_steps,rollout/episodes,reference_perturbed_action_mean,train/param_noise_distance,param_noise_stddev,train/loss_actor,rollout/return,total/steps_per_second,total/duration,obs_rms_mean,total/episodes,reference_actor_Q_std,rollout/actions_mean,reference_Q_std,rollout/return_history,rollout/Q_mean,reference_Q_mean,obs_rms_std,reference_action_mean,ret_rms_std,ret_rms_mean,total/epochs,eval/episodes,train/loss_critic,reference_actor_Q_mean,eval/return,eval/Q,reference_action_std,eval/return_history,total/steps,reference_perturbed_action_std,rollout/actions_std
50.6712962962963,216.0,0.32511305809020996,0.19734923541545868,0.02426044449968572,-199.10977172851562,244.95423026529346,82.5311859283261,133.2829508781433,1.7724422216415405,216.0,86.5357894897461,0.24962249398231506,89.96056365966797,320.03198116187605,104.58788299560547,191.6195068359375,6.752128601074219,0.3165416121482849,1.0,0.0,11,11.0,32.760215759277344,199.44888305664062,355.7726273254012,189.61170959472656,0.7396430969238281,281.7356831781246,11000,0.7337497472763062,0.6443926095962524
51.85281385281385,231.0,0.21644802391529083,0.2304973155260086,0.021962663920618616,-217.822265625,252.20132277995788,82.59197470492649,145.29256677627563,1.8096541166305542,231.0,90.59722900390625,0.25456035137176514,94.78450775146484,326.9853151949014,113.6781234741211,210.68943786621094,6.695550918579102,0.26752862334251404,1.0,0.0,12,12.0,50.72871398925781,220.0008544921875,305.4222754009662,209.91372680664062,0.7342792749404907,283.7095658633614,12000,0.7516540884971619,0.6506560444831848
52.208835341365464,249.0,0.19641637802124023,0.207244411110878,0.02152991267583435,-231.97634887695312,255.25520862960929,82.5749648708532,157.4327039718628,1.8367842435836792,249.0,97.33448791503906,0.25103485584259033,101.63365173339844,332.3110744316354,121.02320861816406,228.2554473876953,6.635372638702393,0.19551075994968414,1.0,0.0,13,13.0,46.190895080566406,238.30404663085938,312.24774183758626,208.8068389892578,0.7641831636428833,285.90481016907097,13000,0.7613211870193481,0.6599329710006714
51.91449814126394,269.0,0.1442737877368927,0.19119620323181152,0.0211056883401964,-237.9744110107422,254.4158307987755,82.69617256995856,169.2944130897522,1.8526276350021362,269.0,105.2338638305664,0.244221493601799,108.17206573486328,318.3179271022155,126.68387603759766,247.38690185546875,6.687809944152832,0.13212478160858154,1.0,0.0,14,14.0,75.42472076416016,256.5924987792969,194.0986053111531,187.7017822265625,0.7444173693656921,279.34722410779113,14000,0.7470102906227112,0.6704679131507874
51.18088737201365,293.0,0.19717490673065186,0.20874620974063873,0.02152991267583435,-251.02928161621094,250.55264288432056,82.84506351263146,181.0608787536621,1.8574228286743164,293.0,114.2132339477539,0.23559340834617615,118.17024230957031,290.3637112724222,133.28854370117188,256.3911437988281,6.8623151779174805,0.2228069007396698,1.0,0.0,15,15.0,87.27957153320312,267.44549560546875,126.14143547267813,231.70091247558594,0.7471510767936707,269.1335048654503,15000,0.7498834729194641,0.677107036113739
50.56962025316456,316.0,0.3667011260986328,0.18551118671894073,0.020689822899908242,-257.00970458984375,246.99740781048357,82.85790802655043,193.101665019989,1.847349762916565,316.0,128.41908264160156,0.229699969291687,131.62315368652344,251.4106713080942,140.7812042236328,262.6957092285156,6.98681640625,0.3486327528953552,1.0,0.0,16,16.0,102.69921875,273.5722961425781,317.0047471542506,291.1703186035156,0.6984333992004395,272.1254575085003,16000,0.6983099579811096,0.6821719408035278
51.45896656534954,329.0,0.38427746295928955,0.1892661303281784,0.021962663920618616,-269.5087890625,251.8662761125028,82.83446778054535,205.22857761383057,1.8689899444580078,329.0,142.8846893310547,0.23660783469676971,145.37071228027344,252.71700214415657,148.88128662109375,265.737060546875,6.977867603302002,0.3777533769607544,1.0,0.0,17,17.0,129.08078002929688,277.9819641113281,296.27343342290635,286.9158020019531,0.7044121623039246,273.5459266799359,17000,0.6785661578178406,0.6837712526321411
52.57309941520468,342.0,0.3597569167613983,0.20594455301761627,0.0211056883401964,-282.957275390625,257.0124936699363,82.77501261908948,217.4569284915924,1.8871711492538452,342.0,147.70753479003906,0.2433936446905136,152.6910400390625,263.9795455519223,157.87710571289062,279.4410400390625,6.996201038360596,0.3723892867565155,1.0,0.0,18,18.0,107.11735534667969,292.683349609375,337.43144415296774,274.74835205078125,0.7049300074577332,277.0951220951044,18000,0.7141812443733215,0.6852859854698181
53.252808988764045,356.0,0.3429872393608093,0.18248403072357178,0.020689822899908242,-291.9288330078125,260.7390081859979,82.73777401769675,229.6411793231964,1.9006869792938232,356.0,154.03688049316406,0.24677816033363342,159.01358032226562,270.32002745179284,164.702880859375,289.2388916015625,7.0158185958862305,0.35762467980384827,1.0,0.0,19,19.0,154.04910278320312,304.60528564453125,357.3541002438786,273.8067932128906,0.7222357392311096,281.3192788397767,19000,0.7334630489349365,0.687822699546814
53.94864864864865,370.0,0.2508413791656494,0.18887396156787872,0.0211056883401964,-307.43487548828125,264.4039753547302,82.70133833876908,241.8340549468994,1.9029473066329956,370.0,165.22731018066406,0.24748601019382477,169.41299438476562,290.6338454499888,172.09735107421875,300.47625732421875,7.063024044036865,0.24241094291210175,1.0,0.0,20,20.0,162.8231964111328,316.3355712890625,313.643625652781,328.4656066894531,0.7624717950820923,282.9354961804269,20000,0.7539496421813965,0.6919088363647461
54.910994764397905,382.0,0.31902700662612915,0.19844453036785126,0.02152991267583435,-314.10467529296875,269.0434264383452,82.65560071401966,254.06626796722412,1.9030457735061646,382.0,175.44493103027344,0.2437124252319336,180.6389617919922,310.45920019216146,179.79612731933594,315.19671630859375,7.0969343185424805,0.3533798158168793,1.0,0.0,21,21.0,175.34812927246094,332.0450439453125,329.8148658898084,312.0353088378906,0.7090283632278442,285.1678471189689,21000,0.7237361073493958,0.6963016390800476
55.69620253164557,395.0,0.2685703635215759,0.187583789229393,0.0211056883401964,-322.60369873046875,272.0374306784555,82.62367549110651,266.26750588417053,1.8981322050094604,395.0,190.51226806640625,0.24008305370807648,194.1590118408203,335.91904670983604,187.33663940429688,322.85821533203125,7.078492641448975,0.2825391888618469,1.0,0.0,22,22.0,187.11341857910156,338.03851318359375,316.90575947319974,320.3787841796875,0.7497394680976868,286.61047949870664,22000,0.7581086754798889,0.7006375789642334
56.46191646191646,407.0,0.25969207286834717,0.20195868611335754,0.02152991267583435,-336.6197204589844,275.40437990396555,82.61496606035625,278.3999207019806,1.898567795753479,407.0,198.0266571044922,0.23988766968250275,201.48387145996094,366.3873350572991,193.57078552246094,323.7525634765625,7.049379825592041,0.24922174215316772,1.0,0.0,23,23.0,263.7721862792969,343.0001525878906,284.10305409878123,326.0966491699219,0.7747412323951721,286.5014610030577,23000,0.7694926261901855,0.7041069865226746
57.23866348448687,419.0,0.1965254247188568,0.1789301633834839,0.019882513137642284,-337.4444580078125,278.5827422637483,82.54118204378054,290.76394844055176,1.900624394416809,419.0,205.97134399414062,0.23995891213417053,207.27243041992188,374.86279323433996,199.85372924804688,330.819091796875,7.026742458343506,0.1850360929965973,1.0,0.0,24,24.0,288.18359375,348.5469665527344,398.68936261036225,383.5393371582031,0.7756733894348145,291.1759569033621,24000,0.773587167263031,0.7072285413742065
57.90023201856148,431.0,0.2764877378940582,0.19209682941436768,0.020689822899908242,-357.4200134277344,281.8276372162217,82.48712982130904,303.07758378982544,1.9060899019241333,431.0,215.19110107421875,0.2381918877363205,219.7209930419922,379.57809875538476,206.18539428710938,345.38568115234375,7.014169692993164,0.22483453154563904,1.0,0.0,25,25.0,295.3275451660156,366.80438232421875,392.98516239263296,375.7455749511719,0.7790341973304749,295.24832512293295,25000,0.7583187222480774,0.7102686166763306
58.41348314606741,445.0,0.2303188443183899,0.20117133855819702,0.019882513137642284,-360.01495361328125,284.00513824031486,82.45120383464274,315.338027715683,1.9105336666107178,445.0,224.8067169189453,0.23823140561580658,227.92555236816406,373.4594099235325,212.3118896484375,355.6234436035156,7.054648399353027,0.25916916131973267,1.0,0.0,26,26.0,283.7454833984375,374.4388427734375,340.41570834801246,377.5971984863281,0.7506638765335083,296.9855321700514,26000,0.755358099937439,0.7126503586769104
58.688453159041394,459.0,0.27672410011291504,0.19670043885707855,0.020282151651708893,-357.5067138671875,285.1335288252233,82.44680106380596,327.4839005470276,1.9152454137802124,459.0,226.9186248779297,0.23880526423454285,230.44985961914062,372.21724587227885,218.0095672607422,364.67034912109375,7.089391708374023,0.2519659698009491,1.0,0.0,27,27.0,403.15582275390625,384.355224609375,285.4349982609345,362.501708984375,0.7743892073631287,296.55773461786185,27000,0.7665697336196899,0.7146925926208496
58.823157894736845,475.0,0.26129645109176636,0.22367939352989197,0.020282151651708893,-369.8403625488281,285.90491064618215,82.4396210257035,339.64251232147217,1.927190899848938,475.0,238.70823669433594,0.24060697853565216,242.6721649169922,358.78037564772586,224.07073974609375,373.08392333984375,7.117424488067627,0.23962253332138062,1.0,0.0,28,28.0,400.9830322265625,394.04815673828125,324.93722343285594,378.00396728515625,0.7731781601905823,297.57128778982593,28000,0.7694219350814819,0.7161916494369507
59.18609406952965,489.0,0.31291714310646057,0.19936883449554443,0.019882513137642284,-368.98162841796875,287.54558810506876,82.43725926797926,351.78268003463745,1.93415367603302,489.0,239.60641479492188,0.24387842416763306,243.701416015625,352.65771757483606,230.4276580810547,383.64495849609375,7.109982967376709,0.30698344111442566,1.0,0.0,29,29.0,453.3236999511719,405.659912109375,354.2603890733044,411.9898376464844,0.7576034665107727,299.52608438580796,29000,0.7452691793441772,0.7166301608085632
59.66334661354582,502.0,0.2858952581882477,0.18281206488609314,0.020689822899908242,-391.19879150390625,289.4433515938313,82.4435883336421,363.88518023490906,1.9421789646148682,502.0,248.1706085205078,0.2489999681711197,251.98751831054688,351.5941811997651,235.1580352783203,378.2745361328125,7.195170879364014,0.2562296688556671,1.0,0.0,30,30.0,438.9979248046875,400.035888671875,278.140428511759,390.2061462402344,0.7821122407913208,298.8132291900063,30000,0.7811969518661499,0.7170771956443787
59.8394584139265,517.0,0.16501355171203613,0.18778815865516663,0.020689822899908242,-384.7055969238281,289.95159499825763,82.44412209217468,376.01225185394287,1.9429922103881836,517.0,253.961669921875,0.24863165616989136,257.6764831542969,339.93750533524536,239.93063354492188,381.62298583984375,7.24381160736084,0.20552973449230194,1.0,0.0,31,31.0,499.15948486328125,401.5917053222656,274.0589170111301,401.0707702636719,0.7868921756744385,298.01470299068774,31000,0.7991616725921631,0.7194880247116089
60.50757575757576,528.0,0.15498045086860657,0.21594750881195068,0.020689822899908242,-395.8105163574219,292.81452850892464,82.43431541200982,388.18785405158997,1.9435724020004272,528.0,262.9214782714844,0.24787020683288574,263.2279052734375,341.35617741966416,244.97750854492188,375.3199462890625,7.209102630615234,0.14161145687103271,1.0,0.0,32,32.0,456.6406555175781,394.24810791015625,335.77485507456197,471.4805908203125,0.8098680973052979,299.19470774330887,32000,0.8141210079193115,0.7226727604866028
61.06111111111111,540.0,0.24270664155483246,0.1951136589050293,0.019882513137642284,-390.2119445800781,295.52319243468105,82.42987969033341,400.34026646614075,1.9432847499847412,540.0,269.9129638671875,0.24729523062705994,271.5559997558594,349.7306286539024,249.5586700439453,378.6836853027344,7.217134952545166,0.22217635810375214,1.0,0.0,33,33.0,579.7368774414062,399.70599365234375,297.75771044740617,401.4320373535156,0.7875854969024658,299.1511623707057,33000,0.7946845889091492,0.7253173589706421
61.44122965641953,553.0,0.23506438732147217,0.20432595908641815,0.019882513137642284,-400.5055847167969,297.288147308569,82.39753013364226,412.6337275505066,1.9436402320861816,553.0,271.3882751464844,0.24671997129917145,274.9427795410156,353.10867720321266,254.74729919433594,386.1748352050781,7.199059009552002,0.18625332415103912,1.0,0.0,34,34.0,577.2552490234375,410.92425537109375,355.82320421394365,465.326171875,0.8138913512229919,300.817987130801,34000,0.7961927056312561,0.7280187606811523
61.84778761061947,565.0,0.22740863263607025,0.19891954958438873,0.020689822899908242,-411.0213623046875,298.9700072863181,82.36760131119874,424.92435669898987,1.9464969635009766,565.0,275.8177795410156,0.24701184034347534,276.991943359375,360.1732498299497,258.8693542480469,395.87896728515625,7.170399188995361,0.2660609483718872,1.0,0.0,35,35.0,620.6633911132812,415.90728759765625,404.0433801663889,428.27874755859375,0.7726980447769165,303.76728407467493,35000,0.7810130715370178,0.7300437688827515
62.439236111111114,576.0,0.20326003432273865,0.2090555727481842,0.019490749081111935,-412.2229309082031,301.79100744963284,82.2983796147509,437.4326708316803,1.9537993669509888,576.0,277.0057678222656,0.24946126341819763,278.3328552246094,376.73062000202367,263.82720947265625,396.1871032714844,7.144119739532471,0.24364064633846283,1.0,0.0,36,36.0,691.0072631835938,417.2803955078125,433.7972455591481,510.4840087890625,0.7716380953788757,307.3792274492437,36000,0.7836306095123291,0.730768084526062
62.666101694915255,590.0,0.25660398602485657,0.2005380392074585,0.019106704324195603,-413.96038818359375,302.92709958879055,82.27385636444876,449.7175850868225,1.9596922397613525,590.0,282.4080505371094,0.2500593960285187,281.7159118652344,376.74585382320225,268.49615478515625,394.0035400390625,7.132215976715088,0.2133098542690277,1.0,0.0,37,37.0,630.24658203125,413.21746826171875,360.462651484393,425.2325134277344,0.7747206091880798,308.81391458532875,37000,0.7661905288696289,0.7318161725997925
62.824503311258276,604.0,0.33762624859809875,0.21805311739444733,0.020689822899908242,-406.02227783203125,303.53053068410304,82.28026135006904,461.83616065979004,1.9687485694885254,604.0,283.9562072753906,0.2531766891479492,287.08099365234375,374.5509850416804,272.24114990234375,404.57623291015625,7.12842321395874,0.33189547061920166,1.0,0.0,38,38.0,754.112060546875,424.7750244140625,279.69140002089415,385.7668762207031,0.7507539987564087,308.0475326231068,38000,0.7551698684692383,0.7323595881462097
62.980582524271846,618.0,0.31648632884025574,0.19994677603244781,0.020689822899908242,-413.4154968261719,304.39121653398786,82.230784884846,474.2749330997467,1.9776452779769897,618.0,281.40869140625,0.25711023807525635,280.1094665527344,378.7983798401794,277.0638427734375,398.1434326171875,7.119650363922119,0.2760615348815918,1.0,0.0,39,39.0,814.83203125,421.1451416015625,462.0234039370724,403.7921142578125,0.7655998468399048,311.99563188756747,39000,0.748964250087738,0.7317750453948975
63.4,630.0,0.3696150481700897,0.1969972848892212,0.02152991267583435,-416.37237548828125,306.1174423792727,82.21688339957753,486.5180768966675,1.9868887662887573,630.0,288.63519287109375,0.26178181171417236,285.9322509765625,374.1829688401925,281.46868896484375,406.29730224609375,7.1037397384643555,0.34464678168296814,1.0,0.0,40,40.0,792.127197265625,429.3129577636719,378.4693191684361,492.7565002441406,0.7525924444198608,313.65747406958906,40000,0.7339019775390625,0.7314049601554871
63.73250388802489,643.0,0.3200981020927429,0.18074452877044678,0.020689822899908242,-421.8149719238281,307.73010671928904,82.17862971627326,498.91316199302673,1.9920871257781982,643.0,294.74774169921875,0.26366299390792847,290.8966979980469,374.3201801496941,285.4317626953125,407.5869140625,7.073705673217773,0.30772754549980164,1.0,0.0,41,41.0,787.79345703125,429.77484130859375,347.0410659342714,462.7433166503906,0.7871818542480469,314.47170801750815,41000,0.7733598351478577,0.7324174642562866
64.29754601226993,652.0,0.2915017008781433,0.19999684393405914,0.0211056883401964,-418.47149658203125,310.58090112158936,82.1093188730852,511.51319456100464,1.9915297031402588,652.0,302.8328857421875,0.26264840364456177,300.83966064453125,386.4792840297558,291.0373840332031,416.96923828125,7.053114891052246,0.3463692367076874,1.0,0.0,42,42.0,833.896240234375,442.967529296875,530.6473186789874,597.5480346679688,0.7766879200935364,319.618746366591,42000,0.7908080816268921,0.7344172596931458
64.6998491704374,663.0,0.2612230181694031,0.20757223665714264,0.020689822899908242,-435.2123107910156,312.2385184078238,82.06168843585328,523.9960427284241,1.9947679042816162,663.0,310.7098693847656,0.2645958960056305,307.2613830566406,386.7627709696219,295.2816467285156,426.451416015625,7.036948204040527,0.30867210030555725,1.0,0.0,43,43.0,863.1366577148438,450.68035888671875,471.4006209946463,525.5065307617188,0.7836449146270752,323.14855740445273,43000,0.8028358817100525,0.7354422211647034
65.36404160475483,673.0,0.3233269155025482,0.20900024473667145,0.0211056883401964,-435.6702880859375,315.23723031727025,81.96807430468768,536.7943601608276,1.9963401556015015,673.0,316.0903625488281,0.26478585600852966,313.3842468261719,393.69494974256304,300.6890563964844,428.48883056640625,7.017481803894043,0.28821998834609985,1.0,0.0,44,44.0,893.3579711914062,451.9984436035156,602.0265906138354,450.46600341796875,0.7971815466880798,329.4866945228478,44000,0.7863538861274719,0.7372456192970276
65.74122807017544,684.0,0.28815001249313354,0.18188121914863586,0.02240411346542305,-438.9044189453125,316.7165406016369,81.94311987427727,549.1614191532135,1.9993829727172852,684.0,318.0749206542969,0.26462510228157043,312.9402770996094,398.63895552301847,304.03668212890625,427.54632568359375,7.0025153160095215,0.27866148948669434,1.0,0.0,45,45.0,968.6804809570312,452.6318664550781,380.66588075270386,441.39398193359375,0.8166384100914001,330.62400977240014,45000,0.8097225427627563,0.7393366098403931
66.1568345323741,695.0,0.3293575346469879,0.20024554431438446,0.021962663920618616,-450.8545227050781,318.4416695408804,81.86470486189002,561.902715921402,2.0004003047943115,695.0,319.3102722167969,0.2652883529663086,314.35516357421875,408.8155820154812,308.71673583984375,442.4781494140625,6.978311061859131,0.3432280123233795,1.0,0.0,46,46.0,838.4671630859375,471.52630615234375,577.1738246957641,584.8512573242188,0.7813634276390076,335.9837883576907,46000,0.7806025147438049,0.7407334446907043
66.5084985835694,706.0,0.3054378628730774,0.2104075700044632,0.02152991267583435,-462.16424560546875,320.1907853136435,81.8369416936438,574.3127617835999,2.002643346786499,706.0,320.0125732421875,0.26671653985977173,315.0364685058594,421.05533597906293,313.1398010253906,445.4191589355469,6.9726128578186035,0.3286271095275879,1.0,0.0,47,47.0,989.6683349609375,473.60675048828125,413.5130974991039,535.33935546875,0.7848227024078369,337.6333481266569,47000,0.7933395504951477,0.7415172457695007
66.89121338912133,717.0,0.30484411120414734,0.21035897731781006,0.02152991267583435,-454.439208984375,321.64156928188106,81.79770750131682,586.8135118484497,2.003978729248047,717.0,332.20330810546875,0.2677578926086426,326.4349060058594,427.6169031849141,316.9272766113281,455.6815490722656,6.958043575286865,0.30627837777137756,1.0,0.0,48,48.0,918.7109375,482.80926513671875,439.7038794792218,500.35650634765625,0.8028878569602966,339.7598175298354,48000,0.7978202104568481,0.7426751852035522
67.17695473251028,729.0,0.2537612318992615,0.17525404691696167,0.0211056883401964,-457.65545654296875,323.0089636424739,81.78104566493016,599.1608397960663,2.006430149078369,729.0,335.834716796875,0.26902949810028076,328.6007385253906,430.48054591378286,320.9419860839844,461.31927490234375,6.9590559005737305,0.27106818556785583,1.0,0.0,49,49.0,961.34912109375,491.0078125,415.3665166922424,451.7201843261719,0.8082638382911682,341.3028113902927,49000,0.8172079920768738,0.7437493801116943
67.12768817204301,744.0,0.22999247908592224,0.20508794486522675,0.020282151651708893,-455.82550048828125,322.3554337686295,81.7622494170785,611.5291635990143,2.0065395832061768,744.0,342.3245544433594,0.2682828903198242,338.4053039550781,413.6067814077302,324.03533935546875,458.725830078125,6.944958209991455,0.2294464409351349,1.0,0.0,50,50.0,1009.194580078125,486.91766357421875,416.8341718260397,471.2746887207031,0.8105477094650269,342.81343859900755,50000,0.785621702671051,0.7451435327529907
67.5046357615894,755.0,0.3149760067462921,0.21101605892181396,0.02152991267583435,-469.2804260253906,324.1447211474724,81.74971326845476,623.8553991317749,2.008495807647705,755.0,344.4796142578125,0.26811155676841736,341.77276611328125,408.3649355212539,327.1662292480469,461.2975769042969,6.929188251495361,0.3276037275791168,1.0,0.0,51,51.0,1036.5849609375,489.4589538574219,380.8895042190715,523.340576171875,0.7752594947814941,343.5600281209696,51000,0.7779609560966492,0.7465144395828247
67.60546875,768.0,0.25635164976119995,0.20220521092414856,0.021962663920618616,-485.41754150390625,324.5276032983197,81.71607937162491,636.349668264389,2.0068111419677734,768.0,346.64453125,0.2673875391483307,343.4540710449219,400.55687877945167,330.396240234375,475.62408447265625,6.914984703063965,0.2626004219055176,1.0,0.0,52,52.0,1106.9488525390625,500.160400390625,453.7800529764803,593.9546508789062,0.787922203540802,345.67964398357555,52000,0.7836292386054993,0.7476949095726013
67.93581514762516,779.0,0.32763367891311646,0.2096344530582428,0.0211056883401964,-474.1317443847656,325.9687122319306,81.68889295230785,648.8030145168304,2.0065386295318604,779.0,350.1201171875,0.2668978273868561,345.87060546875,393.5591266295831,333.88861083984375,465.60943603515625,6.902059555053711,0.30041131377220154,1.0,0.0,53,53.0,1168.19091796875,489.6098327636719,499.2027424868999,577.9635009765625,0.7769666910171509,348.5763062194873,53000,0.7738707661628723,0.748811662197113
68.13383838383838,792.0,0.2512126863002777,0.19307619333267212,0.0211056883401964,-475.3819580078125,326.6527681418448,81.68820991119753,661.0501081943512,2.0074827671051025,792.0,354.5191955566406,0.26673153042793274,349.492919921875,387.2617377972256,337.0332946777344,465.23760986328125,6.899641990661621,0.21402297914028168,1.0,0.0,54,54.0,1070.798828125,493.25469970703125,317.57114306559777,418.7606201171875,0.8124637007713318,348.0021365314523,54000,0.821331799030304,0.7498795986175537
68.34869240348692,803.0,0.38084670901298523,0.16950643062591553,0.02152991267583435,-466.3952331542969,327.5744763486108,81.65626453220945,673.5551805496216,2.006544828414917,803.0,355.9764404296875,0.2666569650173187,354.09991455078125,382.11707847964635,341.2156677246094,482.49658203125,6.917945384979248,0.3661797046661377,1.0,0.0,55,55.0,1266.90576171875,503.99835205078125,475.5771984329937,606.0752563476562,0.7828582525253296,350.3216831114804,55000,0.7753738164901733,0.7510796189308167
68.7948402948403,814.0,0.34762927889823914,0.19925759732723236,0.021962663920618616,-482.0764465332031,329.73311129158105,81.64086741982636,685.9309775829315,2.008188486099243,814.0,356.7282409667969,0.2679828405380249,352.4569396972656,392.685061890198,344.5201416015625,461.1051330566406,6.9448113441467285,0.35353851318359375,1.0,0.0,56,56.0,1343.0072021484375,492.4891052246094,392.11302777062417,410.3612365722656,0.7749002575874329,351.0679571232509,56000,0.771984338760376,0.7516630291938782
69.05461165048544,824.0,0.302112340927124,0.19682876765727997,0.021962663920618616,-480.501708984375,330.9472222899498,81.61979668804365,698.3599851131439,2.0107736587524414,824.0,351.29144287109375,0.26933741569519043,348.042236328125,396.06402494705566,348.8699645996094,465.8965759277344,6.935891151428223,0.29077738523483276,1.0,0.0,57,57.0,1221.9315185546875,493.21722412109375,432.75300302600925,527.3234252929688,0.791172444820404,352.5010281040011,57000,0.799217700958252,0.7518984079360962
