reference_Q_std,total/epochs,train/loss_critic,eval/return,ret_rms_std,rollout/Q_mean,rollout/return,eval/episodes,rollout/episode_steps,train/loss_actor,train/param_noise_distance,reference_action_mean,total/steps_per_second,rollout/actions_std,reference_perturbed_action_mean,total/steps,rollout/actions_mean,eval/return_history,reference_action_std,reference_perturbed_action_std,ret_rms_mean,reference_Q_mean,rollout/return_history,reference_actor_Q_std,rollout/episodes,total/episodes,param_noise_stddev,reference_actor_Q_mean,obs_rms_std,total/duration,obs_rms_mean,eval/Q
0.6833951473236084,536,50.61381530761719,1040.8322537563834,1.0,155.9759063720703,594.0262317784556,536.0,1000.0,-195.0848846435547,0.23285861313343048,0.2977384626865387,86.03298417436571,0.6377010345458984,0.34820565581321716,536000,0.0144429886713624,925.9078936781575,0.8196353912353516,0.7620798349380493,0.0,180.6497344970703,793.789773309356,0.7149974703788757,536.0,536.0,0.0211056883401964,181.9007110595703,2.59433913230896,6230.1686398983,0.20661760866641998,198.14117431640625
0.7108492255210876,537,14.599581718444824,987.3014606192928,1.0,156.0529327392578,594.5898235348609,537.0,1000.0,-194.87010192871094,0.20288050174713135,0.3588474690914154,86.03082271987611,0.637698769569397,0.37433961033821106,537000,0.014488998800516129,928.005435886549,0.7041509747505188,0.7530086636543274,0.0,179.7574462890625,798.0715750523668,0.5945607423782349,537.0,537.0,0.020282151651708893,182.2051239013672,2.5937323570251465,6241.948908805847,0.20666764676570892,198.86289978027344
0.7118459939956665,538,25.823070526123047,973.7155351713221,1.0,156.12933349609375,594.8559433352057,538.0,1000.0,-195.18043518066406,0.22547754645347595,0.392058402299881,86.02921028641235,0.6376528143882751,0.3320220410823822,538000,0.014731485396623611,927.8790382256984,0.6152490973472595,0.6535423398017883,0.0,181.77182006835938,799.593508043712,0.8278767466545105,538.0,538.0,0.0211056883401964,183.124267578125,2.5932717323303223,6253.689859628677,0.2067517340183258,198.93328857421875
0.6674108505249023,539,47.07127380371094,854.2945562135368,1.0,156.20440673828125,594.9371843298334,539.0,1000.0,-194.71728515625,0.215022474527359,0.5590750575065613,86.02840389862254,0.6376442313194275,0.5150937438011169,539000,0.014804827980697155,925.424147638417,0.4868622422218323,0.49123963713645935,0.0,181.99313354492188,795.6420271669638,0.5030327439308167,539.0,539.0,0.02152991267583435,183.61724853515625,2.593068838119507,6265.3725464344025,0.20679019391536713,197.50497436523438
0.8108731508255005,540,59.461612701416016,830.1069380171032,1.0,156.27928161621094,595.1420959202067,540.0,1000.0,-194.5539093017578,0.18123884499073029,0.28093600273132324,86.02706876810865,0.6376463174819946,0.47029319405555725,540000,0.015037559904158115,923.9084585961848,0.6369414329528809,0.5305579900741577,0.0,182.5596923828125,793.6570866242043,0.5345965027809143,540.0,540.0,0.02240411346542305,183.30413818359375,2.5927345752716064,6277.094032526016,0.20685958862304688,196.88331604003906
0.8760780692100525,541,82.97554016113281,822.4815239380247,1.0,156.3511505126953,595.2694931922678,541.0,1000.0,-194.81028747558594,0.19227121770381927,0.24199533462524414,86.02473912163504,0.6377378106117249,0.20899362862110138,541000,0.014940904453396797,921.9402717099396,0.7101946473121643,0.7230013608932495,0.0,181.79647827148438,789.5153896297243,0.7102562189102173,541.0,541.0,0.02240411346542305,182.31195068359375,2.592057943344116,6288.88858628273,0.20690098404884338,197.03128051757812
0.8303828239440918,542,39.04673767089844,893.0088832700245,1.0,156.4282989501953,596.0321193613502,542.0,1000.0,-195.25,0.19623316824436188,0.40576520562171936,86.01898179370886,0.6378017067909241,0.39062726497650146,542000,0.014930947683751583,923.5214679382808,0.6916770935058594,0.7516431212425232,0.0,182.08297729492188,788.9541435335871,0.5412140488624573,542.0,542.0,0.021962663920618616,183.11312866210938,2.5919480323791504,6300.934848308563,0.20698201656341553,197.71859741210938
0.6742824912071228,543,38.417842864990234,757.9030688725932,1.0,156.5023956298828,596.1366978507751,543.0,1000.0,-195.2092742919922,0.189298614859581,0.21967525780200958,86.01414062083533,0.6378173232078552,-0.03183529153466225,543000,0.015122086741030216,920.4196205745998,0.6548075079917908,0.8072082996368408,0.0,181.41558837890625,787.0543051624339,0.5593453645706177,543.0,543.0,0.023313810312614227,182.35940551757812,2.5916531085968018,6312.91548204422,0.2070566862821579,197.64971923828125
0.6197609901428223,544,25.806718826293945,930.5485623045834,1.0,156.57791137695312,596.4163881741421,544.0,1000.0,-195.11439514160156,0.24467861652374268,0.5860016942024231,86.00814052382135,0.6378825902938843,0.49963894486427307,544000,0.015198295004665852,919.9184697754837,0.47470539808273315,0.6006035804748535,0.0,182.020263671875,785.2586617772374,0.5140290260314941,544.0,544.0,0.021962663920618616,183.59442138671875,2.5916190147399902,6324.982689857483,0.2071058750152588,198.3459930419922
0.6714063286781311,545,37.503814697265625,939.5608843148735,1.0,156.646240234375,596.0654949468656,545.0,1000.0,-195.1539306640625,0.190577432513237,0.636540412902832,86.00248333082,0.6379770636558533,0.5945660471916199,545000,0.015020481310784817,919.9200938892751,0.4211500883102417,0.5221630930900574,0.0,181.63851928710938,780.6878338623629,0.5191283226013184,545.0,545.0,0.021962663920618616,183.0186767578125,2.5916500091552734,6337.026314735413,0.20709356665611267,197.9471435546875
