eval/episodes,train/loss_critic,eval/return_history,reference_action_mean,rollout/episode_steps,rollout/actions_mean,rollout/episodes,train/param_noise_distance,eval/return,rollout/Q_mean,reference_actor_Q_mean,rollout/return_history,reference_perturbed_action_mean,total/duration,obs_rms_mean,ret_rms_std,eval/Q,rollout/return,total/epochs,reference_perturbed_action_std,train/loss_actor,rollout/actions_std,total/steps_per_second,total/episodes,total/steps,reference_action_std,reference_Q_mean,reference_actor_Q_std,reference_Q_std,obs_rms_std,param_noise_stddev,ret_rms_mean
109.0,83.0858383178711,754.771926343134,0.1338386982679367,1000.0,0.28748831152915955,109.0,0.1855303943157196,1484.848041441272,155.7698974609375,264.13714599609375,638.34264893664,0.05149025842547417,2014.6904335021973,0.09839600324630737,1.0,288.4897766113281,554.4201391945247,109,0.77983558177948,-273.619873046875,0.6352313160896301,54.102604642104744,109.0,109000,0.7409537434577942,261.0245056152344,15.491390228271484,15.90926456451416,1.879938006401062,0.02285443614607805,0.0
110.0,70.12309265136719,770.9456335384685,0.24980498850345612,1000.0,0.28846731781959534,110.0,0.20321519672870636,1421.1850649983146,156.96536254882812,266.211181640625,653.0528261560579,0.23792709410190582,2033.08318400383,0.099016934633255,1.0,291.16680908203125,563.4119123235981,110,0.7859278321266174,-276.11297607421875,0.6351925134658813,54.10501688542458,110.0,110000,0.7744789719581604,264.4786376953125,13.812568664550781,14.146103858947754,1.8842315673828125,0.02285443614607805,0.0
111.0,73.93972778320312,783.8170855181362,0.04298700764775276,1000.0,0.28978851437568665,111.0,0.219355970621109,1155.51416941807,158.14859008789062,268.49151611328125,662.911755240817,0.10245617479085922,2051.508774995804,0.09920144826173782,1.0,290.7170104980469,566.7839858511938,111,0.805252194404602,-278.29095458984375,0.635452389717102,54.10651972484351,111.0,111000,0.8109017014503479,265.7176208496094,13.612019538879395,13.634881973266602,1.8891265392303467,0.02285443614607805,0.0
112.0,27.989107131958008,799.687934655425,0.23440878093242645,1000.0,0.29015010595321655,112.0,0.2145802229642868,2051.781404712017,159.3228759765625,268.8140869140625,670.9341153117814,0.24839632213115692,2069.9504873752594,0.09929252415895462,1.0,297.1272888183594,570.1328525927677,112,0.767932116985321,-280.6505432128906,0.6355671882629395,54.10757440001299,112.0,112000,0.7954071760177612,266.567626953125,13.135223388671875,13.270634651184082,1.8954182863235474,0.021962663920618613,0.0
113.0,97.63607788085938,823.3760796215215,0.10875082015991211,1000.0,0.2911528944969177,113.0,0.16720040142536163,2525.244765366993,160.52040100097656,271.5604553222656,682.3658532082766,0.1336490660905838,2088.4243021011353,0.09988098591566086,1.0,297.64385986328125,578.2987612283187,113,0.7958490252494812,-282.2511291503906,0.6359403133392334,54.10777871446537,113.0,113000,0.8068232536315918,267.6956787109375,13.134572982788086,13.417203903198242,1.9005380868911743,0.02285443614607805,0.0
114.0,97.9609375,844.7869505165888,0.231064572930336,1000.0,0.29127660393714905,114.0,0.21887460350990295,1904.0329816599085,161.70201110839844,274.8857727050781,700.0749802087706,0.18183596432209015,2106.9440026283264,0.10065364092588425,1.0,298.6205139160156,591.7642763885083,114,0.7649575471878052,-285.6822509765625,0.6363943219184875,54.10680106248181,114.0,114000,0.7506750226020813,271.84820556640625,12.73503303527832,12.974065780639648,1.9080266952514648,0.02285443614607805,0.0
115.0,84.77078247070312,857.9080757279642,0.3068990707397461,1000.0,0.29242366552352905,115.0,0.24058981239795685,1228.3681278874692,162.8770751953125,277.74822998046875,721.7046584457051,0.17421336472034454,2125.5168793201447,0.10141877084970474,1.0,299.1206970214844,601.7186530615134,115,0.7771141529083252,-287.8002014160156,0.6365531086921692,54.1044868280619,115.0,115000,0.7479504346847534,275.31829833984375,13.773541450500488,13.58936595916748,1.913658857345581,0.021962663920618613,0.0
116.0,93.92679595947266,872.1881229691604,0.22932733595371246,1000.0,0.29350340366363525,116.0,0.19684503972530365,1954.633479415553,164.06069946289062,281.92803955078125,738.7312145315019,0.25362786650657654,2143.9536411762238,0.10177895426750183,1.0,304.22076416015625,607.5352434493911,116,0.8115353584289551,-289.21319580078125,0.6364122033119202,54.10564751594146,116.0,116000,0.8236164450645447,279.0699462890625,13.809837341308594,13.727015495300293,1.9163241386413574,0.021105688340196396,0.0
117.0,30.9092960357666,887.1095661800136,0.12283995747566223,1000.0,0.294435977935791,117.0,0.18148422241210938,1976.5423595922693,165.26873779296875,283.853759765625,765.6256047343751,0.1867554783821106,2162.416625022888,0.10244733095169067,1.0,305.2754821777344,621.1659886165867,117,0.8356470465660095,-291.1751708984375,0.6361864805221558,54.10613229944142,117.0,117000,0.8195322155952454,280.7074279785156,15.637879371643066,15.68907642364502,1.918341875076294,0.022404113465423047,0.0
118.0,89.20748138427734,899.9308225205637,0.1792699098587036,1000.0,0.2952892780303955,118.0,0.20152367651462555,1749.1595995054827,166.43186950683594,282.6915283203125,772.8218655148154,0.22695565223693848,2180.839719057083,0.10258259624242783,1.0,305.28485107421875,624.5929541679931,118,0.8094053268432617,-293.17022705078125,0.6359716057777405,54.10759854053785,118.0,118000,0.8275544047355652,280.14373779296875,14.282756805419922,14.497218132019043,1.9192733764648438,0.021529912675834345,0.0
119.0,53.4073600769043,907.6371285550553,0.1466987580060959,1000.0,0.2956984341144562,119.0,0.22140564024448395,1350.1293287822,167.53280639648438,286.09991455078125,776.4774612492816,0.22579191625118256,2199.456349849701,0.10282111912965775,1.0,304.914794921875,627.4576041017581,119,0.8273955583572388,-295.7811279296875,0.6363555192947388,54.10427899973183,119.0,119000,0.8301278352737427,283.1025695800781,12.823225021362305,12.861786842346191,1.9259895086288452,0.021529912675834345,0.0
120.0,43.2370719909668,914.6273974445484,0.21779145300388336,1000.0,0.29702284932136536,120.0,0.19418346881866455,1414.5961691457921,168.72142028808594,288.7807922363281,787.6051265282465,0.11469590663909912,2217.9993283748627,0.10321369022130966,1.0,307.1821594238281,635.1449157753779,120,0.8239709138870239,-298.0190734863281,0.6360363364219666,54.10281169378194,120.0,120000,0.8270427584648132,286.318603515625,12.390902519226074,12.810545921325684,1.9264302253723145,0.021962663920618613,0.0
121.0,88.46955871582031,923.1047361322011,0.19948776066303253,1000.0,0.29718899726867676,121.0,0.23788748681545258,1684.496094802277,169.7756805419922,289.20062255859375,787.0936896075204,0.18779391050338745,2236.5793249607086,0.1032809391617775,1.0,311.5862121582031,635.0285764803629,121,0.8437892198562622,-299.4334716796875,0.6366304755210876,54.10047327613819,121.0,121000,0.8346765041351318,285.823486328125,12.954521179199219,13.007898330688477,1.931200385093689,0.022404113465423047,0.0
122.0,66.6267318725586,934.0599322475241,0.218667671084404,1000.0,0.29726094007492065,122.0,0.2199798971414566,1605.0832350532999,170.8815155029297,290.33355712890625,784.2256128688513,0.16773466765880585,2255.162112236023,0.1028999388217926,1.0,311.5024108886719,632.4731482038688,122,0.7950083017349243,-299.86834716796875,0.6370266675949097,54.098106445676045,122.0,122000,0.8146046996116638,288.2070617675781,12.992712020874023,12.901220321655273,1.9344854354858398,0.022404113465423047,0.0
123.0,88.8827896118164,941.8921562251886,0.1699608564376831,1000.0,0.2975659668445587,123.0,0.19048871099948883,1471.478387259178,171.95590209960938,286.7763977050781,789.9948375863165,0.15432848036289215,2273.6865558624268,0.10318905115127563,1.0,308.604736328125,636.429936080287,123,0.791510283946991,-299.7305603027344,0.6371700763702393,54.097166420261104,123.0,123000,0.8287452459335327,283.7950439453125,13.526714324951172,13.24947738647461,1.9386606216430664,0.021529912675834345,0.0
124.0,107.36913299560547,953.9388566004027,0.20100170373916626,1000.0,0.29746100306510925,124.0,0.1872180700302124,1460.9030051717639,173.07473754882812,291.24951171875,804.7492489102368,0.28295305371284485,2292.2367367744446,0.10354377329349518,1.0,311.0947570800781,644.7162626174331,124,0.8136625289916992,-300.74359130859375,0.6376577019691467,54.09563419461136,124.0,124000,0.8326982259750366,288.804443359375,13.377710342407227,13.393128395080566,1.9425336122512817,0.02028215165170889,0.0
125.0,103.85173034667969,964.7113787293856,0.1849869340658188,1000.0,0.298464298248291,125.0,0.19260907173156738,1814.347703244778,174.1661376953125,290.8638610839844,818.5599847011188,0.18852867186069489,2310.759663105011,0.10406049340963364,1.0,315.68841552734375,650.1991021787123,125,0.8328654170036316,-302.460205078125,0.6378464698791504,54.094764590115425,125.0,125000,0.8203088045120239,287.88775634765625,13.584293365478516,13.992926597595215,1.9452791213989258,0.021962663920618613,0.0
126.0,174.01742553710938,969.7636580730726,0.16354124248027802,1000.0,0.2990182936191559,126.0,0.22578082978725433,1253.1688960236097,175.29156494140625,290.9530029296875,826.0765694378696,0.18374276161193848,2329.2681839466095,0.10444683581590652,1.0,310.6228942871094,657.6529013361246,126,0.8278552889823914,-303.4292907714844,0.6379353404045105,54.09424336295666,126.0,126000,0.842380702495575,288.0937805175781,12.906765937805176,12.712593078613281,1.9496055841445923,0.021105688340196396,0.0
127.0,66.8708267211914,979.3009764889985,0.20842045545578003,1000.0,0.2995462119579315,127.0,0.18597017228603363,1463.2667818600137,176.39035034179688,294.1621398925781,828.0233518900376,0.19143716990947723,2347.7477135658264,0.10458686947822571,1.0,312.6959533691406,662.405327893767,127,0.8119165897369385,-305.28466796875,0.6380863785743713,54.09439833171375,127.0,127000,0.8127486705780029,291.7101135253906,12.721692085266113,12.981581687927246,1.9522926807403564,0.021529912675834345,0.0
128.0,94.9720230102539,986.4150802702118,0.20753054320812225,1000.0,0.2993450462818146,128.0,0.23096175491809845,1309.1153373963953,177.48268127441406,297.1710205078125,840.9400211938647,0.18290026485919952,2366.259030342102,0.10480647534132004,1.0,316.4261474609375,668.9554048928825,128,0.8024361729621887,-306.33251953125,0.6382448673248291,54.09382420042762,128.0,128000,0.8095795512199402,294.059326171875,13.484474182128906,13.30942153930664,1.9566558599472046,0.021529912675834345,0.0
129.0,40.78349304199219,994.5084599619425,0.21504974365234375,1000.0,0.2995421290397644,129.0,0.18165820837020874,1436.293998289971,178.5543670654297,299.0111389160156,846.3021276441061,0.30263110995292664,2385.122748851776,0.1049598753452301,1.0,317.9735107421875,672.6670123947232,129,0.725301206111908,-308.8965148925781,0.638069748878479,54.085266706756286,129.0,129000,0.778209388256073,296.0577392578125,12.613723754882812,12.581016540527344,1.9593490362167358,0.022404113465423047,0.0
130.0,81.84684753417969,1009.0536446982778,0.15487785637378693,1000.0,0.30018192529678345,130.0,0.219586580991745,2384.562257255654,179.5403594970703,300.57659912109375,836.3625737847628,0.18871374428272247,2404.0735218524933,0.10449882596731186,1.0,326.25518798828125,664.6713810741662,130,0.8065652251243591,-310.15777587890625,0.6385239362716675,54.074885322070614,130.0,130000,0.8188642859458923,297.2769470214844,11.727754592895508,11.608885765075684,1.9529619216918945,0.021105688340196396,0.0
131.0,198.5122528076172,1021.2131152369498,0.24343617260456085,1000.0,0.30009594559669495,131.0,0.18826259672641754,2127.0191981090675,180.5638427734375,302.76141357421875,852.5815795471052,0.25094345211982727,2422.957008600235,0.10475284606218338,1.0,325.9248962402344,669.2945866709395,131,0.7614631652832031,-311.18328857421875,0.6385803818702698,54.0661677178003,131.0,131000,0.7666606307029724,299.8004150390625,12.793538093566895,12.8965425491333,1.9563636779785156,0.021105688340196396,0.0
132.0,76.52264404296875,1036.9201187722365,0.3503265380859375,1000.0,0.3003460764884949,132.0,0.20456191897392273,2475.248772069418,181.66873168945312,302.83856201171875,863.8438487685914,0.3279463052749634,2441.8606848716736,0.10535606741905212,1.0,328.58544921875,679.996669915476,132,0.7113010883331299,-312.21710205078125,0.6384122371673584,54.05713799226714,132.0,132000,0.740730881690979,300.4942626953125,11.260687828063965,11.81251335144043,1.9599395990371704,0.021105688340196396,0.0
133.0,51.939483642578125,1041.2760428432948,0.24397367238998413,1000.0,0.30158770084381104,133.0,0.18906234204769135,1243.4039235027642,182.78053283691406,305.5086669921875,880.9738430910501,0.26454561948776245,2460.7444224357605,0.10599256306886673,1.0,322.2974853515625,694.6297368547097,133,0.7592777609825134,-315.04913330078125,0.6381515264511108,54.048684937524044,133.0,133000,0.7884697318077087,302.5536193847656,9.922642707824707,10.233545303344727,1.9639511108398438,0.02068982289990824,0.0
134.0,72.63082885742188,1052.4552141955403,0.19758880138397217,1000.0,0.3018261790275574,134.0,0.21746262907981873,1519.2014649150608,183.85960388183594,305.68072509765625,888.4148266015568,0.28025639057159424,2479.6913034915924,0.10630730539560318,1.0,328.08697509765625,702.4089517007027,134,0.7925713062286377,-316.3387451171875,0.6378127336502075,54.03898453461441,134.0,134000,0.811773419380188,302.67071533203125,8.855180740356445,8.913674354553223,1.9666227102279663,0.021105688340196396,0.0
135.0,89.15296173095703,1057.0943937663274,0.2545582950115204,1000.0,0.3019762933254242,135.0,0.18901218473911285,1259.2856826274024,184.89566040039062,307.3076171875,888.9262769134931,0.2623472213745117,2498.285413503647,0.10640306025743484,1.0,325.8012390136719,705.1209245020958,135,0.7447506785392761,-318.0555114746094,0.6379628777503967,54.03706048568455,135.0,135000,0.7500780820846558,305.04840087890625,8.15672492980957,8.358941078186035,1.969829797744751,0.021105688340196396,0.0
136.0,69.72476196289062,1071.0493206550182,0.22485017776489258,1000.0,0.3021215796470642,136.0,0.19435612857341766,1785.3743585764569,185.93312072753906,311.10498046875,894.8940320536153,0.22434885799884796,2516.78892660141,0.1065872386097908,1.0,332.47705078125,709.712522923438,136,0.762595534324646,-320.37457275390625,0.637635350227356,54.037109970779305,136.0,136000,0.743709921836853,308.51416015625,8.027848243713379,8.486251831054688,1.9706034660339355,0.021962663920618613,0.0
137.0,107.89159393310547,1079.2705523959955,0.20035232603549957,1000.0,0.30231836438179016,137.0,0.18808376789093018,1403.1864388049519,186.97927856445312,311.00250244140625,898.700473745469,0.18239669501781464,2535.2652003765106,0.10672798752784729,1.0,331.31390380859375,715.0914998677104,137,0.7697198987007141,-322.114013671875,0.6374597549438477,54.03773931802252,137.0,137000,0.7900779247283936,308.0607604980469,6.933091640472412,7.380227088928223,1.9727792739868164,0.02068982289990824,0.0
138.0,134.43406677246094,1101.3262331659998,0.24772582948207855,1000.0,0.3028408885002136,138.0,0.1851334124803543,1890.5563524945524,188.02386474609375,310.82562255859375,907.6720141561408,0.2733776271343231,2553.846300840378,0.1069655641913414,1.0,335.056884765625,719.2291366316978,138,0.7701032161712646,-322.42169189453125,0.6374161243438721,54.036141468102144,138.0,138000,0.7740041613578796,309.32781982421875,7.853731155395508,7.887023448944092,1.9745649099349976,0.02068982289990824,0.0
139.0,99.44755554199219,1120.7063808451564,0.3012383282184601,1000.0,0.30370819568634033,139.0,0.19946226477622986,1846.3345449846809,189.04379272460938,312.4095153808594,917.0107139522551,0.17264127731323242,2572.4054007530212,0.10744272917509079,1.0,336.720947265625,724.3633033165474,139,0.7667822241783142,-324.06866455078125,0.637453556060791,54.03502883305659,139.0,139000,0.7328334450721741,310.015380859375,9.20654582977295,9.808382034301758,1.9752397537231445,0.021529912675834345,0.0
140.0,85.3896713256836,1133.1765695562112,0.32951125502586365,1000.0,0.30322328209877014,140.0,0.21011070907115936,1598.0184477329535,189.98886108398438,313.5849914550781,923.7554782389988,0.34544047713279724,2590.888071537018,0.10741616785526276,1.0,335.54071044921875,724.3758815989336,140,0.7853593230247498,-323.8205261230469,0.6379308104515076,54.035526095477536,140.0,140000,0.7559678554534912,311.0584716796875,9.898221969604492,9.90113353729248,1.9785176515579224,0.021105688340196396,0.0
141.0,91.170654296875,1149.0590076679214,0.35163208842277527,1000.0,0.30392858386039734,141.0,0.19666725397109985,1967.189319304267,190.986328125,313.6018981933594,928.9908375215199,0.3899623453617096,2609.4609496593475,0.10771604627370834,1.0,339.1451110839844,727.0746513306176,141,0.7189004421234131,-325.0887756347656,0.6382347345352173,54.03414832416131,141.0,141000,0.7611827254295349,311.5309143066406,9.927638053894043,9.804354667663574,1.9811145067214966,0.021529912675834345,0.0
142.0,92.97415161132812,1166.1586994573627,0.4047929048538208,1000.0,0.3040066957473755,142.0,0.24723415076732635,2453.1124246573627,192.0335235595703,314.7817077636719,952.2951152975443,0.32194650173187256,2627.96874499321,0.10866959393024445,1.0,342.3028564453125,740.5458357775153,142,0.7899178862571716,-326.4049072265625,0.6383894681930542,54.034128172390766,142.0,142000,0.7371309995651245,312.81298828125,9.865668296813965,10.196195602416992,1.9859085083007812,0.02068982289990824,0.0
143.0,63.2403564453125,1185.3965759621651,0.2613023817539215,1000.0,0.3041636645793915,143.0,0.19475306570529938,2351.958971424653,193.00531005859375,315.5071716308594,961.2242167474998,0.35735151171684265,2646.3577213287354,0.10882848501205444,1.0,343.5820007324219,742.5815972009163,143,0.7326799035072327,-327.0880126953125,0.6385765075683594,54.03653438364324,143.0,143000,0.7844894528388977,312.901123046875,10.507522583007812,10.32068920135498,1.9885361194610596,0.022404113465423047,0.0
144.0,53.8807258605957,1204.815234534029,0.21566061675548553,1000.0,0.3039708435535431,144.0,0.2613403797149658,1773.3100790517194,194.01234436035156,316.15118408203125,974.1801257121311,0.2326013296842575,2664.829018831253,0.1093086525797844,1.0,342.0580139160156,750.3313893540746,144,0.7901049852371216,-328.17828369140625,0.6388281583786011,54.03723803006163,144.0,144000,0.8019682765007019,313.20892333984375,9.896113395690918,9.811569213867188,1.9933041334152222,0.021962663920618613,0.0
145.0,60.381893157958984,1228.6607529862943,0.20579306781291962,1000.0,0.30442535877227783,145.0,0.1943735033273697,2029.139442422727,195.05628967285156,319.50103759765625,996.5693545764827,0.22359536588191986,2683.286256790161,0.11011001467704773,1.0,345.5721130371094,760.0033005264862,145,0.7497948408126831,-329.7583923339844,0.6387357711791992,54.03821513007485,145.0,145000,0.7931345105171204,316.80181884765625,10.090660095214844,10.23408317565918,1.9950149059295654,0.02068982289990824,0.0
146.0,193.6454620361328,1257.498928073205,0.1065106987953186,1000.0,0.30426687002182007,146.0,0.1947270631790161,2495.004864931395,196.08807373046875,320.4659423828125,1018.2424429891096,0.169054314494133,2701.781195163727,0.11050611734390259,1.0,347.5773620605469,768.8279580962904,146,0.7616273760795593,-331.455810546875,0.6386900544166565,54.03842482187106,146.0,146000,0.7570256590843201,318.0376281738281,10.375079154968262,10.390666961669922,1.9966670274734497,0.021105688340196396,0.0
147.0,66.94216918945312,1274.6904875045068,0.2112402766942978,1000.0,0.30447304248809814,147.0,0.19531430304050446,2259.772856987794,197.12437438964844,321.1693115234375,1041.150643857083,0.25977766513824463,2720.329635620117,0.11112546175718307,1.0,350.02960205078125,778.6501649990569,147,0.7437864542007446,-333.5478210449219,0.6387174129486084,54.03756885752942,147.0,147000,0.7590464949607849,318.5377197265625,10.160441398620605,9.773216247558594,1.999216914176941,0.021105688340196396,0.0
148.0,113.86011505126953,1284.7151056744378,0.2121868133544922,1000.0,0.3047936260700226,148.0,0.17202508449554443,2240.4682642824673,198.166748046875,321.642822265625,1068.2703276530772,0.28208544850349426,2738.9469158649445,0.11161139607429504,1.0,351.1971130371094,790.6331671986563,148,0.7910703420639038,-334.66473388671875,0.6387307643890381,54.035366345631566,148.0,148000,0.8019586801528931,319.08868408203125,10.570154190063477,10.39350700378418,2.0021305084228516,0.021529912675834345,0.0
149.0,110.00944519042969,1309.816155900481,0.28041812777519226,1000.0,0.30598190426826477,149.0,0.1817920207977295,2177.396421579817,199.18408203125,321.37078857421875,1077.5141626098143,0.28488966822624207,2757.4991178512573,0.11199552565813065,1.0,352.6214599609375,796.4207789621858,149,0.7519363760948181,-336.4544677734375,0.6385789513587952,54.03446878202673,149.0,149000,0.7876434922218323,318.4974670410156,10.88608455657959,10.635201454162598,2.0022544860839844,0.021529912675834345,0.0
150.0,45.64130783081055,1326.2629072460286,0.1436235010623932,1000.0,0.30593597888946533,150.0,0.22579117119312286,2035.8652613870759,200.21253967285156,324.620849609375,1086.5299800429063,0.29161423444747925,2775.996931552887,0.11233352869749069,1.0,355.44403076171875,804.5407488828812,150,0.7254670858383179,-339.03240966796875,0.6382851600646973,54.03464185966888,150.0,150000,0.7542068362236023,321.9393615722656,10.515599250793457,10.001741409301758,2.002748489379883,0.021105688340196396,0.0
151.0,151.2862548828125,1346.9143289591127,0.19194234907627106,1000.0,0.3058106005191803,151.0,0.21005095541477203,1853.7947272057056,201.2334747314453,327.1562805175781,1095.5758452499326,0.18490594625473022,2794.4930331707,0.11272647976875305,1.0,355.4492492675781,811.5797066363585,151,0.7902907729148865,-340.5962829589844,0.6384356617927551,54.034845751134945,151.0,151000,0.7813684344291687,323.96905517578125,10.55697250366211,10.506473541259766,2.0052242279052734,0.021105688340196396,0.0
152.0,38.631004333496094,1355.0427406971526,0.1859777420759201,1000.0,0.3065115511417389,152.0,0.2227327525615692,1670.0764500301855,202.22618103027344,328.4610900878906,1111.5897022478596,0.15149766206741333,2812.9760196208954,0.11297523230314255,1.0,355.2525634765625,815.9646725679621,152,0.7760660648345947,-342.28070068359375,0.6384469866752625,54.0352988933354,152.0,152000,0.7826083302497864,325.8743591308594,11.620128631591797,11.667654037475586,2.005890369415283,0.021529912675834345,0.0
153.0,118.17481231689453,1369.0823308328988,0.28138267993927,1000.0,0.3066093623638153,153.0,0.2086481899023056,1915.1081818113773,203.22657775878906,330.9665832519531,1119.560897994133,0.320532888174057,2831.4316115379333,0.11311584711074829,1.0,360.3806457519531,820.8723522316016,153,0.7385655045509338,-344.1300048828125,0.6383257508277893,54.036268923654426,153.0,153000,0.7409244179725647,327.8910827636719,12.515750885009766,12.489765167236328,2.0065038204193115,0.021105688340196396,0.0
154.0,127.20783996582031,1381.6824601684705,0.2984878122806549,1000.0,0.3067615032196045,154.0,0.22901766002178192,2468.969490597668,204.23121643066406,333.44744873046875,1132.0498960984182,0.26561209559440613,2849.9729125499725,0.11328493058681488,1.0,365.5045166015625,825.1811972886887,154,0.7692948579788208,-347.0317077636719,0.6381880044937134,54.035601293561314,154.0,154000,0.748575747013092,330.3380432128906,12.861235618591309,13.272918701171875,2.008220672607422,0.021529912675834345,0.0
155.0,110.3635482788086,1400.6932289226124,0.19221000373363495,1000.0,0.3066958785057068,155.0,0.18120189011096954,1744.5694866662343,205.2491455078125,334.63629150390625,1145.2489476903922,0.2653834819793701,2868.530307531357,0.11361034959554672,1.0,363.0262756347656,831.0189653978864,155,0.7245857119560242,-349.84429931640625,0.6382346153259277,54.03463912967761,155.0,155000,0.7468939423561096,331.41241455078125,12.787617683410645,12.971534729003906,2.0120668411254883,0.021962663920618613,0.0
156.0,102.44482421875,1417.7449503548248,0.25647982954978943,1000.0,0.3065771162509918,156.0,0.1696668416261673,2221.279572277327,206.2769775390625,336.588623046875,1168.3654142997502,0.29527804255485535,2887.024274587631,0.1140090823173523,1.0,368.0940856933594,839.0609707894847,156,0.709994375705719,-351.04473876953125,0.6380186080932617,54.034876455024715,156.0,156000,0.7399847507476807,334.0367126464844,12.894972801208496,13.02322006225586,2.014477491378784,0.02068982289990824,0.0
157.0,115.63397216796875,1441.397297838245,0.2498471587896347,1000.0,0.3062915802001953,157.0,0.18785029649734497,2227.933738093807,207.29147338867188,339.9617919921875,1185.7432035235547,0.2886632978916168,2905.529022216797,0.1143207848072052,1.0,369.70721435546875,845.3377669087693,157,0.7449156045913696,-353.48419189453125,0.6378830671310425,54.03491026918588,157.0,157000,0.7519853711128235,337.2112731933594,12.811568260192871,13.112927436828613,2.0175647735595703,0.021529912675834345,0.0
158.0,70.7832260131836,1462.2815218133023,0.20784257352352142,1000.0,0.30620989203453064,158.0,0.2079775482416153,2197.908205308023,208.30381774902344,341.39715576171875,1204.067488956505,0.14081977307796478,2924.136970758438,0.11462388932704926,1.0,373.60009765625,851.074367285507,158,0.7629848122596741,-355.1737060546875,0.6381445527076721,54.03303661217323,158.0,158000,0.7576428055763245,338.94293212890625,12.498307228088379,12.681349754333496,2.0218117237091064,0.021529912675834345,0.0
159.0,223.06619262695312,1478.3521076361692,0.2952374517917633,1000.0,0.3064938485622406,159.0,0.19601331651210785,2046.9104230678477,209.33432006835938,343.733642578125,1213.7471860325577,0.3284800946712494,2942.616863965988,0.11489296704530716,1.0,372.43603515625,857.2893129686952,159,0.7210958003997803,-357.3031921386719,0.6380226612091064,54.03353795291706,159.0,159000,0.7331416606903076,341.33782958984375,12.295623779296875,12.36397933959961,2.0234785079956055,0.02028215165170889,0.0
160.0,219.01625061035156,1495.3892678654488,0.24367691576480865,1000.0,0.3071078658103943,160.0,0.20581263303756714,2338.2337787219735,210.3477325439453,343.62127685546875,1234.4659105279127,0.22350503504276276,2961.154083967209,0.11528849601745605,1.0,375.9519958496094,862.7142721464506,160,0.7677627801895142,-358.0897521972656,0.6376987099647522,54.03298695812541,160.0,160000,0.7479844689369202,340.30706787109375,12.727840423583984,12.631553649902344,2.0244698524475098,0.02068982289990824,0.0
161.0,45.626285552978516,1509.0863145529272,0.241694375872612,1000.0,0.30733442306518555,161.0,0.19570590555667877,1712.210806412769,211.3740692138672,344.5281677246094,1250.6043194367455,0.2963976562023163,2979.663927078247,0.11572834104299545,1.0,374.6291198730469,871.1047414079703,161,0.7393959760665894,-359.7235107421875,0.6377039551734924,54.03293926435217,161.0,161000,0.7412832379341125,341.8880920410156,11.713733673095703,11.375288963317871,2.027374029159546,0.02068982289990824,0.0
162.0,156.10699462890625,1534.7676881620691,0.23515336215496063,1000.0,0.3077377378940582,162.0,0.21371199190616608,2390.7386875353955,212.33651733398438,347.6484680175781,1255.7900132746547,0.3509201109409332,2998.5436832904816,0.11585064232349396,1.0,377.9689636230469,872.5614317529937,162,0.6852532029151917,-361.18109130859375,0.6377342939376831,54.026226432101765,162.0,162000,0.7435251474380493,344.72149658203125,11.510024070739746,11.352906227111816,2.028717517852783,0.021529912675834345,0.0
163.0,108.2163314819336,1555.9562833404934,0.19029168784618378,1000.0,0.30764856934547424,163.0,0.19632655382156372,1934.8325228582391,213.28770446777344,348.39361572265625,1272.3368110351248,0.24987153708934784,3017.319895029068,0.11629282683134079,1.0,377.0406188964844,877.3325549538138,163,0.7392033338546753,-362.636962890625,0.6380667090415955,54.02145137760731,163.0,163000,0.7570162415504456,344.93798828125,11.931144714355469,12.218300819396973,2.032865524291992,0.02068982289990824,0.0
164.0,133.49220275878906,1574.1728476422186,0.21430449187755585,1000.0,0.30761873722076416,164.0,0.1953999549150467,2247.605592557468,214.24078369140625,349.04248046875,1279.3849272074483,0.18380619585514069,3036.3102476596832,0.11628583073616028,1.0,379.70465087890625,877.8798686588146,164,0.7748522162437439,-363.9691162109375,0.6383548378944397,54.01292576290824,164.0,164000,0.7555823922157288,346.4560546875,11.5571928024292,11.907752990722656,2.03597354888916,0.02028215165170889,0.0
165.0,189.34300231933594,1600.4944979819186,0.22938524186611176,1000.0,0.3084525465965271,165.0,0.1963302344083786,2376.858993127501,215.2314453125,347.1309814453125,1288.7495305392886,0.3070773482322693,3055.263669490814,0.11665797233581543,1.0,381.1416015625,883.1964423654142,165,0.7682306170463562,-364.0088806152344,0.6380260586738586,54.00515891562925,165.0,165000,0.7749124765396118,344.7322998046875,12.02906322479248,11.521814346313477,2.03678035736084,0.02068982289990824,0.0
166.0,181.9803924560547,1614.985380699862,0.10735254734754562,1000.0,0.3088524043560028,166.0,0.202157124876976,1945.3673500113644,216.15309143066406,349.29779052734375,1306.0062798140104,0.23023490607738495,3074.2167387008667,0.116904117166996,1.0,377.4196472167969,885.1952106299196,166,0.7785570621490479,-364.3419189453125,0.6380317211151123,53.99749403165046,166.0,166000,0.7743576765060425,345.94366455078125,10.178393363952637,10.01378059387207,2.04002046585083,0.02028215165170889,0.0
