total/duration,total/epochs,reference_Q_std,rollout/Q_mean,total/episodes,rollout/episodes,eval/return,rollout/episode_steps,rollout/return,eval/Q,ret_rms_mean,reference_Q_mean,rollout/actions_mean,obs_rms_std,train/param_noise_distance,reference_action_mean,total/steps_per_second,reference_actor_Q_mean,eval/episodes,rollout/actions_std,eval/return_history,obs_rms_mean,reference_actor_Q_std,train/loss_critic,rollout/return_history,reference_action_std,total/steps,train/loss_actor,ret_rms_std
32.455262899398804,1,2.9710607528686523,-1.5144256353378296,1.0,1.0,-202.8262682826306,1000.0,-294.3578619096797,1.7819736003875732,0.0,-0.5514398813247681,0.31693992018699646,0.5386368632316589,0.0,-0.2970881462097168,30.81164380333902,-0.002904824912548065,1.0,0.6464190483093262,-202.8262682826306,0.0773831456899643,2.7581350803375244,0.036640144884586334,-294.3578619096797,0.7983612418174744,1000,-0.22914981842041016,1.0
65.30762243270874,2,2.499687910079956,-0.5857948660850525,2.0,2.0,-524.2715868611197,1000.0,-323.342411610236,13.406262397766113,0.0,10.7373628616333,-0.029498392716050148,1.1406934261322021,0.0,0.28447744250297546,30.6242966058173,11.861526489257812,2.0,0.7602875828742981,-363.54892757187514,0.08068054914474487,2.350525379180908,0.14335067570209503,-323.342411610236,0.8505802154541016,2000,-6.151400089263916,1.0
97.9022741317749,3,1.6075732707977295,1.5113071203231812,3.0,3.0,-376.89057276434784,1000.0,-327.314632741048,6.029049873352051,0.0,17.970050811767578,-0.0007334094843827188,1.4204156398773193,0.0,0.16568522155284882,30.642801983966663,18.739376068115234,3.0,0.7502082586288452,-367.99614263603274,0.09586551785469055,1.5946645736694336,0.20043031871318817,-327.314632741048,0.6243729591369629,3000,-9.21917724609375,1.0
130.06205677986145,4,1.3508542776107788,0.8555699586868286,4.0,4.0,-151.0031431988576,1000.0,-317.40363492925684,23.10995101928711,0.0,24.002038955688477,0.05979408696293831,1.6271542310714722,0.0,0.18190832436084747,30.754549782111027,24.555274963378906,4.0,0.7497716546058655,-313.7478927767389,0.12380678206682205,1.3646125793457031,0.24020691215991974,-317.40363492925684,0.5705607533454895,4000,-8.929139137268066,1.0
162.15701150894165,5,1.811444878578186,0.980889081954956,5.0,5.0,-163.5969020812305,1000.0,-296.01203277702376,30.189180374145508,0.0,30.754487991333008,0.0707283467054367,2.276973247528076,0.0,0.19710129499435425,30.834312703920855,31.309459686279297,5.0,0.7665223479270935,-283.71769463763724,0.13977031409740448,1.6226978302001953,0.5717933177947998,-296.01203277702376,0.5752099752426147,5000,-9.867310523986816,1.0
194.3185384273529,6,0.8887198567390442,4.500309944152832,6.0,6.0,-406.0019236538611,1000.0,-314.7381430840817,37.717323303222656,0.0,36.29149627685547,0.028630653396248817,2.284586191177368,0.0,0.004998295102268457,30.87713631730065,36.924068450927734,6.0,0.7491975426673889,-304.09839947367453,0.12983395159244537,0.8368865251541138,0.7505757212638855,-314.7381430840817,0.5496911406517029,6000,-16.217798233032227,1.0
226.51419019699097,7,1.6042985916137695,9.344226837158203,7.0,7.0,21.535355565195076,1000.0,-292.58037259363624,40.95146179199219,0.0,40.60260772705078,0.011218451894819736,2.1583375930786133,0.0,0.2460644692182541,30.903141184719424,41.376522064208984,7.0,0.7318519353866577,-257.5792916109789,0.11687316000461578,1.566545844078064,0.5962038636207581,-292.58037259363624,0.5397932529449463,7000,-24.373207092285156,1.0
258.6540958881378,8,1.893094778060913,13.527377128601074,8.0,8.0,-44.61197611915715,1000.0,-244.70774811278517,44.811737060546875,0.0,45.02260971069336,0.014879655092954636,2.094303846359253,0.0,0.02621154487133026,30.929338166985083,45.73839569091797,8.0,0.713610827922821,-230.95837717450118,0.11524052917957306,1.7516862154006958,1.0993032455444336,-244.70774811278517,0.478129506111145,8000,-33.40620040893555,1.0
290.6071813106537,9,2.052424430847168,16.08084487915039,9.0,9.0,457.1961153874907,1000.0,-217.14119342498643,52.267818450927734,0.0,51.090057373046875,0.020867126062512398,2.150242567062378,0.0,0.11303039640188217,30.96964073430507,51.860591888427734,9.0,0.7091968059539795,-154.4967668898354,0.11931467056274414,2.0487935543060303,1.2122701406478882,-217.14119342498643,0.495340496301651,9000,-39.821800231933594,1.0
322.6259460449219,10,2.4337637424468994,19.853015899658203,10.0,10.0,79.48215397202038,1000.0,-181.63366762170406,57.44941329956055,0.0,57.27353286743164,0.0222768597304821,2.1139438152313232,0.0,0.2888963222503662,30.995647196359148,58.41912078857422,10.0,0.6973283290863037,-131.09887480364984,0.11844819784164429,2.335049867630005,1.7467198371887207,-181.63366762170406,0.5501663088798523,10000,-47.207271575927734,1.0
