rollout/Q_mean,obs_rms_std,total/epochs,reference_action_std,train/param_noise_distance,ret_rms_std,total/steps_per_second,eval/Q,obs_rms_mean,eval/return,eval/return_history,reference_Q_std,reference_perturbed_action_std,reference_perturbed_action_mean,reference_action_mean,ret_rms_mean,total/duration,total/episodes,reference_Q_mean,rollout/episode_steps,reference_actor_Q_std,rollout/actions_std,rollout/episodes,rollout/return_history,eval/episodes,reference_actor_Q_mean,train/loss_actor,param_noise_stddev,total/steps,train/loss_critic,rollout/actions_mean,rollout/return
10069.08203125,7.082127571105957,6182,0.9415051341056824,0.18483203649520874,1.0,60.3526372259623,23036.720703125,1.7678594589233398,805.8491617849336,1199.0566881670588,8455.599609375,0.9293332695960999,0.1819639503955841,0.1264890730381012,0.0,102431.31508660316,30513.0,11260.7099609375,202.59351751712384,8293.8203125,0.8711464405059814,30513.0,1138.15876770338,6182.0,12409.84375,-22260.03515625,0.006024297687744463,6182000,1283308.625,0.13799893856048584,968.3521064306667
10070.67578125,7.082352638244629,6183,0.9362064003944397,0.16321003437042236,1.0,60.350041228649005,23827.9765625,1.7678468227386475,2075.8263516042825,1206.734020862124,8553.537109375,0.935096800327301,0.1478007733821869,0.14974647760391235,0.0,102452.2912349701,30517.0,11157.0693359375,202.60723531146573,8423.8349609375,0.8711499571800232,30517.0,1155.2831858323598,6183.0,12291.015625,-22210.369140625,0.0059055952237471445,6183000,1276562.375,0.13799577951431274,968.4218517571744
10072.8896484375,7.082442760467529,6184,0.9315451979637146,0.21077468991279602,1.0,60.347337470144204,23783.990234375,1.7678455114364624,2192.5371331680235,1217.333104417609,8554.859375,0.9327816367149353,0.1400214433670044,0.1657017469406128,0.0,102473.4521727562,30522.0,11546.162109375,202.59553764497738,8379.537109375,0.871148943901062,30522.0,1134.2798496599885,6184.0,12728.970703125,-22370.84765625,0.005563337841870998,6184000,1466922.125,0.1379975527524948,968.364115622369
10075.0146484375,7.082607746124268,6185,0.9392311573028564,0.21202069520950317,1.0,60.34535876479354,22668.37890625,1.7678464651107788,1282.8931116811425,1214.489683392443,8643.369140625,0.9394992589950562,0.13915134966373444,0.1503627449274063,0.0,102493.38352775574,30530.0,11338.26953125,202.5866033409761,8523.0576171875,0.8711501359939575,30530.0,1115.0054499323364,6185.0,12493.1669921875,-22200.1953125,0.005453718107902164,6185000,1061641.5,0.13800089061260223,968.3175008100643
10077.4931640625,7.08251953125,6186,0.946110188961029,0.2506682276725769,1.0,60.342593684972734,22531.6484375,1.7678428888320923,2130.514806440397,1224.533579743286,8692.669921875,0.9437521696090698,0.0930972695350647,0.09977664053440094,0.0,102514.65212607384,30535.0,10985.966796875,202.58509906664483,8635.7705078125,0.8711497783660889,30535.0,1108.0099827854629,6186.0,12140.765625,-22318.83203125,0.005675160932492605,6186000,1370897.5,0.13799725472927094,968.3079874707987
10079.6650390625,7.082557201385498,6187,0.9392403960227966,0.17353715002536774,1.0,60.34114793314571,22204.833984375,1.7678303718566895,673.7624463330251,1219.0885996171444,8705.302734375,0.9409575462341309,0.11265107989311218,0.10510730743408203,0.0,102533.68077874184,30539.0,11122.7412109375,202.58790399161728,8615.224609375,0.8711544275283813,30539.0,1113.56020953663,6187.0,12293.8740234375,-22202.9765625,0.0059055952237471445,6187000,1246403.25,0.1379917562007904,968.3189595197402
10081.978515625,7.082566261291504,6188,0.9436471462249756,0.18999293446540833,1.0,60.33974202996301,20715.7421875,1.7678160667419434,617.4948632674893,1214.6501592228603,8766.791015625,0.9424922466278076,0.09564664214849472,0.09791534394025803,0.0,102552.64261698723,30544.0,11348.9736328125,202.58816788894708,8641.4736328125,0.8711561560630798,30544.0,1106.5629417087162,6188.0,12498.5810546875,-22704.568359375,0.0059055952237471445,6188000,1220632.625,0.1379818171262741,968.3137850164642
10084.0380859375,7.08269739151001,6189,0.9347530603408813,0.26456451416015625,1.0,60.33784843196181,22495.95703125,1.7678066492080688,1254.2752471443707,1214.1433150879932,8640.796875,0.9318941235542297,0.18089589476585388,0.16660919785499573,0.0,102572.43439793587,30549.0,11600.78515625,202.59216340960424,8483.5634765625,0.8711592555046082,30549.0,1117.7216455336302,6189.0,12778.16796875,-22597.169921875,0.0057892316672357065,6189000,1477094.875,0.13796818256378174,968.3306197269225
10086.171875,7.082777976989746,6190,0.9315581917762756,0.20051492750644684,1.0,60.336148579458865,23688.986328125,1.767813801765442,891.199148591261,1202.6677907890432,8815.962890625,0.9319878220558167,0.17730124294757843,0.17972540855407715,0.0,102591.8979871273,30554.0,11425.884765625,202.58224782352556,8670.0458984375,0.8711596727371216,30554.0,1096.3501321757326,6190.0,12580.6767578125,-22525.265625,0.0057892316672357065,6190000,1432557.125,0.13797125220298767,968.2822098600252
10088.5185546875,7.082745552062988,6191,0.9286985397338867,0.2569693624973297,1.0,60.3343424595214,24770.98046875,1.7678223848342896,1061.9484796530692,1202.2140028701835,8797.5439453125,0.9244517087936401,0.21110846102237701,0.20237000286579132,0.0,102611.54340338707,30559.0,11362.18359375,202.59000621748095,8643.693359375,0.8711596727371216,30559.0,1081.193284519886,6191.0,12545.701171875,-22432.6015625,0.005675160932492605,6191000,1520998.5,0.13798031210899353,968.3186168489844
10090.578125,7.082736492156982,6192,0.9307016730308533,0.17316748201847076,1.0,60.33278339188267,22791.859375,1.76784348487854,640.5765137923438,1196.2105743343632,8752.107421875,0.9310534596443176,0.19412074983119965,0.18039673566818237,0.0,102630.76973891258,30564.0,11621.5517578125,202.58997513414474,8584.806640625,0.8711612224578857,30564.0,1052.7146299627798,6192.0,12845.75,-22418.193359375,0.005675160932492605,6192000,1502713.125,0.13798628747463226,968.3142850518562
10092.3623046875,7.082806587219238,6193,0.934729278087616,0.17653988301753998,1.0,60.33093430938571,24320.30859375,1.7678487300872803,1143.7269422441962,1198.0377876454377,8822.859375,0.9293263554573059,0.17695966362953186,0.14931827783584595,0.0,102650.49051356316,30568.0,11646.775390625,202.59549201779637,8620.3505859375,0.8711647987365723,30568.0,1038.6388575301564,6193.0,12840.89453125,-22790.220703125,0.005563337841870998,6193000,1224371.5,0.13799063861370087,968.3366306501954
10094.126953125,7.082879066467285,6194,0.9360991716384888,0.27507254481315613,1.0,60.329379052807035,21736.59375,1.7678282260894775,786.6192130932211,1194.0550981305275,8855.8544921875,0.9379264116287231,0.12680542469024658,0.13437162339687347,0.0,102669.71245598793,30573.0,11467.51171875,202.5940535766853,8664.818359375,0.8711720108985901,30573.0,1010.2777336085517,6194.0,12674.701171875,-22572.796875,0.0059055952237471445,6194000,1437423.375,0.13797391951084137,968.3265968723749
10096.2509765625,7.083162784576416,6195,0.9320952892303467,0.1928282082080841,1.0,60.32778671939145,21936.634765625,1.7678124904632568,875.0826063801602,1188.623818035953,8912.904296875,0.9299396276473999,0.178439199924469,0.1675468385219574,0.0,102688.9985010624,30578.0,11407.96484375,202.59447969128132,8754.939453125,0.8711731433868408,30578.0,997.4438798583772,6195.0,12567.9609375,-22731.2109375,0.0057892316672357065,6195000,1184926.625,0.1379656046628952,968.3221160898944
10098.5947265625,7.083181381225586,6196,0.9253017902374268,0.20287035405635834,1.0,60.32510084746255,24784.505859375,1.7678163051605225,2121.699906089335,1196.8846912693734,8936.6787109375,0.9313961863517761,0.17822621762752533,0.19582892954349518,0.0,102710.1474006176,30583.0,11305.248046875,202.59062224111435,8789.3935546875,0.8711761236190796,30583.0,957.5818515299825,6196.0,12494.275390625,-22663.955078125,0.0059055952237471445,6196000,1045477.8125,0.1379665732383728,968.3041225715963
10100.7265625,7.083248138427734,6197,0.9211338758468628,0.23137249052524567,1.0,60.32313795071866,22685.439453125,1.7678203582763672,1077.9468040863617,1197.2787006809378,8949.7333984375,0.9224029183387756,0.23144429922103882,0.24737431108951569,0.0,102730.06694483757,30585.0,11318.6591796875,202.60120974333825,8776.208984375,0.8711761236190796,30585.0,968.4070923027685,6197.0,12535.935546875,-22600.55078125,0.005675160932492605,6197000,1573690.125,0.1379767656326294,968.3504895035074
10102.943359375,7.083293437957764,6198,0.9195547103881836,0.2048872709274292,1.0,60.32105832196847,23655.208984375,1.7678253650665283,1229.264151036706,1197.5097993854438,8914.755859375,0.9106649160385132,0.2686670422554016,0.2376897782087326,0.0,102750.18662500381,30589.0,11473.87890625,202.61731341331853,8742.4189453125,0.8711774349212646,30589.0,1004.2339328628949,6198.0,12679.828125,-22544.181640625,0.005563337841870998,6198000,1477057.25,0.13798396289348602,968.4238048991548
10105.0517578125,7.083357334136963,6199,0.9170030951499939,0.20346549153327942,1.0,60.319048791079474,23337.185546875,1.7678335905075073,1216.452132510891,1202.3853187484028,8866.85546875,0.9161617755889893,0.250885009765625,0.2621166706085205,0.0,102770.18826127052,30593.0,11280.5634765625,202.62540450429836,8712.2880859375,0.8711788058280945,30593.0,1009.024516131692,6199.0,12532.4814453125,-22663.873046875,0.005675160932492605,6199000,1295249.625,0.13798518478870392,968.4583323505716
10107.1044921875,7.083521842956543,6200,0.9134572148323059,0.18225005269050598,1.0,60.31683917051146,23939.8828125,1.7678391933441162,1422.3848230437509,1207.5734015911453,8884.29296875,0.9134370684623718,0.2713495194911957,0.26690673828125,0.0,102790.53221726418,30602.0,11058.798828125,202.59375204235016,8769.888671875,0.8711792826652527,30602.0,941.0698135197748,6200.0,12260.9453125,-22826.0703125,0.0059055952237471445,6200000,1359882.75,0.13798893988132477,968.3044932047344
