rollout/episodes,train/loss_critic,rollout/return_history,total/steps_per_second,rollout/Q_mean,train/param_noise_distance,rollout/episode_steps,reference_action_mean,rollout/return,reference_actor_Q_std,eval/return,total/epochs,rollout/actions_std,reference_Q_mean,obs_rms_mean,reference_action_std,ret_rms_std,reference_actor_Q_mean,total/episodes,rollout/actions_mean,reference_Q_std,ret_rms_mean,eval/Q,total/steps,eval/episodes,train/loss_actor,total/duration,obs_rms_std,eval/return_history
530.0,93.71926879882812,566.1439273048077,24.936947400060514,324.7296142578125,0.0,1000.0,-0.0690244808793068,397.8173391494904,190.74330139160156,1055.4467596294087,530,0.6982179880142212,165.2053680419922,0.13834604620933533,0.840814471244812,1.0,167.116943359375,530.0,-0.09965193271636963,189.34495544433594,0.0,368.4409484863281,530000,530.0,-281.29449462890625,21253.60379910469,2.292708396911621,993.4542349789635
531.0,65.16494750976562,573.640829889748,24.93662162084684,324.80206298828125,0.0,1000.0,-0.042215291410684586,398.2122191186559,190.1157684326172,96.39558884795255,531,0.6981279850006104,166.2739715576172,0.13835585117340088,0.8454005122184753,1.0,167.8809814453125,531.0,-0.09951534122228622,188.87950134277344,0.0,165.9720458984375,531000,531.0,-284.6926574707031,21293.983125448227,2.293485641479492,983.6601344182986
532.0,75.45087432861328,577.5530191667355,24.93618617358442,324.8768310546875,0.0,1000.0,0.051106441766023636,398.51336420339,189.4457550048828,1025.7416054573955,532,0.6980403661727905,167.47706604003906,0.1383688896894455,0.8668745756149292,1.0,168.78506469726562,532.0,-0.09912217408418655,188.62472534179688,0.0,368.54364013671875,532000,532.0,-284.9919128417969,21334.457334280014,2.2935917377471924,983.4915264915246
533.0,106.22969818115234,576.8889637652682,24.935922930637872,324.9534912109375,0.0,1000.0,0.15732382237911224,398.93868179841695,188.39891052246094,1042.2600293996968,533,0.698085367679596,166.56027221679688,0.13842743635177612,0.8433165550231934,1.0,168.3907470703125,533.0,-0.09863013029098511,187.28485107421875,0.0,367.91424560546875,533000,533.0,-285.1947937011719,21374.78534412384,2.293823719024658,983.9834664518058
534.0,95.70712280273438,578.985782898847,24.93546110994373,325.02978515625,0.0,1000.0,0.3032648265361786,399.8229746333457,190.65774536132812,-328.14883242670714,534,0.6979478597640991,165.89926147460938,0.13846494257450104,0.7998412251472473,1.0,167.6327667236328,534.0,-0.09837453067302704,189.4375457763672,0.0,39.68129348754883,534000,534.0,-284.8867492675781,21415.28474831581,2.2942259311676025,970.5977301530097
535.0,89.45645141601562,579.3349167716287,24.935246703059263,325.1068115234375,0.0,1000.0,0.16984431445598602,400.27656002802684,189.91676330566406,1037.4772491915123,535,0.6978367567062378,165.55946350097656,0.13843828439712524,0.8550618886947632,1.0,166.79953002929688,535.0,-0.09835118055343628,188.74600219726562,0.0,349.9235534667969,535000,535.0,-285.92938232421875,21455.572762966156,2.294417142868042,969.9560740964729
536.0,88.98583984375,584.0274089679496,24.93488487946601,325.1854248046875,0.0,1000.0,0.30428794026374817,400.91306645051634,191.22178649902344,1072.8479808806017,536,0.6977615356445312,166.30543518066406,0.13841792941093445,0.8192443251609802,1.0,167.97872924804688,536.0,-0.09842135012149811,189.9088134765625,0.0,369.2275390625,536000,536.0,-283.6293640136719,21495.988555431366,2.2947890758514404,968.444617027935
537.0,63.514183044433594,583.0325526812886,24.934416941383443,325.2660827636719,0.0,1000.0,-0.09593936055898666,401.86800487737685,192.8169708251953,165.310891986741,537,0.6976619958877563,163.6363067626953,0.13839279115200043,0.8627501726150513,1.0,165.56333923339844,537.0,-0.09864165633916855,191.36361694335938,0.0,167.61044311523438,537000,537.0,-284.2461853027344,21536.497174263,2.29555082321167,958.9776832305986
538.0,81.88894653320312,577.4830471120259,24.93402742167315,325.33294677734375,0.0,1000.0,0.24213390052318573,401.69851563032097,191.5214080810547,688.5455222347707,538,0.6976117491722107,164.3021240234375,0.13834989070892334,0.8340129852294922,1.0,166.26495361328125,538.0,-0.09829635173082352,190.39231872558594,0.0,283.0400695800781,538000,538.0,-286.0445556640625,21576.939453125,2.295201539993286,954.18060427456
539.0,131.47378540039062,574.89180814786,24.933846052953385,325.4085388183594,0.0,1000.0,0.05438556894659996,401.97917473385723,191.99388122558594,981.25604545296,539,0.6975508332252502,163.2771759033203,0.1383584588766098,0.8440269827842712,1.0,164.6732177734375,539.0,-0.09815918654203415,190.71153259277344,0.0,368.5224914550781,539000,539.0,-284.82147216796875,21617.2025308609,2.2956807613372803,955.9037372169222
