ret_rms_mean,eval/return,reference_action_std,eval/return_history,rollout/return_history,train/param_noise_distance,reference_Q_std,ret_rms_std,rollout/episodes,eval/episodes,reference_perturbed_action_mean,obs_rms_mean,total/steps,rollout/return,reference_action_mean,total/epochs,reference_actor_Q_std,eval/Q,total/duration,reference_actor_Q_mean,train/loss_actor,reference_perturbed_action_std,obs_rms_std,rollout/episode_steps,param_noise_stddev,rollout/Q_mean,total/episodes,reference_Q_mean,rollout/actions_std,total/steps_per_second,rollout/actions_mean,train/loss_critic
0.0,117.020527275197,0.6309285759925842,117.020527275197,108.58140601076518,0.667534351348877,2.4531338214874268,1.0,42.0,1.0,0.22042052447795868,0.84678715467453,1000,108.58140601076518,0.07258617132902145,1,1.9516165256500244,18.969892501831055,10.81296968460083,19.43659210205078,-18.7425479888916,0.7036012411117554,8.541540145874023,23.428571428571427,0.16720346283821505,9.082670211791992,42.0,19.187944412231445,0.7487086653709412,92.48153182415177,0.10679478943347931,1.5612086057662964
0.0,270.49966666498915,0.6581748127937317,193.76009697009306,104.96747811369146,0.7684716582298279,10.539684295654297,1.0,88.0,2.0,0.2843683660030365,0.8680698275566101,2000,104.96747811369146,0.27241596579551697,2,9.419635772705078,40.1016731262207,21.621520519256592,36.948299407958984,-36.57518005371094,0.7715291976928711,9.070979118347168,22.625,0.1370306733903066,18.21796989440918,88.0,35.89752197265625,0.7515525221824646,92.5004325305779,0.11927250027656555,2.143329381942749
0.0,232.81766946878355,0.7298741936683655,206.7792878029899,114.79075348661567,0.7689360976219177,18.91621208190918,1.0,121.0,3.0,0.28683677315711975,1.0026456117630005,3000,112.61714237210906,0.1192319244146347,3,17.71999168395996,56.733741760253906,32.33145236968994,53.64714813232422,-55.469661712646484,0.7046441435813904,9.039752960205078,24.206611570247933,0.11230273064362171,27.570219039916992,121.0,51.719608306884766,0.7470613121986389,92.78890306865513,0.138245090842247,7.098641872406006
0.0,80.31437670856914,0.6632899045944214,175.16306002938472,134.1873217346429,0.5687655806541443,28.981870651245117,1.0,148.0,4.0,0.22210974991321564,1.11146080493927,4000,125.9658613866965,0.2576078772544861,4,27.596799850463867,68.39143371582031,42.87759613990784,69.09616088867188,-70.9463882446289,0.723558247089386,8.799601554870605,26.89189189189189,0.09203708190275892,36.880340576171875,148.0,66.52767181396484,0.7465885281562805,93.28881187621069,0.12711240351200104,5.835714340209961
0.0,383.4651355453972,0.6982658505439758,216.8234751325872,164.70006296368263,0.5435652136802673,35.95924377441406,1.0,164.0,5.0,0.27635395526885986,1.2959221601486206,5000,141.74448555095597,0.27569928765296936,5,33.465599060058594,99.96751403808594,54.0146062374115,87.02687072753906,-91.12046813964844,0.7311803698539734,8.586174011230469,30.23170731707317,0.07542848153938683,45.98868179321289,164.0,82.45311737060547,0.7441015243530273,92.56755437637365,0.172324076294899,8.839120864868164
0.0,493.327308822099,0.721041202545166,262.9074474141725,200.9762069681148,0.49853020906448364,44.148738861083984,1.0,179.0,6.0,0.246663436293602,1.4518893957138062,6000,158.19305705064312,0.2920360565185547,6,42.0649528503418,122.26689910888672,65.23349165916443,103.61492919921875,-109.11641693115234,0.7103105783462524,8.49004077911377,33.45810055865922,0.06181699495154324,55.751487731933594,179.0,98.69102478027344,0.7364665865898132,91.97729337177186,0.20560835301876068,11.613694190979004
0.0,288.057309197664,0.7244764566421509,266.50028481181414,227.9728111814701,0.4436121881008148,55.74830627441406,1.0,197.0,7.0,0.3302980959415436,1.5833983421325684,7000,168.96824465082776,0.33571070432662964,7,53.83070755004883,123.17243194580078,76.13273191452026,117.97496032714844,-128.48760986328125,0.7209433913230896,8.25639533996582,35.390862944162436,0.05066177638540577,65.45245361328125,197.0,112.21049499511719,0.7335472106933594,91.94468428979282,0.23408423364162445,12.420684814453125
0.0,277.80318208771877,0.7627485990524292,267.91314697130224,259.83867530691225,0.3752415180206299,67.28607177734375,1.0,213.0,8.0,0.26635366678237915,1.6523330211639404,8000,179.75018243441832,0.2040444314479828,8,64.46659088134766,144.5050506591797,87.00335049629211,131.00567626953125,-144.74237060546875,0.7336146831512451,8.091777801513672,37.55868544600939,0.04151957869412388,74.49957275390625,213.0,123.73724365234375,0.7350418567657471,91.95048184197161,0.2429869920015335,18.894208908081055
0.0,215.52482359381037,0.7761124968528748,262.0922221515809,271.72366124358757,0.34602057933807373,76.68659210205078,1.0,231.0,9.0,0.2309955358505249,1.697574257850647,9000,186.45528937722167,0.170758917927742,9,73.9390640258789,133.86619567871094,97.71034502983093,144.48294067382812,-160.63037109375,0.7638779878616333,8.003532409667969,38.83982683982684,0.034027141129503384,83.1151123046875,231.0,136.46673583984375,0.7357633709907532,92.1089777878924,0.2526601254940033,29.07562828063965
0.0,286.91734600905824,0.7643144130706787,264.57473453732865,272.7129387852177,0.28012165427207947,85.99561309814453,1.0,256.0,10.0,0.2296978235244751,1.682512640953064,10000,186.76344377784525,0.23772382736206055,10,83.11387634277344,178.06985473632812,108.50193119049072,157.70553588867188,-176.6010284423828,0.7618927359580994,8.012633323669434,39.0546875,0.027886755354071244,92.1640625,256.0,149.34860229492188,0.736627459526062,92.16425818673737,0.25366997718811035,30.94198226928711
0.0,260.0225923707011,0.7611287236213684,264.1609034312716,264.196819664722,0.24786868691444397,95.33221435546875,1.0,272.0,11.0,0.25016459822654724,1.683951735496521,11000,192.67682761033967,0.3012128472328186,11,92.84510040283203,181.35960388183594,119.32877922058105,172.68345642089844,-191.2564239501953,0.7714771628379822,8.072572708129883,40.41544117647059,0.022854436146078055,100.46011352539062,272.0,162.73648071289062,0.7387881875038147,92.18228889835815,0.25117194652557373,41.89411163330078
0.0,180.70455445471669,0.7675532102584839,257.2062076832254,253.61056780692488,0.20567739009857178,105.21461486816406,1.0,292.0,12.0,0.29850247502326965,1.6940555572509766,12000,195.39233711007194,0.2929672300815582,12,101.65940856933594,172.6324920654297,130.09075832366943,191.29710388183594,-208.7620086669922,0.7759554386138916,8.16878604888916,41.044520547945204,0.019490749081111935,107.3254165649414,292.0,179.64974975585938,0.7406499981880188,92.24329348702592,0.2555029094219208,50.23539733886719
0.0,190.80043076926887,0.78421950340271,252.0980709975364,236.07890118470496,0.21296970546245575,114.73612213134766,1.0,312.0,13.0,0.24584375321865082,1.7083395719528198,13000,197.50638354588585,0.22556591033935547,13,111.88158416748047,183.75498962402344,140.86911582946777,202.19476318359375,-217.8878173828125,0.7697818279266357,8.276592254638672,41.59615384615385,0.018730226766195082,113.9749526977539,312.0,190.69186401367188,0.7425642013549805,92.28424501320387,0.26037490367889404,66.16264343261719
0.0,262.2926862440787,0.7938081622123718,252.82625780086087,228.5694079331257,0.1997039020061493,124.34489440917969,1.0,332.0,14.0,0.23174527287483215,1.7207762002944946,14000,199.3708726738341,0.21025070548057556,14,121.55411529541016,221.02761840820312,151.73775935173035,209.31332397460938,-229.65847778320312,0.7909267544746399,8.480764389038086,42.08433734939759,0.018730226766195082,120.60826873779297,332.0,198.12408447265625,0.7465430498123169,92.26444399740868,0.2566932737827301,85.059326171875
0.0,272.68581378610867,0.7579183578491211,254.15022819987738,252.32942100230255,0.20304235816001892,136.73760986328125,1.0,347.0,15.0,0.3197180926799774,1.7386704683303833,15000,204.98804981958352,0.305444598197937,15,133.6887664794922,229.64804077148438,162.56314253807068,218.19888305664062,-235.1977081298828,0.7502391934394836,8.482871055603027,43.216138328530256,0.018361167303396805,128.482177734375,347.0,203.78616333007812,0.7465494871139526,92.2718382888492,0.26253628730773926,89.46166229248047
0.0,310.8940178312986,0.7598427534103394,257.6967150518412,261.25099053438413,0.20243756473064423,145.5068817138672,1.0,364.0,16.0,0.20967280864715576,1.7584781646728516,16000,209.03066965226978,0.251667857170105,16,143.2969970703125,211.3604736328125,173.37557935714722,231.08099365234375,-246.03720092773438,0.7652606964111328,8.39123821258545,43.91483516483517,0.017644720880324885,136.0743865966797,364.0,215.44082641601562,0.7457981705665588,92.28519990719452,0.26683300733566284,103.50119018554688
0.0,448.33614492350534,0.779835045337677,268.91079916193905,271.5458895917902,0.211015984416008,154.22059631347656,1.0,378.0,17.0,0.29778122901916504,1.775712013244629,17000,214.23367439085015,0.24261312186717987,17,153.03909301757812,239.97335815429688,184.39258289337158,238.448974609375,-256.8537292480469,0.7634013891220093,8.3402738571167,44.886243386243386,0.017644720880324885,143.83306884765625,378.0,223.24063110351562,0.7472100257873535,92.19459770695096,0.2655649483203888,137.1674346923828
0.0,429.0758288969938,0.7722036838531494,277.8088563694421,287.4167468488863,0.18075604736804962,161.06048583984375,1.0,393.0,18.0,0.31448015570640564,1.782820701599121,18000,218.77419025514317,0.306469589471817,18,161.73660278320312,231.21185302734375,195.47787380218506,243.79287719726562,-259.6878356933594,0.7727807760238647,8.308727264404297,45.80152671755725,0.017999379770019416,149.20375061035156,393.0,230.25338745117188,0.7498176097869873,92.08203286585366,0.2626267075538635,175.9224853515625
0.0,220.81538685861,0.79008948802948,274.8092000793983,306.42547592076266,0.2043718546628952,166.75172424316406,1.0,407.0,19.0,0.28773897886276245,1.804017424583435,19000,223.57970817944135,0.2841564416885376,19,168.85177612304688,262.65252685546875,206.3295934200287,245.3622589111328,-279.366455078125,0.7864159345626831,8.248754501342773,46.60687960687961,0.018730226766195082,156.06350708007812,407.0,229.00967407226562,0.7509910464286804,92.08567556919174,0.2640293538570404,212.00921630859375
0.0,286.72685188184903,0.7873145341873169,275.4050826695208,319.2753766096803,0.19158810377120972,171.02830505371094,1.0,423.0,20.0,0.29734542965888977,1.8191453218460083,20000,227.14238804468172,0.2666385769844055,20,172.78543090820312,281.930908203125,217.23732495307922,257.1453552246094,-288.5137939453125,0.7849713563919067,8.20776081085205,47.2387706855792,0.018361167303396805,162.7667236328125,423.0,238.64364624023438,0.7529348134994507,92.06521026863027,0.26090213656425476,237.96018981933594
