eval/return_history,total/steps,reference_perturbed_action_mean,eval/return,rollout/actions_mean,total/epochs,reference_actor_Q_std,total/steps_per_second,rollout/return_history,obs_rms_std,eval/episodes,rollout/return,reference_Q_std,ret_rms_mean,ret_rms_std,eval/Q,train/loss_critic,train/param_noise_distance,train/loss_actor,rollout/episode_steps,obs_rms_mean,reference_Q_mean,rollout/episodes,total/duration,reference_action_std,rollout/Q_mean,reference_perturbed_action_std,rollout/actions_std,param_noise_stddev,total/episodes,reference_actor_Q_mean,reference_action_mean
115.53088623949962,12000,0.6346447467803955,6.468509617918421,0.6766058802604675,12,30.658737182617188,112.22828296797489,146.90056511471082,0.9408621191978455,12.0,146.90056511471082,30.913793563842773,0.0,1.0,55.871891021728516,8.797600746154785,0.17124807834625244,-65.5955581665039,198.31666666666666,0.02285093255341053,55.700096130371094,60.0,106.92491841316223,0.6299197673797607,30.61357307434082,0.5337675213813782,0.4714781641960144,0.030804326970036475,60.0,58.991912841796875,0.48754656314849854
172.22369617612082,13000,0.5486732125282288,852.5374154155754,0.6716231107711792,13,33.35679626464844,110.05512025307654,155.92820302988946,0.9609479308128357,13.0,155.92820302988946,33.768123626708984,0.0,1.0,82.72874450683594,11.366966247558594,0.2033476084470749,-71.34162902832031,199.20634920634922,0.03448304906487465,58.72744369506836,63.0,118.12262773513794,0.5826908946037292,34.714595794677734,0.5652574300765991,0.4687897861003876,0.029602352743226954,63.0,62.44565200805664,0.5794736742973328
179.9277070999181,14000,0.6436875462532043,280.0798491092827,0.6648647785186768,14,34.80464172363281,109.84565346235881,161.71036454353964,0.9888585209846497,14.0,161.71036454353964,35.11284255981445,0.0,1.0,77.06700897216797,11.095989227294922,0.2121230661869049,-76.29448699951172,205.07692307692307,0.03650880604982376,63.8979606628418,65.0,127.4515609741211,0.5448083281517029,38.315147399902344,0.5241329073905945,0.4686351716518402,0.027886755354071244,65.0,67.69786071777344,0.6129608154296875
186.68516506583316,15000,0.6191225647926331,281.2895765886439,0.6627762317657471,15,36.66134262084961,110.03134095416856,172.2054934459737,0.9914469122886658,15.0,172.2054934459737,37.85476303100586,0.0,1.0,83.77684783935547,11.90145492553711,0.21160084009170532,-82.8685073852539,215.13235294117646,0.039874739944934845,68.57686614990234,68.0,136.3247950077057,0.5290225148200989,41.203636169433594,0.53861004114151,0.46511998772621155,0.027886755354071244,68.0,73.58267211914062,0.6171953678131104
175.4430097605785,16000,0.6016950607299805,6.8106801817579825,0.6688808798789978,16,35.333377838134766,110.5606314304777,177.30961246442914,1.0072379112243652,16.0,177.30961246442914,37.341373443603516,0.0,1.0,98.54551696777344,9.374222755432129,0.23712113499641418,-86.61026000976562,221.93055555555554,0.03883778676390648,73.9632797241211,72.0,144.7169737815857,0.6029677391052246,43.59423828125,0.5680875778198242,0.4617215394973755,0.026798623766663407,72.0,78.37773132324219,0.5353951454162598
222.74379497928328,17000,0.6679299473762512,979.5563584785601,0.6661797165870667,17,37.87620162963867,108.62673061849078,182.1411097991703,1.0228525400161743,17.0,182.1411097991703,39.17695236206055,0.0,1.0,108.66004943847656,10.531445503234863,0.16756494343280792,-91.34549713134766,219.5974025974026,0.043269429355859756,76.09231567382812,77.0,156.49923276901245,0.4998270273208618,46.63511276245117,0.5028395056724548,0.46352890133857727,0.026798623766663407,77.0,81.58269500732422,0.6699163913726807
212.04737796583987,18000,0.6167027950286865,30.208288737301547,0.6698975563049316,18,40.36560821533203,108.87448260284266,185.39039622519877,1.0037353038787842,18.0,185.39039622519877,41.8282470703125,0.0,1.0,72.47871398925781,5.221130847930908,0.21545547246932983,-95.5207748413086,220.21794871794873,0.04591559246182442,78.87872314453125,78.0,165.32799577713013,0.5899728536605835,49.03982925415039,0.5513930320739746,0.46749114990234375,0.02733727610437334,78.0,83.91349792480469,0.49665871262550354
201.55177423143937,19000,0.6358323693275452,12.63090701223084,0.6694982051849365,19,41.93120193481445,109.21880982835275,192.50073058655934,1.0158101320266724,19.0,192.50073058655934,42.94365692138672,0.0,1.0,89.87651824951172,10.321662902832031,0.1815851628780365,-99.9227523803711,227.3734939759036,0.044898103922605515,83.79219055175781,83.0,173.96270871162415,0.6056728959083557,50.78964614868164,0.5188188552856445,0.46894729137420654,0.02575295069895359,83.0,87.89215087890625,0.5223531126976013
200.0190909177942,20000,0.6466304659843445,170.8981079585356,0.6647589206695557,20,45.465049743652344,109.257645761642,183.97429408816063,1.0301778316497803,20.0,183.97429408816063,46.060604095458984,0.0,1.0,90.06401824951172,24.599323272705078,0.16096198558807373,-102.67815399169922,222.53932584269663,0.044575173407793045,84.30180358886719,89.0,183.05355072021484,0.5905907154083252,52.52882385253906,0.48728039860725403,0.4734802842140198,0.026270585008002556,89.0,88.53304290771484,0.5096911787986755
196.35568693097707,21000,0.5316727757453918,123.08760719463498,0.6608984470367432,21,47.422401428222656,109.08516518888493,186.89247126733508,1.0434722900390625,21.0,186.89247126733508,48.38622283935547,0.0,1.0,99.77438354492188,9.484199523925781,0.17816053330898285,-106.75823974609375,225.1304347826087,0.046674709767103195,86.57994079589844,92.0,192.51013612747192,0.5683987736701965,55.05473709106445,0.586794376373291,0.47617149353027344,0.028447279136688076,92.0,91.51683807373047,0.6101757884025574
203.50832353559517,22000,0.5850567817687988,353.7136922325752,0.662702202796936,22,50.567527770996094,109.14484278831917,198.70084248470366,1.0355961322784424,22.0,198.70084248470366,51.47029113769531,0.0,1.0,126.41331481933594,19.563461303710938,0.22384358942508698,-110.52938842773438,229.03125,0.052308231592178345,84.0954818725586,96.0,201.56701350212097,0.6238446235656738,58.030738830566406,0.5812641978263855,0.4759136438369751,0.028447279136688076,96.0,90.06782531738281,0.5341367721557617
236.9004993699671,23000,0.7102239727973938,971.5283677261492,0.6670736074447632,23,51.6159782409668,108.07383443568695,206.89263398363892,1.0235178470611572,23.0,206.89263398363892,51.99153518676758,0.0,1.0,140.63153076171875,8.652588844299316,0.19654865562915802,-113.358642578125,228.51,0.05870073661208153,87.08231353759766,100.0,212.81746983528137,0.5497206449508667,61.182979583740234,0.46599918603897095,0.47441601753234863,0.02901906944733551,100.0,92.82191467285156,0.6364334225654602
241.9865467736909,24000,0.7261573672294617,358.96563705933846,0.6672030091285706,24,52.19874572753906,108.10004601650886,220.33780608202787,1.017509937286377,24.0,213.80884776648483,52.67349624633789,0.0,1.0,129.22540283203125,10.602839469909668,0.21306578814983368,-116.99829864501953,229.7864077669903,0.0632072165608406,92.49659729003906,103.0,222.01655673980713,0.5380414724349976,64.26995086669922,0.4435453414916992,0.47474434971809387,0.029602352743226954,103.0,97.64286804199219,0.647423505783081
247.64747921565314,25000,0.6722857356071472,383.50985782274745,0.6699575185775757,25,55.55012130737305,108.18529674990445,234.33343457167553,1.0046391487121582,25.0,220.81346974593578,55.92753601074219,0.0,1.0,137.9978485107422,11.041126251220703,0.22587530314922333,-121.47224426269531,233.53773584905662,0.06660149246454239,93.93758392333984,106.0,231.0850064754486,0.6016390919685364,66.8410415649414,0.5090742707252502,0.47508686780929565,0.028447279136688076,106.0,99.75314331054688,0.5699199438095093
250.64741858755585,26000,0.6017231345176697,325.64590288512295,0.6725289821624756,26,57.271488189697266,108.27682373881713,252.89886676419766,0.9969515204429626,26.0,229.33762639356613,57.27783203125,0.0,1.0,143.60116577148438,14.285364151000977,0.19363081455230713,-124.71068572998047,236.28181818181818,0.07126528769731522,96.87725830078125,110.0,240.12525582313538,0.5888311266899109,69.68527221679688,0.5808461308479309,0.4723885655403137,0.028447279136688076,110.0,102.55198669433594,0.5838693976402283
258.4802612985851,27000,0.5416624546051025,462.1341717853453,0.6749351620674133,27,59.66455841064453,108.22547414150061,263.4860919659898,0.9874224066734314,27.0,232.50572921297055,60.46862030029297,0.0,1.0,148.65078735351562,18.08386993408203,0.16451475024223328,-129.64862060546875,235.79646017699116,0.07521996647119522,95.141845703125,113.0,249.47915649414062,0.6429094672203064,72.43408966064453,0.6550986766815186,0.4706763029098511,0.027886755354071244,113.0,101.63261413574219,0.5231639742851257
261.27445915423397,28000,0.6319617629051208,336.7178012567528,0.6765357851982117,28,61.59638214111328,108.27570847006916,277.4818995329683,0.9784296751022339,28.0,240.415848362751,61.905967712402344,0.0,1.0,138.28256225585938,9.718069076538086,0.16671645641326904,-132.21945190429688,242.81739130434784,0.07699593156576157,99.29708862304688,115.0,258.59909296035767,0.6444286108016968,74.93346405029297,0.54519122838974,0.47099968791007996,0.02733727610437334,115.0,106.36619567871094,0.5222768783569336
264.5447992950854,29000,0.4290236532688141,356.11432323892717,0.6759005188941956,29,63.478092193603516,108.25034681524359,287.8921256869785,0.9768310785293579,29.0,240.7407636833684,63.59346008300781,0.0,1.0,152.03939819335938,26.813926696777344,0.23070095479488373,-135.86973571777344,242.6218487394958,0.07725466787815094,103.37962341308594,119.0,267.8975250720978,0.6680689454078674,76.51017761230469,0.669728696346283,0.47251322865486145,0.026270585008002556,119.0,110.98321533203125,0.44425463676452637
282.8995407390702,30000,0.4849954843521118,815.1870426146271,0.675408661365509,30,64.13350677490234,107.66521754955798,306.1959587129773,0.9954723119735718,30.0,245.19106337732933,64.38278198242188,0.0,1.0,162.03125,13.646171569824219,0.23143471777439117,-143.1411895751953,241.7741935483871,0.07913351058959961,108.04357147216797,124.0,278.64152121543884,0.6710575819015503,79.0602035522461,0.6643632054328918,0.47383639216423035,0.026270585008002556,124.0,116.79547119140625,0.42730656266212463
301.4722796064983,31000,0.4296412467956543,858.6544456293432,0.6715285181999207,31,64.44560241699219,107.33742350683593,315.5576839257127,0.9863830804824829,31.0,250.45319041622125,65.22393035888672,0.0,1.0,172.1112823486328,14.461979866027832,0.20251090824604034,-147.88836669921875,247.432,0.07961077988147736,114.6017074584961,125.0,288.8088700771332,0.6661873459815979,81.41035461425781,0.6812163591384888,0.47530749440193176,0.023782417899897774,125.0,122.85939025878906,0.4536149203777313
297.9657110419103,32000,0.39007553458213806,189.2620855396825,0.6734606623649597,32,64.10189056396484,107.24488110766421,324.3702228371425,0.9763169884681702,32.0,255.80159944569712,64.90534210205078,0.0,1.0,130.10247802734375,32.32160568237305,0.17088516056537628,-151.327392578125,253.4047619047619,0.07876445353031158,120.0330810546875,126.0,298.3825397491455,0.6307817101478577,83.28038787841797,0.6349010467529297,0.47543683648109436,0.023313810312614227,126.0,126.82109069824219,0.43592309951782227
290.8071020405462,33000,0.5801869630813599,61.73161399689501,0.6718326210975647,33,65.7492904663086,107.39804993858569,335.4250749761999,0.9741172790527344,33.0,262.47470073255425,66.39703369140625,0.0,1.0,147.50808715820312,16.068965911865234,0.17371217906475067,-154.03787231445312,259.2834645669291,0.07963255047798157,124.05709838867188,127.0,307.26814889907837,0.632493793964386,86.07319641113281,0.5655834078788757,0.47468656301498413,0.023313810312614227,127.0,129.90994262695312,0.4233674705028534
293.00626895028716,34000,0.49471521377563477,365.57877697173853,0.6664196252822876,34,66.4754867553711,107.32508417909042,332.5108905940149,0.972629189491272,34.0,266.61904533971176,67.19915008544922,0.0,1.0,135.50173950195312,26.030664443969727,0.23415055871009827,-158.0707550048828,263.47286821705427,0.07985960692167282,126.405029296875,129.0,316.7945337295532,0.6812050342559814,88.75701141357422,0.6130627989768982,0.4766846001148224,0.022854436146078055,129.0,132.89540100097656,0.3520534038543701
284.53605904818687,35000,0.4395873248577118,-3.4510776232227984,0.6604276895523071,35,67.7898178100586,107.5723462111499,333.04360655117824,1.0217236280441284,35.0,263.00645872346576,68.9847412109375,0.0,1.0,137.20347595214844,13.01696491241455,0.24011565744876862,-162.76609802246094,260.90225563909775,0.07415064424276352,124.20071411132812,133.0,325.3624303340912,0.7181288003921509,90.4472885131836,0.6918300986289978,0.4828382134437561,0.02426044449968572,133.0,131.56216430664062,0.3407200872898102
278.5662179335063,36000,0.45513924956321716,69.62177891968688,0.6651836633682251,36,70.39218139648438,107.72558029363083,325.43872029534157,1.0245323181152344,36.0,262.99102742390454,71.8896484375,0.0,1.0,160.2246551513672,27.397748947143555,0.17466025054454803,-167.97154235839844,261.64925373134326,0.07140793651342392,130.48971557617188,134.0,334.1824653148651,0.7147778868675232,91.85433197021484,0.6430931687355042,0.48062700033187866,0.023313810312614227,134.0,139.93502807617188,0.4007420539855957
285.23051820600284,37000,0.4551422595977783,525.1453280158765,0.6662966012954712,37,71.42759704589844,107.65806225488903,322.42771370328046,1.022334337234497,37.0,266.3284130778039,72.11420440673828,0.0,1.0,193.42800903320312,18.299449920654297,0.19354195892810822,-172.70831298828125,266.02941176470586,0.07228501886129379,135.5625762939453,136.0,343.680716753006,0.6759220957756042,94.82865905761719,0.6875482201576233,0.4802725315093994,0.023313810312614227,136.0,143.25843811035156,0.4635171890258789
286.78851927151715,38000,0.3383300304412842,344.434558695547,0.6651867628097534,38,71.04326629638672,107.47286230785701,345.29439462812263,1.0239477157592773,38.0,278.8674254900125,72.1136703491211,0.0,1.0,183.50547790527344,61.922203063964844,0.2534324526786804,-176.86578369140625,273.536231884058,0.07135293632745743,140.47271728515625,138.0,353.57763051986694,0.7298159003257751,97.13411712646484,0.7342590689659119,0.4805091619491577,0.023313810312614227,138.0,148.41085815429688,0.31555160880088806
303.89976094262437,39000,0.47549620270729065,954.1269444446982,0.6640395522117615,39,73.75199127197266,106.77265915152705,356.5840719897179,1.0179781913757324,39.0,283.63457723240583,74.70800018310547,0.0,1.0,172.1071319580078,37.952701568603516,0.23533162474632263,-179.42398071289062,277.9642857142857,0.06988675147294998,143.47921752929688,140.0,365.26204657554626,0.7132971286773682,99.70306396484375,0.6328167915344238,0.4859412908554077,0.02240411346542305,140.0,150.16030883789062,0.33736076951026917
311.28341642855827,40000,0.47624215483665466,599.2459803799807,0.6630507111549377,40,75.71653747558594,106.56165195214777,345.11776940431577,1.0337375402450562,40.0,282.1598708000716,77.40010833740234,0.0,1.0,190.974365234375,19.660072326660156,0.21851684153079987,-182.4258270263672,273.33561643835617,0.0701274573802948,142.09182739257812,146.0,375.3695561885834,0.6605525612831116,101.91018676757812,0.6288026571273804,0.48735514283180237,0.02240411346542305,146.0,150.17459106445312,0.4314434230327606
308.7675336680807,41000,0.47042980790138245,208.1322232489781,0.6620654463768005,41,76.86792755126953,106.7300235700822,357.278519162647,1.0367136001586914,41.0,285.2357024775484,79.70013427734375,0.0,1.0,192.11367797851562,80.51034545898438,0.23300735652446747,-186.11476135253906,273.18791946308727,0.07089484483003616,140.33050537109375,149.0,384.1468279361725,0.6314222812652588,104.17574310302734,0.6322798728942871,0.48747289180755615,0.02240411346542305,149.0,149.47471618652344,0.4587436020374298
309.66988970154256,42000,0.4876951277256012,346.66648707347883,0.6600078344345093,42,76.96842956542969,106.85773911781598,371.7369408202074,1.0574314594268799,42.0,286.97272394807334,78.47086334228516,0.0,1.0,202.29107666015625,19.124006271362305,0.19509576261043549,-189.78622436523438,272.23376623376623,0.06818538159132004,145.44956970214844,154.0,393.0459351539612,0.6206884980201721,106.3083724975586,0.628200352191925,0.4901050627231598,0.02240411346542305,154.0,154.34280395507812,0.5101075172424316
304.28367226372706,43000,0.49368301033973694,78.06253987547686,0.6598453521728516,43,80.82357025146484,106.98415210584791,370.3081189012788,1.0579322576522827,43.0,286.6124722258812,81.5316390991211,0.0,1.0,185.15940856933594,63.320438385009766,0.198105126619339,-191.61383056640625,270.71794871794873,0.06876026839017868,147.7535858154297,156.0,401.9286890029907,0.6478866934776306,108.34358215332031,0.6057412028312683,0.4893072247505188,0.02152991267583435,156.0,155.37384033203125,0.4506908655166626
306.9023558364116,44000,0.4248695373535156,419.50574946184486,0.6578319072723389,44,80.39464569091797,106.98763760595168,375.52549804186475,1.0720950365066528,44.0,289.791148194182,81.84917449951172,0.0,1.0,239.96771240234375,35.96939468383789,0.2393563687801361,-194.9803924560547,273.75,0.06702705472707748,155.60487365722656,160.0,411.26246905326843,0.668960452079773,110.31040954589844,0.6815992593765259,0.49097883701324463,0.02240411346542305,160.0,164.97427368164062,0.4406280517578125
300.4910862462301,45000,0.46280455589294434,18.395224278247873,0.6540828347206116,45,82.65971374511719,107.18238394270693,377.429055513765,1.0673677921295166,45.0,291.62444558007036,84.36271667480469,0.0,1.0,207.51568603515625,35.748008728027344,0.2009163200855255,-200.30642700195312,277.0987654320988,0.06540694087743759,158.7034912109375,162.0,419.8451120853424,0.6937325596809387,112.9657211303711,0.6581388711929321,0.4929446876049042,0.0211056883401964,162.0,167.32489013671875,0.4174524247646332
302.871042593683,46000,0.5568355917930603,409.9690782290634,0.6531316637992859,46,82.8782958984375,107.1780794546158,380.738267559523,1.075343132019043,46.0,294.4545481895901,84.4907455444336,0.0,1.0,216.3153839111328,61.999725341796875,0.22496654093265533,-205.53929138183594,278.26666666666665,0.06553268432617188,162.4256591796875,165.0,429.1922399997711,0.6305826902389526,115.28854370117188,0.6012997627258301,0.4940173029899597,0.02152991267583435,165.0,171.02996826171875,0.5083526968955994
304.08296498204965,47000,0.4859238564968109,359.83139484691486,0.6531878709793091,47,83.43145751953125,107.24549481596893,372.20128638807233,1.0906165838241577,47.0,294.18098081318954,84.89852905273438,0.0,1.0,235.27793884277344,58.144195556640625,0.20293332636356354,-206.27601623535156,276.4117647058824,0.06594689190387726,166.70321655273438,170.0,438.24684739112854,0.6252620220184326,117.1600341796875,0.6402205228805542,0.4945729672908783,0.02240411346542305,170.0,175.40130615234375,0.4945785105228424
310.1985416747769,48000,0.5228664875030518,597.6306462329574,0.6511344313621521,48,86.1266860961914,107.15336725568422,381.508350459642,1.1091607809066772,48.0,295.0969046508595,88.3086166381836,0.0,1.0,241.65768432617188,43.7263069152832,0.205119788646698,-211.5874481201172,273.62857142857143,0.0662609115242958,167.4857177734375,175.0,447.9560580253601,0.6297588348388672,119.40679168701172,0.5555174946784973,0.49658483266830444,0.021962663920618616,175.0,177.20773315429688,0.47942134737968445
327.19257564565225,49000,0.4854971468448639,1142.9062062476687,0.6486127376556396,49,86.12228393554688,106.59978940118745,382.21604428445943,1.125327229499817,49.0,295.96660300006437,87.62432098388672,0.0,1.0,245.74525451660156,47.547855377197266,0.23268629610538483,-213.50228881835938,273.4438202247191,0.06594769656658173,171.41278076171875,178.0,459.66319704055786,0.6428388953208923,121.4742431640625,0.589171290397644,0.4980255961418152,0.021962663920618616,178.0,180.66590881347656,0.4111832082271576
331.78823448279974,50000,0.403117299079895,556.9755175030265,0.6475112438201904,50,87.65868377685547,106.60173226188313,385.72276289842733,1.127537488937378,50.0,300.1863441433458,89.63031005859375,0.0,1.0,229.74197387695312,44.342403411865234,0.18802419304847717,-216.7036590576172,275.4555555555556,0.06622496247291565,171.01055908203125,180.0,469.03553009033203,0.6500988602638245,123.82817840576172,0.6459509134292603,0.4986829161643982,0.022854436146078055,180.0,180.89675903320312,0.4190773069858551
333.6695645711872,51000,0.48183324933052063,427.73606899056165,0.6497365236282349,51,88.30278778076172,106.6716970517976,397.5627697372397,1.1219213008880615,51.0,305.009672394612,90.38912963867188,0.0,1.0,223.25173950195312,54.372745513916016,0.15701507031917572,-216.53746032714844,279.4585635359116,0.06715048849582672,171.28985595703125,181.0,478.10245275497437,0.614048182964325,126.19998168945312,0.6075388193130493,0.4962310194969177,0.023313810312614227,181.0,181.68051147460938,0.45757007598876953
333.0974137570295,52000,0.46292248368263245,303.91772223498555,0.6510213613510132,52,90.87724304199219,106.64820855237296,407.6128137653653,1.1196662187576294,52.0,306.834893796331,92.09234619140625,0.0,1.0,236.28854370117188,31.303213119506836,0.20270846784114838,-219.32855224609375,280.68108108108106,0.06687882542610168,176.57675170898438,185.0,487.58437395095825,0.6027153134346008,128.42625427246094,0.6051560640335083,0.4949617385864258,0.021962663920618616,185.0,186.0525665283203,0.4281279146671295
328.3932842118323,53000,0.4756149351596832,83.778547861578,0.6491483449935913,53,94.12390899658203,106.74036131176834,409.4441891827228,1.1248031854629517,53.0,305.11110563510533,95.2584457397461,0.0,1.0,222.63206481933594,84.23197937011719,0.21084606647491455,-221.70193481445312,278.6,0.06663555651903152,182.84844970703125,190.0,496.53195238113403,0.6125726103782654,129.89146423339844,0.5869347453117371,0.4957139492034912,0.021962663920618616,190.0,192.26248168945312,0.42190954089164734
326.2620041057198,54000,0.4495580494403839,213.30415848175807,0.6475169658660889,54,95.7645034790039,106.74995612630202,402.71587235553056,1.1339493989944458,54.0,302.58709205277347,97.32510375976562,0.0,1.0,240.95443725585938,35.054107666015625,0.20867201685905457,-227.8530731201172,276.5025641025641,0.06598497182130814,179.98043823242188,195.0,505.8550088405609,0.5830912590026855,131.6201171875,0.6226795315742493,0.4962911307811737,0.02152991267583435,195.0,190.31341552734375,0.49101248383522034
329.28765952422367,55000,0.5494610667228699,492.67305212342956,0.6464884281158447,55,96.92579650878906,106.76399927533107,403.89438531651626,1.1464511156082153,55.0,303.4870108006607,99.32096862792969,0.0,1.0,229.90296936035156,89.39814758300781,0.1974438726902008,-228.6409149169922,277.6040609137056,0.06571849435567856,171.72686767578125,197.0,515.1549246311188,0.5626332759857178,133.68211364746094,0.5271981358528137,0.4969275891780853,0.021962663920618616,197.0,183.03257751464844,0.4863763749599457
326.30146532315246,56000,0.4257385730743408,162.0607842642354,0.6450383067131042,56,98.81086730957031,106.76423847640707,405.98420051233495,1.1604013442993164,56.0,306.89997069898214,100.63536071777344,0.0,1.0,238.81617736816406,79.5589599609375,0.20712704956531525,-231.83233642578125,278.28855721393035,0.06484334915876389,180.21026611328125,201.0,524.5202026367188,0.5947018265724182,136.16729736328125,0.6130125522613525,0.49772873520851135,0.0211056883401964,201.0,189.89093017578125,0.4397858679294586
326.7093609906682,57000,0.5012587904930115,349.5515183715493,0.6427258253097534,57,100.75225830078125,106.78250332169283,402.93975333423134,1.155413031578064,57.0,306.0556829271468,100.9734878540039,0.0,1.0,234.8578338623047,57.7630729675293,0.175569549202919,-237.67880249023438,277.4207920792079,0.06479495018720627,184.2261962890625,202.0,533.7953150272369,0.5811722874641418,138.4119415283203,0.562624990940094,0.5000184178352356,0.021962663920618616,202.0,193.18328857421875,0.4681062698364258
