#{"t_start": 1521158382.4039462, "env_id": "Walker2d-v2"}
r,l,t
-1.978462,12,1.283078
-7.443185,6,1.291314
-2.047641,7,1.300265
-9.386789,13,1.316157
-2.415444,8,1.326397
-3.844143,11,1.843077
-6.2504,13,1.859035
-9.341352,12,1.87409
-18.619077,19,2.254782
-1.42128,12,2.269756
-1.646261,10,2.28074
-6.696904,9,2.290987
-4.370857,13,2.30486
-10.161752,16,2.716007
-14.743844,51,3.13172
-5.599596,35,3.168575
-11.523885,44,3.5751
-6.105288,14,3.953304
-17.46553,28,3.985149
-6.765166,9,3.995663
-40.6143,111,5.197681
-12.08063,18,5.218685
-6.302696,9,5.229726
-9.07953,67,5.661774
-33.215578,79,6.46666
43.098837,116,7.310646
-2.199751,37,7.710692
955.614668,970,16.376682
395.373626,198,18.043697
135.044693,250,20.872781
73.98144,187,22.525347
308.302966,185,24.18755
15.401466,140,25.430264
1021.42729,1000,34.402852
997.036771,1000,43.444243
283.930392,180,44.7307
-7.933592,78,45.541994
-15.693962,112,47.039042
36.758788,155,48.290656
59.409571,174,49.921297
997.241508,1000,58.540924
20.202471,54,58.961437
896.070208,1000,67.474859
384.338134,410,70.817845
1.767394,93,71.64079
333.510869,194,73.51208
11.499485,146,74.753296
4.637704,250,76.83036
72.566368,153,78.076083
-66.534176,200,79.733843
-17.597826,169,81.605562
168.209573,318,84.108795
79.514012,198,85.768649
84.24607,205,87.436305
575.248699,415,92.109674
85.379672,203,93.779209
54.103933,169,95.054916
1.469849,125,96.278311
995.02515,1000,105.288785
82.701198,189,106.575849
342.789883,223,109.039574
343.430843,224,110.723772
323.222158,204,112.390038
721.368065,641,120.660005
-33.671161,139,121.890361
983.376405,1000,131.227769
68.623533,191,132.865911
146.799921,108,133.69771
914.683787,1000,142.586972
165.980758,171,143.856922
-52.841591,93,144.683719
28.495589,86,145.501625
287.660933,182,147.247808
-24.888502,88,147.699544
462.058739,295,150.187808
331.715843,223,152.253764
202.026344,142,153.504177
435.585451,268,159.04279
982.841179,1000,167.876657
17.973571,100,168.710972
-10.791926,141,169.945737
46.899383,161,171.197668
480.187526,293,173.687972
28.641591,135,175.233026
-3.028254,125,176.099942
246.185708,207,177.782402
4.226327,123,179.010372
28.680655,124,179.870588
91.445508,220,181.919077
652.978979,601,187.645768
159.981632,193,188.944228
7.434573,112,190.162964
523.002806,378,194.23989
630.973973,513,198.766174
384.81158,213,200.533845
342.385164,171,201.805454
322.221718,157,203.715814
459.574241,274,206.194608
481.129934,259,208.277605
351.056627,174,209.915724
399.210661,223,214.532713
440.798559,295,217.023683
493.038702,299,219.523212
599.996855,399,223.720718
538.201018,329,226.247352
245.7186,359,229.531378
459.783652,268,232.380014
482.385245,353,235.305905
490.832463,351,238.239031
387.90975,264,240.343055
300.93676,180,242.670696
283.76456,202,244.333135
461.307178,272,246.440804
1048.561293,1000,255.80382
326.113868,279,258.264301
114.586552,205,260.735657
165.479748,233,262.809964
87.603232,177,264.080091
632.658784,333,266.971715
326.964763,195,269.607541
349.526273,193,271.264639
568.322824,277,273.382801
504.694875,359,276.3098
6.032246,84,277.128616
902.956943,949,287.432655
924.352728,1000,297.609626
1103.285463,1000,307.175256
1068.629082,1000,316.061662
-9.059226,59,316.485474
400.666362,197,319.358982
15.91795,116,320.572005
128.950113,287,322.678601
40.467736,112,323.523429
260.938665,361,327.071089
916.213645,1000,335.892594
63.652859,119,336.741205
1762.701835,1000,346.244772
500.338704,568,350.83172
872.855474,1000,360.731838
352.280621,167,362.35623
383.164517,204,367.398935
90.45412,98,368.224058
85.249881,179,369.499868
445.305195,241,371.559827
122.428198,98,372.38254
359.898413,172,374.017862
323.695241,150,377.077725
338.9724,211,378.748008
642.110891,437,382.54985
796.91061,554,387.5211
292.289809,196,389.171083
285.464293,171,390.437681
130.615061,180,392.08201
188.400046,118,392.931578
130.041363,120,394.380194
387.704817,188,396.04055
944.221278,1000,404.921312
242.145936,185,406.573351
-1.040306,20,406.597764
469.711137,363,409.531276
864.223958,1000,418.876725
12.352514,90,419.705211
161.868046,242,422.013711
697.969926,511,426.200661
482.002295,271,428.675768
43.172477,216,431.349428
141.965884,100,432.187702
477.3736,249,434.271068
305.068842,226,436.335172
458.185483,285,438.458269
141.623503,99,440.004145
241.295528,157,441.269579
390.050629,203,442.946525
393.494282,211,444.984827
464.727634,225,446.677274
