train/loss_actor,reference_perturbed_action_mean,eval/return_history,total/episodes,rollout/episode_steps,obs_rms_mean,reference_action_mean,ret_rms_std,eval/return,obs_rms_std,rollout/Q_mean,reference_actor_Q_std,total/epochs,total/steps_per_second,total/steps,rollout/return_history,reference_actor_Q_mean,train/loss_critic,train/param_noise_distance,reference_perturbed_action_std,reference_Q_mean,rollout/return,eval/Q,reference_action_std,param_noise_stddev,reference_Q_std,rollout/actions_std,total/duration,rollout/episodes,ret_rms_mean,rollout/actions_mean,eval/episodes
0.8728153109550476,0.42789268493652344,-373.9794198694184,1.0,1000.0,0.0343797542154789,0.46380671858787537,1.0,-373.9794198694184,1.7731379270553589,-0.8780109882354736,1.3214808702468872,1,93.69315838212087,1000,-469.10728265129967,-0.9709756374359131,0.08175498247146606,0.818898618221283,0.5704247355461121,-1.4432648420333862,-469.10728265129967,-0.6401238441467285,0.7008085250854492,0.16720346283821505,1.4208688735961914,0.6940664649009705,10.673137903213501,1.0,0.0,0.2004755288362503,1.0
-0.6467630863189697,0.8777778148651123,-429.18517308589935,2.0,1000.0,0.04342455044388771,0.7580738067626953,1.0,-484.39092630238036,1.615807294845581,-0.650888204574585,1.3977020978927612,2,94.58137498701264,2000,-403.66924411571887,0.5021545886993408,0.09179877489805222,0.37643367052078247,0.3411385416984558,-0.2787076532840729,-403.66924411571887,1.1628996133804321,0.530692458152771,0.1370306733903066,1.7949156761169434,0.6494112610816956,21.145812273025513,2.0,0.0,0.22560270130634308,2.0
-2.0182926654815674,0.7090594172477722,-431.3950065395447,3.0,1000.0,0.08940783888101578,0.33170655369758606,1.0,-435.81467344683534,1.3567975759506226,-0.16123628616333008,1.096670389175415,3,94.8866599085999,3000,-448.24801326046276,2.3273696899414062,0.05475788563489914,0.5058960914611816,0.3625507056713104,1.494748592376709,-448.24801326046276,2.4081060886383057,0.7534691691398621,0.11230273064362171,1.536509394645691,0.6318151354789734,31.61666774749756,3.0,0.0,0.465634286403656,3.0
-2.743720054626465,0.2536315619945526,-445.1957453162222,4.0,1000.0,0.09861613065004349,0.328372597694397,1.0,-486.5979616462547,1.4084367752075195,0.2401464879512787,1.1236649751663208,4,95.03245574026707,4000,-427.1184877594068,3.4785099029541016,0.05351068452000618,0.36283355951309204,0.7376338243484497,2.809329032897949,-427.1184877594068,1.1713483333587646,0.7352269291877747,0.09203708190275892,1.4542843103408813,0.6201015114784241,42.09088325500488,4.0,0.0,0.4791255593299866,4.0
-2.448817253112793,0.3702998459339142,-458.9416938015276,5.0,1000.0,0.09149619191884995,0.31907573342323303,1.0,-513.9254877427494,1.3022557497024536,0.39842212200164795,1.3535122871398926,5,95.24384314869292,5000,-435.1575137105912,4.010030746459961,0.06171390414237976,0.20661304891109467,0.6932474374771118,3.480858564376831,-435.1575137105912,1.3604629039764404,0.7346799373626709,0.07542848153938683,1.6301548480987549,0.7097513675689697,52.49683165550232,5.0,0.0,0.38030901551246643,5.0
-0.9231619238853455,0.4843023717403412,-475.8000731063127,6.0,1000.0,0.08895891904830933,0.4334131181240082,1.0,-560.0919696302383,1.1997934579849243,0.332978218793869,1.681000828742981,6,95.41466974295379,6000,-441.92221053640304,3.9925856590270996,0.09173035621643066,0.19177141785621643,0.6378614902496338,3.565275192260742,-441.92221053640304,-1.092422604560852,0.69190913438797,0.06693894750505577,1.8813756704330444,0.746002197265625,62.88341212272644,6.0,0.0,0.34191736578941345,6.0
0.6711121201515198,0.10598530620336533,-466.3557641017143,7.0,1000.0,0.08564096689224243,0.26005005836486816,1.0,-409.68991007412444,1.1203523874282837,-0.03621542081236839,2.279249668121338,7,95.53326347331206,7000,-454.9548088688034,4.262357711791992,0.12637737393379211,0.2787320613861084,0.7911387085914612,3.844229221343994,-454.9548088688034,-2.5175604820251465,0.7452939748764038,0.060598955937205407,2.4505653381347656,0.7843834757804871,73.27290773391724,7.0,0.0,0.3011970520019531,7.0
-1.8591666221618652,0.04834405705332756,-433.6184351676057,8.0,1000.0,0.08546625822782516,0.16775594651699066,1.0,-204.45713262884468,1.1421515941619873,0.6140664219856262,2.474263906478882,8,95.71828175989417,8000,-430.05414930733656,4.34538459777832,0.13911938667297363,0.17742115259170532,0.6385742425918579,3.8418214321136475,-430.05414930733656,1.6254539489746094,0.5880850553512573,0.05377849649835011,2.5790741443634033,0.7688665986061096,83.57860016822815,8.0,0.0,0.30872321128845215,8.0
-3.480908155441284,0.13763533532619476,-409.9268857484668,9.0,1000.0,0.08597259968519211,0.059388209134340286,1.0,-220.3944903953556,1.3100237846374512,1.0576058626174927,2.206768274307251,9,95.87292453661051,9000,-386.256863219498,5.114005088806152,0.11522004753351212,0.24160891771316528,0.5572067499160767,4.531612873077393,-386.256863219498,5.32751989364624,0.5774713158607483,0.048684971322958646,2.396761655807495,0.76434725522995,93.87426161766052,9.0,0.0,0.2664283812046051,9.0
-4.949377059936523,-0.0007957940106280148,-404.73237311610876,10.0,1000.0,0.08636388927698135,0.03866908699274063,1.0,-357.9817594248862,1.4187043905258179,1.4749850034713745,2.320204734802246,10,95.99592351295263,10000,-370.2561869214784,5.887429237365723,0.12566493451595306,0.20467421412467957,0.6821708679199219,5.139974117279053,-370.2561869214784,4.523296356201172,0.6202346086502075,0.040701478966889394,2.5438365936279297,0.751178503036499,104.1710901260376,10.0,0.0,0.23461399972438812,10.0
