train/loss_actor,total/episodes,rollout/return,eval/episodes,rollout/Q_mean,reference_Q_std,total/steps_per_second,reference_Q_mean,ret_rms_mean,eval/Q,reference_action_mean,train/loss_critic,reference_perturbed_action_mean,rollout/episodes,total/duration,rollout/return_history,train/param_noise_distance,reference_perturbed_action_std,reference_action_std,reference_actor_Q_std,reference_actor_Q_mean,rollout/actions_mean,rollout/episode_steps,total/steps,total/epochs,ret_rms_std,rollout/actions_std,eval/return,obs_rms_mean,param_noise_stddev,obs_rms_std,eval/return_history
-1.4359363317489624,1.0,-559.23711322064,1.0,0.14552828669548035,0.9732573628425598,65.9151066160078,0.36764687299728394,0.0,1.5255825519561768,0.01157069206237793,0.03801193833351135,-0.4614774286746979,1.0,15.171029090881348,-559.23711322064,0.4560416638851166,0.3266490399837494,0.7854819893836975,0.63759845495224,1.4500579833984375,-0.12466421723365784,1000.0,1000,1,1.0,0.6059867739677429,-1293.9882218197147,0.0009172054124064744,0.16720346283821505,0.303062379360199,-1293.9882218197147
-4.218637943267822,2.0,-366.995648887063,2.0,1.5417611598968506,0.978866457939148,67.12059292088937,2.957439422607422,0.0,4.059292316436768,0.2820224463939667,0.05558783933520317,0.48924797773361206,2.0,29.797114610671997,-366.995648887063,0.2566799223423004,0.5287476181983948,0.6383427977561951,0.5730758309364319,4.166966438293457,-0.2900630533695221,1000.0,2000,2,1.0,0.5290108323097229,-705.0200529683294,-0.0011024430859833956,0.16067924131698763,0.30611348152160645,-999.5041373940221
-4.066344261169434,4.0,-328.13107119119223,3.0,1.9805123805999756,3.092334270477295,67.60011203119407,2.197115898132324,0.0,5.178287506103516,-0.11348606646060944,0.4295049011707306,-0.3152801990509033,4.0,44.37862467765808,-328.13107119119223,0.5484752655029297,0.35825642943382263,0.3730676770210266,3.3200631141662598,2.6225171089172363,-0.13553887605667114,667.75,3000,3,1.0,0.595399796962738,417.0111791064166,0.007328486535698175,0.1316837837193291,0.3295644521713257,-527.3323652272092
-6.5733232498168945,5.0,-249.91377809292194,4.0,2.961216926574707,5.407512187957764,67.66228901823287,2.6620125770568848,0.0,8.02806568145752,-0.22019177675247192,0.41947078704833984,-0.028463616967201233,5.0,59.117125034332275,-249.91377809292194,0.5021401047706604,0.5784744620323181,0.6025844812393188,4.716286659240723,4.199159622192383,-0.15546248853206635,734.2,4000,4,1.0,0.5597344636917114,-305.44667362234,0.005662745796144009,0.10792071678026853,0.3327483832836151,-471.8609423259919
-8.955111503601074,7.0,-180.24544611257576,5.0,3.8991565704345703,5.966522216796875,67.81491360202634,4.701460361480713,0.0,8.661943435668945,-0.255646288394928,0.4606858789920807,0.0377499982714653,7.0,73.73009467124939,-180.24544611257576,0.33803802728652954,0.4926419258117676,0.5799433588981628,6.046841144561768,5.389691352844238,-0.10460156202316284,691.7142857142857,5000,5,1.0,0.5551761388778687,-60.75501971008072,0.00871239509433508,0.08844582667210643,0.35555222630500793,-389.63975780280964
-11.350627899169922,8.0,-143.4616231084876,6.0,5.236064910888672,8.536304473876953,68.91630246033824,5.429375648498535,0.0,12.206759452819824,-0.2200307548046112,0.5938105583190918,-0.07309713959693909,8.0,87.06212878227234,-143.4616231084876,0.405677855014801,0.5144307017326355,0.5481103658676147,8.8397216796875,5.945122718811035,-0.0665644109249115,730.25,6000,6,1.0,0.5475871562957764,230.67673222115758,0.012446681968867779,0.0724852881735357,0.35801494121551514,-286.2536761321484
-14.046355247497559,9.0,-125.5014809351788,7.0,6.021688938140869,8.995758056640625,69.43752496375748,7.9496941566467285,0.0,13.76823616027832,0.0035651270300149918,1.0477863550186157,0.018080685287714005,9.0,100.81004476547241,-125.5014809351788,0.3190409243106842,0.49990227818489075,0.5469151735305786,6.759889125823975,10.421379089355469,-0.07598043978214264,760.2222222222222,7000,7,1.0,0.5350614190101624,181.54109326854314,0.009762626141309738,0.05940491710342653,0.3694167733192444,-219.42585193204965
-17.619510650634766,10.0,-65.28637870395359,8.0,7.446201324462891,3.5387327671051025,69.39315724900585,14.507801055908203,0.0,17.359514236450195,-0.11172358691692352,0.9643251299858093,-0.061401911079883575,10.0,115.28514218330383,-65.28637870395359,0.34248191118240356,0.45004236698150635,0.4599892497062683,2.9674646854400635,15.772359848022461,-0.08010820299386978,784.2,8000,8,1.0,0.5203173756599426,70.35853090001446,0.010159765370190144,0.048684971322958646,0.3717252016067505,-183.20280407804165
-21.083127975463867,11.0,-38.541324665581236,9.0,8.536057472229004,3.9148247241973877,69.55996332911805,17.7924861907959,0.0,21.184968948364258,-0.002957437187433243,1.1445374488830566,-0.03389830142259598,11.0,129.38477206230164,-38.541324665581236,0.1864982694387436,0.3768993020057678,0.3508731424808502,3.70650053024292,18.893428802490234,-0.08839323371648788,803.8181818181819,9000,9,1.0,0.511357307434082,255.25759400122655,0.008685575798153877,0.04407386942827646,0.3731120824813843,-134.48498206923406
-24.856403350830078,12.0,-6.694999332562925,10.0,9.996005058288574,3.690154790878296,69.51533634839858,21.58905601501465,0.0,25.73032569885254,0.026000916957855225,0.9711610674858093,-0.2064007669687271,12.0,143.85314846038818,-6.694999332562925,0.21149857342243195,0.36509889364242554,0.3786197900772095,3.3286542892456055,22.85562515258789,-0.07755652070045471,820.1666666666666,10000,10,1.0,0.5032376646995544,597.9586015173024,0.01080862432718277,0.039899499036260555,0.36824095249176025,-61.240623710580415
-28.111255645751953,13.0,27.566614034115258,11.0,11.602232933044434,3.0631444454193115,69.63247693672125,25.541847229003906,0.0,29.68343734741211,-0.0399862676858902,1.7134803533554077,-0.19290894269943237,13.0,157.97226357460022,27.566614034115258,0.14952409267425537,0.49317649006843567,0.4602493941783905,2.482395887374878,26.897418975830078,-0.08044067025184631,834.0,11000,11,1.0,0.49516284465789795,563.2512745804471,0.010569578967988491,0.04151957869412388,0.3694453835487366,-4.468632956850642
-31.433818817138672,14.0,40.358638140983366,12.0,13.252723693847656,2.5724427700042725,70.44358074021468,28.753477096557617,0.0,30.049924850463867,-0.03204108029603958,1.634977102279663,-0.002977900207042694,14.0,170.34909176826477,40.358638140983366,0.22615663707256317,0.3578929305076599,0.43339958786964417,2.173020124435425,30.04469108581543,-0.07577290385961533,845.8571428571429,12000,12,1.0,0.4919145703315735,263.07227645601483,0.01049992348998785,0.04235412222587577,0.3690013289451599,17.826442827554814
-34.93367385864258,15.0,68.99474185256018,13.0,14.548584938049316,2.3765883445739746,70.31076863561123,32.33757781982422,0.0,34.79498291015625,0.021133780479431152,1.7177318334579468,-0.005895406007766724,15.0,184.8934416770935,68.99474185256018,0.2722134292125702,0.4240427613258362,0.44327113032341003,2.0177934169769287,33.7431640625,-0.060544926673173904,856.1333333333333,13000,13,1.0,0.4854945242404938,530.0228635401622,0.01171070896089077,0.039899499036260555,0.36766427755355835,57.226167497755384
-38.098793029785156,16.0,100.94841372062342,14.0,16.273723602294922,2.115863084793091,70.68211325553874,35.902137756347656,0.0,37.81461715698242,-0.0004296470433473587,2.051872491836548,0.003246115520596504,16.0,198.06991267204285,100.94841372062342,0.18232224881649017,0.4093150198459625,0.47024694085121155,1.8137578964233398,37.241233825683594,-0.06041908636689186,865.125,14000,14,1.0,0.47752639651298523,118.66154378723331,0.011914854869246483,0.040701478966889394,0.3693663477897644,61.614408661289524
-41.061073303222656,17.0,117.02601557652973,15.0,17.84190559387207,2.3893258571624756,70.57059141108697,38.38805389404297,0.0,40.05625534057617,-0.04530283808708191,1.6024099588394165,0.05327058583498001,17.0,212.55312871932983,117.02601557652973,0.23355454206466675,0.4986806809902191,0.5273852348327637,2.223389148712158,39.265869140625,-0.05586567893624306,873.0588235294117,15000,15,1.0,0.47314202785491943,277.9421102967209,0.011368412524461746,0.04151957869412388,0.371961772441864,76.03625543698494
-44.14432144165039,18.0,121.20282116055682,16.0,19.336349487304688,2.6535093784332275,70.90707335493664,40.82297134399414,0.0,46.973819732666016,-0.08483586460351944,1.6075085401535034,-0.08250049501657486,18.0,225.64744591712952,121.20282116055682,0.15383806824684143,0.46663278341293335,0.4974113702774048,2.366947889328003,42.01300048828125,-0.04846418648958206,880.1111111111111,16000,16,1.0,0.47183743119239807,541.4673556552816,0.011000420898199081,0.039113321278561465,0.3723624348640442,105.1256992006285
