rollout/episodes,train/loss_critic,rollout/return_history,total/steps_per_second,rollout/Q_mean,train/param_noise_distance,rollout/episode_steps,reference_action_mean,rollout/return,reference_actor_Q_std,eval/return,total/epochs,rollout/actions_std,reference_Q_mean,obs_rms_mean,reference_action_std,ret_rms_std,reference_actor_Q_mean,total/episodes,rollout/actions_mean,reference_Q_std,ret_rms_mean,eval/Q,total/steps,eval/episodes,train/loss_actor,total/duration,obs_rms_std,eval/return_history
453.0,31.599119186401367,521.6786198170736,55.04288601662944,177.33438110351562,0.0,1000.0,-0.18192940950393677,364.94887473824707,2.27987003326416,581.9978348176417,453,0.6752663850784302,228.8160400390625,0.12883871793746948,0.691440224647522,1.0,230.42633056640625,453.0,-0.012556971050798893,2.2900679111480713,0.0,180.6329803466797,453000,453.0,-194.8524627685547,8229.946370601654,2.2259669303894043,847.8507793845736
454.0,75.8415756225586,518.8840828268172,55.04082921146335,177.462646484375,0.0,1000.0,-0.10069510340690613,365.1554451862126,1.7097474336624146,1022.6180618257886,454,0.6754179000854492,229.25999450683594,0.12880359590053558,0.7818694710731506,1.0,230.82443237304688,454.0,-0.012880119495093822,1.958719253540039,0.0,237.02764892578125,454000,454.0,-194.35032653808594,8248.42224407196,2.225748062133789,856.2980258992953
455.0,45.51325607299805,514.0574296275286,55.03882585936193,177.58949279785156,0.0,1000.0,-0.1518905758857727,364.96834876138485,1.684821605682373,930.809843049546,455,0.6755892634391785,229.58657836914062,0.12867169082164764,0.7962638139724731,1.0,231.73634338378906,455.0,-0.013582038693130016,1.4772969484329224,0.0,237.49131774902344,455000,455.0,-196.35079956054688,8266.891469717026,2.225229263305664,855.5667254425875
456.0,45.66575622558594,511.86648295961373,55.03769277995173,177.7158966064453,0.0,1000.0,-0.1376194804906845,365.66168138324355,1.8744819164276123,769.4611335017665,456,0.67548006772995,229.94725036621094,0.12872891128063202,0.7449986934661865,1.0,231.8055419921875,456.0,-0.013320239260792732,1.3456549644470215,0.0,236.6668701171875,456000,456.0,-196.91326904296875,8285.23102927208,2.2249655723571777,859.618754146643
457.0,23.192401885986328,509.814043740122,55.03663519134018,177.83792114257812,0.0,1000.0,-0.25009992718696594,365.77098791024446,2.659902334213257,557.0127348835994,457,0.6753308773040771,228.9832000732422,0.12862306833267212,0.6035623550415039,1.0,230.61729431152344,457.0,-0.01320450846105814,2.25801944732666,0.0,233.6965789794922,457000,457.0,-194.31997680664062,8303.559954404831,2.224463939666748,858.8332343158165
458.0,64.73287963867188,511.7849983260535,55.03462118524719,177.96487426757812,0.0,1000.0,-0.1755833774805069,366.5549522716136,2.1174068450927734,877.3831093739585,458,0.6751927137374878,229.51492309570312,0.1286279857158661,0.6708301305770874,1.0,230.7577667236328,458.0,-0.01319278497248888,1.7308584451675415,0.0,236.2913055419922,458000,458.0,-194.03985595703125,8322.034205675125,2.225189208984375,860.9104192751471
459.0,32.392154693603516,512.2989239879895,55.03307388441381,178.0904998779297,0.0,1000.0,-0.1591501086950302,367.2373845490638,2.517659902572632,909.5709720240962,459,0.6750097274780273,228.92945861816406,0.12863388657569885,0.6606631278991699,1.0,230.2287139892578,459.0,-0.01319182850420475,2.256159543991089,0.0,237.21600341796875,459000,459.0,-195.08389282226562,8340.439077854156,2.225762128829956,861.0437468379928
460.0,49.58460998535156,521.4057007273525,55.03165833004502,178.20909118652344,0.0,1000.0,-0.13021764159202576,367.5473063143912,1.36029851436615,943.5392549769831,460,0.6749818921089172,227.94717407226562,0.12865445017814636,0.7396504282951355,1.0,229.7159423828125,460.0,-0.012988538481295109,1.4975817203521729,0.0,237.4042510986328,460000,460.0,-193.7987518310547,8358.82497382164,2.2267348766326904,863.8475791530599
461.0,60.694664001464844,529.7155491016805,55.02927088392684,178.33299255371094,0.0,1000.0,-0.1925351470708847,368.3200105663703,1.7300859689712524,1002.2185018907194,461,0.6748256087303162,227.78607177734375,0.1286468356847763,0.7011172771453857,1.0,230.40402221679688,461.0,-0.013278265483677387,1.3901365995407104,0.0,236.71029663085938,461000,461.0,-194.9434356689453,8377.359768629074,2.2269201278686523,866.2197141372782
462.0,55.890933990478516,528.9306459804772,55.027441172831715,178.45616149902344,0.0,1000.0,-0.14197348058223724,369.0614172386864,1.4605311155319214,991.49369678988,462,0.6747850775718689,227.3240966796875,0.1286584436893463,0.7093150615692139,1.0,229.24261474609375,462.0,-0.013309583067893982,1.4249756336212158,0.0,236.28611755371094,462000,462.0,-193.9319305419922,8395.811074495316,2.227017641067505,864.5420227087346
463.0,51.367313385009766,527.5898684303206,55.025431130279415,178.57183837890625,0.0,1000.0,-0.17860694229602814,369.207088289788,1.6577186584472656,738.8693603880897,463,0.6746795177459717,226.36476135253906,0.12859158217906952,0.6760371327400208,1.0,227.95364379882812,463.0,-0.013670939952135086,1.207371711730957,0.0,232.9595184326172,463000,463.0,-192.9656219482422,8414.291182994843,2.227694511413574,860.3811706476168
464.0,39.05779266357422,524.4424172278916,55.02316309840055,178.68911743164062,0.0,1000.0,-0.27112364768981934,369.71900959911346,2.0946338176727295,463.11756987666905,464,0.6746349334716797,226.57632446289062,0.12860560417175293,0.6689079999923706,1.0,228.32667541503906,464.0,-0.013582668267190456,1.5213419198989868,0.0,231.685546875,464000,464.0,-194.10372924804688,8432.812180757523,2.228278160095215,853.7749599987656
465.0,33.378143310546875,531.7715471009642,55.02184197915745,178.80484008789062,0.0,1000.0,-0.1894332766532898,370.3423243977145,2.0393800735473633,902.7928432798635,465,0.6745179295539856,227.70318603515625,0.1286223977804184,0.6839283108711243,1.0,229.59274291992188,465.0,-0.013148569501936436,1.5932459831237793,0.0,222.6232452392578,465000,465.0,-193.7271270751953,8451.189260005951,2.228811025619507,851.844414713336
466.0,58.66081237792969,528.6092186704705,55.020486961559996,178.92166137695312,0.0,1000.0,-0.26879602670669556,370.84015556815433,2.2817494869232178,512.564386349332,466,0.6744641661643982,227.96746826171875,0.12865212559700012,0.690058708190918,1.0,229.9706268310547,466.0,-0.012635927647352219,1.4842050075531006,0.0,185.46546936035156,466000,466.0,-193.46311950683594,8469.572439908981,2.2296314239501953,854.7442899206345
467.0,53.518714904785156,527.8629480527237,55.01901201676058,179.04225158691406,0.0,1000.0,-0.3036492168903351,371.60386711177546,1.9680794477462769,952.7768273149322,467,0.6743969321250916,227.90538024902344,0.12864267826080322,0.7107478976249695,1.0,229.63595581054688,467.0,-0.01289187278598547,1.774213433265686,0.0,236.45274353027344,467000,467.0,-194.79916381835938,8487.975026845932,2.2308483123779297,856.0573570383366
468.0,40.61761474609375,528.1194595055251,55.01718825244905,179.1617431640625,0.0,1000.0,-0.1654611974954605,372.21400538962894,1.689100742340088,907.6915619050344,468,0.6743056774139404,227.7865753173828,0.1286299079656601,0.7174985408782959,1.0,229.22056579589844,468.0,-0.013314131647348404,1.7705798149108887,0.0,236.7669219970703,468000,468.0,-198.65081787109375,8506.432532548904,2.2317326068878174,856.2545355523599
469.0,84.94586181640625,525.3547910955534,55.0153853915932,179.27943420410156,0.0,1000.0,-0.04413148760795593,372.7134258457704,2.524528741836548,890.0733079337406,469,0.6742357611656189,228.1591796875,0.128667950630188,0.7712146639823914,1.0,229.89678955078125,469.0,-0.013454421423375607,2.00528883934021,0.0,236.76559448242188,469000,469.0,-198.64859008789062,8524.888022899628,2.232548475265503,853.3824646404445
470.0,35.47600555419922,522.5834510252292,55.013912278281055,179.3900604248047,0.0,1000.0,0.008312483318150043,372.7467029116017,1.4445346593856812,890.3115204784269,470,0.6743152141571045,228.4326171875,0.12864717841148376,0.7347210645675659,1.0,229.89675903320312,470.0,-0.013784362934529781,1.3858754634857178,0.0,237.45440673828125,470000,470.0,-195.57827758789062,8543.293514966965,2.2342569828033447,852.8054039376211
