rollout/actions_mean,ret_rms_std,rollout/episodes,reference_Q_mean,total/steps_per_second,train/param_noise_distance,total/steps,train/loss_critic,total/epochs,train/loss_actor,obs_rms_mean,eval/return,rollout/Q_mean,reference_Q_std,eval/Q,reference_actor_Q_mean,rollout/episode_steps,total/duration,total/episodes,reference_actor_Q_std,rollout/return_history,eval/return_history,reference_action_std,rollout/return,obs_rms_std,rollout/actions_std,reference_action_mean,eval/episodes,ret_rms_mean
0.2706138491630554,1.0,1.0,0.5078225135803223,12.08207469986819,0.0,1000,0.03556939214468002,1,-0.6654894351959229,0.10528022050857544,-443.759209785106,-0.45542511343955994,1.6366873979568481,0.06974391639232635,0.8893269300460815,1000.0,82.76724195480347,1.0,1.6043217182159424,-346.0806095751104,-443.759209785106,0.7691613435745239,-346.0806095751104,0.8436800837516785,0.7141828536987305,-0.3798036575317383,1.0,0.0
0.09992627054452896,1.0,2.0,1.9677655696868896,17.306472932832946,0.0,2000,0.09898898750543594,2,-0.7370368242263794,0.11441188305616379,-434.2134381388017,-0.7046748995780945,3.9352076053619385,3.8597781658172607,2.3608951568603516,1000.0,115.56369733810425,2.0,4.088548183441162,-396.04096057599065,-438.9863239619539,0.8862987756729126,-396.04096057599065,1.3009735345840454,0.785357654094696,0.08749953657388687,2.0,0.0
0.15117083489894867,1.0,3.0,10.534346580505371,20.229821804152177,0.0,3000,0.3276011645793915,3,-5.906616687774658,0.13811075687408447,-103.21990438637609,-0.3248002529144287,10.748379707336426,20.115230560302734,11.78562068939209,1000.0,148.29591822624207,3.0,10.93370246887207,-383.25387675730735,-327.064184103428,0.7300850749015808,-383.25387675730735,1.9234380722045898,0.7581965923309326,0.39542850852012634,3.0,0.0
0.15546530485153198,1.0,4.0,18.941200256347656,21.97935306828408,0.0,4000,0.3423498272895813,4,-16.00806427001953,0.13773389160633087,536.4273013859555,5.608787536621094,11.856791496276855,29.720972061157227,19.897342681884766,1000.0,181.98897790908813,4.0,11.655466079711914,-229.1904117318598,-111.19131273108209,0.7944487929344177,-229.1904117318598,1.965210199356079,0.7339382171630859,0.012640117667615414,4.0,0.0
0.15434031188488007,1.0,5.0,28.239795684814453,22.90667841439598,0.0,5000,0.9020767211914062,5,-29.978139877319336,0.13458435237407684,846.8670888434208,11.791518211364746,14.293464660644531,48.039710998535156,29.1414794921875,1000.0,218.27695441246033,5.0,14.453018188476562,-95.77379145631795,80.42036758381849,0.7712844610214233,-95.77379145631795,2.106489419937134,0.7102259993553162,0.14983369410037994,5.0,0.0
0.15550662577152252,1.0,6.0,48.895843505859375,23.550388139987255,0.0,6000,2.5601959228515625,6,-54.94847106933594,0.13846708834171295,1015.0287927325378,19.506572723388672,16.008535385131836,73.1368408203125,50.547149658203125,1000.0,254.77287101745605,6.0,16.145065307617188,33.79048049704332,236.1884384419384,0.7017290592193604,33.79048049704332,2.1415348052978516,0.6988763809204102,0.24270059168338776,6.0,0.0
0.1534845530986786,1.0,7.0,73.2562255859375,24.155561632356793,0.0,7000,4.1721649169921875,7,-81.73896789550781,0.14097724854946136,972.897440394416,28.85474967956543,13.503449440002441,97.27283477783203,74.8587646484375,1000.0,289.7883355617523,7.0,13.695121765136719,149.67935322273675,341.43258157800665,0.689723551273346,149.67935322273675,2.14756441116333,0.6879881620407104,0.1667613536119461,7.0,0.0
0.16267018020153046,1.0,8.0,94.83108520507812,24.560911379463423,0.0,8000,4.586629390716553,8,-105.11952209472656,0.1397816240787506,75.23939353601119,37.96461486816406,11.645407676696777,114.2051773071289,96.58653259277344,1000.0,325.72081208229065,8.0,11.676016807556152,171.4831579911283,308.1584330727572,0.7508988976478577,171.4831579911283,2.1599059104919434,0.6777869462966919,0.13722725212574005,8.0,0.0
0.169444277882576,1.0,9.0,116.89607238769531,24.98057057005581,0.0,9000,6.584657192230225,9,-126.33755493164062,0.13758893311023712,101.29413845227506,47.16697311401367,8.991337776184082,131.7636260986328,118.94300842285156,1000.0,360.28000140190125,9.0,9.051653861999512,187.66620489283025,285.1735114482592,0.7936795949935913,187.66620489283025,2.2094385623931885,0.6740971803665161,0.004537204746156931,9.0,0.0
0.17144082486629486,1.0,10.0,138.57586669921875,25.321773382986212,0.0,10000,9.447200775146484,10,-143.78892517089844,0.11321692913770676,240.70499622867223,55.475486755371094,7.205807209014893,142.0343017578125,140.61880493164062,1000.0,394.9170482158661,10.0,6.878163814544678,123.16003953996854,280.7266599263005,0.8275805711746216,123.16003953996854,2.2158212661743164,0.6765027642250061,0.2808510363101959,10.0,0.0
0.15909890830516815,1.0,11.0,154.61660766601562,25.586397231784197,0.0,11000,11.807005882263184,11,-156.5433807373047,0.08412014693021774,228.67034145427095,62.81623458862305,6.525814056396484,151.0557861328125,156.4209747314453,1000.0,429.9159393310547,11.0,6.5839104652404785,54.94952984916598,275.99426733793416,0.800281286239624,54.94952984916598,2.3538057804107666,0.6776329874992371,0.19594405591487885,11.0,0.0
0.1552196741104126,1.0,12.0,166.51083374023438,25.85204537156298,0.0,12000,21.342565536499023,12,-169.0424041748047,0.09172936528921127,-165.24976128656135,71.17272186279297,8.978299140930176,161.28065490722656,168.742431640625,1000.0,464.1799063682556,12.0,9.41914176940918,73.24418781559142,239.2239316192262,0.837183952331543,73.24418781559142,2.4356777667999268,0.6792868971824646,-0.03102889657020569,12.0,0.0
