rollout/episodes,reference_Q_std,reference_action_std,reference_actor_Q_std,rollout/Q_mean,reference_Q_mean,total/episodes,total/steps,total/epochs,reference_actor_Q_mean,rollout/actions_std,eval/episodes,obs_rms_std,rollout/episode_steps,reference_perturbed_action_std,train/param_noise_distance,reference_action_mean,total/duration,ret_rms_mean,ret_rms_std,obs_rms_mean,eval/Q,total/steps_per_second,param_noise_stddev,eval/return,rollout/return,reference_perturbed_action_mean,rollout/actions_mean,train/loss_critic,train/loss_actor,eval/return_history,rollout/return_history
1534.0,226.84674072265625,0.6948007345199585,220.69387817382812,473.1258850097656,504.2718200683594,1534.0,625000,625,522.5426025390625,0.6756181716918945,625.0,1.5523761510849,406.7907431551499,0.8121042251586914,0.20213858783245087,0.5168223977088928,6889.989418029785,0.0,1.0,0.022513020783662796,766.6680297851562,90.71131493533132,0.017297050171870294,1727.440622546049,804.1465750076333,0.3670417368412018,0.480878621339798,472.161376953125,-716.705810546875,1701.2817668072955,1155.706575072469
1535.0,224.71844482421875,0.7794353365898132,218.7119903564453,473.72625732421875,502.9696960449219,1535.0,626000,626,523.1453857421875,0.6756575107574463,626.0,1.5524718761444092,407.1771986970684,0.7054972648620605,0.22446879744529724,0.3835434019565582,6902.28019285202,0.0,1.0,0.02272723615169525,813.3861694335938,90.69466647388259,0.017999379770019416,2420.0830193319916,804.1987096235292,0.5093130469322205,0.480745792388916,567.3831787109375,-715.8211059570312,1705.7270245990574,1155.6993062127872
1537.0,228.84144592285156,0.7694542407989502,222.9209747314453,474.2335205078125,492.03985595703125,1537.0,627000,627,512.9761352539062,0.675691545009613,627.0,1.5529043674468994,407.76317501626545,0.7853786945343018,0.1951872706413269,0.3683931827545166,6912.3242383003235,0.0,1.0,0.02273985557258129,412.97845458984375,90.70755051186278,0.017644720880324885,-43.26569648747929,806.9855740637328,0.34471580386161804,0.4805750548839569,495.4981689453125,-710.5744018554688,1692.146605637837,1186.9522519696375
1538.0,224.85940551757812,0.7882096767425537,217.70709228515625,474.84661865234375,505.34783935546875,1538.0,628000,628,527.6815185546875,0.6756812334060669,628.0,1.552924633026123,408.148244473342,0.7479556202888489,0.19022119045257568,0.329003244638443,6922.407672166824,0.0,1.0,0.022878754884004593,454.430419921875,90.71988096352985,0.017999379770019416,-16.782787650071192,808.449950850459,0.40949007868766785,0.4804825782775879,662.5938110351562,-711.8733520507812,1661.6586562120358,1193.234834078825
1542.0,220.71702575683594,0.721780002117157,214.68408203125,475.1304626464844,512.7604370117188,1542.0,629000,629,533.7628784179688,0.675798773765564,629.0,1.5532509088516235,407.8437094682231,0.7687807083129883,0.22100861370563507,0.4898280203342438,6933.566979885101,0.0,1.0,0.022831808775663376,726.7861938476562,90.7180967350262,0.017297050171870294,1325.3056050587668,808.5334504020543,0.4214138984680176,0.48032712936401367,917.0845947265625,-715.5586547851562,1661.759447764076,1175.82396252942
1546.0,213.27395629882812,0.7469819784164429,206.52394104003906,475.4128723144531,510.45172119140625,1546.0,630000,630,530.6785888671875,0.6759131550788879,630.0,1.5536813735961914,407.3104786545925,0.734175443649292,0.1939084231853485,0.43145203590393066,6944.6651446819305,0.0,1.0,0.022724470123648643,700.580810546875,90.71711693434779,0.01695622994987775,1005.5000186426876,807.3766984768644,0.4455501139163971,0.48016613721847534,490.3251647949219,-717.227294921875,1643.202838608452,1150.1285442269568
1548.0,217.40365600585938,0.6705690026283264,212.03904724121094,475.81414794921875,504.62213134765625,1548.0,631000,631,525.4450073242188,0.6759617924690247,631.0,1.5540869235992432,407.43152454780363,0.6806439161300659,0.1894586980342865,0.539479672908783,6956.851920366287,0.0,1.0,0.02276100218296051,823.5108032226562,90.70194496345943,0.017644720880324885,2590.4898748136306,808.047860111768,0.5572302937507629,0.4800432324409485,298.46551513671875,-713.1280517578125,1643.0259364048934,1164.0553853527815
1552.0,215.64907836914062,0.7045304775238037,208.80433654785156,476.11407470703125,509.37066650390625,1552.0,632000,632,530.8363647460938,0.6760591864585876,632.0,1.5547796487808228,407.2158505154639,0.7208312749862671,0.17142058908939362,0.5060047507286072,6967.489084005356,0.0,1.0,0.022749999538064003,661.6094360351562,90.70699535803021,0.019490749081111935,931.9094378578666,808.4352166509944,0.4680265486240387,0.47992250323295593,882.6649780273438,-719.9285278320312,1639.6844625126926,1154.7730421179879
1553.0,217.6191864013672,0.6505278944969177,211.7865753173828,476.7122497558594,514.8309326171875,1553.0,633000,633,536.0927734375,0.6761260032653809,633.0,1.5551496744155884,407.5975531229878,0.6434033513069153,0.20197796821594238,0.5903090834617615,6978.116806745529,0.0,1.0,0.022728320211172104,715.89892578125,90.71215308234716,0.018730226766195082,892.6071362157863,809.82875180277,0.6032443046569824,0.47976502776145935,258.19805908203125,-721.916259765625,1632.155760425372,1170.801358184478
1557.0,223.8275909423828,0.6512800455093384,217.8104705810547,477.0171813964844,504.2911376953125,1557.0,634000,634,524.2764282226562,0.6761025190353394,634.0,1.555224895477295,407.15028901734104,0.7283099293708801,0.2028173804283142,0.5798206329345703,6989.648096561432,0.0,1.0,0.022737180814146996,784.6283569335938,90.70556789717314,0.017644720880324885,2008.5980846242542,808.9725532040551,0.4587373435497284,0.47982513904571533,234.7970733642578,-714.6958618164062,1631.8025691608193,1174.0031985518663
