param_noise_stddev,train/param_noise_distance,total/epochs,eval/return_history,ret_rms_std,rollout/Q_mean,total/steps,reference_perturbed_action_std,reference_actor_Q_std,reference_action_std,obs_rms_std,train/loss_actor,train/loss_critic,rollout/episodes,reference_actor_Q_mean,rollout/return,reference_Q_mean,ret_rms_mean,total/duration,reference_perturbed_action_mean,eval/Q,rollout/episode_steps,total/episodes,rollout/actions_mean,rollout/actions_std,rollout/return_history,obs_rms_mean,eval/episodes,reference_Q_std,eval/return,reference_action_mean,total/steps_per_second
0.020689822899908242,0.18564373254776,32,317.9725785931333,1.0,238.5735626220703,32000,0.7652764320373535,248.2353515625,0.7708202600479126,6.790743350982666,-380.64300537109375,546.889892578125,570.0,364.23443603515625,281.73325343320676,347.1422119140625,0.0,409.609379529953,0.1753699630498886,384.1885070800781,56.136842105263156,570.0,0.14040988683700562,0.7237798571586609,353.24166499302373,1.8508923053741455,32.0,244.84291076660156,307.9479510744768,0.19429422914981842,78.12321103760266
0.0211056883401964,0.18672876060009003,33,316.60100189525485,1.0,243.88766479492188,33000,0.7570037841796875,248.1003875732422,0.764623761177063,6.786219596862793,-378.4568786621094,668.3048706054688,584.0,359.27410888671875,283.2756917932932,344.52362060546875,0.0,422.4723234176636,0.24335311353206635,299.7131652832031,56.455479452054796,584.0,0.14166606962680817,0.7252292633056641,356.5556850309863,1.8535860776901245,33.0,243.35621643066406,272.7105475631443,0.22521695494651794,78.1116257108649
0.02152991267583435,0.19689147174358368,34,321.3903116133958,1.0,247.82188415527344,34000,0.7906395196914673,248.71495056152344,0.7856574654579163,6.799224853515625,-383.3904724121094,776.9078369140625,600.0,368.9316711425781,284.2041616612421,347.63677978515625,0.0,435.3878176212311,0.1613171100616455,450.59918212890625,56.665,600.0,0.14268483221530914,0.7274529337882996,348.2690661251115,1.8581005334854126,34.0,243.76637268066406,479.4375323120468,0.1657651662826538,78.09129843310994
0.02152991267583435,0.21230153739452362,35,320.0166302358623,1.0,251.99957275390625,35000,0.7828503251075745,249.89414978027344,0.7803347706794739,6.7783074378967285,-399.4150085449219,817.2266235351562,614.0,370.74066162109375,286.07923878677394,349.66290283203125,0.0,448.4487154483795,0.21103371679782867,401.41033935546875,56.990228013029316,614.0,0.14355988800525665,0.7289840579032898,346.7888424844192,1.8637107610702515,35.0,243.25494384765625,273.3114633997226,0.19138634204864502,78.0468285320104
0.020689822899908242,0.2003079056739807,36,322.4220330710287,1.0,257.0268249511719,36000,0.7894050478935242,262.01776123046875,0.7911076545715332,6.758671760559082,-392.4580993652344,788.7100830078125,629.0,378.2921142578125,287.388533670038,357.145263671875,0.0,462.6462450027466,0.13833087682724,411.7975769042969,57.230524642289346,629.0,0.14527365565299988,0.7299013137817383,346.2173784132841,1.8667877912521362,36.0,251.85791015625,406.61113230185225,0.11562326550483704,77.81323287252938
0.0211056883401964,0.1957118660211563,37,320.7428315321004,1.0,262.273681640625,37000,0.7827728390693665,263.1728820800781,0.783585786819458,6.741882801055908,-412.1541748046875,878.6363525390625,642.0,377.3359375,289.10290969175827,356.6109313964844,0.0,476.18582367897034,0.06989544630050659,381.1632080078125,57.55295950155763,642.0,0.14437846839427948,0.7319082021713257,343.72122511082506,1.8653830289840698,37.0,253.49598693847656,260.29157613068276,0.11047814786434174,77.70075915771959
0.0211056883401964,0.1802966296672821,38,320.6545853144208,1.0,267.61724853515625,38000,0.7952748537063599,264.6744384765625,0.7944280505180359,6.733772277832031,-412.0010070800781,827.0302124023438,658.0,381.5448913574219,289.7843566562928,360.191162109375,0.0,489.47787404060364,0.026453420519828796,481.7616882324219,57.712765957446805,658.0,0.14548617601394653,0.7330386638641357,338.23476231341715,1.8649592399597168,38.0,256.47906494140625,317.38947526027454,0.04964039474725723,77.63374406755675
0.0211056883401964,0.19496935606002808,39,322.2217905840219,1.0,272.5884704589844,39000,0.7831531167030334,266.60443115234375,0.7897724509239197,6.72014856338501,-418.8961181640625,954.2290649414062,671.0,385.78875732421875,291.995239345846,363.9390869140625,0.0,502.2098824977875,0.11867839843034744,496.6944274902344,58.1043219076006,671.0,0.14518101513385773,0.7338672876358032,349.47124079688547,1.86310875415802,39.0,257.8541564941406,381.7755908288642,0.14140959084033966,77.65677530284725
0.020689822899908242,0.2130550742149353,40,324.21482345213246,1.0,278.9179382324219,40000,0.7692375779151917,270.2436218261719,0.7721224427223206,6.7062811851501465,-434.4029235839844,954.4823608398438,682.0,393.4132385253906,294.3121932271728,369.74542236328125,0.0,515.0755441188812,0.22688817977905273,518.3474731445312,58.5791788856305,682.0,0.14840330183506012,0.7340949177742004,359.0458595860528,1.8671969175338745,40.0,261.7159729003906,401.9431053084437,0.23646056652069092,77.65851137123269
0.0211056883401964,0.19209162890911102,41,326.46721601188204,1.0,284.14105224609375,41000,0.7749883532524109,272.2566223144531,0.7665988206863403,6.700708866119385,-428.2395324707031,1005.9550170898438,695.0,400.33367919921875,296.53869540716454,375.94189453125,0.0,528.0140423774719,0.23430003225803375,497.4623107910156,58.98992805755395,695.0,0.15037770569324493,0.7344681024551392,373.04918658211795,1.8695951700210571,41.0,264.09234619140625,416.56291840186793,0.2506139278411865,77.64945003240939
0.0211056883401964,0.194454163312912,42,325.58727166973387,1.0,287.5668029785156,42000,0.7720723152160645,275.5203552246094,0.7737448811531067,6.713045120239258,-437.91973876953125,927.2665405273438,710.0,414.11181640625,297.1306229173189,391.06280517578125,0.0,540.8643245697021,0.16868889331817627,523.1450805664062,59.1,710.0,0.15101321041584015,0.7349493503570557,366.5889503187726,1.8703219890594482,42.0,269.3855895996094,289.5095536416571,0.193339541554451,77.65348552691866
0.020282151651708893,0.19535717368125916,43,323.29903673516105,1.0,292.117919921875,43000,0.7889050841331482,280.9446716308594,0.7888596057891846,6.746735095977783,-447.7049255371094,957.0078125,726.0,418.01568603515625,297.08775280991824,394.1554260253906,0.0,552.7511193752289,0.08487219363451004,439.9794921875,59.13085399449036,726.0,0.15231500566005707,0.7356138825416565,362.80649411886077,1.8710229396820068,43.0,273.38262939453125,227.19316948310285,0.11259640008211136,77.79269637409804
0.020282151651708893,0.1939953863620758,44,325.77058846060044,1.0,295.72637939453125,44000,0.7249794602394104,288.20947265625,0.7123256325721741,6.748167514801025,-437.23199462890625,941.707275390625,741.0,415.4353942871094,297.8926296147978,393.068115234375,0.0,564.992436170578,0.3159841001033783,553.01171875,59.29824561403509,741.0,0.15515388548374176,0.7358843684196472,354.64196969341924,1.8729043006896973,44.0,281.4153747558594,432.0473126544927,0.35954639315605164,77.87714876012228
0.02152991267583435,0.19408215582370758,45,331.84027621773475,1.0,299.876708984375,45000,0.7529447078704834,287.4093017578125,0.754283607006073,6.7282514572143555,-440.84710693359375,1053.3223876953125,755.0,424.9442138671875,299.1474042590522,401.1641845703125,0.0,577.5256352424622,0.24682819843292236,558.738525390625,59.5841059602649,755.0,0.15884314477443695,0.7360144853591919,359.2606669212765,1.877631664276123,45.0,277.7917785644531,598.9065375316462,0.2662646770477295,77.91861911221946
0.02152991267583435,0.21225383877754211,46,333.4714408607129,1.0,305.7313537597656,46000,0.7711025476455688,293.485107421875,0.776287853717804,6.70156192779541,-438.20672607421875,1021.3336791992188,764.0,412.7370910644531,301.5984221047117,390.21405029296875,0.0,590.1254601478577,0.22080376744270325,528.5624389648438,60.11387434554974,764.0,0.16239506006240845,0.7364560961723328,372.5518896596695,1.8863205909729004,46.0,283.00274658203125,406.8738497947287,0.2213982492685318,77.94952617105278
0.020689822899908242,0.20515114068984985,47,335.0633875078775,1.0,309.9886474609375,47000,0.7976889610290527,301.3633728027344,0.8045251965522766,6.682065486907959,-459.840087890625,1161.909423828125,776.0,422.6891784667969,303.6467688006692,397.6082763671875,0.0,602.3601343631744,0.17040100693702698,590.1412963867188,60.51417525773196,776.0,0.1636917144060135,0.7368534803390503,378.7419407142995,1.8906524181365967,47.0,289.708740234375,408.2929332774494,0.1180756688117981,78.02641197311175
0.0211056883401964,0.2106124758720398,48,335.1112656630475,1.0,315.22686767578125,48000,0.7891854047775269,308.2188720703125,0.79179847240448,6.671125888824463,-453.3533935546875,1136.1248779296875,791.0,425.30023193359375,304.3540569273803,401.39239501953125,0.0,614.3449637889862,0.1427306830883026,529.6182861328125,60.67383059418458,791.0,0.16292189061641693,0.7373989224433899,361.52427348428023,1.8900501728057861,48.0,298.3319091796875,337.36153895603866,0.17036846280097961,78.13199884305868
0.020689822899908242,0.19038759171962738,49,336.70550119675244,1.0,318.5537109375,49000,0.7754770517349243,311.8016662597656,0.7778240442276001,6.661351203918457,-469.555419921875,1265.436767578125,805.0,425.6832275390625,305.23226855215427,402.63751220703125,0.0,626.4534597396851,0.19682304561138153,506.4915466308594,60.85465838509317,805.0,0.16331376135349274,0.7383615970611572,364.2114765751926,1.8920395374298096,49.0,301.2658996582031,413.2288068145889,0.18693037331104279,78.218101022798
0.020689822899908242,0.169917494058609,50,341.1155372677669,1.0,322.8568420410156,50000,0.7786715626716614,314.6992492675781,0.7828222513198853,6.645129680633545,-458.37371826171875,1271.4183349609375,817.0,428.2582092285156,306.5435328536662,397.8780822753906,0.0,638.7877681255341,0.17376896739006042,577.1740112304688,61.12851897184822,817.0,0.16301237046718597,0.7389526963233948,372.6282763954052,1.8931884765625,50.0,297.6669921875,557.2073047474755,0.20957829058170319,78.27325834168765
0.0211056883401964,0.21118904650211334,51,341.330396682657,1.0,327.2470397949219,51000,0.770656943321228,323.8038635253906,0.763892650604248,6.626014232635498,-472.2929382324219,1200.01904296875,829.0,434.96038818359375,307.8925353223607,409.734130859375,0.0,650.9001605510712,0.24745021760463715,477.0835876464844,61.388419782870926,829.0,0.16456221044063568,0.7394835352897644,385.22450066495844,1.8976324796676636,51.0,312.404052734375,352.0733674271616,0.27339377999305725,78.35303029703036
0.021962663920618616,0.20708726346492767,52,341.5569342130559,1.0,331.42254638671875,52000,0.7660945057868958,330.2321472167969,0.7556155920028687,6.613186359405518,-485.3003845214844,1429.0771484375,840.0,433.01898193359375,309.7403219842029,410.08721923828125,0.0,662.9969074726105,0.24346132576465607,532.4714965820312,61.792857142857144,840.0,0.16672703623771667,0.7401760816574097,397.4267098663366,1.9031236171722412,52.0,322.31982421875,353.1103482633976,0.27667152881622314,78.43173838959152
0.02152991267583435,0.1887919306755066,53,342.67032662725046,1.0,334.441162109375,53000,0.7579633593559265,323.95892333984375,0.743995189666748,6.610074996948242,-476.3851318359375,1562.2789306640625,852.0,426.4222717285156,311.4721299801164,402.1519775390625,0.0,675.1729824542999,0.2932721972465515,377.06414794921875,62.140845070422536,852.0,0.16928622126579285,0.7405283451080322,408.14389796111243,1.9080482721328735,53.0,314.21844482421875,400.56673216536814,0.3290810286998749,78.49840170935362
0.021962663920618616,0.19963620603084564,54,343.59823851465234,1.0,338.1794738769531,54000,0.7777910828590393,329.4527282714844,0.781234622001648,6.597049236297607,-480.7801208496094,1359.0003662109375,865.0,427.19696044921875,312.3816815083509,403.072998046875,0.0,687.341551065445,0.26381415128707886,527.7147827148438,62.3664739884393,865.0,0.17232777178287506,0.7407930493354797,392.6643801201541,1.9136557579040527,54.0,318.0943298339844,392.77756854695343,0.2354273796081543,78.56356118191145
0.021962663920618616,0.2052796483039856,55,344.0806881034416,1.0,342.7665710449219,55000,0.7481198310852051,332.1798400878906,0.7510175108909607,6.586501598358154,-474.67303466796875,1480.3675537109375,877.0,435.73455810546875,313.5611764607779,406.4632568359375,0.0,699.5166411399841,0.3430953621864319,554.0533447265625,62.64196123147092,877.0,0.17499816417694092,0.7407386898994446,388.89472434597684,1.9165613651275635,55.0,316.5877685546875,370.13296589805987,0.31852373480796814,78.62572062670007
0.0211056883401964,0.18580055236816406,56,344.6376632314651,1.0,346.4690856933594,56000,0.7713646292686462,341.03387451171875,0.7780283093452454,6.602476596832275,-497.4023132324219,1650.73095703125,891.0,448.9104309082031,314.4511405070323,421.7477111816406,0.0,711.8045344352722,0.2521154284477234,655.4613037109375,62.83052749719416,891.0,0.17661014199256897,0.7409211993217468,394.31907162207835,1.9181301593780518,56.0,327.84259033203125,375.2712952727629,0.24079830944538116,78.6732835924247
0.02152991267583435,0.21906831860542297,57,345.6764842864,1.0,351.8441162109375,57000,0.7769066691398621,331.278076171875,0.7829219102859497,6.582775592803955,-498.0026550292969,1436.762939453125,902.0,459.4873962402344,316.2508389719991,430.59710693359375,0.0,723.9828262329102,0.2150147557258606,567.5872192382812,63.17849223946785,902.0,0.17761245369911194,0.7408283948898315,408.0889794279056,1.9197306632995605,57.0,317.1366271972656,403.85046336275434,0.23946133255958557,78.7311493237862
