rollout/return,reference_Q_std,rollout/episode_steps,obs_rms_mean,total/episodes,ret_rms_std,reference_Q_mean,rollout/return_history,ret_rms_mean,train/param_noise_distance,total/duration,eval/return,rollout/actions_std,reference_actor_Q_mean,eval/Q,train/loss_critic,rollout/Q_mean,reference_action_std,reference_actor_Q_std,reference_action_mean,eval/return_history,total/steps_per_second,obs_rms_std,rollout/episodes,total/steps,train/loss_actor,rollout/actions_mean,total/epochs,eval/episodes
-228.91004660515605,1.0094918012619019,1000.0,0.05766194313764572,1.0,1.0,-0.39815717935562134,-228.91004660515605,0.0,0.0,24.578840970993042,-426.99613129351184,0.6273342370986938,-0.046678029000759125,-0.913381814956665,0.010820754803717136,-0.5875086784362793,0.8342226147651672,0.9745280146598816,-0.17490728199481964,-426.99613129351184,40.68540095849758,0.38951215147972107,1.0,1000,-0.06957289576530457,0.16672269999980927,1,1.0
-350.5465536502722,0.6567005515098572,1000.0,0.03893653303384781,2.0,1.0,2.501809597015381,-350.5465536502722,0.0,0.0,47.80379366874695,-280.7271530693636,0.7338119745254517,2.836052894592285,1.707430124282837,0.05186016112565994,-1.4777326583862305,0.8203542232513428,0.5279399156570435,-0.19676829874515533,-353.86164218143773,41.83768371729784,0.8357484340667725,2.0,2000,-0.8965533971786499,-0.26036787033081055,2,2.0
-351.1395949437887,1.1749000549316406,1000.0,0.057154349982738495,3.0,1.0,4.7548828125,-351.1395949437887,0.0,0.0,71.15757727622986,-307.6644251734549,0.7371711134910583,5.446165084838867,5.6004838943481445,0.06931460648775101,-1.233701467514038,0.7515323162078857,1.0499271154403687,0.10304334759712219,-338.46256984544345,42.15995140410926,1.0974284410476685,3.0,3000,-1.1337964534759521,-0.2707783281803131,3,3.0
-340.2302462877269,1.106431245803833,1000.0,0.07701198011636734,4.0,1.0,6.54078483581543,-340.2302462877269,0.0,0.0,94.24688911437988,-581.7570290393969,0.7469034790992737,6.967224597930908,3.4190945625305176,0.16102546453475952,-1.0687487125396729,0.5886353254318237,0.976284921169281,-0.23597438633441925,-399.28618464393185,42.44171916534583,1.4592753648757935,4.0,4000,-1.545171856880188,-0.2122458666563034,4,4.0
-310.97365703395815,2.1606316566467285,1000.0,0.0977012887597084,5.0,1.0,8.312694549560547,-310.97365703395815,0.0,0.0,117.88023281097412,-141.68046499951356,0.751599133014679,8.781338691711426,10.117831230163574,0.17789815366268158,-0.4499295949935913,0.6393260359764099,2.115664005279541,0.025605743750929832,-347.7650407150482,42.41593251701249,2.123551607131958,5.0,5000,-3.6243350505828857,-0.176863893866539,5,5.0
-292.10971609709185,2.90842866897583,1000.0,0.10754786431789398,6.0,1.0,10.862750053405762,-292.10971609709185,0.0,0.0,142.0644326210022,-12.909676728858429,0.7517808079719543,11.401739120483398,12.883169174194336,0.316206157207489,0.3398135304450989,0.6664849519729614,2.8114442825317383,0.07400026172399521,-291.95581338401655,42.23435725116876,2.324920654296875,6.0,6000,-5.2395124435424805,-0.1545945703983307,6,6.0
-266.81377467183177,2.8985583782196045,1000.0,0.10225503146648407,7.0,1.0,12.743756294250488,-266.81377467183177,0.0,0.0,167.38999247550964,-113.68462464386828,0.7223857641220093,13.210640907287598,13.116174697875977,0.31179991364479065,2.0168395042419434,0.5658939480781555,2.7406065464019775,0.1864021271467209,-266.4885007068525,41.81850955650261,2.1913113594055176,7.0,7000,-8.457255363464355,-0.1585400104522705,7,7.0
-234.12763669176417,2.53389310836792,1000.0,0.10563512146472931,8.0,1.0,14.510153770446777,-234.12763669176417,0.0,0.0,191.3202166557312,229.01021221343026,0.7097811102867126,15.058422088623047,15.03922176361084,0.314574271440506,3.2543187141418457,0.6076124906539917,2.3604214191436768,0.2273935079574585,-204.55116159181716,41.81471325842946,2.138993978500366,8.0,8000,-11.434621810913086,-0.13903528451919556,8,8.0
-206.15686909598176,2.434953451156616,1000.0,0.10351742804050446,9.0,1.0,16.407297134399414,-206.15686909598176,0.0,0.0,215.03794074058533,52.3182734653621,0.6960307359695435,16.99591064453125,18.40460777282715,0.4372421205043793,4.695581912994385,0.6082964539527893,2.175952911376953,0.129718616604805,-176.01011325213057,41.85307936359613,2.1325278282165527,9.0,9000,-14.270530700683594,-0.12782667577266693,9,9.0
-215.46830179217585,2.316460609436035,1000.0,0.0813145786523819,10.0,1.0,18.034685134887695,-215.46830179217585,0.0,0.0,239.56042098999023,170.22690914875818,0.6973789930343628,18.74302864074707,19.942703247070312,0.7518768906593323,6.112353324890137,0.658534049987793,2.1179676055908203,0.07162304222583771,-141.38641101204172,41.74312250193382,2.0811147689819336,10.0,10000,-17.2939453125,-0.07465317100286484,10,10.0
-210.25493683295008,1.8279097080230713,1000.0,0.07812787592411041,11.0,1.0,21.89095687866211,-210.25493683295008,0.0,0.0,263.1654396057129,406.00296580742577,0.6882308125495911,22.653743743896484,24.468002319335938,0.5076486468315125,7.346180438995361,0.7212628722190857,1.6589690446853638,0.06057531014084816,-91.62374039209011,41.798801607387084,2.0380632877349854,11.0,11000,-20.845277786254883,-0.07538881152868271,11,11.0
-179.79465152205012,1.7319139242172241,1000.0,0.08039342612028122,12.0,1.0,25.372121810913086,-179.79465152205012,0.0,0.0,286.58346247673035,418.71989989435986,0.6787245869636536,26.007848739624023,28.579286575317383,0.793450117111206,8.820539474487305,0.6959648728370667,1.5998972654342651,-0.01456441730260849,-49.095103701552624,41.872618525482295,2.0148305892944336,12.0,12000,-24.888399124145508,-0.07946469634771347,12,12.0
-157.54389139701146,1.5822253227233887,1000.0,0.0861831083893776,13.0,1.0,29.116701126098633,-157.54389139701146,0.0,0.0,311.70478105545044,625.1373529384514,0.6742089986801147,29.945253372192383,33.56264877319336,1.0864951610565186,10.308768272399902,0.6705431938171387,1.6060965061187744,-0.24857622385025024,2.768931424601533,41.70612961399324,2.0852413177490234,13.0,13000,-29.02851104736328,-0.08003680408000946,13,13.0
-135.51565897074158,2.1022489070892334,1000.0,0.09467177093029022,14.0,1.0,32.66960144042969,-135.51565897074158,0.0,0.0,334.85086011886597,590.9269060653605,0.6736511588096619,33.535831451416016,37.99295425415039,1.4788609743118286,11.786617279052734,0.6545740962028503,1.9325937032699585,-0.16333524882793427,44.78021532751289,41.809658171492394,2.1762619018554688,14.0,14000,-32.829246520996094,-0.06488999724388123,14,14.0
-121.76970364011966,1.880102515220642,1000.0,0.09421851485967636,15.0,1.0,36.973045349121094,-121.76970364011966,0.0,0.0,357.6016447544098,745.7724042869081,0.6641462445259094,37.75099182128906,42.43533706665039,1.8202136754989624,13.476800918579102,0.6199485063552856,1.7139818668365479,-0.06505558639764786,91.51302792480591,41.94611579681507,2.145071029663086,15.0,15000,-36.741607666015625,-0.06517845392227173,15,15.0
-96.01561830249942,1.867605447769165,1000.0,0.09812691807746887,16.0,1.0,40.96399688720703,-96.01561830249942,0.0,0.0,381.6293568611145,-41.950755994426046,0.660811185836792,41.888572692871094,38.61996841430664,1.1634601354599,15.160465240478516,0.5908251404762268,1.723075032234192,-0.03856773301959038,83.1715414298539,41.92549580461873,2.1950337886810303,16.0,16000,-40.90536117553711,-0.06841838359832764,16,16.0
-92.13207391494629,1.998171329498291,1000.0,0.10388046503067017,17.0,1.0,45.88249969482422,-92.13207391494629,0.0,0.0,406.9455704689026,596.8174063219482,0.6607598662376404,46.882347106933594,48.59661102294922,2.392080783843994,16.62885284423828,0.5233606696128845,1.9358965158462524,-0.05323129519820213,113.38600407056532,41.774628435964466,2.275620222091675,17.0,17000,-44.967315673828125,-0.05982619896531105,17,17.0
-82.41025468125265,2.0358963012695312,1000.0,0.10599751025438309,18.0,1.0,50.505706787109375,-82.41025468125265,0.0,0.0,433.0509419441223,352.7180320711582,0.6599044799804688,51.47191619873047,54.79768753051758,2.125412940979004,18.258020401000977,0.5293294191360474,1.8806761503219604,0.009059114381670952,126.68222784837604,41.565548660837656,2.325712203979492,18.0,18000,-49.54902267456055,-0.06411895155906677,18,18.0
-72.3222021133036,1.962572455406189,1000.0,0.10861312597990036,19.0,1.0,55.51565933227539,-72.3222021133036,0.0,0.0,459.60065960884094,368.88686873599187,0.6608499884605408,56.54199981689453,61.813568115234375,3.0291779041290283,19.902132034301758,0.5274919867515564,1.847254753112793,0.0943547710776329,139.4298405266716,41.34023657879562,2.3706257343292236,19.0,19000,-53.541385650634766,-0.0636165589094162,19,19.0
-67.18368807072218,2.065680980682373,1000.0,0.10696804523468018,20.0,1.0,60.4965705871582,-67.18368807072218,0.0,0.0,483.2432789802551,613.3546074342628,0.6566249132156372,61.55180358886719,67.88042449951172,2.5921599864959717,22.011709213256836,0.5475931167602539,1.951032042503357,0.0569603405892849,163.12607887205118,41.38702154783032,2.331960439682007,20.0,20000,-58.01662063598633,-0.06898586452007294,20,20.0
-61.31373730925688,2.444096565246582,1000.0,0.1072879508137703,21.0,1.0,65.12472534179688,-61.31373730925688,0.0,0.0,506.66286849975586,71.83641713311627,0.6540631651878357,66.28976440429688,59.08003616333008,3.2131142616271973,24.114805221557617,0.5530327558517456,2.2113068103790283,0.0075667500495910645,158.7789521225781,41.447679128690915,2.291322708129883,21.0,21000,-62.77848815917969,-0.05965303257107735,21,21.0
-55.84736927970514,2.612163782119751,1000.0,0.10945980250835419,22.0,1.0,69.48649597167969,-55.84736927970514,0.0,0.0,530.0059247016907,41.32288940790082,0.6542473435401917,70.7557373046875,62.61421203613281,2.9808642864227295,25.779573440551758,0.5998684167861938,2.5736300945281982,0.018491292372345924,153.44004018100185,41.5089699466709,2.304497480392456,22.0,22000,-67.04463195800781,-0.05833142623305321,22,22.0
-40.002193139121175,2.510303020477295,1000.0,0.10930971801280975,23.0,1.0,74.37028503417969,-40.002193139121175,0.0,0.0,553.5934400558472,116.45007806230247,0.6510521173477173,75.52615356445312,68.10187530517578,4.760603904724121,27.94080924987793,0.5734248757362366,2.2258851528167725,0.04576919600367546,151.83178095844968,41.5467350871783,2.301198959350586,23.0,23000,-70.72351837158203,-0.06300646811723709,23,23.0
-34.72562244391175,2.393296241760254,1000.0,0.11255139112472534,24.0,1.0,78.20901489257812,-34.72562244391175,0.0,0.0,576.9795618057251,-145.86647950333105,0.6513640284538269,79.38371276855469,66.13373565673828,3.7765915393829346,29.46257209777832,0.5710704922676086,2.1714041233062744,0.02644779346883297,139.42768677254216,41.59592746212568,2.3390657901763916,24.0,24000,-73.74852752685547,-0.061602700501680374,24,24.0
-34.849447734100146,2.998539924621582,1000.0,0.11659740656614304,25.0,1.0,80.48724365234375,-34.849447734100146,0.0,0.0,600.0920143127441,793.0745095665025,0.6516649723052979,81.77902221679688,86.99532318115234,4.401971817016602,30.97127342224121,0.57837975025177,2.3815391063690186,0.1220453754067421,165.57355968430056,41.660277763621416,2.3408563137054443,25.0,25000,-76.51585388183594,-0.05028581991791725,25,25.0
-27.778505838190792,2.560595989227295,1000.0,0.11925994604825974,26.0,1.0,84.54670715332031,-27.778505838190792,0.0,0.0,623.3958568572998,148.6173790442478,0.6519361734390259,85.72898864746094,71.06147766113281,5.099569320678711,32.537498474121094,0.5728989839553833,2.0763401985168457,0.03718295320868492,164.9213988904524,41.707046516274175,2.3742856979370117,26.0,26000,-78.87724304199219,-0.05039913207292557,26,26.0
-21.96356685645281,3.1233062744140625,1000.0,0.12257194519042969,27.0,1.0,87.86772155761719,-21.96356685645281,0.0,0.0,646.9382619857788,68.78235644374972,0.6528452038764954,89.09025573730469,77.68468475341797,5.024330139160156,33.9919548034668,0.5707333087921143,2.5453805923461914,0.08624953776597977,161.36069361464857,41.73504890114773,2.4230642318725586,27.0,27000,-81.10072326660156,-0.04670639708638191,27,27.0
-14.392451353341347,3.0852036476135254,1000.0,0.1242312416434288,28.0,1.0,90.78671264648438,-14.392451353341347,0.0,0.0,671.2975356578827,-301.65961062534274,0.6536874771118164,91.9686279296875,86.18134307861328,6.64212703704834,35.59611511230469,0.5417003631591797,2.6703405380249023,0.16266001760959625,144.82425417750602,41.710267821197256,2.4490747451782227,28.0,28000,-83.51077270507812,-0.046851664781570435,28,28.0
-22.979311617792778,2.9472134113311768,1000.0,0.12177550047636032,29.0,1.0,93.59367370605469,-22.979311617792778,0.0,0.0,695.7240254878998,104.02182462115175,0.6542413234710693,94.58306884765625,81.98823547363281,3.0589003562927246,37.44480514526367,0.5824195742607117,2.5450809001922607,0.18499545753002167,143.41727384797656,41.68319468292442,2.4141838550567627,29.0,29000,-85.97879028320312,-0.03272935748100281,29,29.0
-19.45368847395061,2.4616191387176514,1000.0,0.12401151657104492,30.0,1.0,95.10380554199219,-19.45368847395061,0.0,0.0,720.5798110961914,185.41334931722537,0.6549712419509888,96.1223373413086,90.1025619506836,3.616309881210327,38.849143981933594,0.5785102844238281,2.291653871536255,0.20888863503932953,144.81714303028488,41.63313978275649,2.4417977333068848,30.0,30000,-87.92232513427734,-0.03254329040646553,30,30.0
-9.272969033207618,3.016031265258789,1000.0,0.12550945580005646,31.0,1.0,96.96481323242188,-9.272969033207618,0.0,0.0,745.1402785778046,543.7387338003728,0.6561830639839172,98.02409362792969,102.64942932128906,3.7344014644622803,40.349674224853516,0.5468034744262695,2.7555952072143555,0.26876118779182434,157.6855814422232,41.60290470294729,2.46282696723938,31.0,31000,-90.59309387207031,-0.03609587624669075,31,31.0
