obs_rms_std,rollout/episode_steps,eval/Q,total/duration,train/loss_actor,eval/return,reference_actor_Q_std,total/epochs,rollout/return_history,total/steps_per_second,train/param_noise_distance,reference_action_mean,reference_Q_mean,ret_rms_std,obs_rms_mean,reference_actor_Q_mean,rollout/episodes,reference_Q_std,rollout/actions_mean,total/steps,rollout/return,ret_rms_mean,train/loss_critic,eval/return_history,rollout/actions_std,reference_action_std,eval/episodes,total/episodes,rollout/Q_mean
0.2794170081615448,1000.0,0.038278091698884964,13.279680728912354,0.14033792912960052,-277.09168217121186,0.37977758049964905,1,-190.9295623615926,75.30301521653398,0.0,0.6722376346588135,-0.3095071315765381,1.0,0.04360104352235794,-0.11942703276872635,1.0,0.42756927013397217,0.2893243730068207,1000,-190.9295623615926,0.0,0.009558958932757378,-277.09168217121186,0.5092228055000305,0.1895570307970047,1.0,1.0,-0.26256072521209717
0.3615630567073822,1000.0,-0.5772106647491455,26.42238759994507,0.8365371227264404,-338.43094132071406,0.399731308221817,2,-262.61628065716303,75.69338661901084,0.0,0.3233650028705597,-0.12824571132659912,1.0,0.0883505716919899,0.05593186244368553,2.0,0.465324729681015,0.40734586119651794,2000,-262.61628065716303,0.0,0.01559472642838955,-307.761311745963,0.5380628705024719,0.6535054445266724,2.0,2.0,-0.5812045931816101
0.49841538071632385,1000.0,-1.775589108467102,39.41672396659851,1.2692309617996216,-351.5216998964031,0.912979781627655,3,-327.49110362340326,76.10982593434659,0.0,0.8147862553596497,0.19599226117134094,1.0,0.05930432677268982,0.6265629529953003,3.0,0.9020776152610779,0.11193347722291946,3000,-327.49110362340326,0.0,0.05488426238298416,-322.3481077961097,0.734825611114502,0.3406791687011719,3.0,3.0,-1.0436501502990723
0.599134087562561,1000.0,-2.331430196762085,52.53464365005493,1.6722609996795654,-529.8079078343928,1.0982931852340698,4,-342.11523824938223,76.14023284606057,0.0,0.9843478202819824,1.7575994729995728,1.0,0.06964816153049469,2.2591917514801025,4.0,1.2632545232772827,0.14434631168842316,4000,-342.11523824938223,0.0,0.05392878130078316,-374.2130578056805,0.7363470792770386,0.04572112858295441,4.0,4.0,-1.3834331035614014
0.6541628241539001,1000.0,-4.215846061706543,65.53445196151733,2.756957769393921,-672.857992540253,0.5946292877197266,5,-353.48399047819987,76.29574750905164,0.0,0.6689311861991882,3.393979072570801,1.0,0.08958473056554794,3.7242484092712402,5.0,0.780048131942749,0.26034867763519287,5000,-353.48399047819987,0.0,0.06258554011583328,-433.94204475259505,0.7181013226509094,0.7261314988136292,5.0,5.0,-1.7916593551635742
0.6615452170372009,1000.0,-6.356982231140137,78.58765721321106,4.023420810699463,-531.9492446802142,0.41279634833335876,6,-383.53153110241124,76.34786699038234,0.0,0.5087207555770874,3.721951484680176,1.0,0.09641040861606598,3.868884563446045,6.0,0.48392266035079956,0.3083958625793457,6000,-383.53153110241124,0.0,0.054008856415748596,-450.27657807386487,0.7313229441642761,0.8195513486862183,6.0,6.0,-2.3360369205474854
0.6707204580307007,1000.0,0.731217086315155,91.64565753936768,4.957977771759033,-434.0198287848845,0.5412375330924988,7,-395.35489608941737,76.3811421942502,0.0,0.6323240399360657,3.2585136890411377,1.0,0.1056128740310669,3.3003649711608887,7.0,0.5986652970314026,0.36225268244743347,7000,-395.35489608941737,0.0,0.1385166198015213,-447.95418531829625,0.7238343954086304,0.564598560333252,7.0,7.0,-2.8957772254943848
1.1104328632354736,1000.0,-8.3612060546875,104.60644960403442,4.323948860168457,-517.8213676539483,1.35380220413208,8,-407.52073043663637,76.4771200082051,0.0,-0.0569646954536438,2.628582715988159,1.0,0.09990233182907104,2.5991315841674805,8.0,1.5806652307510376,0.282602995634079,8000,-407.52073043663637,0.0,0.17150932550430298,-456.6875831102528,0.7609946131706238,0.8273178935050964,8.0,8.0,-3.1808419227600098
1.1255162954330444,1000.0,-0.7663236260414124,117.56288242340088,4.072843551635742,-585.2042050984348,1.3055506944656372,9,-409.61923504483707,76.55477489558857,0.0,0.18707700073719025,1.6981801986694336,1.0,0.09716154634952545,1.8066585063934326,9.0,1.5624808073043823,0.2046433538198471,9000,-409.61923504483707,0.0,0.17775249481201172,-470.96720777560637,0.7904520630836487,0.7893099188804626,9.0,9.0,-3.8690860271453857
1.1683943271636963,1000.0,1.902648687362671,130.50218796730042,3.7380359172821045,131.85151181192722,1.6808054447174072,10,-396.59658849679215,76.62706775847829,0.0,0.013919425196945667,1.0773119926452637,1.0,0.08497367799282074,1.2633323669433594,10.0,1.9533880949020386,0.1764708161354065,10000,-396.59658849679215,0.0,0.21555396914482117,-410.68533581685296,0.7953247427940369,0.7998851537704468,10.0,10.0,-3.5136382579803467
1.2128666639328003,1000.0,-10.401823043823242,143.61495280265808,3.2584640979766846,-510.67175471651433,1.661481261253357,11,-371.9955028846653,76.59369574918252,0.0,0.08741726726293564,1.2208489179611206,1.0,0.08324471116065979,1.4755284786224365,11.0,1.7098912000656128,0.16055558621883392,11000,-371.9955028846653,0.0,0.3911896049976349,-419.77501026227674,0.795937180519104,0.7761967182159424,11.0,11.0,-3.3652751445770264
1.2303436994552612,1000.0,-10.768464088439941,156.58986735343933,3.0146377086639404,-330.04509920853553,1.5793697834014893,12,-374.70371215555105,76.63331097225323,0.0,0.24482591450214386,2.832390546798706,1.0,0.08923546969890594,3.522310972213745,12.0,1.7733776569366455,0.14605307579040527,12000,-374.70371215555105,0.0,0.21961307525634766,-412.2975176744649,0.8075735569000244,0.6332073211669922,12.0,12.0,-3.9853646755218506
1.2185180187225342,1000.0,-7.428795337677002,169.47923350334167,2.1560378074645996,-594.52878646957,0.948462724685669,13,-376.34553935072665,76.70556286616481,0.0,0.1699148416519165,4.916860580444336,1.0,0.09323341399431229,5.424624443054199,13.0,1.0774531364440918,0.13021689653396606,13000,-376.34553935072665,0.0,0.30462491512298584,-426.31530758178076,0.810905933380127,0.6104386448860168,13.0,13.0,-4.519649505615234
1.3450086116790771,1000.0,-2.5416998863220215,182.33383965492249,0.8748225569725037,-248.7054580744704,1.213189721107483,14,-381.58314034531395,76.78223650911879,0.0,0.23466604948043823,5.889447212219238,1.0,0.09604508429765701,6.315848350524902,14.0,1.1949365139007568,0.11138325184583664,14000,-381.58314034531395,0.0,0.2395380586385727,-413.62888975983003,0.8140409588813782,0.49985525012016296,14.0,14.0,-4.775948524475098
1.5095243453979492,1000.0,6.727835178375244,195.15460586547852,-1.1905786991119385,-1034.2338470962975,1.2984976768493652,15,-361.62651420921065,76.86213673245103,0.0,0.1250903159379959,6.983801364898682,1.0,0.09843635559082031,7.368980407714844,15.0,1.3912580013275146,0.09497790783643723,15000,-361.62651420921065,0.0,0.24311399459838867,-455.0025535822612,0.8119981288909912,0.7074825763702393,15.0,15.0,-4.455315589904785
1.5499824285507202,1000.0,7.591645240783691,208.01744961738586,-2.509094476699829,-303.25401371244806,1.5531448125839233,16,-358.08305364604144,76.91662420354344,0.0,0.16291280090808868,7.704306602478027,1.0,0.0905727967619896,8.218818664550781,16.0,1.7147737741470337,0.08838936686515808,16000,-358.08305364604144,0.0,0.245372474193573,-445.51826984039786,0.8036318421363831,0.6552078723907471,16.0,16.0,-3.6260986328125
1.6501766443252563,1000.0,9.727258682250977,220.93191838264465,-4.311036109924316,38.64974922849042,1.5157390832901,17,-351.0203612005204,76.94678127293824,0.0,0.27843353152275085,8.500090599060059,1.0,0.09179084002971649,8.74699592590332,17.0,1.6402958631515503,0.08536277711391449,17000,-351.0203612005204,0.0,0.2890416383743286,-417.0377981304632,0.798740804195404,0.39312347769737244,17.0,17.0,-3.0665812492370605
1.8224494457244873,1000.0,13.183518409729004,233.7508909702301,-4.187547206878662,-17.41704760861737,1.6681550741195679,18,-367.84485440527624,77.00505407824278,0.0,0.10973028093576431,9.078811645507812,1.0,0.09244239330291748,9.598268508911133,18.0,1.7753044366836548,0.08541981875896454,18000,-367.84485440527624,0.0,0.42499879002571106,-394.83664532369403,0.7966815233230591,0.47509050369262695,18.0,18.0,-2.8547379970550537
1.8623201847076416,1000.0,16.332571029663086,246.62578439712524,-3.7275915145874023,208.21948747024908,1.9639897346496582,19,-369.82766276609794,77.03979552034816,0.0,0.3417716920375824,10.034651756286621,1.0,0.09476353228092194,10.612520217895508,19.0,1.903366208076477,0.07288582623004913,19000,-369.82766276609794,0.0,0.6544435620307922,-363.0968488608549,0.7990280985832214,0.5043936371803284,19.0,19.0,-2.994150400161743
1.886987566947937,1000.0,14.357181549072266,259.55504083633423,-3.9738128185272217,-204.7104176155582,2.191450834274292,20,-351.52440039347726,77.05494732661062,0.0,0.14552336931228638,11.495441436767578,1.0,0.09736538678407669,12.190410614013672,20.0,2.2810158729553223,0.06219801306724548,20000,-351.52440039347726,0.0,0.5694751143455505,-355.17752729859006,0.8003997206687927,0.5855025053024292,20.0,20.0,-2.9940128326416016
1.9085159301757812,1000.0,22.553421020507812,272.49573707580566,-6.112319469451904,306.9261204401845,2.4939427375793457,21,-334.5745743426245,77.06542577639665,0.0,0.3409101963043213,14.364864349365234,1.0,0.09772166609764099,15.375102996826172,21.0,2.439394474029541,0.054595060646533966,21000,-334.5745743426245,0.0,0.6378238201141357,-323.64878216817226,0.7957764863967896,0.6343664526939392,21.0,21.0,-2.1010546684265137
1.9811612367630005,1000.0,25.72273063659668,285.3001663684845,-8.024242401123047,818.3856078885274,3.157407522201538,22,-297.897645928062,77.11176716099601,0.0,0.07636893540620804,16.259340286254883,1.0,0.10040552914142609,17.177963256835938,22.0,3.23565411567688,0.05460069701075554,22000,-297.897645928062,0.0,0.8377346992492676,-271.7381280746859,0.7931092381477356,0.585523247718811,22.0,22.0,-0.9723511934280396
2.053100109100342,1000.0,27.177963256835938,298.10691261291504,-10.528619766235352,675.7143913283633,3.2518539428710938,23,-272.97652124052746,77.15352790180002,0.0,-0.14208833873271942,18.595502853393555,1.0,0.10285684466362,19.23448944091797,23.0,3.3032920360565186,0.057601265609264374,23000,-272.97652124052746,0.0,0.6716587543487549,-230.5445402745533,0.792306661605835,0.5115845203399658,23.0,23.0,0.15269887447357178
2.116347312927246,1000.0,30.209455490112305,310.90786266326904,-12.531637191772461,830.7497900540814,3.3167545795440674,24,-252.3400959786671,77.19328740808774,0.0,-0.19881540536880493,21.008535385131836,1.0,0.10482506453990936,21.96504020690918,24.0,3.3303661346435547,0.06001913920044899,24000,-252.3400959786671,0.0,0.7338223457336426,-186.32394317752687,0.7915585041046143,0.4692993760108948,24.0,24.0,1.2821671962738037
2.139516592025757,1000.0,34.609619140625,323.8269259929657,-15.787431716918945,1069.330349963459,3.0461525917053223,25,-235.77897785107714,77.20173337452198,0.0,-0.1602248251438141,23.613685607910156,1.0,0.10385969281196594,24.558860778808594,25.0,3.236560583114624,0.046378374099731445,25000,-235.77897785107714,0.0,0.8303219676017761,-136.09777145188744,0.7887012362480164,0.5255252122879028,25.0,25.0,2.216855525970459
2.141298770904541,1000.0,38.120574951171875,336.6988892555237,-17.356760025024414,1025.9627448131018,3.040640115737915,26,-223.56469357038668,77.2203319633418,0.0,-0.05698871612548828,25.72745132446289,1.0,0.10416444391012192,26.67034912109375,26.0,3.0380148887634277,0.04201169312000275,26000,-223.56469357038668,0.0,1.2470625638961792,-91.4031362109263,0.7838755249977112,0.5442747473716736,26.0,26.0,3.121781826019287
2.1471590995788574,1000.0,42.139102935791016,349.6014199256897,-19.624956130981445,926.6695223520398,3.223292827606201,27,-213.63878274911207,77.23080760295265,0.0,0.19493043422698975,28.51580238342285,1.0,0.10385368764400482,29.386545181274414,27.0,3.427140712738037,0.04289812967181206,27000,-213.63878274911207,0.0,0.8192185759544373,-53.69674144933497,0.7804473638534546,0.4933186173439026,27.0,27.0,4.093904495239258
2.1890082359313965,1000.0,35.82533264160156,362.4214696884155,-23.060256958007812,214.38620261985184,3.9613354206085205,28,-183.2793528413935,77.25811614878232,0.0,0.03237612918019295,30.95881462097168,1.0,0.10656801611185074,31.852035522460938,28.0,3.9396369457244873,0.043677426874637604,28000,-183.2793528413935,0.0,1.6885844469070435,-44.12235058972116,0.7792050242424011,0.5288046598434448,28.0,28.0,5.461843013763428
2.2034473419189453,1000.0,40.23808670043945,375.4254732131958,-25.795480728149414,-242.42974483083486,4.410693168640137,29,-157.24421602253767,77.24569074068009,0.0,-0.06317555904388428,32.781394958496094,1.0,0.10860665887594223,33.686729431152344,29.0,4.248630046844482,0.04046119749546051,29000,-157.24421602253767,0.0,0.8571867942810059,-50.96053659803542,0.7760077118873596,0.5867876410484314,29.0,29.0,6.695715427398682
2.17124342918396,1000.0,40.7857551574707,388.3456039428711,-28.289628982543945,-376.720258357195,4.464663505554199,30,-161.08317585876077,77.25077790352238,0.0,0.03572892025113106,35.226890563964844,1.0,0.10378298163414001,36.02842712402344,30.0,4.620611667633057,0.034719277173280716,30000,-161.08317585876077,0.0,1.3841038942337036,-61.819193990007406,0.7732959389686584,0.5298450589179993,30.0,30.0,7.78722620010376
