reference_actor_Q_std,reference_Q_mean,rollout/return_history,train/loss_critic,eval/return_history,reference_perturbed_action_std,rollout/actions_std,total/episodes,reference_perturbed_action_mean,rollout/episode_steps,total/duration,rollout/actions_mean,obs_rms_mean,rollout/return,reference_action_mean,reference_actor_Q_mean,param_noise_stddev,ret_rms_mean,total/epochs,total/steps_per_second,reference_action_std,eval/episodes,eval/return,obs_rms_std,eval/Q,total/steps,rollout/episodes,reference_Q_std,rollout/Q_mean,train/loss_actor,ret_rms_std,train/param_noise_distance
207.35316467285156,358.739013671875,285.3919800806891,157.86553955078125,255.4370142922613,0.7914022207260132,0.79564368724823,258.0,0.2325419932603836,42.434108527131784,207.72018003463745,0.197147399187088,1.7560852766036987,202.0792319810514,0.20471160113811493,382.9502868652344,0.022854436146078055,0.0,11,52.955856278218825,0.801989734172821,11.0,341.5333952200969,8.7782621383667,338.604736328125,11000,258.0,210.61143493652344,187.85169982910156,-375.2975769042969,1.0,0.2886848449707031
225.58506774902344,384.34039306640625,305.529022801549,218.46923828125,262.439690444732,0.8061078190803528,0.7958469986915588,273.0,0.25430405139923096,43.908424908424905,226.59574675559998,0.20594999194145203,1.7892941236495972,209.9809244021333,0.2765234410762787,412.34918212890625,0.018730226766195082,0.0,12,52.957745993983174,0.7953947186470032,12.0,339.4691281219094,8.690719604492188,373.0428161621094,12000,273.0,229.48085021972656,200.16587829589844,-400.45965576171875,1.0,0.2725885212421417
256.10321044921875,400.7113952636719,325.4137975771448,322.55389404296875,267.29396999820926,0.7868773937225342,0.7958002686500549,287.0,0.288681298494339,45.29616724738676,245.58582305908203,0.21690690517425537,1.824220061302185,217.85690329436886,0.34868666529655457,428.3357238769531,0.015350253774398782,0.0,13,52.93465167520078,0.7717531323432922,13.0,325.54532463993706,8.5839204788208,355.039306640625,13000,287.0,256.25830078125,213.6815643310547,-413.590576171875,1.0,0.21336673200130463
282.1771240234375,405.7981262207031,320.3638718901651,385.0205383300781,267.0730856435287,0.7695830464363098,0.7938420176506042,306.0,0.3472208082675934,45.6797385620915,264.4377951622009,0.22129356861114502,1.8320437669754028,219.620212207636,0.3303048610687256,437.07696533203125,0.014460633428115275,0.0,14,52.94250767524618,0.7783784866333008,14.0,264.2015890326811,8.528075218200684,427.38232421875,14000,306.0,280.57879638671875,237.0674591064453,-442.7435302734375,1.0,0.19832737743854523
304.6038513183594,414.3553161621094,325.2624675290688,465.6896057128906,283.91279553437124,0.7776266932487488,0.7919427156448364,320.0,0.32239535450935364,46.671875,283.6000909805298,0.22884075343608856,1.8548771142959595,225.1353412836933,0.30811813473701477,445.72210693359375,0.01335415235733134,0.0,15,52.891379365001,0.7837643027305603,15.0,519.6687340061673,8.423571586608887,488.5316162109375,15000,320.0,301.29083251953125,254.33889770507812,-459.3931884765625,1.0,0.20723719894886017
308.4842834472656,429.49554443359375,335.02393215501235,621.7368774414062,285.8086043608353,0.8009080290794373,0.7920517921447754,331.0,0.30579873919487,48.0,302.5209517478943,0.23364043235778809,1.8672453165054321,231.1779554152416,0.3645302951335907,466.308349609375,0.014175701821503062,0.0,16,52.888898793805176,0.7714464068412781,16.0,314.2457367577961,8.436387062072754,448.37359619140625,16000,331.0,303.2633361816406,270.93994140625,-485.26324462890625,1.0,0.2298138290643692
327.8561706542969,442.5363464355469,332.0565826411803,730.1063232421875,288.3821200518141,0.8004974126815796,0.79073566198349,347.0,0.34960460662841797,48.98847262247838,321.45076394081116,0.24368822574615479,1.8836709260940552,235.678832455285,0.3695301115512848,487.68292236328125,0.014751292160020392,0.0,17,52.88523751379299,0.8011468052864075,17.0,329.5583711074753,8.402216911315918,567.1854858398438,17000,347.0,320.9615478515625,285.76605224609375,-503.6016540527344,1.0,0.20235739648342133
349.8263854980469,471.4953308105469,333.49375987158913,768.9254760742188,289.9265792148975,0.8329640030860901,0.7912373542785645,360.0,0.2013884037733078,49.81388888888889,340.46687841415405,0.24939358234405518,1.8902589082717896,239.23251766600785,0.23181168735027313,513.9099731445312,0.015047793132436803,0.0,18,52.86857882869964,0.8176718354225159,18.0,316.18238498731506,8.381291389465332,521.0679931640625,18000,360.0,341.1561584472656,300.04217529296875,-531.4097900390625,1.0,0.19278480112552643
369.2278747558594,494.9939270019531,328.5499632036535,905.5060424804688,294.76690555165334,0.812273383140564,0.7930247187614441,375.0,0.2743987441062927,50.648,359.45253682136536,0.25123709440231323,1.886128544807434,241.99265993458152,0.22348468005657196,542.2573852539062,0.014175701821503062,0.0,19,52.85816082428234,0.8292812705039978,19.0,381.89277961325763,8.372490882873535,557.9928588867188,19000,375.0,356.3012390136719,312.6103820800781,-540.1312255859375,1.0,0.210631862282753
387.2406921386719,508.2175598144531,323.3014422337637,1098.708251953125,295.9232588608994,0.8077719211578369,0.7941747903823853,388.0,0.3299448788166046,51.396907216494846,378.36047649383545,0.2545263469219208,1.8967145681381226,245.7527763064429,0.3487915098667145,553.6612548828125,0.0156587938752642,0.0,20,52.859643759133114,0.8011553883552551,20.0,317.8939717365749,8.337607383728027,593.327880859375,20000,388.0,375.724609375,322.85107421875,-548.5772094726562,1.0,0.19876247644424438
413.809814453125,513.8323974609375,341.3987754190215,1268.7386474609375,299.5650440621844,0.8303446173667908,0.7941204309463501,401.0,0.2441907823085785,52.29675810473815,397.35794472694397,0.25932931900024414,1.909447193145752,250.2109389904152,0.2983669638633728,567.68408203125,0.014460633428115275,0.0,21,52.84907544614657,0.818689227104187,21.0,372.40074808788575,8.311501502990723,585.683349609375,21000,401.0,397.9320373535156,335.96893310546875,-570.0382690429688,1.0,0.18105655908584595
444.635986328125,506.5631103515625,347.3413276135878,1897.2076416015625,303.4732326460766,0.7884407043457031,0.7944897413253784,415.0,0.3617713451385498,52.92289156626506,416.458220243454,0.2625803053379059,1.918944001197815,252.63076616007012,0.3634747266769409,566.7986450195312,0.014175701821503062,0.0,22,52.82642755169822,0.7957994341850281,22.0,385.5451929078113,8.29023551940918,649.6492919921875,22000,415.0,420.82171630859375,348.6981506347656,-592.1968383789062,1.0,0.20370188355445862
461.18243408203125,539.7645263671875,333.8524499668106,1827.843017578125,304.92105902374107,0.8325625658035278,0.7945541143417358,430.0,0.24423173069953918,53.43023255813954,435.39792227745056,0.2694087326526642,1.9375662803649902,254.90771367619416,0.2847384214401245,603.09912109375,0.015047793132436803,0.0,23,52.82524059759662,0.8176065683364868,23.0,336.77323933235914,8.250676155090332,619.3890380859375,23000,430.0,438.0014953613281,361.0192565917969,-610.7892456054688,1.0,0.19826552271842957
492.7551574707031,560.7514038085938,326.59755793932715,2374.003662109375,305.5786033012919,0.8146000504493713,0.7945928573608398,447.0,0.3239595293998718,53.63758389261745,454.3878610134125,0.27332839369773865,1.9501384496688843,256.01859207140177,0.3249566853046417,621.9254150390625,0.014751292160020392,0.0,24,52.818312413701506,0.8134145140647888,24.0,320.7021216849603,8.25477123260498,570.9440307617188,24000,447.0,469.8460998535156,371.0430908203125,-610.21630859375,1.0,0.21377182006835938
498.0078125,565.080810546875,326.8320588776849,2668.260009765625,303.6761060971263,0.8154903054237366,0.7947241067886353,462.0,0.3058370053768158,54.10606060606061,473.3896322250366,0.2764189839363098,1.9608209133148193,258.3827704499672,0.3412424623966217,627.9127197265625,0.015047793132436803,0.0,25,52.8106200435663,0.7908331751823425,25.0,258.0161731971523,8.21325397491455,485.422607421875,25000,462.0,472.6308288574219,380.0185241699219,-616.2154541015625,1.0,0.1899149864912033
504.5394592285156,566.086181640625,333.91086881318415,2738.30908203125,302.807116863216,0.7836523652076721,0.7953423857688904,475.0,0.3406418561935425,54.71157894736842,492.38666701316833,0.277560830116272,1.968610405921936,261.343861803761,0.31595492362976074,632.52587890625,0.014460633428115275,0.0,26,52.804029316465346,0.8021278381347656,26.0,281.082386015458,8.157649040222168,586.725341796875,26000,475.0,476.8382263183594,392.5495300292969,-616.037353515625,1.0,0.20165258646011353
514.7293701171875,578.410888671875,329.46448979074097,2969.9306640625,306.4767340450303,0.7953592538833618,0.795894980430603,490.0,0.25216493010520935,55.059183673469384,511.32890009880066,0.27717307209968567,1.9743410348892212,263.0885436003434,0.2492564171552658,644.1802978515625,0.015350253774398782,0.0,27,52.80358687878383,0.7947148084640503,27.0,401.88678077220214,8.140205383300781,558.7034301757812,27000,490.0,483.38665771484375,402.96478271484375,-613.06689453125,1.0,0.204216867685318
509.75213623046875,585.9088134765625,313.18371512504945,3087.797119140625,307.61531385985563,0.7822675704956055,0.7969611287117004,507.0,0.3253819942474365,55.10059171597633,530.2358009815216,0.27439555525779724,1.9726651906967163,263.29531698110094,0.328418493270874,659.842041015625,0.015973535632157008,0.0,28,52.80669458412481,0.7840362787246704,28.0,338.356968860141,8.134323120117188,647.5262451171875,28000,507.0,479.5816955566406,412.8203125,-626.0781860351562,1.0,0.17894667387008667
500.6150207519531,589.2888793945312,306.02553395049296,3104.830078125,306.96518389379565,0.7742705941200256,0.7978885173797607,523.0,0.33590883016586304,55.367112810707454,549.2438523769379,0.2740483582019806,1.971602439880371,264.44898782593066,0.3629853427410126,663.7904052734375,0.016294603698363365,0.0,29,52.799862710338964,0.7715380787849426,29.0,288.7615448441163,8.12463665008545,638.3101196289062,29000,523.0,468.16510009765625,420.64801025390625,-653.8843383789062,1.0,0.17997528612613678
503.0762939453125,588.2213134765625,308.3421778039708,2809.41259765625,305.45272277626293,0.744208574295044,0.7985512018203735,539.0,0.41189002990722656,55.63636363636363,568.1782698631287,0.27309009432792664,1.971764087677002,265.3488349868446,0.37142103910446167,660.9051513671875,0.015973535632157008,0.0,30,52.80032974021842,0.7728872299194336,30.0,261.59135036781413,8.143985748291016,589.0299682617188,30000,539.0,462.434814453125,429.50927734375,-653.56201171875,1.0,0.18181967735290527
503.64910888671875,592.2613525390625,310.59282853445416,3091.0087890625,310.62570865718544,0.7644298672676086,0.7982468008995056,552.0,0.41762062907218933,55.99094202898551,587.3097755908966,0.27651217579841614,1.9768955707550049,266.3535393972993,0.3849683403968811,664.4622802734375,0.01695622994987775,0.0,31,52.78304787079472,0.7721505761146545,31.0,465.81528508485934,8.125024795532227,740.2288818359375,31000,552.0,459.90069580078125,438.1710205078125,-643.4769287109375,1.0,0.19658510386943817
509.3337097167969,603.7462768554688,312.16847613814434,3443.618408203125,311.1804322766716,0.8036184906959534,0.798969566822052,565.0,0.3281126618385315,56.50796460176991,606.6574442386627,0.27695232629776,1.9790114164352417,268.42037200614925,0.3052482604980469,688.5337524414062,0.017644720880324885,0.0,32,52.748054612861566,0.813713550567627,32.0,328.3768644807421,8.083602905273438,863.4609375,32000,565.0,459.4231872558594,451.1726379394531,-679.345947265625,1.0,0.19533555209636688
543.371337890625,628.401611328125,314.53536570836195,3400.594970703125,314.4227009579324,0.8254046440124512,0.8007802963256836,578.0,0.1981847733259201,57.0916955017301,626.1621522903442,0.27615654468536377,1.9855619668960571,271.1861674205693,0.24895668029785156,707.3629150390625,0.01662212523270047,0.0,33,52.702003593309286,0.8140763640403748,33.0,418.1752987582785,8.046823501586914,814.78271484375,33000,578.0,493.5581970214844,459.5806884765625,-705.5704956054688,1.0,0.2128632515668869
563.7930297851562,637.8983764648438,310.27539795512706,3202.22216796875,316.4736241850399,0.8103524446487427,0.8024522066116333,593.0,0.2554882764816284,57.12984822934233,645.5616292953491,0.2719433307647705,1.9813637733459473,271.1065091285546,0.33185622096061707,718.2376098632812,0.016294603698363365,0.0,34,52.66731859065427,0.7948001623153687,34.0,384.15409067958797,8.070167541503906,864.7304077148438,34000,593.0,520.467041015625,471.2632141113281,-708.752685546875,1.0,0.17790070176124573
558.3579711914062,637.9921264648438,324.0330155723427,3305.453125,317.14171091039896,0.7869191765785217,0.8029943108558655,608.0,0.32367202639579773,57.5625,664.9375903606415,0.270474910736084,1.9843344688415527,273.4697735321637,0.32566866278648376,717.7196044921875,0.016294603698363365,0.0,35,52.63651883632731,0.7852294445037842,35.0,339.85665957260744,8.074498176574707,828.068359375,35000,608.0,516.9331665039062,480.64715576171875,-729.63037109375,1.0,0.1840730905532837
566.3068237304688,654.0614624023438,335.02497630793476,3497.9580078125,321.5370729701174,0.7854753136634827,0.8024130463600159,620.0,0.34378063678741455,58.056451612903224,684.58367228508,0.27408263087272644,1.9942717552185059,275.77734820326816,0.35476115345954895,735.6220703125,0.016294603698363365,0.0,36,52.58670555176283,0.7827463150024414,36.0,475.37474506026,8.021072387695312,1072.810791015625,36000,620.0,522.114990234375,489.32476806640625,-738.7714233398438,1.0,0.2075444757938385
580.7156982421875,632.27978515625,346.4304836598289,3608.935302734375,324.0426457961329,0.7798932194709778,0.802239179611206,632.0,0.3374044895172119,58.504746835443036,704.0566284656525,0.27422812581062317,1.9955036640167236,277.82517970900744,0.3195496201515198,713.169921875,0.01662212523270047,0.0,37,52.552590948023514,0.7880406975746155,37.0,414.2432675326924,7.983676433563232,1069.275146484375,37000,632.0,527.8390502929688,498.2628173828125,-763.4117431640625,1.0,0.1923673003911972
592.0393676757812,639.3033447265625,359.56921162666964,3853.46240234375,327.9541107939016,0.81984543800354,0.8021374940872192,643.0,0.2075449377298355,59.031104199066874,723.6082735061646,0.27445876598358154,1.9948316812515259,280.0660510157992,0.23274852335453033,721.5342407226562,0.015973535632157008,0.0,38,52.5146013268687,0.8292002081871033,38.0,472.67831571134286,7.96660852432251,1197.55712890625,38000,643.0,549.5296020507812,507.585693359375,-781.05810546875,1.0,0.19506457448005676
610.829833984375,660.17236328125,366.89830487506447,3554.716552734375,329.7798397140241,0.7879696488380432,0.8025573492050171,655.0,0.29987359046936035,59.52213740458015,743.1640260219574,0.27311187982559204,1.9899990558624268,282.02705802288517,0.32449081540107727,737.6956787109375,0.016294603698363365,0.0,39,52.478320578514804,0.7875509858131409,39.0,399.1575386786803,7.944201946258545,954.7186279296875,39000,655.0,569.8483276367188,516.835205078125,-769.5781860351562,1.0,0.21480855345726013
613.120361328125,661.1962890625,369.1383762278279,3844.14404296875,329.7976249354528,0.8435851335525513,0.8022702932357788,667.0,0.22550652921199799,59.93103448275862,762.4325904846191,0.2740629017353058,1.9939346313476562,283.88746502563174,0.26167890429496765,747.5816650390625,0.016294603698363365,0.0,40,52.46365449117949,0.8365458250045776,40.0,330.49124857117243,7.923863410949707,761.4154052734375,40000,667.0,560.1295776367188,525.6917724609375,-809.48779296875,1.0,0.2180260568857193
642.6387939453125,687.4376831054688,366.22834484627646,4437.00341796875,334.02250078493506,0.8368966579437256,0.8029975891113281,680.0,0.28253859281539917,60.20294117647059,781.7843675613403,0.2731381058692932,1.9972654581069946,285.37002435518224,0.2909860908985138,770.46875,0.016294603698363365,0.0,41,52.444128715304686,0.8288441300392151,41.0,503.0175347642247,7.897078037261963,856.6211547851562,41000,680.0,593.9813842773438,534.2696533203125,-790.6822509765625,1.0,0.195778027176857
625.3803100585938,709.052490234375,384.754587958802,4394.3642578125,337.65672594553575,0.8146421313285828,0.8032267093658447,692.0,0.35861966013908386,60.63150289017341,800.9431962966919,0.2739482820034027,2.0016865730285645,287.62937910782375,0.3551892638206482,802.482421875,0.015973535632157008,0.0,42,52.4381756336713,0.810712993144989,42.0,486.65995753016387,7.858551502227783,803.6868286132812,42000,692.0,568.3296508789062,542.287841796875,-797.931640625,1.0,0.21940265595912933
629.3171997070312,705.1226806640625,392.7693335752156,4920.33056640625,338.66719913871293,0.832892656326294,0.8041341304779053,704.0,0.26632988452911377,60.984375,819.9686918258667,0.271433562040329,2.002176523208618,289.72206220682034,0.230925053358078,788.6925048828125,0.0156587938752642,0.0,43,52.4410266253577,0.8460886478424072,43.0,381.10707325215486,7.820854187011719,836.1082153320312,43000,704.0,586.7069702148438,551.6133422851562,-806.3861083984375,1.0,0.20563389360904694
643.24267578125,714.8020629882812,397.34891293024026,4531.8935546875,340.4750235234626,0.8401818871498108,0.8047604560852051,715.0,0.24454879760742188,61.44615384615385,839.1134805679321,0.2708897292613983,2.002246379852295,291.80484304739423,0.275838166475296,798.352294921875,0.015350253774398782,0.0,44,52.436292609933695,0.8266465067863464,44.0,418.21147206769837,7.787496566772461,1336.992431640625,44000,715.0,593.7760009765625,561.0560302734375,-822.3065795898438,1.0,0.2063586711883545
639.121826171875,716.27685546875,395.695235212203,5650.6376953125,342.8648343320385,0.8544789552688599,0.8054414391517639,726.0,0.09847132861614227,61.89807162534435,858.322732925415,0.26929643750190735,1.9983590841293335,293.5479873214273,0.1763952523469925,808.8646240234375,0.014751292160020392,0.0,45,52.42783194920963,0.8508154153823853,45.0,448.01650990937844,7.791103839874268,1102.9718017578125,45000,726.0,584.5657958984375,568.63232421875,-819.320556640625,1.0,0.20082597434520721
663.6268920898438,717.9525146484375,389.7827046303921,5503.09619140625,341.8221943588826,0.8528019189834595,0.8060808181762695,738.0,0.12967050075531006,62.22357723577236,877.3042831420898,0.26791253685951233,1.9942291975021362,294.27488967019417,0.12741895020008087,811.0892333984375,0.0156587938752642,0.0,46,52.4333471110499,0.8547860383987427,46.0,294.9033955668663,7.805312156677246,907.0263061523438,46000,738.0,607.128662109375,574.4854736328125,-828.5411987304688,1.0,0.19696766138076782
662.8438720703125,690.1348876953125,398.69992680833354,5507.3037109375,347.5619141472813,0.8482275009155273,0.8068931102752686,750.0,0.17012730240821838,62.64533333333333,896.654453754425,0.26626068353652954,1.993033766746521,296.1711844587677,0.23910923302173615,777.8922119140625,0.015047793132436803,0.0,47,52.41707081608086,0.8249837756156921,47.0,611.589024413621,7.812583923339844,1113.4561767578125,47000,750.0,607.8799438476562,581.3974609375,-826.376220703125,1.0,0.2158346325159073
689.1199340820312,717.3104248046875,388.39504591838556,6171.31689453125,348.23301109943094,0.8505904078483582,0.8080963492393494,762.0,0.14251935482025146,62.887139107611546,915.6451878547668,0.2635219991207123,1.9899638891220093,297.1411182049706,0.16033430397510529,806.09423828125,0.015047793132436803,0.0,48,52.42205238085456,0.8523542284965515,48.0,379.77456785046786,7.82554292678833,889.3648681640625,48000,762.0,637.3284912109375,588.3173217773438,-860.020751953125,1.0,0.2106265127658844
687.5380859375,753.3721313476562,382.95347600244645,6476.296875,346.4979227655429,0.8196947574615479,0.8079285621643066,778.0,0.27707502245903015,62.962724935732645,934.4867947101593,0.26542219519615173,1.9934563636779785,297.385004114195,0.2317039668560028,849.772705078125,0.015350253774398782,0.0,49,52.435197883345005,0.831698477268219,49.0,263.21368273891846,7.807830333709717,656.2781372070312,49000,778.0,632.1705932617188,592.5543823242188,-838.5018920898438,1.0,0.19798406958580017
682.1588134765625,749.9583740234375,358.85075458478684,7117.20556640625,349.2658323211752,0.8288399577140808,0.8085736036300659,795.0,0.27256864309310913,62.88176100628931,953.6662938594818,0.26486271619796753,1.9943110942840576,297.0540354130176,0.24497413635253906,846.89892578125,0.015350253774398782,0.0,50,52.429241047883,0.827806830406189,50.0,484.8934005471553,7.806289196014404,1221.80517578125,50000,795.0,620.3533935546875,596.7984619140625,-861.476318359375,1.0,0.20344151556491852
679.5808715820312,778.51220703125,353.59043045789025,6325.54052734375,352.0022269537919,0.8456147909164429,0.8096508383750916,808.0,0.2097073346376419,63.06311881188119,972.8459005355835,0.2620590329170227,1.9934256076812744,298.0846369382343,0.2569389343261719,865.7950439453125,0.015350253774398782,0.0,51,52.42351329426668,0.8327130079269409,51.0,488.8219585846256,7.783400535583496,1258.0162353515625,51000,808.0,620.8374633789062,606.7891845703125,-845.1197509765625,1.0,0.20705293118953705
667.358154296875,752.1272583007812,342.985761503138,7225.7783203125,353.7059854754593,0.8677666783332825,0.8102777004241943,822.0,0.1364794373512268,63.20802919708029,991.978492975235,0.25981229543685913,1.9925851821899414,299.02723253883255,0.1455269455909729,845.7549438476562,0.015350253774398782,0.0,52,52.420491339521604,0.8562050461769104,52.0,440.5976700804978,7.7805609703063965,1080.4700927734375,52000,822.0,607.8646850585938,616.346435546875,-877.5353393554688,1.0,0.18818399310112
680.8453369140625,745.5673828125,339.9231604839917,7119.36865234375,356.59877671681693,0.8363267779350281,0.8110225200653076,837.0,0.2116512954235077,63.317801672640385,1011.1777565479279,0.25690433382987976,1.9897152185440063,299.776082660119,0.18880996108055115,840.593505859375,0.015350253774398782,0.0,53,52.41412764155073,0.8440545797348022,53.0,507.0239212674116,7.769742488861084,1218.546875,53000,837.0,607.8866577148438,625.8734741210938,-913.2647094726562,1.0,0.20641805231571198
725.8034057617188,802.3618774414062,342.4721360630143,7182.1611328125,360.2408509758076,0.8379762768745422,0.8111674785614014,849.0,0.2070678025484085,63.5359246171967,1030.524931192398,0.25592923164367676,1.9897922277450562,300.92722532942736,0.20700311660766602,902.70068359375,0.0156587938752642,0.0,54,52.40047898454797,0.8400410413742065,54.0,553.2707867023132,7.7511701583862305,1076.0120849609375,54000,849.0,658.6377563476562,636.2327270507812,-937.9893188476562,1.0,0.18918420374393463
733.0584106445312,784.393798828125,346.6071567036178,7374.7451171875,360.9740149031904,0.8639860153198242,0.81123948097229,860.0,0.1749134361743927,63.88604651162791,1049.763090133667,0.2558654844760895,1.9910389184951782,302.6273191081527,0.1594468504190445,879.990478515625,0.015973535632157008,0.0,55,52.3927736809615,0.8484870195388794,55.0,400.56486698186114,7.717005729675293,962.96435546875,55000,860.0,657.5474243164062,645.1624145507812,-919.3179931640625,1.0,0.19557830691337585
744.365478515625,802.474609375,355.64189984393255,6732.33447265625,362.3237430194678,0.8665326833724976,0.8114416003227234,872.0,0.10366756469011307,64.2190366972477,1068.8566689491272,0.2549121081829071,1.9912571907043457,304.09422729628176,0.09027078747749329,901.2732543945312,0.0156587938752642,0.0,56,52.392431676604296,0.8648885488510132,56.0,436.5587894147294,7.687497615814209,1072.3392333984375,56000,872.0,681.6183471679688,651.451171875,-924.670166015625,1.0,0.22800704836845398
723.8911743164062,780.2274780273438,368.0755752297233,7333.8466796875,364.910512287717,0.8475648760795593,0.8117108345031738,883.0,0.08948808908462524,64.47791619479048,1088.0499856472015,0.25476232171058655,1.9940083026885986,305.489471926857,0.18151676654815674,887.576171875,0.015350253774398782,0.0,57,52.387299068888694,0.8382740020751953,57.0,509.76959130967015,7.656393527984619,876.9298095703125,57000,883.0,659.8902587890625,656.2474365234375,-929.1058349609375,1.0,0.21340568363666534
717.3546752929688,758.7344970703125,383.29970102837694,7388.2119140625,363.6694620615379,0.8813999891281128,0.8122738599777222,896.0,0.07455986738204956,64.71428571428571,1107.045991897583,0.25397157669067383,1.994484782218933,306.66907800482466,0.1340152770280838,849.959228515625,0.0156587938752642,0.0,58,52.39168058463627,0.8548237681388855,58.0,292.92959916932824,7.639137268066406,971.29833984375,58000,896.0,647.5205078125,661.7625122070312,-914.0348510742188,1.0,0.20345231890678406
