total/duration,eval/return,rollout/return_history,eval/Q,reference_Q_std,total/steps,param_noise_stddev,reference_actor_Q_std,obs_rms_mean,reference_action_std,train/loss_actor,reference_perturbed_action_std,total/epochs,rollout/episodes,reference_perturbed_action_mean,total/steps_per_second,ret_rms_mean,eval/return_history,train/loss_critic,total/episodes,train/param_noise_distance,rollout/actions_mean,ret_rms_std,rollout/actions_std,reference_action_mean,reference_actor_Q_mean,eval/episodes,reference_Q_mean,rollout/return,obs_rms_std,rollout/Q_mean,rollout/episode_steps
30.0728542804718,-528.5199242863163,7.595711504564103,2.58587384223938,1.2740665674209595,1000,0.16720346283821505,1.1069016456604004,0.019526159390807152,0.6423485279083252,-0.938161313533783,0.5202565789222717,1,1.0,-0.038184985518455505,33.25258023976005,0.0,-528.5199242863163,0.1563248187303543,1.0,0.3205300271511078,-0.013638030737638474,1.0,0.5296357870101929,-0.10773313045501709,0.902867317199707,1.0,0.27443522214889526,7.595711504564103,0.3530154824256897,0.2685832679271698,47.0
45.332600116729736,-759.6398486656858,-164.45141190913236,4.7249836921691895,1.9902570247650146,2000,0.1370306733903066,1.6805540323257446,0.024012941867113113,0.6999602317810059,-2.470937490463257,0.7341510057449341,2,2.0,-0.12806126475334167,44.11836062458529,0.0,-644.0798864760011,0.16829852759838104,2.0,0.7979152798652649,-0.06985507905483246,1.0,0.6719081401824951,-0.01823989674448967,3.744959831237793,2.0,2.409013271331787,-164.45141190913236,0.3096238672733307,0.28447994589805603,523.5
72.7951512336731,-1375.188842173043,-643.4447125952813,6.335813522338867,1.624285340309143,3000,0.11230273064362171,1.4059077501296997,0.019434260204434395,0.787715494632721,-5.345648765563965,0.6004166007041931,3,3.0,-0.08398248255252838,41.21153605918027,0.0,-887.7828717083485,0.2528592348098755,3.0,0.529049813747406,-0.13341794908046722,1.0,0.6382007598876953,0.10549679398536682,7.259603500366211,3.0,6.384812355041504,-643.4447125952813,0.3105308711528778,0.7734560370445251,682.3333333333334
101.16180419921875,-759.9603746387022,-591.3983678565198,7.765209197998047,1.7833997011184692,4000,0.09203708190275892,1.731467366218567,0.018401946872472763,0.7883821129798889,-6.06110954284668,0.6014419198036194,4,4.0,-0.04776490852236748,39.54061546908325,0.0,-855.8272474409368,0.3067241907119751,4.0,0.49554312229156494,-0.08786819875240326,1.0,0.6291977763175964,0.03708536922931671,7.551980018615723,4.0,7.276585578918457,-591.3983678565198,0.3227664828300476,2.0340468883514404,761.75
129.1813223361969,-186.60181355282177,-542.8625352361694,7.152904033660889,2.1962733268737793,5000,0.07542848153938683,2.1773386001586914,0.01911093480885029,0.6742888689041138,-5.737452507019043,0.7215760350227356,5,5.0,0.04607558995485306,38.705285791915045,0.0,-721.9821606633138,0.5926408171653748,5.0,0.37871304154396057,-0.06933717429637909,1.0,0.6470451354980469,0.1877366006374359,6.947423934936523,5.0,6.590244293212891,-542.8625352361694,0.3460094630718231,3.008486032485962,809.4
156.21918487548828,-631.997546360123,-527.6228952931023,8.646638870239258,2.196279525756836,6000,0.06181699495154324,2.2094061374664307,0.017885277047753334,0.6458485722541809,-6.022911548614502,0.6765062808990479,6,8.0,0.08271627873182297,38.40757461884206,0.0,-706.9847249461153,1.0148414373397827,8.0,0.3525843322277069,-0.05313052237033844,1.0,0.6541653275489807,0.1524609923362732,7.710764408111572,6.0,7.225729942321777,-527.6228952931023,0.36547133326530457,3.791661500930786,712.375
168.024094581604,-122.66236703265145,-549.1362909843701,6.670168876647949,2.400965452194214,7000,0.05066177638540577,2.3346571922302246,0.018281394615769386,0.5372322201728821,-7.21730899810791,0.5779967904090881,7,9.0,-0.01315654069185257,41.66069168490785,0.0,-623.5101023870491,1.1031444072723389,9.0,0.32641157507896423,-0.050806622952222824,1.0,0.6529871225357056,0.20684215426445007,8.803163528442383,7.0,8.05061149597168,-549.1362909843701,0.3747766613960266,4.178050994873047,744.3333333333334
180.94561862945557,-213.46788089101761,-469.7007939770063,9.492369651794434,2.4231362342834473,8000,0.04151957869412388,2.3995556831359863,0.017069939523935318,0.5366666316986084,-9.341592788696289,0.5442952513694763,8,11.0,0.23453785479068756,44.212178557263535,0.0,-572.2548247000452,1.2151939868927002,11.0,0.23411871492862701,-0.061144307255744934,1.0,0.6441423296928406,0.14050708711147308,10.585902214050293,8.0,9.841034889221191,-469.7007939770063,0.38416624069213867,4.693900108337402,711.1818181818181
194.02726793289185,-396.4300649334545,-408.7493229931171,6.756603240966797,2.600951910018921,9000,0.03540877950819716,2.6530401706695557,0.017633827403187752,0.5505102872848511,-10.693687438964844,0.48370492458343506,9,14.0,0.26238682866096497,46.38523283806082,0.0,-552.7187402815351,1.4598400592803955,14.0,0.2051049917936325,-0.04949914291501045,1.0,0.6422982811927795,0.02639225497841835,13.085441589355469,9.0,12.291584968566895,-408.7493229931171,0.39083755016326904,5.155902862548828,638.1428571428571
205.31788992881775,33.14499211835066,-399.15760800049713,16.58238410949707,2.9491748809814453,10000,0.036846517945435794,3.09123158454895,0.016466474160552025,0.4859507083892822,-11.994050025939941,0.49253806471824646,10,15.0,0.020029187202453613,48.70496186896782,0.0,-494.1323670415466,1.8333003520965576,15.0,0.17534391582012177,-0.04029438644647598,1.0,0.6358515024185181,0.20704661309719086,15.45326042175293,10.0,14.416475296020508,-399.15760800049713,0.3931259512901306,5.69679069519043,662.2666666666667
216.80372548103333,-46.129909402188204,-386.18390702515967,13.2923583984375,3.1996593475341797,11000,0.034711086666206405,3.3757638931274414,0.015337854623794556,0.4459201395511627,-13.79198932647705,0.4401320815086365,11,16.0,0.28175467252731323,50.737135515516385,0.0,-453.404870892514,2.0998003482818604,16.0,0.2011437863111496,-0.053281527012586594,1.0,0.6273974776268005,0.2906110882759094,18.490495681762695,11.0,17.247434616088867,-386.18390702515967,0.3952901065349579,5.92311954498291,683.375
229.628178358078,-406.69753680379495,-386.9501283308696,7.6266889572143555,3.3756425380706787,12000,0.03335667202186392,3.5386078357696533,0.015439272858202457,0.4955560266971588,-15.469930648803711,0.5186934471130371,12,17.0,0.10409918427467346,52.25839479198157,0.0,-449.5125930517874,2.073077917098999,17.0,0.17524376511573792,-0.05890052393078804,1.0,0.6225954294204712,0.17228880524635315,21.286340713500977,12.0,20.182748794555664,-386.9501283308696,0.3978152275085449,6.15988302230835,702.0
240.5557780265808,0.08118032760166272,-325.0010892850052,23.43724250793457,3.514404535293579,13000,0.034711086666206405,3.5617122650146484,0.014297034591436386,0.48282507061958313,-16.873149871826172,0.4972342550754547,13,20.0,-0.046472758054733276,54.04152046002209,0.0,-414.92845663798823,2.437980890274048,20.0,0.18842729926109314,-0.0704561322927475,1.0,0.6205362677574158,0.2196812629699707,23.37858009338379,13.0,22.481027603149414,-325.0010892850052,0.4019961655139923,6.886516094207764,608.65
253.98921084403992,-289.19699742126323,-337.7913893461949,13.584063529968262,3.8211872577667236,14000,0.03540877950819716,3.7711052894592285,0.01464542094618082,0.5223983526229858,-18.67998504638672,0.510017454624176,14,21.0,0.2559649348258972,55.12045158719986,0.0,-405.94763812250784,2.671858310699463,21.0,0.18821988999843597,-0.058537229895591736,1.0,0.6177595853805542,0.15107688307762146,26.020153045654297,14.0,24.75830078125,-337.7913893461949,0.40665844082832336,7.929147720336914,627.2857142857143
268.1154327392578,-680.4173798660786,-338.92934315949856,19.300464630126953,3.4054996967315674,15000,0.034027141129503384,3.3058578968048096,0.01480685081332922,0.5771907567977905,-19.814607620239258,0.5075135827064514,15,22.0,0.02636701986193657,55.94605221620158,0.0,-424.2456209054126,2.5746798515319824,22.0,0.20815491676330566,-0.042308658361434937,1.0,0.6193903684616089,0.04360182583332062,28.063879013061523,15.0,27.10390853881836,-338.92934315949856,0.40502601861953735,8.650415420532227,644.2272727272727
281.88009119033813,-475.38628800182676,-348.60007683178816,22.652639389038086,3.7576749324798584,16000,0.034711086666206405,3.849362850189209,0.014668518677353859,0.557081401348114,-20.44702911376953,0.5832490921020508,16,23.0,-0.02667759358882904,56.76172422264501,0.0,-427.4419125989384,2.6619298458099365,23.0,0.19187401235103607,-0.049883924424648285,1.0,0.6304201483726501,0.03695468232035637,30.99993133544922,16.0,29.961647033691406,-348.60007683178816,0.4012458622455597,8.6493501663208,659.695652173913
295.93613505363464,-324.2171357653567,-403.89439629182465,17.068561553955078,4.289514064788818,17000,0.032055106170371106,4.263025283813477,0.013963967561721802,0.5776534080505371,-21.860464096069336,0.5385150909423828,17,24.0,-0.11000389605760574,57.44482672560067,0.0,-421.3698669028454,2.621807813644409,24.0,0.2504439949989319,-0.0627020075917244,1.0,0.6359170079231262,0.016572915017604828,32.779205322265625,17.0,31.90582275390625,-403.89439629182465,0.4027968645095825,8.678108215332031,673.875
309.6790282726288,-549.2122112490372,-424.3203580945904,19.944421768188477,4.103572368621826,18000,0.03142349394213421,4.053118705749512,0.013720976188778877,0.5432673692703247,-22.201082229614258,0.5365288257598877,18,25.0,-0.014881638810038567,58.124698015241556,0.0,-428.4722193665227,2.611599922180176,25.0,0.20336085557937622,-0.05867387726902962,1.0,0.63723224401474,0.1360391229391098,35.15188980102539,18.0,34.184852600097656,-424.3203580945904,0.4055541157722473,9.086735725402832,686.92
323.5067505836487,-319.78587048567215,-438.69764733380396,24.953414916992188,4.885519027709961,19000,0.03142349394213421,4.776581287384033,0.013685317710042,0.53892982006073,-23.830821990966797,0.5241575241088867,19,26.0,0.20665498077869415,58.73138648798365,0.0,-422.751885214899,3.19645619392395,26.0,0.19252774119377136,-0.05597614496946335,1.0,0.6405198574066162,0.09013643115758896,38.0343017578125,19.0,37.12297821044922,-438.69764733380396,0.4086071252822876,9.269634246826172,698.9615384615385
337.219003200531,-481.2920776798611,-451.0736390730339,22.478878021240234,5.628913879394531,20000,0.03142349394213421,5.514861583709717,0.013649197295308113,0.5346973538398743,-24.182710647583008,0.5516901612281799,20,27.0,0.11639383435249329,59.308638630032306,0.0,-425.67889483814713,3.7747342586517334,27.0,0.19646495580673218,-0.04429543390870094,1.0,0.6426526308059692,0.13207058608531952,40.364097595214844,20.0,39.44368362426758,-451.0736390730339,0.41302409768104553,10.047560691833496,710.1111111111111
