rollout/episodes,train/loss_critic,rollout/return_history,reference_perturbed_action_std,total/steps_per_second,rollout/Q_mean,train/param_noise_distance,param_noise_stddev,rollout/episode_steps,reference_action_mean,rollout/return,reference_actor_Q_std,eval/return,total/epochs,rollout/actions_std,reference_Q_mean,obs_rms_mean,reference_action_std,ret_rms_std,reference_actor_Q_mean,total/episodes,rollout/actions_mean,reference_Q_std,ret_rms_mean,eval/Q,total/steps,eval/episodes,train/loss_actor,total/duration,obs_rms_std,reference_perturbed_action_mean,eval/return_history
470.0,57.754878997802734,840.3926182471594,0.6095468401908875,83.67192877648947,261.1952819824219,0.25163882970809937,0.018361167303396805,314.47021276595746,0.3941096365451813,484.0241836601636,151.40953063964844,1942.5965047705795,148,0.4998471736907959,271.03753662109375,0.10528059303760529,0.6825228333473206,1.0,283.36358642578125,470.0,0.6492032408714294,154.7860870361328,0.0,460.10870361328125,148000,148.0,-386.5064392089844,1768.8130555152893,1.299570083618164,0.5343559384346008,901.7113296681862
472.0,170.50978088378906,847.7266533584188,0.6384389996528625,83.64912815887494,262.24871826171875,0.22196899354457855,0.017297050171870294,315.3305084745763,0.4573124945163727,487.0585477453255,155.83055114746094,1430.4983315423317,149,0.49994993209838867,263.0531921386719,0.10571883618831635,0.6726365089416504,1.0,274.8787536621094,472.0,0.6494280695915222,160.05520629882812,0.0,427.0972900390625,149000,149.0,-386.1107482910156,1781.2498860359192,1.2983441352844238,0.5474319458007812,910.23217609685
473.0,190.85169982910156,863.669823386087,0.6926574110984802,83.58528475626493,263.4053955078125,0.2211456149816513,0.017297050171870294,316.77801268498945,0.3689488470554352,491.68397730611684,154.13710021972656,1880.4767694014804,150,0.49986597895622253,264.28021240234375,0.10623875260353088,0.7324142456054688,1.0,276.40576171875,473.0,0.6498353481292725,158.91221618652344,0.0,444.6027526855469,150000,150.0,-391.8256530761719,1794.5742535591125,1.2977663278579712,0.4396255910396576,921.8058483465045
475.0,54.51048278808594,870.5313844694017,0.6615221500396729,83.53552531449348,264.3425598144531,0.1467653512954712,0.018361167303396805,317.6273684210526,0.43539419770240784,494.93088684881246,153.54916381835938,1792.3395465645267,151,0.5002361536026001,272.0760803222656,0.10669176280498505,0.7105910181999207,1.0,284.5684814453125,475.0,0.6496709585189819,159.03814697265625,0.0,454.76885986328125,151000,151.0,-396.05841064453125,1807.6141788959503,1.2970848083496094,0.4907948672771454,933.870257474877
476.0,95.15315246582031,873.2224886014113,0.7338849902153015,83.44554590753101,265.26507568359375,0.21163557469844818,0.018361167303396805,318.61764705882354,0.47836723923683167,495.8638399660418,152.06869506835938,2068.347521344712,152,0.5004648566246033,276.9980163574219,0.1066221073269844,0.6674883961677551,1.0,288.6461486816406,476.0,0.6493284702301025,157.0670623779297,0.0,471.34002685546875,152000,152.0,-394.8746337890625,1821.5471940040588,1.3001073598861694,0.3731294572353363,951.4582268468325
478.0,165.49517822265625,879.6346347941584,0.6782995462417603,83.36827657192605,266.3645935058594,0.220953106880188,0.017999379770019416,319.6255230125523,0.43245360255241394,499.62074576145386,154.17384338378906,2066.0462423788304,153,0.5005053281784058,276.1668395996094,0.10710126161575317,0.6409184336662292,1.0,287.44598388671875,478.0,0.6493681073188782,158.1297607421875,0.0,474.4849548339844,153000,153.0,-396.6865234375,1835.2304532527924,1.2991104125976562,0.41541609168052673,962.951250299394
479.0,192.43255615234375,891.0665409768102,0.757025420665741,83.29756063322802,267.654296875,0.21094542741775513,0.015973535632157008,320.9457202505219,0.4006615877151489,503.3430305766551,156.0921630859375,1703.6532747011752,154,0.5005108118057251,273.8352355957031,0.10774365067481995,0.6683973670005798,1.0,286.51092529296875,479.0,0.649459183216095,160.8621063232422,0.0,461.3822021484375,154000,154.0,-401.6799621582031,1848.793636083603,1.2979787588119507,0.29168689250946045,974.9823522135963
481.0,132.4208526611328,898.6523910437376,0.6568296551704407,83.29109615901935,268.84912109375,0.21970351040363312,0.015973535632157008,322.23284823284826,0.48536205291748047,506.1512826178029,157.1784210205078,904.8720444217337,155,0.500673234462738,281.95635986328125,0.10768277198076248,0.6787696480751038,1.0,293.81768798828125,481.0,0.6491928696632385,161.19973754882812,0.0,420.85064697265625,155000,155.0,-401.955078125,1860.9432117938995,1.2988100051879883,0.5378371477127075,978.6714709588581
483.0,49.83614730834961,894.9639869715555,0.6374182105064392,83.2001930855718,269.7775573730469,0.18854476511478424,0.017297050171870294,322.70186335403724,0.47442078590393066,507.93081831759395,155.98626708984375,2083.3547266842847,156,0.5008392930030823,286.8426818847656,0.10774152725934982,0.6697045564651489,1.0,298.1277160644531,483.0,0.6490979194641113,160.29457092285156,0.0,485.5347900390625,156000,156.0,-407.310302734375,1874.9956486225128,1.299303650856018,0.5189259052276611,994.8912989720203
484.0,77.01309204101562,912.580457475235,0.6428784728050232,83.13771363604809,270.9021301269531,0.2113354504108429,0.015973535632157008,323.67148760330576,0.5183801651000977,511.3681337935201,156.72250366210938,1952.4175585851913,157,0.5009434819221497,284.0426025390625,0.10815411806106567,0.6845765113830566,1.0,295.9701232910156,484.0,0.648845911026001,161.84823608398438,0.0,468.85882568359375,157000,157.0,-405.5639953613281,1888.4329762458801,1.3001172542572021,0.4716397523880005,1008.1030221720954
486.0,131.75784301757812,922.9123571795076,0.6805281043052673,83.05190868964952,272.06512451171875,0.22241388261318207,0.01662212523270047,325.0411522633745,0.4388524293899536,514.432034878184,151.78091430664062,2147.3863387233155,158,0.501230776309967,293.43994140625,0.10817896574735641,0.7095620036125183,1.0,305.0845947265625,486.0,0.6484381556510925,156.90969848632812,0.0,496.9892578125,158000,158.0,-409.3204650878906,1902.4246702194214,1.300371766090393,0.5220474600791931,1026.5724841524614
487.0,189.07484436035156,926.7659830515021,0.7031399011611938,82.97715457384909,273.2298583984375,0.19994723796844482,0.015973535632157008,325.22381930184804,0.4113677442073822,515.1414379949614,153.14561462402344,2200.748330601049,159,0.5013906955718994,291.12115478515625,0.10845106095075607,0.7058152556419373,1.0,301.9984436035156,487.0,0.6481798887252808,157.50291442871094,0.0,472.0427551269531,159000,159.0,-411.3291931152344,1916.1900744438171,1.2996774911880493,0.4094602167606354,1043.4594962999054
488.0,171.89996337890625,940.5399349521988,0.7208788990974426,82.92062126557545,274.5956726074219,0.180836021900177,0.01662212523270047,326.60655737704917,0.4046807289123535,518.91398869019,152.8897705078125,1952.2430682414856,160,0.5012795925140381,296.98236083984375,0.10891596227884293,0.7096133828163147,1.0,308.0113525390625,488.0,0.6482351422309875,157.19515991210938,0.0,477.29833984375,160000,160.0,-413.8614196777344,1929.5562136173248,1.2996559143066406,0.33983421325683594,1055.7309302674976
