#{"t_start": 1521258391.9422204, "env_id": "Humanoid-v2"}
r,l,t
117.627209,23,1.802212
66.978899,14,1.824769
160.062029,32,3.691475
166.628678,32,5.407864
154.581686,30,5.45232
120.973023,28,7.21619
114.360527,25,7.254569
68.554691,15,7.27667
196.190876,36,9.017046
262.420534,51,10.781576
188.192914,42,12.533997
205.859789,40,14.286706
169.965859,34,16.02901
78.315356,17,16.054158
212.313113,41,17.805482
91.539952,22,17.839537
94.880485,20,19.559704
287.155017,67,21.35672
148.926625,34,23.095932
209.573105,42,23.164655
284.820377,66,26.651144
121.171175,27,26.690418
111.967971,23,28.415035
85.720834,18,28.441136
74.676163,16,28.465687
125.07569,27,30.206547
94.326976,21,30.240885
153.351095,35,31.990157
153.095189,32,33.727471
77.382252,17,33.751837
62.739763,13,33.771517
102.515694,22,35.493587
77.392936,16,35.518351
99.360401,23,37.435715
109.306633,24,37.474663
165.037865,34,39.219054
113.546043,23,39.254344
255.831094,51,41.023096
125.182228,25,42.753407
96.310317,20,42.781685
102.506996,22,42.814865
195.676511,47,44.597062
347.589676,78,48.114962
219.948982,48,49.87509
412.980225,88,53.403932
392.875844,86,55.243963
248.145014,58,58.724041
150.839575,34,58.778253
321.890419,65,62.274006
204.987964,53,64.047789
581.127528,128,67.661614
251.926481,56,69.447566
234.544674,47,71.219852
147.675437,33,73.120537
81.53073,18,73.148056
226.789965,44,74.916037
191.239306,38,76.669954
177.706266,45,78.435464
269.353435,57,80.215843
249.214791,51,81.988812
222.343226,47,83.755149
302.587097,71,85.571799
310.817108,63,89.056646
307.485084,68,90.937861
284.773919,55,92.725172
294.459606,59,94.521142
117.021819,25,96.251567
309.26052,70,98.053944
91.273435,20,99.773594
142.652386,32,99.822495
125.182955,29,101.557321
249.047135,49,103.332267
93.873614,20,103.363558
156.587456,34,105.117784
116.238259,23,105.153795
204.651128,41,106.912874
286.650723,57,109.068308
288.640845,61,110.857807
229.651286,47,112.623719
137.112443,28,114.359532
146.587402,33,116.09986
214.723729,44,116.16897
378.941034,79,119.680966
274.211941,56,121.462985
417.429416,95,125.015864
304.049923,64,126.812037
403.804405,73,130.314747
185.341227,41,132.072498
427.788004,87,133.91976
341.738402,80,137.438827
79.512589,17,137.465822
212.704469,40,139.218715
388.038465,74,142.718144
114.431709,24,142.75457
88.367613,19,142.785038
122.481209,26,144.884999
299.743609,62,146.675436
381.262898,76,150.176587
153.719571,40,151.931249
264.63694,62,153.720246
124.75748,26,153.760228
299.915488,60,157.24626
343.942161,71,159.057254
442.930603,88,162.590993
268.172964,54,164.366929
182.356935,40,166.134209
385.801303,87,167.964858
129.238443,28,169.692685
325.828822,63,171.482976
192.775304,42,173.231689
85.763577,21,173.263764
311.786571,61,176.739786
172.557569,37,176.800465
825.92589,179,184.056972
271.217081,61,185.862964
373.963418,74,189.382062
241.14582,55,191.167339
318.950906,66,192.97366
212.699015,45,194.745706
295.139987,60,196.544503
224.757739,46,198.324308
326.460885,67,200.13401
288.313156,57,203.620996
298.206967,60,205.421124
340.361193,71,207.232807
225.317382,48,209.003613
217.043942,44,210.771669
239.680074,48,212.53743
207.922504,44,214.287318
261.396547,54,216.255564
338.55455,68,218.052451
664.593183,136,223.350065
296.866141,64,225.150833
413.992675,80,228.654918
206.758543,44,230.406564
224.46217,47,232.163417
263.861519,54,233.935328
340.612606,67,235.735016
236.553133,46,237.502264
395.099366,88,241.032232
321.301202,67,242.832563
258.513787,59,244.618703
357.772007,84,248.134154
293.433886,59,249.923734
414.02431,83,253.965178
418.143206,87,257.515942
490.440877,113,261.108073
331.214011,76,262.942087
467.122246,104,266.516577
288.895673,69,270.038855
262.848492,64,271.922904
252.955871,51,273.710988
304.79665,66,275.52339
415.966225,94,279.092141
340.738057,69,282.615429
259.931035,59,284.398915
595.560627,132,290.249611
273.006587,63,292.048742
369.617518,79,293.870825
408.834171,81,297.392148
323.407314,74,299.205092
346.211996,84,302.72173
362.558275,76,306.230625
289.517903,56,308.006511
365.129616,72,309.81562
298.616355,58,311.604314
507.231686,102,315.187977
254.821188,50,316.975597
301.20681,60,320.484987
308.404248,75,322.308746
386.070577,76,326.256401
286.055667,58,328.053181
603.526923,126,331.661081
277.132329,67,335.177556
313.192393,75,337.007022
184.018988,42,338.775603
252.239661,61,340.581245
354.814456,82,344.12902
196.022563,46,345.919564
394.316306,81,347.76068
272.365096,65,351.281043
281.932389,63,353.086076
234.259476,57,354.885706
318.903698,64,356.698141
199.404436,50,358.482429
193.936292,48,360.834974
511.563768,104,364.389175
284.90864,60,367.867225
332.368862,67,369.670153
561.081868,133,374.968317
395.955538,84,376.806411
370.536181,85,380.330829
258.184233,54,382.115194
308.559347,63,383.910854
205.101751,45,385.673069
397.075048,89,389.207118
377.102907,79,392.712935
265.173296,54,394.494975
538.868719,116,398.520315
294.826283,61,400.308272
747.266077,155,405.640778
379.771663,78,409.140909
529.348728,108,412.701038
401.589837,78,416.196286
431.503393,95,419.730926
310.770148,59,421.518275
392.749443,83,423.349395
525.252135,107,426.911717
274.584232,56,430.377692
361.328258,70,432.596487
287.02002,56,434.374988
314.193811,72,437.871402
305.686387,67,439.671643
209.575453,43,441.426303
275.252586,58,443.216396
262.494838,51,444.990034
245.096204,47,446.75408
374.995214,72,448.562458
280.464495,54,450.376557
283.382192,55,453.89609
464.959514,91,455.743265
489.634525,95,459.290949
410.434871,88,462.825255
324.928496,63,464.615172
590.53166,123,470.368686
298.640354,57,472.152688
375.591724,80,473.970323
483.483117,101,477.514716
371.230014,73,481.01597
429.735305,86,484.523167
299.380816,57,486.305568
401.250142,89,489.830667
395.806681,81,491.650895
453.928879,83,495.171834
248.22201,47,496.937792
286.67485,56,498.721738
358.823826,69,500.523091
431.707636,85,504.462885
364.973707,77,507.968797
320.759723,63,509.766351
233.600854,46,511.526412
415.27651,93,515.061616
311.917904,61,516.853703
476.554682,98,520.39554
358.064789,72,522.207844
365.184661,71,525.711944
289.472152,56,527.493053
352.943533,68,529.294356
251.794264,49,531.062791
458.877309,89,534.587028
440.490515,90,538.113788
449.558706,102,542.250148
365.417105,73,544.05993
428.078027,91,547.594723
338.917824,73,549.405683
362.075966,76,552.908633
319.473724,74,554.727028
250.790028,50,556.498068
307.880615,70,559.987157
301.342396,67,561.784681
258.113336,61,563.572825
280.259875,66,567.057912
320.363664,74,568.866465
381.430559,87,572.386705
231.595115,52,574.155759
253.405104,58,576.254113
268.412531,54,578.029825
363.527897,77,581.531157
262.698315,54,583.306892
303.529348,67,585.106104
197.767204,44,586.874197
233.119521,47,588.638836
319.66225,62,590.427124
282.326247,58,592.211995
284.334428,57,595.687001
253.941126,56,597.462631
246.36811,50,599.237104
330.350189,64,601.032393
420.619911,87,604.563224
302.198413,61,606.366168
410.448105,85,609.907887
258.337827,53,612.096165
328.771424,73,613.898847
257.565996,58,615.678837
244.712955,51,617.455294
171.660814,38,619.201981
219.761463,46,620.963016
287.441671,66,622.761889
267.986178,54,624.537974
233.571325,48,626.304951
368.527116,74,629.847952
269.325343,56,631.651779
240.713756,50,633.416232
191.757471,43,635.172717
297.869038,65,636.962161
292.039987,71,640.441402
353.004523,73,642.25701
309.343674,62,644.048998
216.578263,46,645.816518
234.01796,52,648.133
340.740513,69,651.617214
295.9346,71,653.415304
256.592771,53,655.186278
497.002367,103,658.733662
535.193443,120,662.30898
409.859654,88,665.8373
267.320169,56,667.61655
239.528733,51,669.388358
503.769692,105,672.94265
271.660535,63,676.418766
393.523352,89,679.94936
348.064748,81,681.770527
295.814787,67,683.975217
474.801727,105,689.215559
446.842662,103,692.767665
266.264767,55,694.552928
745.880441,163,699.903886
253.746824,54,701.676746
292.115571,68,703.477521
374.225316,75,706.978211
402.688273,86,710.497464
362.224645,69,712.307303
695.134816,155,717.644187
404.071952,75,721.819655
261.088604,64,723.613032
431.221053,88,727.13372
453.522236,89,728.971311
446.779467,102,734.205558
481.881745,99,736.062071
452.434012,90,739.609087
295.440701,64,743.111766
343.993002,69,744.915781
301.433816,62,746.708347
497.9828,109,750.280862
369.663611,85,753.814943
199.170063,48,756.105071
225.086585,51,757.87714
413.267044,82,761.391865
287.347331,67,763.200148
227.775687,48,764.966841
630.725694,128,770.253435
346.318646,69,772.056011
304.708194,60,773.843494
287.490314,58,775.636718
241.172264,49,777.402994
687.49807,140,782.700572
359.066103,85,786.240548
229.336936,48,788.019824
165.004465,36,788.094565
247.438163,54,791.882935
165.037448,35,791.938875
177.741827,39,793.721863
335.894017,68,795.562855
446.959014,88,799.153551
397.493141,92,802.719802
402.661227,84,806.306551
332.072109,67,808.142345
370.559493,74,810.045292
230.95382,52,813.521802
457.583295,88,815.361005
506.907581,103,818.955908
342.818869,76,822.456858
312.998923,62,824.25059
414.174782,82,828.55512
485.750902,101,832.111843
314.321582,63,833.905113
310.34579,63,835.70763
408.883294,79,839.218894
473.074748,99,842.763506
394.670993,80,844.589308
554.233043,109,849.826477
571.302247,128,853.410702
388.175476,96,856.925591
293.075738,62,858.711052
766.743994,155,864.639731
442.901328,88,868.158566
268.634197,54,869.937137
417.744363,81,873.445986
402.041212,89,876.966207
259.763273,58,878.745869
382.799747,83,880.56897
296.521844,64,884.039077
390.043142,77,885.852458
313.879474,69,889.349181
792.29669,162,894.682074
353.977099,79,898.193921
374.085211,82,900.49096
322.384237,70,903.981211
581.450591,128,907.575947
434.240101,98,911.113117
453.696379,91,914.64686
466.631911,103,918.193203
375.419785,79,921.702771
325.73829,76,923.518974
253.463506,53,925.295709
385.296883,80,928.800472
286.590799,59,930.580671
443.618656,92,934.107987
286.358093,66,936.448193
281.277126,58,938.240176
174.845197,39,940.001661
113.688168,25,940.04218
215.230114,46,941.811268
154.702985,34,943.558227
