eval/return,obs_rms_mean,rollout/return_history,eval/episodes,reference_Q_std,obs_rms_std,rollout/actions_std,reference_perturbed_action_mean,rollout/actions_mean,eval/return_history,reference_actor_Q_mean,param_noise_stddev,reference_actor_Q_std,ret_rms_std,rollout/episode_steps,train/loss_actor,reference_Q_mean,reference_action_std,total/steps_per_second,total/episodes,total/steps,ret_rms_mean,reference_perturbed_action_std,reference_action_mean,total/epochs,eval/Q,total/duration,train/loss_critic,rollout/return,rollout/episodes,train/param_noise_distance,rollout/Q_mean
265.8010438631064,0.08589246869087219,199.44997987938117,11.0,28.34127426147461,1.258378028869629,0.49408113956451416,0.21717043220996857,0.5816641449928284,328.055410878437,46.96232223510742,0.030804326970036475,28.193574905395508,1.0,203.15384615384616,-60.319950103759766,45.15766143798828,0.6415808796882629,108.26909089374796,52.0,11000,0.0,0.7226409316062927,0.3776894509792328,11,82.16507720947266,101.59871029853821,3.238525390625,199.44997987938117,52.0,0.23989593982696533,30.076812744140625
393.03694059342627,0.09125105291604996,218.57099877977913,12.0,31.511335372924805,1.2443000078201294,0.4927419126033783,0.4280354082584381,0.5820038318634033,333.4705383546861,52.32044219970703,0.029602352743226958,31.061935424804688,1.0,215.92727272727274,-66.79910278320312,50.21702575683594,0.6814903020858765,108.08679988219548,55.0,12000,0.0,0.6184716820716858,0.26413360238075256,12,82.70120239257812,111.0218825340271,6.503300666809082,218.57099877977913,55.0,0.24761827290058136,33.38595199584961
222.16008526464594,0.10223148763179779,222.9464139208175,13.0,31.87571907043457,1.2622934579849243,0.48621347546577454,0.30783456563949585,0.5826692581176758,324.9081958092984,58.92205810546875,0.03080432697003647,31.274314880371094,1.0,209.68852459016392,-73.60823822021484,56.90473175048828,0.7093260884284973,108.54252737828709,61.0,13000,0.0,0.7272101640701294,0.3288208544254303,13,89.08077239990234,119.76872396469116,2.986588716506958,222.9464139208175,61.0,0.15701372921466827,37.71470642089844
445.8534367255791,0.10692440718412399,226.71397973422964,14.0,33.743743896484375,1.2952061891555786,0.48495763540267944,0.352887898683548,0.581325352191925,333.5471415890327,65.11172485351562,0.0320551061703711,33.48337936401367,1.0,205.61764705882354,-80.4795150756836,63.1573600769043,0.696255087852478,108.17230062837663,68.0,14000,0.0,0.7126631140708923,0.2974763810634613,14,97.67855072021484,129.42315101623535,5.216975688934326,226.71397973422964,68.0,0.16292980313301086,41.21818161010742
326.66135753057654,0.10791496932506561,217.9059396508386,15.0,36.838565826416016,1.3097625970840454,0.4810599684715271,0.41588306427001953,0.579838216304779,333.0880893184689,69.42286682128906,0.0314234939421342,36.85816955566406,1.0,195.93421052631578,-84.85704040527344,67.26396179199219,0.6559305787086487,108.33867249928574,76.0,15000,0.0,0.6436916589736938,0.44350144267082214,15,98.07980346679688,138.45471477508545,7.619926929473877,217.9059396508386,76.0,0.23413874208927155,44.19704818725586
276.69384329968364,0.11098229140043259,219.82028453144707,16.0,41.75850296020508,1.332515835762024,0.4765390157699585,0.5084522366523743,0.5854973196983337,329.56344894229494,72.55526733398438,0.0314234939421342,41.71245574951172,1.0,191.20481927710844,-90.04248809814453,70.13898468017578,0.6242732405662537,108.5959022860347,83.0,16000,0.0,0.5745702981948853,0.4481074810028076,16,107.63643646240234,147.33520936965942,9.048940658569336,219.82028453144707,83.0,0.17260323464870453,47.78434753417969
350.8877984038359,0.10861741006374359,225.4345936687405,17.0,44.92670822143555,1.3899446725845337,0.4759845435619354,0.5170716047286987,0.5873908996582031,330.81782244003267,78.94375610351562,0.03335667202186391,44.85430145263672,1.0,192.0681818181818,-96.75492858886719,76.741455078125,0.6425192952156067,108.67918296285352,88.0,17000,0.0,0.6244228482246399,0.48939013481140137,17,110.66069030761719,156.42370080947876,5.914986610412598,225.4345936687405,88.0,0.16472040116786957,51.53794860839844
237.23500794217233,0.10260516405105591,224.75985832227573,18.0,49.202938079833984,1.4426625967025757,0.4780372381210327,0.582700788974762,0.5843220353126526,325.61877719015155,81.50736236572266,0.03269941380439556,49.35057830810547,1.0,190.6304347826087,-101.07254028320312,79.41241455078125,0.5201101899147034,108.53433022535376,92.0,18000,0.0,0.5006201267242432,0.5794525146484375,18,106.27523803710938,165.84614253044128,6.844571590423584,224.75985832227573,92.0,0.18043656647205353,55.02598190307617
243.6796947456944,0.09527868777513504,231.36912806489036,19.0,52.09260177612305,1.4961150884628296,0.48143187165260315,0.6636403203010559,0.5783109068870544,321.3061939036011,84.66537475585938,0.03269941380439556,52.2056884765625,1.0,197.0,-109.60797882080078,82.69346618652344,0.5355253219604492,108.6268697673334,96.0,19000,0.0,0.4757339358329773,0.6207321286201477,19,108.3941879272461,174.91068315505981,15.126678466796875,231.36912806489036,96.0,0.13908079266548157,58.843421936035156
299.8169164914918,0.09448859095573425,232.3014969216264,20.0,57.133670806884766,1.505281686782837,0.48093751072883606,0.5681701302528381,0.5806602239608765,320.23173003299564,89.49610137939453,0.03269941380439556,57.39083480834961,1.0,196.00980392156862,-113.38992309570312,87.54975891113281,0.4931836724281311,108.79870455399886,102.0,20000,0.0,0.4899357259273529,0.5401362776756287,20,130.99073791503906,183.82571816444397,24.606002807617188,227.64850606248447,102.0,0.17187310755252838,60.40450668334961
50.67546610285092,0.090268075466156,248.33719638730324,21.0,59.584144592285156,1.5355616807937622,0.4791315495967865,0.5046314597129822,0.5812498927116394,307.39571746489355,96.45014190673828,0.0314234939421342,58.77690124511719,1.0,194.38888888888889,-118.42595672607422,93.84014129638672,0.5649263858795166,109.19686935428116,108.0,21000,0.0,0.5527907609939575,0.5281462073326111,21,153.9120330810547,192.31320571899414,19.393163681030273,230.53714844361804,108.0,0.16489742696285248,63.683475494384766
172.80016722193596,0.08437337726354599,252.77872745779004,22.0,59.63238525390625,1.556040644645691,0.47736087441444397,0.6663811802864075,0.5819391012191772,301.27773790839547,100.16809844970703,0.0320551061703711,59.148681640625,1.0,193.53097345132744,-122.68865203857422,97.76255798339844,0.5461428761482239,109.46315138758166,113.0,22000,0.0,0.4573444724082947,0.5445168614387512,22,146.81703186035156,200.98087549209595,11.396720886230469,228.66125929981303,113.0,0.1874449998140335,66.72169494628906
284.02670780938814,0.08478771150112152,259.59036632618876,23.0,59.976009368896484,1.5590462684631348,0.4764121174812317,0.4687763452529907,0.5808267593383789,300.5276931214821,105.29900360107422,0.03335667202186391,59.15140151977539,1.0,194.16101694915255,-128.41995239257812,102.29512023925781,0.5578583478927612,109.57359923674188,118.0,23000,0.0,0.5560136437416077,0.5475972294807434,23,120.73591613769531,209.90457701683044,19.022464752197266,228.9032010185549,118.0,0.18881827592849731,69.45919799804688
103.9749199782016,0.08817500621080399,268.4848453127503,24.0,62.75355529785156,1.5286394357681274,0.47796157002449036,0.6605173945426941,0.5750946402549744,292.33799424051205,110.02984619140625,0.03269941380439556,62.3263053894043,1.0,200.9327731092437,-133.86233520507812,107.570556640625,0.5618040561676025,109.86612326779725,119.0,24000,0.0,0.4759295880794525,0.5432197451591492,24,164.49392700195312,218.44768238067627,18.99835968017578,235.72648550033463,119.0,0.14454694092273712,72.95525360107422
186.82545158518693,0.08682680875062943,281.4434960713212,25.0,63.60536575317383,1.5289599895477295,0.4753360152244568,0.47158265113830566,0.5766950249671936,288.11749253429906,115.47913360595703,0.03402714112950338,62.98030090332031,1.0,203.03252032520325,-137.12344360351562,112.4031982421875,0.5623013377189636,109.99990100201933,123.0,25000,0.0,0.6032965183258057,0.5120192170143127,25,153.62945556640625,227.27293181419373,16.809471130371094,239.81351834713166,123.0,0.18456313014030457,75.7341079711914
88.67038023712952,0.087806336581707,285.4991923716714,26.0,65.68901824951172,1.5412486791610718,0.4734988510608673,0.5110366940498352,0.5777513384819031,280.44644975363866,117.84123229980469,0.0320551061703711,65.97103881835938,1.0,199.41538461538462,-140.34205627441406,115.28067016601562,0.569614589214325,110.25362674540033,130.0,26000,0.0,0.5892577171325684,0.5123045444488525,26,173.96168518066406,235.81990694999695,20.027599334716797,239.24266039534547,130.0,0.19772756099700928,78.35794830322266
256.8850650021658,0.08265509456396103,265.1103585508921,27.0,68.03724670410156,1.5635364055633545,0.4726296663284302,0.6361841559410095,0.5779296159744263,279.5738058739545,122.77359008789062,0.030804326970036468,67.49079132080078,1.0,195.05072463768116,-145.2307586669922,120.2162094116211,0.49070972204208374,110.3859841799121,138.0,27000,0.0,0.4423685371875763,0.5762236714363098,27,151.51077270507812,244.5962700843811,35.259681701660156,234.30967195363874,138.0,0.18703971803188324,81.18289184570312
246.52823708624481,0.0827443078160286,270.58065094435995,28.0,70.37342834472656,1.5700823068618774,0.47028791904449463,0.6739981770515442,0.5809634327888489,278.39360698867915,125.55543518066406,0.030197360033365813,69.77901458740234,1.0,194.06293706293707,-150.0022735595703,122.84941101074219,0.4920879006385803,110.4963647527207,143.0,28000,0.0,0.44451019167900085,0.5975733399391174,28,155.42239379882812,253.402001619339,21.455242156982422,235.7646580547181,143.0,0.18169037997722626,83.63536071777344
211.42563044987187,0.0784003883600235,252.30165528936166,29.0,73.07128143310547,1.5868390798568726,0.4701538383960724,0.4862959086894989,0.581386923789978,276.08436641837545,130.19711303710938,0.030197360033365813,72.93317413330078,1.0,191.86754966887418,-153.76539611816406,127.5173568725586,0.5284971594810486,110.61837747286707,151.0,29000,0.0,0.5347861647605896,0.5315329432487488,29,149.73521423339844,262.16258692741394,26.23379898071289,232.0940269704376,151.0,0.20578095316886902,85.76779174804688
123.46095016775705,0.07307836413383484,227.20129169104155,30.0,75.03560638427734,1.6146124601364136,0.4717409014701843,0.540450930595398,0.5802916288375854,270.99691921002153,133.78619384765625,0.029019069447335507,74.74064636230469,1.0,185.12345679012347,-155.54039001464844,131.08978271484375,0.5162472724914551,110.82281623132835,162.0,30000,0.0,0.5244786143302917,0.5825931429862976,30,157.48497009277344,270.702378988266,27.746049880981445,226.4360733965626,162.0,0.22651584446430206,88.07813262939453
137.5433228709423,0.06802419573068619,221.69405806470783,31.0,76.76629638671875,1.632210373878479,0.4725603759288788,0.6229081153869629,0.5802041888237,266.6919644894061,135.68048095703125,0.030804326970036468,76.96688079833984,1.0,181.63529411764705,-158.43984985351562,133.0659942626953,0.5279498100280762,111.0056816363215,170.0,31000,0.0,0.5004674196243286,0.6084961295127869,31,149.75746154785156,279.2649848461151,24.878978729248047,223.3094459925489,170.0,0.1992693692445755,90.18494415283203
202.2116113098893,0.06573124974966049,222.6685484433786,32.0,80.18955993652344,1.6416364908218384,0.4714777171611786,0.6290250420570374,0.5799781680107117,264.6769534525462,141.80743408203125,0.0314234939421342,80.49124145507812,1.0,186.4093567251462,-162.6202392578125,138.53778076171875,0.5936967134475708,111.02261742377027,171.0,32000,0.0,0.5343506932258606,0.5724425911903381,32,159.00929260253906,288.229558467865,57.585968017578125,223.86386853005664,171.0,0.2076713591814041,92.39757537841797
256.5001496302092,0.06594186276197433,224.098871135871,33.0,82.60326385498047,1.6400415897369385,0.470317542552948,0.7554308772087097,0.5822802782058716,264.42917151853595,145.5766143798828,0.030804326970036468,82.21527862548828,1.0,185.91525423728814,-166.51332092285156,142.23233032226562,0.46718016266822815,110.97448218331768,177.0,33000,0.0,0.3720802366733551,0.6618459224700928,33,160.21446228027344,297.3656587600708,19.002498626708984,221.65165965083935,177.0,0.1708119660615921,94.00669860839844
280.1800967337994,0.06579335778951645,219.75346586623877,34.0,85.4539794921875,1.635658621788025,0.46998724341392517,0.5620129108428955,0.5831599831581116,264.8924340248672,149.75985717773438,0.030197360033365813,84.80162811279297,1.0,186.86740331491714,-165.59783935546875,146.6591033935547,0.45154476165771484,110.98085335989317,181.0,34000,0.0,0.5319888591766357,0.6563062071800232,34,168.92962646484375,306.35915088653564,44.298526763916016,220.49172252894098,181.0,0.1942223757505417,95.88616943359375
135.1781646398573,0.06700550019741058,223.07753495512534,35.0,86.45464324951172,1.622685194015503,0.4695895314216614,0.6093204617500305,0.5779555439949036,261.1863120424384,151.757568359375,0.030197360033365813,86.05176544189453,1.0,188.24725274725276,-169.24241638183594,149.03004455566406,0.5594775676727295,110.91694325180644,182.0,35000,0.0,0.4850478172302246,0.5261290669441223,35,174.58810424804688,315.5514295101166,27.967416763305664,222.66831907559094,182.0,0.18795481324195862,99.16512298583984
1016.2999915386872,0.06923123449087143,238.43168827137933,36.0,86.25709533691406,1.6075180768966675,0.47018277645111084,0.3335667848587036,0.5744555592536926,282.16169202844526,153.15252685546875,0.02960235274322695,84.67779541015625,1.0,194.17297297297299,-175.06150817871094,149.4768524169922,0.5668944716453552,109.98148181242163,185.0,36000,0.0,0.6097411513328552,0.4531504809856415,36,227.40234375,327.3278319835663,21.552335739135742,230.09960974754523,185.0,0.19835010170936584,101.7623291015625
644.7430307242736,0.07092925161123276,236.32850754021518,37.0,85.43692016601562,1.5925265550613403,0.4697350561618805,0.46240484714508057,0.5709799528121948,291.96118766887304,158.9375762939453,0.027337276104373337,83.96237182617188,1.0,194.81182795698925,-178.54525756835938,155.0230255126953,0.5924193263053894,109.43823508442254,186.0,37000,0.0,0.5917103290557861,0.43447211384773254,37,226.73165893554688,338.090247631073,23.403135299682617,231.49925078138182,186.0,0.26045921444892883,104.96992492675781
1014.4027948972623,0.0725455954670906,244.39117088343005,38.0,84.44689178466797,1.5738184452056885,0.46873635053634644,0.4642461836338043,0.5669166445732117,310.9728089117254,160.54840087890625,0.027337276104373337,83.04876708984375,1.0,199.11764705882354,-185.7740478515625,156.58322143554688,0.5778111815452576,108.60197977310378,187.0,38000,0.0,0.5959061980247498,0.4870344400405884,38,235.7346954345703,349.9015402793884,33.563228607177734,235.7229001038017,187.0,0.26984673738479614,108.38018798828125
1001.5884315052117,0.073221854865551,250.96351978314308,39.0,87.07807159423828,1.5642967224121094,0.46875104308128357,0.5274783968925476,0.5633502006530762,328.68090179873786,162.17813110351562,0.02788675535407124,86.31907653808594,1.0,203.6137566137566,-190.31158447265625,158.743896484375,0.5463132858276367,107.82265706239701,189.0,39000,0.0,0.5560554265975952,0.547812283039093,39,239.0154571533203,361.7050540447235,35.55110549926758,239.33881985301758,189.0,0.21279340982437134,111.42166900634766
78.93537531363192,0.0747026726603508,260.98585476805334,40.0,90.0285873413086,1.548900842666626,0.4680366814136505,0.5707535147666931,0.5608282089233398,322.4372636366103,164.593994140625,0.026270585008002553,89.19302368164062,1.0,207.80526315789473,-193.9941864013672,161.05184936523438,0.5664194822311401,107.88177953278131,190.0,40000,0.0,0.5166627168655396,0.4680486023426056,40,187.3619384765625,370.77623462677,23.526348114013672,243.44645478588163,190.0,0.18797452747821808,114.5788345336914
930.9409917096307,0.07613322883844376,267.21618552313356,41.0,89.20124816894531,1.531315803527832,0.4668855667114258,0.5375192761421204,0.5586028695106506,337.2788179798547,170.8121795654297,0.028447279136688073,87.38284301757812,1.0,211.95287958115182,-198.32398986816406,166.39720153808594,0.5552512407302856,107.16199721267142,191.0,41000,0.0,0.5371830463409424,0.5582612156867981,41,240.8081512451172,382.5983190536499,46.333377838134766,247.3499570714094,191.0,0.17235270142555237,117.638671875
112.74369736919657,0.07765767723321915,275.92325046981654,42.0,90.30858612060547,1.5205965042114258,0.46754059195518494,0.4991239607334137,0.5554541945457458,331.9327436796009,170.6370849609375,0.02788675535407124,89.69895935058594,1.0,216.05729166666666,-201.2633819580078,167.56198120117188,0.5015770196914673,107.23699219175106,192.0,42000,0.0,0.5718941688537598,0.5987114310264587,42,174.54930114746094,391.65589356422424,32.286827087402344,251.40745839911995,192.0,0.19830870628356934,120.54652404785156
1016.1669557594198,0.07802778482437134,278.99018394932074,43.0,92.05008697509766,1.528370976448059,0.4705677330493927,0.5131919980049133,0.5514475703239441,347.8451672163409,171.71055603027344,0.028447279136688073,90.71994018554688,1.0,218.659793814433,-202.48167419433594,167.7935028076172,0.5416672229766846,106.57939489582898,194.0,43000,0.0,0.5494333505630493,0.5317198634147644,43,242.41079711914062,403.45509600639343,18.976892471313477,256.26359907729073,194.0,0.185857355594635,122.57119750976562
-17.05550565113507,0.07944691926240921,288.12759097693635,44.0,93.92516326904297,1.5208808183670044,0.4721542000770569,0.5929818749427795,0.5488011240959167,339.5519701057164,174.08132934570312,0.026270585008002553,93.17664337158203,1.0,222.66666666666666,-205.64649963378906,170.03567504882812,0.6589337587356567,106.7574531492812,195.0,44000,0.0,0.528445839881897,0.3344680368900299,44,152.2083740234375,412.14921021461487,53.5338134765625,260.46919165521444,195.0,0.22396279871463776,125.27542877197266
-6.306527619990307,0.07848561555147171,295.9000847308742,45.0,94.65343475341797,1.5110299587249756,0.47248375415802,0.4298194944858551,0.5480414032936096,331.8662257118118,177.82518005371094,0.028447279136688073,93.2223892211914,1.0,226.6326530612245,-211.49925231933594,173.76644897460938,0.6160467863082886,106.86257153719855,196.0,45000,0.0,0.5916574597358704,0.42209088802337646,45,195.59474182128906,421.1016013622284,17.569849014282227,264.2930855475352,196.0,0.192894846200943,127.99822998046875
774.0975368932621,0.07737798243761063,299.1071799679007,46.0,95.17903900146484,1.5186357498168945,0.4732864797115326,0.4756573438644409,0.5446706414222717,341.4799498679303,180.61817932128906,0.0247480794341294,93.25253295898438,1.0,229.1919191919192,-213.67462158203125,175.60104370117188,0.5838901400566101,106.44223552608001,198.0,46000,0.0,0.5610861778259277,0.4923606812953949,46,241.4166717529297,432.1592812538147,41.66566467285156,265.7009365275929,198.0,0.21363601088523865,130.12701416015625
994.4117490553815,0.07812689989805222,309.97109804375145,47.0,96.03594970703125,1.515197992324829,0.471845805644989,0.4959051311016083,0.544066846370697,355.37211580808884,185.926513671875,0.024260444499685715,94.1086196899414,1.0,233.06532663316582,-219.21453857421875,181.12744140625,0.6016952395439148,105.86688527316997,199.0,47000,0.0,0.5801213383674622,0.4811772406101227,47,239.389404296875,443.9537432193756,35.06095886230469,270.7309681086421,199.0,0.21653270721435547,132.68423461914062
1160.1171086838647,0.07900580018758774,317.8115947509808,48.0,96.53532409667969,1.506394386291504,0.4707212746143341,0.5466265082359314,0.5440422296524048,372.1376364930008,189.33599853515625,0.025752950698953586,94.3236083984375,1.0,236.14427860696517,-221.8827667236328,184.1610870361328,0.5677704811096191,105.3793479707741,201.0,48000,0.0,0.5763365626335144,0.5611097812652588,48,236.5323028564453,455.4972195625305,37.39225769042969,273.29793643240015,201.0,0.17222535610198975,135.14891052246094
216.6745060401609,0.08010540157556534,326.2832104539072,49.0,95.72518920898438,1.4969799518585205,0.4724428355693817,0.5916556715965271,0.5426918864250183,368.9649195449837,195.17526245117188,0.026270585008002553,93.34992980957031,1.0,238.44554455445544,-225.41314697265625,189.9681396484375,0.5753479599952698,105.44249727920347,202.0,49000,0.0,0.5449821949005127,0.5598605275154114,49,257.1225891113281,464.70826530456543,75.36682891845703,276.47756764239665,202.0,0.2348516434431076,137.07469177246094
516.5456798996236,0.08097374439239502,332.36132145630836,50.0,97.0635986328125,1.4836575984954834,0.4718018174171448,0.6451064944267273,0.5451470613479614,371.9165347520765,195.00537109375,0.026270585008002553,95.07598876953125,1.0,242.19704433497537,-227.98272705078125,191.22409057617188,0.5822463035583496,105.4578771516374,203.0,50000,0.0,0.5145045518875122,0.5108718276023865,50,220.0709991455078,474.12295174598694,36.81517791748047,280.1048173308749,203.0,0.23069249093532562,139.3852996826172
433.33176902949697,0.08114589750766754,341.0836267222034,51.0,98.23477935791016,1.483117938041687,0.4738379120826721,0.5064265131950378,0.5436730980873108,373.1207550320259,197.31253051757812,0.027337276104373337,96.74212646484375,1.0,243.66507177033492,-228.52259826660156,193.64208984375,0.629349410533905,105.49063872219693,209.0,51000,0.0,0.5987605452537537,0.40839266777038574,51,224.95193481445312,483.4552204608917,46.67133712768555,283.2677480854618,209.0,0.17086049914360046,140.9005584716797
1234.0566406922917,0.08241330087184906,342.4352141305454,52.0,101.64286041259766,1.4777852296829224,0.47439056634902954,0.5317478179931641,0.5421913266181946,389.6772143716464,196.05577087402344,0.026798623766663403,100.7606430053711,1.0,244.31428571428572,-229.26675415039062,192.34097290039062,0.6199145317077637,104.97839318623822,210.0,52000,0.0,0.5482643842697144,0.4066644012928009,52,260.0298156738281,495.34002590179443,21.81818199157715,284.5186621945741,210.0,0.18744872510433197,143.02952575683594
977.7008488195218,0.08289186656475067,352.87725163049436,53.0,103.31633758544922,1.483416199684143,0.4756900370121002,0.44309794902801514,0.5398033857345581,400.7719999272667,198.98934936523438,0.026270585008002553,101.95852661132812,1.0,247.8957345971564,-234.5874481201172,194.4036407470703,0.5962035059928894,104.46551706478122,211.0,53000,0.0,0.6336153149604797,0.45619773864746094,53,259.4624328613281,507.3444471359253,62.451927185058594,288.76243456754827,211.0,0.21378973126411438,145.34710693359375
500.9113033997217,0.08001945912837982,363.73983975693534,54.0,103.93685913085938,1.487953543663025,0.4757661521434784,0.3830327093601227,0.5378871560096741,402.62643147305283,203.57852172851562,0.026270585008002553,101.59561157226562,1.0,250.39906103286384,-235.82691955566406,199.07821655273438,0.5978339910507202,104.48737057706724,213.0,54000,0.0,0.6375980973243713,0.4463063180446625,54,228.38946533203125,516.8088707923889,44.849342346191406,292.0784332233446,213.0,0.19919511675834656,147.6148223876953
391.1152071767949,0.07761365175247192,375.9993927662948,55.0,103.4708480834961,1.4956153631210327,0.4771668016910553,0.5284783244132996,0.5364915132522583,402.4171364858481,207.71011352539062,0.027337276104373337,101.57296752929688,1.0,253.30875576036865,-239.62564086914062,203.02561950683594,0.6291598081588745,104.55074825864455,217.0,55000,0.0,0.6086813807487488,0.45175886154174805,55,216.98081970214844,526.060319185257,100.6323013305664,296.86668998197695,217.0,0.2674477994441986,149.13331604003906
455.27445680747803,0.07645849883556366,373.5958100011052,56.0,102.69499969482422,1.5057851076126099,0.47895118594169617,0.4459660053253174,0.535442590713501,403.3610172058773,212.65921020507812,0.02788675535407124,100.55833435058594,1.0,253.23181818181817,-244.33740234375,207.2124481201172,0.6822885274887085,104.57571811262214,220.0,56000,0.0,0.635338544845581,0.43698468804359436,56,234.10476684570312,535.4971594810486,47.76274108886719,298.66281261985046,220.0,0.18331852555274963,150.61276245117188
342.9054771108331,0.0723658949136734,374.10274438440086,57.0,103.82289123535156,1.5229010581970215,0.4808075726032257,0.4622385501861572,0.5340345501899719,402.30039369543795,217.2021484375,0.026270585008002553,103.03160858154297,1.0,252.75446428571428,-248.88421630859375,213.66183471679688,0.666674017906189,104.6669545134212,224.0,57000,0.0,0.6820322275161743,0.45646512508392334,57,218.85646057128906,544.5844895839691,73.7137451171875,299.1724160465337,224.0,0.22330178320407867,152.33999633789062
