obs_rms_std,total/episodes,reference_Q_std,eval/Q,total/steps,total/duration,reference_Q_mean,param_noise_stddev,ret_rms_std,reference_perturbed_action_mean,train/param_noise_distance,rollout/Q_mean,reference_action_mean,obs_rms_mean,reference_action_std,reference_actor_Q_mean,train/loss_critic,reference_actor_Q_std,rollout/return,rollout/actions_std,train/loss_actor,eval/return_history,rollout/return_history,rollout/episode_steps,reference_perturbed_action_std,eval/return,rollout/actions_mean,total/steps_per_second,rollout/episodes,eval/episodes,ret_rms_mean,total/epochs
8.070151329040527,465.0,162.65406799316406,296.95367431640625,23000,268.19270491600037,254.9786834716797,0.018361167303396805,1.0,0.2645770013332367,0.19697919487953186,173.47076416015625,0.23305028676986694,1.9078680276870728,0.7895426750183105,276.80084228515625,259.3652038574219,165.3404541015625,236.10676661414877,0.7719436883926392,-286.8829650878906,285.2172201933847,279.43757795138777,49.348387096774196,0.7859182953834534,303.6822858104661,0.241108700633049,85.75923050257367,465.0,23.0,0.0,23
8.00366497039795,480.0,171.94923400878906,256.0049133300781,24000,280.0411820411682,267.4656066894531,0.017999379770019416,1.0,0.2976459562778473,0.1865926831960678,178.01284790039062,0.23125867545604706,1.918237566947937,0.7966136336326599,288.15765380859375,264.0098571777344,176.08773803710938,238.88107692046523,0.7736753225326538,-289.1595764160156,283.52468034792156,288.3706937571504,49.91041666666667,0.7793107628822327,244.59626390226967,0.24384339153766632,85.70168082090089,480.0,24.0,0.0,24
7.965514659881592,496.0,180.95359802246094,280.6577453613281,25000,291.78275847435,278.0226745605469,0.017999379770019416,1.0,0.33170509338378906,0.21774820983409882,182.2037811279297,0.3277626633644104,1.9246270656585693,0.772570013999939,301.6153564453125,267.1107482910156,183.56076049804688,240.9485157248638,0.7749170064926147,-293.66644287109375,284.1290898461854,300.9026820518468,50.358870967741936,0.7630704641342163,298.63491780451716,0.24679240584373474,85.6801825122155,496.0,25.0,0.0,25
7.955615520477295,512.0,182.27938842773438,359.3721008300781,26000,303.766232252121,282.6432189941406,0.017644720880324885,1.0,0.25859642028808594,0.2009999305009842,185.8808135986328,0.19836920499801636,1.9347589015960693,0.7948740124702454,303.8465270996094,359.8905029296875,185.85238647460938,243.1333853754683,0.7758140563964844,-300.9850769042969,288.9819750940794,310.74676934376674,50.751953125,0.7835872173309326,410.30410629142887,0.24915173649787903,85.59213381696892,512.0,26.0,0.0,26
7.910490036010742,526.0,186.94549560546875,286.6524353027344,27000,315.6094539165497,283.5309143066406,0.018361167303396805,1.0,0.21947357058525085,0.1822725236415863,191.37611389160156,0.2547054886817932,1.9427179098129272,0.7824909687042236,305.89129638671875,336.2127685546875,191.31105041503906,245.6572328045656,0.7776737213134766,-297.5708312988281,287.66046429229016,315.84333118953055,51.30038022813688,0.790224015712738,253.3011834457694,0.24848420917987823,85.54876815299414,526.0,27.0,0.0,27
7.9001359939575195,538.0,196.47882080078125,404.6065979003906,28000,327.28808188438416,291.738525390625,0.017999379770019416,1.0,0.4044533967971802,0.19368119537830353,196.01266479492188,0.3155050277709961,1.9541970491409302,0.7386738657951355,314.3804931640625,398.3782958984375,201.9814910888672,248.76443179015027,0.7776429057121277,-303.524658203125,288.18326853794105,324.84034368282204,51.933085501858734,0.7031421661376953,302.2989831705162,0.25146588683128357,85.5515417450829,538.0,28.0,0.0,28
7.886410236358643,550.0,197.7762908935547,392.7296142578125,29000,339.3218774795532,300.43060302734375,0.018730226766195082,1.0,0.2763376235961914,0.19110096991062164,201.11056518554688,0.2676275968551636,1.959812879562378,0.7816681861877441,324.30487060546875,405.47833251953125,203.3390655517578,252.12727647625985,0.7774280309677124,-312.8044738769531,291.4345047792962,331.8468337367061,52.64,0.7863784432411194,382.4691195372402,0.254304438829422,85.46457486151176,550.0,29.0,0.0,29
7.85083532333374,564.0,201.44595336914062,410.0842590332031,30000,351.2308020591736,306.12518310546875,0.017999379770019416,1.0,0.2662564814090729,0.18294252455234528,206.58912658691406,0.253493070602417,1.9614665508270264,0.7717634439468384,330.9038391113281,434.4994201660156,207.53860473632812,254.41807791985187,0.7785468697547913,-312.6296691894531,292.057508766013,340.140065826401,53.1790780141844,0.7824262380599976,310.12462438080024,0.2533915042877197,85.41392105737285,564.0,30.0,0.0,30
7.851655960083008,577.0,202.08326721191406,330.9486083984375,31000,363.25014209747314,300.5242919921875,0.018730226766195082,1.0,0.19258847832679749,0.19897334277629852,211.7836456298828,0.21214355528354645,1.9673004150390625,0.795966386795044,327.9186706542969,473.1026916503906,209.09774780273438,256.7584322395002,0.7798365354537964,-316.2513732910156,296.5334620822863,343.92592921544974,53.7157712305026,0.8058628439903259,430.8120615704852,0.25416404008865356,85.34064108275443,577.0,31.0,0.0,31
7.850130081176758,589.0,210.02749633789062,358.51226806640625,32000,375.37966537475586,314.52490234375,0.017999379770019416,1.0,0.2472429871559143,0.19174882769584656,215.71046447753906,0.24180765450000763,1.9682185649871826,0.782709002494812,338.9316711425781,564.8274536132812,214.4745635986328,259.15147645847736,0.7812297940254211,-315.6772766113281,298.3407580023289,354.05930392944043,54.2937181663837,0.7885350584983826,354.3669315236487,0.25265827775001526,85.2470257493921,589.0,32.0,0.0,32
7.816485404968262,604.0,216.72018432617188,332.63983154296875,33000,387.07152581214905,327.497314453125,0.017644720880324885,1.0,0.20954881608486176,0.20975905656814575,218.8559112548828,0.17997395992279053,1.9658727645874023,0.7956290245056152,357.47784423828125,505.8471374511719,222.90003967285156,260.2510527369338,0.7832631468772888,-323.0689392089844,297.8555097409257,354.1756951738641,54.629139072847686,0.7948688864707947,282.3275653760223,0.2504415810108185,85.25556079269788,604.0,33.0,0.0,33
7.806211948394775,614.0,220.11595153808594,394.4603576660156,34000,399.01966094970703,333.00933837890625,0.017644720880324885,1.0,0.25838470458984375,0.20645631849765778,224.03880310058594,0.24487794935703278,1.9690816402435303,0.7788400053977966,363.6144104003906,591.9091796875,227.36288452148438,263.3800801164162,0.7836718559265137,-332.521240234375,300.48488417780715,366.0951059215495,55.32410423452769,0.7805016040802002,387.25424059489495,0.25059157609939575,85.20883386817725,614.0,34.0,0.0,34
7.844757556915283,629.0,225.47994995117188,401.30889892578125,35000,410.9040138721466,332.1654357910156,0.017644720880324885,1.0,0.30744796991348267,0.19944517314434052,227.99636840820312,0.3078920841217041,1.971669316291809,0.7712283134460449,363.2416687011719,630.6411743164062,233.12646484375,264.191206271574,0.7843708395957947,-335.7417297363281,301.90441872638377,358.314423359906,55.548489666136724,0.7577294111251831,350.1685933779879,0.2503191828727722,85.17804357805642,629.0,35.0,0.0,35
7.839024543762207,642.0,232.8919219970703,394.3119812011719,36000,422.7442240715027,327.3861083984375,0.017999379770019416,1.0,0.32313066720962524,0.21382784843444824,232.42312622070312,0.3131107985973358,1.9740523099899292,0.7725701928138733,355.5848388671875,710.1423950195312,239.49554443359375,266.18215533483675,0.7845338582992554,-348.4889831542969,305.5446135796218,357.7353617867806,55.98753894080997,0.7766803503036499,432.95143344295275,0.25108247995376587,85.15787549568266,642.0,36.0,0.0,36
7.814342975616455,654.0,232.48681640625,388.3060607910156,37000,434.60089206695557,330.3275451660156,0.017644720880324885,1.0,0.31400266289711,0.1871560662984848,237.20237731933594,0.2638269364833832,1.9770740270614624,0.7715311646461487,357.19598388671875,697.0139770507812,241.9368896484375,268.11405232895686,0.7844370007514954,-344.9667663574219,305.26847364115764,352.4599713658526,56.510703363914374,0.762554407119751,295.32743585644835,0.25265195965766907,85.13558226728098,654.0,37.0,0.0,37
7.810911655426025,667.0,241.6641082763672,418.9500732421875,38000,446.50657892227173,330.98004150390625,0.018361167303396805,1.0,0.34911689162254333,0.19977998733520508,241.26576232910156,0.32080474495887756,1.9786570072174072,0.7468399405479431,358.7171630859375,784.2782592773438,249.45701599121094,269.3622623034376,0.7851147055625916,-359.2757568359375,305.2313806148027,352.1022181184315,56.90554722638681,0.745766282081604,303.8589386396677,0.25311192870140076,85.10512900329532,667.0,38.0,0.0,38
7.8056745529174805,681.0,240.15480041503906,307.6110534667969,39000,458.09705901145935,331.1522216796875,0.019490749081111935,1.0,0.33113354444503784,0.1889323592185974,245.2072296142578,0.30610907077789307,1.9813083410263062,0.7807864546775818,360.0948486328125,754.4927978515625,247.60755920410156,270.7225618044555,0.7854621410369873,-360.8532409667969,305.01939031633515,346.75552561553627,57.25697503671072,0.7811557650566101,296.96375897456994,0.2542644143104553,85.13479672661337,681.0,39.0,0.0,39
7.795661449432373,694.0,239.275146484375,474.5861511230469,40000,470.1465411186218,334.32171630859375,0.019106704324195603,1.0,0.3139096796512604,0.2247101366519928,249.59234619140625,0.3037455081939697,1.9867948293685913,0.7636749744415283,363.66876220703125,744.3060913085938,250.6443634033203,272.03884461292796,0.785142719745636,-371.9730529785156,308.377322044312,346.51965065660295,57.569164265129686,0.7519657015800476,439.3366594354112,0.2559488117694855,85.07985596326587,694.0,40.0,0.0,40
7.760727882385254,706.0,247.68763732910156,547.48583984375,41000,482.2257790565491,338.6221923828125,0.019106704324195603,1.0,0.32582226395606995,0.21321669220924377,253.96009826660156,0.3532657027244568,1.9942137002944946,0.7483160495758057,365.59893798828125,769.1466674804688,258.38763427734375,274.04775080171265,0.785052478313446,-372.0338134765625,312.0297615517375,356.5279769048183,57.992917847025495,0.7744320631027222,458.12734184875745,0.25786054134368896,85.02241435581166,706.0,41.0,0.0,41
7.757664680480957,721.0,254.78436279296875,555.024658203125,42000,494.0431969165802,354.085693359375,0.017999379770019416,1.0,0.33202171325683594,0.20515716075897217,259.2013244628906,0.27191251516342163,1.9987601041793823,0.7878182530403137,383.9543762207031,888.92431640625,268.90802001953125,274.98235736108217,0.7848517298698425,-380.693359375,314.73577708295414,346.2826661987851,58.18585298196949,0.7763996124267578,425.6824138628367,0.2584550380706787,85.0128091270767,721.0,42.0,0.0,42
7.732057094573975,729.0,263.4454040527344,350.02301025390625,43000,505.8833978176117,363.10443115234375,0.018730226766195082,1.0,0.27951762080192566,0.1922600120306015,263.8555908203125,0.2642695903778076,2.0021257400512695,0.778090238571167,394.785400390625,996.16943359375,276.34686279296875,278.07507250383856,0.7855097651481628,-376.3362121582031,313.92149709104433,365.4045911047828,58.844993141289436,0.8006681203842163,279.7217374308305,0.2580174207687378,84.99982443682205,729.0,43.0,0.0,43
7.716904163360596,742.0,266.4242858886719,512.9927368164062,44000,518.1479585170746,352.43890380859375,0.018361167303396805,1.0,0.37422963976860046,0.2113317847251892,266.8995056152344,0.35171717405319214,2.0045180320739746,0.7380251884460449,383.5584411621094,1097.891845703125,281.9845275878906,280.2528369270825,0.785808265209198,-393.86859130859375,320.2440077343097,370.5866127492999,59.225067385444746,0.7361433506011963,592.1119653947226,0.25691482424736023,84.91782950554665,742.0,44.0,0.0,44
7.689206600189209,754.0,271.2025451660156,389.3779296875,45000,530.0125072002411,368.15167236328125,0.017999379770019416,1.0,0.2972449064254761,0.2041083723306656,270.96954345703125,0.31923264265060425,2.0090458393096924,0.7451584339141846,403.095947265625,1051.6964111328125,285.581298828125,282.41031471653264,0.7857711315155029,-391.7664794921875,322.4020773507686,375.90787073127854,59.61273209549071,0.7431773543357849,417.35714047495986,0.2569144666194916,84.90365677917634,754.0,45.0,0.0,45
7.647416591644287,765.0,278.1310729980469,506.18511962890625,46000,542.3138167858124,367.518310546875,0.017999379770019416,1.0,0.22579434514045715,0.2173643559217453,274.4658203125,0.2191902995109558,2.0140650272369385,0.778862476348877,401.39959716796875,1031.7237548828125,294.92108154296875,284.89648358343464,0.785907506942749,-384.7918395996094,329.6075889446387,389.48853564856904,60.10326797385621,0.7815417647361755,653.8556106687911,0.25750234723091125,84.82173711271635,765.0,46.0,0.0,46
7.629387855529785,777.0,278.6647644042969,468.0934753417969,47000,554.2777559757233,363.37158203125,0.017644720880324885,1.0,0.28349852561950684,0.20444254577159882,277.72039794921875,0.31208887696266174,2.0188241004943848,0.75400310754776,400.298095703125,1106.694580078125,292.9967346191406,286.9164842344917,0.7864087224006653,-405.6248779296875,332.1637819911381,402.21552694936946,60.463320463320464,0.7693236470222473,449.7486621301131,0.2575196325778961,84.79503190104303,777.0,47.0,0.0,47
7.593881607055664,786.0,271.5127868652344,449.90252685546875,48000,566.1404762268066,358.09033203125,0.018361167303396805,1.0,0.33049073815345764,0.20598077774047852,281.9547424316406,0.30343684554100037,2.0210494995117188,0.7427118420600891,393.0948791503906,1160.67626953125,293.2900085449219,289.16057777732084,0.7864329814910889,-397.794189453125,334.75153677764877,413.7254015379195,60.954198473282446,0.7348489761352539,456.3760117436511,0.25779426097869873,84.78461091478343,786.0,48.0,0.0,48
7.592043399810791,799.0,288.5565490722656,419.5941162109375,49000,578.065737247467,374.67913818359375,0.018361167303396805,1.0,0.3231238126754761,0.2042420208454132,285.27423095703125,0.3588573634624481,2.021268367767334,0.7296779155731201,414.48297119140625,1221.756591796875,308.56195068359375,290.4016371978419,0.7861058115959167,-405.8946228027344,336.63373483665714,410.9291544767272,61.237797246558195,0.7496215105056763,426.979241669061,0.25853508710861206,84.76544593927964,799.0,49.0,0.0,49
7.5842084884643555,811.0,282.1400146484375,517.1467895507812,50000,589.9853262901306,387.8642272949219,0.018730226766195082,1.0,0.2545706331729889,0.17195644974708557,288.4845886230469,0.2496291548013687,2.0262911319732666,0.7747597694396973,424.59295654296875,1223.32177734375,305.91009521484375,292.11166018428236,0.7862713932991028,-418.5173034667969,338.44202895754097,414.17057989376656,61.54007398273736,0.7923374176025391,427.0484408808494,0.2595900595188141,84.74787045027634,811.0,50.0,0.0,50
7.618304252624512,825.0,299.8854064941406,530.080078125,51000,601.6731462478638,388.27532958984375,0.018361167303396805,1.0,0.3523860573768616,0.19183604419231415,291.7953796386719,0.3198128342628479,2.0285093784332275,0.7311911582946777,425.12896728515625,1224.420654296875,322.23492431640625,293.01745711873144,0.7862589955329895,-419.4468994140625,337.9159673627698,412.87380543717705,61.75030303030303,0.722285807132721,311.61288762421134,0.2604326903820038,84.76363008394955,825.0,51.0,0.0,51
7.646730422973633,840.0,307.3414306640625,482.3636779785156,52000,613.4855265617371,390.7116394042969,0.017999379770019416,1.0,0.38189131021499634,0.20403333008289337,294.7244873046875,0.40611758828163147,2.0274910926818848,0.7069443464279175,431.9801940917969,1232.00341796875,327.2255859375,293.380270082757,0.7861880660057068,-431.9371032714844,337.05751884416895,394.76382742605375,61.87619047619047,0.7357600331306458,293.27664439552575,0.26069003343582153,84.76157586216024,840.0,52.0,0.0,52
7.65160608291626,852.0,308.2100830078125,525.7042236328125,53000,625.363968372345,393.9053649902344,0.018730226766195082,1.0,0.2689087390899658,0.19611570239067078,297.9880065917969,0.25859585404396057,2.027345895767212,0.7791705131530762,431.38995361328125,1120.4268798828125,329.4256286621094,294.5363453904996,0.7864121794700623,-422.0538330078125,338.20330275539567,388.7484840470081,62.16197183098591,0.7819201946258545,397.7840661391873,0.26022130250930786,84.75064551279604,852.0,53.0,0.0,53
7.635467529296875,864.0,304.27154541015625,531.3929443359375,54000,637.5733778476715,386.3200988769531,0.018361167303396805,1.0,0.2863362729549408,0.17885755002498627,301.4379577636719,0.339855819940567,2.027860164642334,0.749099850654602,427.1705627441406,1337.46826171875,325.6288757324219,295.80655453209545,0.7865687608718872,-427.8431701660156,341.7558209252696,380.5103908563755,62.4212962962963,0.773122251033783,530.0392839285852,0.260040283203125,84.69613361570067,864.0,54.0,0.0,54
7.609210014343262,874.0,315.6881103515625,457.0911560058594,55000,649.8058595657349,401.7488708496094,0.018361167303396805,1.0,0.3348750174045563,0.20704548060894012,304.7103271484375,0.2929665446281433,2.027564287185669,0.7725954651832581,437.5000915527344,1338.69140625,336.2619934082031,297.3776575242864,0.7867723107337952,-433.4743347167969,343.5203291453487,379.9358972399625,62.84096109839817,0.7598631978034973,438.80377302962114,0.26016178727149963,84.64066488528819,874.0,55.0,0.0,55
7.586521148681641,885.0,313.5863342285156,468.8472595214844,56000,661.6685786247253,396.6107177734375,0.019106704324195603,1.0,0.27530214190483093,0.19559836387634277,307.046142578125,0.32523518800735474,2.030710458755493,0.7586684823036194,438.68426513671875,1367.49267578125,334.87506103515625,298.87492634211674,0.7872122526168823,-436.670654296875,344.27432421652964,376.3367970104429,63.152542372881356,0.7908582091331482,385.7440531314749,0.26071327924728394,84.63451614461685,885.0,56.0,0.0,56
7.568563461303711,897.0,313.2777404785156,538.7931518554688,57000,673.7046325206757,415.02764892578125,0.017999379770019416,1.0,0.4162839651107788,0.21418800950050354,310.89825439453125,0.27103838324546814,2.0348737239837646,0.7833540439605713,457.5599365234375,1397.9261474609375,334.3793029785156,300.4943051129167,0.7863406538963318,-438.7865905761719,344.2137150330538,382.471877981914,63.48606465997771,0.732221245765686,340.8196007584075,0.2628965973854065,84.60681023779468,897.0,57.0,0.0,57
