obs_rms_std,eval/episodes,total/epochs,rollout/actions_std,reference_Q_mean,rollout/return_history,ret_rms_mean,obs_rms_mean,total/episodes,rollout/episodes,reference_actor_Q_std,reference_action_std,rollout/episode_steps,ret_rms_std,reference_actor_Q_mean,rollout/return,reference_perturbed_action_mean,eval/Q,train/loss_critic,reference_action_mean,total/steps,reference_Q_std,eval/return,train/param_noise_distance,total/steps_per_second,rollout/actions_mean,train/loss_actor,param_noise_stddev,rollout/Q_mean,reference_perturbed_action_std,total/duration,eval/return_history
0.3551369607448578,308.0,308,0.6383984684944153,209.1656494140625,-196.4669287564658,0.0,0.02467404119670391,394.0,394.0,13.354268074035645,0.5545876622200012,781.4010152284264,1.0,210.87081909179688,-494.07737598484596,0.050586357712745667,228.53094482421875,56.532196044921875,-0.09972427785396576,308000,13.466663360595703,483.511170399949,0.27681541442871094,67.05497119162789,-0.01936161145567894,-132.43484497070312,0.01335415235733134,140.69520568847656,0.534172534942627,4593.246325016022,-51.69537361697536
0.3552792966365814,309.0,309,0.6384132504463196,210.72476196289062,-176.89055276041276,0.0,0.024684570729732513,397.0,397.0,12.788536071777344,0.5675685405731201,778.1712846347607,1.0,211.94500732421875,-491.6336908372999,-0.15113309025764465,230.0009002685547,152.34320068359375,-0.1410355269908905,309000,12.933158874511719,549.5348166265319,0.2590908408164978,67.06206470732583,-0.018775664269924164,-132.41244506835938,0.013896384493189945,140.75302124023438,0.5997210741043091,4607.672032594681,-40.68759722726274
0.35531601309776306,310.0,310,0.6379103064537048,207.9964141845703,-179.46898170363352,0.0,0.024687165394425392,398.0,398.0,13.807317733764648,0.38500213623046875,778.7286432160804,1.0,208.65225219726562,-490.2969756085044,0.07992789149284363,239.5290069580078,79.27464294433594,-0.0349554568529129,310000,13.697080612182617,636.5146781580125,0.2916019856929779,67.05096069026929,-0.018788252025842667,-125.95384979248047,0.014175701821503062,140.9814910888672,0.4428909122943878,4623.349118471146,-32.08572411616481
0.3552958071231842,311.0,311,0.6373485922813416,206.22738647460938,-181.80149244710984,0.0,0.02474091947078705,399.0,399.0,13.341270446777344,0.5496944189071655,779.2832080200501,1.0,207.3270721435547,-488.4811265215436,-0.38507574796676636,217.9886474609375,110.86735534667969,-0.3267875015735626,311000,13.6812162399292,429.5462337407662,0.26030388474464417,67.04136294111578,-0.01833936758339405,-128.01905822753906,0.01335415235733134,141.24850463867188,0.5589907765388489,4638.927169084549,-31.232070164840643
0.355310320854187,312.0,312,0.6367411017417908,205.24057006835938,-181.77483585107487,0.0,0.024702968075871468,400.0,400.0,13.154671669006348,0.49575185775756836,779.835,1.0,206.16848754882812,-486.1946598731765,-0.02713552862405777,213.7655792236328,85.73430633544922,0.028475824743509293,312000,13.387762069702148,261.73468636275845,0.19278539717197418,67.03183150392739,-0.018836557865142822,-132.9261016845703,0.013091022799070031,141.53970336914062,0.4716126322746277,4654.505076169968,-14.75360555224482
0.3552820682525635,313.0,313,0.6361267566680908,203.10324096679688,-175.13988252182529,0.0,0.024747096002101898,401.0,401.0,12.881903648376465,0.4003477394580841,780.3840399002494,1.0,203.71632385253906,-483.8301864397329,0.11895427852869034,228.51109313964844,86.09842681884766,0.09727144986391068,313000,12.755718231201172,485.5873659631519,0.16427817940711975,67.02186727286986,-0.018652433529496193,-126.00501251220703,0.0136225708197137,141.8246612548828,0.4470311403274536,4670.117571115494,-0.46395575140595385
0.3551807701587677,314.0,314,0.6366025805473328,201.24288940429688,-175.34675809513703,0.0,0.024787209928035736,402.0,402.0,12.970072746276855,0.5126767158508301,778.6865671641791,1.0,202.66339111328125,-482.85905630723255,0.10416315495967865,218.31935119628906,111.89456939697266,-0.06430219858884811,314000,12.859536170959473,394.0079097045229,0.15504419803619385,67.01263771080934,-0.018652670085430145,-125.54693603515625,0.014460633428115275,141.84352111816406,0.3990410566329956,4685.68333864212,1.4667041280571034
0.35551825165748596,315.0,315,0.6379151940345764,201.35247802734375,-188.69354275370478,0.0,0.024723727256059647,403.0,403.0,12.919437408447266,0.5128229260444641,779.2357320099255,1.0,203.3119354248047,-485.2882982800636,-0.06299103051424026,213.58859252929688,73.46007537841797,-0.05340087413787842,315000,13.032451629638672,570.0372932796726,0.21654129028320312,67.00340683853557,-0.018754689022898674,-125.29263305664062,0.014460633428115275,140.8050079345703,0.5060349702835083,4701.253486394882,10.272368149423242
0.35546058416366577,316.0,316,0.6372449994087219,203.2902069091797,-210.1178239327727,0.0,0.024703914299607277,404.0,404.0,13.22330093383789,0.508685827255249,779.7821782178218,1.0,204.4756622314453,-490.9027888216764,-0.11619435995817184,230.699951171875,57.50873947143555,-0.011354923248291016,316000,13.48156452178955,528.6083672199018,0.23660047352313995,66.9932893515246,-0.01894412375986576,-126.30660247802734,0.013896384493189945,140.99098205566406,0.548249363899231,4716.890349149704,14.619777353156378
0.355383038520813,317.0,317,0.6365946531295776,202.24560546875,-177.24119201245026,0.0,0.02470848523080349,405.0,405.0,13.788061141967773,0.39848536252975464,780.325925925926,1.0,203.3929443359375,-488.3786670485888,0.019305914640426636,226.186767578125,81.22660064697266,-0.25980430841445923,317000,13.8582181930542,382.1723452305598,0.20448830723762512,66.98401613271078,-0.01891302317380905,-127.32621765136719,0.013091022799070031,141.2807159423828,0.5501053929328918,4732.472286701202,14.679202990568633
