total/episodes,param_noise_stddev,eval/episodes,rollout/episode_steps,rollout/return,train/loss_critic,train/loss_actor,reference_actor_Q_std,ret_rms_mean,reference_Q_mean,reference_Q_std,total/epochs,rollout/Q_mean,reference_perturbed_action_mean,train/param_noise_distance,eval/Q,total/steps,ret_rms_std,rollout/episodes,total/steps_per_second,obs_rms_std,reference_actor_Q_mean,reference_perturbed_action_std,eval/return_history,rollout/actions_mean,eval/return,reference_action_mean,rollout/return_history,total/duration,rollout/actions_std,obs_rms_mean,reference_action_std
164.0,0.0211056883401964,21.0,127.5609756097561,139.21359246562557,22.394208908081055,-113.4633560180664,49.52078628540039,0.0,84.51051330566406,49.7285041809082,21,60.39982223510742,0.3396117389202118,0.21552212536334991,112.82699584960938,21000,1.0,164.0,112.14289123792337,1.4898946285247803,89.938720703125,0.714613139629364,163.17721663131454,0.5732031464576721,140.3164616513322,0.2793370187282562,188.8994691189315,187.26108956336975,0.5386682152748108,0.02817048877477646,0.7195664048194885
172.0,0.020282151651708893,22.0,127.86046511627907,141.5863717419225,24.110532760620117,-116.7076187133789,54.1394157409668,0.0,89.19123840332031,53.91001510620117,22,63.34510040283203,0.37271952629089355,0.22644369304180145,116.59883117675781,22000,1.0,172.0,112.2127365815787,1.5008630752563477,94.59992218017578,0.6968093514442444,165.1402013223666,0.5701676607131958,206.36287983446036,0.3916293680667877,189.1017284709702,196.05617570877075,0.5400918126106262,0.028005918487906456,0.6785878539085388
179.0,0.0211056883401964,23.0,128.33519553072625,143.13614567180235,24.232336044311523,-121.23532104492188,55.827449798583984,0.0,91.40144348144531,55.63895797729492,23,66.32430267333984,0.3757641613483429,0.2308710813522339,132.51605224609375,23000,1.0,179.0,112.23527803625558,1.527698278427124,96.60002136230469,0.6801847219467163,169.21904921858405,0.5658234357833862,258.95370293536723,0.4307837188243866,191.7263405485867,204.9266541004181,0.5429742932319641,0.02710329368710518,0.6638542413711548
185.0,0.020689822899908242,24.0,129.46486486486486,143.4902267179404,22.663066864013672,-126.67047882080078,58.55815505981445,0.0,92.8333740234375,58.40033721923828,24,68.70401763916016,0.3955412805080414,0.198909729719162,127.43759155273438,24000,1.0,185.0,112.36288536544166,1.561541199684143,98.58124542236328,0.6948404312133789,168.64712605875184,0.5624169707298279,155.4928933826112,0.41419628262519836,191.6307336310633,213.59366059303284,0.545689582824707,0.024608662351965904,0.6806044578552246
186.0,0.020689822899908242,25.0,129.38709677419354,143.90243324205971,34.337730407714844,-133.63584899902344,58.429115295410156,0.0,93.05729675292969,58.596622467041016,25,71.91944122314453,0.4112665355205536,0.17985592782497406,150.70864868164062,25000,1.0,186.0,112.3085082985388,1.5368493795394897,98.78234100341797,0.6756913661956787,172.96533924586052,0.5703575611114502,276.6024557364693,0.4402707815170288,192.17814777869899,222.60112237930298,0.5396407246589661,0.02879924327135086,0.6795014142990112
192.0,0.019882513137642284,26.0,135.23958333333334,149.46281903070334,26.78716278076172,-134.564453125,59.52272415161133,0.0,96.30390167236328,59.838470458984375,26,74.43758392333984,0.3198949992656708,0.21115902066230774,127.81305694580078,26000,1.0,192.0,112.32129786234775,1.5566879510879517,102.87265014648438,0.7319259643554688,173.25531333130945,0.5676448345184326,180.5046654675325,0.35762718319892883,203.78505237169426,231.47880673408508,0.5421537160873413,0.028248107060790062,0.7096450328826904
195.0,0.020689822899908242,27.0,134.41538461538462,147.61937662907118,27.9502010345459,-140.859619140625,58.28507995605469,0.0,98.71849822998047,59.43989562988281,27,76.87503051757812,0.36755457520484924,0.23212766647338867,113.76409912109375,27000,1.0,195.0,112.3927039875175,1.5533167123794556,106.19309997558594,0.6863079071044922,168.1407194135583,0.5715823173522949,35.16127755202815,0.4275830090045929,199.73808768328905,240.22911667823792,0.5403017401695251,0.02740529179573059,0.6816204190254211
199.0,0.02152991267583435,28.0,139.78391959798995,154.740171841992,42.364837646484375,-146.5487518310547,58.699283599853516,0.0,101.25589752197266,59.46076965332031,28,79.98339080810547,0.3393685519695282,0.1731652021408081,132.73680114746094,28000,1.0,199.0,112.47039928034887,1.5471453666687012,108.4522933959961,0.7205087542533875,168.4551656753588,0.5698118209838867,176.9452147439736,0.48277440667152405,214.3768097465959,248.95439314842224,0.5402982831001282,0.03182694688439369,0.6443330645561218
205.0,0.021962663920618616,29.0,140.85365853658536,155.1821023182948,56.06468200683594,-150.0952606201172,59.1390495300293,0.0,107.83843231201172,60.03793716430664,29,81.81002044677734,0.397215336561203,0.1815657764673233,144.169189453125,29000,1.0,205.0,112.5266618907529,1.577693223953247,115.08316040039062,0.7177897095680237,171.2352210172879,0.563542902469635,249.07677059130188,0.4208120107650757,219.02223265471767,257.71670031547546,0.5464453101158142,0.028835363686084747,0.709269106388092
213.0,0.021962663920618616,30.0,140.56338028169014,156.10299472815004,32.26388931274414,-154.37335205078125,60.576019287109375,0.0,111.00419616699219,60.94385528564453,30,84.25416564941406,0.47503790259361267,0.17487311363220215,156.76571655273438,30000,1.0,213.0,112.5978368108541,1.595625877380371,117.94454956054688,0.6908772587776184,167.7376625335456,0.5610696077346802,66.30846650501961,0.3987240791320801,223.16392581927775,266.43495869636536,0.5490526556968689,0.027975276112556458,0.7191811203956604
219.0,0.02152991267583435,31.0,141.26027397260273,158.98255725666334,29.91303253173828,-159.67417907714844,61.97798538208008,0.0,110.22383117675781,62.51601028442383,31,87.21287536621094,0.4565441608428955,0.19483283162117004,144.44676208496094,31000,1.0,219.0,112.65994898967746,1.5947699546813965,116.6193618774414,0.67920982837677,168.8863664317628,0.5605629086494446,203.3474833782788,0.5045318007469177,234.23472041036507,275.16433548927307,0.5495467782020569,0.02997070923447609,0.6567198634147644
225.0,0.0211056883401964,32.0,141.77333333333334,160.43888699904696,40.87037658691406,-161.99859619140625,63.29743957519531,0.0,112.38280487060547,63.7547492980957,32,89.65967559814453,0.50603848695755,0.186205193400383,147.0782470703125,32000,1.0,225.0,112.71820185581862,1.591535210609436,119.74415588378906,0.6295621991157532,171.5502437689276,0.5580667853355408,254.13044122103506,0.5508418679237366,231.439499875561,283.89381194114685,0.550739586353302,0.03210506588220596,0.6192706823348999
230.0,0.020282151651708893,33.0,142.84347826086957,164.79894305088294,28.73749351501465,-166.72225952148438,65.83629608154297,0.0,110.63151550292969,65.47359466552734,33,92.75094604492188,0.5655326843261719,0.2087649703025818,198.2906951904297,33000,1.0,230.0,112.64151838713425,1.5830436944961548,118.96216583251953,0.5952313542366028,178.46421244510552,0.557489812374115,399.7112100827991,0.5729609131813049,231.13673868181138,292.96480083465576,0.5510190725326538,0.03639339283108711,0.5732162594795227
236.0,0.018730226766195082,34.0,143.49576271186442,167.8372071285038,55.6292839050293,-169.41693115234375,69.09165954589844,0.0,117.3840103149414,68.591064453125,34,95.22057342529297,0.5533772706985474,0.23046159744262695,202.50343322753906,34000,1.0,236.0,112.58609163147293,1.573832392692566,126.48225402832031,0.5999910235404968,184.45585438641544,0.5556893944740295,382.1800384496425,0.5654520392417908,228.16824936792023,301.9911208152771,0.5516026020050049,0.03806687146425247,0.5863630175590515
241.0,0.018730226766195082,35.0,145.2033195020747,172.57614269927512,36.620079040527344,-172.21644592285156,70.83587646484375,0.0,118.67353057861328,70.46717834472656,35,98.20973205566406,0.5364311337471008,0.180388405919075,175.3214569091797,35000,1.0,241.0,112.59002768272995,1.559767723083496,128.63421630859375,0.6133815050125122,188.70138493294652,0.5548301935195923,333.0494235150032,0.5833700299263,235.91594570027127,310.8623447418213,0.5511225461959839,0.04048892855644226,0.5813259482383728
245.0,0.019882513137642284,36.0,146.34285714285716,176.119575537379,47.98759460449219,-179.45526123046875,71.20294952392578,0.0,138.6112060546875,71.3121109008789,36,101.15489196777344,0.6203806400299072,0.23468831181526184,211.89779663085938,36000,1.0,245.0,112.51597951796039,1.5481404066085815,147.65423583984375,0.5762633085250854,194.5772196830885,0.5528849959373474,400.231435938057,0.5776177048683167,240.52347748095013,319.954553604126,0.5510739088058472,0.04256120324134827,0.604371190071106
250.0,0.020282151651708893,37.0,147.368,179.79826828350969,50.914207458496094,-183.08242797851562,75.03857421875,0.0,132.690673828125,75.41858673095703,37,103.93507385253906,0.41510429978370667,0.2114163041114807,198.38369750976562,37000,1.0,250.0,112.46735989388294,1.5353742837905884,141.8861083984375,0.709298849105835,200.17045238805696,0.5514344573020935,401.5268297669218,0.5092892646789551,246.4509387954302,328.9843385219574,0.5506352186203003,0.04537838697433472,0.665293276309967
254.0,0.019490749081111935,38.0,148.82677165354332,183.52398763590566,38.559757232666016,-188.3253173828125,77.18247985839844,0.0,145.28599548339844,77.39318084716797,38,106.61459350585938,0.41255584359169006,0.2047932893037796,208.74119567871094,38000,1.0,254.0,112.44351781894474,1.5270130634307861,153.6326904296875,0.7005269527435303,204.05050578274844,0.5483200550079346,347.61248138633334,0.44235649704933167,256.9772416883985,337.94744896888733,0.5526220202445984,0.04637029394507408,0.6948624849319458
260.0,0.019106704324195603,39.0,149.90384615384616,187.5626966469975,41.37248992919922,-192.06024169921875,80.91712951660156,0.0,151.5038604736328,81.5841293334961,39,109.07669067382812,0.5254614353179932,0.2330351620912552,199.360595703125,39000,1.0,260.0,112.39200605082848,1.5246460437774658,160.32339477539062,0.662226140499115,209.27254589850088,0.5454131960868835,407.71007029709347,0.5263516306877136,267.2483737752031,346.99976778030396,0.5547664761543274,0.046824175864458084,0.6639878749847412
263.0,0.019106704324195603,40.0,151.50190114068442,190.64374843553685,44.919464111328125,-195.72608947753906,82.52517700195312,0.0,156.38040161132812,83.77208709716797,40,111.9209976196289,0.48573097586631775,0.20134462416172028,212.13951110839844,40000,1.0,263.0,112.32447574176629,1.513789415359497,165.18145751953125,0.6609526872634888,214.0356605561583,0.5443123579025269,399.79713220479846,0.4353684186935425,274.61024587226694,356.11116576194763,0.5555710196495056,0.04802628606557846,0.7024269700050354
268.0,0.019106704324195603,41.0,152.75746268656715,194.12783325991393,42.18424987792969,-198.1683807373047,84.28285217285156,0.0,156.42063903808594,85.82452392578125,41,114.16292572021484,0.3160649836063385,0.2314356118440628,185.87059020996094,41000,1.0,268.0,112.2749421865848,1.5125538110733032,164.74493408203125,0.7716034650802612,209.7297965998575,0.5406121015548706,37.49523834782579,0.3558610677719116,284.0118874177237,365.17498207092285,0.5594007968902588,0.04691174626350403,0.7552900910377502
273.0,0.018361167303396805,42.0,153.5018315018315,195.80631714227835,37.10667419433594,-200.2481689453125,85.22106170654297,0.0,162.48211669921875,87.04452514648438,42,116.2981185913086,0.3883582055568695,0.215714693069458,220.33677673339844,42000,1.0,273.0,112.1982194652022,1.5150703191757202,170.9573211669922,0.7144083976745605,214.36754753259672,0.5379343032836914,404.51533577490426,0.3927931785583496,288.0746381438669,374.33749127388,0.5622060894966125,0.0456390306353569,0.7243844270706177
276.0,0.019882513137642284,43.0,155.1485507246377,195.75043229438478,37.400726318359375,-201.67990112304688,85.48848724365234,0.0,170.047607421875,87.39385223388672,43,117.9467544555664,0.43848904967308044,0.2036108523607254,213.57647705078125,43000,1.0,276.0,112.14686549906551,1.528753399848938,180.2084503173828,0.6879419088363647,218.03855689000991,0.5351868271827698,372.2209499013651,0.4080045521259308,290.38934804235686,383.4257855415344,0.5646960139274597,0.04402315244078636,0.7107160687446594
282.0,0.018730226766195082,44.0,155.96453900709218,196.64772988667787,43.679222106933594,-204.80718994140625,86.79396057128906,0.0,170.0463104248047,88.85133361816406,44,120.1170883178711,0.33351507782936096,0.20696257054805756,234.80645751953125,44000,1.0,282.0,111.98591599192432,1.5377699136734009,178.18023681640625,0.7394647002220154,224.6396432854466,0.5322076082229614,508.48635828922335,0.3314549922943115,293.8781822360738,392.9065508842468,0.5679652094841003,0.04272124171257019,0.7377323508262634
285.0,0.019490749081111935,45.0,157.27719298245614,197.72629061916825,48.26288604736328,-209.13394165039062,89.0419921875,0.0,175.35220336914062,91.02947235107422,45,122.58173370361328,0.3964056074619293,0.18814946711063385,220.10984802246094,45000,1.0,285.0,111.91911730718304,1.540834903717041,183.3442840576172,0.7007411122322083,228.43621582309729,0.529564619064331,395.4854074797268,0.394233375787735,298.06300883643985,402.0760803222656,0.5699512958526611,0.041972946375608444,0.708573579788208
290.0,0.019490749081111935,46.0,158.15172413793104,199.65925521940989,43.83409118652344,-211.71163940429688,91.07791137695312,0.0,171.8833465576172,93.22079467773438,46,124.3992919921875,0.2951820194721222,0.21824195981025696,220.57835388183594,46000,1.0,290.0,111.85046382603564,1.537278175354004,180.60281372070312,0.7565625905990601,231.9956966964319,0.5266003608703613,392.17233599649063,0.35460707545280457,295.62072177255993,411.26338171958923,0.5725405812263489,0.04079980030655861,0.7276062965393066
294.0,0.019490749081111935,47.0,159.29931972789115,201.23194370547617,51.32133483886719,-213.79550170898438,94.3884048461914,0.0,173.68203735351562,96.85714721679688,47,126.56902313232422,0.37062302231788635,0.19773566722869873,220.578369140625,47000,1.0,294.0,111.70723607792337,1.5313892364501953,183.22833251953125,0.7042132019996643,235.1397191390162,0.5238571166992188,379.76475149789246,0.40469345450401306,303.287616611901,420.7426631450653,0.5740797519683838,0.04108334332704544,0.6976801753044128
296.0,0.019106704324195603,48.0,159.61148648648648,201.82579740256685,56.69709014892578,-216.46713256835938,94.65602111816406,0.0,176.17233276367188,96.77287292480469,48,129.20550537109375,0.4546895921230316,0.20084057748317719,220.84706115722656,48000,1.0,296.0,111.63848042505329,1.5243377685546875,184.61553955078125,0.6937689781188965,237.67354566342146,0.5215599536895752,356.7633923104709,0.4073526859283447,300.3151402372866,429.9592740535736,0.5741666555404663,0.04134419560432434,0.6998779773712158
301.0,0.018361167303396805,49.0,162.38205980066445,204.7022285425573,51.6551399230957,-220.26992797851562,95.4245376586914,0.0,178.92242431640625,97.82499694824219,49,131.5502471923828,0.47086301445961,0.21706728637218475,210.9340057373047,49000,1.0,301.0,111.74095648475983,1.5280168056488037,186.90174865722656,0.7020477652549744,235.14826425280708,0.5199674367904663,113.93475654331648,0.4412209093570709,303.59774916081506,438.5142345428467,0.5753338932991028,0.040917642414569855,0.6946731209754944
305.0,0.018361167303396805,50.0,163.92131147540982,204.69427077720698,39.12294006347656,-222.38552856445312,95.40101623535156,0.0,179.6339874267578,97.05577087402344,50,133.17938232421875,0.4785173833370209,0.19385288655757904,231.56224060058594,50000,1.0,305.0,111.48218687125558,1.5309563875198364,188.8328094482422,0.6563125252723694,239.4543422216225,0.517919659614563,450.4521626935775,0.3707021176815033,306.1942161179768,448.50214552879333,0.5776922106742859,0.039098676294088364,0.7126803398132324
306.0,0.018361167303396805,51.0,164.24183006535947,204.4608699665611,70.43274688720703,-224.26220703125,96.31674194335938,0.0,181.774658203125,98.40502166748047,51,135.21133422851562,0.3801088035106659,0.23492972552776337,205.09437561035156,51000,1.0,306.0,111.47072647103126,1.5193654298782349,190.80047607421875,0.7168068289756775,237.984833284848,0.519654393196106,164.5093864461236,0.33187177777290344,307.9413634352615,457.51922154426575,0.5772059559822083,0.04079682379961014,0.7146099805831909
308.0,0.018730226766195082,52.0,167.12337662337663,207.076514789247,74.8286361694336,-223.76226806640625,94.686279296875,0.0,183.13804626464844,96.57560729980469,52,137.4535369873047,0.36368680000305176,0.18247751891613007,226.18527221679688,52000,1.0,308.0,111.47949725074126,1.515784502029419,192.89376831054688,0.7108538746833801,235.25503992337855,0.518190860748291,96.03557848843569,0.47159138321876526,317.10550408147026,466.45348501205444,0.5777731537818909,0.04093034565448761,0.6573995351791382
311.0,0.019490749081111935,53.0,170.0064308681672,208.89144157902095,57.3032341003418,-227.83953857421875,99.87903594970703,0.0,182.55398559570312,101.6231918334961,53,139.7107696533203,0.500408947467804,0.227736234664917,253.89877319335938,53000,1.0,311.0,111.10403975400479,1.5085206031799316,192.27444458007812,0.6397294402122498,244.09657675250122,0.5168103575706482,703.8564918668792,0.43755030632019043,323.13944136808533,477.0303592681885,0.5776607394218445,0.04139257222414017,0.6738621592521667
315.0,0.019490749081111935,54.0,171.12063492063493,209.1037493414765,72.43143463134766,-226.57693481445312,101.43594360351562,0.0,181.42013549804688,103.26280212402344,54,141.35260009765625,0.5927801728248596,0.18661649525165558,212.2912139892578,54000,1.0,315.0,111.16180482729081,1.5066114664077759,191.3114013671875,0.5763188004493713,239.18504743621398,0.51732337474823,-21.12600632700976,0.47733592987060547,321.43556166786357,485.7783668041229,0.5769339203834534,0.04016120731830597,0.6539461016654968
319.0,0.019106704324195603,55.0,171.66457680250784,208.35859131146992,55.5175666809082,-233.22573852539062,103.73281860351562,0.0,183.13815307617188,105.4090805053711,55,142.8572998046875,0.46260568499565125,0.20565544068813324,215.9280242919922,55000,1.0,319.0,111.2175563984671,1.510735034942627,192.97940063476562,0.6602375507354736,235.27895249328498,0.5168027877807617,24.349825575117443,0.38159847259521484,316.49210589149624,494.52624011039734,0.5772751569747925,0.037987686693668365,0.6919835209846497
324.0,0.018730226766195082,56.0,172.42592592592592,208.02204343707334,53.411617279052734,-231.47329711914062,105.30650329589844,0.0,184.76495361328125,107.33720397949219,56,144.41700744628906,0.35738256573677063,0.18644979596138,249.93283081054688,56000,1.0,324.0,111.19616066441083,1.5293045043945312,194.70065307617188,0.7085558772087097,233.05807378035502,0.5142402052879333,110.90974456920887,0.38282808661460876,314.9224552341779,503.61451029777527,0.5793601870536804,0.03403603658080101,0.6975703239440918
