ret_rms_mean,total/duration,reference_perturbed_action_std,reference_actor_Q_std,train/param_noise_distance,reference_action_mean,reference_action_std,train/loss_actor,reference_actor_Q_mean,reference_Q_mean,ret_rms_std,obs_rms_mean,eval/Q,reference_Q_std,rollout/episodes,reference_perturbed_action_mean,param_noise_stddev,rollout/actions_std,total/episodes,eval/episodes,eval/return,train/loss_critic,rollout/episode_steps,obs_rms_std,total/epochs,rollout/return,rollout/actions_mean,rollout/return_history,rollout/Q_mean,total/steps_per_second,eval/return_history,total/steps
0.0,562.2969889640808,0.6811382174491882,3.177111864089966,0.19458744674921036,-0.26083454489707947,0.6554868221282959,-125.17314147949219,130.49237060546875,128.9896240234375,1.0,0.03274264931678772,131.30548095703125,3.1672379970550537,16.0,-0.2803288698196411,0.018730226766195082,0.7162505388259888,16.0,16.0,-2.9600710834829402,6.584455490112305,1000.0,1.9377504587173462,16,-255.863888218522,0.008790548890829086,-255.863888218522,66.7422103881836,28.45471399282572,-168.22399100266037,16000
0.0,597.643967628479,0.6384453773498535,3.081807851791382,0.20036811381578445,-0.12371295690536499,0.6891367435455322,-131.91041564941406,137.47286987304688,136.09320068359375,1.0,0.029279986396431923,127.29606628417969,3.140427589416504,17.0,-0.2584942877292633,0.017999379770019416,0.7128630876541138,17.0,17.0,-253.33180951574815,9.911872863769531,1000.0,1.9665555953979492,17,-255.4715905866006,0.007157306186854839,-255.4715905866006,70.53862762451172,28.445029015281428,-173.23033326813612,17000
0.0,632.8940782546997,0.6767364144325256,4.279551029205322,0.21678588539361954,-0.18274663388729095,0.669136643409729,-136.18626403808594,144.07656860351562,142.49880981445312,1.0,0.031547244638204575,132.62867736816406,4.306522369384766,18.0,-0.17521625757217407,0.017999379770019416,0.710318386554718,18.0,18.0,-226.6304346931708,8.772696495056152,1000.0,1.9870641231536865,18,-252.24776405665398,0.0018637635512277484,-252.24776405665398,73.711669921875,28.44077803609365,-176.19700556952694,18000
0.0,668.1723561286926,0.6890309453010559,5.950100898742676,0.18604613840579987,-0.09042372554540634,0.6789930462837219,-139.44627380371094,149.66265869140625,148.04876708984375,1.0,0.03434478119015694,151.6404266357422,5.823646068572998,19.0,-0.17525501549243927,0.017644720880324885,0.7059699892997742,19.0,19.0,607.153409868772,8.818704605102539,1000.0,1.9722353219985962,19,-250.46058045384794,-0.0032053871545940638,-250.46058045384794,76.79303741455078,28.435776825733456,-134.96803633593225,19000
0.0,703.4002549648285,0.7261962890625,5.87937068939209,0.19132236391305923,-0.017928441986441612,0.7042890787124634,-145.3521728515625,156.98634338378906,155.49085998535156,1.0,0.036797456443309784,151.0789794921875,5.957245826721191,20.0,-0.04368150234222412,0.017999379770019416,0.7063897252082825,20.0,20.0,48.20219826179064,10.980199813842773,1000.0,1.9800742864608765,20,-253.32630544362965,-0.006229195278137922,-253.32630544362965,79.7093276977539,28.433313549196882,-125.8095246060461,20000
0.0,738.735102891922,0.6252126097679138,7.586164951324463,0.21298932284116745,-0.3528228998184204,0.6403419971466064,-148.62159729003906,162.3689727783203,160.85159301757812,1.0,0.03622017800807953,160.48483276367188,7.403017044067383,21.0,-0.35151779651641846,0.018730226766195082,0.7021353840827942,21.0,21.0,240.90573572816825,13.186287879943848,1000.0,1.9906282424926758,21,-246.294335941593,0.00036109317443333566,-246.294335941593,83.01588439941406,28.426969177167056,-108.3468931615597,21000
0.0,773.9842185974121,0.6335254907608032,8.395054817199707,0.19354243576526642,-0.20980161428451538,0.6458180546760559,-153.87498474121094,169.0994415283203,167.4397735595703,1.0,0.0334421806037426,164.4443817138672,8.14175796508789,22.0,-0.1982692927122116,0.017999379770019416,0.6975247263908386,22.0,22.0,-301.8330862607686,16.905746459960938,1000.0,1.981446385383606,22,-213.63444620456775,-0.0077055878937244415,-213.63444620456775,86.6082534790039,28.42435216556179,-117.14172012061466,22000
0.0,809.1851723194122,0.5894307494163513,9.292003631591797,0.18584554642438889,-0.27081093192100525,0.6410807371139526,-157.74578857421875,174.8121795654297,173.3558349609375,1.0,0.03294231370091438,167.34619140625,9.13624382019043,23.0,-0.35479775071144104,0.017644720880324885,0.6959328055381775,23.0,23.0,203.72730712307808,15.0945405960083,1000.0,1.9909123182296753,23,-213.09208643744586,-0.0013411989202722907,-213.09208643744586,89.69961547851562,28.423654790996512,-103.19089284914976,23000
0.0,844.331131696701,0.5360239744186401,10.795790672302246,0.19515139609575272,-0.42624029517173767,0.5363203883171082,-159.09701538085938,177.9785614013672,176.49842834472656,1.0,0.03052736073732376,169.1863555908203,10.769312858581543,24.0,-0.4313236474990845,0.017644720880324885,0.6912418603897095,24.0,24.0,853.33953788695,14.273804664611816,1000.0,1.9955897331237793,24,-195.8628292142846,-0.00704919220879674,-195.8628292142846,92.79624938964844,28.424866854987922,-63.33545823514559,24000
0.0,879.6510291099548,0.5482270121574402,13.288187026977539,0.21510210633277893,-0.47280803322792053,0.5269729495048523,-158.3717498779297,181.4102783203125,179.65228271484375,1.0,0.0291035957634449,175.7664794921875,12.997478485107422,25.0,-0.46544089913368225,0.017297050171870294,0.6887154579162598,25.0,25.0,-121.20483989949803,17.34896469116211,1000.0,2.020385265350342,25,-168.0324455211329,-0.014050353318452835,-168.0324455211329,95.65796661376953,28.42036122585499,-65.65023350171968,25000
