reference_Q_std,train/loss_actor,train/param_noise_distance,rollout/Q_mean,rollout/return_history,reference_perturbed_action_std,reference_action_std,reference_action_mean,train/loss_critic,obs_rms_mean,total/epochs,ret_rms_std,rollout/episodes,param_noise_stddev,obs_rms_std,rollout/episode_steps,total/episodes,rollout/actions_std,rollout/return,ret_rms_mean,eval/return_history,eval/return,eval/episodes,reference_perturbed_action_mean,eval/Q,reference_Q_mean,reference_actor_Q_std,total/steps,reference_actor_Q_mean,total/duration,total/steps_per_second,rollout/actions_mean
3.895397424697876,-2.660146474838257,0.3986280560493469,0.8158503174781799,1.0954420405623162,0.05475612357258797,0.32861223816871643,0.8656024932861328,0.14848953485488892,-0.3257950246334076,1,1.0,17.0,0.16720346283821505,1.8382487297058105,54.11764705882353,17.0,0.5533970594406128,1.0954420405623162,0.0,846.5620138037679,846.5620138037679,1.0,0.9548137784004211,5.663763046264648,1.4663333892822266,3.656141757965088,1000,2.3255136013031006,11.797654867172241,84.76260843861151,0.4406733512878418
6.889896869659424,-5.174261569976807,0.39001795649528503,2.4008848667144775,11.744026988322842,0.2500082552433014,0.14185857772827148,0.9445459246635437,0.2524016201496124,-0.1318848878145218,2,1.0,23.0,0.14259466822295333,1.400073528289795,81.8695652173913,23.0,0.48646754026412964,11.744026988322842,0.0,455.60000579308223,64.63799778239665,2.0,0.8044383525848389,5.0797014236450195,4.9252519607543945,6.7549214363098145,2000,5.793209075927734,20.89253854751587,95.72795548283436,0.6043452620506287
9.6044921875,-6.7532639503479,0.40400800108909607,2.9045608043670654,15.48294740312481,0.4431471824645996,0.3472488224506378,0.7761673331260681,0.2293267697095871,-0.07472331821918488,3,1.0,31.0,0.12160776493778987,1.2605736255645752,95.96774193548387,31.0,0.447730153799057,15.48294740312481,0.0,433.560684354016,389.48204147588365,3.0,0.6369965672492981,18.030038833618164,8.078574180603027,9.473546981811523,3000,8.904411315917969,30.303401947021484,98.9987858539714,0.6774769425392151
12.22610855102539,-8.567442893981934,0.3025118112564087,5.633743762969971,29.864790723474417,0.23309668898582458,0.4161071479320526,0.6826901435852051,0.3923482596874237,-0.022547809407114983,4,1.0,35.0,0.09966297130484332,1.1438558101654053,108.48571428571428,35.0,0.4206623136997223,29.864790723474417,0.0,377.97855326191535,211.2321599856134,4.0,0.8507326245307922,24.673307418823242,9.42765998840332,12.272647857666016,4000,10.452624320983887,39.160483837127686,102.14378393883985,0.7002488374710083
14.551787376403809,-12.492134094238281,0.27033957839012146,8.60133171081543,40.89221624209156,0.33619800209999084,0.5726968050003052,0.5460588335990906,0.6664423942565918,0.013780197128653526,5,1.0,37.0,0.08167823703026889,1.0417706966400146,115.05405405405405,37.0,0.4067924916744232,40.89221624209156,0.0,334.26294546185943,159.40051426163595,5.0,0.7613236308097839,22.70065689086914,10.923999786376953,14.532683372497559,5000,12.277012825012207,48.189035415649414,103.75804281768727,0.7122774124145508
16.791378021240234,-17.311241149902344,0.45662352442741394,10.08263874053955,62.79480874359429,0.5411694645881653,0.6512158513069153,0.41219791769981384,1.4392144680023193,0.02140030451118946,6,1.0,42.0,0.06693894750505577,1.0342456102371216,140.04761904761904,42.0,0.4186233878135681,62.79480874359429,0.0,386.20358803356504,645.906800892093,6.0,0.4822874963283539,32.54814529418945,14.965435028076172,16.577838897705078,6000,16.516111373901367,58.80002450942993,102.04077379317695,0.7049010396003723
16.78057098388672,-20.218433380126953,0.371979296207428,12.992454528808594,80.6873543836994,0.5661143660545349,0.6250327229499817,0.42375269532203674,2.4814682006835938,0.0369240865111351,7,1.0,48.0,0.054859444277966955,1.0132474899291992,145.29166666666666,48.0,0.41671836376190186,80.6873543836994,0.0,401.5164702953281,493.39376386590646,7.0,0.5023323893547058,35.112857818603516,15.685832023620605,16.349552154541016,7000,17.433734893798828,68.85507154464722,101.66280918698979,0.699894368648529
17.729522705078125,-24.554567337036133,0.3153179883956909,15.46592903137207,95.7362674939125,0.6396877765655518,0.6387880444526672,0.5168216824531555,1.5350375175476074,0.048640333116054535,8,1.0,51.0,0.04495975420378481,1.0014557838439941,155.27450980392157,51.0,0.4113599359989166,95.7362674939125,0.0,385.25788270833107,271.4477695993516,8.0,0.5148460865020752,47.06838607788086,19.74429702758789,17.687788009643555,8000,21.89423370361328,77.84815907478333,102.76415133098979,0.698024570941925
19.116012573242188,-29.538558959960938,0.25753462314605713,18.928556442260742,110.45737179460632,0.5939834713935852,0.6902549266815186,0.429133802652359,2.7658934593200684,0.056988880038261414,9,1.0,56.0,0.037587132956139066,1.046455979347229,156.75,56.0,0.4150278866291046,110.45737179460632,0.0,361.3124241767624,169.74875592421296,9.0,0.6009992361068726,39.90568161010742,22.12569808959961,19.262073516845703,9000,24.0728759765625,87.07275605201721,103.36183679110152,0.6853135228157043
20.796184539794922,-34.488800048828125,0.21857567131519318,21.33696937561035,122.25792999823939,0.5812135338783264,0.5855602622032166,0.6017938852310181,3.6631860733032227,0.051568470895290375,10,1.0,60.0,0.034711086666206405,1.154057502746582,165.5,60.0,0.4318331182003021,122.25792999823939,0.0,352.6511116173711,274.6992985828491,10.0,0.6001046895980835,59.84977340698242,24.795940399169922,20.791574478149414,10000,27.069684982299805,96.07550644874573,104.08480131546109,0.6657702326774597
