reference_Q_std,train/loss_actor,train/param_noise_distance,rollout/Q_mean,rollout/return_history,reference_action_mean,reference_action_std,train/loss_critic,obs_rms_mean,total/epochs,ret_rms_std,rollout/episodes,obs_rms_std,rollout/episode_steps,total/episodes,rollout/actions_std,rollout/return,ret_rms_mean,eval/return_history,eval/return,eval/episodes,reference_Q_mean,eval/Q,reference_actor_Q_std,total/steps,reference_actor_Q_mean,total/duration,total/steps_per_second,rollout/actions_mean
4.386632919311523,-159.4478302001953,0.0,60.091495513916016,131.05364817957232,0.36351287364959717,0.828665018081665,15.751788139343262,0.13815079629421234,13,1.0,13.0,2.310041904449463,1000.0,13.0,0.7692868113517761,131.05364817957232,0.0,238.1284453823132,604.4750038987364,13.0,167.34329223632812,175.28797912597656,4.500037670135498,13000,169.25291442871094,621.638552904129,20.91247387934271,-0.011314044706523418
3.4213790893554688,-177.67098999023438,0.0,68.92346954345703,173.7203363045898,0.2794230282306671,0.8372259140014648,22.951671600341797,0.1385231912136078,14,1.0,14.0,2.3550636768341064,1000.0,14.0,0.7630373239517212,173.7203363045898,0.0,287.5679485002717,930.2814890337329,14.0,182.6729736328125,186.03273010253906,3.277602434158325,14000,184.55856323242188,671.5467464923859,20.84739457547016,-0.018377384170889854
3.6644556522369385,-184.8934326171875,0.0,74.35216522216797,142.71982407499328,0.3601492941379547,0.8290226459503174,21.64931869506836,0.1444648802280426,15,1.0,15.0,2.425384759902954,1000.0,15.0,0.7682514190673828,142.71982407499328,0.0,329.1548996719115,911.3722160748688,15.0,194.47494506835938,199.51527404785156,3.9234511852264404,15000,196.2894287109375,721.3450472354889,20.794486712685682,0.0005030300817452371
3.8953020572662354,-193.09486389160156,0.0,82.87825012207031,203.29421957323353,0.4354398250579834,0.7849758863449097,17.43899154663086,0.1448303461074829,16,1.0,16.0,2.4341042041778564,1000.0,16.0,0.7632971405982971,203.29421957323353,0.0,373.45742793639624,1037.9953519036667,16.0,203.99693298339844,215.18365478515625,4.142538070678711,16000,205.49453735351562,771.1976363658905,20.746951553685633,-0.00975464005023241
5.643460750579834,-203.3510284423828,0.0,90.89362335205078,250.13715735688743,0.44987818598747253,0.7838571667671204,15.86257553100586,0.14609786868095398,17,1.0,17.0,2.4270315170288086,1000.0,17.0,0.7611188292503357,250.13715735688743,0.0,413.8587726730038,1060.2802884587247,17.0,211.0858612060547,223.06011962890625,5.758827209472656,17000,213.22320556640625,820.6377174854279,20.71559670946013,-0.01301320269703865
5.917263984680176,-213.69187927246094,0.0,96.2716064453125,243.82672555035035,0.40603265166282654,0.7924160361289978,23.805402755737305,0.14772067964076996,18,1.0,18.0,2.5031816959381104,1000.0,18.0,0.7622679471969604,243.82672555035035,0.0,398.2974503906664,133.75497159093086,18.0,221.56065368652344,192.90870666503906,6.098735809326172,18000,223.38525390625,870.1629583835602,20.685780550159617,-0.014091950841248035
6.714030742645264,-223.35523986816406,0.0,103.43817901611328,265.01588633357295,0.38225945830345154,0.7699204087257385,16.59569549560547,0.14675410091876984,19,1.0,19.0,2.499979257583618,1000.0,19.0,0.7625584602355957,265.01588633357295,0.0,426.4526894736359,933.2469929670876,19.0,233.9571533203125,240.13360595703125,7.059835433959961,19000,236.09341430664062,919.5422580242157,20.66245442686294,-0.022601617500185966
6.612964153289795,-228.71241760253906,0.0,106.98098754882812,242.91296840812674,0.4091319143772125,0.7708161473274231,19.849014282226562,0.14993269741535187,20,1.0,20.0,2.5898611545562744,1000.0,20.0,0.7655286192893982,242.91296840812674,0.0,459.7469763101552,1092.338426204021,20.0,244.2867431640625,260.3464660644531,7.382223606109619,20000,246.11721801757812,968.9478991031647,20.64094469734805,-0.019332999363541603
6.338324069976807,-237.07101440429688,0.0,113.51049041748047,267.98535201935584,0.4267860949039459,0.7684258818626404,26.937429428100586,0.1503228396177292,21,1.0,21.0,2.5911402702331543,1000.0,21.0,0.765458881855011,267.98535201935584,0.0,486.20468968131155,1015.3589571044382,21.0,256.14666748046875,262.37225341796875,6.293042182922363,21000,257.97247314453125,1011.6553292274475,20.758057999888845,-0.02402830496430397
5.254251003265381,-244.06040954589844,0.0,118.54241943359375,271.827280276174,0.3206031620502472,0.8001173138618469,20.546518325805664,0.15102460980415344,22,1.0,22.0,2.6007802486419678,1000.0,22.0,0.7643973231315613,271.827280276174,0.0,511.48250005392384,1042.3165178787813,22.0,267.9537353515625,283.1800842285156,5.174327373504639,22000,269.6296691894531,1048.3581070899963,20.985195660924486,-0.02164342999458313
7.401139259338379,-250.76441955566406,0.0,121.3848876953125,257.073492741521,0.31404533982276917,0.8133256435394287,27.40468978881836,0.1521473228931427,23,1.0,23.0,2.650554656982422,1000.0,23.0,0.765451192855835,257.073492741521,0.0,536.0307401283916,1076.0920217666821,23.0,277.77764892578125,296.5558776855469,8.002436637878418,23000,280.13311767578125,1086.7260813713074,21.1644869799913,-0.020750774070620537
7.464188575744629,-260.32708740234375,0.0,128.7356719970703,266.2419389278675,0.2806875705718994,0.8287953734397888,20.80536460876465,0.15097008645534515,24,1.0,24.0,2.634256362915039,1000.0,24.0,0.7625945806503296,266.2419389278675,0.0,557.6491265949841,1054.872015326612,24.0,291.3555603027344,307.2409973144531,7.676426410675049,24000,293.5101013183594,1136.4645793437958,21.11812408078552,-0.020773792639374733
7.032568454742432,-268.6856994628906,0.0,136.1056365966797,293.2630272046291,0.305343359708786,0.8138885498046875,38.423152923583984,0.1517418771982193,25,1.0,25.0,2.622346878051758,1000.0,25.0,0.7614353895187378,293.2630272046291,0.0,581.1785316585583,1145.8842531843388,25.0,302.1114196777344,319.61444091796875,7.001035213470459,25000,304.263671875,1186.0783910751343,21.077864825897777,-0.018179746344685555
5.921151638031006,-279.7848205566406,0.0,143.2099151611328,314.2455643353905,0.33512672781944275,0.8163691163063049,30.11127471923828,0.15196432173252106,26,1.0,26.0,2.6116695404052734,1000.0,26.0,0.7581378817558289,314.2455643353905,0.0,606.7055189299921,1244.8802007158376,26.0,310.8330078125,329.1153259277344,6.29517126083374,26000,313.1836242675781,1236.0728969573975,21.03435813858486,-0.016211140900850296
5.669376850128174,-287.9587097167969,0.0,150.14895629882812,331.05270162541797,0.2563614547252655,0.8372728228569031,32.662532806396484,0.15134012699127197,27,1.0,27.0,2.6073267459869385,1000.0,27.0,0.7570943236351013,331.05270162541797,0.0,618.6231922850798,928.4826995173571,27.0,320.1837158203125,335.8943176269531,5.518812656402588,27000,322.68084716796875,1285.8615820407867,20.997594435591107,-0.022704478353261948
3.8513898849487305,-298.0941467285156,0.0,156.87899780273438,349.62582427915146,0.33048316836357117,0.8407784700393677,45.349430084228516,0.1514291614294052,28,1.0,28.0,2.6083760261535645,1000.0,28.0,0.7563230395317078,349.62582427915146,0.0,632.9918812303771,1020.9464827534059,28.0,329.87701416015625,344.4382629394531,4.098820209503174,28000,332.2172546386719,1335.6529211997986,20.963529937738606,-0.026403218507766724
3.845909357070923,-305.70074462890625,0.0,162.7080535888672,359.0468642226099,0.23102004826068878,0.8584620356559753,53.01362609863281,0.15232433378696442,29,1.0,29.0,2.607085704803467,1000.0,29.0,0.7571795582771301,359.0468642226099,0.0,651.9979614009586,1184.1682061772392,29.0,334.1688232421875,352.2001037597656,3.7663724422454834,29000,336.2383728027344,1378.6519558429718,21.03504069833786,-0.024066895246505737
3.7952401638031006,-310.9376525878906,0.0,167.7747344970703,368.2586023167738,0.11645179241895676,0.8863177299499512,41.066646575927734,0.15281948447227478,30,1.0,30.0,2.610246419906616,1000.0,30.0,0.7561523914337158,368.2586023167738,0.0,642.4723556973807,366.2297902936242,30.0,342.39691162109375,289.86614990234375,4.110254764556885,30000,344.6439208984375,1412.9910306930542,21.231557276966846,-0.024744827300310135
3.6957614421844482,-318.2590637207031,0.0,173.8675537109375,380.41068591789514,0.15090620517730713,0.8822445869445801,61.170074462890625,0.15216991305351257,31,1.0,31.0,2.60107421875,1000.0,31.0,0.7561330199241638,380.41068591789514,0.0,653.1325905572045,972.9396363519157,31.0,347.418701171875,343.3525085449219,3.9397380352020264,31000,349.3634033203125,1446.9127371311188,21.42492716006189,-0.0292411670088768
4.820689678192139,-323.23724365234375,0.0,179.72586059570312,388.02650975199447,0.29307153820991516,0.849416196346283,58.3248405456543,0.15271493792533875,32,1.0,32.0,2.5940747261047363,1000.0,32.0,0.756212592124939,388.02650975199447,0.0,671.8163520227065,1251.0129574532696,32.0,351.8243408203125,369.02020263671875,4.75516939163208,32000,353.76806640625,1480.8221633434296,21.60961713846163,-0.024305080994963646
5.040399074554443,-327.1521911621094,0.0,185.4853515625,409.38045825065734,0.28531479835510254,0.8765435814857483,50.792728424072266,0.15334370732307434,33,1.0,33.0,2.587614059448242,1000.0,33.0,0.7543288469314575,409.38045825065734,0.0,691.1913693000747,1311.1919221758587,33.0,353.74908447265625,371.6988525390625,4.978918075561523,33000,355.9970703125,1514.7969765663147,21.78509761407312,-0.02622472308576107
5.27129602432251,-328.0494384765625,0.0,187.54905700683594,403.55711260935925,0.2895223796367645,0.8760776519775391,49.12657165527344,0.15486516058444977,34,1.0,34.0,2.616791009902954,1000.0,34.0,0.7550638914108276,403.55711260935925,0.0,704.930406026296,1158.3186179916027,34.0,357.25616455078125,375.9845275878906,5.48418664932251,34000,359.3511962890625,1549.5088872909546,21.942436264075294,-0.024611707776784897
4.396078586578369,-330.4293212890625,0.0,192.75379943847656,404.1000029470894,0.30098044872283936,0.8666990995407104,59.062355041503906,0.15495586395263672,35,1.0,35.0,2.6049773693084717,1000.0,35.0,0.7537864446640015,404.1000029470894,0.0,715.2673763298147,1066.7243666494462,35.0,359.04803466796875,371.1622619628906,4.789608478546143,35000,360.9871520996094,1584.042093038559,22.095372436007626,-0.019525911659002304
5.906894683837891,-335.2320556640625,0.0,197.9250030517578,418.064852163974,0.3030425012111664,0.8583603501319885,43.15544509887695,0.15503543615341187,36,1.0,36.0,2.598593235015869,1000.0,36.0,0.7523656487464905,418.064852163974,0.0,716.4542038427746,757.9931667963713,36.0,363.37750244140625,337.82794189453125,6.373449802398682,36000,365.55853271484375,1620.913173675537,22.20970289134452,-0.02060561254620552
5.994786739349365,-334.7518615722656,0.0,198.19134521484375,396.3806681056668,0.2952251732349396,0.8664842247962952,29.206518173217773,0.15562069416046143,37,1.0,37.0,2.645740509033203,1000.0,37.0,0.754801869392395,396.3806681056668,0.0,733.0413354365885,1330.1780728138888,37.0,368.4815368652344,390.2806396484375,6.3994574546813965,37000,371.11175537109375,1656.429071187973,22.337207577179264,-0.01860414631664753
4.651308059692383,-338.707763671875,0.0,203.11842346191406,408.9130775358402,0.27192422747612,0.8398978114128113,56.08211898803711,0.1567460298538208,38,1.0,38.0,2.6439003944396973,1000.0,38.0,0.7536244988441467,408.9130775358402,0.0,735.2161288586742,815.6834854758465,38.0,372.16033935546875,353.0755615234375,4.754469871520996,38000,374.14666748046875,1691.864712715149,22.460424710328407,-0.013405552133917809
5.368535995483398,-338.5917053222656,0.0,204.45945739746094,396.5227154928386,0.2877218425273895,0.844531238079071,53.162845611572266,0.1569884866476059,39,1.0,39.0,2.6501822471618652,1000.0,39.0,0.7550761103630066,396.5227154928386,0.0,748.3109853618347,1245.915532481932,39.0,375.489013671875,397.463134765625,5.298196315765381,39000,377.5627136230469,1727.6907210350037,22.573484666651655,-0.014617075212299824
4.060955047607422,-341.60174560546875,0.0,209.2781982421875,411.71359420628386,0.293101042509079,0.8440318703651428,75.8342514038086,0.15661180019378662,40,1.0,40.0,2.6473615169525146,1000.0,40.0,0.7552817463874817,411.71359420628386,0.0,761.435460887745,1273.290006398249,40.0,380.7010803222656,399.7335510253906,4.1354522705078125,40000,383.5455322265625,1762.1956963539124,22.698954538796333,-0.01931978203356266
3.502312660217285,-346.328125,0.0,213.78485107421875,414.13320914759635,0.29322361946105957,0.8123394250869751,64.17755889892578,0.15616288781166077,41,1.0,41.0,2.64253306388855,1000.0,41.0,0.7543346881866455,414.13320914759635,0.0,772.0267150350501,1195.676880927251,41.0,383.4276123046875,398.8478088378906,3.721855878829956,41000,385.18475341796875,1797.492530822754,22.809552360828643,-0.01920091174542904
4.355700492858887,-349.85723876953125,0.0,218.1365203857422,428.3891346413007,0.20278598368167877,0.8749983906745911,108.66364288330078,0.1566234529018402,42,1.0,42.0,2.63790225982666,1000.0,42.0,0.7527204155921936,428.3891346413007,0.0,780.8533556092568,1142.745619151731,42.0,382.4727783203125,402.8726501464844,4.363247394561768,42000,384.3463439941406,1835.1039593219757,22.88698674897848,-0.01864062063395977
3.6549503803253174,-350.8359680175781,0.0,222.2921905517578,435.5175088947826,0.3408818542957306,0.8104568123817444,35.09577560424805,0.15652529895305634,43,1.0,43.0,2.6361494064331055,1000.0,43.0,0.7526654601097107,435.5175088947826,0.0,788.3734219376724,1104.2162077311277,43.0,383.3824462890625,402.7521057128906,3.5321249961853027,43000,385.2939453125,1870.539540052414,22.988019808870284,-0.02019272744655609
3.4896316528320312,-355.5965576171875,0.0,226.14752197265625,439.72223649533356,0.29993775486946106,0.8421011567115784,85.36813354492188,0.15610158443450928,44,1.0,44.0,2.633331060409546,1000.0,44.0,0.7521043419837952,439.72223649533356,0.0,796.5364147875606,1147.5451073327467,44.0,383.5921325683594,403.17401123046875,3.4996845722198486,44000,385.57684326171875,1905.2593796253204,23.093968448880087,-0.022847048938274384
4.204024314880371,-358.5399475097656,0.0,229.94593811035156,442.0823645563337,0.21360264718532562,0.8711402416229248,54.54246139526367,0.15546879172325134,45,1.0,45.0,2.6234333515167236,1000.0,45.0,0.7527735829353333,442.0823645563337,0.0,802.0096921544686,1042.8338962984212,45.0,384.42755126953125,402.5342712402344,4.51629638671875,45000,386.5434265136719,1939.6558117866516,23.199992352534803,-0.025019442662596703
4.244163513183594,-361.53570556640625,0.0,233.627197265625,452.79415897592645,0.1654065102338791,0.8959356546401978,70.89002227783203,0.15571659803390503,46,1.0,46.0,2.617351770401001,1000.0,46.0,0.7515202760696411,452.79415897592645,0.0,807.6263763893699,1060.3771669599287,46.0,385.94708251953125,401.3750305175781,4.583165645599365,46000,387.984619140625,1974.2027006149292,23.3005455750171,-0.025298915803432465
4.6761016845703125,-363.7348937988281,0.0,237.14251708984375,464.07393730835037,0.14403869211673737,0.8983741998672485,87.63627624511719,0.15573245286941528,47,1.0,47.0,2.6146531105041504,1000.0,47.0,0.7509737610816956,464.07393730835037,0.0,811.3250790140556,981.4653997495986,47.0,385.2236328125,401.236572265625,5.316874980926514,47000,387.3967590332031,2009.3279438018799,23.39090547413111,-0.027915291488170624
5.006534576416016,-360.40643310546875,0.0,237.66854858398438,448.18857183670224,0.1564658135175705,0.9028943777084351,32.009422302246094,0.15651477873325348,48,1.0,48.0,2.630023956298828,1000.0,48.0,0.7530881762504578,448.18857183670224,0.0,816.2288088541983,1046.7041113409161,48.0,384.8014221191406,401.3330383300781,5.246630668640137,48000,386.635009765625,2044.5162773132324,23.4774359747717,-0.024453790858387947
4.580687046051025,-362.0967712402344,0.0,240.9312286376953,453.6412706222736,0.14264236390590668,0.8953998684883118,68.7088851928711,0.15661105513572693,49,1.0,49.0,2.6291005611419678,1000.0,49.0,0.7518867254257202,453.6412706222736,0.0,819.2593471636845,964.7251860190257,49.0,384.626953125,400.37188720703125,5.407426834106445,49000,387.02197265625,2080.4239342212677,23.55289188611522,-0.0237346850335598
5.540523529052734,-362.3532409667969,0.0,244.06101989746094,463.24293194366624,0.2400912493467331,0.8519905805587769,73.4873275756836,0.15673421323299408,50,1.0,50.0,2.6262054443359375,1000.0,50.0,0.7509906888008118,463.24293194366624,0.0,825.1113575253526,1111.8598652470862,50.0,384.07586669921875,400.0806884765625,5.9553303718566895,50000,386.46441650390625,2115.795480489731,23.6317737045297,-0.024124199524521828
5.197132587432861,-360.92010498046875,0.0,247.07470703125,472.73810042767616,0.17075908184051514,0.8905130624771118,88.8642349243164,0.15668123960494995,51,1.0,51.0,2.6192281246185303,1000.0,51.0,0.7505590319633484,472.73810042767616,0.0,827.838742732484,964.2080030890553,51.0,381.88250732421875,396.0941467285156,5.818363189697266,51000,384.0092468261719,2150.761641025543,23.712530029911534,-0.026046235114336014
5.966925621032715,-362.9874572753906,0.0,249.0450897216797,468.9452542755584,0.20003819465637207,0.8759666085243225,71.56878662109375,0.15650492906570435,52,1.0,52.0,2.621391773223877,1000.0,52.0,0.7506686449050903,468.9452542755584,0.0,830.4729334660292,964.8166608768385,52.0,382.96124267578125,398.85003662109375,5.87536096572876,52000,385.2489013671875,2185.390358686447,23.794376045136016,-0.028127437457442284
5.627010822296143,-362.9522399902344,0.0,251.78224182128906,466.61891471289255,0.2378615289926529,0.8828877210617065,73.38558959960938,0.15676651895046234,53,1.0,53.0,2.6143534183502197,1000.0,53.0,0.7519584894180298,466.61891471289255,0.0,835.0066645987386,1070.7606834996293,53.0,383.173828125,399.350341796875,5.894532680511475,53000,385.33270263671875,2220.196368932724,23.871762309690542,-0.02313695102930069
5.510900020599365,-361.19195556640625,0.0,254.38043212890625,468.13903644464006,0.22092394530773163,0.8702383041381836,60.05080032348633,0.1569749116897583,54,1.0,54.0,2.6108386516571045,1000.0,54.0,0.7515763640403748,468.13903644464006,0.0,839.7629015727189,1091.8434611936732,54.0,380.2060241699219,395.7567138671875,6.039952278137207,54000,382.4526062011719,2255.282854318619,23.943781551212496,-0.021529430523514748
5.89499568939209,-358.17645263671875,0.0,254.65992736816406,456.7822470427142,0.24039627611637115,0.8702359795570374,53.547447204589844,0.15755446255207062,55,1.0,55.0,2.6260182857513428,1000.0,55.0,0.752784013748169,456.7822470427142,0.0,843.4517624963107,1042.6502523702643,55.0,376.82318115234375,394.0354919433594,6.41667366027832,55000,378.8551940917969,2290.283192873001,24.01449749583427,-0.020111192017793655
5.331085205078125,-353.35723876953125,0.0,254.88772583007812,445.3210829168485,0.23511306941509247,0.8557494878768921,110.53874206542969,0.1586800217628479,56,1.0,56.0,2.632207155227661,1000.0,56.0,0.7543112635612488,445.3210829168485,0.0,845.816308835953,975.8663575162775,56.0,378.7409973144531,393.7638854980469,5.687221527099609,56000,381.01708984375,2324.6688928604126,24.08945212455363,-0.016567589715123177
4.933314800262451,-352.101806640625,0.0,257.24139404296875,449.5205246473997,0.22172658145427704,0.876612663269043,93.08038330078125,0.15858538448810577,57,1.0,57.0,2.6274659633636475,1000.0,57.0,0.75297611951828,449.5205246473997,0.0,847.5848617292897,946.6238237561474,57.0,376.3332824707031,391.7534484863281,4.859070301055908,57000,378.66058349609375,2358.8194160461426,24.164630667464788,-0.01610751450061798
5.459057331085205,-353.7633972167969,0.0,259.5359802246094,454.5722230850894,0.2308587282896042,0.8718937039375305,94.25386810302734,0.1583033800125122,58,1.0,58.0,2.621837854385376,1000.0,58.0,0.7525257468223572,454.5722230850894,0.0,844.5106493881748,669.2805459446236,58.0,375.8536376953125,390.1762390136719,5.7933669090271,58000,377.610595703125,2392.9315173625946,24.238052605837034,-0.017686093226075172
6.437422752380371,-354.260986328125,0.0,261.7562255859375,460.20289618216924,0.29353418946266174,0.8492705821990967,31.834575653076172,0.15821076929569244,59,1.0,59.0,2.6159021854400635,1000.0,59.0,0.751716136932373,460.20289618216924,0.0,844.8292789734866,863.3097949215665,59.0,375.94268798828125,391.6969909667969,6.494726657867432,59000,378.03826904296875,2427.0848212242126,24.308997973231367,-0.018683288246393204
5.971587181091309,-353.9454040527344,0.0,263.8695068359375,463.2490406480871,0.3187275826931,0.8261222243309021,67.91278076171875,0.15795892477035522,60,1.0,60.0,2.6110081672668457,1000.0,60.0,0.7518271803855896,463.2490406480871,0.0,846.6943995566005,956.7365139603298,60.0,375.57763671875,391.96929931640625,6.417776584625244,60000,377.64813232421875,2461.220634698868,24.37814763703257,-0.02043825201690197
5.859813213348389,-353.9041748046875,0.0,265.8777770996094,466.99789128221414,0.39565184712409973,0.8059912323951721,40.65876388549805,0.15778154134750366,61,1.0,61.0,2.609445810317993,1000.0,61.0,0.7498204112052917,466.99789128221414,0.0,851.0447619830175,1112.06650756803,61.0,374.71337890625,391.7650451660156,6.181025505065918,61000,377.17236328125,2495.1739246845245,24.44719359902436,-0.02111966535449028
5.45626163482666,-354.5679931640625,0.0,267.8150329589844,465.68763348425824,0.45989513397216797,0.7800833582878113,81.7970962524414,0.1578221619129181,62,1.0,62.0,2.6001169681549072,1000.0,62.0,0.7497898936271667,465.68763348425824,0.0,851.8100015885708,898.489617527325,62.0,375.000244140625,388.22088623046875,5.63297700881958,62000,377.25152587890625,2530.4779822826385,24.501299925981726,-0.018568579107522964
5.421457767486572,-352.8333740234375,0.0,268.18634033203125,457.59326486203105,0.42010414600372314,0.8042688965797424,66.14251708984375,0.15765543282032013,63,1.0,63.0,2.61089825630188,1000.0,63.0,0.7508319020271301,457.59326486203105,0.0,846.3893570414149,510.30939511775233,63.0,372.9232177734375,332.1223449707031,5.6944899559021,63000,375.1921081542969,2566.2892413139343,24.54906445687476,-0.019661912694573402
5.785800457000732,-351.32794189453125,0.0,270.0118408203125,461.61093319577674,0.41752585768699646,0.80113685131073,74.86239624023438,0.15751713514328003,64,1.0,64.0,2.605297803878784,1000.0,64.0,0.7499098181724548,461.61093319577674,0.0,848.5775555660218,986.4340626162539,64.0,371.4500732421875,388.14739990234375,5.691439628601074,64000,373.67694091796875,2601.2971053123474,24.60311045182026,-0.020438112318515778
4.858397960662842,-348.5411071777344,0.0,271.7332458496094,463.9127432547647,0.4353289306163788,0.8000656962394714,54.580039978027344,0.15759241580963135,65,1.0,65.0,2.6007978916168213,1000.0,65.0,0.7489253282546997,463.9127432547647,0.0,836.1301079965419,39.49346354983049,65.0,368.7411804199219,299.0700988769531,5.218271732330322,65000,370.8382568359375,2635.467746734619,24.66355358760732,-0.0193594042211771
5.773860454559326,-346.1785583496094,0.0,271.21759033203125,451.5055446268078,0.4093590974807739,0.8154692649841309,38.938804626464844,0.15898960828781128,66,1.0,66.0,2.5945804119110107,1000.0,66.0,0.7508588433265686,451.5055446268078,0.0,832.159963257811,574.1005552402987,66.0,369.62225341796875,339.33709716796875,5.995683193206787,66000,372.0248107910156,2670.263995885849,24.716657267479192,-0.01298118382692337
