reference_Q_std,rollout/actions_std,rollout/return_history,rollout/episode_steps,train/param_noise_distance,eval/return_history,train/loss_actor,reference_Q_mean,total/episodes,train/loss_critic,eval/Q,param_noise_stddev,obs_rms_mean,reference_perturbed_action_mean,total/steps_per_second,reference_actor_Q_mean,reference_actor_Q_std,eval/return,eval/episodes,ret_rms_std,reference_action_std,rollout/episodes,total/epochs,ret_rms_mean,rollout/actions_mean,rollout/return,rollout/Q_mean,total/duration,reference_perturbed_action_std,reference_action_mean,total/steps,obs_rms_std
2.434194326400757,0.7812041640281677,-329.96317569913356,1000.0,0.20719173550605774,-198.16764645104251,-6.606444835662842,7.636210918426514,11.0,0.11008814722299576,11.54470157623291,0.03269941380439557,0.05634061247110367,0.01813475228846073,71.10533079133941,8.471449851989746,2.14630126953125,458.30872906261203,11.0,1.0,0.6862083077430725,11.0,11,0.0,0.1863836646080017,-329.96317569913356,2.304184913635254,154.70007491111755,0.6972225308418274,0.1276906132698059,11000,1.2533082962036133
2.255948781967163,0.7831577062606812,-262.8654470562986,1000.0,0.26713666319847107,-133.43952742165277,-7.321541786193848,8.943572044372559,12.0,0.22400808334350586,13.50682544708252,0.03142349394213421,0.05773696303367615,0.2265445739030838,71.1318118209823,9.7117919921875,2.0215041637420654,578.5697819016344,12.0,1.0,0.6567708849906921,12.0,12,0.0,0.18033191561698914,-262.8654470562986,3.144533157348633,168.70089054107666,0.6512756943702698,0.17681646347045898,12000,1.3516185283660889
2.3708457946777344,0.7809193730354309,-236.10750893745697,1000.0,0.16858969628810883,-87.43377916410317,-8.042067527770996,9.896872520446777,13.0,0.17486006021499634,15.208715438842773,0.032055106170371106,0.057455141097307205,0.19526511430740356,71.16173045883471,10.60273551940918,2.254009962081909,464.6351999264922,13.0,1.0,0.6796839833259583,13.0,13,0.0,0.18218089640140533,-236.10750893745697,3.8802921772003174,182.68246030807495,0.6776473522186279,0.14650404453277588,13000,1.3677847385406494
2.5201573371887207,0.7766445279121399,-223.0667063482464,1000.0,0.2156345248222351,-21.46380548835108,-10.063876152038574,11.213641166687012,14.0,0.34886807203292847,17.65215301513672,0.032055106170371106,0.05867776274681091,0.2728298008441925,71.19352297730869,11.984282493591309,2.369873046875,836.145852296426,14.0,1.0,0.7075976729393005,14.0,14,0.0,0.18550102412700653,-223.0667063482464,4.495161056518555,196.64710235595703,0.6288406848907471,0.13404126465320587,14000,1.4161237478256226
2.736050605773926,0.7673658132553101,-187.27583864244554,1000.0,0.2233743518590927,-0.18141442393068702,-11.256346702575684,13.110136032104492,15.0,0.32632172107696533,18.992828369140625,0.032055106170371106,0.060424238443374634,0.03133798763155937,71.20696295448114,13.932626724243164,2.6797850131988525,297.7720604779548,15.0,1.0,0.666325569152832,15.0,15,0.0,0.18995924293994904,-187.27583864244554,5.271134853363037,210.6535565853119,0.653148353099823,-0.16135673224925995,15000,1.4466578960418701
2.8747572898864746,0.7643982172012329,-158.95090744933594,1000.0,0.14682944118976593,9.924981847494628,-13.141600608825684,15.096715927124023,16.0,0.3280048668384552,20.277193069458008,0.03019736003336582,0.060952454805374146,-0.006874640937894583,71.2122635294075,16.282793045043945,2.7019762992858887,161.52092591887518,16.0,1.0,0.7292139530181885,16.0,16,0.0,0.18828867375850677,-158.95090744933594,6.179218292236328,224.68040204048157,0.7125248908996582,-0.1002526506781578,16000,1.4724758863449097
2.4179165363311768,0.7567011117935181,-145.39101618008453,1000.0,0.1456025093793869,-9.787781094856284,-15.994128227233887,17.548484802246094,17.0,0.8421677947044373,9.471226692199707,0.030197360033365817,0.05790778994560242,0.010486647486686707,71.22627168972615,18.571029663085938,2.248051643371582,-325.1919881724709,17.0,1.0,0.7251319885253906,17.0,17,0.0,0.18365159630775452,-145.39101618008453,7.115098476409912,238.67597723007202,0.7007690072059631,-0.05221747234463692,17000,1.488173246383667
2.9089901447296143,0.7523722648620605,-132.83113819644637,1000.0,0.14944680035114288,10.088495623788077,-19.012792587280273,18.506771087646484,18.0,0.929104745388031,23.10492515563965,0.029602352743226954,0.05712500959634781,0.012093712575733662,71.27062154212865,19.266090393066406,2.920292615890503,347.9851998407422,18.0,1.0,0.6184853315353394,18.0,18,0.0,0.18275777995586395,-132.83113819644637,7.980916500091553,252.55848217010498,0.6323686838150024,0.04606395587325096,18000,1.4972491264343262
3.2679412364959717,0.7465559840202332,-92.45675071571445,1000.0,0.1451912522315979,-6.570022861673839,-21.782575607299805,20.060626983642578,19.0,0.2976416349411011,13.468713760375977,0.030197360033365817,0.05762410908937454,0.1311502307653427,71.30087249843133,21.075786590576172,3.094630002975464,-306.4233555999883,19.0,1.0,0.6243922114372253,19.0,19,0.0,0.1771203577518463,-92.45675071571445,8.97106647491455,266.4764025211334,0.6547131538391113,0.07670927047729492,19000,1.5216652154922485
3.573739528656006,0.7445774674415588,-99.9044180420731,1000.0,0.16559948027133942,52.26968704384383,-24.38001251220703,22.697389602661133,20.0,0.5608289241790771,34.1290168762207,0.02901906944733551,0.059428200125694275,0.0303980503231287,71.28896652141482,23.72793197631836,3.4188072681427,1170.2241752486796,20.0,1.0,0.5617892742156982,20.0,20,0.0,0.17236502468585968,-99.9044180420731,9.320284843444824,280.5483229160309,0.5997902154922485,0.08172578364610672,20000,1.5353389978408813
3.766340494155884,0.7417894005775452,-59.07010702452752,1000.0,0.22901000082492828,91.59547189051816,-27.295612335205078,25.84095001220703,21.0,2.1530423164367676,36.49629211425781,0.02901906944733551,0.060523685067892075,0.1465797871351242,71.29633716583741,27.405780792236328,3.5058770179748535,878.1111688240046,21.0,1.0,0.5536854863166809,21.0,21,0.0,0.1659707874059677,-59.07010702452752,10.573323249816895,294.5452857017517,0.5465933084487915,0.043815791606903076,21000,1.5468382835388184
3.023068428039551,0.7352913618087769,-5.488864102082971,1000.0,0.18746501207351685,132.82787688695228,-31.862964630126953,31.222543716430664,22.0,1.7661203145980835,42.301902770996094,0.029602352743226954,0.06306491047143936,0.03477996587753296,71.30371518471033,32.694091796875,2.6024320125579834,998.7083818120694,22.0,1.0,0.6012350916862488,22.0,22,0.0,0.16678176820278168,-5.488864102082971,11.908530235290527,308.5393228530884,0.6211299300193787,0.03428645804524422,22000,1.563245177268982
2.801511526107788,0.7294148206710815,47.13199326666116,1000.0,0.22078841924667358,159.903403068847,-36.075435638427734,34.496543884277344,23.0,0.8063461184501648,45.142860412597656,0.028447279136688076,0.06451570242643356,0.039170097559690475,71.31781922890646,35.74906539916992,2.5883445739746094,755.5649790705307,23.0,1.0,0.5661730766296387,23.0,23,0.0,0.16258665919303894,47.13199326666116,13.354365348815918,322.50004625320435,0.5706557631492615,-0.015414129011332989,23000,1.5800371170043945
2.9276914596557617,0.7309204339981079,40.38089900584049,1000.0,0.2255631685256958,176.54699517187024,-40.169002532958984,38.11563491821289,24.0,2.0435562133789062,48.5201301574707,0.02901906944733551,0.06782597303390503,0.09682566672563553,71.32255671609177,39.509544372558594,2.8819961547851562,559.3496135414043,24.0,1.0,0.5695417523384094,24.0,24,0.0,0.1730138063430786,40.38089900584049,13.830123901367188,336.49943447113037,0.6234949231147766,0.1746755987405777,24000,1.5801138877868652
3.4059956073760986,0.7256883382797241,49.037296311257485,1000.0,0.20355944335460663,214.16289724945628,-45.684391021728516,43.55158996582031,25.0,5.348310470581055,58.530357360839844,0.027886755354071244,0.06818146258592606,-0.05497175082564354,71.32062182220962,45.137943267822266,3.288954973220825,1116.9445471115218,25.0,1.0,0.6053581833839417,25.0,25,0.0,0.17188650369644165,49.037296311257485,15.092998504638672,350.52975368499756,0.6299684643745422,0.04059884697198868,25000,1.5936411619186401
3.56888484954834,0.7239552140235901,84.48012303285252,1000.0,0.2044835239648819,251.3015426710902,-50.93034744262695,48.01179504394531,26.0,3.2097251415252686,64.03436279296875,0.027886755354071244,0.068362295627594,0.09388774633407593,71.3290847672713,49.851375579833984,3.4242095947265625,1179.7676782119374,26.0,1.0,0.5739166140556335,26.0,26,0.0,0.16635648906230927,84.48012303285252,16.843582153320312,364.50769114494324,0.5537664294242859,0.08135078102350235,26000,1.596448540687561
3.6343212127685547,0.7189310193061829,119.99449851545623,1000.0,0.19201034307479858,286.0946751591829,-56.303218841552734,53.22118377685547,27.0,1.4561294317245483,68.83716583251953,0.02733727610437334,0.06965412944555283,0.09991855174303055,71.33420187054757,55.06663513183594,3.498915910720825,1190.716119849592,27.0,1.0,0.6215783357620239,27.0,27,0.0,0.1675349473953247,119.99449851545623,18.655576705932617,378.50006437301636,0.6373368501663208,0.021986698731780052,27000,1.5980489253997803
3.6107869148254395,0.7134331464767456,162.5637624495459,1000.0,0.18115463852882385,328.35288428375407,-62.31181716918945,58.32390594482422,28.0,7.385410785675049,74.21981048583984,0.026270585008002556,0.07114364951848984,-0.05246453359723091,71.33808744093216,60.245426177978516,3.2265663146972656,1469.324530647176,28.0,1.0,0.6037101745605469,28.0,28,0.0,0.17017588019371033,162.5637624495459,20.53996467590332,392.4972059726715,0.5681782960891724,-0.01425248384475708,28000,1.5982450246810913
3.46517276763916,0.7092117667198181,177.58555190092684,1000.0,0.15081793069839478,344.5877380911165,-67.25570678710938,63.35932159423828,29.0,7.4719343185424805,75.9107894897461,0.025245515830755405,0.07087245583534241,-0.01168388593941927,71.33588139297854,65.05593872070312,3.120832681655884,799.1636446972636,29.0,1.0,0.5823712348937988,29.0,29,0.0,0.16616292297840118,177.58555190092684,22.289905548095703,406.52753472328186,0.5835161209106445,-0.002238710643723607,29000,1.6176798343658447
3.2625560760498047,0.7046650648117065,190.30164765337935,1000.0,0.18360936641693115,370.68222913485687,-71.66680908203125,67.85113525390625,30.0,1.3835420608520508,82.9403076171875,0.025245515830755405,0.07054147124290466,0.10282948613166809,71.33807241572423,69.3983154296875,3.0169107913970947,1127.4224694033269,30.0,1.0,0.5756171941757202,30.0,30,0.0,0.1617213487625122,190.30164765337935,24.009687423706055,420.5328092575073,0.547368049621582,0.10188877582550049,30000,1.6336991786956787
5.0786590576171875,0.6999726295471191,210.34967472214447,1000.0,0.16643685102462769,391.53716753885493,-75.8614273071289,70.59724426269531,31.0,6.760575771331787,81.82630157470703,0.026270585008002556,0.071308434009552,0.03834748640656471,71.33860018899743,72.64369201660156,4.284651756286621,1017.1853196587978,31.0,1.0,0.6076174974441528,31.0,31,0.0,0.16623620688915253,210.34967472214447,25.94084358215332,434.54735469818115,0.6306759119033813,0.11123587936162949,31000,1.6320053339004517
3.7617266178131104,0.6970897316932678,238.6007094337462,1000.0,0.19378556311130524,426.6692679993821,-80.8049545288086,75.82455444335938,32.0,5.884943008422852,94.1671371459961,0.026798623766663407,0.07180847227573395,0.08208810538053513,71.34263886116702,77.47225189208984,3.230868101119995,1515.764382275725,32.0,1.0,0.6389967799186707,32.0,32,0.0,0.1661459505558014,238.6007094337462,27.96409797668457,448.5396182537079,0.5668849349021912,0.06905106455087662,32000,1.6339385509490967
4.534285545349121,0.6922895908355713,267.00013700280306,1000.0,0.20817770063877106,449.7098494277349,-85.995361328125,80.028564453125,33.0,6.396608352661133,91.61797332763672,0.026270585008002556,0.07344012707471848,0.17872171103954315,71.326284565684,81.6332778930664,3.5518863201141357,1187.0084551350246,33.0,1.0,0.533447802066803,33.0,33,0.0,0.16922952234745026,267.00013700280306,29.97471046447754,462.66254019737244,0.5090561509132385,0.09300347417593002,33000,1.6468225717544556
4.084414005279541,0.687353253364563,305.0627886396546,1000.0,0.24811749160289764,484.5418604605699,-90.40377807617188,83.9881591796875,34.0,4.8961639404296875,103.75181579589844,0.026270585008002556,0.07530972361564636,-0.032752059400081635,71.32947498800559,86.1458740234375,3.39216685295105,1633.9982245441274,34.0,1.0,0.6055892109870911,34.0,34,0.0,0.17259541153907776,305.0627886396546,32.06260681152344,476.6612961292267,0.583299458026886,0.04884083941578865,34000,1.6511262655258179
5.224380970001221,0.6841925978660583,328.7882687765622,1000.0,0.18055127561092377,513.7633356876854,-95.50083923339844,88.62626647949219,35.0,8.773248672485352,108.28961181640625,0.02733727610437334,0.07624638825654984,0.04663621261715889,71.34122442174456,90.69792175292969,4.032905578613281,1507.2934934096133,35.0,1.0,0.5672767758369446,35.0,35,0.0,0.17183247208595276,328.7882687765622,34.089447021484375,490.59993410110474,0.5576292872428894,0.08485826849937439,35000,1.6662336587905884
3.5212602615356445,0.6799377799034119,353.35971054018006,1000.0,0.16908405721187592,535.2229111591225,-100.57759094238281,94.03269958496094,36.0,15.372723579406738,112.78356170654297,0.026798623766663407,0.07763475179672241,0.08462768793106079,71.34841764014159,95.75684356689453,3.4239578247070312,1286.3080526594213,36.0,1.0,0.5724486708641052,36.0,36,0.0,0.17614758014678955,353.35971054018006,36.1834716796875,504.56620049476624,0.549951434135437,0.07065830379724503,36000,1.6754839420318604
3.5695571899414062,0.6770899891853333,366.5219350111457,1000.0,0.26280447840690613,564.0998285082987,-105.434326171875,98.50481414794922,37.0,7.6729960441589355,117.67095184326172,0.027886755354071244,0.07730837911367416,-0.027875253930687904,71.35772598041001,100.30773162841797,3.3839101791381836,1603.6688530786425,37.0,1.0,0.5946650505065918,37.0,37,0.0,0.17160458862781525,366.5219350111457,38.212486267089844,518.5142812728882,0.5594542026519775,0.10304271429777145,37000,1.673706293106079
3.7802093029022217,0.6744426488876343,390.21732518704323,1000.0,0.1797187477350235,584.8692703267028,-110.12482452392578,103.16353607177734,38.0,17.62177085876465,121.9037094116211,0.026270585008002556,0.07794071733951569,-0.08168673515319824,71.36091397458696,105.11634826660156,3.3701279163360596,1353.3386176076538,38.0,1.0,0.6800351738929749,38.0,38,0.0,0.16945233941078186,390.21732518704323,40.308815002441406,532.5043904781342,0.6796411871910095,-0.003871932625770569,38000,1.6878488063812256
5.282287120819092,0.6732046604156494,423.0174165311326,1000.0,0.25065168738365173,608.108338881226,-114.58029174804688,106.32646942138672,39.0,9.082681655883789,126.8814468383789,0.02426044449968572,0.07930982857942581,-0.02351541258394718,71.37188770286568,108.03277587890625,4.1395063400268555,1491.192943953112,39.0,1.0,0.6338939070701599,39.0,39,0.0,0.16809813678264618,423.0174165311326,42.477455139160156,546.433634519577,0.6627545952796936,0.08832819014787674,39000,1.6949200630187988
3.281052589416504,0.6705101132392883,446.1991416730024,1000.0,0.19951428472995758,634.0895294726449,-119.060302734375,111.51748657226562,40.0,8.735883712768555,131.4978485107422,0.025245515830755405,0.08089177310466766,0.10090047866106033,71.37411723782402,113.25189971923828,3.1635501384735107,1647.3559625379778,40.0,1.0,0.6198990941047668,40.0,40,0.0,0.17109091579914093,446.1991416730024,44.61640167236328,560.4272465705872,0.6003279685974121,0.1336839497089386,40000,1.6962069272994995
4.611133098602295,0.6676304936408997,471.34240676227734,1000.0,0.22392694652080536,653.9547976053863,-123.48894500732422,113.6866455078125,41.0,18.157367706298828,135.13702392578125,0.025245515830755405,0.08247298747301102,0.11362796276807785,71.37535869682785,115.78628540039062,3.54215407371521,1448.5655229150414,41.0,1.0,0.5943768620491028,41.0,41,0.0,0.17488130927085876,471.34240676227734,46.762779235839844,574.4279363155365,0.5902053117752075,0.03941961005330086,41000,1.6972904205322266
3.58691668510437,0.6652340888977051,498.152083197424,1000.0,0.2195325642824173,674.3623645040715,-129.31834411621094,120.01811218261719,42.0,3.6368539333343506,139.91729736328125,0.02426044449968572,0.08407911658287048,0.06929899007081985,71.3733975300752,122.04254150390625,3.2627804279327393,1511.0726073501635,42.0,1.0,0.5713710784912109,42.0,42,0.0,0.17556232213974,498.152083197424,48.92720031738281,588.4545426368713,0.5719471573829651,0.17457081377506256,42000,1.7050765752792358
4.666524410247803,0.6656481623649597,481.44833218922736,1000.0,0.20661523938179016,688.0814078424679,-133.60549926757812,124.2516860961914,43.0,15.219532012939453,143.68499755859375,0.02426044449968572,0.08170266449451447,0.05461325868964195,71.36463171514524,126.34414672851562,3.066685438156128,1264.281228055118,43.0,1.0,0.5728411078453064,43.0,43,0.0,0.17194627225399017,481.44833218922736,50.80328369140625,602.5393667221069,0.6096383333206177,0.14471547305583954,43000,1.6890733242034912
4.33449125289917,0.6638063788414001,496.0510795926835,1000.0,0.17052483558654785,707.046932008565,-138.1759490966797,127.95146942138672,44.0,20.253873825073242,149.3082733154297,0.02426044449968572,0.08249253034591675,0.1971064656972885,71.36574447400633,130.32501220703125,3.127863645553589,1522.5644711507425,44.0,1.0,0.6646974086761475,44.0,44,0.0,0.17489391565322876,496.0510795926835,52.94170379638672,616.5422966480255,0.6966654062271118,0.1483946293592453,44000,1.6875441074371338
3.579862594604492,0.6629247665405273,514.9912495361372,1000.0,0.15896755456924438,721.9997799671243,-142.6467742919922,132.29669189453125,45.0,22.433731079101562,152.5124969482422,0.02575295069895359,0.08380340784788132,0.2831927239894867,71.37003564108265,134.3658447265625,3.1853139400482178,1379.9250901437313,45.0,1.0,0.61847323179245,45.0,45,0.0,0.17628875374794006,514.9912495361372,55.10300064086914,630.5167090892792,0.611763060092926,0.30399027466773987,45000,1.693297028541565
6.813409805297852,0.6598159074783325,523.1727757155757,1000.0,0.17267484962940216,730.1548655332836,-148.08236694335938,136.85354614257812,46.0,16.260128021240234,150.95587158203125,0.024748079434129402,0.08460932224988937,0.22266371548175812,71.36718559112909,139.56057739257812,3.5271658897399902,1097.1337160104506,46.0,1.0,0.6390681862831116,46.0,46,0.0,0.17785370349884033,523.1727757155757,57.1734733581543,644.5539307594299,0.6298968195915222,0.23251783847808838,46000,1.70070219039917
4.313847064971924,0.6590903997421265,532.9272358694517,1000.0,0.15688912570476532,745.8963789237334,-151.53164672851562,141.21847534179688,47.0,15.935271263122559,162.12954711914062,0.02426044449968572,0.08525450527667999,-0.018153885379433632,71.36236366978318,143.26808166503906,3.22415828704834,1470.0059948844314,47.0,1.0,0.6254583597183228,47.0,47,0.0,0.1769256293773651,532.9272358694517,59.19997787475586,658.6104717254639,0.6258471608161926,0.06350696831941605,47000,1.705972671508789
11.253300666809082,0.6572968363761902,547.1308058932335,1000.0,0.21425513923168182,754.4687017423606,-154.9393310546875,144.25135803222656,48.0,26.677148818969727,162.87112426757812,0.02426044449968572,0.08559749275445938,0.2256849855184555,71.36617648057934,146.58248901367188,5.815628528594971,1157.3678742178301,48.0,1.0,0.5895656943321228,48.0,48,0.0,0.17502953112125397,547.1308058932335,61.3304328918457,672.5875248908997,0.599003255367279,0.006273152772337198,48000,1.715471863746643
3.914548635482788,0.656178891658783,566.5825995085403,1000.0,0.2075071781873703,766.9001164099006,-158.11422729492188,147.31317138671875,49.0,15.346426010131836,166.8667449951172,0.024748079434129402,0.08679153770208359,0.21898037195205688,71.36359142761137,149.46449279785156,3.372481346130371,1363.6080204518246,49.0,1.0,0.6095635890960693,49.0,49,0.0,0.17514342069625854,566.5825995085403,63.49027633666992,686.6246361732483,0.616767168045044,0.19571872055530548,49000,1.7164751291275024
3.2330996990203857,0.6543607711791992,578.5125853860188,1000.0,0.19059377908706665,773.4219633250717,-161.899658203125,150.26763916015625,50.0,29.672853469848633,171.52000427246094,0.02575295069895359,0.0874834656715393,0.10147150605916977,71.34964210595713,152.25057983398438,2.9634127616882324,1092.9924621684577,50.0,1.0,0.670522153377533,50.0,50,0.0,0.17686428129673004,578.5125853860188,65.58489227294922,700.7743630409241,0.6773514747619629,0.07251017540693283,50000,1.7198638916015625
4.9318013191223145,0.6548773050308228,593.5924778376944,1000.0,0.1962258368730545,764.0647260027606,-165.44369506835938,152.27809143066406,51.0,3.3468596935272217,159.86410522460938,0.026270585008002556,0.08787482231855392,-0.05408082529902458,71.34505879825218,154.12393188476562,3.26137113571167,296.202859887203,51.0,1.0,0.6280807256698608,51.0,51,0.0,0.17601118981838226,593.5924778376944,67.70572662353516,714.8357694149017,0.6506190299987793,0.08664805442094803,51000,1.7254575490951538
2.9685306549072266,0.6551845669746399,592.6623545161833,1000.0,0.18844124674797058,764.2423550245337,-168.79812622070312,156.195556640625,52.0,20.011093139648438,171.1051483154297,0.026270585008002556,0.08761588484048843,0.0803418979048729,71.33591791247578,157.77825927734375,3.0175819396972656,773.3014351349632,52.0,1.0,0.6675412058830261,52.0,52,0.0,0.1748410016298294,592.6623545161833,69.65959167480469,728.9455511569977,0.6933692693710327,0.09635910391807556,52000,1.7239726781845093
3.1613690853118896,0.6539182662963867,590.4133571814925,1000.0,0.2027045339345932,774.6275422423549,-172.17471313476562,159.41842651367188,53.0,35.837852478027344,180.6918487548828,0.02575295069895359,0.08768682926893234,0.056816667318344116,71.33672671022232,161.5185546875,2.802534580230713,1314.6572775690552,53.0,1.0,0.6868687868118286,53.0,53,0.0,0.17592845857143402,590.4133571814925,71.5380630493164,742.9553112983704,0.766570508480072,0.10176482051610947,53000,1.7239867448806763
3.8207015991210938,0.6531087160110474,599.7282890035281,1000.0,0.18600809574127197,781.039708866691,-175.4960479736328,162.76809692382812,54.0,23.636850357055664,183.03900146484375,0.02575295069895359,0.08830931782722473,0.0012094577541574836,71.3368198025528,164.7998046875,3.1112008094787598,1120.8845399564957,54.0,1.0,0.6607618927955627,54.0,54,0.0,0.17670930922031403,599.7282890035281,73.5793228149414,756.9723482131958,0.6192550659179688,0.0325685553252697,54000,1.7225557565689087
2.9352149963378906,0.6508813500404358,610.4566854810757,1000.0,0.18599198758602142,786.2689990873688,-178.17625427246094,166.32003784179688,55.0,35.78297424316406,185.85345458984375,0.02426044449968572,0.08900169283151627,0.17842847108840942,71.33506013368228,168.09320068359375,2.6653904914855957,1068.6506710039762,55.0,1.0,0.6204736232757568,55.0,55,0.0,0.17784270644187927,610.4566854810757,75.60476684570312,771.0093731880188,0.60405033826828,0.15931198000907898,55000,1.7221211194992065
2.7696657180786133,0.650253415107727,618.753986847445,1000.0,0.1612376719713211,795.0725043420223,-181.26312255859375,169.15235900878906,56.0,61.12058639526367,190.17559814453125,0.025245515830755405,0.08942130953073502,0.08797333389520645,71.32835902636758,171.03854370117188,2.718621015548706,1279.2652933479653,56.0,1.0,0.6733039617538452,56.0,56,0.0,0.17851941287517548,618.753986847445,77.59793090820312,785.1014766693115,0.6414417624473572,0.1390877664089203,56000,1.724121332168579
