rollout/actions_std,train/loss_actor,total/epochs,reference_Q_mean,obs_rms_std,reference_action_std,reference_actor_Q_std,rollout/episodes,obs_rms_mean,rollout/return_history,total/duration,eval/return_history,total/steps,eval/return,total/episodes,reference_Q_std,rollout/Q_mean,train/loss_critic,ret_rms_std,reference_actor_Q_mean,total/steps_per_second,reference_action_mean,rollout/actions_mean,eval/Q,ret_rms_mean,rollout/episode_steps,train/param_noise_distance,eval/episodes,rollout/return
0.709142804145813,-158.55935668945312,17,136.16683959960938,1.711539626121521,0.8060790300369263,8.50163745880127,17.0,0.04766806215047836,489.3927802757617,309.6862690448761,1033.9227493627604,17000,1652.2529900728794,17.0,8.505038261413574,64.18063354492188,23.822551727294922,1.0,138.02481079101562,54.89426461312225,0.11038156598806381,-0.10781427472829819,179.08706665039062,0.0,1000.0,0.0,17.0,489.3927802757617
0.7091330289840698,-168.20053100585938,18,143.0052490234375,1.706808090209961,0.8135680556297302,9.529457092285156,18.0,0.04648007079958916,529.248246422309,327.84678173065186,1035.431022478194,18000,1061.071665440571,18.0,9.561806678771973,70.6691665649414,21.163976669311523,1.0,144.76083374023438,54.90369588190196,0.10297510772943497,-0.11412735283374786,178.25802612304688,0.0,1000.0,0.0,18.0,529.248246422309
0.7078317999839783,-177.88673400878906,19,150.15048217773438,1.7498382329940796,0.8040955662727356,9.262701988220215,19.0,0.04609097167849541,541.3966925887711,346.09935903549194,1056.7631580417399,19000,1440.741598185562,19.0,9.275391578674316,76.51603698730469,40.76703643798828,1.0,152.52413940429688,54.89753015708873,0.11860159784555435,-0.11773866415023804,196.7864227294922,0.0,1000.0,0.0,19.0,541.3966925887711
0.7053187489509583,-185.55992126464844,20,159.1600799560547,1.7707799673080444,0.7783424854278564,9.268013954162598,20.0,0.04506481811404228,516.8778263967465,364.34486293792725,1062.4041311406968,20000,1169.5826200208808,20.0,9.32115650177002,81.46686553955078,29.883852005004883,1.0,161.20384216308594,54.89304786330242,0.017366847023367882,-0.11356023699045181,205.1387481689453,0.0,1000.0,0.0,20.0,516.8778263967465
0.709092915058136,-193.7777099609375,21,164.86761474609375,1.7656739950180054,0.7463403940200806,9.95274829864502,21.0,0.04512368515133858,507.7576518316526,382.5209345817566,1069.691724099014,21000,1215.4435832653578,21.0,10.045615196228027,86.73938751220703,19.859758377075195,1.0,166.9349365234375,54.89895611324156,-0.14982819557189941,-0.10284154862165451,202.24423217773438,0.0,1000.0,0.0,21.0,507.7576518316526
0.7082152366638184,-202.33726501464844,22,170.989501953125,1.7665125131607056,0.7075726389884949,10.636783599853516,22.0,0.04424123838543892,523.6644732740713,400.7761859893799,1083.7493349522103,22000,1378.9591628693315,22.0,10.713624000549316,92.4567642211914,27.871171951293945,1.0,173.1247100830078,54.89348112261085,-0.24596242606639862,-0.10637395083904266,223.8216552734375,0.0,1000.0,0.0,22.0,523.6644732740713
0.7049217820167542,-210.68386840820312,23,177.725341796875,1.7612327337265015,0.6684844493865967,11.409270286560059,23.0,0.04459616169333458,544.5505432247165,418.97958421707153,1085.9520628613216,23000,1134.4120768617731,23.0,11.304333686828613,98.13119506835938,30.56624984741211,1.0,179.21224975585938,54.89527620535276,-0.24515259265899658,-0.10325182229280472,226.90980529785156,0.0,1000.0,0.0,23.0,544.5505432247165
0.7051090598106384,-220.58201599121094,24,186.52197265625,1.7571523189544678,0.735278308391571,12.228404998779297,24.0,0.044556763023138046,561.5800952859514,437.12428164482117,1077.0642661470388,24000,872.6449417185286,24.0,12.43398666381836,103.7389907836914,35.2835807800293,1.0,188.37362670898438,54.90429383078939,0.03315741941332817,-0.10326533019542694,234.0027313232422,0.0,1000.0,0.0,24.0,561.5800952859514
0.7026373147964478,-227.85255432128906,25,194.31993103027344,1.7546935081481934,0.7262202501296997,12.411419868469238,25.0,0.04371011257171631,575.6405342942936,455.2654869556427,1086.0810194169908,25000,1302.4830978958396,25.0,12.7122163772583,109.10798645019531,25.202468872070312,1.0,196.56494140625,54.913013870598526,0.19295459985733032,-0.10709895193576813,244.44113159179688,0.0,1000.0,0.0,25.0,575.6405342942936
0.7011523842811584,-236.35525512695312,26,202.60076904296875,1.7614860534667969,0.7662838697433472,12.020748138427734,26.0,0.04334218427538872,586.4404749003771,473.29391717910767,1063.1332151328907,26000,489.43810803038514,26.0,12.224956512451172,114.29407501220703,31.88449478149414,1.0,204.68763732910156,54.934152027482895,-0.07043173164129257,-0.10741548985242844,230.34249877929688,0.0,1000.0,0.0,26.0,586.4404749003771
0.7019187808036804,-243.73162841796875,27,209.75418090820312,1.7578904628753662,0.7646335959434509,12.644211769104004,27.0,0.043296702206134796,585.3380172293125,491.4934742450714,1059.562080676989,27000,966.7125848235446,27.0,12.659412384033203,119.24951934814453,46.631813049316406,1.0,212.1009521484375,54.934605269117164,0.09193811565637589,-0.1009129136800766,244.31460571289062,0.0,1000.0,0.0,27.0,585.3380172293125
0.7018710970878601,-249.72975158691406,28,217.78602600097656,1.752012848854065,0.7157300710678101,13.272195816040039,28.0,0.04270574823021889,587.0026778813115,509.70329785346985,1067.9578929623608,28000,1294.6448246674058,28.0,13.730953216552734,124.10741424560547,58.16831970214844,1.0,220.87220764160156,54.93391963112131,-0.3534059524536133,-0.09903167188167572,265.9615478515625,0.0,1000.0,0.0,28.0,587.0026778813115
0.7002286911010742,-256.2313232421875,29,225.9622344970703,1.752150535583496,0.7229885458946228,11.815103530883789,29.0,0.04229166731238365,594.9122349540019,527.8254714012146,1046.243286202328,29000,438.2342969214043,29.0,11.836193084716797,128.7255401611328,22.625539779663086,1.0,227.70272827148438,54.942403448272216,-0.33276548981666565,-0.10143114626407623,243.9176483154297,0.0,1000.0,0.0,29.0,594.9122349540019
0.7000963687896729,-260.4393615722656,30,233.94253540039062,1.7558809518814087,0.775940477848053,10.799702644348145,30.0,0.04365136846899986,595.1758661570773,545.9926187992096,1014.627353418493,30000,97.76530268728435,30.0,10.904338836669922,132.7770233154297,18.288375854492188,1.0,235.4114990234375,54.945797739863934,-0.22519296407699585,-0.09770818054676056,234.02479553222656,0.0,1000.0,0.0,30.0,595.1758661570773
0.7013853788375854,-264.5550842285156,31,238.2259063720703,1.755676031112671,0.7649160623550415,10.269163131713867,31.0,0.045676618814468384,587.5194469882621,564.3489685058594,998.0898194103044,31000,501.9637991646464,31.0,10.366168975830078,136.41082763671875,50.411617279052734,1.0,240.47030639648438,54.930551360931815,-0.10254941135644913,-0.09376980364322662,264.2331848144531,0.0,1000.0,0.0,31.0,587.5194469882621
0.7036004662513733,-269.7147521972656,32,243.1450653076172,1.7606438398361206,0.7937573194503784,10.006366729736328,32.0,0.04643290489912033,578.6175851750647,582.925288438797,968.7204551442373,32000,58.27016289615337,32.0,10.414383888244629,140.229736328125,53.23078155517578,1.0,245.5738525390625,54.89554259295061,-0.027760108932852745,-0.09158824384212494,243.2459259033203,0.0,1000.0,0.0,32.0,578.6175851750647
0.7116017937660217,-271.539794921875,33,243.86801147460938,1.758357048034668,0.8585532307624817,10.211819648742676,33.0,0.05053501948714256,550.6914392761963,601.4623794555664,964.727518082674,33000,836.9535321126475,33.0,10.653655052185059,142.04254150390625,25.62424087524414,1.0,246.62362670898438,54.86627447899741,0.18278829753398895,-0.08149603009223938,268.85400390625,0.0,1000.0,0.0,33.0,550.6914392761963
0.7182170152664185,-273.8585510253906,34,245.89605712890625,1.7504268884658813,0.7641140818595886,10.348114967346191,34.0,0.054933708161115646,524.0299530480966,619.9664890766144,953.9619433743588,34000,598.6979779999613,34.0,10.460898399353027,143.2686767578125,49.04282760620117,1.0,248.0962371826172,54.841673863114785,-0.05618627741932869,-0.07112856954336166,279.6446533203125,0.0,1000.0,0.0,34.0,524.0299530480966
0.718671977519989,-276.8407287597656,35,250.39891052246094,1.7534765005111694,0.7730481624603271,10.955557823181152,35.0,0.055067770183086395,540.9427965589546,638.5242903232574,945.6106244549464,35000,661.6657811949298,35.0,11.475341796875,147.59352111816406,50.4298095703125,1.0,252.42808532714844,54.81388966781671,-0.10814756900072098,-0.07082220166921616,285.6156311035156,0.0,1000.0,0.0,35.0,540.9427965589546
0.718451201915741,-280.0638427734375,36,254.390869140625,1.7733242511749268,0.7981811165809631,9.804231643676758,36.0,0.05454714223742485,525.3275828814486,656.9993989467621,921.6207130646659,36000,81.97381440484853,36.0,9.57641887664795,151.0067596435547,81.3932113647461,1.0,256.361083984375,54.794570676490295,0.018751660361886024,-0.073054738342762,240.5820770263672,0.0,1000.0,0.0,36.0,525.3275828814486
0.718429684638977,-283.2897033691406,37,257.46051025390625,1.7803558111190796,0.82601398229599,10.463213920593262,37.0,0.053892794996500015,527.8452742792758,675.2935140132904,896.1081238711179,37000,-22.345087096613206,37.0,10.647275924682617,154.84750366210938,56.99455261230469,1.0,259.75439453125,54.79098974327155,0.11179012060165405,-0.07631387561559677,230.7315216064453,0.0,1000.0,0.0,37.0,527.8452742792758
0.7189137935638428,-285.9447021484375,38,261.633056640625,1.7951041460037231,0.8194177150726318,10.70422649383545,38.0,0.05384700372815132,526.2449320663715,693.4064846038818,894.3508004077341,38000,829.3298322625311,38.0,11.095991134643555,158.37838745117188,68.46886444091797,1.0,263.6396484375,54.80191034225478,0.08674008399248123,-0.07557589560747147,301.5708923339844,0.0,1000.0,0.0,38.0,526.2449320663715
0.7191526293754578,-289.0685119628906,39,264.9051513671875,1.8078126907348633,0.8156147599220276,10.133903503417969,39.0,0.053856927901506424,532.6411208433989,711.5471656322479,899.8357916277412,39000,1108.2654579880118,39.0,10.261398315429688,162.15036010742188,55.6119384765625,1.0,267.42706298828125,54.81014033039736,0.1807927042245865,-0.0735178291797638,308.71002197265625,0.0,1000.0,0.0,39.0,532.6411208433989
0.7191607356071472,-293.64190673828125,40,269.05609130859375,1.8198144435882568,0.7947785258293152,11.049392700195312,40.0,0.054356202483177185,532.6211921724586,729.9948568344116,900.6640672720392,40000,932.9668173996549,40.0,11.082335472106934,165.5387420654297,78.21937561035156,1.0,271.135498046875,54.79490660175076,0.1889362335205078,-0.06982467323541641,310.4146423339844,0.0,1000.0,0.0,40.0,532.6211921724586
0.7200068831443787,-297.25933837890625,41,268.9153747558594,1.8209772109985352,0.7650640606880188,10.502262115478516,41.0,0.05405991151928902,540.2360450477277,748.551732301712,908.2388559575235,41000,1211.2304033768983,41.0,10.823633193969727,169.1529998779297,117.44598388671875,1.0,271.21356201171875,54.772433528314245,0.17213153839111328,-0.07024221122264862,319.62408447265625,0.0,1000.0,0.0,41.0,540.2360450477277
0.7204028964042664,-301.4305114746094,42,275.7408447265625,1.825223684310913,0.820006787776947,11.044427871704102,42.0,0.05407576262950897,546.1854688187291,767.0938165187836,913.6988285156212,42000,1137.5577033976333,42.0,11.455474853515625,172.57435607910156,85.31584930419922,1.0,278.25823974609375,54.75210345274835,0.14720432460308075,-0.07040299475193024,318.4075012207031,0.0,1000.0,0.0,42.0,546.1854688187291
0.7200536727905273,-304.3790588378906,43,280.8663330078125,1.8227815628051758,0.8363897800445557,10.667778015136719,43.0,0.05246453732252121,542.6223138406787,785.6549084186554,915.6507488983752,43000,997.631404974038,43.0,11.137435913085938,175.77471923828125,54.8038330078125,1.0,282.6627502441406,54.73140884023651,0.14732448756694794,-0.0761319175362587,316.4578552246094,0.0,1000.0,0.0,43.0,542.6223138406787
0.7216115593910217,-306.49774169921875,44,282.1777648925781,1.8230806589126587,0.8060756325721741,9.552204132080078,44.0,0.05214810371398926,535.4629693876236,804.1429026126862,909.6004648809626,44000,649.4382521322211,44.0,10.044602394104004,178.74478149414062,46.74522399902344,1.0,283.83111572265625,54.716642846741024,0.20653003454208374,-0.0747017115354538,312.5276794433594,0.0,1000.0,0.0,44.0,535.4629693876236
0.7201792597770691,-310.8984069824219,45,283.97186279296875,1.8318668603897095,0.8310490846633911,10.722572326660156,45.0,0.052076686173677444,542.8758110052573,822.6547100543976,918.1053899747151,45000,1292.3220940998274,45.0,11.176668167114258,181.940673828125,113.06698608398438,1.0,286.03692626953125,54.70095709659816,0.2009526938199997,-0.07357104867696762,330.8894958496094,0.0,1000.0,0.0,45.0,542.8758110052573
0.7194831967353821,-314.6237487792969,46,288.41265869140625,1.8413784503936768,0.8640660643577576,9.794425964355469,46.0,0.05186769366264343,540.420665203382,841.1501722335815,918.615883785331,46000,941.5881052630442,46.0,10.506689071655273,184.8981475830078,53.14986801147461,1.0,291.02166748046875,54.68702440831947,0.24063313007354736,-0.0721992626786232,327.8504943847656,0.0,1000.0,0.0,46.0,540.420665203382
0.7198523283004761,-320.67694091796875,47,293.488525390625,1.8386545181274414,0.8736220002174377,10.23153018951416,47.0,0.051624663174152374,546.0400124033445,859.4452683925629,915.6379421386188,47000,778.6526263898579,47.0,10.193843841552734,188.034912109375,93.54092407226562,1.0,295.87823486328125,54.68643755280078,0.2515547275543213,-0.0727054551243782,329.1448974609375,0.0,1000.0,0.0,47.0,546.0400124033445
0.719094455242157,-326.6874084472656,48,300.589111328125,1.8421034812927246,0.8858572840690613,9.313267707824707,48.0,0.05149693042039871,548.7212620028051,877.6783103942871,924.8755754632912,48000,1359.0443417228953,48.0,9.109512329101562,191.0507049560547,53.79856491088867,1.0,303.6070861816406,54.68974159613964,0.2099124938249588,-0.0727803036570549,349.5416564941406,0.0,1000.0,0.0,48.0,548.7212620028051
0.7176950573921204,-331.9948425292969,49,308.1094055175781,1.8384369611740112,0.8915631175041199,9.005475997924805,49.0,0.050078149884939194,544.9763911661586,895.862503528595,927.0175313673643,49000,1029.8314147628744,49.0,9.60634994506836,193.96975708007812,104.90907287597656,1.0,310.90045166015625,54.69589340663366,0.13083918392658234,-0.07677727937698364,347.89910888671875,0.0,1000.0,0.0,49.0,544.9763911661586
0.7164824604988098,-337.2104187011719,50,313.80926513671875,1.8393628597259521,0.9027853012084961,7.626448631286621,50.0,0.050170447677373886,553.4118523972471,914.1473925113678,931.1363599343342,50000,1132.958959715855,50.0,8.221125602722168,197.08041381835938,35.19004821777344,1.0,316.0453186035156,54.695774893191775,0.14103524386882782,-0.0753074511885643,354.0255126953125,0.0,1000.0,0.0,50.0,553.4118523972471
0.7160612344741821,-341.3516845703125,51,318.6427001953125,1.84366774559021,0.883971631526947,8.016894340515137,51.0,0.05003107711672783,553.1720841062006,932.3755657672882,925.0527691005472,51000,620.8732274112003,51.0,8.607810020446777,199.95237731933594,100.70225524902344,1.0,321.268798828125,54.69898812505893,0.21015389263629913,-0.07431190460920334,346.1311950683594,0.0,1000.0,0.0,51.0,553.1720841062006
0.7171462178230286,-345.0069274902344,52,320.1664733886719,1.840507984161377,0.8932221531867981,8.899869918823242,52.0,0.04983793944120407,551.7101369822315,950.6306042671204,932.1039568947706,52000,1291.7145344001615,52.0,9.201108932495117,202.8166961669922,31.719789505004883,1.0,322.253662109375,54.700532222070535,0.15325917303562164,-0.07360552996397018,366.88629150390625,0.0,1000.0,0.0,52.0,551.7101369822315
0.7168521881103516,-349.164306640625,53,322.3558349609375,1.843602180480957,0.8583141565322876,10.517066955566406,53.0,0.04941391572356224,552.8418574060377,968.8925638198853,937.737877726637,53000,1230.7017609836942,53.0,11.063924789428711,205.70022583007812,87.12460327148438,1.0,324.9727783203125,54.70162738275755,0.046942491084337234,-0.07409225404262543,369.2818603515625,0.0,1000.0,0.0,53.0,552.8418574060377
0.7161492109298706,-353.1859130859375,54,328.11822509765625,1.843281626701355,0.8935887217521667,9.919428825378418,54.0,0.04952266812324524,558.4475341804207,987.1252317428589,934.0003154526431,54000,735.9095149309726,54.0,10.596899032592773,208.56961059570312,68.63695526123047,1.0,330.31756591796875,54.704305252797674,0.12454710155725479,-0.07351333647966385,358.9953918457031,0.0,1000.0,0.0,54.0,558.4475341804207
0.7160501480102539,-356.4083557128906,55,331.05999755859375,1.8488428592681885,0.8680428266525269,9.469588279724121,55.0,0.04936378449201584,557.0577345718378,1005.3603088855743,936.8738091927798,55000,1092.0424711601565,55.0,9.500988960266113,211.18865966796875,75.42679595947266,1.0,333.07342529296875,54.70675489563201,0.13406485319137573,-0.0742902159690857,373.9871520996094,0.0,1000.0,0.0,55.0,557.0577345718378
0.7152130007743835,-359.9233703613281,56,335.4991149902344,1.8489854335784912,0.855230450630188,9.611592292785645,56.0,0.04866022616624832,558.5965920602068,1023.50155210495,940.8303744045378,56000,1158.4414610512235,56.0,9.361470222473145,213.94976806640625,52.46247863769531,1.0,337.70001220703125,54.71413295351579,0.08379703015089035,-0.07732348889112473,383.3345031738281,0.0,1000.0,0.0,56.0,558.5965920602068
0.7144476771354675,-363.5755920410156,57,338.87469482421875,1.848058819770813,0.876725971698761,9.328768730163574,57.0,0.0484030619263649,566.4289177414862,1041.7279515266418,944.9440258050279,57000,1175.3085042324726,57.0,9.875214576721191,216.79708862304688,92.31298065185547,1.0,341.6871643066406,54.71678082215906,0.11033212393522263,-0.07918999344110489,381.5573425292969,0.0,1000.0,0.0,57.0,566.4289177414862
0.7149574160575867,-366.3878479003906,58,341.95477294921875,1.8433541059494019,0.8659242391586304,8.61977767944336,58.0,0.04736596345901489,570.7789066911913,1059.903525352478,950.5435611192166,58000,1269.7170740279757,58.0,8.577280044555664,219.6234130859375,99.59103393554688,1.0,344.84515380859375,54.721961586750744,0.09489795565605164,-0.08427673578262329,386.90301513671875,0.0,1000.0,0.0,58.0,570.7789066911913
0.7145304679870605,-370.1260070800781,59,343.5323486328125,1.8462133407592773,0.8720139861106873,8.969840049743652,59.0,0.04671255871653557,571.1696010491175,1078.1155288219452,955.9804625001619,59000,1271.3207425949854,59.0,8.760907173156738,222.2366485595703,101.71544647216797,1.0,346.1727294921875,54.725118433707365,0.046902626752853394,-0.08675972372293472,389.91363525390625,0.0,1000.0,0.0,59.0,571.1696010491175
0.7153892517089844,-374.29241943359375,60,352.193603515625,1.849274754524231,0.8440796732902527,7.524682998657227,60.0,0.04631796479225159,578.3016575307822,1096.2869186401367,963.4938628288492,60000,1406.7844822213929,60.0,7.99397087097168,224.9975128173828,169.6273193359375,1.0,355.2098388671875,54.730197888729336,-0.10979044437408447,-0.08915254473686218,395.3555603027344,0.0,1000.0,0.0,60.0,578.3016575307822
0.7151883840560913,-378.2279052734375,61,356.51910400390625,1.854073166847229,0.8428902626037598,7.7367119789123535,61.0,0.04561501741409302,576.2275051855981,1114.5241212844849,965.5196410323913,61000,1087.0663332449192,61.0,8.04642391204834,227.51416015625,94.0734634399414,1.0,359.3863525390625,54.73187958435366,-0.14683984220027924,-0.09194696694612503,392.817138671875,0.0,1000.0,0.0,61.0,576.2275051855981
0.7141677141189575,-380.5192565917969,62,361.1695556640625,1.8565672636032104,0.8436923623085022,7.539236068725586,62.0,0.04527229815721512,579.6575381960239,1132.7165422439575,968.7985430853616,62000,1168.8115683165556,62.0,7.53326416015625,230.10745239257812,72.69196319580078,1.0,363.58441162109375,54.735671006601066,-0.13264673948287964,-0.09181439131498337,398.9813232421875,0.0,1000.0,0.0,62.0,579.6575381960239
0.7146832346916199,-382.595947265625,63,364.57672119140625,1.8591668605804443,0.787709653377533,6.031177997589111,63.0,0.04475207254290581,583.7148327291968,1151.0268507003784,965.3056685509903,63000,748.7474474199679,63.0,6.098121643066406,232.69529724121094,203.5963897705078,1.0,368.8216552734375,54.73373619535085,-0.19692261517047882,-0.09378265589475632,387.5683898925781,0.0,1000.0,0.0,63.0,583.7148327291968
0.7138049006462097,-384.7733154296875,64,371.560302734375,1.864007830619812,0.8229199647903442,5.134953022003174,64.0,0.043918270617723465,577.0266941547119,1169.651715517044,964.256277681719,64000,898.1446529176322,64.0,4.846006393432617,235.04234313964844,59.38725280761719,1.0,374.71246337890625,54.71714284769704,-0.11538565158843994,-0.09425462037324905,393.45849609375,0.0,1000.0,0.0,64.0,577.0266941547119
0.7146239876747131,-384.6614990234375,65,372.3885498046875,1.8672971725463867,0.8240126371383667,4.849816799163818,65.0,0.04389267414808273,572.0129207627666,1188.2853729724884,968.2522706521167,65000,1223.995820757578,65.0,4.463070869445801,237.2650604248047,61.09561538696289,1.0,375.26812744140625,54.700664906278284,-0.046415794640779495,-0.09510168433189392,400.7417907714844,0.0,1000.0,0.0,65.0,572.0129207627666
0.7149691581726074,-384.99859619140625,66,374.5200500488281,1.8681727647781372,0.8502553105354309,3.610093116760254,66.0,0.04425664246082306,572.3348323021414,1206.9412529468536,958.3496931923512,66000,314.6821583075869,66.0,3.320621967315674,239.5027618408203,102.26827239990234,1.0,377.3196105957031,54.68368890271599,-0.1419684737920761,-0.09588053077459335,379.4183349609375,0.0,1000.0,0.0,66.0,572.3348323021414
