reference_action_std,eval/return,reference_actor_Q_std,total/epochs,ret_rms_mean,rollout/Q_mean,eval/Q,total/episodes,reference_Q_std,rollout/return_history,obs_rms_std,train/loss_critic,reference_actor_Q_mean,train/param_noise_distance,rollout/return,eval/episodes,total/steps_per_second,total/duration,reference_perturbed_action_mean,rollout/actions_mean,rollout/episode_steps,total/steps,param_noise_stddev,reference_perturbed_action_std,reference_action_mean,reference_Q_mean,rollout/actions_std,rollout/episodes,obs_rms_mean,eval/return_history,train/loss_actor,ret_rms_std
0.6585227847099304,4445.1149630405,3.6228601932525635,930,0.0,449.46697998046875,819.3670654296875,930.0,3.6003429889678955,3850.237445121591,2.7984180450439453,594.8282470703125,750.4487915039062,0.1998586505651474,2217.914964830039,930.0,76.04149484581788,12230.16462111473,0.05523400381207466,0.00936104729771614,1000.0,930000,0.018361167303396805,0.6121010780334473,0.0927804633975029,743.8580322265625,0.6667616963386536,930.0,0.13424521684646606,4216.919081214358,-769.3697509765625,1.0
0.6041513681411743,4205.181519475026,3.6419899463653564,931,0.0,449.8636169433594,815.63037109375,931.0,3.6465446949005127,3853.693061798512,2.7992186546325684,812.0635375976562,751.136962890625,0.21411128342151642,2220.12495102206,931.0,76.03826971967594,12243.834630012512,-0.04552410915493965,0.00932658463716507,1000.0,931000,0.018361167303396805,0.6020904779434204,0.03129945322871208,746.1700439453125,0.6668334603309631,931.0,0.13435021042823792,4220.011653391904,-769.814208984375,1.0
0.6476117372512817,3797.48646771909,3.6999669075012207,932,0.0,450.2538757324219,812.3723754882812,932.0,3.5880603790283203,3855.8245121757623,2.799849033355713,850.5669555664062,749.1971435546875,0.23005162179470062,2221.9715822183734,932.0,76.03490758139829,12257.527886152267,-0.11757901310920715,0.00924535933881998,1000.0,932000,0.017297050171870294,0.6517087817192078,-0.05692784860730171,744.5767822265625,0.6668946146965027,932.0,0.13442841172218323,4218.052358793983,-773.0091552734375,1.0
0.6647598147392273,4045.742744764431,3.972830295562744,933,0.0,450.6312255859375,817.0326538085938,933.0,3.544487476348877,3854.8781499391307,2.8005776405334473,204.53306579589844,752.8333740234375,0.20090726017951965,2222.9294455586705,933.0,76.03207976359383,12271.13611650467,-0.1495017558336258,0.009082450531423092,1000.0,933000,0.01695622994987775,0.6426644325256348,-0.06836413592100143,747.6380615234375,0.6669859290122986,933.0,0.13444551825523376,4223.1990469065795,-774.65478515625,1.0
0.7033479809761047,4480.40503400401,3.4842727184295654,934,0.0,451.0096435546875,823.2067260742188,934.0,3.1717145442962646,3855.636486202422,2.8013131618499756,549.024169921875,753.1954956054688,0.17280736565589905,2224.160341071605,934.0,76.02906902616203,12284.774915218353,0.012980530969798565,0.008930012583732605,1000.0,934000,0.017644720880324885,0.6920211911201477,0.01602041721343994,747.7479858398438,0.6670823097229004,934.0,0.13450820744037628,4229.735170831441,-775.3286743164062,1.0
0.6845153570175171,4623.743415754388,4.058351516723633,935,0.0,451.4068298339844,823.9602661132812,935.0,3.4245994091033936,3868.6250658802833,2.8022921085357666,859.4902954101562,754.6124267578125,0.20929405093193054,2226.4091728792664,935.0,76.02537084953413,12298.525999307632,0.06845402717590332,0.008947927504777908,1000.0,935000,0.017644720880324885,0.6882956027984619,0.07104476541280746,748.7070922851562,0.6670833230018616,935.0,0.1346658617258072,4239.069160092279,-776.7505493164062,1.0
0.6221030950546265,4246.727178831959,4.329836845397949,936,0.0,451.8003845214844,821.2793579101562,936.0,4.326399803161621,3879.170003795936,2.803173303604126,416.1805725097656,758.0513305664062,0.20167264342308044,2228.5510020771885,936.0,76.02218413231361,12312.195587158203,0.08202118426561356,0.008977498859167099,1000.0,936000,0.018361167303396805,0.6423841118812561,0.012685378082096577,751.990234375,0.6671374440193176,936.0,0.1347905993461609,4238.195107511137,-778.5175170898438,1.0
0.6266511082649231,4338.63503119255,4.204939365386963,937,0.0,452.195068359375,819.3834838867188,937.0,4.481327056884766,3888.297361546398,2.8039002418518066,1230.485107421875,757.5917358398438,0.2022879272699356,2230.6377181700045,937.0,76.01943404886222,12325.795524835587,0.03074795939028263,0.008891071192920208,1000.0,937000,0.017999379770019416,0.6693607568740845,0.09687870740890503,751.740234375,0.6671267151832581,937.0,0.134969562292099,4238.046647568425,-777.581298828125,1.0
0.618243396282196,4509.433448876401,3.639800786972046,938,0.0,452.588623046875,822.8413696289062,938.0,3.5602171421051025,3895.8382540687408,2.8050060272216797,624.3870849609375,757.6552734375,0.15728625655174255,2232.8173149728327,938.0,76.01654556345882,12339.418912649155,0.08384838700294495,0.008944788947701454,1000.0,938000,0.018361167303396805,0.6464788317680359,0.1291828751564026,752.9239501953125,0.6671573519706726,938.0,0.13508343696594238,4240.359367331746,-777.427734375,1.0
0.595322847366333,3843.2587086653984,3.9111037254333496,939,0.0,452.9780578613281,814.2169799804688,939.0,3.539125919342041,3899.3507628250577,2.8060669898986816,479.2616882324219,754.35986328125,0.1702587902545929,2235.0330677435923,939.0,76.01362132740879,12353.049145698547,0.12099337577819824,0.008891301229596138,1000.0,939000,0.017999379770019416,0.6395334601402283,0.14535552263259888,749.4559326171875,0.6671918630599976,939.0,0.1351923644542694,4235.104230881133,-775.73046875,1.0
0.5898662209510803,4211.193810177892,4.671213150024414,940,0.0,453.36322021484375,820.1157836914062,940.0,4.542412281036377,3898.9795034008725,2.8069005012512207,1131.7366943359375,753.123046875,0.2225799411535263,2236.8091348094717,940.0,76.00850865992282,12367.036488056183,0.10037871450185776,0.009004817344248295,1000.0,940000,0.017644720880324885,0.6270142793655396,0.06534174829721451,748.6119995117188,0.6672320365905762,940.0,0.13532356917858124,4236.338502258988,-773.078125,1.0
