rollout/actions_std,reference_actor_Q_std,train/param_noise_distance,rollout/Q_mean,reference_Q_std,reference_perturbed_action_std,reference_actor_Q_mean,obs_rms_std,rollout/episode_steps,total/steps_per_second,ret_rms_std,train/loss_critic,reference_action_mean,param_noise_stddev,eval/episodes,eval/return,total/duration,rollout/actions_mean,ret_rms_mean,train/loss_actor,eval/Q,total/steps,rollout/episodes,reference_action_std,eval/return_history,reference_perturbed_action_mean,reference_Q_mean,obs_rms_mean,rollout/return,total/epochs,rollout/return_history,total/episodes
0.7567824721336365,119.41637420654297,0.18919327855110168,124.54817962646484,121.25267028808594,0.797802746295929,201.6527099609375,7.352205276489258,45.81311475409836,89.48317704709461,1.0,52.72270965576172,0.006643209140747786,0.019490749081111935,14.0,278.2315174410341,156.45398902893066,-0.013710024766623974,0.0,-221.58860778808594,220.5302734375,14000,305.0,0.8110823631286621,263.69808198119284,0.061314843595027924,190.26019287109375,1.418137550354004,226.0801248594903,14,293.4204570411437,305.0
0.7593439221382141,127.44275665283203,0.1834554374217987,132.05194091796875,127.7352294921875,0.8094825744628906,217.76370239257812,7.381076335906982,46.56521739130435,89.42812615357705,1.0,66.34417724609375,0.08916889876127243,0.019490749081111935,15.0,386.6274117845899,167.73246455192566,-0.012491191737353802,0.0,-235.09738159179688,278.6944274902344,15000,322.0,0.8074269890785217,271.89337063475267,0.061567384749650955,205.40127563476562,1.4222824573516846,230.01189323376133,15,304.67195197046163,322.0
0.7619972825050354,142.92977905273438,0.19124573469161987,139.838623046875,141.81324768066406,0.8091917037963867,221.20803833007812,7.421180248260498,47.1976401179941,89.41953473009322,1.0,85.1889419555664,0.05397624894976616,0.018361167303396805,16.0,304.28532751059885,178.93181896209717,-0.012187034823000431,0.0,-248.00865173339844,282.6186218261719,16000,339.0,0.8108819127082825,273.917867939493,0.08630356937646866,210.06759643554688,1.4370019435882568,233.1577716547879,16,299.1868075211458,339.0
0.765612006187439,154.04122924804688,0.19306617975234985,146.97679138183594,154.75453186035156,0.811163067817688,227.2331085205078,7.438469409942627,47.86158192090395,89.3946770733629,1.0,110.45702362060547,0.0724002942442894,0.019106704324195603,17.0,267.8672213997783,190.16792225837708,-0.012878750450909138,0.0,-253.8209228515625,255.24191284179688,17000,354.0,0.8131226897239685,273.5619475548039,0.036970026791095734,214.16744995117188,1.458760380744934,236.41583110186994,17,292.2348874159976,354.0
0.7673464417457581,161.0964813232422,0.20442159473896027,155.09239196777344,160.23690795898438,0.8110756278038025,238.77310180664062,7.4464521408081055,48.9700272479564,89.29980613179069,1.0,119.48297882080078,0.06539622694253922,0.018730226766195082,18.0,351.0799333135524,201.56818675994873,-0.008195657283067703,0.0,-266.68914794921875,326.6654357910156,18000,367.0,0.8022292256355286,277.86850231917884,0.07312870025634766,223.33160400390625,1.4768891334533691,241.36703156867097,18,306.4647922762949,367.0
0.7689201235771179,167.4547576904297,0.2041565328836441,163.71121215820312,166.2206268310547,0.7966540455818176,250.35888671875,7.477372646331787,49.729658792650916,89.3194881700084,1.0,134.1835479736328,0.05278448015451431,0.018730226766195082,19.0,237.64102140321387,212.71953511238098,-0.0036478943657130003,0.0,-275.23504638671875,268.0456237792969,19000,381.0,0.7986736297607422,275.7512664814965,0.00048356986371800303,234.86886596679688,1.4911329746246338,244.6727805631112,19,312.14810184698666,381.0
0.7705660462379456,176.6304168701172,0.2079247385263443,170.43096923828125,174.51953125,0.7834963798522949,254.59600830078125,7.451796531677246,50.473417721518985,89.32658145591628,1.0,146.69094848632812,0.05153092369437218,0.018361167303396805,20.0,276.71790777090206,223.89751935005188,-0.003591348184272647,0.0,-279.43408203125,266.09423828125,20000,395.0,0.7972832322120667,275.7995985459668,0.07966594398021698,236.8170623779297,1.503946304321289,248.3198077371131,20,323.9675971283115,395.0
0.7720437049865723,186.73577880859375,0.20188263058662415,177.7100067138672,182.9492950439453,0.8024290800094604,262.7765197753906,7.420853137969971,51.202439024390245,89.28603493697442,1.0,182.30587768554688,-0.021199481561779976,0.017999379770019416,21.0,355.8366365019764,235.19915533065796,-0.0018264319514855742,0.0,-293.991455078125,386.26373291015625,21000,410.0,0.8009123206138611,279.6108860676815,-0.03430844470858574,245.8496856689453,1.5200549364089966,251.7666772526751,21,329.59990836085325,410.0
0.7720438838005066,198.9107208251953,0.1938701719045639,184.90310668945312,194.46884155273438,0.7893235683441162,265.0914001464844,7.415409088134766,51.92198581560284,89.2212582611973,1.0,251.9310760498047,0.13503916561603546,0.017999379770019416,22.0,369.75584516611747,246.5780065059662,0.00022743183944839984,0.0,-298.35772705078125,307.2828674316406,22000,423.0,0.7977030277252197,283.7083842085195,0.14772279560565948,245.15484619140625,1.5274083614349365,254.5435502434071,22,333.0182313000015,423.0
0.7733317613601685,199.74813842773438,0.1941346377134323,190.30343627929688,194.98171997070312,0.8141458034515381,277.25433349609375,7.431144714355469,52.578947368421055,89.18447135709081,1.0,226.6358642578125,0.1289510428905487,0.019490749081111935,23.0,313.5067994364617,257.8924295902252,0.005073913373053074,0.0,-308.1873474121094,362.4252014160156,23000,437.0,0.8097178339958191,285.0039674792996,0.09899277240037918,253.69540405273438,1.5374135971069336,256.9321677503318,23,339.13774428305805,437.0
0.7741284370422363,206.13119506835938,0.198168084025383,196.95289611816406,200.3180694580078,0.790535569190979,284.45477294921875,7.429390907287598,53.224444444444444,89.0466644177208,1.0,210.19091796875,0.09136760979890823,0.018730226766195082,24.0,511.94884747619454,269.52160596847534,0.010498525574803352,0.0,-320.3503112792969,397.4842834472656,24000,450.0,0.8041442632675171,294.4600041458369,0.1672438383102417,263.6414489746094,1.5492730140686035,259.53769020699775,24,340.1255455624603,450.0
0.7752873301506042,214.68136596679688,0.20062687993049622,203.41650390625,210.50192260742188,0.8112232685089111,292.727294921875,7.422537326812744,53.980561555075596,88.98957186043715,1.0,268.4690246582031,0.07896405458450317,0.017644720880324885,25.0,354.64003922682843,280.9317932128906,0.011517194099724293,0.0,-324.7526550292969,370.4963073730469,25000,463.0,0.8066316246986389,296.8672055490766,0.07726071774959564,273.69415283203125,1.5538746118545532,262.5511805631455,25,347.60617851109475,463.0
0.7769075036048889,222.34603881835938,0.2014233022928238,209.28782653808594,214.3040771484375,0.8022588491439819,300.0596618652344,7.435494899749756,54.61052631578947,88.9470753286105,1.0,289.9729309082031,0.09736862033605576,0.017644720880324885,26.0,377.07655018072967,292.308655500412,0.011451640166342258,0.0,-328.3026428222656,322.1058044433594,26000,475.0,0.8106492161750793,299.9521803426017,0.10981820523738861,279.01605224609375,1.5636457204818726,265.2369382428001,26,347.4642684546953,475.0
0.7791327238082886,230.4110870361328,0.20117619633674622,215.6368865966797,222.5545196533203,0.8228873014450073,310.232421875,7.429251670837402,55.0,88.9220165703941,1.0,350.8997802734375,0.11012709885835648,0.018730226766195082,27.0,361.03009950684475,303.6368386745453,0.016757488250732422,0.0,-353.3919677734375,322.2182922363281,27000,489.0,0.8255950212478638,302.21432549683294,0.09296099096536636,284.8321228027344,1.5815865993499756,266.8331805045765,27,343.4390300113696,489.0
0.7811895608901978,238.18995666503906,0.21554861962795258,221.03631591796875,227.2587890625,0.8169145584106445,314.41009521484375,7.440520763397217,55.4781746031746,88.84898032281318,1.0,367.8324890136719,0.1001049354672432,0.018730226766195082,28.0,491.473374750837,315.1414895057678,0.020321618765592575,0.0,-349.5262451171875,471.2259216308594,28000,504.0,0.8181749582290649,308.97357725590444,0.06792613863945007,289.89654541015625,1.592545747756958,269.1204243921264,28,348.549064094933,504.0
0.7827014327049255,242.87545776367188,0.201463520526886,227.4619903564453,235.37156677246094,0.8261975646018982,323.8682861328125,7.430679798126221,56.03868471953578,88.81091264117116,1.0,362.6185302734375,0.0703255832195282,0.018730226766195082,29.0,417.41188947880227,326.53644847869873,0.020585602149367332,0.0,-356.69464111328125,359.1178283691406,29000,517.0,0.8316212296485901,312.7128294015216,0.09635001420974731,297.8077392578125,1.601485013961792,271.70958494978817,29,349.41894748409226,517.0
0.7848394513130188,250.2624053955078,0.213433176279068,231.52206420898438,241.35447692871094,0.8398259282112122,327.726806640625,7.426427841186523,56.6124763705104,88.80141334503479,1.0,494.2068786621094,0.0892338901758194,0.018730226766195082,30.0,343.3276090866774,337.83246088027954,0.017100682482123375,0.0,-364.9325866699219,422.376220703125,30000,529.0,0.8273751139640808,313.7333220576935,0.05439101904630661,301.0785827636719,1.6094412803649902,274.6319735673175,30,357.67928231511047,529.0
0.7861158847808838,251.67752075195312,0.21068735420703888,235.72979736328125,243.80313110351562,0.8209490180015564,345.4421691894531,7.407890319824219,56.95220588235294,88.82231305904072,1.0,432.6532287597656,0.1577102690935135,0.019106704324195603,31.0,258.18660348568994,349.0114018917084,0.019779102876782417,0.0,-362.5703125,350.86737060546875,31000,544.0,0.8199134469032288,311.9414924263385,0.19139623641967773,322.354736328125,1.6194871664047241,276.41957536335144,31,357.7002799024796,544.0
0.7875099182128906,251.7496795654297,0.18810249865055084,239.20248413085938,239.50048828125,0.8168635964393616,339.6175537109375,7.450183391571045,57.13237924865832,88.79654321365558,1.0,631.751953125,0.1775362640619278,0.018361167303396805,32.0,448.60130034522945,360.37438893318176,0.021027255803346634,0.0,-370.9246826171875,350.5686340332031,32000,559.0,0.8123987317085266,316.2121114238039,0.1389397382736206,308.6011962890625,1.6287411451339722,277.17015771096294,32,347.56120252354367,559.0
0.7891868352890015,247.51641845703125,0.21955212950706482,244.39414978027344,238.84750366210938,0.8286874890327454,335.03851318359375,7.41295862197876,57.849122807017544,88.74536067612152,1.0,595.9332275390625,0.12199535220861435,0.019106704324195603,33.0,451.82623319042284,371.8504240512848,0.023532608523964882,0.0,-380.3646240234375,382.3191223144531,33000,570.0,0.8201640844345093,320.3216302652166,0.08560997992753983,310.192626953125,1.636061429977417,280.66491332127526,33,357.9535421095689,570.0
0.7900018095970154,254.04583740234375,0.20158107578754425,249.86212158203125,242.74026489257812,0.8204253911972046,345.926513671875,7.396751880645752,58.10427350427351,88.74197654003603,1.0,692.4481811523438,0.12272733449935913,0.018730226766195082,34.0,376.3730505992887,383.1332287788391,0.022677144035696983,0.0,-385.47418212890625,428.6972961425781,34000,585.0,0.8256750702857971,321.9702014515128,0.0873633399605751,316.4534912109375,1.6423797607421875,282.0626837993215,34,357.24447082690017,585.0
0.790752649307251,260.6803283691406,0.19655588269233704,255.426513671875,246.97860717773438,0.818414568901062,371.1812438964844,7.381359577178955,58.52596314907873,88.70591068979924,1.0,735.41064453125,0.26934489607810974,0.019106704324195603,35.0,339.0167307917842,394.5622081756592,0.02468600496649742,0.0,-391.8397216796875,401.57489013671875,35000,597.0,0.7931184768676758,322.4572451469491,0.20885619521141052,334.92535400390625,1.6493526697158813,283.7893108830166,35,360.8295917957975,597.0
0.7910333275794983,275.31134033203125,0.20734596252441406,262.1870422363281,259.5848083496094,0.8120054602622986,373.5191955566406,7.357699871063232,59.0935960591133,88.68792422502824,1.0,901.8883666992188,0.17989234626293182,0.018361167303396805,36.0,370.07691656923146,405.917720079422,0.030641084536910057,0.0,-398.1298828125,462.9902038574219,36000,609.0,0.8136296272277832,323.780013797568,0.16828006505966187,337.6488037109375,1.6592170000076294,286.20414268923315,36,365.6938250041251,609.0
0.7918691039085388,273.89642333984375,0.20700857043266296,267.38031005859375,261.3506774902344,0.8149015307426453,384.515380859375,7.315783977508545,59.58225806451613,88.71506249541967,1.0,783.1158447265625,0.08471652120351791,0.019106704324195603,37.0,255.29826134089845,417.06559133529663,0.03049214743077755,0.0,-411.7392272949219,463.94854736328125,37000,620.0,0.8181226849555969,321.9291556230635,0.05532301217317581,352.28399658203125,1.6657005548477173,288.6859731744773,37,370.852990732146,620.0
0.79301917552948,275.9759521484375,0.20009298622608185,272.19781494140625,259.25299072265625,0.8242024183273315,392.294921875,7.287312030792236,60.0253164556962,88.7188451205289,1.0,964.8182983398438,0.18275849521160126,0.019490749081111935,38.0,331.4658271672441,428.31937170028687,0.03050716035068035,0.0,-411.87640380859375,415.1133117675781,38000,632.0,0.8110821843147278,322.18012066369977,0.14328040182590485,351.51629638671875,1.6728148460388184,291.10210811086756,38,378.0807786991118,632.0
0.7945541739463806,286.1399230957031,0.19829992949962616,276.6929626464844,274.25775146484375,0.8439351916313171,414.2701416015625,7.289314270019531,60.256965944272444,88.71788418226191,1.0,1095.1129150390625,0.02880978211760521,0.019490749081111935,39.0,366.39158676107223,439.59569549560547,0.030585547909140587,0.0,-434.5102233886719,399.40081787109375,39000,646.0,0.8386452794075012,323.3137479995298,0.0004873367724940181,377.52484130859375,1.6749976873397827,292.30787644361914,39,379.9117436850487,646.0
0.795819878578186,292.4765319824219,0.2014133185148239,279.799560546875,278.9817199707031,0.8343642354011536,410.065673828125,7.287403583526611,60.765957446808514,88.68688549170069,1.0,956.7242431640625,-0.05687456950545311,0.019106704324195603,40.0,421.7683649581407,451.02497148513794,0.029809584841132164,0.0,-427.8045349121094,468.34649658203125,40000,658.0,0.8347629308700562,325.77511342349516,-0.08959420770406723,377.067138671875,1.6782476902008057,294.7373291262595,40,394.45204474784373,658.0
0.7975366711616516,299.419677734375,0.2065330445766449,284.0711364746094,281.8580017089844,0.8469700217247009,434.769775390625,7.266725063323975,61.092399403874815,88.64627980110976,1.0,900.8853149414062,0.02254539728164673,0.020282151651708893,41.0,462.35542285876426,462.51235914230347,0.02810363657772541,0.0,-443.2060546875,486.4324951171875,41000,671.0,0.845158576965332,329.10634048289194,0.04597515985369682,394.42169189453125,1.6802804470062256,296.1972212830669,41,382.9807077251512,671.0
0.7988961935043335,313.83050537109375,0.1954527497291565,288.0489196777344,296.17120361328125,0.8421890735626221,435.2520751953125,7.257020473480225,61.461876832844574,88.6286784951017,1.0,1069.56884765625,0.030416229739785194,0.019490749081111935,42.0,384.539351202843,473.88724184036255,0.03030054271221161,0.0,-448.14202880859375,396.022705078125,42000,682.0,0.8360143303871155,330.4261740714622,-0.029939424246549606,393.27252197265625,1.6819380521774292,297.5378605036478,42,387.6403985020304,682.0
0.7998298406600952,320.75531005859375,0.21123798191547394,291.984130859375,304.5904846191406,0.8261734843254089,430.75250244140625,7.247960090637207,61.85014409221902,88.60681164483277,1.0,1076.1458740234375,0.07199972867965698,0.020282151651708893,43.0,397.4736175932441,485.29000425338745,0.03295765817165375,0.0,-450.8013610839844,406.358642578125,43000,694.0,0.8268648386001587,331.9854169440618,0.05030170455574989,394.5791015625,1.6863523721694946,299.0374619968773,43,392.65768894277085,694.0
0.8008373975753784,329.76715087890625,0.2329457402229309,296.2755126953125,309.74468994140625,0.8173847794532776,436.97601318359375,7.247214317321777,62.24504249291785,88.58133052547758,1.0,1386.755615234375,0.1205584853887558,0.020689822899908242,44.0,407.75924577308524,496.7186622619629,0.035048503428697586,0.0,-458.6445007324219,553.9844360351562,44000,706.0,0.8286319375038147,333.7075494174487,0.15910159051418304,397.75640869140625,1.6867765188217163,300.46239240542616,44,390.68793154530795,706.0
0.8019394874572754,335.0825500488281,0.17521949112415314,299.9460754394531,312.4210510253906,0.8314706683158875,441.6217956542969,7.220859050750732,62.65041782729805,88.565086156434,1.0,1185.9942626953125,0.04782457277178764,0.019882513137642284,45.0,360.2789547210944,508.10090017318726,0.03622490167617798,0.0,-453.7707824707031,500.648681640625,45000,718.0,0.8267967700958252,334.29802509086306,0.03458131104707718,398.6468505859375,1.6892887353897095,302.0230253214649,45,386.2050344770344,718.0
0.803337037563324,337.232177734375,0.21697521209716797,303.25909423828125,313.64459228515625,0.8117501735687256,427.46856689453125,7.215804576873779,62.97671232876712,88.5330096159958,1.0,1311.0902099609375,0.06373278796672821,0.020282151651708893,46.0,454.07230911331607,519.5802130699158,0.036611758172512054,0.0,-471.9727783203125,451.4637451171875,46000,730.0,0.8182621598243713,336.9018138739599,0.0198915246874094,388.3384704589844,1.6922590732574463,303.3907445659233,46,382.7268161336043,730.0
0.8044539093971252,341.31414794921875,0.19496794044971466,307.1315612792969,320.06060791015625,0.8308678865432739,440.875732421875,7.204798221588135,63.251682368775235,88.53336968580075,1.0,1241.703857421875,-0.004367357585579157,0.020282151651708893,47.0,319.736827438844,530.8732759952545,0.03672114014625549,0.0,-465.7452392578125,479.0487976074219,47000,743.0,0.8285768628120422,336.536601396617,0.002312967786565423,399.98876953125,1.6933284997940063,304.50672126194763,47,385.38336437892025,743.0
0.804936408996582,343.78411865234375,0.17537643015384674,311.22198486328125,322.5001525878906,0.8286457061767578,432.6866455078125,7.228080749511719,63.25857519788918,88.496811987834,1.0,1552.01025390625,0.016925973817706108,0.019490749081111935,48.0,498.1216879952153,542.3924198150635,0.037155959755182266,0.0,-475.5577087402344,516.8505249023438,48000,758.0,0.8289542198181152,339.9029573674211,-0.03439350426197052,389.235595703125,1.6959521770477295,304.62756839929773,48,369.70534281588886,758.0
0.8051964640617371,343.3620300292969,0.18355140089988708,315.73809814453125,320.49163818359375,0.8358708024024963,434.86871337890625,7.224304676055908,63.54935064935065,88.50072481743179,1.0,1458.7001953125,0.05913921818137169,0.019490749081111935,49.0,249.3984490831052,553.667781829834,0.039691295474767685,0.0,-477.5177001953125,710.2215576171875,49000,770.0,0.8377775549888611,338.05592658610857,0.031943872570991516,392.13031005859375,1.7006028890609741,306.1265571892825,49,372.66516764979,770.0
0.8061546683311462,356.0137634277344,0.2035166621208191,319.84222412109375,334.5324401855469,0.834370493888855,456.3353576660156,7.21673059463501,63.70663265306123,88.48595986957723,1.0,1549.50927734375,0.05145624652504921,0.019882513137642284,50.0,343.9983531014128,565.0613958835602,0.04180336371064186,0.0,-475.4931945800781,545.9999389648438,50000,784.0,0.8312197327613831,338.1747751164146,0.03228851035237312,415.6673278808594,1.7038847208023071,306.5731745952454,50,366.06131796664107,784.0
0.8063176274299622,355.864990234375,0.19757109880447388,323.8033447265625,331.89239501953125,0.8200237154960632,449.8330078125,7.207196235656738,64.01005025125629,88.4875241137646,1.0,1586.36328125,-0.005152783822268248,0.020282151651708893,51.0,274.8691977791081,576.3524351119995,0.04585615172982216,0.0,-491.7406311035156,495.8814392089844,51000,796.0,0.8250806331634521,336.93348928627137,0.009218097664415836,405.3348388671875,1.712193250656128,308.0562855285729,51,366.1956793864064,796.0
0.8066132664680481,350.7377624511719,0.19876979291439056,327.67779541015625,328.5547180175781,0.8253205418586731,442.879638671875,7.211944103240967,64.01847290640394,88.44160065161174,1.0,1493.44140625,0.06876105070114136,0.020282151651708893,52.0,508.4531063078242,587.9586033821106,0.04616161808371544,0.0,-474.02569580078125,566.2186889648438,52000,812.0,0.8271805644035339,340.23194345976276,0.06230385974049568,404.7711181640625,1.7132304906845093,308.01088906308337,52,354.79559908158825,812.0
0.8069776296615601,350.0082092285156,0.2003844529390335,330.3827209472656,323.8565979003906,0.8305312395095825,450.2816162109375,7.223075866699219,64.13559322033899,88.46756205498414,1.0,1704.149658203125,-0.028283290565013885,0.019106704324195603,53.0,225.7996432038437,599.0896410942078,0.04622170329093933,0.0,-483.3710632324219,489.8112487792969,53000,826.0,0.8216760158538818,338.0728434549342,-0.075858935713768,409.6207275390625,1.714674949645996,308.42696914375,53,348.2000564611176,826.0
0.8075461387634277,352.61944580078125,0.19260501861572266,333.2559509277344,322.78704833984375,0.830683708190918,443.1823425292969,7.2263007164001465,64.22142857142858,88.47140995245309,1.0,1662.3382568359375,0.005280629266053438,0.019882513137642284,54.0,272.9862530229672,610.3666713237762,0.04771185666322708,0.0,-474.7436218261719,432.4862976074219,54000,840.0,0.8366945385932922,336.8675362247125,-0.04025975242257118,395.0010070800781,1.7153260707855225,308.5971851406833,54,340.88902159160665,840.0
0.8085018396377563,350.2464904785156,0.1889004111289978,335.7792053222656,325.0970458984375,0.8131899833679199,443.5582275390625,7.207579135894775,64.35948477751757,88.46407062769333,1.0,1616.5318603515625,-0.02373862825334072,0.0211056883401964,55.0,351.2754158687939,621.7213339805603,0.04718052223324776,0.0,-486.9024658203125,657.7772216796875,55000,854.0,0.813173234462738,337.1294976727867,-0.05352046340703964,400.16094970703125,1.7153151035308838,309.12996365601623,55,347.8959326509788,854.0
0.8086880445480347,357.75079345703125,0.2028985172510147,340.7093505859375,331.6659240722656,0.8090301752090454,435.783447265625,7.196006774902344,64.62196531791908,88.45052322517353,1.0,1690.1400146484375,0.0965544730424881,0.020282151651708893,56.0,351.0864320347631,633.1223146915436,0.04784667491912842,0.0,-491.5440673828125,590.3538818359375,56000,865.0,0.80132657289505,337.3787286435363,0.045370619744062424,392.52362060546875,1.7179831266403198,310.3156660599825,56,348.2284299717061,865.0
0.8089673519134521,359.0616760253906,0.17604927718639374,343.61065673828125,333.0976867675781,0.8160226345062256,448.7694091796875,7.192889213562012,64.99315849486887,88.45275976965736,1.0,1633.81787109375,0.02297164313495159,0.020282151651708893,57.0,252.27728463395846,644.4117758274078,0.04971209540963173,0.0,-496.6555480957031,375.3133544921875,57000,877.0,0.8113823533058167,335.88572085389455,0.0872461274266243,402.1187744140625,1.7209148406982422,311.87833203481387,57,358.21007067674435,877.0
