train/loss_critic,rollout/episode_steps,total/episodes,reference_actor_Q_mean,reference_perturbed_action_std,rollout/return,reference_actor_Q_std,rollout/return_history,eval/Q,rollout/episodes,reference_perturbed_action_mean,rollout/actions_mean,train/param_noise_distance,reference_Q_mean,reference_action_mean,eval/return,param_noise_stddev,total/steps,obs_rms_mean,rollout/Q_mean,rollout/actions_std,reference_action_std,ret_rms_std,eval/episodes,train/loss_actor,eval/return_history,reference_Q_std,obs_rms_std,total/steps_per_second,ret_rms_mean,total/epochs,total/duration
2.1002767086029053,27.11111111111111,36.0,20.084949493408203,0.7092606425285339,130.67890499401472,2.3708603382110596,130.67890499401472,20.06867027282715,36.0,0.13412758708000183,0.004680761136114597,0.6150168180465698,19.78192901611328,0.07925981283187866,237.935938988444,0.16720346283821505,1000,0.9895499348640442,9.334407806396484,0.6639415621757507,0.649249255657196,1.0,1.0,-19.41172218322754,237.935938988444,2.970811605453491,7.995896816253662,89.20034581024719,0.0,1,11.210718870162964
4.206525802612305,31.15625,64.0,40.10198211669922,0.6417156457901001,148.79767953650492,7.6631760597229,148.79767953650492,37.771183013916016,64.0,0.1960381269454956,0.10161305963993073,0.5926768183708191,39.33100128173828,0.14402341842651367,77.00439340510364,0.1370306733903066,2000,1.2058228254318237,19.039546966552734,0.6781116724014282,0.6067784428596497,1.0,2.0,-39.589927673339844,157.47016619677382,8.920814514160156,7.932615280151367,90.95403630242909,0.0,2,21.989128589630127
4.290522575378418,30.357142857142858,98.0,59.0762825012207,0.6084514260292053,145.1956175065108,14.581847190856934,145.1956175065108,56.702369689941406,98.0,-0.06140606477856636,0.10786212980747223,0.560835063457489,58.07969284057617,0.1710195243358612,241.13548781657877,0.11230273064362171,3000,1.2063382863998413,28.8868408203125,0.6707055568695068,0.6622323393821716,1.0,3.0,-58.319122314453125,185.3586067367088,15.882902145385742,8.015143394470215,91.1384567183897,0.0,3,32.91694974899292
6.815195083618164,33.225,120.0,77.99683380126953,0.7080889344215393,159.3479596537963,21.028953552246094,164.4084234097823,76.68413543701172,120.0,0.22020329535007477,0.11640077084302902,0.5845720767974854,76.07977294921875,0.13882675766944885,217.6933824506651,0.09203708190275892,4000,1.284869909286499,39.08700180053711,0.6709571480751038,0.7031272649765015,1.0,4.0,-76.7938232421875,193.44230066519788,23.173688888549805,7.8616228103637695,91.18933092585439,0.0,4,43.86478066444397
7.468805313110352,34.96503496503497,143.0,94.91861724853516,0.6823850870132446,170.00788308174577,29.44723892211914,183.24340892742828,95.02168273925781,143.0,0.2643031179904938,0.13257534801959991,0.5643885135650635,92.48463439941406,0.21071872115135193,250.8495386002828,0.07542848153938683,5000,1.393820881843567,48.03941345214844,0.676495373249054,0.7202039957046509,1.0,5.0,-92.86304473876953,204.92374825221486,31.256078720092773,7.702364444732666,91.17171891147014,0.0,5,54.84156775474548
13.13817024230957,36.98765432098765,162.0,113.95182800292969,0.756163477897644,180.41717270068796,36.877620697021484,198.42960783792395,116.00887298583984,162.0,0.1760137528181076,0.1461677998304367,0.40421804785728455,110.54325866699219,0.20207147300243378,338.6161898986902,0.06181699495154324,6000,1.4703975915908813,57.56368637084961,0.6839287281036377,0.748403787612915,1.0,6.0,-110.58043670654297,227.20582185996076,39.15810775756836,7.618288040161133,90.89329333369601,0.0,6,66.01147103309631
13.040101051330566,38.766666666666666,180.0,131.4936981201172,0.7433940172195435,188.8078760527144,45.6085090637207,222.75529083780214,121.52337646484375,180.0,0.13793280720710754,0.14980266988277435,0.4635317623615265,127.36663818359375,0.1517079621553421,184.1705214198103,0.05066177638540577,7000,1.4948246479034424,65.76243591308594,0.6903772354125977,0.7460166811943054,1.0,7.0,-129.68138122558594,221.05792179708212,48.06614685058594,7.803653717041016,91.00324515661517,0.0,7,76.92033386230469
26.914865493774414,40.18181818181818,198.0,147.87567138671875,0.7369570136070251,195.43607030359698,55.22874450683594,244.67171404474146,164.4471435546875,198.0,0.17994695901870728,0.1501823365688324,0.35789984464645386,143.37246704101562,0.1588640958070755,191.25297949136603,0.04151957869412388,8000,1.5226589441299438,75.16777038574219,0.6945884227752686,0.7583500146865845,1.0,8.0,-144.7534637451172,217.3323040088676,57.28855895996094,7.936424732208252,91.04821828658729,0.0,8,87.86553049087524
25.355588912963867,42.405660377358494,212.0,162.8643798828125,0.7310298681259155,206.06153108892923,64.72444915771484,263.4613418783748,169.24078369140625,212.0,0.16936089098453522,0.15532837808132172,0.33885160088539124,157.54302978515625,0.1446893960237503,415.82599891467015,0.034027141129503384,9000,1.547145962715149,84.35222625732422,0.6998849511146545,0.7515046000480652,1.0,9.0,-161.5801239013672,239.3871589984012,67.60144805908203,7.97014856338501,90.84781116083887,0.0,9,99.06677865982056
25.024385452270508,44.2,225.0,174.63699340820312,0.7542139291763306,215.0084975363331,76.62494659423828,281.0930461672549,177.32167053222656,225.0,0.11550044268369675,0.1619984358549118,0.29649773240089417,168.80169677734375,0.13505738973617554,318.6144003339861,0.027886755354071244,10000,1.5959041118621826,94.25708770751953,0.7019907832145691,0.7455747127532959,1.0,10.0,-177.76007080078125,247.30988313195968,78.22342681884766,7.8831892013549805,90.77616798179335,0.0,10,110.16107225418091
37.4789924621582,45.247933884297524,242.0,189.64173889160156,0.777260422706604,220.61241437345853,84.64441680908203,292.7049148947332,204.1128387451172,242.0,0.09296752512454987,0.16388176381587982,0.22127734124660492,182.80935668945312,0.08248146623373032,328.25661650950843,0.022854436146078055,11000,1.6195592880249023,102.82479858398438,0.705482542514801,0.778607189655304,1.0,11.0,-192.86563110351562,254.6686770753732,86.46923065185547,7.864964485168457,90.7799650109073,0.0,11,121.17211103439331
40.811370849609375,45.93869731800766,261.0,196.48153686523438,0.7742036581039429,224.33831968723462,96.77603912353516,294.82630229246416,213.63690185546875,261.0,0.04758475720882416,0.16571074724197388,0.21518726646900177,189.84567260742188,0.06131589412689209,338.2975394438911,0.019106704324195603,12000,1.644223690032959,110.60569763183594,0.7100087404251099,0.7692683339118958,1.0,12.0,-205.98471069335938,261.6377489394163,97.59412384033203,7.872576713562012,90.70822095822912,0.0,12,132.29230904579163
54.652801513671875,47.339416058394164,274.0,207.11444091796875,0.7636067271232605,231.07823107551155,103.6084213256836,309.4555209516676,203.28750610351562,274.0,0.17257122695446014,0.16935491561889648,0.1976771354675293,197.91844177246094,0.1498652845621109,312.10146940319385,0.018361167303396805,13000,1.6668871641159058,118.89924621582031,0.7121714353561401,0.7722963094711304,1.0,13.0,-219.54052734375,265.51957359047617,105.87704467773438,7.810915470123291,90.69085512071081,0.0,13,143.34411096572876
56.87101745605469,48.22837370242215,289.0,223.8856658935547,0.7768958806991577,235.3725619665336,112.4708023071289,319.6730691530041,247.97242736816406,289.0,0.13965629041194916,0.17694485187530518,0.21194082498550415,214.6300506591797,0.1541178673505783,274.06635032177616,0.018361167303396805,14000,1.701615571975708,127.09695434570312,0.715888500213623,0.7679523825645447,1.0,14.0,-228.47898864746094,266.13005764271185,114.1218490600586,7.78598690032959,90.67857947398802,0.0,14,154.39147901535034
73.91602325439453,48.77124183006536,306.0,236.6505126953125,0.7613399624824524,238.7354980230211,120.3534927368164,319.36630910814836,216.1995086669922,306.0,0.21007899940013885,0.18109522759914398,0.19756434857845306,227.3726348876953,0.174906924366951,315.9017599949058,0.018361167303396805,15000,1.7362397909164429,134.124755859375,0.7204583883285522,0.7741119265556335,1.0,15.0,-237.53709411621094,269.44817113285814,121.93184661865234,7.68450927734375,90.6406245372446,0.0,15,165.48870968818665
82.4893569946289,49.59627329192546,322.0,244.8699951171875,0.771914005279541,243.42942121778674,130.78001403808594,310.75739160002314,259.41900634765625,322.0,0.19252610206604004,0.18623872101306915,0.21306471526622772,232.7664031982422,0.20086157321929932,286.76165742278545,0.017644720880324885,16000,1.7604434490203857,141.45343017578125,0.7228140830993652,0.7745653390884399,1.0,16.0,-248.9595489501953,270.5302640259786,132.6573028564453,7.619325637817383,90.63206977308953,0.0,16,176.53795218467712
96.3213882446289,49.77647058823529,340.0,252.4359588623047,0.7797204256057739,244.52184223789226,142.85751342773438,302.92766344463706,259.3053283691406,340.0,0.17492958903312683,0.18447290360927582,0.19988973438739777,241.49383544921875,0.13395941257476807,337.34628005423264,0.017644720880324885,17000,1.7682521343231201,147.01536560058594,0.7272093296051025,0.7970730662345886,1.0,17.0,-257.02899169921875,274.4606179099936,143.17662048339844,7.62827730178833,90.62976270098432,0.0,17,187.57634902000427
