rollout/return,ret_rms_std,total/duration,train/param_noise_distance,reference_Q_std,obs_rms_std,rollout/actions_mean,total/steps_per_second,obs_rms_mean,eval/episodes,rollout/Q_mean,reference_actor_Q_std,eval/Q,reference_action_mean,rollout/return_history,reference_action_std,eval/return_history,reference_Q_mean,rollout/episode_steps,reference_perturbed_action_mean,reference_perturbed_action_std,total/steps,rollout/episodes,reference_actor_Q_mean,param_noise_stddev,train/loss_actor,total/episodes,train/loss_critic,rollout/actions_std,total/epochs,eval/return,ret_rms_mean
-111.10054318239982,1.0,124.43550658226013,0.22282777726650238,8.373321533203125,1.7828762531280518,0.2190585881471634,88.3992061600864,0.08501780033111572,11.0,6.888836860656738,8.65807819366455,31.318157196044922,0.22844402492046356,-111.10054318239982,0.737354576587677,-196.7296787923657,17.160358428955078,1000.0,0.08417496830224991,0.7623763680458069,11000,11.0,18.094226837158203,0.03019736003336582,-17.586280822753906,11.0,1.4228827953338623,0.6652007699012756,11,31.33405656191715,0.0
-129.40649608726233,1.0,135.6991856098175,0.16566604375839233,10.243163108825684,1.7143687009811401,0.2038477063179016,88.43089179992712,0.07599082589149475,12.0,9.150660514831543,10.549220085144043,41.31306838989258,0.0706382766366005,-129.40649608726233,0.8014388680458069,-159.99941956136624,22.191003799438477,1000.0,0.13023847341537476,0.7655869126319885,12000,12.0,23.948833465576172,0.027886755354071244,-22.462915420532227,12.0,1.2224849462509155,0.6734163165092468,12,244.03343197962778,0.0
-89.72791332914277,1.0,146.96705603599548,0.17775657773017883,11.946630477905273,1.7301607131958008,0.19489827752113342,88.455197720066,0.07205696403980255,13.0,11.95085334777832,12.050620079040527,48.43485641479492,0.2714884579181671,-89.72791332914277,0.7181374430656433,-118.33877002971295,29.17230987548828,1000.0,0.2589663565158844,0.740906298160553,13000,13.0,31.296833038330078,0.030197360033365817,-31.64714813232422,13.0,2.2378695011138916,0.6725530028343201,13,381.5890243501267,0.0
42.40245678089262,1.0,158.24588060379028,0.2235606610774994,11.608473777770996,1.7874680757522583,0.18399372696876526,88.4699174890539,0.0708605945110321,14.0,15.342636108398438,11.588384628295898,63.376251220703125,0.2046191245317459,42.40245678089262,0.7268961071968079,37.713458064146884,37.63359451293945,1000.0,0.15461067855358124,0.7309690713882446,14000,14.0,39.505210876464844,0.029602352743226954,-41.1354866027832,14.0,3.2873270511627197,0.6685236096382141,14,2066.3924232843247,0.0
124.59994138587648,1.0,169.50369429588318,0.16951844096183777,12.383337020874023,1.8174490928649902,0.16712382435798645,88.49364647956415,0.07002202421426773,15.0,18.67597770690918,12.383469581604004,72.3622817993164,0.16960154473781586,124.59994138587648,0.6986055970191956,163.25144193915966,44.59233856201172,1000.0,0.1734199970960617,0.7007430195808411,15000,15.0,46.57902526855469,0.02901906944733551,-51.11894607543945,15.0,2.4715020656585693,0.6682553291320801,15,1920.7832161893384,0.0
246.73337108821792,1.0,180.71124839782715,0.20598071813583374,13.29024600982666,1.8476643562316895,0.15702006220817566,88.53903750792959,0.07082806527614594,16.0,22.274402618408203,13.098991394042969,81.09830474853516,0.10537562519311905,246.73337108821792,0.6890977621078491,293.083403840791,53.321739196777344,1000.0,0.21515382826328278,0.6841127872467041,16000,16.0,55.62471389770508,0.028447279136688076,-60.586769104003906,16.0,3.4888527393341064,0.6649380922317505,16,2240.5628323652613,0.0
220.87116646698718,1.0,191.90717720985413,0.17918607592582703,11.42729377746582,1.846380352973938,0.1681635081768036,88.58449301982165,0.06904608011245728,17.0,24.959951400756836,11.025425910949707,90.12469482421875,-0.03508325293660164,220.87116646698718,0.7068911194801331,403.12553117933,62.07318115234375,1000.0,-0.020023047924041748,0.6984640955924988,17000,17.0,64.08723449707031,0.02733727610437334,-68.62136840820312,17.0,6.090875148773193,0.6627100110054016,17,2163.7995685959536,0.0
307.33526646232275,1.0,203.0826117992401,0.20905980467796326,10.251652717590332,1.8646016120910645,0.1567928045988083,88.63388076668095,0.0713689774274826,18.0,28.546321868896484,10.294387817382812,96.27816009521484,-0.017755726352334023,307.33526646232275,0.7072612047195435,457.9204001582479,69.40277099609375,1000.0,-0.13480083644390106,0.7103606462478638,18000,18.0,71.06181335449219,0.028447279136688076,-77.4516372680664,18.0,6.461842060089111,0.6609664559364319,18,1389.4331727998524,0.0
399.6136498712838,1.0,214.18789863586426,0.16511739790439606,11.631796836853027,1.8857202529907227,0.14632894098758698,88.70715909259397,0.07261759042739868,19.0,32.46440505981445,12.246795654296875,106.54364013671875,0.05613998696208,399.6136498712838,0.6518468856811523,518.1137626809289,75.44497680664062,1000.0,0.1577509194612503,0.6317754983901978,19000,19.0,77.3155517578125,0.027886755354071244,-86.28927612304688,19.0,12.074322700500488,0.6551705002784729,19,1601.5942880891857,0.0
450.42384611262776,1.0,225.34771299362183,0.2556808590888977,12.420624732971191,1.8854495286941528,0.1406770944595337,88.75173275251333,0.07120127230882645,20.0,36.23347473144531,13.086142539978027,107.76740264892578,0.11322373151779175,450.42384611262776,0.6143977046012878,522.6197965559394,81.50274658203125,1000.0,0.2378941774368286,0.6028985381126404,20000,20.0,83.13774108886719,0.026270585008002556,-93.93108367919922,20.0,6.596418857574463,0.6546788811683655,20,608.2344401811399,0.0
485.7342562397492,1.0,236.57225608825684,0.18660637736320496,12.684807777404785,1.8789337873458862,0.13873881101608276,88.76780543600867,0.0715547502040863,21.0,40.02338409423828,13.140241622924805,119.89897155761719,0.2504537105560303,485.7342562397492,0.60592120885849,552.1372800087692,87.85289001464844,1000.0,0.2920665442943573,0.5799533128738403,21000,21.0,90.01785278320312,0.026270585008002556,-102.64341735839844,21.0,4.952822208404541,0.6506915092468262,21,1142.4869490653628,0.0
514.0241268359244,1.0,247.76017260551453,0.17477576434612274,13.611034393310547,1.8766601085662842,0.13602344691753387,88.79554679285985,0.0712510347366333,22.0,43.74308395385742,13.82441234588623,131.5854034423828,0.13524599373340607,514.0241268359244,0.6343472003936768,612.280370801821,94.90336608886719,1000.0,0.10710271447896957,0.6395716071128845,22000,22.0,97.8018798828125,0.02575295069895359,-111.42778015136719,22.0,11.18334674835205,0.6449376344680786,22,1875.285277455912,0.0
559.1943529149447,1.0,258.98686051368713,0.2018885463476181,14.34341049194336,1.8839988708496094,0.12711255252361298,88.80759415508834,0.07127933949232101,23.0,47.66105270385742,14.837408065795898,136.95489501953125,0.06945193558931351,559.1943529149447,0.6522237062454224,646.6347797556307,103.01210021972656,1000.0,0.07753211259841919,0.6399414539337158,23000,23.0,105.65404510498047,0.025245515830755405,-119.5718765258789,23.0,11.6005220413208,0.6405214667320251,23,1402.4317767394411,0.0
581.4963964854942,1.0,270.1831567287445,0.20516537129878998,14.507224082946777,1.8758405447006226,0.1217276081442833,88.82863125363234,0.07019553333520889,24.0,51.410240173339844,15.036416053771973,147.19082641601562,0.09197720885276794,581.4963964854942,0.6420516967773438,721.4261636441942,110.92562866210938,1000.0,0.1576356142759323,0.6164827942848206,24000,24.0,113.06094360351562,0.025245515830755405,-126.5402603149414,24.0,19.598087310791016,0.6409297585487366,24,2441.6279930811556,0.0
626.5774372778818,1.0,281.42424750328064,0.2053605318069458,14.367724418640137,1.8862179517745972,0.11859338730573654,88.83385217085308,0.07232429832220078,25.0,55.312068939208984,14.791343688964844,153.61541748046875,0.02647019363939762,626.5774372778818,0.648685097694397,772.9728443827768,118.12026977539062,1000.0,0.06604424864053726,0.6431910991668701,25000,25.0,120.41694641113281,0.025245515830755405,-135.70083618164062,25.0,15.148181915283203,0.6373831629753113,25,2010.0931821087597,0.0
653.5416870914448,1.0,292.57330870628357,0.18100093305110931,14.483787536621094,1.9033840894699097,0.11380165815353394,88.86661642160114,0.0721997618675232,26.0,59.0244140625,14.896732330322266,161.40219116210938,-0.00131838524248451,653.5416870914448,0.6374301314353943,834.183395796402,123.74921417236328,1000.0,-0.012584646232426167,0.642201840877533,26000,26.0,126.21568298339844,0.026270585008002556,-142.39234924316406,26.0,8.611017227172852,0.6338642835617065,26,2364.447181137032,0.0
717.2103365262433,1.0,303.7544000148773,0.21447333693504333,14.185940742492676,1.927445411682129,0.10776612162590027,88.8876012945906,0.07436764985322952,27.0,62.90299606323242,14.511962890625,168.30465698242188,-0.0023579050321131945,717.2103365262433,0.6330699920654297,894.5243716196999,131.1603240966797,1000.0,0.03235647454857826,0.6507740020751953,27000,27.0,133.81002807617188,0.026270585008002556,-149.8142547607422,27.0,9.977846145629883,0.6303716897964478,27,2463.3897430254433,0.0
784.3719232940555,1.0,314.8873519897461,0.18172332644462585,14.127816200256348,1.9652611017227173,0.10381248593330383,88.92068805898494,0.07597822695970535,28.0,66.78488159179688,14.568075180053711,175.436767578125,0.07207001000642776,784.3719232940555,0.6328343749046326,955.6946471841228,138.95245361328125,1000.0,0.05977147817611694,0.6409628987312317,28000,28.0,141.09719848632812,0.026270585008002556,-156.78941345214844,28.0,29.263206481933594,0.628646969795227,28,2607.292087423543,0.0
834.3036735897988,1.0,326.0748658180237,0.226579949259758,13.876532554626465,1.995958924293518,0.10026559978723526,88.9366309397927,0.07675822824239731,29.0,70.60137939453125,14.367254257202148,183.35800170898438,0.13157173991203308,834.3036735897988,0.6205708384513855,1006.5576148105122,144.56143188476562,1000.0,0.07289677858352661,0.6510408520698547,29000,29.0,146.69842529296875,0.02575295069895359,-164.65455627441406,29.0,15.250436782836914,0.6269305944442749,29,2430.720708349413,0.0
870.3609967569516,1.0,337.29996252059937,0.23141878843307495,14.315339088439941,2.0085697174072266,0.1001192256808281,88.94160490209914,0.07872539758682251,30.0,74.3079833984375,14.566454887390137,190.10989379882812,-0.010762046091258526,870.3609967569516,0.6393016576766968,1046.0959393428934,150.6329803466797,1000.0,-0.08602530509233475,0.6228154897689819,30000,30.0,152.99932861328125,0.025245515830755405,-172.5812530517578,30.0,10.13611125946045,0.6237134337425232,30,2192.707350781952,0.0
877.7989424935188,1.0,348.4691219329834,0.16575130820274353,13.948467254638672,2.01863431930542,0.09732449054718018,88.96053638279558,0.0783189982175827,31.0,77.83829498291016,14.384307861328125,198.22508239746094,0.03989728167653084,877.7989424935188,0.6378915905952454,1097.9079487813633,158.49057006835938,1000.0,-0.05855388566851616,0.6189687848091125,31000,31.0,161.32080078125,0.02575295069895359,-179.95230102539062,31.0,14.292922019958496,0.6214043498039246,31,2652.2682319354567,0.0
930.0317656762555,1.0,359.589063167572,0.2078443169593811,14.151301383972168,2.043649673461914,0.09292574226856232,88.9904707282148,0.07957375794649124,32.0,81.697265625,14.217364311218262,204.6501007080078,-0.022213498130440712,930.0317656762555,0.6429531574249268,1138.4220285076815,165.38778686523438,1000.0,-0.0026909708976745605,0.6327793002128601,32000,32.0,167.6810302734375,0.024748079434129402,-187.2925262451172,32.0,37.45071029663086,0.6203621625900269,32,2394.3585000235494,0.0
977.0521200675655,1.0,370.7130925655365,0.16133810579776764,13.490527153015137,2.0666980743408203,0.09129805117845535,89.01762754485424,0.08133313804864883,33.0,85.527099609375,13.550729751586914,209.41458129882812,0.06019092723727226,977.0521200675655,0.667106568813324,1172.7449054751478,171.9995880126953,1000.0,0.07998224347829819,0.6609628200531006,33000,33.0,174.3756561279297,0.025245515830755405,-194.46035766601562,33.0,4.76161003112793,0.6182764768600464,33,2271.0769684340735,0.0
1005.6808880891159,1.0,381.86491203308105,0.20035085082054138,12.992003440856934,2.0939271450042725,0.09144514054059982,89.03672196269913,0.08266136050224304,34.0,89.20037078857422,13.291738510131836,215.8352508544922,0.029217159375548363,1005.6808880891159,0.6499603390693665,1196.9358735574963,177.32363891601562,1000.0,0.0383228063583374,0.6808317303657532,34000,34.0,179.53829956054688,0.02575295069895359,-201.2804718017578,34.0,16.222488403320312,0.6189195513725281,34,1995.2378202749933,0.0
1019.6499421542883,1.0,392.96911668777466,0.20623384416103363,12.388559341430664,2.109144687652588,0.09092091768980026,89.06552325283239,0.08265847712755203,35.0,92.85501098632812,12.544907569885254,211.26254272460938,0.024719685316085815,1019.6499421542883,0.6557652354240417,1192.8846491787515,185.26495361328125,1000.0,-0.12445467710494995,0.6395237445831299,35000,35.0,187.1434326171875,0.02575295069895359,-209.42535400390625,35.0,25.558290481567383,0.6175548434257507,35,1055.143020301423,0.0
1046.9773764566341,1.0,404.14113664627075,0.17870084941387177,11.88479995727539,2.126751184463501,0.08608824014663696,89.07779173073742,0.08325880765914917,36.0,96.52254486083984,12.100499153137207,232.88235473632812,-0.030172327533364296,1046.9773764566341,0.6682453155517578,1231.1122470395767,191.06558227539062,1000.0,-0.06378976255655289,0.6800748109817505,36000,36.0,193.50128173828125,0.024748079434129402,-215.9281463623047,36.0,9.178536415100098,0.617069661617279,36,2569.07817216846,0.0
1085.562004947218,1.0,415.2797095775604,0.19210201501846313,11.647690773010254,2.147695302963257,0.08408741652965546,89.09657550482763,0.08389338850975037,37.0,100.3270034790039,11.770188331604004,233.9069061279297,0.05781945958733559,1085.562004947218,0.6701691150665283,1260.7150850602004,196.7150115966797,1000.0,0.0662786215543747,0.6734634637832642,37000,37.0,199.5408172607422,0.02426044449968572,-223.3446807861328,37.0,43.443214416503906,0.6159070134162903,37,2326.417253802658,0.0
1098.1325683136172,1.0,426.46545457839966,0.19788923859596252,12.180414199829102,2.1700029373168945,0.08305784314870834,89.1045208751234,0.08488158881664276,38.0,103.66653442382812,12.488964080810547,239.85952758789062,0.03353540226817131,1098.1325683136172,0.6572821736335754,1276.3663072662584,202.11187744140625,1000.0,0.179355189204216,0.6409544944763184,38000,38.0,204.25820922851562,0.02426044449968572,-230.2425537109375,38.0,31.939682006835938,0.6170791983604431,38,1855.4615288904074,0.0
1097.546974665303,1.0,437.5997338294983,0.2484927475452423,13.12866497039795,2.1789143085479736,0.08396665751934052,89.12254049769497,0.08596057444810867,39.0,106.89439392089844,13.392243385314941,253.58200073242188,0.037038255482912064,1097.546974665303,0.6528642773628235,1313.8248809084382,209.9708709716797,1000.0,0.05520956218242645,0.6547249555587769,39000,39.0,212.2098388671875,0.025245515830755405,-236.98695373535156,39.0,79.4874496459961,0.617436408996582,39,2737.250679311269,0.0
1100.1142177113147,1.0,448.73928713798523,0.2191593199968338,14.546341896057129,2.192261219024658,0.08154240995645523,89.1386182277822,0.08580905199050903,40.0,110.18677520751953,14.824677467346191,231.83126831054688,0.04061591997742653,1100.1142177113147,0.6526204943656921,1299.5015712405907,214.52301025390625,1000.0,-0.08164124190807343,0.647712767124176,40000,40.0,216.99661254882812,0.024748079434129402,-243.00167846679688,40.0,79.00300598144531,0.6178478598594666,40,740.8924941945356,0.0
1097.12355259021,1.0,459.9081153869629,0.23332136869430542,14.956531524658203,2.1928842067718506,0.07805541157722473,89.14824206896836,0.08506406843662262,41.0,113.5114974975586,15.38109302520752,254.20559692382812,-9.215871250489727e-05,1097.12355259021,0.6616547703742981,1306.0222790444936,219.58526611328125,1000.0,-0.00921406876295805,0.6489717960357666,41000,41.0,221.93173217773438,0.025245515830755405,-249.5238800048828,41.0,117.42855834960938,0.6164008975028992,41,1566.8505912006085,0.0
1085.0614021528138,1.0,471.05733013153076,0.2153504341840744,15.179727554321289,2.199646472930908,0.07652294635772705,89.16112182836125,0.0850377306342125,42.0,116.37816619873047,15.465911865234375,269.42706298828125,-0.09588118642568588,1085.0614021528138,0.642732560634613,1326.7748044425225,227.65472412109375,1000.0,-0.2083284854888916,0.6096916198730469,42000,42.0,229.963134765625,0.024748079434129402,-255.12429809570312,42.0,42.960575103759766,0.6179748773574829,42,2177.628345761711,0.0
1108.7874131948738,1.0,482.1260635852814,0.19835755228996277,15.29421329498291,2.2081503868103027,0.0738435685634613,89.188291709921,0.08548488467931747,43.0,120.07695007324219,15.747076034545898,273.2948913574219,0.1717260479927063,1108.7874131948738,0.6593671441078186,1342.9148441191658,231.91531372070312,1000.0,0.1229376420378685,0.6647896766662598,43000,43.0,233.73162841796875,0.02575295069895359,-260.2118835449219,43.0,85.21599578857422,0.6178406476974487,43,2020.7965105381784,0.0
1105.2516198720127,1.0,493.23830127716064,0.22617079317569733,15.358085632324219,2.212461471557617,0.07420762628316879,89.20637324001224,0.08557773381471634,44.0,123.29524993896484,15.463956832885742,275.623046875,0.11666357517242432,1105.2516198720127,0.6814315915107727,1357.2871117223365,235.4591064453125,1000.0,0.108707495033741,0.6901240944862366,44000,44.0,237.9554901123047,0.024748079434129402,-266.19610595703125,44.0,103.6834945678711,0.617365300655365,44,1975.294618658681,0.0
1113.3016671579473,1.0,504.33162784576416,0.18881237506866455,15.949789047241211,2.2277729511260986,0.07298107445240021,89.22700365276715,0.08600583672523499,45.0,126.45573425292969,16.2949161529541,272.49603271484375,0.031848806887865067,1113.3016671579473,0.6850398182868958,1365.2377306418707,240.95806884765625,1000.0,0.0005941788549534976,0.692404568195343,45000,45.0,243.71563720703125,0.023782417899897774,-272.07928466796875,45.0,100.39872741699219,0.6186514496803284,45,1715.0649631013723,0.0
1125.8777077578636,1.0,515.4728393554688,0.226020947098732,16.743572235107422,2.24393892288208,0.07151554524898529,89.23845542961482,0.08622830361127853,46.0,129.84194946289062,17.259048461914062,297.785400390625,0.008680959232151508,1125.8777077578636,0.7040486931800842,1394.0657878110069,246.78704833984375,1000.0,-0.027027392759919167,0.6909958720207214,46000,46.0,249.79251098632812,0.023782417899897774,-278.0395812988281,46.0,40.562477111816406,0.6201379299163818,46,2691.3283604221324,0.0
1153.9985028707556,1.0,526.7293872833252,0.17208737134933472,16.905649185180664,2.256338357925415,0.07019306719303131,89.22987996247669,0.08714304864406586,47.0,133.4794158935547,17.319339752197266,250.53915405273438,-0.09854467958211899,1153.9985028707556,0.6941329836845398,1370.5696531734034,252.56581115722656,1000.0,-0.08579083532094955,0.7147576808929443,47000,47.0,255.84915161132812,0.023782417899897774,-283.92926025390625,47.0,21.949085235595703,0.6202237606048584,47,289.7474598436487,0.0
1133.0416380849229,1.0,537.984274148941,0.23033583164215088,15.992077827453613,2.2633392810821533,0.06801503151655197,89.22193883070864,0.08782569319009781,48.0,136.0235595703125,16.275712966918945,259.42059326171875,-0.11974108219146729,1133.0416380849229,0.6781920790672302,1354.3640014141795,260.56317138671875,1000.0,0.020059099420905113,0.6743414402008057,48000,48.0,263.3812255859375,0.022854436146078055,-290.15789794921875,48.0,91.34911346435547,0.6210219860076904,48,592.6983687306536,0.0
1119.1091862676415,1.0,549.1204607486725,0.2263036072254181,15.979035377502441,2.2604711055755615,0.07094806432723999,89.2336081106744,0.08991556614637375,49.0,138.460205078125,16.4531307220459,314.7614440917969,0.09853559732437134,1119.1091862676415,0.6921473145484924,1369.162669431071,268.49346923828125,1000.0,-0.03332909941673279,0.6717157363891602,49000,49.0,270.980712890625,0.023313810312614227,-294.93817138671875,49.0,43.343685150146484,0.6193088293075562,49,2079.4987342418594,0.0
1141.5704089684143,1.0,560.3173015117645,0.20568601787090302,15.85432243347168,2.2701261043548584,0.0703362226486206,89.23515276986355,0.091258205473423,50.0,142.05699157714844,16.438249588012695,299.107421875,0.12253984808921814,1141.5704089684143,0.7085118889808655,1377.0823604016987,271.5606384277344,1000.0,0.1093498095870018,0.6954818964004517,50000,50.0,274.6402587890625,0.02426044449968572,-301.37603759765625,50.0,85.90074157714844,0.6201515793800354,50,1765.1472179624532,0.0
1153.9525512763591,1.0,571.5793044567108,0.27498629689216614,16.369022369384766,2.284930944442749,0.06901708990335464,89.22646359366662,0.09165983647108078,51.0,145.5780029296875,16.955787658691406,277.2737121582031,0.13864381611347198,1153.9525512763591,0.6905791163444519,1361.184444551578,279.6903381347656,1000.0,0.16847889125347137,0.7012976408004761,51000,51.0,282.1856689453125,0.02575295069895359,-307.84161376953125,51.0,141.0120086669922,0.6204355955123901,51,566.2886520455438,0.0
1185.1740554454811,1.0,582.7666211128235,0.19777259230613708,16.515249252319336,2.2989354133605957,0.06686530262231827,89.2295442396877,0.0935245156288147,52.0,149.1875457763672,16.860754013061523,335.6947937011719,0.11110606044530869,1185.1740554454811,0.6959320306777954,1382.4838498508823,283.32403564453125,1000.0,0.08804234862327576,0.7014659643173218,52000,52.0,286.83197021484375,0.025245515830755405,-314.5396728515625,52.0,72.09515380859375,0.6210383772850037,52,2468.7535201154024,0.0
1201.5686363436357,1.0,593.9370381832123,0.275555819272995,16.491735458374023,2.303654432296753,0.06599117070436478,89.23504781267917,0.09382034838199615,53.0,152.71600341796875,16.96047592163086,341.12640380859375,0.17140789330005646,1201.5686363436357,0.6863181591033936,1406.9785885150966,290.7854919433594,1000.0,0.14225220680236816,0.7035305500030518,53000,53.0,293.93658447265625,0.022854436146078055,-319.40167236328125,53.0,106.77470397949219,0.6202422976493835,53,2680.704999054241,0.0
1222.8036736012698,1.0,605.0491278171539,0.23614604771137238,17.02814483642578,2.3175296783447266,0.06725059449672699,89.24895106421643,0.0947914868593216,54.0,156.22909545898438,17.281906127929688,347.42584228515625,0.1071310043334961,1222.8036736012698,0.7063317894935608,1430.7191345969168,296.388427734375,1000.0,0.09178309887647629,0.7094445824623108,54000,54.0,298.9471130371094,0.02240411346542305,-326.09747314453125,54.0,22.946697235107422,0.620285153388977,54,2688.9680769333722,0.0
1248.2205880635743,1.0,616.1604881286621,0.17716000974178314,17.605831146240234,2.327566146850586,0.06628955155611038,89.26245849849967,0.0961918905377388,55.0,159.72987365722656,17.993253707885742,353.018310546875,0.14449439942836761,1248.2205880635743,0.7095006704330444,1450.5817588233729,303.0396423339844,1000.0,0.11399199813604355,0.7250679135322571,55000,55.0,306.8157043457031,0.023313810312614227,-332.9975891113281,55.0,119.5692367553711,0.6191391348838806,55,2523.163467051997,0.0
1257.765088344066,1.0,627.2607071399689,0.17568780481815338,17.424251556396484,2.328986644744873,0.06726161390542984,89.2770730934753,0.09672556072473526,56.0,163.13400268554688,17.951183319091797,352.78271484375,0.16089089214801788,1257.765088344066,0.7059725522994995,1458.6986444987358,309.94110107421875,1000.0,0.2197331339120865,0.6753109097480774,56000,56.0,312.6585693359375,0.022854436146078055,-338.216796875,56.0,75.76177215576172,0.61897873878479,56,1905.1273566437098,0.0
1254.093131043452,1.0,638.3635926246643,0.19839289784431458,17.4169864654541,2.330564498901367,0.06880254298448563,89.29080645975064,0.09662378579378128,57.0,166.29530334472656,17.750919342041016,364.0487060546875,0.0871090367436409,1254.093131043452,0.7089066505432129,1477.958234389177,313.7460021972656,1000.0,0.009840086102485657,0.6881726980209351,57000,57.0,317.303466796875,0.024748079434129402,-343.5333557128906,57.0,55.467994689941406,0.6183260679244995,57,2556.4952682538906,0.0
