obs_rms_std,rollout/episode_steps,eval/Q,total/duration,train/loss_actor,reference_perturbed_action_mean,eval/return,reference_actor_Q_std,total/epochs,rollout/return_history,total/steps_per_second,train/param_noise_distance,reference_action_mean,eval/episodes,reference_Q_mean,ret_rms_std,obs_rms_mean,param_noise_stddev,reference_actor_Q_mean,reference_perturbed_action_std,reference_Q_std,rollout/actions_mean,total/steps,rollout/return,ret_rms_mean,train/loss_critic,eval/return_history,rollout/actions_std,reference_action_std,rollout/episodes,total/episodes,rollout/Q_mean
6.342745304107666,33.3,19.607898712158203,15.806704759597778,-18.95490074157715,0.0734906792640686,236.6266351371405,2.098508834838867,1,160.77104891884656,63.264292919294476,0.651112973690033,0.07462799549102783,1.0,19.358470916748047,1.0,1.2115360498428345,0.16720346283821505,19.557937622070312,0.6003891825675964,2.5672767162323,0.0656503364443779,1000,160.77104891884656,0.0,2.2051780223846436,236.6266351371405,0.5580995082855225,0.4398314952850342,30.0,30.0,8.913431167602539
6.253640174865723,36.25454545454546,34.305458068847656,30.323042631149292,-40.100032806396484,0.22554916143417358,114.12663673742615,6.52142333984375,2,176.35889538884754,65.95644191541331,0.6082582473754883,0.06997598707675934,2.0,39.30278015136719,1.0,1.3641632795333862,0.1370306733903066,40.16264343261719,0.5223062634468079,8.418492317199707,0.0790371298789978,2000,176.35889538884754,0.0,3.3958609104156494,175.37663593728334,0.5768943428993225,0.5595003366470337,55.0,55.0,18.988473892211914
6.73553466796875,34.372093023255815,55.29936981201172,44.750123500823975,-59.53934097290039,-0.014647698029875755,251.5859085964204,13.067486763000488,3,166.77105824746465,67.03892113157546,0.6383579969406128,-0.009690552949905396,3.0,58.41389465332031,1.0,1.3274441957473755,0.11230273064362171,59.77469253540039,0.6374520659446716,15.569867134094238,0.07333584129810333,3000,166.77105824746465,0.0,5.727099418640137,200.77972682366237,0.5820044875144958,0.6599647402763367,86.0,86.0,28.879573822021484
6.610759258270264,37.490566037735846,82.02033996582031,59.6270067691803,-80.19121551513672,0.18826007843017578,299.9782390556903,17.238210678100586,4,188.06598019351256,67.08369607557593,0.5435839295387268,0.0767393633723259,4.0,78.67581176757812,1.0,1.4490997791290283,0.09203708190275892,81.18276977539062,0.6810578107833862,20.75173568725586,0.0688922181725502,4000,184.51045710600494,0.0,6.162701606750488,225.57935488166936,0.6076292395591736,0.7645533084869385,106.0,106.0,38.71882247924805
6.574553966522217,40.300813008130085,96.71757507324219,75.16565036773682,-100.90534210205078,0.07189349830150604,234.2089638317244,24.372472763061523,5,206.0158887868855,66.51974639397437,0.4878305196762085,0.07436931133270264,5.0,97.97553253173828,1.0,1.4953452348709106,0.07542848153938683,101.2190933227539,0.7351022958755493,29.118730545043945,0.07293976098299026,5000,198.68106188588854,0.0,8.041295051574707,227.30527667168036,0.6355481743812561,0.7775005102157593,123.0,123.0,48.747920989990234
6.824712753295898,41.37241379310345,120.3518295288086,90.68278622627258,-120.48992919921875,0.01865210011601448,324.79647690086847,33.06171798706055,6,217.77173743258393,66.16470721387785,0.4537031054496765,0.04765906184911728,6.0,115.72444915771484,1.0,1.5227917432785034,0.06181699495154324,118.85150146484375,0.7831963300704956,37.17216873168945,0.0718890130519867,6000,203.09737726876438,0.0,10.189678192138672,243.5538100432117,0.6595298051834106,0.785088062286377,145.0,145.0,59.29729080200195
6.729856014251709,43.325,124.17650604248047,106.11716413497925,-136.47528076171875,0.18227975070476532,285.3546389393315,42.288387298583984,7,234.77266533562593,65.9648234765878,0.40986281633377075,0.3140108585357666,7.0,132.41961669921875,1.0,1.5878030061721802,0.05066177638540577,135.85125732421875,0.7789615392684937,45.92124557495117,0.08142461627721786,7000,212.44801448631915,0.0,9.632969856262207,249.52535702837167,0.6799792051315308,0.7525658011436462,160.0,160.0,69.05113983154297
6.783041477203369,44.659217877094974,156.7128448486328,121.75552582740784,-152.21653747558594,0.15739738941192627,347.57695682245253,52.41374588012695,8,260.5336910591039,65.70543674001493,0.40425825119018555,0.2016334980726242,8.0,148.26507568359375,1.0,1.6669371128082275,0.04151957869412388,151.97702026367188,0.7937453389167786,56.095237731933594,0.10991720110177994,8000,220.15693956986158,0.0,10.433475494384766,261.7818070026318,0.6945626735687256,0.777123212814331,179.0,179.0,77.91559600830078
6.972814559936523,45.753846153846155,172.9058380126953,137.2898874282837,-165.7440948486328,0.022280260920524597,313.1562024842279,59.93082809448242,9,277.2978167339207,65.55471905897907,0.34359580278396606,-0.025151461362838745,9.0,162.81338500976562,1.0,1.7036986351013184,0.034027141129503384,167.621826171875,0.7530863881111145,64.55162811279297,0.10975252836942673,9000,226.48690411572548,0.0,16.3260440826416,267.49007316725357,0.7059045433998108,0.7715432643890381,195.0,195.0,86.87866973876953
6.994035243988037,46.78403755868545,181.8471221923828,152.22280550003052,-179.0034942626953,-0.022938651964068413,257.0765790036114,69.38932037353516,10,268.85657315509025,65.69317893696287,0.2711137533187866,-0.06504908204078674,10.0,177.28802490234375,1.0,1.6668765544891357,0.027886755354071244,183.2049560546875,0.7955787181854248,73.80671691894531,0.09443622082471848,10000,228.3962938936043,0.0,18.841527938842773,266.44872375088937,0.7166701555252075,0.7838324904441833,213.0,213.0,95.36676788330078
7.276497840881348,48.21052631578947,176.48983764648438,168.06207299232483,-192.50636291503906,-0.00030195273575372994,339.76534606869274,77.41719818115234,11,278.88732905128717,65.4520071313315,0.2582544982433319,-0.013230965472757816,11.0,192.44454956054688,1.0,1.6686989068984985,0.022854436146078055,198.56781005859375,0.7780143618583679,81.22640228271484,0.09117244929075241,11000,234.24393055058644,0.0,23.968584060668945,273.11387123432604,0.7223471999168396,0.7734957337379456,228.0,228.0,103.67591094970703
7.3203606605529785,49.218106995884774,205.3470001220703,183.68575882911682,-205.66819763183594,-0.01417304202914238,317.3176175221666,88.76979064941406,12,291.84250357532784,65.32896222599173,0.20516842603683472,0.06607484817504883,12.0,207.21075439453125,1.0,1.6817266941070557,0.019106704324195603,214.1421661376953,0.7786120176315308,92.75875854492188,0.08592052757740021,12000,239.29201840228768,0.0,40.52427291870117,276.7975167583127,0.7295224070549011,0.7763984203338623,243.0,243.0,111.68347930908203
7.323366641998291,50.54296875,185.3984375,199.18051266670227,-214.2711944580078,0.0601094625890255,254.63979505058666,97.77362060546875,13,302.52475013240854,65.2674291573568,0.1809525191783905,0.044613271951675415,13.0,220.09991455078125,1.0,1.6878141164779663,0.017999379770019416,226.96975708007812,0.7671079635620117,100.38246154785156,0.08559262752532959,13000,245.32033413760877,0.0,33.18537521362305,275.0930766269492,0.7350303530693054,0.7752320170402527,256.0,256.0,119.20130157470703
7.2930707931518555,51.30882352941177,210.87232971191406,214.5328848361969,-226.36007690429688,0.054062314331531525,270.8844419078508,110.36241149902344,14,301.6559841871402,65.25806060310741,0.20837150514125824,0.07508217543363571,14.0,231.10345458984375,1.0,1.693173885345459,0.017999379770019416,238.44833374023438,0.7817240357398987,111.8823471069336,0.08510328829288483,14000,248.7782354566316,0.0,40.353633880615234,274.79245986129933,0.7399581670761108,0.7712869644165039,272.0,272.0,125.68143463134766
7.266411304473877,51.90972222222222,205.51580810546875,229.57459473609924,-234.03684997558594,0.05937807634472847,282.76198091765,119.85059356689453,15,304.44927358946944,65.33824013603426,0.18981368839740753,0.062045566737651825,15.0,240.41854858398438,1.0,1.7020031213760376,0.018361167303396805,248.4638671875,0.7972735166549683,121.6303482055664,0.08495829254388809,15000,251.65872023435264,0.0,56.47611999511719,275.3237612650561,0.7439262866973877,0.7854997515678406,288.0,288.0,133.30824279785156
7.1754279136657715,52.56907894736842,248.9500732421875,244.87578225135803,-243.08731079101562,0.050818201154470444,282.98035244234086,126.83816528320312,16,313.6802056966284,65.33925018185937,0.21320809423923492,0.07676001638174057,16.0,249.8525390625,1.0,1.7172942161560059,0.018361167303396805,259.10137939453125,0.7981764078140259,129.0028076171875,0.08645348995923996,16000,255.6785446943419,0.0,47.381290435791016,275.80229821363633,0.746821403503418,0.7828882336616516,304.0,304.0,140.273193359375
7.094114780426025,53.504731861198735,245.6302947998047,259.90999150276184,-245.02210998535156,0.11372075229883194,286.254168220977,134.13458251953125,17,328.32290883859474,65.4072584963297,0.1889616847038269,0.07587790489196777,17.0,253.33311462402344,1.0,1.737021565437317,0.018361167303396805,263.2761535644531,0.7812049984931946,135.07594299316406,0.08927576243877411,17000,260.3384512526717,0.0,77.29151153564453,276.4171140964211,0.7494882345199585,0.7888753414154053,317.0,317.0,147.70816040039062
7.058859825134277,54.59574468085106,271.9361267089844,274.6948130130768,-257.902587890625,0.13262410461902618,347.3604443800115,139.4271240234375,18,337.1900256415756,65.5272657046608,0.19684171676635742,0.09770411252975464,18.0,257.97808837890625,1.0,1.753165364265442,0.018361167303396805,269.8974609375,0.7598377466201782,141.2006072998047,0.09329961240291595,18000,266.0086996309238,0.0,93.19708251953125,280.3584102232872,0.751579225063324,0.772667407989502,329.0,329.0,155.11651611328125
7.046903610229492,55.44444444444444,286.56689453125,289.4693613052368,-267.32330322265625,0.18410082161426544,376.7267375395377,146.95458984375,19,348.2318929566232,65.63734384298125,0.18635055422782898,0.17317236959934235,19.0,262.0467529296875,1.0,1.7620866298675537,0.018361167303396805,275.3924560546875,0.7829150557518005,149.22348022460938,0.09720610827207565,19000,270.79387817487316,0.0,105.7454605102539,285.43042745045824,0.7528430223464966,0.7757893204689026,342.0,342.0,161.5352783203125
7.036363124847412,56.16011235955056,265.0240478515625,304.12316036224365,-269.1866149902344,0.0952044427394867,301.38072435796914,156.3015594482422,20,349.67585839763103,65.7628310062865,0.21648314595222473,0.08347591757774353,20.0,275.0601501464844,1.0,1.7755848169326782,0.017644720880324885,287.3311462402344,0.7917360663414001,158.44256591796875,0.09972341358661652,20000,274.63368364885093,0.0,114.0161361694336,286.2279422958338,0.7550960779190063,0.7939552068710327,356.0,356.0,167.40982055664062
7.001412391662598,56.42204301075269,244.35987854003906,319.1328995227814,-273.2382507324219,0.10400810092687607,279.4556511653792,163.48114013671875,21,351.35153894271684,65.80330649520172,0.18734069168567657,0.13070891797542572,21.0,284.27001953125,1.0,1.7869551181793213,0.017297050171870294,296.50860595703125,0.8014752864837646,165.44342041015625,0.10018566995859146,21000,276.3517041356868,0.0,130.39524841308594,285.90545224200264,0.7581177353858948,0.7986165285110474,372.0,372.0,172.17979431152344
6.949561595916748,56.98963730569948,279.20941162109375,334.47673535346985,-282.6190185546875,0.08348627388477325,353.46308094220285,171.66238403320312,22,359.57490582329183,65.7743803219998,0.19321312010288239,0.09517110139131546,22.0,287.8573303222656,1.0,1.7960999011993408,0.017297050171870294,301.38494873046875,0.7853960394859314,172.90682983398438,0.0987413078546524,22000,279.4828825618515,0.0,136.26251220703125,288.9762535465572,0.760848879814148,0.787934422492981,386.0,386.0,177.79653930664062
6.94224214553833,57.3825,309.06988525390625,349.71245312690735,-284.6963806152344,0.032082699239254,379.29101749242164,181.68861389160156,23,359.80057260802386,65.7683184980934,0.20028014481067657,0.02887827903032303,23.0,293.4151611328125,1.0,1.801353096961975,0.017644720880324885,307.3824768066406,0.828960657119751,182.66439819335938,0.10133977234363556,23000,281.0412010555086,0.0,187.64439392089844,292.9029824137687,0.7631135582923889,0.809208869934082,400.0,400.0,183.5906982421875
6.921328067779541,57.79951690821256,296.4742431640625,365.32182002067566,-292.6378173828125,0.1798943132162094,389.638921840237,185.3389892578125,24,356.6925064374578,65.69550102055689,0.1914004534482956,0.17718076705932617,24.0,303.9046936035156,1.0,1.8031787872314453,0.017999379770019416,316.26708984375,0.7938782572746277,186.30625915527344,0.10459309816360474,24000,282.704511488427,0.0,193.32496643066406,296.93364655653824,0.7656018137931824,0.7879276871681213,414.0,414.0,188.11170959472656
6.902055263519287,58.12820512820513,308.16497802734375,380.5592420101166,-297.9875183105469,0.08471404761075974,319.17369483724735,191.50074768066406,25,340.2713994427815,65.69279428861016,0.19708949327468872,0.04257940500974655,25.0,303.27154541015625,1.0,1.8003463745117188,0.017999379770019416,318.61932373046875,0.7954984903335571,192.5528106689453,0.108562171459198,25000,283.31935226772043,0.0,208.0799560546875,297.8232484877666,0.7671428918838501,0.8068522214889526,429.0,429.0,193.71240234375
6.889519214630127,58.391011235955055,325.45989990234375,395.6687548160553,-306.47589111328125,0.0731479674577713,425.5382001492758,198.0065460205078,26,324.5613375673718,65.71153189007126,0.19585712254047394,0.11840076744556427,26.0,313.6268615722656,1.0,1.7981576919555664,0.017999379770019416,327.0745849609375,0.7985800504684448,198.09071350097656,0.1120147779583931,26000,283.88040046255844,0.0,199.77691650390625,302.7353620132093,0.768400251865387,0.7848685383796692,445.0,445.0,199.10377502441406
6.934525966644287,59.05908096280088,301.12066650390625,410.8726387023926,-309.55999755859375,0.03215417265892029,384.3763583226862,198.599609375,27,329.08687467868424,65.7137941462121,0.21314524114131927,0.10429128259420395,27.0,318.44024658203125,1.0,1.8036975860595703,0.017644720880324885,335.07073974609375,0.8274185657501221,198.85928344726562,0.11613824963569641,27000,286.7061738019416,0.0,225.10716247558594,305.759102617264,0.7695377469062805,0.8141440153121948,457.0,457.0,203.0354461669922
6.92852783203125,59.77730192719486,311.0082702636719,425.7102174758911,-314.0114440917969,0.15614619851112366,322.5263138238784,204.05224609375,28,341.63606875863763,65.77244061938848,0.1760500967502594,0.11701402813196182,28.0,334.137939453125,1.0,1.8100144863128662,0.018361167303396805,351.84002685546875,0.8209817409515381,204.57652282714844,0.11759227514266968,28000,289.54819581664117,0.0,264.9356689453125,306.3579315889288,0.7711767554283142,0.7981345057487488,467.0,467.0,207.84776306152344
6.920584201812744,60.45302713987474,404.4057922363281,440.80226612091064,-324.6161193847656,-0.03618788719177246,413.0256744343666,209.79779052734375,29,347.4228846688268,65.78913546702455,0.2053721845149994,-0.022850189357995987,29.0,327.60992431640625,1.0,1.8151813745498657,0.018361167303396805,342.0595397949219,0.8052756786346436,208.92681884765625,0.11965940147638321,29000,292.2903432093511,0.0,337.73394775390625,310.0361296180818,0.772591233253479,0.8003969192504883,479.0,479.0,212.52517700195312
6.907498836517334,60.81707317073171,446.0787048339844,455.5532338619232,-319.3052673339844,0.1271148920059204,325.47066093662954,215.18292236328125,30,345.563300168736,65.8539941549244,0.22318707406520844,0.08851134032011032,30.0,337.7745056152344,1.0,1.8118864297866821,0.018361167303396805,354.8294677734375,0.8057138919830322,214.3355255126953,0.1181114912033081,30000,293.3140992961696,0.0,300.519287109375,310.55061399536675,0.774436354637146,0.8038276433944702,492.0,492.0,217.43359375
6.877076625823975,61.49603174603175,351.4365234375,470.7759850025177,-338.1802062988281,0.14756542444229126,400.36875421963657,219.75657653808594,31,357.59679151003996,65.84872845592201,0.21538889408111572,0.11759954690933228,31.0,336.8982238769531,1.0,1.8131051063537598,0.017999379770019416,354.72137451171875,0.8111100196838379,217.9161834716797,0.11690371483564377,31000,296.57514050634046,0.0,296.78582763671875,313.44797335744,0.7756299376487732,0.8102043271064758,504.0,504.0,222.8811492919922
6.8788275718688965,62.040776699029124,327.5755310058594,485.8379819393158,-343.6123352050781,0.07217853516340256,295.094315404745,222.5355224609375,32,365.48171797001584,65.86557903988042,0.19709378480911255,0.10456478595733643,32.0,339.384521484375,1.0,1.8090379238128662,0.017644720880324885,359.08087158203125,0.8176736831665039,219.1219024658203,0.11416544765233994,32000,298.8595835173293,0.0,305.48858642578125,312.8744215464182,0.7771269679069519,0.8199794888496399,515.0,515.0,228.489501953125
6.886828899383545,62.40340909090909,369.45355224609375,501.2668225765228,-349.5199279785156,0.07459166646003723,554.249386630216,226.75611877441406,33,372.62479711112866,65.83320202677538,0.2002834975719452,0.13648799061775208,33.0,354.23602294921875,1.0,1.8054709434509277,0.017644720880324885,372.2662353515625,0.8238900899887085,224.0892791748047,0.112514428794384,33000,300.18468599893885,0.0,342.5253601074219,320.1888144277454,0.7789338231086731,0.8037647008895874,528.0,528.0,233.30104064941406
6.876197338104248,62.98515769944341,411.70660400390625,516.6745796203613,-359.50311279296875,0.19009454548358917,311.75662417212254,232.0498809814453,34,385.1467408505148,65.80544377658813,0.16597871482372284,0.11259589344263077,34.0,357.10943603515625,1.0,1.8094537258148193,0.01662212523270047,375.8232421875,0.813093900680542,228.6021270751953,0.11360492557287216,34000,302.8804467175644,0.0,381.1239013671875,319.94080883199183,0.7800858020782471,0.8240868449211121,539.0,539.0,237.86175537109375
6.858451843261719,63.592727272727274,440.4622802734375,532.1653356552124,-368.7100830078125,0.20025533437728882,371.4222534983038,243.35247802734375,35,395.0724788269715,65.76903389790941,0.21297399699687958,0.1833515465259552,35.0,369.45062255859375,1.0,1.8140926361083984,0.01695622994987775,387.50750732421875,0.8196638822555542,239.8977508544922,0.11434786021709442,35000,305.636460291579,0.0,368.09222412109375,321.41170725102927,0.7816430926322937,0.8191012740135193,550.0,550.0,243.1154022216797
6.849372386932373,63.9270462633452,400.2008361816406,547.6066637039185,-373.7493896484375,0.18959349393844604,443.564567550176,245.4180450439453,36,393.65444247211434,65.74061710005886,0.19497767090797424,0.15305419266223907,36.0,373.31494140625,1.0,1.8161498308181763,0.01695622994987775,391.57244873046875,0.8083974719047546,242.36492919921875,0.11473295837640762,36000,306.8811842559403,0.0,363.4764404296875,324.80484225933895,0.7830861210823059,0.818752646446228,562.0,562.0,247.16281127929688
6.84580659866333,64.15104166666667,473.16961669921875,563.3348257541656,-378.3446044921875,0.18907874822616577,544.498660363829,253.83929443359375,37,382.3082961897697,65.68029936808216,0.20054206252098083,0.20892055332660675,37.0,380.66217041015625,1.0,1.8226314783096313,0.016294603698363365,399.8608703613281,0.8164494633674622,249.82583618164062,0.11791533976793289,37000,307.54912693315987,0.0,403.7569885253906,330.74251301891974,0.7838013172149658,0.8182836771011353,576.0,576.0,252.14735412597656
6.832473278045654,64.69165247018739,455.0714111328125,578.3072428703308,-384.8613586425781,0.08944427222013474,345.40679045680724,261.3270568847656,38,391.3278359178687,65.70901621669718,0.22264344990253448,0.11891739815473557,38.0,381.66455078125,1.0,1.8265354633331299,0.01662212523270047,398.8734130859375,0.8330493569374084,257.51409912109375,0.11939921230077744,38000,309.85144669921624,0.0,506.8360900878906,331.12841505675885,0.7851040959358215,0.8337196707725525,587.0,587.0,257.17120361328125
6.822427272796631,65.0536013400335,492.5752868652344,593.2043793201447,-384.924072265625,0.09886754304170609,364.64718334866734,265.1133117675781,39,393.4396926864302,65.74462589891334,0.22527673840522766,0.07206898927688599,39.0,380.5741271972656,1.0,1.8257310390472412,0.01662212523270047,399.8660583496094,0.8372434377670288,262.427978515625,0.11883635818958282,39000,310.94248171864115,0.0,545.5804443359375,331.9878706539873,0.7866342663764954,0.8319557905197144,597.0,597.0,261.7274169921875
6.797951698303223,65.56065573770492,388.0126647949219,608.0721135139465,-391.1603088378906,0.15870630741119385,315.4327225289121,267.69677734375,40,391.6187370584011,65.78167146795587,0.21004712581634521,0.1445835828781128,40.0,385.9597473144531,1.0,1.8261780738830566,0.016294603698363365,408.0003356933594,0.8285723924636841,265.5527648925781,0.11942145228385925,40000,313.1035092994178,0.0,516.5061645507812,331.57399195086043,0.7879512906074524,0.8264517784118652,610.0,610.0,266.29766845703125
6.802267074584961,65.80256821829856,475.3403625488281,623.0776312351227,-406.1582336425781,0.2036532461643219,391.72970833358426,272.3260192871094,41,390.228145268478,65.80239434807822,0.20789660513401031,0.20177720487117767,41.0,403.8602294921875,1.0,1.8307673931121826,0.01695622994987775,428.4511413574219,0.8355410695075989,268.3570251464844,0.12119369953870773,41000,313.9876862038419,0.0,615.04443359375,333.041204545561,0.789235532283783,0.8343465924263,623.0,623.0,270.0867919921875
6.798327445983887,65.94488188976378,400.8753662109375,638.3126425743103,-407.98748779296875,0.1218361034989357,340.72693861954065,274.86126708984375,42,380.50625488636723,65.79847742105547,0.20697808265686035,0.03769603744149208,42.0,403.20672607421875,1.0,1.8368028402328491,0.016294603698363365,422.1939697265625,0.8335196375846863,272.197509765625,0.12301196902990341,42000,314.4791122756101,0.0,648.9503784179688,333.2241982139891,0.7903159856796265,0.8448994755744934,635.0,635.0,274.4351501464844
6.788763999938965,66.34930448222566,482.506103515625,653.6441135406494,-409.00457763671875,0.1986808478832245,445.3062701748331,284.9551086425781,43,382.48591737325427,65.78503364327456,0.19719719886779785,0.2247040718793869,43.0,407.0871276855469,1.0,1.840214490890503,0.016294603698363365,429.3724060058594,0.8288735151290894,281.02593994140625,0.12292107194662094,43000,316.5653789793798,0.0,648.1676025390625,335.830758027032,0.7913036346435547,0.8183778524398804,647.0,647.0,278.54559326171875
6.772762298583984,66.7127659574468,436.93157958984375,668.6233077049255,-419.3656005859375,0.3756084442138672,403.8742146893023,290.52874755859375,44,383.52924429977065,65.80685939745601,0.18444183468818665,0.2910897731781006,44.0,412.715576171875,1.0,1.8440990447998047,0.017297050171870294,438.92010498046875,0.7682870030403137,282.8741455078125,0.12464866787195206,44000,318.31348795366716,0.0,666.8441162109375,337.37720022390175,0.7914474606513977,0.790699303150177,658.0,658.0,283.0428161621094
6.765430927276611,66.54289940828403,454.8810729980469,683.1322181224823,-421.77972412109375,0.21568238735198975,167.47288217841265,297.9127502441406,45,372.9222032698548,65.87304595833265,0.21162106096744537,0.1777082085609436,45.0,425.84307861328125,1.0,1.8435511589050293,0.0156587938752642,449.36297607421875,0.8074451684951782,292.10333251953125,0.12741103768348694,45000,317.2197003557479,0.0,721.1400146484375,333.60154871177974,0.7917520403862,0.8043273091316223,676.0,676.0,286.57904052734375
