rollout/actions_std,rollout/return,rollout/Q_mean,eval/Q,param_noise_stddev,eval/return,reference_action_mean,reference_action_std,obs_rms_std,total/steps,total/episodes,total/steps_per_second,total/epochs,rollout/episodes,rollout/return_history,train/loss_critic,reference_Q_std,reference_Q_mean,reference_perturbed_action_std,rollout/episode_steps,reference_perturbed_action_mean,rollout/actions_mean,total/duration,ret_rms_mean,ret_rms_std,train/param_noise_distance,eval/return_history,reference_actor_Q_std,obs_rms_mean,train/loss_actor,reference_actor_Q_mean,eval/episodes
0.698275089263916,5.110569580977724,0.78385329246521,2.2983202934265137,0.16720346283821505,90.00061669493162,0.9839680790901184,0.017781643196940422,2.1853110790252686,1000,21.0,107.56089572396161,1,21.0,5.110569580977724,0.2993035614490509,3.877408266067505,1.559995174407959,0.4621414244174957,41.42857142857143,0.7142780423164368,0.4007081687450409,9.297059059143066,0.0,1.0,0.5965501666069031,90.00061669493162,3.546299695968628,-0.40210938453674316,-2.4350595474243164,2.615811824798584,1.0
0.5846008062362671,25.88138404109373,2.651071786880493,4.713253021240234,0.14259466822295333,88.96456196923876,0.9565603733062744,0.18734633922576904,1.675537347793579,2000,27.0,109.32791883962638,2,27.0,25.88138404109373,0.5299356579780579,5.689063549041748,7.090137004852295,0.14748629927635193,66.4074074074074,0.9471921920776367,0.6370682120323181,18.293588876724243,0.0,1.0,0.2856115996837616,89.48258933208518,5.409539222717285,-0.17026609182357788,-7.473873138427734,8.462255477905273,2.0
0.5060104727745056,38.888135591918065,4.104703903198242,21.632619857788086,0.11921161154572088,1021.8512817643832,0.9107807278633118,0.2839425504207611,1.4092626571655273,3000,32.0,99.89606861960785,3,32.0,38.888135591918065,0.8701961636543274,7.783990383148193,13.145383834838867,0.22576916217803955,90.96875,0.8977277874946594,0.7342175841331482,30.031211853027344,0.0,1.0,0.3429596424102783,400.2721534761845,7.79910945892334,-0.07945726811885834,-11.392731666564941,14.378414154052734,3.0
0.4708241820335388,56.721148235580216,6.900089740753174,26.557065963745117,0.09769921704229322,855.5341830855598,0.8483338952064514,0.39940953254699707,1.2805497646331787,4000,37.0,97.01650813198302,4,37.0,56.721148235580216,0.7724326252937317,11.043087005615234,17.001955032348633,0.14664512872695923,103.75675675675676,0.9351174831390381,0.7592412233352661,41.23009657859802,0.0,1.0,0.3352506458759308,514.0876608785284,11.255105018615723,-0.022919481620192528,-14.313024520874023,18.05571174621582,4.0
0.44102227687835693,76.88032697559609,10.543161392211914,33.85955047607422,0.08006885308329467,222.63880673763953,0.6642286777496338,0.5264391899108887,1.1905665397644043,5000,42.0,99.8154647203037,5,42.0,76.88032697559609,1.3229740858078003,14.326518058776855,19.892120361328125,0.36489322781562805,115.33333333333333,0.7706411480903625,0.7770538330078125,50.09243822097778,0.0,1.0,0.3841911256313324,455.79789005035065,14.502375602722168,0.017547857016324997,-18.741466522216797,21.221099853515625,5.0
0.45047351717948914,81.85758522305706,12.82856273651123,48.69221115112305,0.06561998579066344,212.3158779096654,0.6045947074890137,0.6085994243621826,1.2334949970245361,6000,48.0,102.030430304166,6,48.0,81.85758522305706,1.517858624458313,17.990554809570312,23.57440948486328,0.5950278043746948,123.33333333333333,0.5268447399139404,0.7626203298568726,58.80598545074463,0.0,1.0,0.3033067584037781,415.21755469356975,18.20318031311035,0.0082447724416852,-24.346506118774414,25.009754180908203,6.0
0.4451187551021576,83.94600891349003,14.51302719116211,59.678802490234375,0.05377849649835011,324.9689659365149,0.6089390516281128,0.5988311171531677,1.218746304512024,7000,52.0,103.51348552367749,7,52.0,83.94600891349003,2.176116704940796,21.47891616821289,28.90502166748047,0.4757803678512573,131.25,0.692005455493927,0.7641105651855469,67.62403917312622,0.0,1.0,0.3095042407512665,402.3248991568476,21.588926315307617,0.011426063254475594,-28.99433135986328,30.659656524658203,7.0
0.43689948320388794,93.54271841543968,17.166879653930664,26.30833625793457,0.04407386942827646,107.43953580602151,0.5653374791145325,0.6141675710678101,1.1891118288040161,8000,57.0,104.54978061529567,8,57.0,93.54271841543968,2.949989080429077,24.817914962768555,31.345184326171875,0.48027899861335754,138.49122807017545,0.6935510635375977,0.7720058560371399,76.51857280731201,0.0,1.0,0.3357355296611786,365.46422873799435,25.137115478515625,0.022072939202189445,-32.757530212402344,33.35456466674805,8.0
0.4490574598312378,91.41524353463603,19.198410034179688,62.17190170288086,0.03612049597631193,2.4177394640252583,0.5595148205757141,0.6187899708747864,1.2669364213943481,9000,64.0,105.93909335977573,9,64.0,91.41524353463603,5.397534370422363,28.70711326599121,37.499725341796875,0.48361870646476746,138.953125,0.6951199173927307,0.7598831057548523,84.95447444915771,0.0,1.0,0.34537431597709656,325.12572992977556,29.064111709594727,0.006840836256742477,-36.929298400878906,39.189369201660156,9.0
0.47099050879478455,85.65849799494235,21.637985229492188,55.031944274902344,0.03142349394213421,-11.819546079456092,0.45760950446128845,0.7004954814910889,1.3977371454238892,10000,73.0,107.19002355957444,10,73.0,85.65849799494235,9.070574760437012,30.58432960510254,38.738136291503906,0.6803813576698303,136.63013698630138,0.4878264367580414,0.7381625771522522,93.29226422309875,0.0,1.0,0.23264998197555542,291.4312023288524,30.824655532836914,-0.01688646897673607,-44.307228088378906,41.12223815917969,10.0
