reference_actor_Q_std,rollout/Q_mean,rollout/episodes,rollout/actions_mean,reference_Q_mean,ret_rms_std,total/steps_per_second,rollout/actions_std,rollout/episode_steps,rollout/return_history,reference_perturbed_action_mean,reference_perturbed_action_std,train/param_noise_distance,eval/return_history,ret_rms_mean,reference_action_std,param_noise_stddev,reference_action_mean,total/episodes,obs_rms_mean,rollout/return,total/epochs,total/duration,eval/return,reference_Q_std,eval/Q,reference_actor_Q_mean,train/loss_critic,obs_rms_std,train/loss_actor,eval/episodes,total/steps
0.566634476184845,6.942105293273926,11.0,0.019837863743305206,14.771419525146484,1.0,90.75896910705322,0.7301749587059021,1000.0,-308.4163416886961,-0.054115861654281616,0.6474263668060303,0.23875199258327484,-292.4394017951947,0.0,0.6398416757583618,0.02733727610437334,-0.12532301247119904,11.0,0.06302317976951599,-308.4163416886961,11,121.20014262199402,-91.67170431567916,0.6015183925628662,13.931609153747559,15.170133590698242,0.3278490900993347,1.4412556886672974,-14.361891746520996,11.0,11000
0.6768914461135864,7.505535125732422,12.0,0.020233290269970894,14.657934188842773,1.0,90.775922925905,0.721932590007782,1000.0,-294.1281706208954,0.06344520300626755,0.6292246580123901,0.21294285356998444,-275.1739102322562,0.0,0.6337246298789978,0.026798623766663407,-0.010727385990321636,12.0,0.06609755009412766,-294.1281706208954,12,132.1936435699463,-85.25350303993206,0.6832082867622375,13.975975036621094,14.985546112060547,0.10445884615182877,1.493631362915039,-14.24492073059082,12.0,12000
0.7872888445854187,8.025760650634766,13.0,0.0172237791121006,14.561050415039062,1.0,90.78105564358829,0.7139398455619812,1000.0,-288.4406846781799,-0.12367237359285355,0.6471543312072754,0.19814501702785492,-256.4264181488977,0.0,0.6549760103225708,0.02575295069895359,-0.04938066005706787,13.0,0.0664985403418541,-288.4406846781799,13,143.20168352127075,-31.45651314859554,0.7535719275474548,15.030734062194824,14.890432357788086,0.2949187755584717,1.5154914855957031,-14.097868919372559,13.0,13000
0.786526620388031,8.385579109191895,14.0,0.014938139356672764,14.85116195678711,1.0,90.78386841017274,0.7124902009963989,1000.0,-278.9328577653229,0.09033277630805969,0.6585919857025146,0.15100528299808502,-253.71106526525247,0.0,0.6188488602638245,0.02575295069895359,-0.0031109079718589783,14.0,0.06861245632171631,-278.9328577653229,14,154.2124195098877,-218.4114777778645,0.7916883230209351,15.440302848815918,15.262788772583008,0.26793280243873596,1.5473374128341675,-14.265329360961914,14.0,14000
0.8393327593803406,8.82333755493164,15.0,0.029698096215724945,15.127384185791016,1.0,90.7962105923867,0.7106278538703918,1000.0,-275.1379612173379,-0.1202969178557396,0.5793218612670898,0.2294025719165802,-260.9572598405083,0.0,0.5666537880897522,0.025245515830755405,-0.27274569869041443,15.0,0.07129315286874771,-275.1379612173379,15,165.20513248443604,-362.40398389408995,0.8741148114204407,13.34339714050293,15.756068229675293,0.3802510201931,1.5225911140441895,-14.647697448730469,15.0,15000
0.98557049036026,9.107872009277344,16.0,0.01065053977072239,16.365041732788086,1.0,90.82923572088272,0.7140607237815857,1000.0,-277.27896688234847,-0.149373397231102,0.6848536729812622,0.18602709472179413,-270.941310849459,0.0,0.691805362701416,0.02575295069895359,-0.19493861496448517,16.0,0.07171560823917389,-277.27896688234847,16,176.15473556518555,-420.7020759837199,0.9668075442314148,14.52527141571045,17.026874542236328,0.3563164174556732,1.5343468189239502,-15.426874160766602,16.0,16000
1.0746150016784668,9.365188598632812,17.0,-0.005897880997508764,18.107589721679688,1.0,90.88329709727873,0.7232324481010437,1000.0,-285.611436144082,-0.04442011937499046,0.6557925939559937,0.16516317427158356,-296.0408597616101,0.0,0.631574809551239,0.02733727610437334,-0.1857612133026123,17.0,0.07338514924049377,-285.611436144082,17,187.05307292938232,-697.6336423560268,1.096455454826355,13.347519874572754,18.76507568359375,0.4896414875984192,1.5078028440475464,-16.552322387695312,17.0,17000
0.807706356048584,9.593626976013184,18.0,-0.0030368261504918337,19.405305862426758,1.0,90.87500841178678,0.7356283664703369,1000.0,-293.904777318284,-0.06099851801991463,0.7001497745513916,0.19227458536624908,-301.5748285531666,0.0,0.6692926287651062,0.028447279136688076,-0.14371491968631744,18.0,0.08912434428930283,-293.904777318284,18,198.07425951957703,-395.65229800962743,0.8036288619041443,15.600735664367676,19.95914649963379,0.4520297348499298,1.5091471672058105,-17.78459930419922,18.0,18000
0.7320154905319214,9.745481491088867,19.0,-0.009586597792804241,20.68578338623047,1.0,90.88127869967305,0.7373793721199036,1000.0,-295.0271890413722,-0.28573790192604065,0.6229544281959534,0.23060619831085205,-305.66554123069676,0.0,0.6232578754425049,0.02733727610437334,-0.1869550347328186,19.0,0.10781973600387573,-295.0271890413722,19,209.06395983695984,-379.2983694262397,0.7353410720825195,18.510690689086914,21.333595275878906,1.0321171283721924,1.5858558416366577,-18.711078643798828,19.0,19000
0.7126321196556091,10.152570724487305,20.0,-0.0207962729036808,21.516407012939453,1.0,90.88547281957445,0.7376928925514221,1000.0,-303.0809889992113,-0.0884852334856987,0.6499294638633728,0.1894577294588089,-306.21401839457315,0.0,0.6037020087242126,0.02733727610437334,0.03382642939686775,20.0,0.10951857268810272,-303.0809889992113,20,220.05717062950134,-316.6350845082253,0.6749307513237,17.636302947998047,22.044021606445312,0.3876008093357086,1.701533555984497,-19.15260887145996,20.0,20000
0.930397093296051,10.664716720581055,21.0,-0.014319369569420815,22.38031005859375,1.0,90.94328563440403,0.7286218404769897,1000.0,-295.731418970495,-0.09918162971735,0.5885347723960876,0.1992807388305664,-320.44866370074294,0.0,0.6047462224960327,0.02733727610437334,-0.12514300644397736,21.0,0.10690895467996597,-295.731418970495,21,230.91314387321472,-605.1415698241382,0.8922680616378784,19.04462432861328,23.045215606689453,0.5385351777076721,1.6658889055252075,-20.169206619262695,21.0,21000
1.2514948844909668,11.047930717468262,22.0,-0.007225421257317066,24.493165969848633,1.0,90.99888239484,0.7286697030067444,1000.0,-310.01257744371236,-0.021807337179780006,0.6124399900436401,0.17727719247341156,-327.7924528582021,0.0,0.6568768620491028,0.02733727610437334,-0.04116928577423096,22.0,0.10963137447834015,-310.01257744371236,22,241.7612109184265,-482.01202516484517,1.1545844078063965,16.962539672851562,25.34280014038086,0.8535087704658508,1.7037763595581055,-21.579530715942383,22.0,22000
0.9627689719200134,11.312406539916992,23.0,-0.0025119974743574858,26.183887481689453,1.0,91.02287339166861,0.7301226854324341,1000.0,-323.57791508728087,0.19393213093280792,0.6124098896980286,0.19404825568199158,-330.8032413619116,0.0,0.6489615440368652,0.02733727610437334,0.0951029434800148,23.0,0.11269798129796982,-323.57791508728087,23,252.68373918533325,-397.04058844352073,0.9722277522087097,16.380836486816406,26.754222869873047,0.6759307384490967,1.7436211109161377,-21.930931091308594,23.0,23000
0.7703753709793091,11.478270530700684,24.0,0.0015419881092384458,26.933246612548828,1.0,91.06888415558497,0.7343982458114624,1000.0,-326.71942203123285,-0.0045241727493703365,0.6411350965499878,0.19584453105926514,-333.99039701393775,0.0,0.6393558979034424,0.027886755354071244,0.07756402343511581,24.0,0.11605533212423325,-326.71942203123285,24,263.53677463531494,-407.2949770105389,0.7511035203933716,18.57697105407715,27.52913475036621,1.2271928787231445,1.7120842933654785,-22.1577205657959,24.0,24000
0.9798882603645325,11.718584060668945,25.0,-0.009227029979228973,28.463111877441406,1.0,91.10183763649671,0.736885666847229,1000.0,-328.2959458254793,-0.016593704000115395,0.6014679670333862,0.23459474742412567,-337.93562738625064,0.0,0.6166650652885437,0.02733727610437334,-0.02082063816487789,25.0,0.11581011861562729,-328.2959458254793,25,274.41817474365234,-432.6211563217594,0.8828027248382568,16.26889991760254,29.16534423828125,0.9710054993629456,1.685646653175354,-23.183401107788086,25.0,25000
0.9571568369865417,11.856328010559082,26.0,-0.021895917132496834,30.26687240600586,1.0,91.13110094686478,0.7398885488510132,1000.0,-342.4807581162428,0.2005007416009903,0.608421266078949,0.177343487739563,-341.51413481526663,0.0,0.6117868423461914,0.027886755354071244,0.14465846121311188,26.0,0.11403902620077133,-342.4807581162428,26,285.3032579421997,-430.9768205406666,0.8904148936271667,15.197509765625,30.952178955078125,0.7728288173675537,1.6997551918029785,-23.431161880493164,26.0,26000
0.8612903952598572,11.966221809387207,27.0,-0.024288222193717957,31.635929107666016,1.0,91.19227607108208,0.7433117032051086,1000.0,-344.20787692723803,0.28438374400138855,0.6009016633033752,0.21940426528453827,-321.3270198251623,0.0,0.6004464030265808,0.02901906944733551,0.1719801276922226,27.0,0.11501137912273407,-344.20787692723803,27,296.07770705223083,203.53796991754973,0.8871318101882935,20.286378860473633,32.18301773071289,0.8515183925628662,1.6750742197036743,-23.19546127319336,27.0,27000
0.7056391835212708,12.32846450805664,28.0,-0.020272668451070786,32.61545181274414,1.0,91.21986483850613,0.7434232234954834,1000.0,-313.98669782615826,0.3511608839035034,0.6332858204841614,0.1868276298046112,-326.31265482872465,0.0,0.620678186416626,0.02901906944733551,0.23531228303909302,28.0,0.11911080777645111,-313.98669782615826,28,306.9506850242615,-460.9247999249067,0.7815021872520447,17.938459396362305,33.30478286743164,0.7416232824325562,1.7371972799301147,-25.242647171020508,28.0,28000
0.6168646812438965,13.060644149780273,29.0,-0.003134927712380886,33.45574188232422,1.0,91.23657060775277,0.7401055097579956,1000.0,-312.88010936242176,0.20461690425872803,0.6151456236839294,0.254705548286438,-331.0093885506699,0.0,0.653555154800415,0.030197360033365817,0.17898297309875488,29.0,0.11951979249715805,-312.88010936242176,29,317.85499835014343,-462.51793276513615,0.6887596845626831,22.110136032104492,34.05979537963867,0.8679983019828796,1.7180267572402954,-27.83061981201172,29.0,29000
0.6798081398010254,13.319058418273926,30.0,0.0028712626080960035,34.434268951416016,1.0,91.27328986060273,0.744577944278717,1000.0,-316.63311822841825,0.09921130537986755,0.5516055822372437,0.23179949820041656,-335.828856974988,0.0,0.5919778943061829,0.030197360033365817,0.11618616431951523,30.0,0.12238387763500214,-316.63311822841825,30,328.6832330226898,-475.5934412802127,0.7336453199386597,28.558000564575195,35.0025634765625,0.9124491214752197,1.6964161396026611,-28.993812561035156,30.0,30000
0.6388580799102783,13.853704452514648,31.0,-0.0014851040905341506,35.50794982910156,1.0,91.31474070435117,0.7468166947364807,1000.0,-308.3726727173884,0.02476906217634678,0.5752420425415039,0.25549405813217163,-341.61019520285373,0.0,0.5947730541229248,0.026798623766663407,0.06669393181800842,31.0,0.12392369657754898,-308.3726727173884,31,339.4851670265198,-515.0503420388271,0.6688722372055054,29.422569274902344,36.06892013549805,1.1350520849227905,1.7608790397644043,-30.697463989257812,31.0,31000
0.6743700504302979,14.359904289245605,32.0,-0.006757224444299936,36.57600021362305,1.0,91.34547205216673,0.74717777967453,1000.0,-310.0919540075945,0.21500922739505768,0.5887154936790466,0.19189994037151337,-341.32741468227675,0.0,0.6239104270935059,0.026798623766663407,0.19904422760009766,32.0,0.12487976998090744,-310.0919540075945,32,350.31840419769287,-332.56121854439135,0.7025063633918762,30.355087280273438,37.19666290283203,1.1273751258850098,1.8512024879455566,-31.608423233032227,32.0,32000
0.6342900395393372,14.85374927520752,33.0,-0.004076099488884211,37.531471252441406,1.0,91.37781414498158,0.7477468848228455,1000.0,-309.9711120715007,-0.015651682391762733,0.5646923780441284,0.22833143174648285,-330.77608266817145,0.0,0.597382664680481,0.026270585008002556,0.10983407497406006,33.0,0.12658430635929108,-309.9711120715007,33,361.1379885673523,6.866541783197471,0.6303195357322693,32.39827346801758,38.02507781982422,1.0430660247802734,1.9101758003234863,-32.610843658447266,33.0,33000
0.7598882913589478,15.386228561401367,34.0,-0.000667363463435322,37.99921798706055,1.0,91.35183335326319,0.7477754950523376,1000.0,-300.1989330851676,0.10197239369153976,0.628976583480835,0.22534768283367157,-329.61930676763427,0.0,0.6228527426719666,0.023782417899897774,0.05172993615269661,34.0,0.12916997075080872,-300.1989330851676,34,372.18738532066345,-291.4457020499068,0.7471615672111511,31.061668395996094,38.627403259277344,1.0492702722549438,1.9356709718704224,-34.413333892822266,34.0,34000
0.5788853764533997,15.827155113220215,35.0,-0.0025687231682240963,38.74878692626953,1.0,91.36764801677744,0.7473278045654297,1000.0,-300.6483225032327,0.07891172915697098,0.6244760751724243,0.18373657763004303,-334.3152644569557,0.0,0.6418418884277344,0.022854436146078055,0.07235881686210632,35.0,0.13036136329174042,-300.6483225032327,35,383.0677571296692,-493.9778258938833,0.6447668671607971,32.72696304321289,39.34344482421875,2.0097169876098633,1.9525667428970337,-35.17433166503906,35.0,35000
0.6315661668777466,16.317691802978516,36.0,-0.0024700933136045933,39.65940475463867,1.0,91.38713873346232,0.7470789551734924,1000.0,-304.75693327957333,-0.016775259748101234,0.6009924411773682,0.19887855648994446,-324.26225134922345,0.0,0.6156094074249268,0.02426044449968572,-0.011242151260375977,36.0,0.13146723806858063,-304.75693327957333,36,393.92851662635803,27.59320742140493,0.6266354322433472,36.66192626953125,40.23701858520508,1.1854726076126099,1.9926068782806396,-35.89506912231445,36.0,36000
0.6917153000831604,16.80157470703125,37.0,-0.004784403834491968,40.16325378417969,1.0,91.36552705406064,0.7461419105529785,1000.0,-303.17410159784123,-0.032555919140577316,0.644707202911377,0.2510939836502075,-310.64617924548565,0.0,0.6250641942024231,0.023782417899897774,-0.009738624095916748,37.0,0.13210037350654602,-303.17410159784123,37,404.96674394607544,179.5324164890746,0.6314948201179504,38.64741897583008,40.89728546142578,1.5909396409988403,2.030198812484741,-36.6330680847168,37.0,37000
0.7520768046379089,17.313899993896484,38.0,-0.008626649156212807,41.52367401123047,1.0,91.36147940390686,0.746719479560852,1000.0,-298.3304753141936,-0.16313162446022034,0.6938179135322571,0.20193053781986237,-293.6398550878901,0.0,0.613409698009491,0.024748079434129402,-0.052248984575271606,38.0,0.13316793739795685,-298.3304753141936,38,415.93021750450134,335.59413874314436,0.7151514291763306,41.28776931762695,42.15447998046875,1.7625927925109863,2.077084541320801,-37.73857498168945,38.0,38000
0.9040387272834778,17.91989517211914,39.0,-0.010162589140236378,42.388671875,1.0,91.3367489716093,0.7484776377677917,1000.0,-286.0366843994451,-0.10245654731988907,0.6213748455047607,0.24936994910240173,-279.77928384117496,0.0,0.6396479606628418,0.025245515830755405,-0.04875752702355385,39.0,0.13505202531814575,-286.0366843994451,39,426.9913308620453,246.92242353400053,0.9111064076423645,41.98780059814453,42.95500946044922,2.8298733234405518,2.10611629486084,-38.76510238647461,39.0,39000
0.7706450819969177,18.48714828491211,40.0,-0.011091428808867931,43.58781433105469,1.0,91.32239261464107,0.7494714856147766,1000.0,-278.8986040061204,-0.10109011083841324,0.5778848528862,0.21231655776500702,-266.44457162384924,0.0,0.6127724647521973,0.02426044449968572,-0.04110589995980263,40.0,0.13605959713459015,-278.8986040061204,40,438.008672952652,253.60920485185275,0.6997613310813904,43.37063217163086,44.18418884277344,2.7850654125213623,2.1290953159332275,-39.915889739990234,40.0,40000
0.8288892507553101,19.085649490356445,41.0,-0.0071951355785131454,44.72340393066406,1.0,91.30360582576895,0.7489610314369202,1000.0,-267.5199830718962,-0.09204118698835373,0.6444144248962402,0.22018395364284515,-260.1826072574723,0.0,0.6276262402534485,0.024748079434129402,-0.02520962990820408,41.0,0.13804852962493896,-267.5199830718962,41,449.0512683391571,-9.704032602394928,0.7871147394180298,42.09265899658203,45.383270263671875,2.7226498126983643,2.1669371128082275,-40.881168365478516,41.0,41000
0.9754866361618042,19.68051528930664,42.0,-0.007091408129781485,46.55696105957031,1.0,91.28326024531945,0.7493332624435425,1000.0,-257.1633275586545,0.03616468980908394,0.642898440361023,0.22093874216079712,-244.2671995668137,0.0,0.6449341177940369,0.02426044449968572,0.0376228392124176,42.0,0.1392347514629364,-257.1633275586545,42,460.10626578330994,408.2645157501883,0.8397030234336853,46.209007263183594,47.25608825683594,1.5226229429244995,2.2102463245391846,-42.24502944946289,42.0,42000
0.8928143978118896,20.271575927734375,43.0,-0.0045711747370660305,48.13212966918945,1.0,91.26165427254571,0.7499452233314514,1000.0,-248.62570353317503,0.039992716163396835,0.6022008061408997,0.1944466531276703,-231.81969359671518,0.0,0.6573825478553772,0.022854436146078055,0.07640936225652695,43.0,0.14061786234378815,-248.62570353317503,43,471.17269945144653,290.97555714742424,0.867602527141571,46.99152374267578,48.84932327270508,3.1113638877868652,2.245281934738159,-43.848575592041016,43.0,43000
1.2793234586715698,20.87405776977539,44.0,-0.00261634960770607,49.56237030029297,1.0,91.22992765803143,0.7497425675392151,1000.0,-238.2301500943145,0.02108769677579403,0.624457597732544,0.2190132588148117,-222.26997181988236,0.0,0.6090498566627502,0.02426044449968572,0.04333252087235451,44.0,0.1423419713973999,-238.2301500943145,44,482.2978723049164,188.36806458392866,1.5633999109268188,47.584293365478516,50.34834289550781,3.4085543155670166,2.2753849029541016,-45.52042007446289,44.0,44000
0.9807471036911011,21.486705780029297,45.0,0.000688082305714488,50.623687744140625,1.0,91.21501780471172,0.7503545880317688,1000.0,-228.27400790539016,0.2372298687696457,0.6346508264541626,0.18227888643741608,-215.4896866276701,0.0,0.6414029002189636,0.024748079434129402,0.08231053501367569,45.0,0.14395490288734436,-228.27400790539016,45,493.33981490135193,82.84286182966973,0.9886666536331177,48.27698516845703,51.27452850341797,2.8054087162017822,2.3034591674804688,-46.589393615722656,45.0,45000
0.7506574392318726,22.134666442871094,46.0,0.0066121723502874374,50.720603942871094,1.0,91.1874530629197,0.7488690614700317,1000.0,-225.75719141865534,-0.020784681662917137,0.5752033591270447,0.1777987778186798,-211.97730854573436,0.0,0.5446978211402893,0.02426044449968572,0.042375076562166214,46.0,0.14315380156040192,-225.75719141865534,46,504.455365896225,-53.920294858625496,0.6585516929626465,48.34563446044922,51.30258560180664,1.4576945304870605,2.305180311203003,-47.79277038574219,46.0,46000
0.6833111047744751,22.765369415283203,47.0,0.004854590632021427,51.029762268066406,1.0,91.16465318612201,0.7448223829269409,1000.0,-222.58251698659353,-0.05332930013537407,0.5754907727241516,0.20244771242141724,-199.47313199204584,0.0,0.5698407292366028,0.023782417899897774,-0.04228432476520538,47.0,0.14166274666786194,-222.58251698659353,47,515.5506916046143,375.71898947762514,0.551442563533783,51.641761779785156,51.76830291748047,1.5562939643859863,2.295412063598633,-48.67356491088867,47.0,47000
0.716204047203064,23.347963333129883,48.0,0.0093586016446352,51.497764587402344,1.0,91.13318605614732,0.7440730333328247,1000.0,-214.4622852104657,-0.09025999158620834,0.5913591980934143,0.20274268090724945,-190.65139979293681,0.0,0.6087450385093689,0.023782417899897774,-0.09032005816698074,48.0,0.14344686269760132,-214.4622852104657,48,526.7016558647156,223.970013565188,0.584254264831543,51.28233337402344,52.122459411621094,3.2095959186553955,2.3068904876708984,-49.36858367919922,48.0,48000
0.8952861428260803,23.91655158996582,49.0,0.01113887783139944,52.153133392333984,1.0,91.12460931214586,0.7435283660888672,1000.0,-207.6225222718658,-0.11390888690948486,0.5868690609931946,0.20848865807056427,-181.13073250747084,0.0,0.5938156247138977,0.022854436146078055,-0.08871469646692276,49.0,0.14458517730236053,-207.6225222718658,49,537.7252135276794,275.8612971948976,0.7293389439582825,52.51317596435547,52.852500915527344,0.8493399620056152,2.3227765560150146,-50.163482666015625,49.0,49000
0.9032681584358215,24.48136329650879,50.0,0.01376259233802557,52.687782287597656,1.0,91.10336823746796,0.7430264353752136,1000.0,-200.17910583927144,-0.1976170688867569,0.5965707302093506,0.2128964066505432,-172.37193831889468,0.0,0.6522717475891113,0.025245515830755405,-0.03958525136113167,50.0,0.14595754444599152,-200.17910583927144,50,548.8271286487579,256.80897692133635,0.7603976130485535,53.114723205566406,53.465328216552734,3.653940439224243,2.3451123237609863,-50.904319763183594,50.0,50000
0.7911422252655029,25.052661895751953,51.0,0.01517535001039505,53.05576705932617,1.0,91.12143500397953,0.7426069378852844,1000.0,-190.1584868896716,-0.20531606674194336,0.629045307636261,0.19082115590572357,-164.78870179809286,0.0,0.6603882908821106,0.024748079434129402,-0.04300190135836601,51.0,0.14733251929283142,-190.1584868896716,51,559.6926782131195,214.37312424199763,0.7082162499427795,53.312801361083984,53.69911193847656,4.35921573638916,2.3687736988067627,-51.64814758300781,51.0,51000
0.8799612522125244,25.595182418823242,52.0,0.01604720763862133,53.996376037597656,1.0,91.14757551057487,0.7425660490989685,1000.0,-184.72326826735105,0.0003800640406552702,0.5964108109474182,0.20915433764457703,-155.98637093947394,0.0,0.6018608808517456,0.02426044449968572,0.09783480316400528,52.0,0.14841189980506897,-184.72326826735105,52,570.5033810138702,292.93250285009054,0.813774824142456,54.537635803222656,54.69188690185547,3.5025298595428467,2.3877623081207275,-52.324424743652344,52.0,52000
0.8164301514625549,26.145606994628906,53.0,0.01896713487803936,54.62181854248047,1.0,91.16573684788203,0.7416282892227173,1000.0,-175.3120511294514,0.030362656340003014,0.6188719272613525,0.2007683366537094,-149.09184535168106,0.0,0.6091110706329346,0.022854436146078055,-0.0284273624420166,53.0,0.1500127762556076,-175.3120511294514,53,581.3587629795074,209.4234852135492,0.7074055671691895,54.252498626708984,55.22965621948242,2.2251172065734863,2.403088331222534,-52.84385681152344,53.0,53000
0.9676686525344849,26.676847457885742,54.0,0.021594293415546417,54.870479583740234,1.0,91.18374551035204,0.7407743334770203,1000.0,-167.29131348088924,-0.12075752019882202,0.6093702912330627,0.18546470999717712,-137.15430026852087,0.0,0.6391071081161499,0.024748079434129402,-0.09051606804132462,54.0,0.15161126852035522,-167.29131348088924,54,592.210812330246,495.53558913896876,0.7700110077857971,55.99832534790039,55.57678985595703,1.8695387840270996,2.4161829948425293,-53.648590087890625,54.0,54000
0.9208599328994751,27.215295791625977,55.0,0.021551035344600677,56.1209716796875,1.0,91.19582382163522,0.7369776368141174,1000.0,-157.18185953280644,0.05847444012761116,0.6946436166763306,0.18422412872314453,-131.01539300980446,0.0,0.67948317527771,0.023313810312614227,0.029037078842520714,55.0,0.14918935298919678,-157.18185953280644,55,603.0977921485901,200.4855989608823,0.7309530973434448,55.89333724975586,57.03230285644531,3.535454034805298,2.41438627243042,-54.59865188598633,55.0,55000
0.9088894724845886,27.693429946899414,56.0,0.018529560416936874,57.10862731933594,1.0,91.20325004222481,0.7364290356636047,1000.0,-161.8494596266283,0.03630679473280907,0.6591799259185791,0.2187511920928955,-124.09365317391546,0.0,0.6471434831619263,0.023313810312614227,0.02564919926226139,56.0,0.1474512368440628,-161.8494596266283,56,614.0132064819336,256.60203779997903,0.8348325490951538,57.16128158569336,57.80575180053711,3.3662753105163574,2.3970658779144287,-55.49406433105469,56.0,56000
