rollout/actions_mean,eval/return_history,param_noise_stddev,eval/return,total/steps,train/loss_actor,train/loss_critic,total/epochs,reference_action_std,reference_Q_mean,obs_rms_std,eval/episodes,ret_rms_std,rollout/return,rollout/episodes,reference_actor_Q_std,total/steps_per_second,ret_rms_mean,obs_rms_mean,reference_perturbed_action_mean,rollout/return_history,reference_perturbed_action_std,rollout/actions_std,total/duration,rollout/episode_steps,reference_actor_Q_mean,rollout/Q_mean,reference_Q_std,total/episodes,train/param_noise_distance,eval/Q,reference_action_mean
0.029331274330615997,245.80621797288975,0.022854436146078055,269.9446589179946,11000,-201.18829345703125,33.26911163330078,11,0.7604774236679077,200.81698608398438,6.748958587646484,11.0,1.0,207.27593631105455,253.0,73.15799713134766,72.96136773011384,0.0,1.343013048171997,0.05919860303401947,307.9421415285435,0.7676405906677246,0.6995164752006531,150.76471757888794,43.126482213438734,209.26828002929688,102.96664428710938,79.66056823730469,253.0,0.26295205950737,206.04986572265625,0.10202504694461823
0.03281225636601448,258.4035416995542,0.018730226766195082,396.97410269286326,12000,-215.46728515625,47.66435623168945,12,0.7424184083938599,218.9442901611328,6.713364601135254,12.0,1.0,211.59438107173466,269.0,76.56790924072266,72.87351600162779,0.0,1.3442997932434082,0.19159838557243347,318.5610230336249,0.7532453536987305,0.7047537565231323,164.66887640953064,44.31598513011152,229.17153930664062,112.0406494140625,85.05459594726562,269.0,0.23909500241279602,222.02780151367188,0.23500478267669678
0.04103892669081688,258.80949244011293,0.017644720880324885,263.68090132681795,13000,-236.36753845214844,44.032894134521484,13,0.7527605891227722,231.0135955810547,6.708493709564209,13.0,1.0,216.58528953295323,285.0,90.84265899658203,72.86433378604735,0.0,1.3622262477874756,0.1560898721218109,320.1047969808226,0.740401566028595,0.7091638445854187,178.41376328468323,45.463157894736845,239.57113647460938,121.71025848388672,96.2818832397461,285.0,0.193454310297966,227.90882873535156,0.12340733408927917
0.04553057625889778,256.97732556950393,0.01662212523270047,233.15915625158664,14000,-245.41773986816406,55.461402893066406,14,0.7773298621177673,239.4019012451172,6.7107954025268555,14.0,1.0,218.5539729671277,304.0,105.25253295898438,72.89093066022006,0.0,1.3807694911956787,0.02135898731648922,308.9772049068104,0.7757390737533569,0.7141939401626587,192.06779050827026,45.99342105263158,249.64996337890625,130.01675415039062,110.94239807128906,304.0,0.21003657579421997,223.9988555908203,0.07768309861421585
0.05225878581404686,271.1995783766331,0.01695622994987775,470.3111176764419,15000,-258.5841064453125,92.27141571044922,15,0.7282196879386902,245.5216064453125,6.682638168334961,15.0,1.0,222.6305327507225,319.0,119.18414306640625,72.74053490684577,0.0,1.4116480350494385,0.20796604454517365,298.41846716735864,0.7219523787498474,0.7172175049781799,206.21239614486694,46.76175548589342,255.46798706054688,139.5447998046875,124.93163299560547,319.0,0.21886037290096283,299.7076416015625,0.2083643078804016
0.06165558844804764,274.4776216405322,0.01695622994987775,323.64827059901927,16000,-267.593505859375,126.17822265625,16,0.7302150726318359,252.66795349121094,6.696484088897705,16.0,1.0,227.13625846252177,336.0,131.9542694091797,72.72110092902503,0.0,1.4391671419143677,0.18789446353912354,299.96914380036674,0.728313148021698,0.7199024558067322,220.01867127418518,47.604166666666664,264.39276123046875,147.753662109375,136.97451782226562,336.0,0.2052394449710846,276.004150390625,0.2560235857963562
0.06813251972198486,276.25151421765446,0.017644720880324885,304.6337954516101,17000,-281.1123046875,97.45245361328125,17,0.7642239332199097,262.0984191894531,6.804550647735596,17.0,1.0,228.7833164359621,354.0,143.2650604248047,72.70860201010264,0.0,1.4587429761886597,0.12404078245162964,281.26040683259635,0.765018880367279,0.7236883044242859,233.8100242614746,47.96045197740113,273.62451171875,154.4247589111328,146.78265380859375,354.0,0.18762946128845215,254.19996643066406,0.13110783696174622
0.07252007722854614,278.12088672951154,0.01695622994987775,309.9002194310817,18000,-289.8537902832031,142.97760009765625,18,0.7544274926185608,271.02508544921875,6.828850746154785,18.0,1.0,233.3382601106298,368.0,154.23597717285156,72.69513537704329,0.0,1.4839733839035034,0.2026444524526596,294.37582020733623,0.747499406337738,0.7276620864868164,247.60941576957703,48.858695652173914,284.2677001953125,160.8201141357422,158.69271850585938,368.0,0.19635118544101715,315.0186767578125,0.16240346431732178
0.07681850343942642,287.67309329748895,0.017297050171870294,459.61281152108313,19000,-300.9818420410156,144.266845703125,19,0.7572817802429199,284.56011962890625,6.775932312011719,19.0,1.0,237.59479249183713,382.0,159.24671936035156,72.62968249585127,0.0,1.5056618452072144,0.15386000275611877,298.05571703283704,0.7675137519836426,0.7306326627731323,261.601033449173,49.704188481675395,297.4429626464844,167.31761169433594,163.4830780029297,382.0,0.2176867425441742,332.2326965332031,0.17206385731697083
0.08444918692111969,291.14677852905805,0.01662212523270047,357.1467979288709,20000,-312.517333984375,206.0970458984375,20,0.7628541588783264,296.627197265625,6.768283367156982,20.0,1.0,240.8539899750295,396.0,164.24859619140625,72.58675467867897,0.0,1.525140643119812,0.12528738379478455,312.2131795268102,0.7820019125938416,0.7338758111000061,275.5323624610901,50.31565656565657,312.91802978515625,175.3092041015625,169.8971405029297,396.0,0.19341310858726501,341.29522705078125,0.22066432237625122
0.08712548017501831,289.57160384054225,0.01695622994987775,258.06811007022606,21000,-324.7450256347656,190.80987548828125,21,0.7564498782157898,316.8934326171875,6.774507522583008,21.0,1.0,243.5368067275318,413.0,170.9009552001953,72.62119659333473,0.0,1.5407072305679321,0.1838294267654419,315.10617700615853,0.7641714811325073,0.736747682094574,289.17177057266235,50.738498789346245,331.0752258300781,181.9392547607422,174.9887237548828,413.0,0.20581986010074615,262.0364074707031,0.20430772006511688
0.09032007306814194,287.4539160560478,0.01662212523270047,242.98247258166393,22000,-334.2535400390625,277.1243896484375,22,0.7848464250564575,330.03057861328125,6.915680408477783,22.0,1.0,244.23144084973077,432.0,179.6909637451172,72.64950960021658,0.0,1.5515048503875732,0.09116378426551819,304.7722503517965,0.793598473072052,0.7407559156417847,302.823792219162,50.888888888888886,345.99285888671875,186.86976623535156,183.77978515625,432.0,0.21604351699352264,247.62461853027344,0.15147079527378082
0.0917396992444992,287.40529949351725,0.01662212523270047,286.3357351178456,23000,-335.1312255859375,254.05938720703125,23,0.7981227040290833,341.8968505859375,6.92919921875,23.0,1.0,244.9341626414507,451.0,183.29278564453125,72.65164827861749,0.0,1.5637109279632568,0.06738066673278809,302.46030487886446,0.8087742924690247,0.7450485229492188,316.57919049263,50.9490022172949,361.4454650878906,190.7535400390625,189.25274658203125,451.0,0.18955036997795105,251.7331085205078,0.09703300893306732
0.09410660713911057,287.2842878830663,0.017297050171870294,284.5010208426939,24000,-349.8614196777344,262.4565734863281,24,0.7961891293525696,359.197265625,6.924891471862793,24.0,1.0,244.64207339722805,473.0,188.780517578125,72.66338841935087,0.0,1.5843262672424316,0.05865124985575676,281.7737442958025,0.8016906976699829,0.7471227049827576,330.29012989997864,50.731501057082454,378.72210693359375,195.91387939453125,193.285400390625,473.0,0.18422603607177734,311.4075927734375,0.1109720841050148
0.09609261900186539,288.21631885033605,0.01662212523270047,310.58506206481,25000,-356.343017578125,307.965087890625,25,0.7134694457054138,374.3130798339844,6.8966875076293945,25.0,1.0,245.8926032086498,490.0,196.8952178955078,72.65868940765053,0.0,1.594077467918396,0.3213904798030853,267.90480025859733,0.71640944480896,0.7484440803527832,344.07446932792664,50.912244897959184,392.9631042480469,202.7853240966797,200.76651000976562,490.0,0.18630868196487427,436.7565002441406,0.32160061597824097
0.10219424217939377,295.82954309334065,0.01662212523270047,486.16014916845523,26000,-353.973876953125,363.187744140625,26,0.7565284967422485,385.7078552246094,6.878830432891846,26.0,1.0,248.21496281987316,504.0,203.73309326171875,72.60361920798546,0.0,1.604570746421814,0.21861256659030914,271.4740056287125,0.7609833478927612,0.7498502731323242,358.1088695526123,51.464285714285715,406.57598876953125,210.49143981933594,208.64039611816406,504.0,0.19418372213840485,414.789794921875,0.2070288509130478
0.10454665869474411,296.30944158232387,0.016294603698363365,308.7868022958872,27000,-354.0671081542969,396.7780456542969,27,0.7459502816200256,383.06378173828125,6.881511211395264,27.0,1.0,250.89797225436365,518.0,209.91961669921875,72.60331606930225,0.0,1.6114060878753662,0.20000502467155457,282.2041876574719,0.7554219365119934,0.7505949139595032,371.8838403224945,52.07915057915058,403.2550964355469,217.5481414794922,213.4296112060547,518.0,0.20584139227867126,393.84222412109375,0.24317000806331635
0.10607706755399704,297.6151412585122,0.017999379770019416,332.8690325155982,28000,-360.99578857421875,446.9172668457031,28,0.7740406394004822,391.4283447265625,7.085958957672119,28.0,1.0,251.81054632152455,534.0,219.33741760253906,72.57584676857353,0.0,1.6172239780426025,0.0763753280043602,283.00073976051976,0.7903842329978943,0.7528194189071655,385.80328369140625,52.331460674157306,413.5272521972656,222.4305877685547,222.6417236328125,534.0,0.1983395218849182,342.7734680175781,0.1009642630815506
0.10765433311462402,303.10155813119326,0.01662212523270047,456.7212305662635,29000,-369.5914306640625,469.74945068359375,29,0.7332780361175537,390.4848937988281,7.100693225860596,29.0,1.0,254.3693947289542,546.0,228.7002410888672,72.52504210732444,0.0,1.6234018802642822,0.31170177459716797,297.1028826663261,0.705111563205719,0.7539185285568237,399.86188435554504,52.93589743589744,410.318359375,228.70944213867188,231.07565307617188,546.0,0.20969541370868683,437.1039733886719,0.22667290270328522
0.11007789522409439,303.36505009131645,0.01695622994987775,311.00631693488856,30000,-378.9792175292969,480.5609436035156,30,0.7544057965278625,392.70166015625,7.089360237121582,30.0,1.0,256.61382084741933,562.0,232.99945068359375,72.53149341284839,0.0,1.630985975265503,0.23459939658641815,309.5866302726875,0.7449268102645874,0.7544220089912415,413.6134331226349,53.380782918149464,414.96710205078125,233.5780029296875,235.1311798095703,562.0,0.19441215693950653,447.4625549316406,0.19542162120342255
0.11198195070028305,302.3628343577237,0.017644720880324885,272.29636234994217,31000,-381.2052001953125,569.4137573242188,31,0.7776642441749573,392.5490417480469,7.081826210021973,31.0,1.0,257.8303582540696,577.0,246.0235595703125,72.53001522670169,0.0,1.6367980241775513,0.12739501893520355,321.9058198622965,0.7826533913612366,0.7550184726715088,427.4092581272125,53.66204506065858,412.09320068359375,240.38946533203125,245.3427734375,577.0,0.19874197244644165,426.4497985839844,0.11297357082366943
0.11136003583669662,301.12200785585594,0.017999379770019416,262.6563862979532,32000,-386.47430419921875,537.2211303710938,32,0.8125906586647034,391.40625,7.066085338592529,32.0,1.0,260.2155499870015,591.0,251.04754638671875,72.53539369649106,0.0,1.6446833610534668,0.21463114023208618,329.3283790971333,0.7936502695083618,0.7561347484588623,441.163938999176,54.14382402707276,419.77777099609375,247.7243194580078,251.46966552734375,591.0,0.2017083615064621,394.68756103515625,0.20113325119018555
0.11411655694246292,304.2637698776843,0.019882513137642284,404.80015457619106,33000,-400.3958740234375,560.1246948242188,33,0.7836580276489258,398.64080810546875,7.039881229400635,33.0,1.0,262.1205209347664,604.0,255.58050537109375,72.49075306712733,0.0,1.6566461324691772,0.19738946855068207,332.2045338338279,0.8060235977172852,0.7571508884429932,455.2304756641388,54.5364238410596,422.8992004394531,255.3761444091797,253.51441955566406,604.0,0.18903012573719025,502.3340148925781,0.24629081785678864
0.11620962619781494,304.2064368960696,0.019490749081111935,302.31444850278507,34000,-403.4290771484375,594.831298828125,34,0.7877605557441711,403.75286865234375,7.012094497680664,34.0,1.0,264.0048065498297,617.0,262.4907531738281,72.48878245647585,0.0,1.6659672260284424,0.1777665764093399,330.2752490329608,0.801402747631073,0.7582584619522095,469.0380890369415,54.899513776337116,429.23577880859375,261.7655029296875,261.3389892578125,617.0,0.189963698387146,446.11517333984375,0.2180400788784027
0.11814828962087631,307.22335743869615,0.019106704324195603,409.7986558879993,35000,-412.3536071777344,646.0653076171875,35,0.7969314455986023,402.69622802734375,6.994560718536377,35.0,1.0,265.90871601902205,632.0,270.83563232421875,72.46006597439514,0.0,1.6745045185089111,0.16960248351097107,342.0246525922017,0.804063081741333,0.75981605052948,483.0246775150299,55.28639240506329,429.7598571777344,267.0652160644531,268.82525634765625,632.0,0.20653951168060303,414.4012451171875,0.19621476531028748
0.11846598237752914,307.00187314242044,0.018361167303396805,299.24992277277045,36000,-415.8660888671875,619.961181640625,36,0.7958874702453613,416.187744140625,6.998373031616211,36.0,1.0,267.59897468280025,645.0,274.04852294921875,72.45233575731234,0.0,1.6800495386123657,0.10194636881351471,339.8423943482287,0.8187265992164612,0.7611942291259766,496.878390789032,55.68372093023256,440.4454345703125,272.1568298339844,269.6330871582031,645.0,0.2087821513414383,469.7424011230469,0.12627573311328888
0.11898287385702133,312.3026347738499,0.017999379770019416,503.1300535053089,37000,-425.1255798339844,670.39013671875,37,0.7962183952331543,415.8909912109375,6.972954750061035,37.0,1.0,270.3215937711115,657.0,283.60919189453125,72.4078445304157,0.0,1.6864054203033447,0.19586123526096344,350.5183815684233,0.7770006060600281,0.7622827887535095,510.994357585907,56.28310502283105,442.619873046875,277.6773376464844,279.8878173828125,657.0,0.18437419831752777,427.2008972167969,0.16305649280548096
0.11813101917505264,317.2090867338391,0.017644720880324885,498.74780925344277,38000,-436.4627990722656,737.7366333007812,38,0.7950794100761414,433.03814697265625,6.959826946258545,38.0,1.0,272.4473480917283,669.0,284.62322998046875,72.35759221860859,0.0,1.6924042701721191,0.051440801471471786,360.11804265856654,0.7972089052200317,0.7638545632362366,525.1694927215576,56.738415545590435,458.927734375,282.5445251464844,282.1170959472656,669.0,0.20992548763751984,476.1870422363281,0.08734936267137527
0.1182304173707962,317.05146510654305,0.018730226766195082,311.06184326929144,39000,-435.17926025390625,851.893310546875,39,0.8040784597396851,424.8116760253906,6.935772895812988,39.0,1.0,274.4301563291696,681.0,286.6253356933594,72.34623200040866,0.0,1.6974191665649414,0.08354108780622482,365.5750501049082,0.8124340772628784,0.7651089429855347,539.0743777751923,57.14831130690162,453.50726318359375,287.5303955078125,281.03302001953125,681.0,0.1987178921699524,427.2872314453125,0.10658226162195206
0.11739888787269592,319.458051331526,0.018361167303396805,413.31491410586096,40000,-438.0705871582031,913.1480712890625,40,0.8225404024124146,438.54718017578125,6.926886558532715,40.0,1.0,276.0231741437182,695.0,290.29803466796875,72.3102576266102,0.0,1.7001006603240967,0.03082391805946827,366.99623533546423,0.8181530237197876,0.7665338516235352,553.1718640327454,57.54244604316547,468.90362548828125,292.1276550292969,284.8927307128906,695.0,0.1928711086511612,511.5624694824219,0.04811999946832657
0.1171276792883873,319.2764216012919,0.018361167303396805,312.0112323919267,41000,-442.5863342285156,896.7815551757812,41,0.7979727387428284,430.6682434082031,6.914994716644287,41.0,1.0,276.59821152334985,709.0,297.63916015625,72.29699973667157,0.0,1.7020282745361328,0.10334306210279465,359.53070527779863,0.81268310546875,0.7685809135437012,567.1051378250122,57.7574047954866,458.74462890625,296.09356689453125,288.35699462890625,709.0,0.21970006823539734,527.1773681640625,0.12393121421337128
0.11703086644411087,320.01750624468986,0.018361167303396805,350.4019766240064,42000,-441.3870849609375,1001.859619140625,42,0.8093237280845642,434.09783935546875,6.897287368774414,42.0,1.0,277.69741677456466,723.0,301.364501953125,72.28202995695483,0.0,1.704195499420166,0.08887214213609695,356.6010054031413,0.8211292028427124,0.7699447274208069,581.0572838783264,58.01383125864454,468.53021240234375,300.7439270019531,292.822998046875,723.0,0.22615103423595428,446.917724609375,0.136788010597229
0.11662134528160095,322.8850035385276,0.017644720880324885,443.3198898797135,43000,-431.6050720214844,938.1378173828125,43,0.8260809779167175,432.580322265625,6.869589805603027,43.0,1.0,279.0498151919085,735.0,316.10504150390625,72.2481554159573,0.0,1.7070629596710205,0.10907620191574097,357.33926798085747,0.8304073214530945,0.7712691426277161,595.1709043979645,58.35918367346939,464.89764404296875,304.7925720214844,305.842529296875,735.0,0.19673776626586914,502.5467529296875,0.049971528351306915
0.11446625739336014,327.2541530716103,0.018730226766195082,515.1275829941662,44000,-429.095458984375,1095.397216796875,44,0.8232830762863159,424.156005859375,6.849695682525635,44.0,1.0,280.678161160095,748.0,312.04107666015625,72.20218238103674,0.0,1.7052109241485596,0.04061850905418396,362.95714452489284,0.8249477744102478,0.7731085419654846,609.3998622894287,58.76604278074866,456.185546875,309.1925964355469,300.744140625,748.0,0.21913748979568481,539.632080078125,0.03650853782892227
0.11479894071817398,329.0956398801908,0.018730226766195082,410.1210594577331,45000,-455.6747131347656,1179.069091796875,45,0.8033628463745117,425.408203125,6.817099571228027,45.0,1.0,282.2108421231506,760.0,306.35955810546875,72.18682438327892,0.0,1.70891273021698,0.18754568696022034,359.8374991168089,0.8078472018241882,0.7743613123893738,623.3824577331543,59.125,459.8059997558594,312.4158630371094,294.1031799316406,760.0,0.19173938035964966,426.6426086425781,0.2225278615951538
0.11617133766412735,332.8537020492114,0.019490749081111935,501.9664996551379,46000,-449.6097717285156,989.943603515625,46,0.8301598429679871,445.061279296875,6.791816234588623,46.0,1.0,284.03805996700083,772.0,314.5585632324219,72.13801210906652,0.0,1.7136423587799072,0.03608551621437073,360.08087416262265,0.8391343951225281,0.775814950466156,637.6665873527527,59.49740932642487,476.2438049316406,316.27587890625,303.34271240234375,772.0,0.17498689889907837,527.2931518554688,0.05935751646757126
0.11472724378108978,331.58550140384443,0.018730226766195082,273.24827171696484,47000,-446.8162841796875,1115.2906494140625,47,0.8188127875328064,446.97900390625,6.7742815017700195,47.0,1.0,285.89152571209104,784.0,318.28399658203125,72.13645215803675,0.0,1.714383840560913,-0.013624729588627815,360.1325594724624,0.8241352438926697,0.7772976160049438,651.5429937839508,59.9030612244898,479.52117919921875,320.29583740234375,305.8471984863281,784.0,0.18345287442207336,358.3659362792969,0.00939413532614708
0.1134311705827713,332.1533671584834,0.018361167303396805,358.8430576265141,48000,-441.2772216796875,1188.11279296875,48,0.8322214484214783,447.9513854980469,6.75609827041626,48.0,1.0,287.0916445884878,797.0,313.5565185546875,72.11525766263311,0.0,1.714896321296692,0.0469028614461422,362.58940702273065,0.8270383477210999,0.7787477970123291,665.6011717319489,60.199498117942284,482.6351623535156,323.3587951660156,301.93609619140625,797.0,0.1958116590976715,486.0391845703125,0.018396832048892975
0.11222317069768906,333.5805140208875,0.019106704324195603,402.0835634162869,49000,-454.802490234375,1146.3875732421875,49,0.8400710225105286,457.9809265136719,6.734798908233643,49.0,1.0,288.4658106312784,809.0,324.08697509765625,72.08773341962966,0.0,1.7129570245742798,0.09410260617733002,372.60708830649145,0.8422366380691528,0.78041011095047,679.7272944450378,60.547589616810875,493.703125,326.188232421875,311.509765625,809.0,0.1835784763097763,484.0928955078125,0.0625922679901123
0.11137592792510986,334.2963767457565,0.017644720880324885,369.37365026433855,50000,-455.745361328125,1171.8043212890625,50,0.8332036137580872,459.7303466796875,6.712980270385742,50.0,1.0,289.11964261125746,822.0,320.49554443359375,72.0634940151759,0.0,1.7134703397750854,0.047557998448610306,372.8245893326062,0.8315737843513489,0.7820941805839539,693.8325803279877,60.757907542579076,494.998779296875,327.6336364746094,310.1709899902344,822.0,0.1934291273355484,381.4071350097656,0.01551046408712864
0.10943372547626495,334.11464958944697,0.019106704324195603,325.0282917739708,51000,-452.1346130371094,1158.6572265625,51,0.8089004755020142,464.8353271484375,6.70202112197876,51.0,1.0,291.22802921968133,833.0,322.5583190917969,72.04039819359389,0.0,1.715019702911377,0.11758895963430405,382.9965760550569,0.8214532732963562,0.7838098406791687,707.9361202716827,61.175270108043215,498.86505126953125,329.9968566894531,312.370361328125,833.0,0.18927925825119019,382.2043762207031,0.12547527253627777
0.11095693707466125,338.07930140181605,0.017644720880324885,540.276543832637,52000,-474.0032043457031,1312.03955078125,52,0.8148177266120911,473.74737548828125,6.702733516693115,52.0,1.0,292.467056386208,845.0,332.07867431640625,72.00102181168134,0.0,1.7204265594482422,0.1819067895412445,382.45615796381753,0.8182231187820435,0.7845360636711121,722.2119727134705,61.49349112426035,508.9560546875,333.4881896972656,316.6304931640625,845.0,0.21405097842216492,666.56689453125,0.17899413406848907
0.11393164843320847,340.2270187094225,0.018730226766195082,451.90831870495884,53000,-471.9598388671875,1240.8740234375,53,0.8345659971237183,480.497802734375,6.683454990386963,53.0,1.0,293.78414107855536,857.0,341.89569091796875,71.9743702342424,0.0,1.7257559299468994,0.17015790939331055,383.9283839708021,0.8463927507400513,0.784949004650116,736.3732371330261,61.793465577596265,516.4282836914062,337.14178466796875,327.68603515625,857.0,0.21781960129737854,524.38134765625,0.1719263345003128
0.11569239944219589,341.0765342467454,0.017999379770019416,386.100857724856,54000,-471.9813232421875,1350.2847900390625,54,0.8321943283081055,465.80804443359375,6.665485858917236,54.0,1.0,295.5466585163566,868.0,347.6101989746094,71.96216887496102,0.0,1.7300366163253784,0.08307252824306488,385.8035264167384,0.8342231512069702,0.7858317494392395,750.3942813873291,62.20276497695853,506.09686279296875,339.7069396972656,331.1105041503906,868.0,0.2050672322511673,465.7858581542969,0.12506212294101715
0.11728469282388687,340.5931478847886,0.01662212523270047,314.49028433912207,55000,-474.1704406738281,1390.5670166015625,55,0.8270172476768494,472.39801025390625,6.659899711608887,55.0,1.0,297.4289514838469,878.0,351.0274963378906,71.95832732294384,0.0,1.7337089776992798,0.11102736741304398,396.3591542020394,0.8223736882209778,0.7865161299705505,764.3312740325928,62.61845102505695,510.6595458984375,342.893310546875,332.9896545410156,878.0,0.2332783192396164,365.57080078125,0.10680465400218964
0.1189490407705307,345.04101449842057,0.017644720880324885,589.6736782481779,56000,-483.2797546386719,1505.62841796875,56,0.8234137296676636,478.29669189453125,6.679595470428467,56.0,1.0,298.423711565736,890.0,356.86383056640625,71.91942982972878,0.0,1.73507821559906,0.11551853269338608,394.1469499687337,0.8426019549369812,0.787558376789093,778.6491096019745,62.87191011235955,514.2899169921875,345.0871887207031,342.049560546875,890.0,0.18802829086780548,494.20831298828125,0.17260627448558807
0.11969901621341705,345.39962247831795,0.017999379770019416,365.4816693525714,57000,-479.49188232421875,1372.38916015625,57,0.8241904377937317,476.1017761230469,6.670228481292725,57.0,1.0,299.7069901126504,901.0,346.9141540527344,71.91549371143284,0.0,1.7372517585754395,0.04892299696803093,394.1374202599191,0.8303525447845459,0.7882773280143738,792.5969364643097,63.13762486126526,515.00146484375,348.1502380371094,331.8716125488281,901.0,0.1918943077325821,549.6912841796875,0.04648454114794731
