eval/return_history,reference_action_mean,reference_Q_std,rollout/actions_std,rollout/return_history,eval/episodes,rollout/actions_mean,train/loss_actor,total/episodes,ret_rms_std,train/loss_critic,rollout/episodes,reference_perturbed_action_mean,total/duration,reference_action_std,total/steps_per_second,obs_rms_std,reference_perturbed_action_std,param_noise_stddev,reference_actor_Q_mean,obs_rms_mean,ret_rms_mean,train/param_noise_distance,rollout/return,total/steps,eval/Q,reference_actor_Q_std,rollout/episode_steps,rollout/Q_mean,total/epochs,reference_Q_mean,eval/return
278.18663309047747,0.16508817672729492,90.71046447753906,0.7068796753883362,285.98365246066214,11.0,0.20032484829425812,-199.25958251953125,228.0,1.0,26.376428604125977,228.0,0.14940662682056427,129.56305170059204,0.8121373653411865,84.90074798037298,6.229584217071533,0.8224862217903137,0.02575295069895359,191.02146911621094,1.8068209886550903,0.0,0.19519837200641632,239.70088165714887,11000,176.01788330078125,87.30289459228516,48.223684210526315,103.17124938964844,11,186.1295623779297,260.33950285299875
285.91228438063155,0.2656843364238739,100.208984375,0.7161857485771179,283.3980195201999,12.0,0.19979573786258698,-204.1861114501953,247.0,1.0,40.009830474853516,247.0,0.2575269043445587,141.75077414512634,0.7928402423858643,84.65562232283993,6.221691608428955,0.7894351482391357,0.02426044449968572,202.90234375,1.8207446336746216,0.0,0.1915636509656906,242.12443843869875,12000,240.27529907226562,96.36312866210938,48.56275303643725,110.74263763427734,12,196.40847778320312,370.89444857232695
281.16380333807024,0.22240599989891052,105.20599365234375,0.7184861302375793,288.9216005958053,13.0,0.2050342857837677,-218.60385131835938,259.0,1.0,48.29750442504883,259.0,0.21405009925365448,153.6625416278839,0.7965191602706909,84.60096951592394,6.20654821395874,0.7913969159126282,0.023782417899897774,216.45704650878906,1.8299918174743652,0.0,0.20582377910614014,248.45559028998272,13000,207.77597045898438,102.3811264038086,50.03861003861004,120.6141357421875,13,208.58950805664062,224.1820308273344
278.5358957740563,0.2587597668170929,115.13578033447266,0.7223586440086365,274.3882834380616,14.0,0.21133193373680115,-230.70516967773438,278.0,1.0,59.562957763671875,278.0,0.27753740549087524,165.546626329422,0.7845169305801392,84.5683195750624,6.322465419769287,0.7747674584388733,0.023313810312614227,230.04440307617188,1.8488388061523438,0.0,0.20166286826133728,249.36029986219427,14000,174.55918884277344,111.8005599975586,50.32374100719424,126.43411254882812,14,221.03564453125,244.37309744187533
276.11485626251226,0.28204742074012756,125.84672546386719,0.7272045016288757,258.0585009572476,15.0,0.20988444983959198,-240.27098083496094,301.0,1.0,63.41267395019531,301.0,0.31062188744544983,177.34211325645447,0.7639248371124268,84.58227842536475,6.350997447967529,0.7582122683525085,0.023782417899897774,241.62820434570312,1.851875901222229,0.0,0.19684430956840515,247.19236964809036,15000,214.5611114501953,122.18219757080078,49.77076411960133,131.23867797851562,15,233.56292724609375,242.22030310089553
279.9681782262186,0.30052122473716736,135.36390686035156,0.7297554612159729,261.79673167286796,16.0,0.2140018194913864,-243.6778106689453,322.0,1.0,80.74408721923828,322.0,0.3220635652542114,189.3302984237671,0.7595138549804688,84.50839687680691,6.371316909790039,0.7452758550643921,0.023782417899897774,245.8743896484375,1.8760367631912231,0.0,0.19387052953243256,247.27571853084777,16000,236.9473114013672,133.82977294921875,49.66459627329193,136.555908203125,16,237.34506225585938,337.76800768181386
293.6866753893687,0.3003927767276764,141.6065216064453,0.7310211062431335,279.23004531340763,17.0,0.221613347530365,-250.7563018798828,336.0,1.0,89.32808685302734,336.0,0.32996559143066406,201.6047203540802,0.7838009595870972,84.3234224384367,6.362512588500977,0.7687831521034241,0.022854436146078055,258.7127990722656,1.8966548442840576,0.0,0.2006770521402359,251.93632285015815,17000,291.43023681640625,138.72190856933594,50.55357142857143,143.28590393066406,17,247.6326904296875,513.1826299997697
300.42806109863056,0.3087918758392334,148.8810272216797,0.7322912216186523,289.9660032771815,18.0,0.22763347625732422,-260.053466796875,348.0,1.0,107.06747436523438,348.0,0.342278391122818,213.75561809539795,0.7768428921699524,84.20831302766835,6.361799716949463,0.7582119107246399,0.023313810312614227,264.2577819824219,1.9011842012405396,0.0,0.21113350987434387,255.9741530399096,18000,254.86288452148438,147.65951538085938,51.54597701149425,151.43801879882812,18,252.4287872314453,415.0316181560826
292.98149888076136,0.18968753516674042,158.63003540039062,0.73395174741745,285.439678992605,19.0,0.23344404995441437,-267.9160461425781,362.0,1.0,137.20945739746094,362.0,0.2331310361623764,225.62757444381714,0.8208431601524353,84.20956546129575,6.366292953491211,0.7993108034133911,0.022854436146078055,272.4220275878906,1.9095971584320068,0.0,0.20977988839149475,259.347981552099,19000,286.6720886230469,157.650146484375,52.348066298342545,157.92784118652344,19,259.63690185546875,158.94337895911585
296.67502079293513,0.043591536581516266,167.4395751953125,0.737886369228363,295.96804355925156,20.0,0.22790133953094482,-277.8299865722656,375.0,1.0,145.15243530273438,375.0,0.08186116069555283,237.90140175819397,0.8274199962615967,84.06844117853603,6.359391212463379,0.8317484259605408,0.02240411346542305,288.3341369628906,1.8917262554168701,0.0,0.2137395739555359,261.9063330558911,20000,360.9726867675781,166.46018981933594,53.17333333333333,166.66259765625,20,273.2047424316406,366.85193712423666
292.5111466930813,0.1376018226146698,176.1269989013672,0.7404927015304565,314.19363120871037,21.0,0.22658492624759674,-288.8901062011719,387.0,1.0,163.26693725585938,387.0,0.17330825328826904,249.84040069580078,0.8097119331359863,84.0536596223645,6.339870452880859,0.81337571144104,0.02152991267583435,291.135498046875,1.889573097229004,0.0,0.2070714384317398,265.8103247495465,21000,394.26251220703125,174.7282257080078,54.093023255813954,176.02357482910156,21,275.8709716796875,209.23366469600478
292.1789641167688,0.15299294888973236,180.48304748535156,0.7410065531730652,328.58603733026126,22.0,0.2297748625278473,-301.6454162597656,402.0,1.0,208.2386474609375,402.0,0.15350091457366943,261.92528796195984,0.8074544072151184,83.99341724955981,6.342667102813721,0.8095018267631531,0.020282151651708893,297.2299499511719,1.8908061981201172,0.0,0.2059839516878128,267.40136610653104,22000,376.1034851074219,180.70730590820312,54.659203980099505,184.59890747070312,22,280.827392578125,285.20313001420527
290.1546878975577,0.14768193662166595,190.5321044921875,0.7420658469200134,336.4005485686414,23.0,0.22977454960346222,-316.768310546875,416.0,1.0,221.73550415039062,416.0,0.10558819025754929,273.8159041404724,0.8033239841461182,83.99804267103708,6.410287857055664,0.8047559857368469,0.020282151651708893,303.0735778808594,1.8874772787094116,0.0,0.1883569061756134,268.6830455970139,23000,351.7717590332031,189.90969848632812,55.13942307692308,191.48773193359375,23,286.2938232421875,245.62061107491476
290.16348908382935,0.15240220725536346,198.58023071289062,0.7427583336830139,341.72404373983227,24.0,0.23112480342388153,-320.3505859375,429.0,1.0,206.56068420410156,429.0,0.14578339457511902,285.8470368385315,0.8069332838058472,83.96098929497407,6.4038262367248535,0.8070467114448547,0.020282151651708893,317.04168701171875,1.8848644495010376,0.0,0.2086038887500763,270.47204287629097,24000,374.89276123046875,199.43373107910156,55.68298368298368,198.61309814453125,24,300.81365966796875,290.3659163680767
292.1332477997412,0.24164965748786926,211.3489990234375,0.7433667182922363,328.54991494768257,25.0,0.2345273643732071,-335.6235046386719,445.0,1.0,229.87042236328125,445.0,0.23551727831363678,297.6356723308563,0.7916375398635864,83.99530810342391,6.4237260818481445,0.7928839921951294,0.0211056883401964,316.91455078125,1.8881139755249023,0.0,0.2103150188922882,271.88401165944623,25000,367.7622985839844,212.2531280517578,56.09662921348315,205.05337524414062,25,299.42474365234375,339.40745698162556
295.4056023382446,0.28431236743927,217.9431610107422,0.7445172071456909,330.5128189472858,26.0,0.24030736088752747,-334.6366271972656,458.0,1.0,267.7239685058594,458.0,0.2421496957540512,309.5257110595703,0.7869744300842285,83.9994839556192,6.411904335021973,0.7969633936882019,0.02152991267583435,325.154541015625,1.8989702463150024,0.0,0.19156567752361298,274.31808835135394,26000,286.3502502441406,218.963623046875,56.63100436681223,209.7209014892578,26,309.550537109375,377.21446580083017
300.29781062966987,0.265608549118042,224.46401977539062,0.7450225353240967,333.6311723268934,27.0,0.24538357555866241,-338.5869140625,471.0,1.0,279.6038818359375,471.0,0.29201996326446533,321.58616518974304,0.7856484651565552,83.95883567960517,6.392068386077881,0.773266613483429,0.0211056883401964,324.4740295410156,1.9047799110412598,0.0,0.18970055878162384,276.0904335332546,27000,448.8418273925781,226.5272674560547,57.21231422505308,215.84703063964844,27,308.0042724609375,427.49522620672616
300.02382746755944,0.1457628756761551,234.22708129882812,0.745872437953949,315.7245890045061,28.0,0.24792608618736267,-338.6612548828125,487.0,1.0,396.46551513671875,487.0,0.15456326305866241,333.3969647884369,0.826350212097168,83.98396793374502,6.373687267303467,0.8306638598442078,0.022854436146078055,328.25439453125,1.9026674032211304,0.0,0.1798994392156601,276.05966032551356,28000,431.71795654296875,236.3148651123047,57.40041067761807,222.23406982421875,28,311.1810607910156,292.62628209057914
298.5116171030872,0.1805042326450348,235.8577117919922,0.7471343874931335,321.9932452712806,29.0,0.25001096725463867,-341.6741943359375,500.0,1.0,358.1771240234375,500.0,0.21982479095458984,345.1849510669708,0.8250964283943176,84.01293251736685,6.347171783447266,0.8032034635543823,0.021962663920618616,321.4114685058594,1.908469796180725,0.0,0.19355273246765137,277.89556742949964,29000,429.6142883300781,239.55514526367188,57.89,226.90960693359375,29,303.4465026855469,256.16972689786337
294.36584189847537,0.11296027153730392,242.4951171875,0.7484945058822632,333.44114806518587,30.0,0.2516770362854004,-355.46759033203125,512.0,1.0,441.7529296875,512.0,0.08006957918405533,356.83907175064087,0.8382906913757324,84.0715111515703,6.352686882019043,0.8530712723731995,0.022854436146078055,319.1927490234375,1.9120914936065674,0.0,0.19761422276496887,280.6443882964252,30000,397.17620849609375,246.76161193847656,58.546875,232.75100708007812,30,301.1145935058594,174.1383609647329
296.3292262805652,0.020373862236738205,249.05101013183594,0.749348521232605,319.0062974776679,31.0,0.2543216943740845,-356.5371398925781,529.0,1.0,503.2812194824219,529.0,0.037466950714588165,368.7371983528137,0.8452337980270386,84.07071523697671,6.3508429527282715,0.8380874395370483,0.02240411346542305,327.0965881347656,1.9119528532028198,0.0,0.1835355907678604,279.64676019224123,31000,408.8641662597656,252.85479736328125,58.5765595463138,238.58358764648438,31,309.624267578125,355.2307577432605
297.876278908465,0.14329910278320312,248.59323120117188,0.7512487173080444,319.1582023584373,32.0,0.25432857871055603,-357.45745849609375,543.0,1.0,543.7340698242188,543.0,0.12288843840360641,380.666934967041,0.8383384346961975,84.06298803643303,6.346132755279541,0.8273749351501465,0.021962663920618616,330.5616149902344,1.913862943649292,0.0,0.19433808326721191,280.05041811059886,32000,413.1451721191406,254.1004180908203,58.81399631675875,243.95733642578125,32,311.2451171875,345.83491037335807
302.62946300035634,0.22271859645843506,251.0020751953125,0.7527281045913696,312.75614311501926,33.0,0.25408056378364563,-367.8310546875,557.0,1.0,518.8812255859375,557.0,0.1985444575548172,392.7389018535614,0.8181777596473694,84.0252896880191,6.3400983810424805,0.8233997225761414,0.022854436146078055,330.9681091308594,1.9132694005966187,0.0,0.2130306363105774,281.26038299528875,33000,318.7633056640625,257.5561828613281,59.18132854578097,249.1705322265625,33,308.99468994140625,454.73135394087956
303.66280423974473,0.18017369508743286,254.63194274902344,0.7543029189109802,319.1742957731276,34.0,0.2545681297779083,-375.2181396484375,568.0,1.0,721.7120971679688,568.0,0.19359378516674042,404.6746115684509,0.8244431614875793,84.01811981290771,6.353878498077393,0.8290700912475586,0.022854436146078055,347.07012939453125,1.9172780513763428,0.0,0.19282673299312592,283.37832139408704,34000,399.45562744140625,260.8516540527344,59.67253521126761,251.98443603515625,34,325.24481201171875,337.76306513956325
301.46270852831776,0.20200884342193604,264.8840026855469,0.7555208802223206,323.0548974191529,35.0,0.2531715929508209,-387.2102355957031,582.0,1.0,705.0339965820312,582.0,0.17856556177139282,416.45835065841675,0.8311116099357605,84.04201751427323,6.371519088745117,0.8418273329734802,0.022854436146078055,355.981689453125,1.916402816772461,0.0,0.17790405452251434,284.7249883954957,35000,330.8610534667969,271.6940612792969,60.044673539518904,255.90234375,35,334.3704833984375,226.6594543398011
299.3729521371631,0.19705833494663239,274.0838623046875,0.7566251754760742,310.92895386786944,36.0,0.2529967427253723,-384.5419616699219,600.0,1.0,534.276123046875,600.0,0.20717595517635345,428.2523021697998,0.8375899791717529,84.06259538501251,6.355599880218506,0.8408831357955933,0.022854436146078055,373.8395080566406,1.9110143184661865,0.0,0.19747783243656158,283.4011318358946,36000,349.24139404296875,279.1182861328125,59.93666666666667,258.2854309082031,36,352.091064453125,226.23147844675114
297.9102429744896,0.21318276226520538,274.0989074707031,0.7573943138122559,297.04274105398923,37.0,0.25360554456710815,-391.11639404296875,617.0,1.0,640.1228637695312,617.0,0.2324957400560379,440.03777408599854,0.824205219745636,84.0836904896463,6.354393005371094,0.8131819367408752,0.02240411346542305,377.0661315917969,1.907920002937317,0.0,0.18093985319137573,283.01205395490416,37000,393.4944152832031,280.6903076171875,59.94975688816856,262.32598876953125,37,354.7958984375,245.2527131182425
300.52508828007905,0.08679845929145813,281.2575378417969,0.7592068910598755,307.24469444817106,38.0,0.2511659264564514,-399.530517578125,630.0,1.0,664.0526733398438,630.0,0.09245894849300385,452.12392020225525,0.8379751443862915,84.04775394984831,6.3351545333862305,0.8462205529212952,0.02152991267583435,384.2136535644531,1.9042341709136963,0.0,0.19422732293605804,284.0103994954265,38000,461.85205078125,286.82196044921875,60.24761904761905,266.89410400390625,38,363.1600036621094,397.2743645868859
303.9381832402343,0.24136851727962494,276.8478698730469,0.7601845860481262,315.9396656916266,39.0,0.25101232528686523,-396.9823303222656,642.0,1.0,655.933349609375,642.0,0.25044822692871094,464.2655460834503,0.794009268283844,84.00364905172151,6.315380573272705,0.80405193567276,0.02152991267583435,376.4402160644531,1.9091126918792725,0.0,0.19712761044502258,285.7433684291039,39000,464.1108093261719,283.6568298339844,60.62149532710281,271.88330078125,39,353.8695068359375,433.6357917261365
306.45073584712685,0.21974557638168335,285.7689208984375,0.7600520253181458,331.10904200159445,40.0,0.2521049380302429,-399.7411804199219,654.0,1.0,760.6791381835938,654.0,0.2676255702972412,476.27641916275024,0.7914010286331177,83.98484239533902,6.305843353271484,0.7748976349830627,0.020282151651708893,390.0155029296875,1.9133597612380981,0.0,0.19429929554462433,288.07454145253126,40000,366.7922668457031,292.4574890136719,61.13149847094801,276.37054443359375,40,365.616455078125,404.4402875159343
307.6885953851505,0.18242278695106506,290.9154357910156,0.7603506445884705,333.0344033486282,41.0,0.25246554613113403,-413.230224609375,666.0,1.0,744.5494384765625,666.0,0.22808121144771576,488.22926449775696,0.7960435152053833,83.9769407148849,6.289970397949219,0.7861086130142212,0.020282151651708893,391.57220458984375,1.9186512231826782,0.0,0.19241884350776672,290.34647684450454,41000,444.4845275878906,296.5404052734375,61.551051051051054,280.8192443847656,41,369.5679016113281,357.2029769060966
308.6079795516615,0.14304475486278534,302.8107604980469,0.761700451374054,336.03517261708106,42.0,0.25186944007873535,-426.3811340332031,676.0,1.0,743.4190673828125,676.0,0.1338527947664261,500.1813094615936,0.8128402233123779,83.96955105181708,6.283865928649902,0.8265628814697266,0.020689822899908242,410.0747375488281,1.9226105213165283,0.0,0.20525607466697693,292.8151411194391,42000,515.4052124023438,308.6502990722656,62.0887573964497,286.4485168457031,42,385.3614501953125,346.30273037861195
307.27869782509396,0.17489667236804962,305.77410888671875,0.7628419995307922,350.8519322962148,43.0,0.25205105543136597,-439.6202392578125,689.0,1.0,870.0718994140625,689.0,0.20828863978385925,512.0183696746826,0.8072318434715271,83.9813618939504,6.277566909790039,0.804037868976593,0.02152991267583435,416.586669921875,1.9278002977371216,0.0,0.19054453074932098,293.92258512401565,43000,507.8184509277344,309.8862609863281,62.35268505079826,291.09375,43,393.88916015625,251.44886530925783
309.22553931101396,0.16952559351921082,317.3577880859375,0.7640844583511353,367.5998291329197,44.0,0.25107696652412415,-443.52203369140625,701.0,1.0,830.1071166992188,701.0,0.164034903049469,524.0215566158295,0.8197037577629089,83.96601140639194,6.290106773376465,0.8237701058387756,0.02152991267583435,405.06744384765625,1.9297044277191162,0.0,0.19394798576831818,295.32135965336016,44000,486.78900146484375,324.9642333984375,62.67047075606277,295.99505615234375,44,382.42926025390625,392.93972320557447
312.70844696987956,0.18979188799858093,322.0193786621094,0.7650183439254761,380.4201762717039,45.0,0.2506815791130066,-452.0362854003906,715.0,1.0,1006.822021484375,715.0,0.1786380410194397,536.1111454963684,0.8103329539299011,83.93781845056759,6.292638778686523,0.8080234527587891,0.020282151651708893,407.56298828125,1.932139277458191,0.0,0.20158644020557404,296.5004864374181,45000,533.08056640625,328.2862548828125,62.883916083916084,300.7104187011719,45,382.98114013671875,465.9563839599641
313.64804726775,0.23692242801189423,324.0893249511719,0.765974760055542,382.5208277730596,46.0,0.2503628432750702,-447.00628662109375,729.0,1.0,923.7117919921875,729.0,0.2435104101896286,548.082102060318,0.8028570413589478,83.9290314846617,6.314640045166016,0.7980358004570007,0.019882513137642284,422.18060302734375,1.9348132610321045,0.0,0.18810796737670898,297.58434429072497,46000,492.1744384765625,328.94537353515625,63.0480109739369,304.47027587890625,46,397.1630859375,355.9300606719192
311.0541419849244,0.21583238244056702,315.7313537597656,0.767446756362915,381.2595034026444,47.0,0.24794991314411163,-443.89453125,742.0,1.0,1104.62841796875,742.0,0.25225377082824707,559.8794882297516,0.7981154918670654,83.94663671035065,6.335496425628662,0.7908313870429993,0.019490749081111935,409.11181640625,1.932186484336853,0.0,0.20441195368766785,298.6161628999314,47000,435.8393859863281,322.5079040527344,63.26819407008086,309.252685546875,47,382.1578369140625,191.7344989749494
311.13201792758565,0.2236638367176056,319.7827453613281,0.7687554359436035,375.09799204977173,48.0,0.24667896330356598,-457.72796630859375,755.0,1.0,1037.240966796875,755.0,0.29148006439208984,571.8438591957092,0.8039369583129883,83.93899703235662,6.355335712432861,0.7871677279472351,0.019490749081111935,421.3981018066406,1.9309072494506836,0.0,0.17972934246063232,299.50504595743536,48000,451.1460266113281,326.12615966796875,63.48079470198675,313.35791015625,48,393.641845703125,314.7921872326641
312.44933068302043,0.2514871656894684,316.61407470703125,0.7701449394226074,347.65748180495086,49.0,0.24435986578464508,-464.58453369140625,772.0,1.0,1091.4024658203125,772.0,0.24964764714241028,583.8029916286469,0.7982295751571655,83.93242361315025,6.3754167556762695,0.7923626899719238,0.019490749081111935,427.5315856933594,1.9273817539215088,0.0,0.2029201239347458,299.1802114534716,49000,616.0771484375,323.0654602050781,63.42875647668394,318.04962158203125,49,398.59967041015625,375.680342943888
318.0883731187681,0.17669911682605743,313.09222412109375,0.7714787125587463,351.2245012357807,50.0,0.24200966954231262,-459.174560546875,783.0,1.0,1077.9102783203125,783.0,0.16790878772735596,596.131726026535,0.825595498085022,83.87407986699637,6.382777214050293,0.8159995675086975,0.020689822899908242,422.771484375,1.9273462295532227,0.0,0.18517233431339264,301.10240901272147,50000,625.7747802734375,322.9555358886719,63.782886334610474,322.5229797363281,50,394.806640625,594.4014524704049
321.32481503284083,0.35388508439064026,305.8172607421875,0.7724770903587341,365.49156448371826,51.0,0.24062040448188782,-468.9219055175781,794.0,1.0,1230.29052734375,794.0,0.33431708812713623,608.2056674957275,0.7438710331916809,83.8532140122786,6.384112358093262,0.7611715197563171,0.019490749081111935,415.1921081542969,1.9279166460037231,0.0,0.20962199568748474,303.03375283014446,51000,557.7953491210938,317.9797058105469,64.14735516372797,326.92340087890625,51,383.97613525390625,483.14691073647737
322.20340164927836,0.2900371551513672,319.5596923828125,0.7729209661483765,369.4528335497251,52.0,0.24111662805080414,-472.410888671875,806.0,1.0,1115.2738037109375,806.0,0.31288236379623413,620.1337707042694,0.7939669489860535,83.85287571251762,6.382866859436035,0.7924734950065613,0.02152991267583435,425.2821960449219,1.9305378198623657,0.0,0.19762666523456573,304.22588196217635,52000,727.8736572265625,326.9323425292969,64.42431761786601,330.7793884277344,52,395.02911376953125,367.0113190875941
327.616736062772,0.29849401116371155,320.72369384765625,0.7735176086425781,372.0240689931312,53.0,0.24023981392383575,-475.745361328125,816.0,1.0,1135.9476318359375,816.0,0.2989751398563385,632.5633850097656,0.8059815168380737,83.78606991168446,6.368234157562256,0.8021659851074219,0.02152991267583435,448.58306884765625,1.931288719177246,0.0,0.2075178474187851,305.99280272883516,53000,552.910888671875,329.7017517089844,64.83946078431373,335.7009582519531,53,415.5335693359375,609.1101255644419
331.2878277383915,0.2315150648355484,326.4533996582031,0.7740558981895447,379.45600176508475,54.0,0.2408703714609146,-485.7676696777344,826.0,1.0,1293.16796875,826.0,0.2691337466239929,644.903666973114,0.8153843283653259,83.73343611682589,6.355170726776123,0.8104647397994995,0.02240411346542305,427.259033203125,1.9330615997314453,0.0,0.19570696353912354,307.6210558061969,54000,639.1403198242188,339.22320556640625,65.18765133171912,340.26123046875,54,399.96197509765625,525.8556865462242
333.9713562108921,0.23197275400161743,339.5928955078125,0.7747519016265869,393.3781122440099,55.0,0.2402392327785492,-495.2022705078125,837.0,1.0,1494.325439453125,837.0,0.2731342613697052,657.1001999378204,0.8194214105606079,83.70108547403349,6.348274230957031,0.806736171245575,0.021962663920618616,416.59783935546875,1.9330257177352905,0.0,0.20496447384357452,309.75280671352164,55000,543.66748046875,351.1001281738281,65.62962962962963,345.2349853515625,55,390.1581726074219,478.8818937259246
336.8836541348428,0.20634578168392181,352.4840087890625,0.7758743166923523,409.1607445234328,56.0,0.2401023805141449,-483.7588806152344,848.0,1.0,1636.56640625,848.0,0.2222737818956375,669.3011634349823,0.825039267539978,83.66936001216139,6.333211898803711,0.8312016129493713,0.021962663920618616,439.7974853515625,1.935294508934021,0.0,0.195166677236557,311.4324921694045,56000,609.45166015625,359.8282165527344,65.97169811320755,348.81298828125,56,410.9656066894531,497.06003995212893
338.82225681846603,0.26519331336021423,354.31396484375,0.7767316102981567,413.988660832285,57.0,0.240968719124794,-502.701904296875,860.0,1.0,1535.520751953125,860.0,0.26791509985923767,681.3645112514496,0.8028869032859802,83.65566309772893,6.32593297958374,0.8052127361297607,0.02152991267583435,444.0556640625,1.939210295677185,0.0,0.18901734054088593,312.7061326929822,57000,655.8197631835938,365.5310363769531,66.26279069767442,352.52850341796875,57,412.024169921875,447.3840071013671
