#{"env_id": "Humanoid-v2", "t_start": 1521157755.3240054}
r,l,t
73.552569,15,3.966207
73.468009,15,3.99422
77.248973,16,4.023288
84.569921,18,4.8573
181.695097,37,5.382696
121.140214,24,5.425697
299.321556,60,6.117535
72.152156,15,6.144281
332.827296,65,7.191717
73.571245,15,7.21883
72.031859,15,7.245007
105.232845,24,7.752492
114.278775,26,7.798273
83.755158,17,8.293042
75.672498,16,8.322495
141.977683,29,8.837906
118.393565,24,8.878701
71.331296,15,8.904754
114.362495,25,9.416741
253.239457,53,9.983027
265.720543,52,10.544421
84.289417,17,10.573151
73.804131,15,11.066159
142.376731,28,11.11856
78.768437,16,11.609978
70.680211,15,11.636893
153.991933,33,11.695001
83.371835,17,12.195829
125.857399,27,12.243512
104.691446,24,12.752567
140.992497,28,12.803386
76.204794,16,13.296857
210.295144,42,13.840319
274.971531,51,14.411773
149.62118,31,14.471121
68.540822,14,14.496788
276.626519,52,15.948119
229.023296,47,16.043762
104.444661,21,16.546422
322.706176,60,17.137538
185.084473,36,17.67511
190.377215,37,18.211317
172.527553,36,18.277414
98.895045,20,18.780661
126.72073,26,18.823369
133.518501,27,19.340203
254.560165,50,19.908164
265.544465,49,20.475392
254.05102,47,21.032419
80.332708,18,21.063453
145.718663,29,21.583225
223.444853,44,21.667495
177.584859,35,22.202819
136.964911,31,22.726223
249.180751,46,23.287756
292.604739,58,23.864756
211.251255,40,24.407175
224.132119,43,24.959161
217.848831,41,25.040884
251.200201,52,25.609393
151.317859,30,26.13045
290.903688,54,26.698532
266.785119,54,27.383597
153.159766,31,27.91211
308.965981,60,28.490276
221.775481,45,29.041698
131.599378,26,29.089167
394.573849,88,30.200374
78.160055,16,30.229519
207.032832,41,30.776266
220.362363,46,31.327246
117.297059,27,31.846852
79.032656,17,31.876961
79.16395,18,31.908704
147.16072,31,32.435722
130.844633,28,32.954852
292.876391,59,33.534126
142.741195,32,33.592977
100.900767,22,34.103444
405.818258,76,34.716511
199.64608,41,35.261797
404.806876,91,36.377191
88.967481,19,36.41212
88.662028,19,36.913615
122.897997,25,36.957159
242.856772,51,37.521649
181.434113,39,38.063069
205.704632,39,39.031195
270.12187,63,39.617602
146.997216,31,40.154469
191.412171,37,40.694197
224.420998,42,40.780371
268.826577,51,41.350271
276.956561,63,42.410712
331.252796,63,43.000088
241.650405,46,43.559122
238.506454,47,44.121992
254.224697,50,44.68228
230.357397,45,45.237637
335.022835,78,45.855285
242.588959,47,46.429229
248.809617,48,46.990284
238.061357,53,47.559793
396.128316,76,48.647097
339.110679,65,49.239128
266.937445,52,49.807987
453.733148,86,51.31322
324.667485,61,51.903471
229.613631,43,52.455021
276.662247,52,53.033193
277.259342,55,53.611706
257.072202,49,54.180061
213.546811,42,54.73358
239.35094,45,55.297194
272.244126,51,55.870443
369.756169,73,56.480651
256.306397,51,57.049386
340.637603,67,58.119251
267.352973,62,58.70934
419.665454,93,59.823616
290.668139,54,60.393734
305.567062,62,60.980325
247.490656,58,61.566535
320.539332,63,62.719163
209.568836,45,63.270063
215.911057,50,63.830471
307.191907,72,64.912198
293.451492,58,65.497466
181.344966,41,66.045774
240.084484,59,66.623656
194.297072,46,67.176099
294.345029,58,67.760815
251.161353,53,68.331504
282.406061,55,68.909369
330.533497,69,69.522902
324.692466,78,70.615108
441.693417,94,71.734732
151.290231,35,72.268281
156.766086,35,72.335578
218.731083,53,72.906888
420.603223,87,74.508996
312.022955,62,75.101884
357.454618,73,76.184619
439.744896,89,77.297468
281.697382,53,77.869862
310.987232,64,78.464815
221.642519,47,79.021744
301.391909,59,79.606296
329.525266,65,80.200337
322.739524,63,81.258366
457.048705,91,81.905854
272.426582,54,82.944196
245.263368,50,83.508711
304.152854,61,84.098327
349.266724,68,84.696822
423.041866,94,86.209274
331.365555,71,86.810894
365.882141,73,87.894591
290.798988,56,88.470445
262.232208,51,89.038681
436.692551,95,90.160707
246.245171,50,90.723642
285.930579,58,91.304165
284.197012,57,91.888131
309.957257,62,92.479472
532.400718,106,94.085244
455.418733,88,94.720944
239.807842,48,95.280259
214.079423,44,95.83309
390.727763,87,96.94769
371.417551,74,98.132649
430.374951,88,99.2409
321.901762,64,99.842186
185.362137,38,100.379868
270.565624,53,100.94852
412.894167,79,102.045848
405.484824,79,102.673316
369.80692,73,103.755175
336.951811,68,104.361001
288.038276,61,104.942759
323.382554,64,106.003548
379.976924,77,106.684289
338.920046,65,107.777503
339.154675,68,108.382099
302.738349,60,108.966149
387.202284,78,110.512576
361.059547,73,111.126222
379.968293,75,112.216518
82.262517,17,112.247881
113.765277,25,112.295414
327.540805,65,113.364367
298.152678,57,113.946429
316.384491,64,114.539666
264.147383,51,115.10921
293.797208,55,115.67998
241.484259,46,116.240019
301.855566,58,116.822503
257.627273,49,117.387442
260.25098,50,117.954829
275.768281,53,118.526161
245.288673,47,119.086648
288.246094,54,119.660145
263.705608,49,120.226311
264.641694,48,120.787032
263.037816,50,121.71376
253.568584,47,122.277375
249.499536,46,122.833165
229.986663,43,123.38802
239.187121,45,123.949222
290.552536,53,124.522284
187.953421,37,125.064018
244.696786,46,125.623267
216.354053,41,126.169008
196.074765,38,126.242266
196.035743,39,126.781948
264.332278,48,127.347253
233.853938,44,127.923824
238.69843,45,128.478254
191.276761,38,129.037829
168.707407,33,129.101596
170.191056,35,129.635767
193.454742,39,130.200007
146.751821,29,130.25329
161.910876,33,130.802047
207.377536,41,131.352258
237.349048,44,131.925975
197.690264,38,131.998869
257.613273,47,132.553122
199.800885,39,133.473526
289.245277,53,134.067277
245.423583,47,134.627786
239.784321,45,135.206058
272.444284,53,135.800397
224.361713,43,136.351531
320.118138,59,136.957867
284.620727,54,137.526429
222.564886,44,138.098168
157.841032,33,138.629093
282.605122,53,139.220367
277.511813,54,139.812668
184.318983,38,140.35253
368.642037,69,140.973357
369.927533,71,141.587074
255.124942,49,142.174006
242.267737,50,142.761165
356.249967,76,143.873909
360.082296,70,144.47917
277.668636,60,146.194482
303.427629,64,146.811045
425.867458,88,147.940261
355.162924,69,148.544088
400.318957,79,149.65549
283.811277,67,150.278851
458.024343,106,151.440092
454.700898,94,152.587248
240.505235,57,153.185277
411.363128,83,154.304669
631.458077,136,155.535099
302.953028,62,156.60916
482.699689,98,158.11858
243.131229,50,158.703356
264.172619,54,159.280117
195.485502,41,159.841693
195.251461,40,159.924447
200.555845,43,160.478698
240.092472,53,161.068675
243.800075,53,161.638845
244.766287,54,162.229331
283.675699,59,163.298636
297.398024,60,163.904476
253.057777,55,164.481522
215.38599,45,165.05867
255.925297,54,165.629026
387.381793,79,166.270964
265.292896,52,166.857376
274.715033,54,167.919403
196.342101,40,167.994636
233.035688,46,168.548797
235.128378,46,169.46352
278.157147,53,170.050238
262.687238,50,170.612709
215.916093,46,171.184032
259.659093,50,171.7663
238.830677,46,172.320866
178.638701,36,172.872702
229.096528,45,173.428194
228.95534,45,173.998157
166.121525,33,174.056978
230.726569,44,174.608456
170.908688,34,175.158106
207.153391,40,175.715606
184.026117,37,175.78405
206.639669,41,176.328635
209.880248,41,176.892215
242.528633,47,177.446823
229.040171,44,178.021102
164.890555,33,178.549664
210.98097,41,178.627663
231.616581,44,179.197378
284.631618,53,179.784089
216.525973,42,180.33227
231.842178,45,181.243052
208.59107,41,181.81154
236.424972,45,182.368834
237.540987,50,182.954343
227.056602,44,183.506104
279.691648,57,184.105251
267.725398,52,184.670791
237.270806,46,185.243554
293.602164,55,185.832975
288.468933,54,186.405121
249.382167,48,186.986287
251.629353,49,187.54811
245.755785,47,188.126153
250.682692,48,188.703868
221.524093,43,189.257118
202.335174,41,189.339423
289.456132,54,189.934277
210.112644,42,190.479398
268.297396,51,191.06522
251.498445,48,191.622862
268.989465,51,192.20929
453.631187,85,193.821519
366.726205,69,194.421136
263.095342,51,195.00734
333.494922,64,196.08461
254.861628,49,196.645006
259.364433,49,197.225803
306.146935,57,197.820325
261.785248,50,198.385938
412.142717,79,199.023364
299.239794,62,200.095995
504.621305,105,201.251152
381.992898,74,201.879622
331.581636,68,202.963436
599.13886,132,204.188896
493.69368,96,206.107732
502.821318,102,207.260138
355.466636,80,208.373196
335.600822,71,208.998036
416.044708,82,210.126415
331.209803,73,210.76168
217.033459,51,211.334611
477.999378,107,212.511272
352.919412,72,213.612116
427.518335,98,214.775368
304.211207,67,215.373795
213.882022,53,215.960466
304.17432,72,217.631214
172.330429,43,218.202061
355.271116,84,218.850953
324.456502,64,219.935222
423.808442,88,220.581034
462.470723,95,221.74628
372.808707,70,222.841346
576.718933,126,224.059948
281.295668,56,224.633386
234.062472,47,225.215502
393.854167,78,226.339177
278.474227,56,226.932081
337.003924,66,227.526811
288.234433,67,228.149847
464.069593,105,230.089477
223.405085,51,230.655585
335.608279,77,231.297775
87.74906,20,231.820032
189.550534,47,231.914338
375.343122,78,233.029431
305.616012,62,233.619261
418.318086,96,234.773938
391.84787,88,235.900534
438.67184,103,237.057576
398.45956,98,238.213842
363.423899,80,239.328249
338.842635,85,239.989218
347.046092,82,241.802569
326.606101,77,242.426278
199.461642,48,243.00358
406.542073,79,244.116007
350.632585,69,244.735902
297.792776,77,245.842718
316.295093,63,246.42975
447.865616,88,247.559363
455.827947,89,248.71237
344.421687,81,249.338754
695.281934,146,251.079389
465.947238,95,252.224365
391.676615,96,253.783286
480.478624,99,254.92891
264.184009,65,255.521708
275.344052,64,256.598325
392.573895,93,257.759859
201.03997,42,257.838475
302.543242,70,258.927462
231.998775,56,259.502588
201.370474,46,260.077613
285.335046,70,260.703182
266.728881,57,261.278211
356.802009,73,262.373673
229.787918,54,262.960839
416.357448,88,264.088825
330.532539,66,264.704655
306.486105,63,265.853552
335.826954,81,266.964364
208.019158,52,267.528166
231.632249,57,268.120075
281.179414,65,268.731283
332.157495,65,269.81561
257.150402,59,270.39626
308.811348,65,271.00767
410.910146,97,272.149037
178.289556,40,272.704218
355.144765,82,273.327205
515.271393,120,274.997496
249.295072,51,275.561329
306.623737,68,276.179502
344.332764,74,277.722565
205.671688,47,278.281849
576.044585,124,279.486376
230.679031,55,280.077294
262.672955,63,281.167296
353.101313,71,281.792153
298.400983,68,282.393318
443.008113,94,283.531293
295.573391,71,284.622009
299.125617,61,285.222828
207.915853,47,285.791647
436.771664,105,287.024364
307.061468,70,287.636845
563.238725,117,289.717809
184.810356,43,289.799091
351.54051,68,290.866938
284.612708,58,291.446723
266.285296,58,292.023257
194.862643,41,292.567607
247.13381,50,293.130021
238.548171,58,293.707146
265.422952,64,294.302092
325.511188,76,295.384418
463.453706,100,296.509832
374.876043,85,297.606485
153.823257,34,297.672607
204.93104,50,298.239048
362.256196,78,299.323188
474.572195,95,300.445149
264.974978,52,301.525655
304.040652,64,302.119076
341.28398,68,302.715687
276.282342,66,303.783911
342.308165,69,304.39056
871.597448,180,306.61917
272.891593,56,307.195151
202.388208,49,307.754611
288.981449,60,308.337291
396.098591,83,309.436188
514.089562,103,310.576547
323.096859,66,311.168675
251.265448,58,311.742468
394.821353,87,313.435879
481.82561,102,314.575999
263.17823,58,315.159105
256.60495,62,315.74527
556.119498,127,317.410592
295.077153,71,318.013414
240.075853,55,318.584646
363.178091,84,319.683628
299.092708,71,320.758987
253.799064,64,321.350441
359.319342,79,321.973745
359.038259,84,323.075251
278.779619,66,323.675344
287.037271,62,325.469564
272.488902,64,326.059792
253.447356,60,326.644271
275.554467,63,327.236199
301.631661,71,328.314164
243.65291,59,328.8933
297.682658,68,329.494706
590.224884,131,331.16086
227.720252,54,331.737614
391.483498,78,332.834893
224.93545,49,333.400344
190.900019,46,333.95888
245.9031,57,334.541208
192.306545,47,335.095797
273.502859,68,335.694062
133.988551,30,336.214824
199.209259,49,337.270231
184.769231,44,337.353593
521.28561,104,338.956102
401.828664,81,339.58857
360.738807,68,340.193417
233.84241,56,341.251525
400.099396,91,341.891951
248.278899,57,342.934022
273.747913,63,343.529325
203.048031,51,344.090774
671.742885,143,345.77583
315.499348,76,346.394371
492.638684,108,347.542362
567.500178,116,349.642242
360.458483,86,350.28209
372.232463,76,351.361998
221.400833,53,351.930795
352.205071,78,353.021589
382.056381,81,353.650739
625.523113,129,355.312746
337.330435,73,355.921207
295.495588,65,356.976227
446.287353,90,357.621539
253.948683,59,358.675729
527.704511,125,359.865696
427.903027,93,361.321379
241.23081,56,361.897948
146.462497,36,362.435922
161.266246,40,362.97765
247.373798,57,363.563293
174.170236,38,363.63632
222.671296,55,364.678845
277.650769,68,365.283626
242.183681,64,365.876564
179.851198,46,366.430262
271.491774,69,367.032053
319.303632,77,368.111009
356.33084,83,369.2043
151.523602,35,369.272348
284.904577,65,370.336072
282.257635,65,370.928447
256.633716,64,371.525523
268.946096,62,372.71049
186.76895,44,373.261163
206.299845,43,373.808909
457.647681,94,374.927333
472.291952,109,376.078419
286.348094,64,377.141241
373.48196,90,377.791512
188.794793,45,378.345117
258.05846,62,378.935892
318.876522,67,380.000131
305.100749,73,380.611056
266.961929,63,381.678808
330.562789,80,382.303225
214.101072,53,382.874045
352.128675,85,384.580602
245.944438,54,385.154339
230.345915,54,385.730553
239.999731,54,386.301262
263.211685,58,386.885272
285.509004,62,387.947991
316.119533,73,388.562741
266.871182,57,389.14723
278.855628,65,389.7463
122.738609,27,390.265734
620.744478,136,391.948973
612.582408,136,393.167591
332.420018,77,394.256093
427.184993,90,395.373523
355.677307,71,396.682163
345.517439,65,397.282647
393.550098,94,398.404428
694.644222,155,400.119533
186.166155,43,400.676309
204.40047,48,401.233917
250.919701,58,401.823314
466.461869,91,402.931219
507.942655,109,404.078286
625.957246,141,405.758615
265.616062,55,406.338248
765.826905,153,408.643167
309.830307,69,409.717266
658.913439,147,411.427307
342.824499,74,412.040904
278.2138,66,413.106319
599.754801,124,414.290626
184.354819,45,414.847498
240.913012,56,415.427711
172.876931,40,415.973567
174.818477,44,416.53087
176.868031,39,417.06925
180.799363,44,417.154507
442.897245,100,418.288984
222.165064,51,418.858335
320.420086,80,420.391355
98.987152,22,420.432835
292.24973,71,421.515159
283.646673,58,422.095074
204.513527,45,422.651731
269.030631,66,423.253789
248.676876,54,423.829063
228.859764,57,424.410666
185.813407,46,424.96839
255.989324,59,426.020471
243.371921,61,426.611313
124.890181,28,426.66499
287.243502,64,427.73089
250.506998,61,428.318312
351.860223,82,428.955522
247.681573,58,430.013231
265.258706,64,430.608207
171.735583,40,431.154041
219.611102,55,432.165729
238.527764,57,432.746969
195.514308,47,433.306846
450.251199,88,434.420608
242.36541,55,434.9993
156.809748,35,435.069965
186.732881,44,435.628226
175.395132,39,436.171875
236.212526,55,436.752031
266.868287,62,437.343307
215.916362,48,437.904419
309.023738,72,438.983389
236.773547,53,439.557884
324.817829,67,440.148166
460.33124,107,441.298446
327.838901,71,442.374892
334.768213,72,442.982595
349.892052,78,444.520006
242.407469,59,445.10174
333.283027,80,446.206096
374.794555,84,446.846997
303.20491,60,447.435688
207.362237,46,447.988276
317.580282,72,449.068002
448.445621,93,450.188601
415.4993,102,451.336024
504.81583,101,452.487333
265.152208,63,453.084815
306.029431,71,453.693649
239.647471,58,454.744941
252.945879,59,456.033123
510.12507,102,457.177853
