reference_perturbed_action_mean,obs_rms_mean,total/duration,param_noise_stddev,rollout/actions_std,ret_rms_mean,reference_actor_Q_mean,reference_action_mean,eval/return,reference_Q_std,total/episodes,eval/return_history,rollout/actions_mean,train/loss_critic,train/loss_actor,ret_rms_std,reference_perturbed_action_std,reference_action_std,rollout/Q_mean,rollout/return,train/param_noise_distance,rollout/episode_steps,eval/episodes,obs_rms_std,reference_actor_Q_std,rollout/return_history,total/steps_per_second,reference_Q_mean,eval/Q,total/epochs,rollout/episodes,total/steps
0.1825883835554123,1.668082356452942,156.4587206840515,0.022854436146078055,0.6822367310523987,0.0,203.75558471679688,0.24277512729167938,285.1171890112927,82.00099182128906,265.0,259.32338132267256,0.13881050050258636,43.692657470703125,-194.33599853515625,1.0,0.7474164962768555,0.7259973883628845,103.57085418701172,205.77399264037547,0.2799032926559448,41.422641509433966,11.0,7.156259059906006,78.29753112792969,274.62062779684146,70.30608426239851,197.56851196289062,205.5267333984375,11,265.0,11000
0.08552440255880356,1.6823474168777466,170.80751013755798,0.019490749081111935,0.6888373494148254,0.0,206.76870727539062,0.10126768052577972,385.6137071084546,98.0263671875,280.0,269.84757513815435,0.14041756093502045,57.747718811035156,-203.79425048828125,1.0,0.7844417095184326,0.7742258906364441,112.65137481689453,212.06666446050815,0.2129746377468109,42.78928571428571,12.0,7.097471714019775,94.46353149414062,286.69886469647275,70.25452212455957,199.81748962402344,203.4808807373047,12,280.0,12000
0.2732834219932556,1.7103265523910522,184.99830889701843,0.018730226766195082,0.6940220594406128,0.0,225.70016479492188,0.23139770328998566,362.7356076653904,103.62332153320312,295.0,276.99280840948023,0.1479041576385498,55.950904846191406,-223.23805236816406,1.0,0.7157728672027588,0.7265655994415283,120.29517364501953,217.8877352710391,0.20895332098007202,43.93559322033898,13.0,7.09586238861084,99.72929382324219,297.3461897986384,70.27091262351273,218.17300415039062,226.37184143066406,13,295.0,13000
0.2585788071155548,1.7439111471176147,199.0903582572937,0.018361167303396805,0.6983336210250854,0.0,238.99447631835938,0.26137903332710266,260.7876800495457,110.128173828125,313.0,275.83529924091346,0.1562996506690979,81.65611267089844,-229.17587280273438,1.0,0.7069137692451477,0.6995631456375122,127.33395385742188,222.08061839901345,0.2187851369380951,44.626198083067095,14.0,7.022896766662598,106.54736328125,299.02778342482156,70.31982926017517,231.01312255859375,244.300048828125,14,313.0,14000
0.3028850853443146,1.7741814851760864,213.0862536430359,0.018361167303396805,0.7008535861968994,0.0,250.62954711914062,0.30489662289619446,231.27731390218747,121.31221771240234,331.0,272.8647668849984,0.16469186544418335,97.9986343383789,-249.4805908203125,1.0,0.7060433626174927,0.6959112286567688,134.53640747070312,225.18809950048856,0.22145462036132812,45.220543806646525,15.0,7.022223472595215,117.05418395996094,302.99417019027464,70.39402938271252,240.2533721923828,219.38868713378906,15,331.0,15000
0.13201811909675598,1.7927008867263794,226.95873975753784,0.017297050171870294,0.7015177011489868,0.0,257.6765441894531,0.15728703141212463,178.30254491256932,132.0004119873047,350.0,266.9546280117216,0.1702767312526703,121.05447387695312,-256.0711364746094,1.0,0.7572701573371887,0.7566971778869629,142.20327758789062,227.1810320631605,0.19505901634693146,45.52,16.0,7.045812606811523,128.71543884277344,295.90658524616674,70.49739532874104,247.70782470703125,234.8140869140625,16,350.0,16000
0.060915905982255936,1.7981364727020264,241.00062084197998,0.017999379770019416,0.7068146467208862,0.0,263.3888244628906,0.1409928947687149,212.34898546872904,141.16993713378906,371.0,263.7425313915455,0.16688969731330872,145.37454223632812,-261.6238098144531,1.0,0.7366881966590881,0.7397051453590393,148.14048767089844,226.94057703646126,0.2023356705904007,45.55795148247979,17.0,7.100069046020508,138.9588623046875,277.95904503027504,70.53923737045729,253.2899627685547,322.13330078125,17,371.0,17000
0.2985231876373291,1.8082369565963745,255.07375168800354,0.017999379770019416,0.7115565538406372,0.0,267.12225341796875,0.22242602705955505,275.28040841732155,149.0633544921875,387.0,264.3835245596442,0.16773919761180878,159.4346160888672,-264.1822509765625,1.0,0.7169301509857178,0.7267806529998779,153.8891143798828,231.07075806145315,0.20573605597019196,46.40826873385013,18.0,7.199569225311279,146.81166076660156,274.9923561670425,70.56782550490304,256.8714599609375,223.8128204345703,18,387.0,18000
0.2808155119419098,1.8338817358016968,269.33032298088074,0.017297050171870294,0.7138305902481079,0.0,276.48126220703125,0.2321081906557083,306.2945359614005,156.23011779785156,403.0,266.5893672649998,0.17309215664863586,180.5640411376953,-276.5446472167969,1.0,0.723559558391571,0.7213912010192871,159.37127685546875,234.85765337804122,0.21217700839042664,47.08684863523573,19.0,7.196080207824707,155.8431396484375,280.541483591091,70.54534294435453,265.27996826171875,242.1199188232422,19,403.0,19000
0.17351749539375305,1.8465105295181274,283.5924530029297,0.017999379770019416,0.7158047556877136,0.0,283.62823486328125,0.19995243847370148,368.06960080211877,159.969970703125,419.0,271.66337894185574,0.175383061170578,190.2263641357422,-284.56085205078125,1.0,0.7497259378433228,0.747236967086792,166.1565704345703,237.36392651599687,0.19182461500167847,47.59665871121718,20.0,7.158603191375732,159.2266845703125,283.3294386234865,70.52373851356823,273.99114990234375,352.20318603515625,20,419.0,20000
0.09631283581256866,1.8215667009353638,297.71443486213684,0.017999379770019416,0.7202728986740112,0.0,295.8670654296875,0.1454765349626541,215.26927230649886,164.23114013671875,433.0,268.97794529255304,0.16786639392375946,226.32431030273438,-289.8253479003906,1.0,0.7715749144554138,0.7703830599784851,175.92994689941406,240.44063574685828,0.1955215036869049,48.364896073903004,21.0,7.198279857635498,163.85804748535156,289.97174654354694,70.53739268545883,283.0489501953125,384.34820556640625,21,433.0,21000
0.2425840049982071,1.812707781791687,311.8593273162842,0.017297050171870294,0.7232793569564819,0.0,287.9509582519531,0.24137967824935913,270.8477364879342,165.81793212890625,448.0,269.062935801434,0.1680648773908615,234.43792724609375,-301.7289123535156,1.0,0.7459566593170166,0.7495281100273132,184.56556701660156,242.5947268799761,0.20329798758029938,49.02232142857143,22.0,7.261149883270264,166.2606201171875,296.40111571711884,70.54462725011861,275.6907653808594,390.28216552734375,22,448.0,22000
0.2598443031311035,1.8160489797592163,326.17739725112915,0.018361167303396805,0.7245914936065674,0.0,306.2735900878906,0.24629923701286316,517.8646977711186,172.24453735351562,464.0,279.8804037131594,0.17029376327991486,261.1719970703125,-309.6260070800781,1.0,0.7468128204345703,0.7579559683799744,191.89727783203125,244.59461855560394,0.20775772631168365,49.52155172413793,23.0,7.248646259307861,171.36273193359375,308.17166877463006,70.51377622678109,291.06591796875,377.4404296875,23,464.0,23000
0.23725004494190216,1.8261750936508179,340.385440826416,0.018361167303396805,0.726980984210968,0.0,313.09271240234375,0.20274314284324646,401.8633107291029,179.55535888671875,478.0,284.96302483882374,0.17304451763629913,317.64678955078125,-316.7685241699219,1.0,0.7477920651435852,0.7534132599830627,197.16729736328125,247.69841382457656,0.18178753554821014,50.12343096234309,24.0,7.244363307952881,179.13258361816406,319.37488939212597,70.50830359174824,298.5650634765625,335.94964599609375,24,478.0,24000
0.3346090316772461,1.8356022834777832,354.3903658390045,0.018730226766195082,0.7283430099487305,0.0,317.37054443359375,0.2989429235458374,286.88340014801577,181.39254760742188,491.0,285.0398398511914,0.17596837878227234,274.13018798828125,-326.0928649902344,1.0,0.7334029078483582,0.7530922293663025,203.4488525390625,250.99929820000577,0.1889137327671051,50.80244399185336,25.0,7.199911594390869,182.34483337402344,326.0006580744559,70.543678411837,299.9652404785156,381.03143310546875,25,491.0,25000
0.32855966687202454,1.8491305112838745,368.75160670280457,0.018361167303396805,0.7303214073181152,0.0,336.6970520019531,0.2861974537372589,357.6677470622837,188.87008666992188,508.0,287.83322089777187,0.1804584264755249,354.3832092285156,-334.602294921875,1.0,0.744307279586792,0.7506292462348938,208.47457885742188,253.039818134221,0.20443472266197205,51.15944881889764,26.0,7.174368381500244,189.2446746826172,322.08841032020894,70.50816736089425,317.8509826660156,322.64141845703125,26,508.0,26000
0.21177244186401367,1.8600739240646362,383.01372027397156,0.018361167303396805,0.7328087091445923,0.0,344.7822265625,0.2568761706352234,324.7184659783495,197.35952758789062,522.0,289.1993410859414,0.18430504202842712,382.8219909667969,-346.4725646972656,1.0,0.7780609726905823,0.7622140049934387,213.20225524902344,255.9918427594629,0.18766410648822784,51.706896551724135,27.0,7.195046424865723,200.21539306640625,329.78006444029165,70.49355824821829,326.6675109863281,286.1103820800781,27,522.0,27000
0.27980247139930725,1.8664181232452393,397.146098613739,0.017999379770019416,0.7347853779792786,0.0,357.2136535644531,0.25544434785842896,437.17948032203657,214.78204345703125,536.0,294.48434605865907,0.187541201710701,376.8014831542969,-356.6282958984375,1.0,0.7537336349487305,0.7655134201049805,217.5255584716797,258.2737887117986,0.2082875519990921,52.11380597014925,28.0,7.2186784744262695,216.98532104492188,334.50513806588964,70.50302167825792,339.0274658203125,369.2361755371094,28,536.0,28000
0.3152760863304138,1.873246192932129,411.57344603538513,0.017999379770019416,0.7366183996200562,0.0,371.631103515625,0.31203868985176086,488.5813124712837,224.13394165039062,549.0,301.1773449004737,0.1894204020500183,405.7646179199219,-368.2526550292969,1.0,0.7715314030647278,0.762024998664856,223.40065002441406,261.480614677774,0.19136467576026917,52.75591985428051,29.0,7.213029384613037,225.63632202148438,344.824408298629,70.46129987090255,353.88262939453125,492.03564453125,29,549.0,29000
0.2530555725097656,1.87667715549469,425.7838225364685,0.018361167303396805,0.7375954389572144,0.0,379.26611328125,0.2638663053512573,372.3273890478557,235.16839599609375,561.0,303.5490130387198,0.1930224746465683,402.4183349609375,-374.8471984863281,1.0,0.7765719294548035,0.7652519345283508,229.7095947265625,264.0107666719907,0.19824838638305664,53.38324420677362,30.0,7.1968889236450195,236.84140014648438,354.9477187567292,70.45828989294324,361.5555114746094,442.3431396484375,30,561.0,30000
0.3420300781726837,1.879101037979126,439.6584963798523,0.017644720880324885,0.7386833429336548,0.0,389.30340576171875,0.32483452558517456,231.16654581367303,244.51190185546875,576.0,301.2140947411376,0.19649852812290192,490.1561279296875,-383.69500732421875,1.0,0.7285683155059814,0.7610305547714233,235.546142578125,265.55276992925934,0.21541091799736023,53.796875,31.0,7.194931507110596,246.1809539794922,351.71852214926236,70.50927084374344,370.70733642578125,343.9513244628906,31,576.0,31000
0.342943012714386,1.8855535984039307,453.6518440246582,0.017644720880324885,0.7395885586738586,0.0,395.95648193359375,0.31969213485717773,246.97893300481687,248.96923828125,591.0,299.5192459368776,0.20196768641471863,531.0094604492188,-392.63006591796875,1.0,0.7302552461624146,0.7536465525627136,241.3880157470703,266.7328137741181,0.21461616456508636,54.07445008460237,32.0,7.21351957321167,251.3780975341797,343.9843752430094,70.53867502467519,374.42108154296875,356.48052978515625,32,591.0,32000
0.2779839336872101,1.88614022731781,467.5100157260895,0.017644720880324885,0.7407719492912292,0.0,400.3646240234375,0.21249835193157196,253.14641705630726,258.3143310546875,607.0,298.11400869807244,0.20409095287322998,559.1297607421875,-396.2502746582031,1.0,0.7630873918533325,0.7688891887664795,246.77015686035156,267.7249187607656,0.19414015114307404,54.344316309719936,33.0,7.2207159996032715,260.6539001464844,343.68657013192643,70.58672304324374,381.663818359375,453.6830139160156,33,607.0,33000
0.3162470757961273,1.8873233795166016,481.69894075393677,0.017297050171870294,0.7427336573600769,0.0,412.1202697753906,0.328294575214386,353.54442481485574,261.421875,617.0,299.7443150544484,0.20524007081985474,584.9622192382812,-400.1300048828125,1.0,0.7414135336875916,0.7503477931022644,251.78431701660156,270.75319191556497,0.20241418480873108,55.0226904376013,34.0,7.18829345703125,262.60589599609375,353.340969881682,70.58350584451047,389.7314453125,344.916259765625,34,617.0,34000
0.3776640295982361,1.8937724828720093,495.97233152389526,0.017644720880324885,0.744271993637085,0.0,425.29595947265625,0.301975816488266,399.7507325435973,263.2129211425781,631.0,302.60164126842415,0.20858822762966156,582.12060546875,-407.9652099609375,1.0,0.7294253706932068,0.7560732960700989,256.5366516113281,272.1260139372131,0.21592307090759277,55.37717908082409,35.0,7.171903610229492,266.269287109375,348.69418788760163,70.56845266440784,400.9125061035156,359.8967590332031,35,631.0,35000
0.4032161235809326,1.8987982273101807,510.11873388290405,0.017999379770019416,0.7459049820899963,0.0,438.5717468261719,0.37871140241622925,330.14760454664946,275.7090148925781,643.0,303.3668069150415,0.20963473618030548,610.9861450195312,-417.5451965332031,1.0,0.741480827331543,0.7398003935813904,261.7673034667969,274.433091856684,0.18165624141693115,55.91601866251944,36.0,7.184207916259766,278.9386901855469,354.4597492352868,70.57180536377571,416.51031494140625,508.61614990234375,36,643.0,36000
0.3811042308807373,1.9037431478500366,524.4393796920776,0.018730226766195082,0.7468307614326477,0.0,438.0128173828125,0.3675858974456787,372.2292242067679,276.48712158203125,656.0,305.2279533283314,0.21199388802051544,655.58837890625,-421.2407531738281,1.0,0.7493996024131775,0.7525365948677063,267.2016296386719,275.8581899709895,0.16979485750198364,56.27591463414634,37.0,7.186877727508545,279.2416687011719,349.0100853405726,70.55152879961912,415.394287109375,418.6833801269531,37,656.0,37000
0.3314168453216553,1.9096823930740356,538.7863838672638,0.019106704324195603,0.747636079788208,0.0,454.44189453125,0.32667651772499084,365.0043779023626,280.7498779296875,668.0,306.80101713291117,0.21557380259037018,658.5023193359375,-425.6346740722656,1.0,0.7615765929222107,0.7695171236991882,272.41741943359375,278.0929757591619,0.2083449810743332,56.82934131736527,38.0,7.172481536865234,283.7307434082031,352.62680669742423,70.52887960390947,429.59716796875,497.9867858886719,38,668.0,38000
0.31476518511772156,1.9098349809646606,552.9277603626251,0.017999379770019416,0.7486262917518616,0.0,460.81414794921875,0.31187599897384644,341.8326204251943,288.67718505859375,682.0,307.6992633711748,0.2171124666929245,728.5588989257812,-435.5572204589844,1.0,0.7462098002433777,0.7505141496658325,278.0894470214844,279.12846808662414,0.20160721242427826,57.13636363636363,39.0,7.162296295166016,293.6324768066406,356.77087326479153,70.53362626326219,436.5670166015625,519.7703857421875,39,682.0,39000
0.39267227053642273,1.9075491428375244,567.0909020900726,0.017644720880324885,0.74908447265625,0.0,460.989013671875,0.3695458471775055,364.1142850119281,294.2911376953125,696.0,309.1096389121937,0.21941836178302765,843.37646484375,-438.3355712890625,1.0,0.7221087217330933,0.7321343421936035,283.41009521484375,280.18137141398074,0.16589732468128204,57.41379310344828,40.0,7.192201614379883,300.4341125488281,356.63161186281985,70.53542889257406,438.06500244140625,545.8924560546875,40,696.0,40000
0.2849827706813812,1.9060899019241333,581.2958858013153,0.017999379770019416,0.7499104142189026,0.0,456.743408203125,0.2531822919845581,411.9025703579674,299.8743896484375,711.0,311.6167835816029,0.22092539072036743,908.964599609375,-440.0766906738281,1.0,0.777711033821106,0.7662381529808044,288.166259765625,280.9051728228214,0.1972804069519043,57.58368495077356,41.0,7.223418712615967,305.0863037109375,350.2437112616522,70.53206637353294,432.8112487792969,532.3692626953125,41,711.0,41000
0.3175598084926605,1.904825210571289,595.5644476413727,0.01695622994987775,0.7504826188087463,0.0,471.3141784667969,0.27271318435668945,350.3883017262293,300.09136962890625,724.0,312.5399149659987,0.221901997923851,934.690673828125,-435.3354797363281,1.0,0.7484386563301086,0.7666407227516174,291.9410400390625,282.50449343799613,0.18735188245773315,57.93232044198895,42.0,7.229548454284668,306.5000305175781,353.2908714417274,70.52133512390397,444.5412292480469,462.3627624511719,42,724.0,42000
0.2050602287054062,1.907855749130249,609.7565791606903,0.017644720880324885,0.7518380880355835,0.0,465.69061279296875,0.24998201429843903,365.4676529069694,307.3110656738281,737.0,313.7707925925329,0.2229173630475998,1003.2767944335938,-448.5215759277344,1.0,0.7902482151985168,0.7812082171440125,295.5738525390625,283.69942689467797,0.18813055753707886,58.24966078697422,43.0,7.213676929473877,314.4897766113281,347.07735861490465,70.51994430168851,441.822509765625,451.0895080566406,43,737.0,43000
0.19449427723884583,1.9048038721084595,623.6479592323303,0.017999379770019416,0.7532413005828857,0.0,476.94744873046875,0.1810401827096939,206.80203729910494,310.1504211425781,754.0,311.33968451768226,0.22216512262821198,960.2776489257812,-444.5135803222656,1.0,0.8070737719535828,0.8000388145446777,300.036376953125,283.79029375938705,0.20206227898597717,58.319628647214856,44.0,7.2151079177856445,318.09149169921875,338.10422388723833,70.55262403834547,454.0613098144531,584.5873413085938,44,754.0,44000
0.1871754676103592,1.9033105373382568,637.8425757884979,0.019106704324195603,0.7548471093177795,0.0,474.2926940917969,0.1422867774963379,361.7186681629585,316.1207275390625,766.0,312.4592174875773,0.22119610011577606,896.8443603515625,-441.73980712890625,1.0,0.8085073232650757,0.8212277889251709,304.449462890625,285.26036994664054,0.181888610124588,58.697127937336816,45.0,7.2070722579956055,324.48291015625,333.5967835037467,70.55032339973734,452.4344787597656,542.36181640625,45,766.0,45000
0.21059240400791168,1.8988374471664429,652.0725989341736,0.018730226766195082,0.7569108009338379,0.0,471.6005859375,0.1828700304031372,415.9659563456905,319.7785339355469,777.0,314.7093639844928,0.21946988999843597,1248.78076171875,-441.1211853027344,1.0,0.8054187893867493,0.8128402233123779,308.95196533203125,287.2365662698584,0.19386081397533417,59.18790218790219,46.0,7.210207462310791,329.1738586425781,344.4613532158094,70.54429226927795,448.347412109375,491.00457763671875,46,777.0,46000
0.25647804141044617,1.9029086828231812,666.268812417984,0.018730226766195082,0.7584479451179504,0.0,468.5130310058594,0.2902181148529053,357.9444233870606,320.2738342285156,788.0,315.62925886539847,0.2197083979845047,1109.81298828125,-456.6259460449219,1.0,0.803315281867981,0.7844330072402954,311.91705322265625,289.4162819932524,0.1970089226961136,59.629441624365484,47.0,7.203805446624756,329.5426330566406,357.150303545937,70.54209821022589,443.52252197265625,419.94085693359375,47,788.0,47000
0.20938169956207275,1.9094611406326294,680.4614324569702,0.018361167303396805,0.7594826221466064,0.0,479.6539001464844,0.19577839970588684,369.79938817080654,321.8276062011719,801.0,316.75780322592783,0.22056376934051514,1142.4437255859375,-446.1858215332031,1.0,0.8119062781333923,0.8213777542114258,314.86151123046875,290.9847852788413,0.19756262004375458,59.91885143570537,48.0,7.20599365234375,331.4728698730469,363.48332004658346,70.54036821261775,452.1864013671875,451.82318115234375,48,801.0,48000
0.1599036604166031,1.9117194414138794,694.8939754962921,0.018730226766195082,0.761310338973999,0.0,473.3251953125,0.19860514998435974,525.1354923326014,322.945068359375,812.0,321.010409126064,0.219390869140625,1198.6275634765625,-452.7679748535156,1.0,0.8162787556648254,0.821725070476532,318.919677734375,292.3688889175748,0.19986537098884583,60.27093596059113,49.0,7.187392234802246,331.5680847167969,370.49003275919785,70.5143543157131,446.8124694824219,530.125732421875,49,812.0,49000
0.26227232813835144,1.9108972549438477,709.127904176712,0.019106704324195603,0.7626632452011108,0.0,481.7651062011719,0.25921985507011414,345.73465334040327,321.2972412109375,824.0,321.5048940103508,0.2189539670944214,1370.4580078125,-447.6285095214844,1.0,0.8138414621353149,0.801596462726593,321.82928466796875,293.9485122394266,0.20665666460990906,60.605582524271846,50.0,7.178398132324219,333.74993896484375,376.8032083617831,70.50914187060418,454.82403564453125,498.550537109375,50,824.0,50000
0.31422486901283264,1.9123971462249756,723.4250161647797,0.019882513137642284,0.7640395164489746,0.0,483.80450439453125,0.32469332218170166,404.7536218421068,326.61004638671875,837.0,323.1372220070519,0.21944260597229004,1256.9859619140625,-460.44805908203125,1.0,0.7653737664222717,0.7700043320655823,324.7983093261719,294.9784541864171,0.20246398448944092,60.89247311827957,51.0,7.173709869384766,338.0025329589844,378.10488532653426,70.49797679153436,452.0408630371094,517.5866088867188,51,837.0,51000
0.1343245804309845,1.9149041175842285,737.3593111038208,0.019490749081111935,0.7649308443069458,0.0,480.9798278808594,0.15856146812438965,235.8720215357902,326.6348876953125,849.0,321.45904507491224,0.2202177196741104,1400.966064453125,-460.7159729003906,1.0,0.8229837417602539,0.8079824447631836,328.0489196777344,296.4938208763433,0.20750197768211365,61.24381625441696,52.0,7.182771682739258,338.81805419921875,391.0887191196291,70.52192766394505,450.13787841796875,436.0216979980469,52,849.0,52000
0.2358042150735855,1.9168574810028076,751.4266865253448,0.019490749081111935,0.7662809491157532,0.0,494.4081726074219,0.22721077501773834,324.7583662175155,340.70062255859375,863.0,321.5212964172255,0.21896536648273468,1613.423095703125,-456.7442932128906,1.0,0.7996916770935059,0.8003424406051636,330.55712890625,297.4684471415602,0.1952950805425644,61.39513325608343,53.0,7.18609619140625,351.72314453125,393.8751414005794,70.53249631720708,465.0229797363281,445.2073059082031,53,863.0,53000
0.05501824617385864,1.9202247858047485,765.8309202194214,0.018361167303396805,0.7669280767440796,0.0,474.55047607421875,0.10215654224157333,505.0820154968507,332.4696350097656,875.0,324.9205689927741,0.2196224182844162,1581.5369873046875,-451.2423400878906,1.0,0.790094256401062,0.7783195376396179,333.3843688964844,298.8262440184098,0.20966167747974396,61.694857142857146,54.0,7.171668529510498,345.11090087890625,397.92627378562787,70.51164764218221,446.3226318359375,599.7940673828125,54,875.0,54000
0.2601706087589264,1.9220671653747559,780.3748481273651,0.017999379770019416,0.7673969864845276,0.0,479.679443359375,0.27790889143943787,271.5925924825378,332.3206787109375,887.0,323.95096941986077,0.22001327574253082,1506.8870849609375,-453.5587463378906,1.0,0.7898040413856506,0.8012576103210449,336.5222473144531,300.22773580172253,0.17937946319580078,61.996617812852314,55.0,7.162872791290283,343.51812744140625,386.2405196715597,70.47895012503457,446.4332580566406,467.1192626953125,55,887.0,55000
0.31417587399482727,1.9295161962509155,795.084615945816,0.019490749081111935,0.7675771713256836,0.0,497.967529296875,0.2939196527004242,345.97472947777555,331.6975402832031,900.0,324.34425084946633,0.22357769310474396,1347.4395751953125,-455.25994873046875,1.0,0.7942909002304077,0.7922021150588989,339.34698486328125,300.92025932958467,0.20245878398418427,62.21888888888889,56.0,7.1395368576049805,344.0255432128906,381.4117037717746,70.4327550513395,467.41314697265625,458.71063232421875,56,900.0,56000
0.18483787775039673,1.9325193166732788,809.4694118499756,0.020282151651708893,0.7682954668998718,0.0,501.20556640625,0.21373134851455688,343.0859287569087,341.12982177734375,913.0,324.67305221626356,0.22542952001094818,1500.7833251953125,-470.718017578125,1.0,0.8380966186523438,0.8190554976463318,342.3360290527344,301.28513700286965,0.19765914976596832,62.38992332968237,57.0,7.120011806488037,352.3561096191406,372.98037569751216,70.41649649210487,470.29486083984375,502.2319030761719,57,913.0,57000
