reference_action_std,reference_perturbed_action_std,reference_action_mean,reference_perturbed_action_mean,param_noise_stddev,ret_rms_std,total/duration,rollout/return,reference_Q_mean,reference_actor_Q_mean,total/steps_per_second,reference_actor_Q_std,reference_Q_std,train/param_noise_distance,rollout/episodes,rollout/actions_mean,ret_rms_mean,train/loss_critic,eval/Q,rollout/Q_mean,rollout/actions_std,total/episodes,rollout/episode_steps,obs_rms_std,eval/return,obs_rms_mean,train/loss_actor,eval/episodes,total/epochs,total/steps,rollout/return_history,eval/return_history
0.7853599786758423,0.7903024554252625,0.10255991667509079,0.10496719926595688,0.026270585008002556,1.0,143.32885456085205,219.74702299324125,171.22647094726562,178.390625,76.74658416620369,87.39415740966797,89.46623992919922,0.18138520419597626,246.0,0.04459761455655098,0.0,24.253080368041992,199.85299682617188,100.1605224609375,0.7198322415351868,246.0,44.54471544715447,6.076148509979248,377.88482533281655,1.5371676683425903,-181.01878356933594,11.0,11,11000,311.52102543661493,258.33177041391986
0.8053216934204102,0.8059223294258118,0.056208085268735886,0.07721060514450073,0.02426044449968572,1.0,156.34339904785156,228.0074108057572,180.0981903076172,191.0894775390625,76.75411992499406,95.7475814819336,99.09666442871094,0.2113773673772812,260.0,0.046193335205316544,0.0,26.858217239379883,227.1407928466797,108.70623779296875,0.7232623100280762,260.0,46.042307692307695,6.096696376800537,415.6147755277804,1.560072898864746,-195.94461059570312,12.0,12,12000,316.32339672514047,271.43868750674153
0.8012499213218689,0.8001034259796143,0.08607900142669678,0.08866503089666367,0.024748079434129402,1.0,169.05016660690308,234.992649164905,196.73587036132812,208.82980346679688,76.90024955863694,101.8538818359375,105.68389892578125,0.20959985256195068,274.0,0.044985827058553696,0.0,34.72663497924805,211.1011199951172,116.96407318115234,0.7286012172698975,274.0,47.306569343065696,6.087414741516113,318.02941377463276,1.5764249563217163,-212.5750732421875,13.0,13,13000,320.9467027026527,275.02258952734854
0.8141003251075745,0.8064247965812683,0.008181391283869743,0.01220336090773344,0.024748079434129402,1.0,182.02156352996826,238.0426449752289,214.007080078125,226.24609375,76.91396408478286,105.97261810302734,109.83763885498047,0.19415655732154846,292.0,0.05099380016326904,0.0,33.27067947387695,213.17605590820312,124.42391204833984,0.7330372929573059,292.0,47.784246575342465,6.031510829925537,393.8184741019203,1.6173845529556274,-222.16983032226562,14.0,14,14000,323.9521164619972,283.5080098541037
0.7921981811523438,0.7855818867683411,0.06633587181568146,0.0875609889626503,0.023782417899897774,1.0,195.12829756736755,242.66310736390128,225.1068115234375,238.33961486816406,76.87249971942838,114.82177734375,118.20829772949219,0.20240651071071625,308.0,0.05331440642476082,0.0,36.742210388183594,228.9263916015625,131.7227020263672,0.736067533493042,308.0,48.62987012987013,5.9906511306762695,281.23399356692096,1.6412400007247925,-233.72454833984375,15.0,15,15000,325.0275492654172,283.3564087682915
0.8009657263755798,0.8029734492301941,0.05377836525440216,0.08395994454622269,0.02240411346542305,1.0,208.26205492019653,246.62968789266452,235.65542602539062,249.1241455078125,76.82628506729661,126.54204559326172,128.25241088867188,0.19019627571105957,323.0,0.05458687245845795,0.0,49.769474029541016,267.6888122558594,139.0520782470703,0.7384721040725708,323.0,49.39009287925697,5.962741851806641,498.89105487897996,1.657028079032898,-241.86460876464844,16.0,16,16000,335.7954518278517,296.82732415020956
0.7830411195755005,0.7923021912574768,0.08436726778745651,0.029290953651070595,0.021962663920618616,1.0,221.34314632415771,250.73163102291295,240.9868621826172,254.76226806640625,76.80382375654608,136.84182739257812,139.45973205566406,0.1922229826450348,338.0,0.05392284318804741,0.0,61.637603759765625,253.75997924804688,145.77809143066406,0.7407553195953369,338.0,50.210059171597635,5.9358696937561035,368.2867178056621,1.6728087663650513,-249.78558349609375,17.0,17,17000,334.9174494178327,301.03081789464795
0.7894352078437805,0.7955708503723145,0.04821856692433357,0.04863869398832321,0.021962663920618616,1.0,234.50320053100586,256.1094107665656,252.5439910888672,266.8411865234375,76.75801421575929,143.40296936035156,146.877197265625,0.20364953577518463,350.0,0.05723876133561134,0.0,72.0136947631836,302.25048828125,151.53318786621094,0.7426930665969849,350.0,51.205714285714286,5.951150417327881,454.2055230219019,1.6894185543060303,-253.9801788330078,18.0,18,18000,341.07981487519754,309.54052373505095
0.7794221639633179,0.7861652970314026,0.14448760449886322,0.14137065410614014,0.022854436146078055,1.0,247.58184003829956,261.59926841434566,264.7879943847656,282.5487060546875,76.7423006350579,145.76962280273438,148.82333374023438,0.20541884005069733,363.0,0.0594479963183403,0.0,92.56455993652344,286.72113037109375,159.20333862304688,0.7443282008171082,363.0,52.33608815426997,5.960658073425293,434.2717529562172,1.6968060731887817,-263.8994445800781,19.0,19,19000,344.7593637326148,316.10532527300705
0.7828882336616516,0.7795659899711609,0.1502240002155304,0.18575240671634674,0.022854436146078055,1.0,261.23442363739014,264.3626489418072,265.9876708984375,284.0301208496094,76.55958859296913,159.0327911376953,159.4931640625,0.20463420450687408,377.0,0.06197134032845497,0.0,103.8381118774414,227.55331420898438,165.71551513671875,0.7461320757865906,377.0,52.92307692307692,5.997576713562012,372.37135273027656,1.6992937326431274,-270.1402893066406,20.0,20,20000,344.52401468563005,318.9186266458705
0.7827917337417603,0.7820812463760376,0.14922001957893372,0.16636212170124054,0.023313810312614227,1.0,275.05888319015503,266.92828774026503,274.5451354980469,295.1068115234375,76.34728882936014,165.59327697753906,168.16712951660156,0.21739359200000763,393.0,0.06553104519844055,0.0,124.6032943725586,286.50128173828125,170.5979461669922,0.7482772469520569,393.0,53.4147582697201,6.02569055557251,255.7417963521847,1.7107418775558472,-280.2173156738281,21.0,21,21000,351.03121324086965,315.910206155695
0.7985416054725647,0.8011603355407715,0.10268443822860718,0.149882510304451,0.023313810312614227,1.0,289.0094065666199,269.57672748040955,283.7767333984375,302.8153381347656,76.12208980100706,166.43075561523438,168.4174346923828,0.20729410648345947,405.0,0.06720075756311417,0.0,193.80006408691406,263.1081848144531,176.6558837890625,0.7505085468292236,405.0,53.955555555555556,6.019066333770752,388.07753524434486,1.721421480178833,-288.0818786621094,22.0,22,22000,353.482881219864,319.1905392960882
0.8193569183349609,0.8195895552635193,0.054944783449172974,0.07339590787887573,0.023313810312614227,1.0,302.8746848106384,273.3859568967351,294.9014892578125,316.3076477050781,75.93899772237461,176.37289428710938,176.15713500976562,0.18921388685703278,420.0,0.06761591136455536,0.0,164.64871215820312,393.5539245605469,181.66485595703125,0.754097580909729,420.0,54.75476190476191,6.056164264678955,276.23606750374114,1.7312084436416626,-289.01910400390625,23.0,23,23000,361.34471833651827,317.32295356598615
0.804004967212677,0.8311198353767395,0.11292640119791031,0.07483183592557907,0.022854436146078055,1.0,318.91116428375244,277.56214671209307,302.9783020019531,325.98028564453125,75.25606716811554,181.02911376953125,181.6688232421875,0.20141537487506866,430.0,0.06539950519800186,0.0,166.01443481445312,382.09124755859375,190.40354919433594,0.7573599219322205,430.0,55.765116279069765,6.034206390380859,499.5035769625815,1.7300972938537598,-295.6441345214844,24.0,24,24000,369.4877039178669,324.9138128741776
0.8282434344291687,0.8298523426055908,0.047881580889225006,0.03858107328414917,0.023313810312614227,1.0,332.4461901187897,279.0662312618859,315.8251037597656,339.078857421875,75.20013988148578,196.2210693359375,194.01589965820312,0.22715945541858673,444.0,0.063773013651371,0.0,220.15493774414062,271.4341125488281,196.48756408691406,0.7598491907119751,444.0,56.2454954954955,6.034926891326904,309.4792259628988,1.7298104763031006,-298.4383239746094,25.0,25,25000,369.658646502963,324.2964293977264
0.8045703172683716,0.817785918712616,0.10469866544008255,0.11134465038776398,0.023782417899897774,1.0,346.24485993385315,280.2581939934378,309.87371826171875,334.14532470703125,75.09136743565539,211.03184509277344,208.50758361816406,0.22979046404361725,457.0,0.06320414692163467,0.0,263.04522705078125,328.9458923339844,203.4069061279297,0.7621582746505737,457.0,56.669584245076585,6.01809549331665,298.34576214699325,1.7344638109207153,-311.1547546386719,26.0,26,26000,359.40488024846456,323.2983268111597
0.8232395648956299,0.8217679858207703,0.04219069331884384,0.06932609528303146,0.022854436146078055,1.0,360.032240152359,283.4877220334624,306.9710693359375,331.4010009765625,74.99328390305851,216.74452209472656,214.1282958984375,0.20517078042030334,469.0,0.06869620829820633,0.0,267.868896484375,381.9624938964844,208.6596221923828,0.7635839581489563,469.0,57.486140724946694,6.003798007965088,296.00678003307445,1.749814510345459,-317.6284484863281,27.0,27,27000,360.5268014013673,322.2875287823418
0.8103223443031311,0.8145678043365479,0.12360509485006332,0.12989100813865662,0.021962663920618616,1.0,373.91594767570496,283.8133436867027,304.9373779296875,333.6419982910156,74.88313930991848,215.68124389648438,208.16627502441406,0.17686277627944946,484.0,0.07027064263820648,0.0,375.0596008300781,353.9792785644531,213.90350341796875,0.7651255130767822,484.0,57.77066115702479,5.9991326332092285,341.49764771042965,1.7509337663650513,-329.082275390625,28.0,28,28000,354.0282387305283,322.97360445834494
0.8158424496650696,0.814619243144989,0.0780528336763382,0.09866684675216675,0.02240411346542305,1.0,387.89182925224304,285.57087947473025,313.3620300292969,350.3282165527344,74.7631112929206,225.31280517578125,214.54981994628906,0.21990764141082764,496.0,0.07236585021018982,0.0,344.49481201171875,421.0189514160156,218.81517028808594,0.7665754556655884,496.0,58.270161290322584,5.978105068206787,481.6643367967257,1.7537108659744263,-332.3994445800781,29.0,29,29000,356.8865102644051,328.4456986769098
0.8252773284912109,0.8216059803962708,0.06385272741317749,0.05415412411093712,0.023313810312614227,1.0,401.8138687610626,288.3383149259133,337.5368347167969,369.6706237792969,74.66143488899685,232.76864624023438,221.96580505371094,0.20779898762702942,509.0,0.07345886528491974,0.0,350.3760681152344,346.3750915527344,223.89129638671875,0.7681465148925781,509.0,58.93713163064833,5.961906433105469,309.1952024794999,1.756272554397583,-351.41229248046875,30.0,30,30000,359.06935650746624,327.80401547032943
0.8263591527938843,0.82879638671875,0.045862503349781036,0.015464726835489273,0.021962663920618616,1.0,415.5244770050049,289.96424290669415,338.19696044921875,368.1812744140625,74.60451000008506,243.12307739257812,233.18472290039062,0.20460672676563263,522.0,0.07349561899900436,0.0,329.4506530761719,380.4901428222656,228.81802368164062,0.769677460193634,522.0,59.36206896551724,5.969625473022461,263.90344070641885,1.7551391124725342,-350.3436279296875,31.0,31,31000,355.4615837674256,325.7427066069775
0.822586715221405,0.8280896544456482,0.04531623795628548,0.02636348269879818,0.02240411346542305,1.0,428.67278504371643,289.69089830323855,341.31488037109375,368.9326477050781,74.64901229206004,245.3864288330078,237.66055297851562,0.1869087964296341,537.0,0.07446632534265518,0.0,454.63494873046875,334.8665466308594,233.41346740722656,0.7713214755058289,537.0,59.497206703910614,5.973628997802734,227.19041161359374,1.7516648769378662,-353.6499328613281,32.0,32,32000,338.35210537690267,322.6629473884343
0.8099495768547058,0.8093993663787842,0.04722364619374275,0.032056864351034164,0.022854436146078055,1.0,441.84306740760803,290.19623248543326,343.2476806640625,378.5178527832031,74.68715124041296,255.28598022460938,243.8343048095703,0.20721112191677094,552.0,0.07639575004577637,0.0,477.0301208496094,310.0526123046875,237.17832946777344,0.7728697657585144,552.0,59.742753623188406,5.975249767303467,306.6368905599438,1.7536509037017822,-365.1830139160156,33.0,33,33000,336.0149870911724,322.1773093027225
0.8160313963890076,0.8158278465270996,0.032719243317842484,0.019045960158109665,0.023782417899897774,1.0,454.983473777771,290.7395614622577,338.7803955078125,374.52288818359375,74.72798894802655,250.99830627441406,240.26559448242188,0.17807213962078094,566.0,0.08006475120782852,0.0,459.61053466796875,322.804443359375,240.02740478515625,0.7739209532737732,566.0,59.99116607773852,6.032525062561035,272.7959057464091,1.762218713760376,-364.9580383300781,34.0,34,34000,327.64933954086905,320.72491508047796
0.8309280276298523,0.8295432329177856,0.00447381054982543,0.04023730382323265,0.02426044449968572,1.0,468.02929306030273,289.7223150093074,364.1908874511719,399.77490234375,74.7816440529727,263.220947265625,252.20579528808594,0.21788258850574493,583.0,0.08299241960048676,0.0,456.0990905761719,254.77906799316406,242.3231201171875,0.775581419467926,583.0,59.98970840480274,6.046316146850586,287.4188933334801,1.7641147375106812,-370.32733154296875,35.0,35,35000,318.2963301409463,319.7733144591352
0.819991946220398,0.8065645694732666,0.020057225599884987,0.08364015817642212,0.023313810312614227,1.0,481.36967515945435,289.7544023776919,358.98052978515625,395.133544921875,74.78659719907564,264.8946228027344,252.89114379882812,0.20755460858345032,598.0,0.08562394976615906,0.0,527.6480712890625,550.5791625976562,245.64508056640625,0.7769855260848999,598.0,60.168896321070235,6.095833778381348,402.9901111924385,1.762717366218567,-368.62457275390625,36.0,36,36000,307.8569678336204,322.0848921461714
0.8146055340766907,0.8089966773986816,0.02930895984172821,0.011030307039618492,0.02426044449968572,1.0,494.39342522621155,291.7928442054392,379.126220703125,412.244873046875,74.83918295044177,275.48468017578125,263.0259704589844,0.18600305914878845,611.0,0.08385375887155533,0.0,530.3184814453125,371.67242431640625,251.27369689941406,0.7784029245376587,611.0,60.52864157119476,6.082616329193115,354.9466806900599,1.7614065408706665,-376.80804443359375,37.0,37,37000,309.48023067070017,322.97304859330353
0.7956145405769348,0.7932500243186951,0.053006354719400406,0.06806226074695587,0.02426044449968572,1.0,507.547119140625,293.94768443636724,388.44183349609375,424.4068603515625,74.86989595043178,289.4036560058594,275.9195251464844,0.18356728553771973,624.0,0.08069521188735962,0.0,609.8031005859375,502.7230224609375,255.7928924560547,0.780106782913208,624.0,60.87980769230769,6.067775726318359,478.3021264993643,1.762607455253601,-375.8719177246094,38.0,38,38000,314.3359990178449,327.0606559066209
0.8020837903022766,0.8081768155097961,0.09876281023025513,0.09856478124856949,0.024748079434129402,1.0,520.4278235435486,295.39655310368147,374.43267822265625,408.32550048828125,74.93834540677001,296.6708068847656,285.7636413574219,0.19160175323486328,637.0,0.08074702322483063,0.0,769.3248291015625,427.7693176269531,261.4944152832031,0.780986487865448,637.0,61.204081632653065,6.085641860961914,272.57211015829614,1.7624672651290894,-382.5327453613281,39.0,39,39000,326.0359193820597,325.6635137079459
0.8159554600715637,0.8255361914634705,0.12754040956497192,0.10686388611793518,0.02426044449968572,1.0,533.246821641922,295.5864132006569,376.22796630859375,420.4852294921875,75.0121676803171,298.8327941894531,283.28106689453125,0.1759510040283203,652.0,0.08136888593435287,0.0,632.49853515625,426.47943115234375,266.4942626953125,0.7819643616676331,652.0,61.263803680981596,6.083073616027832,277.2046680051219,1.7607216835021973,-391.8016357421875,40.0,40,40000,325.3402107486912,324.4520425653753
0.8032175898551941,0.8054131269454956,0.11856932938098907,0.09403932839632034,0.024748079434129402,1.0,546.077959060669,297.00199575253214,379.9037780761719,424.716064453125,75.08085488476,298.03564453125,282.6743469238281,0.18541327118873596,665.0,0.08450485020875931,0.0,733.7384643554688,385.5731506347656,270.1130065917969,0.783210039138794,665.0,61.634586466165416,6.088547706604004,275.79086046732357,1.7630959749221802,-403.4942626953125,41.0,41,41000,332.79863842541994,323.26518446542275
0.8238458633422852,0.8203638195991516,0.059890542179346085,0.05430791527032852,0.023313810312614227,1.0,559.1344082355499,298.45845604091716,382.3354797363281,425.0075988769531,75.11610693489357,300.5912170410156,284.8448486328125,0.20038914680480957,677.0,0.08538518846035004,0.0,763.580810546875,543.8583374023438,274.07257080078125,0.7847042679786682,677.0,61.95864106351551,6.077543258666992,379.14047115161577,1.7659409046173096,-398.5626525878906,42.0,42,42000,346.78313106447234,324.5955484341416
0.8381619453430176,0.8445943593978882,0.008795861154794693,-0.014068039134144783,0.022854436146078055,1.0,572.0670428276062,300.09219822951263,408.3774108886719,449.1325988769531,75.1660151360234,300.7589416503906,289.2176208496094,0.20673905313014984,689.0,0.0850401446223259,0.0,805.6082153320312,422.72283935546875,278.6901550292969,0.7860574722290039,689.0,62.33236574746009,6.069374084472656,305.40017997708776,1.7674115896224976,-393.56500244140625,43.0,43,43000,360.8540758100325,324.1491445165357
0.8446398973464966,0.8343017101287842,0.015962861478328705,0.010683795437216759,0.023782417899897774,1.0,585.2101380825043,301.5618875119755,417.29248046875,461.92401123046875,75.18666738100285,294.9432678222656,283.6575622558594,0.20555360615253448,701.0,0.08460072427988052,0.0,928.54541015625,454.850341796875,283.2955322265625,0.7873690724372864,701.0,62.683309557774606,6.058938503265381,363.60808021104833,1.769822597503662,-415.08514404296875,44.0,44,44000,368.4112654584551,325.0459385095929
0.834174633026123,0.8207685947418213,0.06458303332328796,0.09625574946403503,0.023313810312614227,1.0,598.3209109306335,303.8347488075061,428.4886474609375,469.4140625,75.21047514452839,291.7568664550781,281.6612854003906,0.20243722200393677,712.0,0.08394303172826767,0.0,983.47314453125,459.94891357421875,288.2777404785156,0.7891345024108887,712.0,63.18539325842696,6.041333198547363,307.6234225167267,1.7749868631362915,-412.0331115722656,45.0,45,45000,376.9151626351929,324.6587714875292
0.8314813375473022,0.834911584854126,0.10258814692497253,0.055263154208660126,0.02152991267583435,1.0,612.1361730098724,304.8214157771492,433.79351806640625,473.7878112792969,75.14667818733548,288.5463562011719,279.5783386230469,0.2035321295261383,724.0,0.08398789912462234,0.0,953.8565063476562,559.9337768554688,292.3330993652344,0.7902249693870544,724.0,63.45303867403315,6.036204814910889,502.9297418190543,1.7767831087112427,-415.8917236328125,46.0,46,46000,372.6734993436286,328.53422736430144
0.8375723361968994,0.8452611565589905,0.05236091464757919,0.05687640979886055,0.02240411346542305,1.0,625.2566087245941,305.4121746969237,431.10784912109375,473.00225830078125,75.16913750959172,293.5418701171875,279.6197509765625,0.1990777850151062,738.0,0.08440130949020386,0.0,893.759521484375,429.56512451171875,295.7383117675781,0.791416347026825,738.0,63.65040650406504,6.043328285217285,250.08175033294825,1.7764511108398438,-425.486572265625,47.0,47,47000,369.620932057211,326.8650257253365
0.8376737236976624,0.8419784307479858,0.07035545259714127,0.034249696880578995,0.022854436146078055,1.0,638.240834236145,305.65516959144185,432.3511962890625,475.44561767578125,75.20672044972964,301.4320068359375,290.4525146484375,0.1926981806755066,752.0,0.08476147800683975,0.0,853.7557983398438,372.0484924316406,299.0609436035156,0.7927979826927185,752.0,63.775265957446805,6.036688804626465,310.05417746473483,1.7754253149032593,-431.35467529296875,48.0,48,48000,371.30346125936006,326.51479971990733
0.8281660079956055,0.825247049331665,-0.030582178384065628,-0.029426371678709984,0.02240411346542305,1.0,651.475163936615,307.28028294163937,449.5110168457031,494.1111145019531,75.21391867636483,301.7626037597656,289.2519226074219,0.18645712733268738,763.0,0.08449426293373108,0.0,947.9007568359375,564.282958984375,302.39593505859375,0.7939090728759766,763.0,64.12450851900392,6.050457954406738,508.1681845136724,1.7764779329299927,-423.99652099609375,49.0,49,49000,375.5600549525184,330.22201165447393
0.8315185308456421,0.8222211599349976,0.0009003951563499868,-0.020242933183908463,0.022854436146078055,1.0,664.7189524173737,308.8927842348735,464.6817626953125,505.9739990234375,75.21975989727046,311.9967956542969,305.8016357421875,0.19705311954021454,774.0,0.08326971530914307,0.0,839.59521484375,554.543212890625,305.8869323730469,0.794910728931427,774.0,64.48966408268734,6.0473527908325195,588.9859361286044,1.7753331661224365,-429.6649169921875,50.0,50,50000,387.46599206558653,335.3972901439566
0.8182722330093384,0.8088490962982178,-0.05520152673125267,-0.0366126149892807,0.02240411346542305,1.0,677.6328129768372,310.1777791878317,467.5411376953125,508.78228759765625,75.26199886330369,315.6073303222656,309.0609130859375,0.17506802082061768,787.0,0.08268258720636368,0.0,834.6724853515625,538.4741821289062,309.4913024902344,0.795818030834198,787.0,64.7433290978399,6.032756328582764,324.61274622900214,1.7755873203277588,-429.6971130371094,51.0,51,51000,380.83450567724014,335.1858284985653
0.8309916257858276,0.8307770490646362,-0.0348261259496212,-0.024992212653160095,0.02240411346542305,1.0,690.4712791442871,311.66947541124495,462.3707580566406,502.8486328125,75.31088051112638,317.70751953125,310.3276672363281,0.2092510163784027,800.0,0.08082848787307739,0.0,938.252685546875,450.5910339355469,313.2174987792969,0.7967938184738159,800.0,64.9925,6.020849227905273,331.7389862374833,1.7768272161483765,-436.793212890625,52.0,52,52000,382.1184172272509,335.11954307046756
0.8177309632301331,0.8318965435028076,-0.0009877515258267522,-0.004577839281409979,0.021962663920618616,1.0,703.4343221187592,312.906263161458,470.40374755859375,517.9749755859375,75.34463180636804,315.5068054199219,307.0392150878906,0.1856570690870285,812.0,0.0792669802904129,0.0,951.7528076171875,495.50970458984375,316.55462646484375,0.797522246837616,812.0,65.19950738916256,6.081527233123779,379.6630884315913,1.7746371030807495,-453.36016845703125,53.0,53,53000,377.4954453615955,335.9599873225643
0.8224131464958191,0.8271550536155701,-0.04179611802101135,-0.00395094184204936,0.020689822899908242,1.0,716.3181872367859,314.14616748364915,474.19024658203125,520.0612182617188,75.38549343317145,319.0818786621094,309.9477233886719,0.2190907597541809,825.0,0.07745087146759033,0.0,880.7396850585938,438.1549377441406,320.2854919433594,0.7982311844825745,825.0,65.41939393939394,6.08255672454834,420.11687100009215,1.7726337909698486,-450.5068054199219,54.0,54,54000,378.7441961588779,337.5184481314074
0.821594774723053,0.8177696466445923,0.037899430841207504,0.03053480014204979,0.0211056883401964,1.0,729.5414636135101,315.72585418176436,488.65399169921875,534.0821533203125,75.38982051490002,325.1002502441406,316.6037292480469,0.19582036137580872,837.0,0.07715494185686111,0.0,1024.7947998046875,595.5963134765625,322.82501220703125,0.7990139722824097,837.0,65.66308243727599,6.078049659729004,352.2758991489741,1.7729743719100952,-456.2265930175781,55.0,55,55000,390.92135871424114,337.78676542263594
0.8247274160385132,0.8182990550994873,-0.04002237319946289,-0.04385005682706833,0.02152991267583435,1.0,742.8111443519592,316.7685473712906,478.5361328125,527.3916625976562,75.38928356931872,332.2844543457031,317.1178283691406,0.21971353888511658,851.0,0.07665602117776871,0.0,952.1665649414062,593.7320556640625,325.54888916015625,0.7996257543563843,851.0,65.78143360752057,6.0735979080200195,493.3991840046363,1.7728602886199951,-457.5503234863281,56.0,56,56000,400.2894127463231,340.56555861160007
0.8269285559654236,0.8282060027122498,-0.04063389077782631,-0.05521340295672417,0.0211056883401964,1.0,755.8970379829407,318.6947805904311,507.3589172363281,553.3590087890625,75.40709532623727,337.4911193847656,324.9962463378906,0.208909273147583,861.0,0.07546773552894592,0.0,1031.107421875,485.5881042480469,329.34405517578125,0.8004471063613892,861.0,66.17537746806039,6.107057571411133,398.4634323776969,1.7731311321258545,-451.4087829589844,57.0,57,57000,410.7036895381845,341.5813107829351
