total/steps,ret_rms_std,rollout/episodes,train/loss_critic,rollout/actions_std,rollout/episode_steps,total/epochs,rollout/Q_mean,reference_perturbed_action_mean,rollout/return_history,reference_Q_mean,train/loss_actor,param_noise_stddev,reference_action_std,eval/return_history,obs_rms_std,total/steps_per_second,reference_actor_Q_mean,total/episodes,reference_Q_std,eval/Q,rollout/return,ret_rms_mean,reference_actor_Q_std,obs_rms_mean,reference_action_mean,eval/return,total/duration,eval/episodes,train/param_noise_distance,reference_perturbed_action_std,rollout/actions_mean
108000,1.0,1491.0,2741.5439453125,0.833687961101532,72.43460764587525,108,439.74822998046875,0.09981714189052582,408.3411555842251,393.7127990722656,-539.86962890625,0.019106704324195603,0.8718293905258179,374.6619338822455,6.5364484786987305,65.76827881238104,420.43316650390625,1491.0,331.0411071777344,562.8279418945312,342.04067801953875,0.0,343.8238220214844,1.8539011478424072,0.05585816502571106,409.87253057396686,1642.1290316581726,108.0,0.2063773274421692,0.8630623817443848,0.11610864102840424
109000,1.0,1503.0,2730.21875,0.8339477777481079,72.51563539587492,109,440.6231994628906,-0.0959860235452652,408.9431809506938,393.80194091796875,-554.223388671875,0.019490749081111935,0.8860624432563782,376.38991109318306,6.531726360321045,65.75257004868071,429.93756103515625,1503.0,323.8244323730469,532.9027709960938,342.3593024111342,0.0,339.158203125,1.8549646139144897,-0.06828576326370239,486.37816469492327,1657.7298791408539,109.0,0.20275014638900757,0.8748562335968018,0.11643091589212418
110000,1.0,1515.0,2861.09912109375,0.834185004234314,72.60330033003301,110,441.7989807128906,0.12422817945480347,403.9282347641499,401.6215515136719,-551.286376953125,0.020282151651708893,0.8683834075927734,377.85231190271793,6.520809173583984,65.74370062745118,428.376953125,1515.0,326.7754821777344,762.0853881835938,342.655452279722,0.0,343.38165283203125,1.8559108972549438,0.08297733962535858,479.38467654706,1673.1641047000885,110.0,0.21240191161632538,0.8719476461410522,0.11658444255590439
111000,1.0,1525.0,2663.777587890625,0.8343216180801392,72.74426229508197,111,443.63818359375,0.019867589697241783,403.4321199357564,407.3394775390625,-535.6546630859375,0.019882513137642284,0.864100992679596,378.2785887236146,6.509403228759766,65.74408528649714,433.8377380371094,1525.0,332.553466796875,461.8849182128906,343.2705131645172,0.0,344.7201232910156,1.8577296733856201,-0.0095891198143363,290.83046980764004,1688.3648090362549,111.0,0.22089655697345734,0.8646751046180725,0.11693471670150757
112000,1.0,1537.0,2791.8212890625,0.8348853588104248,72.84320104098894,112,444.9694519042969,-0.011049004271626472,401.0168209919973,398.0216064453125,-544.1481323242188,0.020689822899908242,0.8774328231811523,378.44524896063837,6.497265815734863,65.74027896564239,427.2207946777344,1537.0,334.77435302734375,514.0193481445312,343.5822698231659,0.0,351.0869445800781,1.8576908111572266,-0.005410635843873024,351.59428641591643,1703.6739387512207,112.0,0.19137953221797943,0.8901161551475525,0.11606578528881073
113000,1.0,1549.0,2799.6318359375,0.8352826833724976,72.8844415752098,113,446.14691162109375,0.04866790398955345,391.1065931332537,410.2364501953125,-544.11572265625,0.019490749081111935,0.8576277494430542,378.8911453774885,6.4859795570373535,65.73814827829712,438.30706787109375,1549.0,342.325927734375,578.439697265625,343.69208315619454,0.0,358.36322021484375,1.857019305229187,0.0980943962931633,319.24272892726634,1718.9410252571106,113.0,0.2038784772157669,0.8499032855033875,0.1155712828040123
114000,1.0,1562.0,2651.1044921875,0.8352637887001038,72.97311139564661,114,447.2850036621094,-0.0034074310678988695,389.75740844419823,417.245361328125,-543.0775756835938,0.020282151651708893,0.8607243299484253,380.05493469949937,6.480714321136475,65.73860588778375,446.6587829589844,1562.0,343.071044921875,576.39501953125,344.03028316874276,0.0,359.9422912597656,1.857658863067627,-0.01815357431769371,351.9383128146346,1734.1408212184906,114.0,0.191469207406044,0.8604651689529419,0.11602792143821716
115000,1.0,1573.0,2978.328369140625,0.8353601694107056,73.06993006993007,115,448.3225402832031,0.1523466259241104,394.89280940415296,399.8022155761719,-559.1046752929688,0.020282151651708893,0.8576484322547913,379.7410622899139,6.475922107696533,65.73659315079952,430.76202392578125,1573.0,342.1427001953125,479.8368225097656,344.492600198684,0.0,361.8208312988281,1.8576923608779907,0.18306687474250793,285.01460894080236,1749.4061448574066,115.0,0.2065005749464035,0.8532132506370544,0.11594370007514954
116000,1.0,1587.0,2932.869140625,0.8355598449707031,73.0718336483932,116,448.96795654296875,0.15002216398715973,376.1705823931122,395.9751892089844,-541.353271484375,0.019490749081111935,0.8716102838516235,379.57776486533993,6.484461307525635,65.7290448767647,427.286865234375,1587.0,337.3951110839844,511.9992980957031,344.2388032737312,0.0,356.5373229980469,1.8589692115783691,0.09734076261520386,412.3463673277226,1764.8210196495056,116.0,0.2136070877313614,0.8629953861236572,0.11670588701963425
117000,1.0,1599.0,3063.894775390625,0.8353941440582275,73.13883677298311,117,450.06719970703125,0.24328994750976562,377.40849034788533,392.625,-542.10498046875,0.019106704324195603,0.8193240165710449,379.7641765575629,6.479549407958984,65.72659000348823,423.8774719238281,1599.0,324.3522033691406,437.3043518066406,344.6377413468533,0.0,346.0899353027344,1.8604404926300049,0.2782961428165436,365.2517042848011,1780.1014778614044,117.0,0.1830756962299347,0.8342685103416443,0.11746563762426376
118000,1.0,1610.0,3016.9052734375,0.8353973031044006,73.2776397515528,118,451.07232666015625,0.13436271250247955,390.7588656485691,386.0791931152344,-521.52978515625,0.020282151651708893,0.8819538950920105,383.39868667543715,6.475856781005859,65.70617313297817,417.572509765625,1610.0,324.227783203125,728.0639038085938,345.36528887805144,0.0,340.8916015625,1.8617912530899048,0.09607159346342087,711.1123758849277,1795.8738787174225,118.0,0.20312418043613434,0.8815488815307617,0.11812056601047516
119000,1.0,1620.0,2953.055908203125,0.835582971572876,73.40925925925926,119,452.496337890625,0.1227698028087616,391.38777293983685,421.689453125,-523.764404296875,0.021962663920618616,0.8907236456871033,384.0629199118516,6.466500759124756,65.69731402678072,458.0042724609375,1620.0,335.71429443359375,668.9664916992188,345.92569770223224,0.0,348.97723388671875,1.8624554872512817,0.049156371504068375,445.2552619249909,1811.3373699188232,119.0,0.19684934616088867,0.8886943459510803,0.11843636631965637
120000,1.0,1631.0,3070.21728515625,0.8360174894332886,73.51870018393623,120,453.1794738769531,-0.045886486768722534,390.79913935026934,417.09515380859375,-535.872802734375,0.021962663920618616,0.8830183148384094,386.244685660258,6.456602573394775,65.67755669367493,449.02587890625,1631.0,333.8833312988281,612.7551879882812,346.4880170457456,0.0,349.0591125488281,1.8623180389404297,0.004387475550174713,581.3885441783798,1827.1081635951996,120.0,0.19963866472244263,0.891968846321106,0.11707980185747147
121000,1.0,1644.0,3047.734375,0.835895836353302,73.57238442822384,121,454.6145935058594,0.2356521338224411,399.4109840931726,411.5339050292969,-532.7383422851562,0.020282151651708893,0.8280904293060303,385.92636348847816,6.453841209411621,65.6822753687147,438.55767822265625,1644.0,332.4925231933594,574.3641357421875,346.7175074630604,0.0,345.32952880859375,1.8625918626785278,0.2044650763273239,241.48766108382068,1842.201709985733,121.0,0.20686355233192444,0.8320925235748291,0.11749197542667389
122000,1.0,1656.0,2739.472900390625,0.8358181118965149,73.63526570048309,122,455.9179992675781,0.12578105926513672,391.86847873978263,415.4201354980469,-522.2998657226562,0.019106704324195603,0.8452988862991333,386.48480558817863,6.464134216308594,65.68216661030414,440.1309814453125,1656.0,334.8167419433594,580.4248657226562,347.01756667463513,0.0,345.60723876953125,1.8628976345062256,0.17487195134162903,369.86774186752575,1857.4295930862427,122.0,0.21637064218521118,0.8524942994117737,0.11757978796958923
123000,1.0,1669.0,2783.962158203125,0.8357678055763245,73.67225883762733,123,457.31585693359375,0.032644644379615784,393.50305281013755,408.51666259765625,-539.3817749023438,0.020282151651708893,0.8697035908699036,387.3264111185643,6.471356391906738,65.6829152343549,436.4460144042969,1669.0,322.4513244628906,490.5605773925781,347.18829939048334,0.0,333.25732421875,1.8628085851669312,-0.00800209492444992,270.13878804185504,1872.633082151413,123.0,0.21309944987297058,0.8673630356788635,0.11803952604532242
124000,1.0,1682.0,2838.7138671875,0.8359597325325012,73.70630202140309,124,457.8883361816406,0.1562383472919464,395.45265658743335,415.0200500488281,-551.0081176757812,0.019106704324195603,0.8505194783210754,387.0727297271837,6.5133795738220215,65.67372890685519,440.57763671875,1682.0,325.2687683105469,840.2863159179688,347.3392158141114,0.0,336.05535888671875,1.8625823259353638,0.1461331993341446,504.54836271043996,1888.1218116283417,124.0,0.22752274572849274,0.8557566404342651,0.1185239627957344
125000,1.0,1693.0,2919.488037109375,0.8359875082969666,73.81571175428233,125,459.0070495605469,0.20597422122955322,405.32190833176486,400.3266906738281,-533.3759155273438,0.019106704324195603,0.8357449769973755,389.5469318910066,6.516106605529785,65.65986999576425,424.2531433105469,1693.0,324.048828125,593.9716796875,347.9202234471079,0.0,336.9081726074219,1.8621066808700562,0.17480194568634033,560.935825640375,1903.7503426074982,125.0,0.22167760133743286,0.8331220149993896,0.11876846104860306
126000,1.0,1705.0,3176.4609375,0.8357977271080017,73.8475073313783,126,459.9668273925781,0.30623313784599304,399.3569962035911,392.9178161621094,-533.7611083984375,0.019106704324195603,0.8210732936859131,387.75724313904726,6.515030384063721,65.66630967766116,419.40301513671875,1705.0,323.6537170410156,642.8201293945312,348.1454981657287,0.0,338.91412353515625,1.862760305404663,0.20616158843040466,288.8390849546043,1918.7921571731567,126.0,0.20382346212863922,0.8021861910820007,0.1195724681019783
127000,1.0,1718.0,2771.952880859375,0.8355734348297119,73.9161816065192,127,460.79937744140625,0.2779400646686554,388.53275841478245,406.049560546875,-544.086181640625,0.018361167303396805,0.8275832533836365,389.5716409802642,6.5138726234436035,65.65335145625191,432.70672607421875,1718.0,341.4442138671875,818.8316650390625,348.46855222461494,0.0,356.0257873535156,1.8626413345336914,0.23393666744232178,548.5054655839929,1934.4023904800415,127.0,0.20279452204704285,0.8197553157806396,0.12019111961126328
128000,1.0,1730.0,3319.28662109375,0.8353787064552307,73.9820809248555,128,461.8636779785156,0.13489264249801636,387.02164577861595,396.5143127441406,-539.638427734375,0.018730226766195082,0.8777417540550232,393.5603754267188,6.510664939880371,65.62852610354079,425.71075439453125,1730.0,327.53118896484375,819.96826171875,348.80758532681665,0.0,341.2128601074219,1.8633195161819458,0.13365939259529114,749.0999995296999,1950.3713948726654,128.0,0.21320390701293945,0.8680405616760254,0.12112225592136383
129000,1.0,1739.0,2978.796630859375,0.835365891456604,74.17251293847039,129,464.04180908203125,0.18322312831878662,401.54658926897537,405.625244140625,-559.4411010742188,0.019106704324195603,0.8660556674003601,395.5334995386701,6.502433776855469,65.61834772003779,439.8291931152344,1739.0,332.97821044921875,999.1597900390625,349.7281923829819,0.0,351.86627197265625,1.8641821146011353,0.1518130749464035,560.8733573984453,1965.9135665893555,129.0,0.19770990312099457,0.8647233247756958,0.12168222665786743
130000,1.0,1749.0,2901.63623046875,0.8353152871131897,74.31732418524871,130,466.7781677246094,0.09649975597858429,409.57575201828445,414.9291687011719,-551.4654541015625,0.018361167303396805,0.8765805959701538,397.12676829444086,6.502007007598877,65.6079820972098,444.63189697265625,1749.0,327.130859375,798.519775390625,350.36223076091386,0.0,342.23419189453125,1.8647472858428955,0.13968175649642944,546.7111433199364,1981.4662156105042,130.0,0.20421375334262848,0.8870694041252136,0.12219369411468506
131000,1.0,1758.0,3602.298828125,0.8353517651557922,74.5028441410694,131,469.6544189453125,0.11493387073278427,417.8752029015465,426.92041015625,-574.2483520507812,0.019882513137642284,0.8711286187171936,397.2453998735439,6.498910903930664,65.60825657817072,456.89373779296875,1758.0,341.2772216796875,579.9851684570312,351.2421437913412,0.0,360.01092529296875,1.8653093576431274,0.15814533829689026,324.44949046722655,1996.6999099254608,131.0,0.20087991654872894,0.8777626752853394,0.1225108876824379
132000,1.0,1769.0,3113.095947265625,0.835640549659729,74.54324477105709,132,470.87030029296875,0.14362405240535736,422.5833051166784,416.47314453125,-571.96728515625,0.020689822899908242,0.8609132170677185,398.6913073281698,6.503222942352295,65.60517463041488,445.2916259765625,1769.0,322.9552307128906,696.1090087890625,351.4503121505848,0.0,339.8739013671875,1.8649009466171265,0.20232254266738892,374.15449094239835,2012.0364093780518,132.0,0.19432836771011353,0.8588333129882812,0.12279406189918518
133000,1.0,1779.0,3049.31494140625,0.8355639576911926,74.7504215851602,133,472.8137512207031,0.3226490616798401,438.0876775770486,419.467529296875,-588.9620971679688,0.019106704324195603,0.8187004327774048,399.68978097359354,6.49872350692749,65.59620180814262,451.514404296875,1779.0,325.0807800292969,724.2697143554688,352.499947281668,0.0,341.4237060546875,1.865697979927063,0.32283586263656616,502.03941723840245,2027.5564184188843,133.0,0.19160473346710205,0.8135232329368591,0.12337923049926758
134000,1.0,1790.0,3419.679443359375,0.8354066014289856,74.83854748603352,134,474.6982116699219,0.26369526982307434,442.1161177663443,442.158935546875,-576.60986328125,0.020282151651708893,0.8369187712669373,399.96305194983904,6.495734691619873,65.5905263085315,472.4906005859375,1790.0,332.735595703125,863.5252685546875,353.0697363139359,0.0,349.7055358886719,1.8675719499588013,0.27677422761917114,437.883644349281,2042.977965593338,134.0,0.19573013484477997,0.8484166860580444,0.12455809861421585
135000,1.0,1801.0,3178.78271484375,0.8353230953216553,74.93503609106052,135,476.1317138671875,0.20030583441257477,446.1892218241869,426.9159851074219,-577.162109375,0.019490749081111935,0.8701300621032715,401.302504202194,6.4927873611450195,65.58473863052056,454.058837890625,1801.0,327.44244384765625,560.7515869140625,353.689434125002,0.0,346.19439697265625,1.8682183027267456,0.20333896577358246,488.90009227814915,2058.4057025909424,135.0,0.17639560997486115,0.8638584017753601,0.12525790929794312
136000,1.0,1813.0,3488.3134765625,0.8353506326675415,74.98565912851628,136,477.7778015136719,0.20821450650691986,450.64311545100793,443.43731689453125,-584.440185546875,0.019106704324195603,0.8495799899101257,403.82834001261574,6.4873528480529785,65.57101604504983,473.52288818359375,1813.0,338.44744873046875,878.3118286132812,354.03795869591863,0.0,355.7046203613281,1.8683058023452759,0.20546172559261322,639.8656454055593,2074.0871226787567,136.0,0.2172599732875824,0.862280011177063,0.12558923661708832
137000,1.0,1822.0,3285.196044921875,0.8353378176689148,75.14873765093304,137,479.2578430175781,0.19946064054965973,460.81388000052897,454.5640563964844,-588.4077758789062,0.019106704324195603,0.8614025712013245,402.0331874308346,6.478481769561768,65.57098252301192,487.6029052734375,1822.0,341.66522216796875,703.518310546875,354.8076221029123,0.0,357.3594665527344,1.8691809177398682,0.19768944382667542,298.192415338597,2089.338831424713,137.0,0.211277574300766,0.8603209853172302,0.12619373202323914
138000,1.0,1831.0,3134.376220703125,0.83512282371521,75.34844347351174,138,481.519775390625,0.2074141502380371,474.67807121325137,449.9040832519531,-590.5256958007812,0.018361167303396805,0.8548283576965332,402.98674659111003,6.47632360458374,65.56138895222149,488.37982177734375,1831.0,333.5373229980469,737.8648071289062,355.79356218482116,0.0,349.9841003417969,1.8696993589401245,0.21554319560527802,500.91855300690275,2104.8974435329437,138.0,0.17836475372314453,0.8492534756660461,0.12718451023101807
139000,1.0,1843.0,3374.83935546875,0.8350000381469727,75.4150841020076,139,483.4839782714844,0.2939430773258209,460.3034011255626,464.2225341796875,-593.7423095703125,0.018361167303396805,0.8528827428817749,401.25296727460886,6.479819297790527,65.55619172709498,500.8800964355469,1843.0,346.1719970703125,689.4925537109375,356.1527751074714,0.0,363.75439453125,1.8703525066375732,0.2616516649723053,448.24155888098375,2120.3184068202972,139.0,0.20710276067256927,0.8453618288040161,0.12816143035888672
140000,1.0,1856.0,3519.03369140625,0.8349105715751648,75.41163793103448,140,485.337646484375,0.22357505559921265,444.69174502249604,453.8949279785156,-582.4844360351562,0.018730226766195082,0.8654739260673523,401.83443430826674,6.481558322906494,65.5455874540288,486.4013671875,1856.0,349.13226318359375,669.4402465820312,356.18229021989464,0.0,363.5171203613281,1.8698408603668213,0.2463097870349884,458.83833721333474,2135.9179990291595,140.0,0.1875510960817337,0.867609441280365,0.12816806137561798
141000,1.0,1866.0,3488.997802734375,0.8347960114479065,75.52733118971061,141,486.3519287109375,0.3205745816230774,447.205038895768,450.89141845703125,-623.9569702148438,0.018730226766195082,0.8246467709541321,404.91541391583786,6.4783453941345215,65.52799134520758,482.3997802734375,1866.0,336.6045837402344,547.2662963867188,356.67161062392154,0.0,353.1890563964844,1.8703142404556274,0.33975210785865784,644.9406659497197,2151.7522070407867,141.0,0.18801750242710114,0.8295755982398987,0.12900741398334503
142000,1.0,1879.0,3107.55908203125,0.8348633646965027,75.56998403406067,142,486.8841552734375,0.2813390791416168,437.3114868867792,457.1869812011719,-626.6063842773438,0.018730226766195082,0.8618295192718506,407.0240463584377,6.475174427032471,65.5162515504872,489.32855224609375,1879.0,336.3844299316406,646.8948364257812,357.0136002675706,0.0,353.4963684082031,1.8725473880767822,0.2611806392669678,514.2238501377788,2167.4011659622192,142.0,0.19781173765659332,0.8633219599723816,0.13050077855587006
143000,1.0,1890.0,3709.035400390625,0.8349735140800476,75.62910052910053,143,488.1065673828125,0.27257904410362244,435.12040613514006,467.4996643066406,-608.5511474609375,0.019106704324195603,0.8472517132759094,407.11825438748764,6.46820592880249,65.51008492763498,499.720947265625,1890.0,344.7967834472656,741.7145385742188,357.41104159548104,0.0,360.0323181152344,1.8742300271987915,0.26077544689178467,413.71607435065573,2182.8700139522552,143.0,0.2209939956665039,0.8631170392036438,0.1310669630765915
144000,1.0,1901.0,3195.548095703125,0.8349347114562988,75.69805365597054,144,490.1893310546875,0.2446037232875824,431.27844913187846,458.2200927734375,-606.7656860351562,0.018730226766195082,0.8258076906204224,406.534854700007,6.47298002243042,65.50537960412686,497.39898681640625,1901.0,337.4456787109375,674.3564453125,357.7709183441959,0.0,354.9280700683594,1.8740489482879639,0.29750970005989075,424.5093745243181,2198.292733669281,144.0,0.20315669476985931,0.8445448279380798,0.13071994483470917
145000,1.0,1911.0,3225.133544921875,0.8350993394851685,75.83987441130299,145,490.87811279296875,0.24389800429344177,440.7741952071584,465.28668212890625,-625.040771484375,0.019882513137642284,0.8793379068374634,409.0910401181068,6.467714309692383,65.48522935108029,508.6414794921875,1911.0,345.39288330078125,782.6939086914062,358.47507334703533,0.0,365.1999816894531,1.8753465414047241,0.2242830991744995,704.090200395364,2214.2397825717926,145.0,0.1904495507478714,0.8758566379547119,0.13156041502952576
146000,1.0,1920.0,3052.1435546875,0.835135281085968,76.01197916666666,146,491.9722595214844,0.30058619379997253,446.57224420150595,490.71856689453125,-620.9412231445312,0.018361167303396805,0.8584583401679993,409.32370767596194,6.465669631958008,65.48088267935404,529.3272094726562,1920.0,364.07965087890625,559.0751342773438,359.38183544994354,0.0,380.5441589355469,1.8766742944717407,0.2382008582353592,355.72477625919856,2229.6583983898163,146.0,0.21697980165481567,0.8232053518295288,0.13219447433948517
147000,1.0,1932.0,3749.777099609375,0.8352168202400208,76.07971014492753,147,492.73980712890625,0.20080600678920746,430.0441030278673,493.66497802734375,-634.7906494140625,0.018730226766195082,0.8453375697135925,412.09830251563886,6.460513591766357,65.46958258376124,531.244384765625,1932.0,367.3372802734375,732.2610473632812,359.7169810865194,0.0,383.3794250488281,1.8761719465255737,0.17964796721935272,502.30187551301185,2245.3175077438354,147.0,0.18872536718845367,0.8449591994285583,0.1326047033071518
148000,1.0,1942.0,2915.8076171875,0.8351553082466125,76.18383110195674,148,493.6778259277344,0.05363578349351883,434.0013684301377,479.144775390625,-600.7760009765625,0.017999379770019416,0.8737260103225708,412.379615961594,6.456964492797852,65.46276716451928,516.6817016601562,1942.0,372.6546325683594,660.5148315429688,360.1963237050301,0.0,391.1485900878906,1.8762493133544922,-0.002325206995010376,423.96211323701056,2260.827129840851,148.0,0.20210638642311096,0.8640633225440979,0.13254927098751068
149000,1.0,1953.0,3159.594970703125,0.835431694984436,76.28776241679468,149,494.7468566894531,0.022634439170360565,443.7589959189776,484.00347900390625,-612.488037109375,0.018361167303396805,0.8588524460792542,410.9646634232673,6.4521484375,65.4579654355898,522.142578125,1953.0,376.7403564453125,666.1917114257812,360.7282036625975,0.0,399.14697265625,1.8755278587341309,0.03352227061986923,384.3726756603431,2276.269954442978,149.0,0.223075270652771,0.8579716086387634,0.13148151338100433
150000,1.0,1967.0,3337.387451171875,0.8355290293693542,76.25216065073717,150,495.0616149902344,0.11812674254179001,431.070099711426,467.6224365234375,-600.6105346679688,0.018730226766195082,0.8611690402030945,410.4774889945921,6.448407173156738,65.45573756776517,503.4285888671875,1967.0,364.87091064453125,522.0717163085938,360.5058027783291,0.0,384.9253845214844,1.8755098581314087,0.14146459102630615,389.57901530292855,2291.624929666519,150.0,0.20167426764965057,0.866454541683197,0.13177745044231415
151000,1.0,1977.0,3409.9560546875,0.8358405828475952,76.34800202326758,151,496.3417663574219,-0.025055887177586555,438.77878576217574,479.0382385253906,-607.741943359375,0.019882513137642284,0.8677247762680054,409.84736718253805,6.439272403717041,65.45063887583879,520.6937255859375,1977.0,366.0065002441406,462.2910461425781,361.0529432970709,0.0,387.376220703125,1.8748779296875,0.062050510197877884,390.2363485881944,2307.082139968872,151.0,0.23704050481319427,0.8669736385345459,0.1305733025074005
152000,1.0,1990.0,3431.111328125,0.8360083103179932,76.36884422110553,152,496.9814758300781,0.08586586266756058,434.2297274557857,468.3748779296875,-624.6054077148438,0.019106704324195603,0.8635755777359009,410.8330332494589,6.432680130004883,65.44534506495987,500.27880859375,1990.0,350.8041687011719,670.6124877929688,361.27127706584815,0.0,369.23382568359375,1.8742905855178833,0.08125694841146469,455.05155694502747,2322.548683166504,152.0,0.20290547609329224,0.8625280857086182,0.13005755841732025
153000,1.0,2000.0,3730.0908203125,0.8359454274177551,76.477,153,498.18890380859375,0.08466146141290665,437.3115606667478,479.8804931640625,-602.862548828125,0.019106704324195603,0.8804011940956116,413.42687820108387,6.427826404571533,65.430876109677,509.7777099609375,2000.0,362.1335754394531,981.190185546875,361.7304491021319,0.0,380.7146911621094,1.8741995096206665,0.10671567916870117,632.7049298942259,2338.345580816269,153.0,0.21701079607009888,0.8867426514625549,0.13040392100811005
154000,1.0,2011.0,3570.705078125,0.8359901309013367,76.56340129288911,154,499.57196044921875,0.09792511910200119,432.9822718592761,471.55804443359375,-603.4236450195312,0.019106704324195603,0.8718353509902954,413.6622144459497,6.449008464813232,65.41908375160781,508.11114501953125,2011.0,365.5137634277344,664.639404296875,362.1800558687778,0.0,385.4012451171875,1.8735647201538086,0.08392758667469025,544.0628907728945,2354.053147315979,154.0,0.19833198189735413,0.8688580393791199,0.13034798204898834
155000,1.0,2023.0,3573.7958984375,0.836013913154602,76.60701927829956,155,500.6982116699219,0.10594944655895233,417.83413214581924,460.67279052734375,-604.1688842773438,0.019490749081111935,0.8732499480247498,414.62044891996106,6.444005012512207,65.41259275417224,494.9766845703125,2023.0,356.38092041015625,882.4421997070312,362.38174230369964,0.0,377.0310974121094,1.8739471435546875,0.11827035248279572,417.64574806581857,2369.574320077896,155.0,0.17985554039478302,0.8823461532592773,0.1306699961423874
156000,1.0,2035.0,3784.99658203125,0.8360422849655151,76.64963144963144,156,501.9024658203125,0.06224893778562546,415.50921004990414,459.663330078125,-614.0239868164062,0.018730226766195082,0.8780072927474976,416.45457950754906,6.447427749633789,65.40239608484883,492.07171630859375,2035.0,351.70587158203125,597.5523071289062,362.5107265895892,0.0,369.2040100097656,1.874066948890686,0.058722104877233505,522.9508085988421,2385.23371219635,156.0,0.20665578544139862,0.8778889179229736,0.13068808615207672
157000,1.0,2047.0,3728.484375,0.836085319519043,76.68588177821202,157,502.7220458984375,0.16196462512016296,402.6096241906344,476.2266845703125,-619.0401000976562,0.017999379770019416,0.8530657887458801,417.6121999858122,6.445265769958496,65.39256502057736,511.09234619140625,2047.0,356.5802307128906,641.475830078125,362.62862637508044,0.0,373.3357849121094,1.8736315965652466,0.14440667629241943,509.85571973425283,2400.884564638138,157.0,0.21038280427455902,0.8563982248306274,0.13035258650779724
158000,1.0,2057.0,3327.74560546875,0.8361294865608215,76.78852698104035,158,503.4841613769531,0.17199456691741943,413.037758294577,462.7585754394531,-606.6494750976562,0.017644720880324885,0.863078773021698,418.00202068044086,6.441312313079834,65.38616191970955,490.5773010253906,2057.0,362.5325927734375,513.9078979492188,363.11113576558,0.0,381.1357421875,1.8737351894378662,0.10924091190099716,385.8616370507535,2416.413433074951,158.0,0.2022828757762909,0.8640909194946289,0.13076251745224
159000,1.0,2069.0,2975.8896484375,0.8359545469284058,76.80231996133398,159,504.5673828125,0.21464838087558746,412.96107942600355,454.1827697753906,-590.7174682617188,0.017644720880324885,0.8339741230010986,419.0743050333555,6.448543548583984,65.37874524804649,483.2118225097656,2069.0,365.0217590332031,545.8480224609375,363.1895612637505,0.0,381.3185729980469,1.8733916282653809,0.21381810307502747,409.3284815218284,2431.9830458164215,159.0,0.18358705937862396,0.832128643989563,0.13106097280979156
160000,1.0,2081.0,3389.90625,0.8358597159385681,76.87217683805862,160,505.4840393066406,0.20282459259033203,409.5788906721524,470.58990478515625,-587.578369140625,0.017999379770019416,0.8363091349601746,417.94032458531,6.465020179748535,65.37676484647704,500.1161193847656,2081.0,367.97265625,592.3445434570312,363.42961691144666,0.0,383.1353454589844,1.8734211921691895,0.21614380180835724,354.17386811326276,2447.3526699543,160.0,0.18567588925361633,0.8516131639480591,0.13152192533016205
161000,1.0,2089.0,4312.22802734375,0.835686206817627,77.05026328386788,161,507.0556640625,0.13223809003829956,424.3588227932604,469.87237548828125,-592.25390625,0.018361167303396805,0.8594497442245483,418.76504088725386,6.464081287384033,65.37081460024487,505.07696533203125,2089.0,368.5679016113281,981.7919311523438,364.27585142265525,0.0,385.85150146484375,1.8732887506484985,0.16737642884254456,447.44220350369176,2462.87278175354,161.0,0.1889277696609497,0.8680899739265442,0.1316322237253189
162000,1.0,2099.0,3463.828125,0.8356678485870361,77.14387803716055,162,508.3883056640625,0.06700219213962555,424.3628416064621,471.4874267578125,-599.4452514648438,0.019106704324195603,0.8726338744163513,419.5307791215684,6.4673357009887695,65.36367401955042,503.4570007324219,2099.0,353.3050842285156,675.7975463867188,364.6900066968406,0.0,372.72314453125,1.8725169897079468,0.07522207498550415,457.8777549051445,2478.4408531188965,162.0,0.19774296879768372,0.8741866946220398,0.131528839468956
163000,1.0,2111.0,3838.6513671875,0.8355788588523865,77.20937944102322,163,509.4438171386719,0.14233313500881195,420.8451386687724,448.682861328125,-598.3218383789062,0.017999379770019416,0.8752836585044861,421.96918544762303,6.472200393676758,65.3498540915956,491.39898681640625,2111.0,363.6874084472656,816.2837524414062,364.9590744760727,0.0,386.1663818359375,1.8717784881591797,0.1240369975566864,598.5632924006497,2494.2672369480133,163.0,0.20226697623729706,0.8678553104400635,0.1314413845539093
164000,1.0,2120.0,3710.36083984375,0.8353611826896667,77.34575471698113,164,511.1153564453125,0.07762280851602554,432.11071613458336,468.1903076171875,-600.4201049804688,0.017297050171870294,0.8762595653533936,421.5904813066056,6.474268913269043,65.3475230999561,507.798583984375,2120.0,363.9446716308594,545.16845703125,365.57207966868094,0.0,387.1794738769531,1.8714478015899658,0.08803088963031769,358.02763315011055,2509.659008026123,164.0,0.20082621276378632,0.8766639828681946,0.1316806674003601
165000,1.0,2132.0,3537.7568359375,0.8353112936019897,77.38977485928706,165,512.547119140625,0.1083332896232605,432.11653922936244,481.4970397949219,-609.3944091796875,0.017999379770019416,0.8669659495353699,420.8934996938576,6.471323013305664,65.35130178068502,520.477783203125,2132.0,369.8830871582031,569.5439453125,365.821022436547,0.0,394.5650329589844,1.8705826997756958,0.12096971273422241,264.55850310076534,2524.815810918808,165.0,0.21001294255256653,0.8632670044898987,0.13126260042190552
